
[00:00:00.000 --> 00:00:09.200]  羅馬書第八章第三章九至二十節
[00:01:52.240 --> 00:01:54.240]  每個人都是罪人
[00:01:54.240 --> 00:01:59.360]  我們說神將良知放在我們每個人的心裏
[00:01:59.360 --> 00:02:01.920]  我們知道什麼是對什麼是錯
[00:02:01.920 --> 00:02:04.800]  所以很多人都想做好人
[00:02:04.800 --> 00:02:06.560]  但做不到
[00:02:06.560 --> 00:02:09.040]  於是有內疚感
[00:02:09.040 --> 00:02:10.880]  於是有罪惡感
[00:02:10.880 --> 00:02:12.800]  這就是原因
[00:02:12.800 --> 00:02:14.080]  為什麼世上這麼多人
[00:02:14.080 --> 00:02:17.280]  喝酒吸毒麻醉自己
[00:02:17.280 --> 00:02:19.840]  他們知道什麼是對什麼是錯
[00:02:19.840 --> 00:02:21.120]  但他們做不到
[00:02:21.120 --> 00:02:23.680]  所以他們就自暴自棄
[00:02:23.680 --> 00:02:25.440]  來麻醉自己
[00:02:25.440 --> 00:02:28.480]  甚至很多人精神出現問題
[00:02:28.480 --> 00:02:31.520]  甚至很多人去自殺
[00:02:31.520 --> 00:02:35.920]  心理學不能夠幫助我們解決這些問題
[00:02:35.920 --> 00:02:40.240]  因為心理學是將責任推在別人身上
[00:02:40.240 --> 00:02:42.320]  或者是推在環境
[00:02:42.320 --> 00:02:44.640]  推在社會的身上
[00:02:44.640 --> 00:02:48.560]  所以只有增加你的罪惡感
[00:02:48.560 --> 00:02:49.600]  你的內疚感
[00:02:49.600 --> 00:02:51.600]  我們不能夠幫助你
[00:02:51.600 --> 00:02:54.400]  我們都希望擺脫這些罪惡感
[00:02:54.400 --> 00:02:56.400]  這些內疚感
[00:02:56.400 --> 00:02:59.840]  但人都不知道怎樣能夠做到
[00:02:59.840 --> 00:03:04.160]  保羅在羅馬書的第三章就告訴我們
[00:03:04.160 --> 00:03:05.760]  怎樣能夠做到
[00:03:05.760 --> 00:03:08.000]  首先我們要知道的就是
[00:03:08.000 --> 00:03:09.840]  我們所有都是罪人
[00:03:09.840 --> 00:03:12.400]  這樣才能夠得救
[00:03:12.400 --> 00:03:15.040]  我們不能夠自己救贖自己
[00:03:15.040 --> 00:03:17.760]  我們需要接受耶穌基督
[00:03:17.760 --> 00:03:21.360]  這也是耶穌基督告訴我們的
[00:03:21.360 --> 00:03:23.920]  他說沒有病的人不需要醫生
[00:03:23.920 --> 00:03:26.720]  所以當我們不知道自己是罪人
[00:03:26.720 --> 00:03:28.720]  不承認自己是罪人的話
[00:03:28.720 --> 00:03:31.040]  我們就不需要這位救主
[00:03:31.040 --> 00:03:34.400]  這也是羅馬書的一章十八節
[00:03:34.400 --> 00:03:36.160]  至到三章十九節
[00:03:36.160 --> 00:03:40.640]  為什麼保羅要指出世人全部都是罪人
[00:03:40.640 --> 00:03:43.600]  因為只有這樣我們才能夠
[00:03:43.600 --> 00:03:46.960]  來到神的面前接受耶穌基督
[00:03:46.960 --> 00:03:49.760]  在我們聽好消息之前
[00:03:49.760 --> 00:03:51.760]  怎樣能夠得到救贖
[00:03:51.760 --> 00:03:54.480]  首先我們要聽壞消息
[00:03:54.480 --> 00:03:58.480]  這個壞消息就是所有人都犯了罪
[00:03:58.480 --> 00:04:00.480]  所有人都是罪人
[00:04:00.480 --> 00:04:03.600]  去到三章九節
[00:04:03.600 --> 00:04:07.840]  保羅的語氣是和法庭審案一模一樣
[00:04:07.840 --> 00:04:11.600]  他指出無論是外邦人
[00:04:11.600 --> 00:04:14.320]  無論是有宗教信仰的人
[00:04:14.320 --> 00:04:16.320]  或者甚至是猶太人
[00:04:16.320 --> 00:04:18.320]  所有人都犯了罪
[00:04:18.320 --> 00:04:20.880]  在羅馬書的三章九節保羅說
[00:04:20.880 --> 00:04:24.560]  這卻怎樣呢?我們比他們強嗎?
[00:04:24.560 --> 00:04:28.000]  「缺不是的,因我們已經證明
[00:04:28.000 --> 00:04:32.240]  猶太人和希利尼人都在罪惡之下。」
[00:04:32.240 --> 00:04:35.600]  希利尼人這裡就是代表外邦人
[00:04:35.600 --> 00:04:39.600]  有很多人說保羅說我們比他們強
[00:04:39.600 --> 00:04:41.600]  我們是誰啊?
[00:04:41.600 --> 00:04:44.800]  絕對不是說猶太人和外邦人
[00:04:44.800 --> 00:04:49.280]  因為經文說我們比他們強
[00:04:49.280 --> 00:04:51.280]  所以究竟是指誰?
[00:04:51.280 --> 00:04:55.680]  保羅這裡自己回答了
[00:04:55.680 --> 00:04:59.040]  「缺不是的,我們不比他們強。」
[00:04:59.040 --> 00:05:03.760]  這裡保羅是和羅馬教會
[00:05:03.760 --> 00:05:08.000]  是羅馬書的修信人來說這番話
[00:05:08.000 --> 00:05:10.880]  也可以說是和所有的信徒
[00:05:10.880 --> 00:05:12.880]  包括保羅自己
[00:05:12.880 --> 00:05:15.840]  我們基督徒是不是比這幫猶太人
[00:05:15.840 --> 00:05:17.840]  外邦人更加好?
[00:05:17.840 --> 00:05:19.360]  不是的
[00:05:19.360 --> 00:05:22.320]  保羅說在我們不救之前
[00:05:22.320 --> 00:05:23.600]  我們都是怎樣?
[00:05:23.600 --> 00:05:26.800]  我們都死在過犯罪惡當中
[00:05:26.800 --> 00:05:29.760]  我們都是被罪的權柄
[00:05:29.760 --> 00:05:32.640]  我們都是在罪的權柄之下
[00:05:32.640 --> 00:05:35.680]  我們都是被罪來控制我們
[00:05:35.680 --> 00:05:39.040]  直到我們接受耶穌基督為止
[00:05:39.040 --> 00:05:43.120]  所以保羅這裡一支桿子打了一整團人
[00:05:43.120 --> 00:05:44.320]  告訴我們
[00:05:44.320 --> 00:05:48.080]  無論信徒、猶太人、外邦人
[00:05:48.080 --> 00:05:50.080]  全部的人、全世界的人
[00:05:50.080 --> 00:05:52.080]  都是犯了罪
[00:05:52.080 --> 00:05:54.240]  羅馬書三章九節說
[00:05:54.240 --> 00:05:56.240]  「都在罪之下」
[00:05:56.240 --> 00:05:58.240]  如果我們留意
[00:05:58.240 --> 00:06:02.960]  保羅在羅馬書三章十節至十九節
[00:06:02.960 --> 00:06:04.960]  用了四次「沒有」
[00:06:04.960 --> 00:06:07.520]  「沒有二人」一個都沒有
[00:06:07.520 --> 00:06:10.240]  用了三次都字
[00:06:10.240 --> 00:06:12.240]  「都在罪惡之下」
[00:06:12.240 --> 00:06:14.240]  沒有一個二人
[00:06:14.240 --> 00:06:17.840]  在羅馬書三章十節至三章十八節
[00:06:17.840 --> 00:06:21.040]  保羅引用了一連串舊約經文
[00:06:21.040 --> 00:06:23.040]  真的很多舊約經文
[00:06:23.040 --> 00:06:25.040]  說出一共四點
[00:06:25.040 --> 00:06:27.040]  哪四點?
[00:06:27.040 --> 00:06:30.560]  第一點就是墮落者的特徵是怎樣
[00:06:30.560 --> 00:06:34.560]  第二點墮落者的行為是怎樣
[00:06:34.560 --> 00:06:38.560]  第三點墮落者的動機是怎樣
[00:06:38.560 --> 00:06:40.560]  最後第四點
[00:06:40.560 --> 00:06:44.160]  墮落者會得到最後的審判
[00:06:44.160 --> 00:06:48.000]  我們先看看一個墮落者的特徵是怎樣
[00:06:48.000 --> 00:06:50.000]  就是沒有二人
[00:06:50.000 --> 00:06:52.640]  羅馬書三章十節說
[00:06:52.640 --> 00:06:56.560]  「沒有二人」連一個也沒有
[00:06:56.560 --> 00:07:01.440]  這裡保羅引用了詩篇十四篇第三節
[00:07:01.440 --> 00:07:04.000]  說「沒有行善的」
[00:07:04.000 --> 00:07:07.600]  你問一個人是怎樣的二人?
[00:07:07.600 --> 00:07:09.600]  因為保羅說沒有二人
[00:07:09.600 --> 00:07:12.320]  二人就是一個行善的人
[00:07:12.320 --> 00:07:14.960]  詩篇十四篇第三節
[00:07:14.960 --> 00:07:17.280]  沒有一個人是真正行善的
[00:07:17.280 --> 00:07:20.800]  公義是羅馬書的主題
[00:07:20.800 --> 00:07:24.960]  在羅馬書裡出現了三十次
[00:07:24.960 --> 00:07:26.960]  公義是什麼?
[00:07:26.960 --> 00:07:29.840]  是做好人做好事
[00:07:29.840 --> 00:07:31.840]  你說有多好?
[00:07:31.840 --> 00:07:33.840]  我要做多少件好事?
[00:07:33.840 --> 00:07:37.280]  在馬太福音五章四十八節
[00:07:37.280 --> 00:07:40.800]  耶穌基督幫助我們回答了這個問題
[00:07:40.800 --> 00:07:42.160]  耶穌基督說
[00:07:42.160 --> 00:07:47.520]  「所以你們要像你們天父完全一樣」
[00:07:47.520 --> 00:07:50.240]  我們不是和人來比較
[00:07:50.240 --> 00:07:52.480]  你記得路加福音十八章
[00:07:52.480 --> 00:07:54.880]  那個法利塞人和誰比較
[00:07:54.880 --> 00:07:56.320]  和瑞利
[00:07:56.320 --> 00:07:58.880]  他說比起瑞利我已經很好了
[00:07:58.880 --> 00:08:00.320]  我是一個好人
[00:08:00.320 --> 00:08:03.200]  但神不讓我們和人來比較
[00:08:03.200 --> 00:08:05.200]  和人來比較很容易
[00:08:05.200 --> 00:08:08.160]  神說你要比就和我來比
[00:08:08.160 --> 00:08:10.160]  和耶穌基督來比
[00:08:10.160 --> 00:08:11.680]  神是完美的
[00:08:11.680 --> 00:08:13.680]  耶穌基督是完美的
[00:08:13.680 --> 00:08:16.080]  我們要知道在神的眼裡
[00:08:16.080 --> 00:08:18.240]  只有完美和不完美
[00:08:18.240 --> 00:08:20.240]  沒有中間的
[00:08:20.240 --> 00:08:22.720]  這個也是福音的訊息
[00:08:22.720 --> 00:08:26.560]  我們沒有人能夠靠自己做得到
[00:08:26.560 --> 00:08:27.760]  做好人
[00:08:27.760 --> 00:08:29.760]  所以我們要接受耶穌基督
[00:08:29.760 --> 00:08:34.560]  因為只有耶穌基督才能守住所有神的律法
[00:08:34.560 --> 00:08:37.440]  因為耶穌才是完美的人
[00:08:37.440 --> 00:08:40.480]  所以我們要成為一個完美的人
[00:08:40.480 --> 00:08:42.880]  只可以接受耶穌基督
[00:08:42.880 --> 00:08:45.680]  而祂的義就披在我們的身上
[00:08:45.680 --> 00:08:47.680]  以致我們在神的面前
[00:08:47.680 --> 00:08:49.680]  能夠成為一個義人
[00:08:49.680 --> 00:08:51.280]  能夠與神和好
[00:08:51.280 --> 00:08:53.760]  這個就是唯一得救的方法
[00:08:53.760 --> 00:08:56.400]  這個也是下一次我會和大家說的
[00:08:56.400 --> 00:09:00.160]  羅馬書三章21-31
[00:09:00.160 --> 00:09:02.160]  在這裡我們只需要知道
[00:09:02.160 --> 00:09:04.160]  在神的眼裡
[00:09:04.160 --> 00:09:06.640]  只有完美和不完美
[00:09:06.640 --> 00:09:07.920]  沒有中間
[00:09:07.920 --> 00:09:10.160]  有一個女明星
[00:09:10.160 --> 00:09:12.160]  我相信大家都很熟悉
[00:09:12.160 --> 00:09:14.160]  西人的明星
[00:09:14.160 --> 00:09:16.160]  蘇菲亞羅蘭
[00:09:16.160 --> 00:09:18.160]  Sophia Loren
[00:09:18.160 --> 00:09:20.160]  很漂亮的
[00:09:20.160 --> 00:09:22.160]  今年可能已經90歲
[00:09:22.160 --> 00:09:24.160]  年紀也很大
[00:09:24.160 --> 00:09:26.160]  她在今天美國雜誌
[00:09:26.160 --> 00:09:29.280]  在25年前她曾經說過一番話
[00:09:29.280 --> 00:09:31.280]  她說我不是一個修行者
[00:09:31.280 --> 00:09:33.280]  但是我有祈禱的
[00:09:33.280 --> 00:09:35.280]  我有讀經
[00:09:35.280 --> 00:09:38.160]  我覺得聖經是世上最美麗的一本書
[00:09:38.160 --> 00:09:41.440]  所以我應該可以上天堂
[00:09:41.440 --> 00:09:43.840]  如果不是就不是那麼好了
[00:09:43.840 --> 00:09:44.960]  不公平了
[00:09:44.960 --> 00:09:47.360]  我沒有做錯任何的事
[00:09:47.360 --> 00:09:49.760]  她說我的良心是潔淨的
[00:09:49.760 --> 00:09:51.120]  我的靈魂
[00:09:51.120 --> 00:09:53.600]  好像旁邊這盤蘭花一樣
[00:09:53.600 --> 00:09:55.600]  一樣的潔白
[00:09:55.600 --> 00:09:58.400]  她說我可以直接進入天堂
[00:09:58.400 --> 00:10:01.520]  這就是在今天美國雜誌
[00:10:01.520 --> 00:10:04.080]  她25年前說的一番話
[00:10:04.080 --> 00:10:06.080]  但是根據保羅所說的
[00:10:06.080 --> 00:10:08.080]  我們覺得怎樣
[00:10:08.080 --> 00:10:10.080]  不是
[00:10:10.080 --> 00:10:12.080]  沒有一個人能夠靠自己
[00:10:12.080 --> 00:10:14.080]  做到那麼完美
[00:10:14.080 --> 00:10:16.080]  能夠做到神的標準
[00:10:16.080 --> 00:10:18.880]  羅馬書的三章23節
[00:10:18.880 --> 00:10:20.880]  因為世人都犯了罪
[00:10:20.880 --> 00:10:23.920]  虧缺了神的榮耀
[00:10:23.920 --> 00:10:25.920]  完美這個字
[00:10:25.920 --> 00:10:27.920]  只有屬於神
[00:10:27.920 --> 00:10:29.920]  只有祂是完美
[00:10:29.920 --> 00:10:31.920]  完美是神的屬性
[00:10:31.920 --> 00:10:33.920]  祂就是完美的
[00:10:33.920 --> 00:10:35.920]  祂就是公義
[00:10:35.920 --> 00:10:37.920]  任何人說自己是完美的
[00:10:37.920 --> 00:10:39.920]  說自己是公義的
[00:10:39.920 --> 00:10:41.920]  即是說什麼
[00:10:41.920 --> 00:10:43.920]  即是說你和神一樣
[00:10:43.920 --> 00:10:45.920]  你就是神
[00:10:45.920 --> 00:10:47.920]  沒有人能夠做到
[00:10:47.920 --> 00:10:49.920]  這就是保羅告訴我們
[00:10:49.920 --> 00:10:51.920]  除了墮落者的特徵
[00:10:51.920 --> 00:10:53.920]  他不是一個義人
[00:10:53.920 --> 00:10:55.920]  他也不能夠明白
[00:10:55.920 --> 00:10:57.920]  這裏經文我們看到
[00:10:57.920 --> 00:10:59.920]  用到無知這個字
[00:10:59.920 --> 00:11:01.920]  無知不是innocent
[00:11:01.920 --> 00:11:03.920]  不是innocent
[00:11:03.920 --> 00:11:05.920]  不是說你是天真無邪
[00:11:05.920 --> 00:11:07.920]  這裏是說什麼
[00:11:07.920 --> 00:11:09.920]  是羅馬書的三章11節
[00:11:09.920 --> 00:11:11.920]  沒有明白的
[00:11:11.920 --> 00:11:13.920]  保羅是引用了
[00:11:13.920 --> 00:11:15.920]  詩篇的14篇2節
[00:11:15.920 --> 00:11:17.920]  和詩篇的53篇4節
[00:11:17.920 --> 00:11:19.920]  沒有知道
[00:11:19.920 --> 00:11:21.920]  根本不知道
[00:11:21.920 --> 00:11:23.920]  有人就會說
[00:11:23.920 --> 00:11:25.920]  玄牧師你剛剛才告訴我們
[00:11:25.920 --> 00:11:27.920]  神將祂的良知
[00:11:27.920 --> 00:11:29.920]  放在每個人的心裏
[00:11:29.920 --> 00:11:31.920]  知道什麼是對什麼是錯
[00:11:31.920 --> 00:11:33.920]  你現在又說他們無知
[00:11:33.920 --> 00:11:35.920]  究竟為什麼
[00:11:35.920 --> 00:11:37.920]  一個人本來神是將祂的良知
[00:11:37.920 --> 00:11:39.920]  放在人的心裏
[00:11:39.920 --> 00:11:41.920]  給了他們亮光
[00:11:41.920 --> 00:11:43.920]  知道什麼是對什麼是錯
[00:11:43.920 --> 00:11:45.920]  還有神的錯
[00:11:45.920 --> 00:11:47.920]  還有神的創造
[00:11:47.920 --> 00:11:49.920]  知道有一位神
[00:11:49.920 --> 00:11:51.920]  但是當這些人
[00:11:51.920 --> 00:11:53.920]  不去繼續追求
[00:11:53.920 --> 00:11:55.920]  他們不去接受
[00:11:55.920 --> 00:11:57.920]  這些亮光的話
[00:11:57.920 --> 00:11:59.920]  這些亮光慢慢就會
[00:11:59.920 --> 00:12:01.920]  熄滅了
[00:12:01.920 --> 00:12:03.920]  就是以忽所書的四章18節
[00:12:03.920 --> 00:12:05.920]  本來是有亮光你不去追求
[00:12:05.920 --> 00:12:07.920]  他就會慢慢慢慢
[00:12:07.920 --> 00:12:09.920]  熄滅了以至一個人
[00:12:09.920 --> 00:12:11.920]  會變成心地昏昧
[00:12:11.920 --> 00:12:13.920]  就是成為無知
[00:12:13.920 --> 00:12:15.920]  成為昏昧的這個字
[00:12:15.920 --> 00:12:17.920]  就是Porosis
[00:12:17.920 --> 00:12:19.920]  是原文的希臘文
[00:12:19.920 --> 00:12:21.920]  意思就是一塊
[00:12:21.920 --> 00:12:23.920]  很硬很硬的石頭
[00:12:23.920 --> 00:12:25.920]  這個人是失去了感覺
[00:12:25.920 --> 00:12:27.920]  他的心是失去了理智
[00:12:27.920 --> 00:12:29.920]  他是盲目的
[00:12:29.920 --> 00:12:31.920]  他變成了無知
[00:12:31.920 --> 00:12:33.920]  變成了盲目
[00:12:33.920 --> 00:12:35.920]  他對神的真理
[00:12:35.920 --> 00:12:37.920]  完全是沒有反應
[00:12:37.920 --> 00:12:39.920]  這個就是一個墮落的人
[00:12:39.920 --> 00:12:41.920]  他不能夠明白
[00:12:41.920 --> 00:12:43.920]  對神的真理
[00:12:43.920 --> 00:12:45.920]  完全是沒有反應
[00:12:45.920 --> 00:12:47.920]  在20年前
[00:12:47.920 --> 00:12:49.920]  24年前
[00:12:49.920 --> 00:12:51.920]  在公元2000年
[00:12:51.920 --> 00:12:53.920]  一個基督徒監獄長的助理
[00:12:53.920 --> 00:12:55.920]  他曾經說過一番話
[00:12:55.920 --> 00:12:57.920]  在Wheaton College的雜誌
[00:12:57.920 --> 00:12:59.920]  他說近年來在監獄
[00:12:59.920 --> 00:13:01.920]  發生了一個很大的變化
[00:13:01.920 --> 00:13:03.920]  他說10年前
[00:13:03.920 --> 00:13:05.920]  我可以和監獄裡的年青人
[00:13:05.920 --> 00:13:07.920]  說什麼是對的
[00:13:07.920 --> 00:13:09.920]  我可以說
[00:13:09.920 --> 00:13:11.920]  我可以和年青人說
[00:13:11.920 --> 00:13:13.920]  什麼是對的
[00:13:13.920 --> 00:13:15.920]  現在你和他們說
[00:13:15.920 --> 00:13:17.920]  他們根本不明白你在說什麼
[00:13:17.920 --> 00:13:19.920]  他說在十幾年前
[00:13:19.920 --> 00:13:21.920]  是那些年青的囚犯
[00:13:21.920 --> 00:13:23.920]  走來找我們
[00:13:23.920 --> 00:13:25.920]  要求保護
[00:13:25.920 --> 00:13:27.920]  怕那些年長的囚犯
[00:13:27.920 --> 00:13:29.920]  會騷擾他們侵犯他們
[00:13:29.920 --> 00:13:31.920]  現在他說反過來
[00:13:31.920 --> 00:13:33.920]  是那些年長的囚犯
[00:13:33.920 --> 00:13:35.920]  走來找我們要求庇護
[00:13:35.920 --> 00:13:37.920]  就是那些19歲20歲的囚犯
[00:13:37.920 --> 00:13:39.920]  會騷擾他們侵犯他們
[00:13:39.920 --> 00:13:41.920]  完全改變了
[00:13:41.920 --> 00:13:43.920]  這個人說
[00:13:43.920 --> 00:13:45.920]  我覺得有一個很不好的兆頭
[00:13:45.920 --> 00:13:47.920]  就是我們現在在培養一群
[00:13:47.920 --> 00:13:49.920]  很可怕的新一代的年青人
[00:13:49.920 --> 00:13:51.920]  這是監獄長助理說出來的一番話
[00:13:51.920 --> 00:13:53.920]  這是監獄長助理說出來的一番話
[00:13:53.920 --> 00:13:55.920]  這是監獄長助理說出來的一番話
[00:13:55.920 --> 00:13:57.920]  這是監獄長助理說出來的一番話
[00:13:57.920 --> 00:13:59.920]  所以我們見到
[00:13:59.920 --> 00:14:01.920]  一個墮落的人
[00:14:01.920 --> 00:14:03.920]  不是一個異人
[00:14:03.920 --> 00:14:05.920]  他們不能夠明白
[00:14:05.920 --> 00:14:07.920]  他們不能夠明白
[00:14:07.920 --> 00:14:09.920]  他們也不尋求神
[00:14:09.920 --> 00:14:11.920]  在羅馬書三章十一節
[00:14:11.920 --> 00:14:13.920]  沒有尋求神的
[00:14:13.920 --> 00:14:15.920]  沒有尋求神的
[00:14:15.920 --> 00:14:17.920]  但有人可能會說
[00:14:17.920 --> 00:14:19.920]  玄牧師怎麼會沒有人尋求神呢?
[00:14:19.920 --> 00:14:21.920]  玄牧師怎麼會沒有人尋求神呢?
[00:14:21.920 --> 00:14:23.920]  你看這個世界滿天神佛
[00:14:23.920 --> 00:14:25.920]  這麼多宗教
[00:14:25.920 --> 00:14:27.920]  這麼多信仰
[00:14:27.920 --> 00:14:29.920]  你不要說我沒有人尋求神
[00:14:29.920 --> 00:14:31.920]  你不要說我沒有人尋求神
[00:14:31.920 --> 00:14:33.920]  但他們尋求的不是真神
[00:14:33.920 --> 00:14:35.920]  我們要知道
[00:14:35.920 --> 00:14:37.920]  他們是希望找一個神來保佑自己
[00:14:37.920 --> 00:14:39.920]  保佑自己
[00:14:39.920 --> 00:14:41.920]  保守自己
[00:14:41.920 --> 00:14:43.920]  我曾經說過
[00:14:43.920 --> 00:14:45.920]  你去黃大仙就希望萬應萬靈
[00:14:45.920 --> 00:14:47.920]  你去拜菩薩就希望拜得神多
[00:14:47.920 --> 00:14:49.920]  自有神庇佑
[00:14:49.920 --> 00:14:51.920]  他們不是追求真正的神
[00:14:51.920 --> 00:14:53.920]  他們不是追求真正的神
[00:14:53.920 --> 00:14:55.920]  他們是希望找一位神來保守自己
[00:14:55.920 --> 00:14:57.920]  保守自己
[00:14:57.920 --> 00:14:59.920]  他們不是希望認識這位神
[00:14:59.920 --> 00:15:01.920]  把榮耀歸給他
[00:15:01.920 --> 00:15:03.920]  就算我們這群信徒
[00:15:03.920 --> 00:15:05.920]  你說我們有接受神
[00:15:05.920 --> 00:15:07.920]  你說我們有接受神
[00:15:07.920 --> 00:15:09.920]  你不要說我不尋求神
[00:15:09.920 --> 00:15:11.920]  但除非神先開了我們的眼
[00:15:11.920 --> 00:15:13.920]  但除非神先開了我們的眼
[00:15:13.920 --> 00:15:15.920]  我們不能夠自己去接受耶穌基督
[00:15:15.920 --> 00:15:17.920]  我們不能夠自己去接受耶穌基督
[00:15:17.920 --> 00:15:19.920]  不是我們主動去尋求神
[00:15:19.920 --> 00:15:21.920]  不是我們主動去尋求神
[00:15:21.920 --> 00:15:23.920]  你說是誰說的?
[00:15:23.920 --> 00:15:25.920]  聖經告訴我們
[00:15:25.920 --> 00:15:27.920]  約翰福音的六章三十七節
[00:15:27.920 --> 00:15:29.920]  凡夫所賜給我的
[00:15:29.920 --> 00:15:31.920]  是耶穌基督說
[00:15:31.920 --> 00:15:33.920]  必到我這裡來
[00:15:33.920 --> 00:15:35.920]  是誰賜給耶穌基督的?
[00:15:35.920 --> 00:15:37.920]  是父賜給耶穌基督
[00:15:37.920 --> 00:15:39.920]  我們才可以去接受耶穌基督
[00:15:39.920 --> 00:15:41.920]  約翰福音的六章四十四節
[00:15:41.920 --> 00:15:43.920]  若不是差我來的父
[00:15:43.920 --> 00:15:45.920]  吸引人
[00:15:45.920 --> 00:15:47.920]  就沒有人能到我這裡來
[00:15:47.920 --> 00:15:49.920]  是父先吸引人
[00:15:49.920 --> 00:15:51.920]  賜給耶穌基督
[00:15:51.920 --> 00:15:53.920]  我們才能夠接受耶穌基督
[00:15:53.920 --> 00:15:55.920]  以弗所書的二章一節
[00:15:55.920 --> 00:15:57.920]  你們死在過犯罪惡之中
[00:15:57.920 --> 00:15:59.920]  祂叫你們活過來
[00:15:59.920 --> 00:16:01.920]  一個死了的人
[00:16:01.920 --> 00:16:03.920]  怎麼會去尋求神?
[00:16:03.920 --> 00:16:05.920]  你說我沒有死
[00:16:05.920 --> 00:16:07.920]  是你的靈裡面的死亡
[00:16:07.920 --> 00:16:09.920]  一個靈裡面死亡的人
[00:16:09.920 --> 00:16:11.920]  會主動去尋求神
[00:16:11.920 --> 00:16:13.920]  是要神先開了你的眼睛
[00:16:13.920 --> 00:16:15.920]  引領你
[00:16:15.920 --> 00:16:17.920]  你才能夠接受耶穌基督
[00:16:17.920 --> 00:16:19.920]  聖經很清楚告訴我們
[00:16:19.920 --> 00:16:21.920]  你試試看
[00:16:21.920 --> 00:16:23.920]  創世紀的第三章
[00:16:23.920 --> 00:16:25.920]  當亞當和亞瑪
[00:16:25.920 --> 00:16:27.920]  犯了罪
[00:16:27.920 --> 00:16:29.920]  他們是否主動去尋求神
[00:16:29.920 --> 00:16:31.920]  神啊 我犯了罪
[00:16:31.920 --> 00:16:33.920]  不是的
[00:16:33.920 --> 00:16:35.920]  他們是躲起來
[00:16:35.920 --> 00:16:37.920]  是神去尋求他們
[00:16:37.920 --> 00:16:39.920]  還有路加福音的十九章十節
[00:16:39.920 --> 00:16:41.920]  耶穌基督說
[00:16:41.920 --> 00:16:43.920]  人子來是要尋找和拯救失喪的人
[00:16:43.920 --> 00:16:45.920]  有沒有看到
[00:16:45.920 --> 00:16:47.920]  是耶穌基督來尋找我們
[00:16:47.920 --> 00:16:49.920]  而在路加福音的十五章
[00:16:49.920 --> 00:16:51.920]  我十五章裡
[00:16:51.920 --> 00:16:53.920]  我提到的
[00:16:53.920 --> 00:16:55.920]  在路加福音的十五章
[00:16:55.920 --> 00:16:57.920]  我時時都叫他做
[00:16:57.920 --> 00:16:59.920]  在聖經裡的遺失部門
[00:16:59.920 --> 00:17:01.920]  有很多東西不見了
[00:17:01.920 --> 00:17:03.920]  有羊 有銀幣 有人
[00:17:03.920 --> 00:17:05.920]  這些物件
[00:17:05.920 --> 00:17:07.920]  是否自動去尋找主人
[00:17:07.920 --> 00:17:09.920]  不是
[00:17:09.920 --> 00:17:11.920]  是主人去尋找他們
[00:17:11.920 --> 00:17:13.920]  一百隻羊不見了一隻
[00:17:13.920 --> 00:17:15.920]  扔下九十九隻羊去尋找那隻迷失的羊
