
[00:00:00.000 --> 00:00:02.000]  請先聽聖經的道理
[00:05:46.000 --> 00:05:48.000]  第17節的下半節
[00:05:48.000 --> 00:05:51.000]  他講者俄比德是耶西的父
[00:05:51.000 --> 00:05:53.000]  耶西是大衛的父
[00:05:53.000 --> 00:05:57.000]  到了第22節裏面就是這樣重複講這個主題
[00:05:57.000 --> 00:06:00.000]  也都講到俄比德是生耶西
[00:06:00.000 --> 00:06:03.000]  生了大衛
[00:06:03.000 --> 00:06:05.000]  其實從英文裏面更加清楚
[00:06:05.000 --> 00:06:07.000]  這裏講第17節下半節
[00:06:07.000 --> 00:06:10.000]  Now he became the father of Jesse
[00:06:10.000 --> 00:06:12.000]  David's father
[00:06:12.000 --> 00:06:14.000]  接著到第22節同樣用這個豁好
[00:06:14.000 --> 00:06:17.000]  Obed was the father of Jesse
[00:06:17.000 --> 00:06:20.000]  And Jesse was the father of David
[00:06:20.000 --> 00:06:26.000]  英文的結構比較接近原本行文
[00:06:26.000 --> 00:06:32.000]  主旨是要把這個俄比德是耶西的父
[00:06:32.000 --> 00:06:34.000]  然後耶西是大衛的父
[00:06:34.000 --> 00:06:38.000]  這個主題要把他勾畫出來讓我們知道
[00:06:38.000 --> 00:06:44.000]  而在這個開頭結尾的包含豁好的裏面
[00:06:44.000 --> 00:06:47.000]  就包含了我們所看到的一個族譜
[00:06:47.000 --> 00:06:50.000]  叫做法勒斯的後代族譜
[00:06:50.000 --> 00:06:53.000]  所以我們會在《和合本》裏面
[00:06:53.000 --> 00:06:55.000]  或者甚至是《英文聖經》裏面
[00:06:55.000 --> 00:06:57.000]  會看到原來這個族譜有一個標題
[00:06:57.000 --> 00:07:02.000]  這個標題就是法勒斯的後代基在下面
[00:07:02.000 --> 00:07:04.000]  《英文聖經》就說
[00:07:04.000 --> 00:07:06.000]  These are the descendants of Peres
[00:07:06.000 --> 00:07:10.000]  從這個結構裏面就告訴大家
[00:07:10.000 --> 00:07:15.000]  原來法勒斯的後代主旨是談及到
[00:07:15.000 --> 00:07:17.000]  俄比德是耶西的父
[00:07:17.000 --> 00:07:19.000]  耶西是大衛的父
[00:07:19.000 --> 00:07:21.000]  這個的延伸
[00:07:21.000 --> 00:07:24.000]  解釋或者新術
[00:07:24.000 --> 00:07:27.000]  我們就看看裏面究竟是講什麼
[00:07:27.000 --> 00:07:29.000]  其實是一堆人名
[00:07:29.000 --> 00:07:32.000]  這些人名我們可能都不知道是誰打誰
[00:07:32.000 --> 00:07:34.000]  對於我們來計算
[00:07:34.000 --> 00:07:35.000]  如果你是有興趣的
[00:07:35.000 --> 00:07:36.000]  去讀《聖經》研究
[00:07:36.000 --> 00:07:39.000]  當然每一個人名都可以仔細去看
[00:07:39.000 --> 00:07:42.000]  但是在這裏面我們看到
[00:07:42.000 --> 00:07:45.000]  一連串的法勒斯生希斯倫
[00:07:45.000 --> 00:07:47.000]  希斯倫生難
[00:07:47.000 --> 00:07:49.000]  難生阿米拿達
[00:07:49.000 --> 00:07:50.000]  阿米拿達生拿順
[00:07:50.000 --> 00:07:52.000]  拿順生薩門
[00:07:52.000 --> 00:07:53.000]  薩門生波亞斯
[00:07:53.000 --> 00:07:55.000]  波亞斯生俄比德
[00:07:55.000 --> 00:07:57.000]  俄比德生大衛
[00:07:57.000 --> 00:08:02.000]  在整個結構裏面連續有8個人物
[00:08:02.000 --> 00:08:05.000]  讓我們看到他們是世代相傳
[00:08:05.000 --> 00:08:08.000]  很艱囂地去介紹出來讓我們知道
[00:08:08.000 --> 00:08:10.000]  我們來到這裏的時候
[00:08:10.000 --> 00:08:13.000]  我們就會有一個問題
[00:08:13.000 --> 00:08:16.000]  為什麼作者來到最後的時候
[00:08:16.000 --> 00:08:17.000]  寫一個續譜
[00:08:17.000 --> 00:08:18.000]  而這個續譜
[00:08:18.000 --> 00:08:22.000]  跟上文的內容不太合
[00:08:22.000 --> 00:08:25.000]  你們會發覺到這個續譜裏面
[00:08:25.000 --> 00:08:28.000]  除了波亞斯這個名字之外
[00:08:28.000 --> 00:08:31.000]  所有我們用了這麼久時間
[00:08:31.000 --> 00:08:33.000]  即是好幾個月的時間
[00:08:33.000 --> 00:08:37.000]  去看《路德記》的時候
[00:08:37.000 --> 00:08:39.000]  看過的所有主角
[00:08:39.000 --> 00:08:41.000]  除了波亞斯
[00:08:41.000 --> 00:08:43.000]  好像全部被遺忘了一樣
[00:08:43.000 --> 00:08:45.000]  我們就會覺得很奇怪
[00:08:45.000 --> 00:08:49.000]  剛剛我們才在前文講到
[00:08:49.000 --> 00:08:55.000]  主子似乎要把整本書的內容勾畫出來
[00:08:55.000 --> 00:08:59.000]  告訴他為何好像完全沒有提過一樣
[00:08:59.000 --> 00:09:03.000]  並且在開頭我們剛剛也提過
[00:09:03.000 --> 00:09:06.000]  在聖經裏面有不同的續譜
[00:09:06.000 --> 00:09:09.000]  但是我們看到這個續譜
[00:09:09.000 --> 00:09:12.000]  跟其他在聖經裏面的續譜是截然不同
[00:09:12.000 --> 00:09:15.000]  但是它卻是跟第一個的續譜
[00:09:15.000 --> 00:09:19.000]  我們剛才已經說過宇宙創造的續譜
[00:09:19.000 --> 00:09:21.000]  是很接近的
[00:09:21.000 --> 00:09:23.000]  接近在什麼呢
[00:09:23.000 --> 00:09:25.000]  就是它在當中
[00:09:25.000 --> 00:09:29.000]  不是高舉哪一個的字派
[00:09:29.000 --> 00:09:32.000]  或者哪一個人物去做領袖
[00:09:32.000 --> 00:09:34.000]  如果你仔細看看
[00:09:34.000 --> 00:09:37.000]  所有在創世紀除了第一個之外
[00:09:37.000 --> 00:09:40.000]  之後往後的所有的續譜
[00:09:40.000 --> 00:09:42.000]  都是這樣的情況
[00:09:42.000 --> 00:09:44.000]  去談論哪一個做領袖
[00:09:44.000 --> 00:09:47.000]  特別如果我們就在這裏所說
[00:09:47.000 --> 00:09:49.000]  波阿斯他的一家
[00:09:49.000 --> 00:09:51.000]  這個家族的續譜的時候
[00:09:51.000 --> 00:09:53.000]  一個類同的續譜
[00:09:53.000 --> 00:09:57.000]  原來都記載在歷代至上裏面
[00:09:57.000 --> 00:09:58.000]  如果大家有聖經的話
[00:09:58.000 --> 00:10:00.000]  可以跟我一起打開
[00:10:00.000 --> 00:10:03.000]  在歷代至上的第一章
[00:10:03.000 --> 00:10:06.000]  在第一章裏面其實是一連串的
[00:10:06.000 --> 00:10:09.000]  一個有關於以色列人的續譜
[00:10:09.000 --> 00:10:11.000]  從亞當開始已經記載
[00:10:11.000 --> 00:10:15.000]  再到第二章的時候我們去看第五節
[00:10:15.000 --> 00:10:17.000]  在第五節這樣說
[00:10:17.000 --> 00:10:20.000]  他說法勒斯的兒子
[00:10:20.000 --> 00:10:24.000]  希斯倫哈姆勒謝拉的兒子
[00:10:24.000 --> 00:10:31.000]  是森利爾坦希曼格各大拉共五人
[00:10:31.000 --> 00:10:34.000]  加米的兒子是阿根
[00:10:34.000 --> 00:10:40.000]  阿根就是在當物的密上犯了罪
[00:10:40.000 --> 00:10:42.000]  連累了以色列
[00:10:42.000 --> 00:10:45.000]  以坦的兒子是阿撒利亞
[00:10:45.000 --> 00:10:49.000]  希斯倫所生的兒子是耶拉蜜
[00:10:49.000 --> 00:10:54.000]  蘭基努拜蘭生阿米拉達
[00:10:54.000 --> 00:10:56.000]  阿米拉達生拿順
[00:10:56.000 --> 00:10:59.000]  拿順作由大人的首領
[00:10:59.000 --> 00:11:01.000]  拿順生薩門
[00:11:01.000 --> 00:11:03.000]  薩門生波阿斯
[00:11:03.000 --> 00:11:05.000]  波阿斯生俄比德
[00:11:05.000 --> 00:11:07.000]  俄比德生耶西
[00:11:07.000 --> 00:11:10.000]  生子長子以利亞
[00:11:10.000 --> 00:11:12.000]  次子阿比拿達
[00:11:12.000 --> 00:11:14.000]  三子士米拿
[00:11:14.000 --> 00:11:16.000]  四子拿坦葉
[00:11:16.000 --> 00:11:18.000]  五子拉黛
[00:11:18.000 --> 00:11:20.000]  六子阿仙
[00:11:20.000 --> 00:11:22.000]  七子大衛
[00:11:22.000 --> 00:11:26.000]  我們看到原來在其他聖經的裡面
[00:11:26.000 --> 00:11:30.000]  他記載到即使我們所說到同一個續譜的時候
[00:11:30.000 --> 00:11:34.000]  原來他們的主子最重要的就是說到
[00:11:34.000 --> 00:11:37.000]  誰做領袖
[00:11:37.000 --> 00:11:41.000]  但是我們今天所看的這個續譜
[00:11:41.000 --> 00:11:42.000]  就很不一樣
[00:11:42.000 --> 00:11:44.000]  因為我們看這個續譜
[00:11:44.000 --> 00:11:46.000]  他反而不是只記載了誰
[00:11:46.000 --> 00:11:49.000]  或者是哪一個支派去做領袖
[00:11:49.000 --> 00:11:51.000]  反過來我們看到
[00:11:51.000 --> 00:11:54.000]  魯德基的這個續譜是充滿了一個宇宙性的
[00:11:54.000 --> 00:11:56.000]  因為他不是告他誰做領袖
[00:11:56.000 --> 00:11:58.000]  保護師我們所看的
[00:11:58.000 --> 00:12:01.000]  在這個歷代至上的第二章
[00:12:01.000 --> 00:12:03.000]  從第五節一直到第十五節裡面
[00:12:03.000 --> 00:12:06.000]  很強調誰去做領袖
[00:12:06.000 --> 00:12:08.000]  因為在這段聖經裡面
[00:12:08.000 --> 00:12:10.000]  在魯德基當中
[00:12:10.000 --> 00:12:12.000]  和在創世紀第一個的續譜
[00:12:12.000 --> 00:12:17.000]  同樣高舉的是上帝這個創造的主權
[00:12:17.000 --> 00:12:20.000]  上帝在整個創造的裡面
[00:12:20.000 --> 00:12:22.000]  在整個宇宙當中
[00:12:22.000 --> 00:12:24.000]  是有他的主權
[00:12:24.000 --> 00:12:26.000]  我們不會再詳細說這方面的
[00:12:26.000 --> 00:12:28.000]  因此我們可以看到
[00:12:28.000 --> 00:12:31.000]  其實魯德基的第四章第十七節
[00:12:31.000 --> 00:12:33.000]  下半節至二十二節裡面
[00:12:33.000 --> 00:12:39.000]  其實和創世紀第二章第二節
[00:12:39.000 --> 00:12:42.000]  開始所介紹的這個創造的續譜
[00:12:42.000 --> 00:12:44.000]  其實是有很類同
[00:12:44.000 --> 00:12:45.000]  甚至可以這樣說
[00:12:45.000 --> 00:12:48.000]  它本質上是很類似
[00:12:48.000 --> 00:12:53.000]  因為它同樣在一連串的敘述文之後
[00:12:53.000 --> 00:12:56.000]  馬上就貼著這個續譜
[00:12:56.000 --> 00:12:59.000]  請我們去留心看看
[00:12:59.000 --> 00:13:02.000]  在這裡我們剛才已經說過
[00:13:02.000 --> 00:13:05.000]  開頭結尾以俄比德山耶西
[00:13:05.000 --> 00:13:07.000]  耶西山大位豁起了這段聖經
[00:13:07.000 --> 00:13:11.000]  在中間的八個人物當中
[00:13:11.000 --> 00:13:13.000]  他們完全是沒有間斷的
[00:13:13.000 --> 00:13:16.000]  不是說有時候跳了
[00:13:16.000 --> 00:13:18.000]  因為續譜有時候我們發覺
[00:13:18.000 --> 00:13:20.000]  是一個生一個
[00:13:20.000 --> 00:13:22.000]  原來他們之間是跳了幾代
[00:13:22.000 --> 00:13:24.000]  或者好幾代
[00:13:24.000 --> 00:13:26.000]  很明顯在這裡
[00:13:26.000 --> 00:13:28.000]  作者其實是一個懸疑
[00:13:28.000 --> 00:13:31.000]  當我們看到這個續譜的時候
[00:13:31.000 --> 00:13:36.000]  作者是要特意讓讀者聯想
[00:13:36.000 --> 00:13:39.000]  在創世紀的時候
[00:13:39.000 --> 00:13:44.000]  上帝所設立的這個續譜的角色
[00:13:44.000 --> 00:13:45.000]  或者作用
[00:13:45.000 --> 00:13:48.000]  而在這裡提及的就是說
[00:13:48.000 --> 00:13:50.000]  其實大衛的王朝
[00:13:50.000 --> 00:13:53.000]  其實連在創世紀的時候
[00:13:53.000 --> 00:13:55.000]  是有關聯性的
[00:13:55.000 --> 00:13:58.000]  這個關聯性我們一會兒詳細去看看
[00:13:58.000 --> 00:14:01.000]  另外我們在這裡所看到的
[00:14:01.000 --> 00:14:03.000]  另一個特點就是
[00:14:03.000 --> 00:14:09.000]  這個續譜是要在一連串的敘述之後
[00:14:09.000 --> 00:14:13.000]  才去將這個續譜去將它鋪排說出來
[00:14:13.000 --> 00:14:15.000]  換句話來說
[00:14:15.000 --> 00:14:18.000]  其實是將一些事實事件
[00:14:18.000 --> 00:14:20.000]  說給我們聽之後
[00:14:20.000 --> 00:14:22.000]  很多時候我們很容易就說
[00:14:22.000 --> 00:14:24.000]  我迷頭迷腦就下了這個故事
[00:14:24.000 --> 00:14:27.000]  希望這個故事就是那個主題
[00:14:27.000 --> 00:14:30.000]  我們從這個故事裡面自由發揮
[00:14:30.000 --> 00:14:34.000]  看看這個故事有什麼故事的份學習
[00:14:34.000 --> 00:14:38.000]  作者擔心我們會走向這個局面
[00:14:38.000 --> 00:14:41.000]  於是乎這個續譜
[00:14:41.000 --> 00:14:44.000]  其實就有一個很重要的角色
[00:14:44.000 --> 00:14:50.000]  特別是作者在他人生經歷了之後
[00:14:50.000 --> 00:14:53.000]  看到整個歷史的發展之後
[00:14:53.000 --> 00:15:00.000]  很多的活動已經在他的觀察仔細的研究體會之後
[00:15:00.000 --> 00:15:08.000]  他就去觀察到原來神是一直都在留意著人當中的活動
[00:15:08.000 --> 00:15:12.000]  並且上帝是不斷在參與
[00:15:12.000 --> 00:15:14.000]  那你就會說上帝有什麼參與
[00:15:14.000 --> 00:15:16.000]  其實我們一路去看
[00:15:16.000 --> 00:15:21.000]  在這個路德記裡面上帝的參與其實微乎其微的
[00:15:21.000 --> 00:15:24.000]  很多事情都是別人說上帝做了什麼
[00:15:24.000 --> 00:15:31.000]  我們頂多看到的就是上帝利用大自然界的西風吹的時候
[00:15:31.000 --> 00:15:34.000]  觸動了、觸醒了這個波瓦斯
[00:15:34.000 --> 00:15:38.000]  讓他在和場裡面去和路德有所交談
[00:15:38.000 --> 00:15:43.000]  或者更直接的就是上帝按了一個按鈕
[00:15:43.000 --> 00:15:49.000]  使波瓦斯和路德他們可以懷孕生一個兒子
[00:15:49.000 --> 00:15:51.000]  差這麼少
[00:15:51.000 --> 00:15:54.000]  你說這麼少
[00:15:54.000 --> 00:15:57.000]  看上去上帝有什麼做
[00:15:57.000 --> 00:16:00.000]  上帝做的事情似乎參與度不夠
[00:16:00.000 --> 00:16:02.000]  做的事情又不夠宏偉
[00:16:02.000 --> 00:16:04.000]  你看前文你在創世紀裡面
[00:16:04.000 --> 00:16:06.000]  出埃及紀裡面做的事情
[00:16:06.000 --> 00:16:09.000]  又分紅海
[00:16:09.000 --> 00:16:11.000]  又有神蹟騎士
[00:16:11.000 --> 00:16:13.000]  又下大雨、洪水
[00:16:13.000 --> 00:16:14.000]  很厲害的
[00:16:14.000 --> 00:16:17.000]  為什麼上帝好像不做不做
[00:16:17.000 --> 00:16:20.000]  每樣事情都那麼少呢
[00:16:20.000 --> 00:16:23.000]  這個正正就是路德的特點
[00:16:23.000 --> 00:16:25.000]  他要告訴我們
[00:16:25.000 --> 00:16:27.000]  上帝做事
[00:16:27.000 --> 00:16:31.000]  其實在整個創造的系統裡面
[00:16:31.000 --> 00:16:34.000]  或者是 order of creation 的裡面
[00:16:34.000 --> 00:16:35.000]  他要怎樣
[00:16:35.000 --> 00:16:38.000]  在創世紀裡面就已經說了一個主題
[00:16:38.000 --> 00:16:44.000]  從空虛混沌去發展到去有條不紋這個系統
[00:16:44.000 --> 00:16:50.000]  from chaotic situation to orderly structures in the creation
[00:16:50.000 --> 00:16:52.000]  而在路德紀裡面
[00:16:52.000 --> 00:16:55.000]  同樣都有這個主題在介紹給我們看
[00:16:55.000 --> 00:16:58.000]  因為路德紀一開始就告訴我們
[00:16:58.000 --> 00:17:00.000]  正處在士思的時代
[00:17:00.000 --> 00:17:02.000]  士思的時代是什麼
[00:17:02.000 --> 00:17:06.000]  我覺得是整個在以色列人的人類歷史裡面
[00:17:06.000 --> 00:17:09.000]  傳盤最混亂的時間
[00:17:09.000 --> 00:17:11.000]  無論是道德
[00:17:11.000 --> 00:17:14.000]  或者他們的神官
[00:17:14.000 --> 00:17:18.000]  或者甚至他們的實際活動
[00:17:18.000 --> 00:17:23.000]  所以說靈魂體生長處於完全混亂的狀態
[00:17:23.000 --> 00:17:27.000]  跟創世紀空虛運動的情況差不多
[00:17:27.000 --> 00:17:29.000]  但上帝怎樣
[00:17:29.000 --> 00:17:30.000]  就在這個時候
[00:17:30.000 --> 00:17:35.000]  上帝怎樣將這個空虛運動的靈魂體
[00:17:35.000 --> 00:17:38.000]  或者人任意而行的時代
[00:17:38.000 --> 00:17:44.000]  重新納回到一個救恩歷史的正軌之上
[00:17:44.000 --> 00:17:46.000]  用英文來說就是說
[00:17:46.000 --> 00:17:51.000]  from complete disorientation during the year of judges
[00:17:51.000 --> 00:17:58.000]  to a proper orientation of the horrific trajectory
[00:17:58.000 --> 00:18:01.000]  重新進入一個正軌的裏面
[00:18:01.000 --> 00:18:05.000]  所以其實整個的路德紀來到最後
[00:18:05.000 --> 00:18:07.000]  最後談論到這個族譜
[00:18:07.000 --> 00:18:10.000]  不只是輕輕一個簡單的族譜
[00:18:10.000 --> 00:18:13.000]  大家喜歡看不喜歡剪掉都沒所謂
[00:18:13.000 --> 00:18:15.000]  不是啊大英姐妹
[00:18:15.000 --> 00:18:19.000]  這個族譜有個可以說是畫龍點睛的作用
[00:18:19.000 --> 00:18:25.000]  甚至好像管束著我們不會看錯了整個路德紀的核心和主題
[00:18:25.000 --> 00:18:28.000]  所以同樣給我們看回
[00:18:28.000 --> 00:18:32.000]  在路德紀裏面為何路德紀的族譜
[00:18:32.000 --> 00:18:39.000]  要開始是由法勒斯的後代這個標題開始講開
[00:18:39.000 --> 00:18:44.000]  就是why starting with the heading the descendants of the Peres
[00:18:44.000 --> 00:18:47.000]  為何要有一個這樣的標題呢
[00:18:47.000 --> 00:18:54.000]  其實是同樣要展示出以色列民準備經過了法勒斯之後
[00:18:54.000 --> 00:18:57.000]  他們就要進入到這個埃及
[00:18:57.000 --> 00:19:00.000]  不是出埃及是入埃及的時間
[00:19:00.000 --> 00:19:04.000]  我們這個埃塞德斯不是Xeodos
[00:19:04.000 --> 00:19:07.000]  進入到埃及的時候
[00:19:07.000 --> 00:19:11.000]  其實他們進入一個被綑鎖綑綁
[00:19:11.000 --> 00:19:14.000]  甚至他們很無助的情況之下
[00:19:14.000 --> 00:19:17.000]  上帝可以怎樣做事呢
[00:19:17.000 --> 00:19:21.000]  上帝怎樣陪伴著神他的子民
[00:19:21.000 --> 00:19:24.000]  在一個外邦人的世界裏面
[00:19:24.000 --> 00:19:29.000]  去活出仍然有與神同處的生命呢
[00:19:29.000 --> 00:19:32.000]  所以路德紀這個族譜
[00:19:32.000 --> 00:19:37.000]  為何與其他我們在聖經裏面看到的族譜截然不同呢
[00:19:37.000 --> 00:19:40.000]  其實是很重要的一個目的
[00:19:40.000 --> 00:19:44.000]  就是作者希望將這個空虛混沌
[00:19:44.000 --> 00:19:49.000]  受困惑、困逼、無助的狀態之下
[00:19:49.000 --> 00:19:52.000]  怎樣上帝仍然在他的系統裏面
[00:19:52.000 --> 00:19:55.000]  以成立、以創造的系統裏面
[00:19:55.000 --> 00:19:57.000]  讓他們再次拉在一起
[00:19:57.000 --> 00:20:00.000]  而上帝怎樣將以色列民
[00:20:00.000 --> 00:20:03.000]  他原本是混亂的失去方向
[00:20:03.000 --> 00:20:05.000]  已經無助的狀態
[00:20:05.000 --> 00:20:12.000]  仍然帶他們有焦點地走在上帝的請救計劃當中
[00:20:12.000 --> 00:20:19.000]  所以可以說作者在設計這個族譜的時候
[00:20:19.000 --> 00:20:22.000]  是經過精心的去考妙去設計
[00:20:22.000 --> 00:20:28.000]  而不是隨便寫下一些人名、記載
[00:20:28.000 --> 00:20:31.000]  不要有紙證或者空位貼在一起
[00:20:31.000 --> 00:20:32.000]  不是這樣的
[00:20:32.000 --> 00:20:33.000]  鄧紫末
