
[00:00:00.000 --> 00:00:08.400]  今天我們再次回到《加拉太書》的內容
[00:06:21.900 --> 00:06:26.700]  奠定了他們本身的地位和影響力
[00:06:26.700 --> 00:06:29.900]  於是逐漸將很多的信徒
[00:06:29.900 --> 00:06:33.700]  控制於他們的鼓掌之間
[00:06:33.700 --> 00:06:35.500]  所以他們做的事情是什麼?
[00:06:35.500 --> 00:06:38.500]  要誇口他們的肉體
[00:06:38.500 --> 00:06:41.500]  你們去做一些行國禮的事
[00:06:41.500 --> 00:06:46.100]  但是就變成了歸功於這幫的教會領袖
[00:06:46.100 --> 00:06:48.900]  他們的帶領
[00:06:48.900 --> 00:06:50.500]  我們上一次已經講過
[00:06:50.500 --> 00:06:56.500]  他要成為了整個教會裡面的一些人的恩人
[00:06:56.500 --> 00:07:01.900]  這些假教師、假領袖、假教會的知名人士
[00:07:01.900 --> 00:07:06.900]  其實他們利用了他們本身的財力和技能
[00:07:06.900 --> 00:07:11.500]  其實無疑都是沿襲於這個世界裡面
[00:07:11.500 --> 00:07:13.100]  用這樣的方式
[00:07:13.100 --> 00:07:15.500]  然後去控制了人的心
[00:07:15.500 --> 00:07:19.300]  很多的信徒帶著一份單純的心走進去
[00:07:19.300 --> 00:07:21.900]  但久而久之發現到他們所做的事情
[00:07:21.900 --> 00:07:23.300]  其實不對的時候
[00:07:23.300 --> 00:07:25.500]  就成為被逼迫的對象
[00:07:25.500 --> 00:07:27.500]  所以上次我們已經講過
[00:07:27.500 --> 00:07:31.500]  在教會裡面其實歷年來都有很多的信徒
[00:07:31.500 --> 00:07:34.500]  因為他們明白了聖經的道理的時候
[00:07:34.500 --> 00:07:37.500]  發覺這些人的做法不對
[00:07:37.500 --> 00:07:40.100]  於是乎就成為被逼迫的對象
[00:07:40.100 --> 00:07:41.100]  而逼迫的時候
[00:07:41.100 --> 00:07:43.100]  反而原來是大眾去逼迫他
[00:07:43.100 --> 00:07:46.500]  因為被愚弄的人實在是成為大眾
[00:07:46.500 --> 00:07:48.100]  在這個世界裡面
[00:07:48.100 --> 00:07:50.500]  得到真是明白上帝主導的人
[00:07:50.500 --> 00:07:53.300]  其實不是那個主要群體
[00:07:53.300 --> 00:07:57.500]  就是說在教會這個群體裡面也好
[00:07:57.500 --> 00:08:02.300]  其實教會久而久之被這種世界觀去
[00:08:02.300 --> 00:08:04.500]  已經逐漸蠶食
[00:08:04.500 --> 00:08:08.100]  而這些假教師、假領袖也都在當中
[00:08:08.100 --> 00:08:11.100]  已經將整個教會的圈子
[00:08:11.100 --> 00:08:14.100]  去露露在他們的掌握之下
[00:08:14.100 --> 00:08:16.100]  在這樣的情況之中
[00:08:16.100 --> 00:08:19.100]  還有些什麼好做呢?
[00:08:19.100 --> 00:08:21.900]  保羅其實就要在這裡
[00:08:21.900 --> 00:08:25.100]  更鼓勵加拉太教會的信徒
[00:08:25.100 --> 00:08:28.500]  讓他們這幫真是能夠重新得到的信徒
[00:08:28.500 --> 00:08:30.900]  重新認定清楚
[00:08:30.900 --> 00:08:34.500]  究竟他們應該怎樣繼續走前面的道路
[00:08:34.500 --> 00:08:36.900]  這個就是今天我們從第十四節
[00:08:36.900 --> 00:08:39.100]  到第十六節要看的經文
[00:08:39.100 --> 00:08:40.900]  我們先看第十四節
[00:08:40.900 --> 00:08:42.700]  十四節想說什麼呢?
[00:08:42.700 --> 00:08:46.500]  其實十四節保羅是告訴我們
[00:08:46.500 --> 00:08:49.900]  基督耶穌其實教了我們
[00:08:49.900 --> 00:08:54.300]  我們不要和這個世界有所糾結
[00:08:54.300 --> 00:08:57.900]  這個就是在第六章第十四節裡面所說的主題
[00:08:57.900 --> 00:09:00.500]  我們再看看十四節說什麼
[00:09:00.500 --> 00:09:02.300]  十四節這樣說
[00:09:02.300 --> 00:09:05.500]  「但我斷不以別的跨口
[00:09:05.500 --> 00:09:09.100]  只跨我們主耶穌基督的十字架
[00:09:09.100 --> 00:09:12.300]  因者十字架就我而論
[00:09:12.300 --> 00:09:15.300]  世界已經釘在十字架上」
[00:09:15.300 --> 00:09:16.900]  「就世界而論
[00:09:16.900 --> 00:09:20.100]  我已經釘在十字架上」
[00:09:20.100 --> 00:09:25.900]  保羅不像假教師、假教會領袖
[00:09:25.900 --> 00:09:30.700]  或者教會裡面有影響力的著名信徒
[00:09:30.700 --> 00:09:33.300]  他們很喜歡跨口
[00:09:33.300 --> 00:09:34.500]  跨口是什麼?
[00:09:34.500 --> 00:09:36.900]  讚賞教會的信徒
[00:09:36.900 --> 00:09:38.100]  「很好的」
[00:09:38.100 --> 00:09:40.100]  「每個都很完美的」
[00:09:40.100 --> 00:09:41.900]  「他們沒有任何問題的」
[00:09:41.900 --> 00:09:45.300]  但其實很多信徒看不到的地方就是
[00:09:45.300 --> 00:09:47.700]  原來在他們誇讚他們
[00:09:47.700 --> 00:09:49.100]  以為很好的時候
[00:09:49.100 --> 00:09:54.500]  其實背後裡面帶著一份很不良的動機
[00:09:54.500 --> 00:09:56.700]  其實在這件事裡面
[00:09:56.700 --> 00:09:58.900]  耶穌其實也說過的
[00:09:58.900 --> 00:10:04.500]  在《路加福音》第六章第26節裡面
[00:10:04.500 --> 00:10:06.900]  耶穌曾經提醒過信徒
[00:10:06.900 --> 00:10:11.100]  他說「人都說你們好的時候
[00:10:11.100 --> 00:10:13.900]  你們就有禍了
[00:10:13.900 --> 00:10:16.700]  因為他們的祖宗代假
[00:10:16.700 --> 00:10:20.300]  才會這樣」
[00:10:20.300 --> 00:10:23.300]  其實耶穌老早已經拆穿了
[00:10:23.300 --> 00:10:25.300]  在他的群體裡面
[00:10:25.300 --> 00:10:28.100]  在昔日就是說在以色列民當中
[00:10:28.100 --> 00:10:30.300]  其實有些假先知
[00:10:30.300 --> 00:10:33.100]  其實他們的做法都是這樣
[00:10:33.100 --> 00:10:34.900]  去誇讚一些人
[00:10:34.900 --> 00:10:38.500]  使他們以為自己是很好
[00:10:38.500 --> 00:10:40.900]  當一個人被人讚賞的時候
[00:10:40.900 --> 00:10:42.700]  「啊 那就是在這個群體裡面
[00:10:42.700 --> 00:10:45.100]  我有地位了 被肯定了」
[00:10:45.100 --> 00:10:46.700]  所以我就更加覺得
[00:10:46.700 --> 00:10:49.900]  我在這個群體裡面是很重要的
[00:10:49.900 --> 00:10:53.700]  用了這種方式去控制一個人
[00:10:53.700 --> 00:10:57.100]  漸漸去對那些誇讚他的人
[00:10:57.100 --> 00:11:01.100]  更加依賴 更加的信服
[00:11:01.100 --> 00:11:03.300]  其實這種是一種陷阱
[00:11:03.300 --> 00:11:05.300]  來到這裡 保羅也說
[00:11:05.300 --> 00:11:09.300]  他其實本身看到這幫的假教師 假領袖
[00:11:09.300 --> 00:11:12.100]  在誇讚加拉太教會的信徒
[00:11:12.100 --> 00:11:15.300]  「好啊 你們 真的肯聽教」
[00:11:15.300 --> 00:11:17.700]  重新接受這個國禮
[00:11:17.700 --> 00:11:19.700]  歸入到好像舊約裡面
[00:11:19.700 --> 00:11:22.500]  所說的這個神的子民的身份
[00:11:22.500 --> 00:11:24.300]  但其實他們看不到
[00:11:24.300 --> 00:11:28.100]  原來這幫人讚賞他背後有一個動機
[00:11:28.100 --> 00:11:29.500]  就是要告訴他
[00:11:29.500 --> 00:11:31.500]  「是我講清楚給你聽
[00:11:31.500 --> 00:11:34.900]  你才可以做到神的子民」
[00:11:34.900 --> 00:11:37.100]  所以你以後要對我怎麼看
[00:11:37.100 --> 00:11:39.500]  恩人如一樣
[00:11:39.500 --> 00:11:42.500]  恩人對你就恩重如山
[00:11:42.500 --> 00:11:44.900]  所以自此以後你要聽從我
[00:11:44.900 --> 00:11:47.500]  我曾經聽過一個牧師的見證
[00:11:47.500 --> 00:11:50.500]  他說到他自己昔日
[00:11:50.500 --> 00:11:54.500]  其實是因為他犯奸淫的緣故
[00:11:54.500 --> 00:11:57.500]  就從加拿大離開了
[00:11:57.500 --> 00:12:01.500]  走到香港 中國大陸
[00:12:01.500 --> 00:12:05.100]  很失落 失落得很厲害
[00:12:05.100 --> 00:12:06.500]  於是乎怎麼樣
[00:12:06.500 --> 00:12:08.700]  後來他失落到一個地步
[00:12:08.700 --> 00:12:10.700]  覺得自己很不妥
[00:12:10.700 --> 00:12:13.300]  於是乎就回來了
[00:12:13.300 --> 00:12:15.300]  他就在加拿大
[00:12:15.300 --> 00:12:17.900]  他家人本身他太太也在加拿大
[00:12:17.900 --> 00:12:18.900]  於是乎怎麼樣
[00:12:18.900 --> 00:12:20.900]  就有一個牧師走出來
[00:12:20.900 --> 00:12:25.300]  代替著他向他的太太說
[00:12:25.300 --> 00:12:28.700]  「你求原諒他吧 怎樣怎樣
[00:12:28.700 --> 00:12:30.700]  我可以幫他將來
[00:12:30.700 --> 00:12:34.700]  重新建立回他侍奉的人生」
[00:12:34.700 --> 00:12:38.500]  在這樣的面子有關的情況
[00:12:38.500 --> 00:12:41.500]  而作為太太也不想自己的丈夫
[00:12:41.500 --> 00:12:46.100]  有任何不好的遭遇
[00:12:46.100 --> 00:12:47.700]  被人看差他
[00:12:47.700 --> 00:12:50.700]  於是乎就接納了這樣的建議
[00:12:50.700 --> 00:12:58.700]  而這個教會中人就為他鋪橋 鋪路
[00:12:58.700 --> 00:13:00.300]  然後怎麼樣
[00:13:00.300 --> 00:13:02.300]  鋪好橋 鋪路之後
[00:13:02.300 --> 00:13:04.900]  就幫助他找一個高位給他做
[00:13:04.900 --> 00:13:07.900]  先找一間教會的主任牧師給他做
[00:13:07.900 --> 00:13:13.700]  原來這間教會的原本的教會的主任
[00:13:13.700 --> 00:13:16.100]  就是正正這個教會中人
[00:13:16.100 --> 00:13:20.700]  就將這個原本犯奸名牧者帶回來加拿大
[00:13:20.700 --> 00:13:21.900]  然後怎麼樣
[00:13:21.900 --> 00:13:23.900]  安插他在這間教會裡面
[00:13:23.900 --> 00:13:26.700]  做一場修和的事情
[00:13:26.700 --> 00:13:28.900]  他太太和他在教會裡面
[00:13:28.900 --> 00:13:31.900]  表示彼此接受對方
[00:13:31.900 --> 00:13:33.900]  之後又怎麼樣
[00:13:33.900 --> 00:13:36.500]  這個曾經犯奸人的牧者
[00:13:36.500 --> 00:13:41.300]  對這個教會中人信服無比
[00:13:41.300 --> 00:13:44.900]  而這個教會中人亦是一個有錢人
[00:13:44.900 --> 00:13:46.500]  他用很多的方式
[00:13:46.500 --> 00:13:47.700]  如果沒有事工
[00:13:47.700 --> 00:13:50.900]  沒有事工 我出錢開個事工給你
[00:13:50.900 --> 00:13:55.300]  於是乎就是這樣就控制了這個牧者
[00:13:55.300 --> 00:13:57.500]  這種做法是很普遍的
[00:13:57.500 --> 00:13:58.700]  其實在教會裡面
[00:13:58.700 --> 00:14:02.900]  形式上面或者做的方法是不同的
[00:14:02.900 --> 00:14:04.500]  但動機其實一樣
[00:14:04.500 --> 00:14:05.700]  為什麼
[00:14:05.700 --> 00:14:09.300]  這些教會中人最重要的就是
[00:14:09.300 --> 00:14:11.900]  這些人可以最終成為
[00:14:11.900 --> 00:14:15.700]  他的逆下的可以拆用的人
[00:14:15.700 --> 00:14:16.700]  這種情況
[00:14:16.700 --> 00:14:18.900]  保羅其實老早看見教會已經有
[00:14:18.900 --> 00:14:22.100]  耶穌也老早看見有這些情況
[00:14:22.100 --> 00:14:24.900]  所以保羅他說
[00:14:24.900 --> 00:14:26.900]  我根本是怎麼樣
[00:14:26.900 --> 00:14:30.300]  我根本就不喜歡去誇讚的
[00:14:30.300 --> 00:14:32.900]  在這裏第十三節和十四節之間
[00:14:32.900 --> 00:14:36.700]  其實形成了一個很大的語言上面的對比
[00:14:36.700 --> 00:14:38.500]  第十三節最後尾講
[00:14:38.500 --> 00:14:41.100]  他們怎樣直著你們的肉體誇口
[00:14:41.100 --> 00:14:42.900]  他誇的是你的肉體
[00:14:42.900 --> 00:14:45.100]  你的表面人家看到的東西
[00:14:45.100 --> 00:14:48.100]  德爾斯 保羅在這第十四節說什麼
[00:14:48.100 --> 00:14:50.700]  但我斷不以別的誇口
[00:14:50.700 --> 00:14:53.300]  保羅其實本身這句說話的意思就是
[00:14:53.300 --> 00:14:55.500]  我本來都不喜歡誇口的了
[00:14:55.500 --> 00:14:57.500]  不過如果真的要我誇的話
[00:14:57.500 --> 00:14:59.300]  就只有一樣東西
[00:14:59.300 --> 00:15:00.900]  誇什麼東西
[00:15:00.900 --> 00:15:03.700]  十四節跟著第二句
[00:15:03.700 --> 00:15:09.300]  只誇我們主耶穌基督的十字架
[00:15:09.300 --> 00:15:10.400]  在這裏
[00:15:10.400 --> 00:15:14.000]  英語聖經的翻譯也翻譯得很準確
[00:15:14.000 --> 00:15:14.700]  他說
[00:15:14.700 --> 00:15:16.900]  But may I never boast
[00:15:16.900 --> 00:15:18.300]  我根本不誇口
[00:15:18.300 --> 00:15:20.700]  我不讚人的
[00:15:20.700 --> 00:15:25.100]  Except in the cross of our Lord Jesus Christ
[00:15:25.100 --> 00:15:29.300]  保羅其實最重要他想說的話
[00:15:29.300 --> 00:15:32.300]  他要想把整個榮譽
[00:15:32.300 --> 00:15:35.100]  不是架在人的身上
[00:15:35.100 --> 00:15:37.100]  而是如果真的要誇
[00:15:37.100 --> 00:15:38.100]  真的要誇了
[00:15:38.100 --> 00:15:39.500]  沒有別的東西
[00:15:39.500 --> 00:15:40.900]  你真的逼到我要誇
[00:15:40.900 --> 00:15:42.900]  只得一樣我可以誇的
[00:15:42.900 --> 00:15:46.500]  就是在十字架上面的耶穌基督
[00:15:46.500 --> 00:15:47.900]  為什麼要誇耶穌基督
[00:15:47.900 --> 00:15:49.700]  因為耶穌基督就是那個
[00:15:49.700 --> 00:15:51.900]  成就救一
[00:15:51.900 --> 00:15:55.700]  那個主要的人物
[00:15:55.700 --> 00:15:58.100]  保羅在這裏很強調一樣東西
[00:15:58.100 --> 00:16:00.900]  其實
[00:16:00.900 --> 00:16:05.500]  即或如果你要我去用人生整個焦點放
[00:16:05.500 --> 00:16:08.700]  我只是焦點放在耶穌基督身上
[00:16:08.700 --> 00:16:10.700]  耶穌基督死在十字架上面
[00:16:10.700 --> 00:16:12.500]  其實是什麼意思
[00:16:12.500 --> 00:16:16.500]  就是顯明到上帝對人的請救
[00:16:16.500 --> 00:16:18.300]  那份心智
[00:16:18.300 --> 00:16:23.500]  耶穌其實履行了上帝的要求
[00:16:23.500 --> 00:16:25.700]  諸如說耶穌主動自己
[00:16:25.700 --> 00:16:27.700]  來死在十字架上面
[00:16:27.700 --> 00:16:29.100]  簡單來說
[00:16:29.100 --> 00:16:32.100]  耶穌的行動其實就是等同於
[00:16:32.100 --> 00:16:34.300]  他要去榮耀神
[00:16:34.300 --> 00:16:37.100]  榮耀神和主耶穌死在十字架上面
[00:16:37.100 --> 00:16:40.100]  可以說是一個同意詞
[00:16:40.100 --> 00:16:41.700]  所以弟兄姊妹
[00:16:41.700 --> 00:16:44.100]  保羅在這裏不單要強調一點
[00:16:44.100 --> 00:16:47.100]  我和這個世界的人的觀點不同
[00:16:47.100 --> 00:16:51.300]  他們著重看的是要讓人外貌漂亮
[00:16:51.300 --> 00:16:52.900]  去讚許其他人
[00:16:52.900 --> 00:16:57.500]  讓人人都可以好像很有漂亮的名譽
[00:16:57.500 --> 00:16:59.700]  但是實質上
[00:16:59.700 --> 00:17:01.500]  其實是收買人心
[00:17:01.500 --> 00:17:02.500]  但保羅說
[00:17:02.500 --> 00:17:05.900]  我根本不需要去收買人心
[00:17:05.900 --> 00:17:07.100]  我現在要做的是什麼
[00:17:07.100 --> 00:17:09.300]  榮耀神
[00:17:09.300 --> 00:17:12.300]  因為主耶穌基督就是榮耀神
[00:17:12.300 --> 00:17:14.300]  所以保羅在這裏第十四節
[00:17:14.300 --> 00:17:16.300]  更進一步去解釋
[00:17:16.300 --> 00:17:20.100]  什麼叫十字架上面的耶穌基督
[00:17:20.100 --> 00:17:20.900]  保羅這樣說
[00:17:20.900 --> 00:17:21.300]  他說
[00:17:21.300 --> 00:17:23.300]  因者十字架
[00:17:23.300 --> 00:17:25.100]  就我而論
[00:17:25.100 --> 00:17:29.300]  世界已經釘在十字架上
[00:17:29.300 --> 00:17:31.300]  就世界原來
[00:17:31.300 --> 00:17:35.700]  我已經釘在十字架上
[00:17:35.700 --> 00:17:37.100]  保羅在這裏
[00:17:37.100 --> 00:17:39.500]  更清楚告訴我們知道
[00:17:39.500 --> 00:17:40.500]  其實
[00:17:40.500 --> 00:17:43.500]  耶穌基督死在十字架上面
[00:17:43.500 --> 00:17:45.500]  其實就是對這個世界
[00:17:45.500 --> 00:17:48.900]  所做事的方式的一種否定
[00:17:48.900 --> 00:17:51.300]  所以在這裏很清楚說
[00:17:51.300 --> 00:17:54.300]  世界已經釘死在十字架上面
[00:17:54.300 --> 00:17:54.700]  保羅說
[00:17:54.700 --> 00:17:57.700]  我和他沒有相干的了
[00:17:57.700 --> 00:17:59.500]  經過耶穌這一頁
[00:17:59.500 --> 00:18:01.700]  在十字架上面被釘死之後
[00:18:01.700 --> 00:18:04.900]  我現在重新歸在基督裏面的時候
[00:18:04.900 --> 00:18:06.700]  這個世界的做法
[00:18:06.700 --> 00:18:08.900]  和我已經再無關係
[00:18:08.900 --> 00:18:11.500]  我不會糾同這個世界的了
[00:18:11.500 --> 00:18:13.300]  保羅更進一步說
[00:18:13.300 --> 00:18:15.300]  這個世界對我有什麼影響
[00:18:15.300 --> 00:18:16.300]  其實他就要說
[00:18:16.300 --> 00:18:20.300]  我和他也已經釘在十字架上面
[00:18:20.300 --> 00:18:23.500]  因為我已經不屬於這個世界
[00:18:23.500 --> 00:18:26.500]  我是屬於基督和釘在十字架上面
[00:18:26.500 --> 00:18:29.300]  這個很清楚的分野
[00:18:29.300 --> 00:18:31.300]  是告訴我們知道
[00:18:31.300 --> 00:18:35.300]  保羅其實勸喻加拿大教會的信徒
[00:18:35.300 --> 00:18:38.300]  我們那個救恩的基礎
[00:18:38.300 --> 00:18:42.100]  是在十字架上面的耶穌基督
[00:18:42.100 --> 00:18:44.300]  但很可惜的是什麼呢
[00:18:44.300 --> 00:18:47.500]  來到今天我們的教會裏面
[00:18:47.500 --> 00:18:49.500]  今天我們的教會當中
[00:18:49.500 --> 00:18:51.100]  很多時候很多的信徒
[00:18:51.100 --> 00:18:53.100]  很多教會的木姐
[00:18:53.100 --> 00:18:55.500]  即是知名的講員也好
[00:18:55.500 --> 00:18:56.700]  在這方面
[00:18:56.700 --> 00:19:01.700]  他回到這個世界的標準裏面去行事
[00:19:01.700 --> 00:19:03.700]  這個世界很多標準
[00:19:03.700 --> 00:19:05.500]  我曾經聽過很著名的一個木姐
[00:19:05.500 --> 00:19:08.300]  在一個大庭廣眾的講道裏面
[00:19:08.300 --> 00:19:09.700]  講完一堂道之後
[00:19:09.700 --> 00:19:12.500]  他最後加句這樣的說話
[00:19:12.500 --> 00:19:14.900]  大家今天聽完我講這番說話
[00:19:14.900 --> 00:19:16.700]  對不對聽
[00:19:16.700 --> 00:19:19.300]  他加一句這樣的說話下去
[00:19:19.300 --> 00:19:23.700]  這個世界的東西不是到你對不對聽
[00:19:23.700 --> 00:19:27.100]  是上帝要你聽的是什麼
[00:19:27.100 --> 00:19:29.300]  不對聽的東西
