
[00:00:00.000 --> 00:00:05.000]  各位電影姊妹 諸禮平安
[00:06:33.000 --> 00:06:35.000]  讓你聽清楚
[00:06:35.000 --> 00:06:39.000]  不單止是先知的說話
[00:06:39.000 --> 00:06:42.000]  是上帝的心事
[00:06:42.000 --> 00:06:44.000]  我們一起讀
[00:06:44.000 --> 00:06:47.000]  你們令上主厭煩
[00:06:47.000 --> 00:06:50.000]  在你們的言語上
[00:06:50.000 --> 00:06:55.000]  你們卻說我們怎樣令他厭煩
[00:06:55.000 --> 00:06:57.000]  照你們說
[00:06:57.000 --> 00:07:02.000]  所有作惡的人在上主眼中很好
[00:07:02.000 --> 00:07:05.000]  他還喜悅他們
[00:07:05.000 --> 00:07:09.000]  公道的神又在那裡
[00:07:09.000 --> 00:07:12.000]  看我派遣我的使者
[00:07:12.000 --> 00:07:15.000]  他要在我面前開路
[00:07:15.000 --> 00:07:19.000]  忽然間他要來到他的聖殿
[00:07:19.000 --> 00:07:23.000]  就是你們尋找的上主
[00:07:23.000 --> 00:07:28.000]  而聖約的使者你們所喜悅的
[00:07:28.000 --> 00:07:30.000]  看他來了
[00:07:30.000 --> 00:07:33.000]  天庭的上主說
[00:07:33.000 --> 00:07:37.000]  但誰可抵受他來的那日
[00:07:37.000 --> 00:07:41.000]  誰能暫住幫他出現
[00:07:41.000 --> 00:07:45.000]  因他好像無鍊之火
[00:07:45.000 --> 00:07:48.000]  又像洗作的鹼
[00:07:48.000 --> 00:07:53.000]  他要在下無鍊淨化銀紙
[00:07:53.000 --> 00:07:58.000]  也要淨化利微的子孫
[00:07:58.000 --> 00:08:02.000]  他要練成他們像金銀
[00:08:02.000 --> 00:08:06.000]  直到他們懂得正確地
[00:08:06.000 --> 00:08:10.000]  向上主奉獻貢物
[00:08:10.000 --> 00:08:16.000]  上主會圓納猶大與耶路撒冷的貢物
[00:08:16.000 --> 00:08:19.000]  就像往昔的日子
[00:08:19.000 --> 00:08:22.000]  又像上古的年代
[00:08:22.000 --> 00:08:27.000]  我也要臨近你們主持公道
[00:08:27.000 --> 00:08:32.000]  我要爽快地指正那些行邪術的
[00:08:32.000 --> 00:08:34.000]  犯奸淫的
[00:08:34.000 --> 00:08:37.000]  那些發假誓的
[00:08:37.000 --> 00:08:40.000]  那些壓榨工人工資
[00:08:40.000 --> 00:08:43.000]  並那寡婦和孤兒
[00:08:43.000 --> 00:08:46.000]  那些屈往外人
[00:08:46.000 --> 00:08:48.000]  他們也不敬畏我
[00:08:48.000 --> 00:08:52.000]  天庭的上主說
[00:08:52.000 --> 00:09:03.000]  沒錯 和合本翻譯本來是用梵索
[00:09:03.000 --> 00:09:05.000]  索碎的索
[00:09:05.000 --> 00:09:08.000]  厭梵這個希伯來文
[00:09:08.000 --> 00:09:12.000]  本來只是在整本聖經裡
[00:09:12.000 --> 00:09:16.000]  出現在馬拉基書這書兩次
[00:09:16.000 --> 00:09:21.000]  然後就以塞亞書43章
[00:09:21.000 --> 00:09:25.000]  23、24節
[00:09:25.000 --> 00:09:27.000]  不用現在找
[00:09:27.000 --> 00:09:29.000]  我知道手機很快找到
[00:09:29.000 --> 00:09:32.000]  我們一會兒最後會慢慢看清楚
[00:09:32.000 --> 00:09:35.000]  不過我想開頭的時候先說
[00:09:35.000 --> 00:09:42.000]  這句話的字眼是令人厭煩
[00:09:42.000 --> 00:09:46.000]  所以在動詞上是很特別的
[00:09:46.000 --> 00:09:48.000]  不是自己厭煩
[00:09:48.000 --> 00:09:51.000]  是看到對方厭煩
[00:09:51.000 --> 00:09:54.000]  這個動詞
[00:09:54.000 --> 00:09:57.000]  另外我們發現在以塞亞書出現
[00:09:57.000 --> 00:10:02.000]  以塞亞書有一個同義的動詞
[00:10:02.000 --> 00:10:06.000]  和合本譯做服奴
[00:10:06.000 --> 00:10:09.000]  服從的服 勞動的勞
[00:10:09.000 --> 00:10:14.000]  修訂版100年之後容易一點明白
[00:10:14.000 --> 00:10:19.000]  操勞 操練的操
[00:10:19.000 --> 00:10:23.000]  又是勞苦的勞
[00:10:23.000 --> 00:10:28.000]  這個動詞如果不是令人操勞
[00:10:28.000 --> 00:10:31.000]  是令人厭煩
[00:10:31.000 --> 00:10:36.000]  在舊約聖經裡出現過很多次
[00:10:36.000 --> 00:10:41.000]  譬如在約書雅記第七章第三節
[00:10:41.000 --> 00:10:45.000]  講打艾城的一役
[00:10:45.000 --> 00:10:48.000]  贏了耶利哥這個大城
[00:10:48.000 --> 00:10:53.000]  以色列人有一點點嬌兵的心態
[00:10:53.000 --> 00:10:56.000]  艾城很小的
[00:10:56.000 --> 00:10:58.000]  白色有一句話
[00:10:58.000 --> 00:11:03.000]  不用麻煩勞師動眾
[00:11:03.000 --> 00:11:05.000]  就是這個字本來的意思
[00:11:05.000 --> 00:11:07.000]  所以不一定是不好的
[00:11:07.000 --> 00:11:09.000]  不是說討厭
[00:11:09.000 --> 00:11:11.000]  不是大家討厭
[00:11:11.000 --> 00:11:13.000]  不是大家麻煩
[00:11:13.000 --> 00:11:15.000]  是不用勞師動眾
[00:11:15.000 --> 00:11:18.000]  不用殺雞用牛刀
[00:11:18.000 --> 00:11:23.000]  是一個這樣的基本意思
[00:11:23.000 --> 00:11:25.000]  不用勞累這麼多人
[00:11:25.000 --> 00:11:27.000]  只是撿兩張椅子
[00:11:27.000 --> 00:11:29.000]  我們來自己搞定它
[00:11:29.000 --> 00:11:33.000]  約書雅記二十四章結束的時候
[00:11:33.000 --> 00:11:35.000]  約書雅回顧歷史
[00:11:35.000 --> 00:11:40.000]  他說我們進入英許的美地迦南
[00:11:40.000 --> 00:11:43.000]  這處城池
[00:11:43.000 --> 00:11:45.000]  這處土地
[00:11:45.000 --> 00:11:49.000]  不是我們中文聖經譯
[00:11:49.000 --> 00:11:53.000]  修治或者開墾
[00:11:53.000 --> 00:11:57.000]  又是和修本的改進
[00:11:57.000 --> 00:11:59.000]  英文又是很熟悉的動詞
[00:11:59.000 --> 00:12:01.000]  Labor
[00:12:01.000 --> 00:12:07.000]  不是我們辛苦去栽培去開墾
[00:12:07.000 --> 00:12:11.000]  不是我們付出什麼的勞力
[00:12:11.000 --> 00:12:13.000]  這個字本來很積極的
[00:12:13.000 --> 00:12:15.000]  因為你有收穫的
[00:12:15.000 --> 00:12:17.000]  你得到的是一塊玉土
[00:12:17.000 --> 00:12:19.000]  剛才新的翻譯
[00:12:19.000 --> 00:12:21.000]  不是好土
[00:12:21.000 --> 00:12:23.000]  這些需要功夫的
[00:12:23.000 --> 00:12:25.000]  需要勞力的
[00:12:25.000 --> 00:12:29.000]  所以真言二十三章第四節
[00:12:29.000 --> 00:12:33.000]  那一句民間的說話
[00:12:33.000 --> 00:12:35.000]  就是真言警告
[00:12:35.000 --> 00:12:41.000]  不要勞碌求富
[00:12:41.000 --> 00:12:43.000]  香港人很明白的
[00:12:43.000 --> 00:12:46.000]  你要發財
[00:12:46.000 --> 00:12:48.000]  用心 勤力一點
[00:12:48.000 --> 00:12:50.000]  七十一不夠
[00:12:50.000 --> 00:12:52.000]  二十四個鐘
[00:12:52.000 --> 00:12:54.000]  崇拜都沒有時間
[00:12:54.000 --> 00:12:56.000]  就拼命
[00:12:56.000 --> 00:13:00.000]  在中國人的文化是好事
[00:13:00.000 --> 00:13:04.000]  在東方人的文化都是好事
[00:13:04.000 --> 00:13:07.000]  我們說勤能保絕
[00:13:07.000 --> 00:13:09.000]  所以拼命賺錢
[00:13:09.000 --> 00:13:11.000]  沒有不對的
[00:13:11.000 --> 00:13:13.000]  只要不要騙人不要犯法
[00:13:13.000 --> 00:13:16.000]  不要做一些作奸犯科的事情
[00:13:16.000 --> 00:13:20.000]  勤勞是同一個字
[00:13:20.000 --> 00:13:22.000]  很正面的
[00:13:22.000 --> 00:13:28.000]  薩姆爾的下二十三章第十節
[00:13:28.000 --> 00:13:32.000]  介紹到大衛一個勇士
[00:13:32.000 --> 00:13:34.000]  他怎樣英勇呢
[00:13:34.000 --> 00:13:37.000]  他衝入菲利士人的軍隊當中
[00:13:37.000 --> 00:13:39.000]  拿著一把刀
[00:13:39.000 --> 00:13:44.000]  殺到手臂疲倦
[00:13:44.000 --> 00:13:46.000]  再拿不起那把刀
[00:13:46.000 --> 00:13:48.000]  那個字又是這個字
[00:13:48.000 --> 00:13:50.000]  我舉了一些例子
[00:13:50.000 --> 00:13:54.000]  原來這書開頭所說的
[00:13:54.000 --> 00:13:57.000]  未必是我們心目中所想的
[00:13:57.000 --> 00:14:02.000]  因為基本上這個字眼所表達的
[00:14:02.000 --> 00:14:04.000]  是辛苦
[00:14:04.000 --> 00:14:06.000]  是勞累
[00:14:06.000 --> 00:14:09.000]  但是值得的
[00:14:09.000 --> 00:14:10.000]  有價值的
[00:14:10.000 --> 00:14:12.000]  有意思的
[00:14:12.000 --> 00:14:14.000]  不是討厭
[00:14:14.000 --> 00:14:16.000]  不是麻煩
[00:14:16.000 --> 00:14:18.000]  不是這個意思
[00:14:18.000 --> 00:14:24.000]  我跟大家費點勞力去解釋清楚
[00:14:24.000 --> 00:14:26.000]  不是討厭
[00:14:26.000 --> 00:14:27.000]  不是麻煩
[00:14:27.000 --> 00:14:28.000]  明白嗎
[00:14:28.000 --> 00:14:30.000]  這是很重要的開始
[00:14:30.000 --> 00:14:34.000]  接著在第二個小段落
[00:14:34.000 --> 00:14:39.000]  看我派遣我的使者
[00:14:39.000 --> 00:14:44.000]  這是將希伯來文的名詞
[00:14:44.000 --> 00:14:47.000]  譯出他的意思
[00:14:47.000 --> 00:14:49.000]  我的使者
[00:14:49.000 --> 00:14:52.000]  但如果是音譯呢
[00:14:52.000 --> 00:14:55.000]  就是馬拉基這三個字
[00:14:55.000 --> 00:15:00.000]  所以為什麼聖經翻譯
[00:15:00.000 --> 00:15:04.000]  在一章一節要音譯
[00:15:04.000 --> 00:15:07.000]  三章一節同一個字
[00:15:07.000 --> 00:15:09.000]  他又不音譯呢
[00:15:09.000 --> 00:15:13.000]  看我派遣馬拉基
[00:15:13.000 --> 00:15:15.000]  一天就完蛋了
[00:15:15.000 --> 00:15:16.000]  反過來
[00:15:16.000 --> 00:15:18.000]  你讀聖經很聰明的
[00:15:18.000 --> 00:15:20.000]  在沙宣聽得多
[00:15:20.000 --> 00:15:23.000]  為什麼第一章第一節的書
[00:15:23.000 --> 00:15:25.000]  不是音譯
[00:15:25.000 --> 00:15:30.000]  而是藉我使者的手
[00:15:30.000 --> 00:15:31.000]  譯譯呢
[00:15:31.000 --> 00:15:33.000]  這是一個
[00:15:33.000 --> 00:15:35.000]  用英文說
[00:15:35.000 --> 00:15:36.000]  ambiguity
[00:15:36.000 --> 00:15:41.000]  或者與大相關
[00:15:41.000 --> 00:15:43.000]  譯成一個人名
[00:15:43.000 --> 00:15:45.000]  就只是一個人
[00:15:45.000 --> 00:15:48.000]  但我的使者這個意思
[00:15:48.000 --> 00:15:50.000]  可以用英文說
[00:15:50.000 --> 00:15:54.000]  multiple meaning
[00:15:54.000 --> 00:16:00.000]  有多重的可能性
[00:16:00.000 --> 00:16:03.000]  這個使者是誰
[00:16:03.000 --> 00:16:06.000]  在三章第一節第三句
[00:16:06.000 --> 00:16:08.000]  有特別說明
[00:16:08.000 --> 00:16:14.000]  是神與以色列立約的使者
[00:16:14.000 --> 00:16:18.000]  所以不是一個外邦人
[00:16:18.000 --> 00:16:22.000]  帝國河西總督
[00:16:22.000 --> 00:16:24.000]  來到
[00:16:24.000 --> 00:16:26.000]  大家好歡迎他
[00:16:26.000 --> 00:16:29.000]  他現在來關心我們重建聖殿的事
[00:16:29.000 --> 00:16:30.000]  不是
[00:16:30.000 --> 00:16:32.000]  外邦人沒有資格
[00:16:32.000 --> 00:16:38.000]  做神與以色列立約的使者
[00:16:38.000 --> 00:16:40.000]  誰有資格
[00:16:40.000 --> 00:16:42.000]  不是
[00:16:42.000 --> 00:16:44.000]  在西乃山立約
[00:16:44.000 --> 00:16:49.000]  誰是神與百姓中間的使者
[00:16:49.000 --> 00:16:50.000]  不是
[00:16:50.000 --> 00:16:53.000]  一個這麼高的標準
[00:16:53.000 --> 00:16:57.000]  是蘊含在這裏
[00:16:57.000 --> 00:16:59.000]  那個
[00:16:59.000 --> 00:17:01.000]  名字
[00:17:01.000 --> 00:17:03.000]  或者字眼
[00:17:03.000 --> 00:17:07.000]  舊有聖經的確有另一個人
[00:17:07.000 --> 00:17:09.000]  是可以
[00:17:09.000 --> 00:17:11.000]  不知道
[00:17:11.000 --> 00:17:13.000]  因為他沒有開估
[00:17:13.000 --> 00:17:15.000]  可能
[00:17:15.000 --> 00:17:17.000]  以色列
[00:17:17.000 --> 00:17:19.000]  以色列是
[00:17:19.000 --> 00:17:23.000]  亞倫大祭司的後人
[00:17:23.000 --> 00:17:27.000]  加普一直追上去亞倫
[00:17:27.000 --> 00:17:33.000]  他出身名門望族
[00:17:33.000 --> 00:17:34.000]  不是
[00:17:34.000 --> 00:17:37.000]  他就是在以色列當中
[00:17:37.000 --> 00:17:41.000]  唯一有資格可以回到聖殿做大祭司
[00:17:41.000 --> 00:17:43.000]  他回去
[00:17:43.000 --> 00:17:46.000]  但他帶著的身份
[00:17:46.000 --> 00:17:48.000]  又是
[00:17:48.000 --> 00:17:54.000]  阿達舌西王的欽差大臣
[00:17:54.000 --> 00:17:56.000]  我們中國人很明白這四個字
[00:17:56.000 --> 00:18:00.000]  生殺之權
[00:18:00.000 --> 00:18:02.000]  有上方寶劍
[00:18:02.000 --> 00:18:04.000]  他可以先斬後奏
[00:18:04.000 --> 00:18:06.000]  你讀以色列的
[00:18:06.000 --> 00:18:07.000]  很特別的
[00:18:07.000 --> 00:18:09.000]  他的身份三重的
[00:18:09.000 --> 00:18:10.000]  當然
[00:18:10.000 --> 00:18:11.000]  君王派他回去
[00:18:11.000 --> 00:18:14.000]  是要管治猶大百姓
[00:18:14.000 --> 00:18:19.000]  但以色列在他的經文描述裏面
[00:18:19.000 --> 00:18:23.000]  他用什麼方法來管治百姓
[00:18:23.000 --> 00:18:26.000]  他用摩西的律法
[00:18:26.000 --> 00:18:29.000]  他用神的訓誨
[00:18:29.000 --> 00:18:31.000]  所以他分的
[00:18:31.000 --> 00:18:34.000]  他將王的命令
[00:18:34.000 --> 00:18:39.000]  和上主的訓誨
[00:18:39.000 --> 00:18:43.000]  他用不同的字眼來交代
[00:18:43.000 --> 00:18:45.000]  不過這是一個可能性
[00:18:45.000 --> 00:18:46.000]  但我想告訴你
[00:18:46.000 --> 00:18:49.000]  在這裏其實針對的正正就是
[00:18:49.000 --> 00:18:53.000]  回歸重建這一代的百姓
[00:18:53.000 --> 00:18:55.000]  他們需要什麼
[00:18:55.000 --> 00:18:59.000]  在政治上的清明
[00:18:59.000 --> 00:19:02.000]  廉潔的官員
[00:19:02.000 --> 00:19:06.000]  亦或明白上帝的教導
[00:19:06.000 --> 00:19:10.000]  遵行上帝的訓誨
[00:19:10.000 --> 00:19:15.000]  誰是聖約的使者
[00:19:15.000 --> 00:19:18.000]  三章第一節
[00:19:18.000 --> 00:19:21.000]  你剛才讀下去
[00:19:21.000 --> 00:19:22.000]  你會發覺
[00:19:22.000 --> 00:19:25.000]  經文是講使者
[00:19:25.000 --> 00:19:29.000]  但有一點需要澄清
[00:19:29.000 --> 00:19:34.000]  他用第三身單數代名詞
[00:19:34.000 --> 00:19:36.000]  他客的時候
[00:19:36.000 --> 00:19:37.000]  我刻意翻譯
[00:19:37.000 --> 00:19:39.000]  將他區別出來
[00:19:39.000 --> 00:19:41.000]  因為在中間那一句
[00:19:41.000 --> 00:19:46.000]  忽然間他要來到他的聖殿
[00:19:46.000 --> 00:19:48.000]  不是講使者
[00:19:48.000 --> 00:19:50.000]  你很煩
[00:19:50.000 --> 00:19:52.000]  你教我什麼
[00:19:52.000 --> 00:19:55.000]  你讀不到這段聖經
[00:19:55.000 --> 00:19:56.000]  你要區別出來
[00:19:56.000 --> 00:19:58.000]  這個他下面馬上解釋
[00:19:58.000 --> 00:20:01.000]  這個他是講上主
[00:20:01.000 --> 00:20:03.000]  不是講使者
[00:20:03.000 --> 00:20:06.000]  上主差遣他的使者
[00:20:06.000 --> 00:20:09.000]  但上主自己未來
[00:20:09.000 --> 00:20:11.000]  他忽然間要來
[00:20:11.000 --> 00:20:12.000]  但他來之前
[00:20:12.000 --> 00:20:16.000]  聖約的使者
[00:20:16.000 --> 00:20:17.000]  他來了
[00:20:17.000 --> 00:20:18.000]  分得到嗎
[00:20:18.000 --> 00:20:20.000]  希伯來文沒有分
[00:20:20.000 --> 00:20:21.000]  都是他字
[00:20:21.000 --> 00:20:24.000]  我們中文好在有兩個他
[00:20:24.000 --> 00:20:25.000]  可以分得開
[00:20:25.000 --> 00:20:27.000]  提醒一下
[00:20:27.000 --> 00:20:30.000]  接著這一段
[00:20:30.000 --> 00:20:36.000]  就是描述使者要來
[00:20:36.000 --> 00:20:38.000]  他來做什麼
[00:20:38.000 --> 00:20:42.000]  是去熬練百姓
[00:20:42.000 --> 00:20:44.000]  特別是利微之派
[00:20:44.000 --> 00:20:48.000]  好像熬練銀紙
[00:20:48.000 --> 00:20:52.000]  再下去熬練金銀
[00:20:52.000 --> 00:20:54.000]  我們很陌生
[00:20:54.000 --> 00:20:55.000]  我們去買的
[00:20:55.000 --> 00:20:56.000]  只懂得分
[00:20:56.000 --> 00:20:57.000]  狗狗金
[00:20:57.000 --> 00:21:00.000]  還是面頭茶浸
[00:21:00.000 --> 00:21:02.000]  我們不知道那個過程
[00:21:02.000 --> 00:21:05.000]  但剛才如果你有留心
[00:21:05.000 --> 00:21:06.000]  這個使者來到
[00:21:06.000 --> 00:21:08.000]  只是比喻
[00:21:08.000 --> 00:21:10.000]  他不是興趣金銀
[00:21:10.000 --> 00:21:12.000]  興趣是百姓
[00:21:12.000 --> 00:21:16.000]  他坐下來熬練
[00:21:16.000 --> 00:21:18.000]  明明這個動詞
[00:21:18.000 --> 00:21:20.000]  為什麼要坐下來
[00:21:20.000 --> 00:21:23.000]  讓我們坐下來聽到就睡著了
[00:21:23.000 --> 00:21:24.000]  很容易的
[00:21:24.000 --> 00:21:26.000]  催眠的
[00:21:26.000 --> 00:21:28.000]  我現在要煲中藥
[00:21:28.000 --> 00:21:35.000]  很感激有朋友送了電自動藥煲
[00:21:35.000 --> 00:21:37.000]  自己就會熄滅
[00:21:37.000 --> 00:21:39.000]  如果不是以前
[00:21:39.000 --> 00:21:41.000]  坐下來還要潑火
[00:21:41.000 --> 00:21:43.000]  潑潑潑
[00:21:43.000 --> 00:21:46.000]  是治療的一部分
[00:21:46.000 --> 00:21:49.000]  治好你的就是那些味道
[00:21:49.000 --> 00:21:52.000]  讓我今天坐在這裡睡著了
[00:21:52.000 --> 00:21:54.000]  我都要教鬧鐘
[00:21:54.000 --> 00:21:55.000]  不然就不記得了
[00:21:55.000 --> 00:21:58.000]  所以這是一個很漫長的過程
[00:21:58.000 --> 00:22:02.000]  是上帝差派他的使者
[00:22:02.000 --> 00:22:05.000]  來到他的百姓中間
[00:22:05.000 --> 00:22:07.000]  區別仍然存在
[00:22:07.000 --> 00:22:10.000]  使者這樣熬練他們
[00:22:10.000 --> 00:22:17.000]  讓他們懂得向上主奉獻公物
[00:22:17.000 --> 00:22:20.000]  不是向我或向他
[00:22:20.000 --> 00:22:22.000]  上主仍然存在
[00:22:22.000 --> 00:22:24.000]  不過他還未到
[00:22:24.000 --> 00:22:27.000]  但最重要的翻譯
[00:22:27.000 --> 00:22:30.000]  我認為是結束
[00:22:30.000 --> 00:22:33.000]  我要臨近你們
[00:22:33.000 --> 00:22:35.000]  和合本譯
[00:22:35.000 --> 00:22:38.000]  施行審判
[00:22:38.000 --> 00:22:43.000]  跟前面第二章第十七節
[00:22:43.000 --> 00:22:46.000]  你怎樣風馬牛不相及
[00:22:46.000 --> 00:22:48.000]  你都拉不上扯不上
[00:22:48.000 --> 00:22:53.000]  那個首尾副刑
[00:22:53.000 --> 00:22:56.000]  施行審判
[00:22:56.000 --> 00:23:01.000]  Mishpat公道
[00:23:01.000 --> 00:23:04.000]  前面百姓問什麼
[00:23:04.000 --> 00:23:10.000]  公道的神又在哪裡
[00:23:10.000 --> 00:23:11.000]  聽到吧
[00:23:11.000 --> 00:23:13.000]  Mishpat
[00:23:13.000 --> 00:23:17.000]  你譯了前面說公義的神
[00:23:17.000 --> 00:23:20.000]  後面你說施行審判
[00:23:20.000 --> 00:23:24.000]  你看不到原來三章一至五節
[00:23:24.000 --> 00:23:28.000]  是回應二章十七節
[00:23:28.000 --> 00:23:33.000]  百姓問公道的神
[00:23:33.000 --> 00:23:37.000]  三章提到神差遣使者
[00:23:37.000 --> 00:23:40.000]  不是忘記不是distract
[00:23:40.000 --> 00:23:46.000]  不是轉移目標話題都變了
[00:23:46.000 --> 00:23:47.000]  不是不是
[00:23:47.000 --> 00:23:55.000]  所以公道是這一段的開頭
[00:23:55.000 --> 00:23:59.000]  公道是這一段的結束
[00:23:59.000 --> 00:24:05.000]  我們之所以將這六節經文歸納
[00:24:05.000 --> 00:24:09.000]  成為一段最重要的根據
[00:24:09.000 --> 00:24:12.000]  就是這個開頭和結尾
[00:24:12.000 --> 00:24:16.000]  你聽神的話要聽完
[00:24:16.000 --> 00:24:19.000]  不要中間執一句來聽
[00:24:19.000 --> 00:24:23.000]  我經常說今天我們講道讀聖經
[00:24:23.000 --> 00:24:25.000]  我們真是
[00:24:25.000 --> 00:24:27.000]  史圖保羅做夢都沒想過
[00:24:27.000 --> 00:24:29.000]  我們這樣讀他那本羅馬書
[00:24:29.000 --> 00:24:31.000]  或者那本已忽所書
[00:24:31.000 --> 00:24:32.000]  你寫封信給人家
[00:24:32.000 --> 00:24:34.000]  被人執著一句不停地唱
[00:24:34.000 --> 00:24:36.000]  我有頭有尾的
[00:24:36.000 --> 00:24:37.000]  我有上下文的
[00:24:37.000 --> 00:24:40.000]  我說的東西你明不明白
