
[00:00:00.000 --> 00:00:05.000]  各位大兄姐妹、各位朋友,你們好!
[00:05:37.000 --> 00:05:39.000]  我的權利沒有人可以拿走
[00:05:39.000 --> 00:05:42.000]  我們所講的是先下手為強
[00:05:42.000 --> 00:05:44.000]  有仇不報非君子
[00:05:44.000 --> 00:05:46.000]  執書行頭慘過敗家
[00:05:46.000 --> 00:05:48.000]  千萬不要蝕底
[00:05:48.000 --> 00:05:50.000]  這就是社會
[00:05:50.000 --> 00:05:53.000]  今天的社會不是講犧牲
[00:05:53.000 --> 00:05:54.000]  不是講分享
[00:05:54.000 --> 00:05:56.000]  不是講義務
[00:05:56.000 --> 00:05:59.000]  稍微吃虧就要動武
[00:05:59.000 --> 00:06:02.000]  你看看今天的三藩市
[00:06:02.000 --> 00:06:05.000]  你看看美國的社會
[00:06:05.000 --> 00:06:08.000]  你看看超級市場
[00:06:08.000 --> 00:06:10.000]  買菜的時候
[00:06:10.000 --> 00:06:13.000]  看到人排隊的時候的情況
[00:06:13.000 --> 00:06:17.000]  我們發覺在今天的社會裏面
[00:06:17.000 --> 00:06:20.000]  我們不再講分享
[00:06:20.000 --> 00:06:22.000]  我們不再講義務
[00:06:22.000 --> 00:06:25.000]  我們是講我們的權益
[00:06:25.000 --> 00:06:28.000]  你不可以剝奪我的權益
[00:06:28.000 --> 00:06:31.000]  在社會裏面每個人都講權益的時候
[00:06:31.000 --> 00:06:34.000]  就好像變成一個紅番區一樣
[00:06:34.000 --> 00:06:38.000]  1990年罪案已經升了10%
[00:06:38.000 --> 00:06:44.000]  到今天每個罪案都不知道升了多少
[00:06:44.000 --> 00:06:47.000]  校園的槍擊案
[00:06:47.000 --> 00:06:49.000]  街頭的暴劫
[00:06:49.000 --> 00:06:51.000]  種族的歧視
[00:06:51.000 --> 00:06:53.000]  動不動的打人
[00:06:53.000 --> 00:06:55.000]  槍殺
[00:06:55.000 --> 00:06:57.000]  為什麼?
[00:06:57.000 --> 00:06:59.000]  因為覺得你侵佔了我的權利
[00:06:59.000 --> 00:07:01.000]  打正了我的尾巴
[00:07:01.000 --> 00:07:03.000]  你看看今天這個世界
[00:07:03.000 --> 00:07:05.000]  不單止社會人和人之間是這樣
[00:07:05.000 --> 00:07:07.000]  各個國家都是
[00:07:07.000 --> 00:07:08.000]  你威脅我
[00:07:08.000 --> 00:07:10.000]  我就先侵略你
[00:07:10.000 --> 00:07:12.000]  你霸佔了我
[00:07:12.000 --> 00:07:14.000]  所以我就要動武
[00:07:14.000 --> 00:07:21.000]  再加上在大眾傳媒的鼓吹之下
[00:07:21.000 --> 00:07:27.000]  這個社會就變成一個相當混亂的社會
[00:07:27.000 --> 00:07:30.000]  不少人我們活在這個社會裏面
[00:07:30.000 --> 00:07:34.000]  都遇到一些自私暴力的血腥行為
[00:07:34.000 --> 00:07:38.000]  我們的子女在這樣的環境長大
[00:07:38.000 --> 00:07:42.000]  究竟美國的前途是怎樣呢?
[00:07:42.000 --> 00:07:45.000]  耶穌在登山補訓
[00:07:45.000 --> 00:07:48.000]  即是馬達福音第五章38至43節
[00:07:48.000 --> 00:07:51.000]  講了一番驚人的說話
[00:07:51.000 --> 00:07:55.000]  他所講的根本是反前流的思想
[00:07:55.000 --> 00:07:57.000]  他不單止所講的
[00:07:57.000 --> 00:08:00.000]  是和今天美國所流行的思想背道而馳
[00:08:00.000 --> 00:08:03.000]  更可以說是違背了人性
[00:08:03.000 --> 00:08:07.000]  當人人教導我們要爭取權益
[00:08:07.000 --> 00:08:10.000]  民權、黑權、女權、同性戀權
[00:08:10.000 --> 00:08:13.000]  少數民族權、老人權
[00:08:13.000 --> 00:08:15.000]  每個人都講權益
[00:08:15.000 --> 00:08:17.000]  耶穌教導我們要犧牲
[00:08:17.000 --> 00:08:20.000]  還義無多於權益
[00:08:20.000 --> 00:08:22.000]  還愛多於恨
[00:08:22.000 --> 00:08:25.000]  講施與多於羞取
[00:08:25.000 --> 00:08:28.000]  當人人教導我們千萬不要吃虧
[00:08:28.000 --> 00:08:31.000]  不要執輸、不要被欺負的時候
[00:08:31.000 --> 00:08:33.000]  教導我們有仇不報非君子的時候
[00:08:33.000 --> 00:08:36.000]  他叫我們去愛我們的仇敵
[00:08:36.000 --> 00:08:39.000]  給他們祝福不要就坐
[00:08:39.000 --> 00:08:41.000]  事實上當我們讀這段聖經的時候
[00:08:41.000 --> 00:08:44.000]  心裏起了強烈的反應
[00:08:44.000 --> 00:08:47.000]  反駁說怎麼可以這麼懦弱
[00:08:47.000 --> 00:08:49.000]  怎麼可以這麼沒骨氣
[00:08:49.000 --> 00:08:51.000]  第四十節說有人打你的右臉
[00:08:51.000 --> 00:08:53.000]  連左臉也打
[00:08:53.000 --> 00:08:55.000]  有人逼你走一里路
[00:08:55.000 --> 00:08:57.000]  走多第二里路
[00:08:57.000 --> 00:08:59.000]  有人取你的內衣
[00:08:59.000 --> 00:09:01.000]  連外衣也打
[00:09:01.000 --> 00:09:03.000]  哇 功利還在
[00:09:03.000 --> 00:09:05.000]  怎麼可以這麼軟弱
[00:09:05.000 --> 00:09:08.000]  我可不可以對著一個欺負我種族
[00:09:08.000 --> 00:09:10.000]  歧視我的人說
[00:09:10.000 --> 00:09:13.000]  寬恕他們吧 為他們祝福吧
[00:09:13.000 --> 00:09:15.000]  可不可能
[00:09:15.000 --> 00:09:17.000]  中國人有一句話說
[00:09:17.000 --> 00:09:19.000]  有仇不報非君子
[00:09:19.000 --> 00:09:22.000]  或者當我們被選被辱被害
[00:09:22.000 --> 00:09:24.000]  當我們的尊嚴人格
[00:09:24.000 --> 00:09:27.000]  自尊意義完全被人踐踏遊掠的時候
[00:09:27.000 --> 00:09:30.000]  當我們家被毀甚至家散人亡
[00:09:30.000 --> 00:09:32.000]  我們豈能硬著心扎
[00:09:32.000 --> 00:09:34.000]  壓抑著我們心底裏的憤怒
[00:09:34.000 --> 00:09:37.000]  去寬恕祝福這一幫人呢
[00:09:37.000 --> 00:09:39.000]  但另一方面
[00:09:39.000 --> 00:09:41.000]  我們睜大眼睛來看這個世界
[00:09:41.000 --> 00:09:43.000]  豈不是充滿了仇恨
[00:09:43.000 --> 00:09:45.000]  憤怒
[00:09:45.000 --> 00:09:48.000]  報復和積怨呢
[00:09:48.000 --> 00:09:52.000]  這個世界就好像將要燃燒的炸彈
[00:09:52.000 --> 00:09:55.000]  分分鐘就會爆炸
[00:09:55.000 --> 00:09:58.000]  這倒不是法律的問題
[00:09:58.000 --> 00:10:02.000]  甚至不是經濟不均衡的問題
[00:10:02.000 --> 00:10:05.000]  而是內心和屬靈的問題
[00:10:05.000 --> 00:10:08.000]  耶穌提出一個解決的方法
[00:10:08.000 --> 00:10:11.000]  第38節說你們聽見有話說
[00:10:11.000 --> 00:10:14.000]  以眼還眼以牙還牙
[00:10:14.000 --> 00:10:16.000]  這些不執書的哲學
[00:10:16.000 --> 00:10:19.000]  這些中外古今人人認同的
[00:10:19.000 --> 00:10:21.000]  一個這樣的人生哲學
[00:10:21.000 --> 00:10:24.000]  拉丁文稱為Less Talionis
[00:10:24.000 --> 00:10:27.000]  以眼還眼以牙還牙
[00:10:27.000 --> 00:10:30.000]  正是羅馬人希臘人中國人
[00:10:30.000 --> 00:10:34.000]  今日美國的自我治癒的看法
[00:10:34.000 --> 00:10:36.000]  是完全一致的
[00:10:36.000 --> 00:10:38.000]  但耶穌基督告訴你們
[00:10:38.000 --> 00:10:40.000]  神經病 我告訴你們
[00:10:40.000 --> 00:10:42.000]  他提出一個革命性的價值觀
[00:10:42.000 --> 00:10:44.000]  一個革命性的倫理觀
[00:10:44.000 --> 00:10:48.000]  因為這些是解決不了問題的良方
[00:10:48.000 --> 00:10:50.000]  或者我們還沒說
[00:10:50.000 --> 00:10:53.000]  這些倫理問題的時候
[00:10:53.000 --> 00:10:56.000]  我們首先要明白一件事
[00:10:56.000 --> 00:10:59.000]  這裡是說個人倫理
[00:10:59.000 --> 00:11:01.000]  不是說社會倫理
[00:11:01.000 --> 00:11:04.000]  他不是教我們犯罪犯錯
[00:11:04.000 --> 00:11:07.000]  不受到法律的處分
[00:11:07.000 --> 00:11:09.000]  他不是叫我們用忠
[00:11:09.000 --> 00:11:11.000]  他不是叫我們放鬆
[00:11:11.000 --> 00:11:12.000]  不是的
[00:11:12.000 --> 00:11:14.000]  這裡是說個人倫理
[00:11:14.000 --> 00:11:16.000]  人際的問題
[00:11:16.000 --> 00:11:18.000]  或者在這段聖經
[00:11:18.000 --> 00:11:20.000]  我們從四方面來看一看
[00:11:20.000 --> 00:11:22.000]  第一我們看39節
[00:11:22.000 --> 00:11:26.000]  題目是你還有左臉
[00:11:26.000 --> 00:11:27.000]  耶穌怎麼說呢
[00:11:27.000 --> 00:11:30.000]  我告訴你們不可以惡人作對
[00:11:30.000 --> 00:11:31.000]  有人打你的右臉
[00:11:31.000 --> 00:11:33.000]  連左臉也轉過來由他打
[00:11:33.000 --> 00:11:35.000]  我們讀這段經文的時候
[00:11:35.000 --> 00:11:37.000]  一定要留意耶穌的幽默感
[00:11:37.000 --> 00:11:39.000]  當耶穌在門上說
[00:11:39.000 --> 00:11:40.000]  如果有人打你的右臉
[00:11:40.000 --> 00:11:42.000]  他稍微停一停
[00:11:42.000 --> 00:11:43.000]  在門上一定
[00:11:43.000 --> 00:11:45.000]  哇 摩拳擦掌
[00:11:45.000 --> 00:11:47.000]  很氣憤
[00:11:47.000 --> 00:11:49.000]  以為耶穌一定教我們幾招
[00:11:49.000 --> 00:11:50.000]  怎麼去報復
[00:11:50.000 --> 00:11:52.000]  怎麼讓耶穌笑著
[00:11:52.000 --> 00:11:53.000]  淡淡言地說
[00:11:53.000 --> 00:11:55.000]  你還有左臉呢
[00:11:55.000 --> 00:11:58.000]  或者我們首先要明白
[00:11:58.000 --> 00:11:59.000]  這段聖經的背景
[00:11:59.000 --> 00:12:01.000]  不要誤會耶穌
[00:12:01.000 --> 00:12:04.000]  是一個膽怯的懦夫
[00:12:04.000 --> 00:12:06.000]  根據猶太人的習慣
[00:12:06.000 --> 00:12:08.000]  在什麼情況下
[00:12:08.000 --> 00:12:10.000]  你會打到別人的右臉呢
[00:12:10.000 --> 00:12:13.000]  我們大多數人用右手
[00:12:13.000 --> 00:12:15.000]  唯一的方法
[00:12:15.000 --> 00:12:16.000]  你打到別人的右臉
[00:12:16.000 --> 00:12:18.000]  是用手臂打人
[00:12:18.000 --> 00:12:20.000]  其實這裡的意思
[00:12:20.000 --> 00:12:22.000]  不是一時氣憤打人
[00:12:22.000 --> 00:12:24.000]  而是蓄意侮辱你
[00:12:24.000 --> 00:12:26.000]  當眾羞辱你
[00:12:26.000 --> 00:12:28.000]  這不是打架
[00:12:28.000 --> 00:12:30.000]  用背面打人未必很痛
[00:12:30.000 --> 00:12:32.000]  而是侮辱
[00:12:32.000 --> 00:12:34.000]  是輕看
[00:12:34.000 --> 00:12:36.000]  你不是覺得肉痛
[00:12:36.000 --> 00:12:38.000]  而是心痛
[00:12:38.000 --> 00:12:40.000]  不是肉體受創
[00:12:40.000 --> 00:12:41.000]  而是你的自尊
[00:12:41.000 --> 00:12:43.000]  你的尊嚴受創
[00:12:43.000 --> 00:12:44.000]  所以當耶穌說
[00:12:44.000 --> 00:12:46.000]  你還有左臉呢
[00:12:46.000 --> 00:12:48.000]  我們不能夠直解
[00:12:48.000 --> 00:12:49.000]  有人打你的右臉時
[00:12:49.000 --> 00:12:50.000]  你還有左臉呢
[00:12:50.000 --> 00:12:51.000]  打下去
[00:12:51.000 --> 00:12:52.000]  不是這個意思
[00:12:52.000 --> 00:12:54.000]  耶穌的意思是叫我們不要上當
[00:12:54.000 --> 00:12:56.000]  不要因為別人的羞辱
[00:12:56.000 --> 00:12:58.000]  而失去自己的控制自己
[00:12:58.000 --> 00:13:00.000]  耶穌叫我們不要被牽著鼻子走
[00:13:00.000 --> 00:13:02.000]  不要因為別人的罪
[00:13:02.000 --> 00:13:04.000]  而讓我們犯罪
[00:13:04.000 --> 00:13:06.000]  或者有時我們
[00:13:06.000 --> 00:13:10.000]  要小看自己的尊嚴
[00:13:10.000 --> 00:13:12.000]  我們覺得不夠威風
[00:13:12.000 --> 00:13:14.000]  我們覺得沒有面子
[00:13:14.000 --> 00:13:16.000]  我們覺得這樣不行
[00:13:16.000 --> 00:13:18.000]  但其實想一想
[00:13:18.000 --> 00:13:20.000]  這是最愚蠢的
[00:13:20.000 --> 00:13:22.000]  我認識一個弟兄
[00:13:22.000 --> 00:13:24.000]  他在開車的時候
[00:13:24.000 --> 00:13:26.000]  後面有人挑起他
[00:13:26.000 --> 00:13:28.000]  然後就這樣
[00:13:28.000 --> 00:13:30.000]  推他
[00:13:30.000 --> 00:13:32.000]  推他很憤怒
[00:13:32.000 --> 00:13:34.000]  很生氣
[00:13:34.000 --> 00:13:36.000]  於是他突然殺了
[00:13:36.000 --> 00:13:38.000]  結果兩敗俱傷
[00:13:38.000 --> 00:13:40.000]  這是最聰明的看法嗎
[00:13:40.000 --> 00:13:42.000]  這是最愚蠢的表現嗎
[00:13:42.000 --> 00:13:44.000]  我想在今天的社會裏
[00:13:44.000 --> 00:13:46.000]  不是人打你的右臉
[00:13:46.000 --> 00:13:48.000]  而是人打你的左臉
[00:13:48.000 --> 00:13:50.000]  人打你的右臉
[00:13:50.000 --> 00:13:52.000]  人打你的右臉
[00:13:52.000 --> 00:13:54.000]  不是人打你的右臉
[00:13:54.000 --> 00:13:58.000]  而是類似打你的右臉
[00:13:58.000 --> 00:14:02.000]  是分分鐘發生的
[00:14:02.000 --> 00:14:04.000]  無論在開車的時候
[00:14:04.000 --> 00:14:06.000]  有人無端端
[00:14:06.000 --> 00:14:08.000]  用中指指著你
[00:14:08.000 --> 00:14:10.000]  或者你過馬路的時候
[00:14:10.000 --> 00:14:12.000]  有人說你
[00:14:12.000 --> 00:14:14.000]  回去中國
[00:14:14.000 --> 00:14:16.000]  你怎麼做
[00:14:16.000 --> 00:14:18.000]  你拿槍來一槍打他嗎
[00:14:18.000 --> 00:14:20.000]  你跟他一起跟他鬥車嗎
[00:14:20.000 --> 00:14:22.000]  你有沒有想過後果
[00:14:22.000 --> 00:14:24.000]  為了一口氣
[00:14:24.000 --> 00:14:26.000]  可能失去了你的家園
[00:14:26.000 --> 00:14:28.000]  失去了你的家人
[00:14:28.000 --> 00:14:30.000]  這叫英雄嗎
[00:14:30.000 --> 00:14:32.000]  是不是別人笑你英文不正
[00:14:32.000 --> 00:14:34.000]  說英文又口音
[00:14:34.000 --> 00:14:36.000]  別人輕按你
[00:14:36.000 --> 00:14:38.000]  你就會用言語去侮辱人
[00:14:38.000 --> 00:14:40.000]  你豈不是被人牽著鼻子走
[00:14:40.000 --> 00:14:42.000]  記住耶穌的說話
[00:14:42.000 --> 00:14:44.000]  你怎麼會這樣
[00:14:44.000 --> 00:14:46.000]  你怎麼會這樣
[00:14:46.000 --> 00:14:48.000]  你怎麼會這樣
[00:14:48.000 --> 00:14:50.000]  記住耶穌的說話
[00:14:50.000 --> 00:14:52.000]  你還有左念嗎
[00:14:52.000 --> 00:14:54.000]  或者你在唐人埠找位置泊車
[00:14:54.000 --> 00:14:56.000]  正等車出來的時候
[00:14:56.000 --> 00:14:58.000]  你打定指揮兵
[00:14:58.000 --> 00:15:00.000]  正是要泊車的時候
[00:15:00.000 --> 00:15:02.000]  「脫」
[00:15:02.000 --> 00:15:04.000]  被人搶了
[00:15:04.000 --> 00:15:06.000]  你怎樣
[00:15:06.000 --> 00:15:08.000]  你等他走了之後
[00:15:08.000 --> 00:15:10.000]  你想刺穿他的領帶嗎
[00:15:10.000 --> 00:15:12.000]  記住這句說話
[00:15:12.000 --> 00:15:14.000]  你還有左念
[00:15:14.000 --> 00:15:16.000]  但另一方面
[00:15:16.000 --> 00:15:18.000]  我們只有兩個念
[00:15:18.000 --> 00:15:20.000]  有左有右
[00:15:20.000 --> 00:15:22.000]  當右念被人打
[00:15:22.000 --> 00:15:24.000]  左念又被人打的時候
[00:15:24.000 --> 00:15:26.000]  夠了
[00:15:26.000 --> 00:15:28.000]  耶穌叫我們不是容眾惡人
[00:15:28.000 --> 00:15:30.000]  而是叫我們不要reactive
[00:15:30.000 --> 00:15:32.000]  不要被人控制
[00:15:32.000 --> 00:15:34.000]  有一個愛爾蘭很出色的權師
[00:15:34.000 --> 00:15:36.000]  他信了耶穌之後
[00:15:36.000 --> 00:15:38.000]  後來就傳導人
[00:15:38.000 --> 00:15:40.000]  有人去街頭報道的時候
[00:15:40.000 --> 00:15:42.000]  有一群男子經過
[00:15:42.000 --> 00:15:44.000]  就是出現侮辱
[00:15:44.000 --> 00:15:46.000]  繼而打他的右念
[00:15:46.000 --> 00:15:48.000]  他不出聲
[00:15:48.000 --> 00:15:50.000]  他繼續打右念的時候
[00:15:50.000 --> 00:15:52.000]  他打完之後就
[00:15:52.000 --> 00:15:54.000]  捲起衣袖
[00:15:54.000 --> 00:15:56.000]  就是說耶穌叫我轉念
[00:15:56.000 --> 00:15:58.000]  轉完念之後
[00:15:58.000 --> 00:16:00.000]  不要再講救了
[00:16:00.000 --> 00:16:02.000]  The Lord gave me no further instruction
[00:16:02.000 --> 00:16:04.000]  你知道後果會怎樣
[00:16:04.000 --> 00:16:06.000]  今天
[00:16:06.000 --> 00:16:08.000]  問題在哪裡
[00:16:08.000 --> 00:16:10.000]  我們忍不住道氣
[00:16:10.000 --> 00:16:12.000]  因為我們覺得
[00:16:12.000 --> 00:16:14.000]  我們的尊嚴受損
[00:16:14.000 --> 00:16:16.000]  我們沒有了face
[00:16:16.000 --> 00:16:18.000]  於是
[00:16:18.000 --> 00:16:20.000]  我們就反應很大
[00:16:20.000 --> 00:16:22.000]  我們就被人牽著鼻子走
[00:16:22.000 --> 00:16:24.000]  結果兩敗俱傷
[00:16:24.000 --> 00:16:26.000]  值不值得呢
[00:16:26.000 --> 00:16:28.000]  耶穌說這句話是告訴我們
[00:16:28.000 --> 00:16:30.000]  不要被人控制
[00:16:30.000 --> 00:16:32.000]  當你羞辱他的時候
[00:16:32.000 --> 00:16:34.000]  當你被人羞辱
[00:16:34.000 --> 00:16:36.000]  當你被人欺負
[00:16:36.000 --> 00:16:38.000]  欺凌
[00:16:38.000 --> 00:16:40.000]  當你被人欺負
[00:16:40.000 --> 00:16:42.000]  欺凌
[00:16:42.000 --> 00:16:44.000]  我們的反應很大
[00:16:44.000 --> 00:16:46.000]  我們是否被人牽著鼻子走
[00:16:46.000 --> 00:16:48.000]  保羅告訴你
[00:16:48.000 --> 00:16:50.000]  以善勝惡
[00:16:50.000 --> 00:16:52.000]  不要為惡所勝
[00:16:52.000 --> 00:16:54.000]  不要被人牽著鼻子走
[00:16:54.000 --> 00:16:56.000]  就是這個意思
[00:16:56.000 --> 00:16:58.000]  我們再來看第四十節
[00:16:58.000 --> 00:17:00.000]  你還有外衣
[00:17:00.000 --> 00:17:02.000]  在第四十節
[00:17:02.000 --> 00:17:04.000]  耶穌說:若有人告你
[00:17:04.000 --> 00:17:06.000]  要取你的內衣
[00:17:06.000 --> 00:17:08.000]  連外衣也給他
[00:17:08.000 --> 00:17:10.000]  那你不就沒了江山
[00:17:10.000 --> 00:17:12.000]  我們是否鼓勵人犯罪
[00:17:12.000 --> 00:17:14.000]  我們不要誤會
[00:17:14.000 --> 00:17:16.000]  我們要明白當時的背景
[00:17:16.000 --> 00:17:18.000]  耶穌不是說打劫
[00:17:18.000 --> 00:17:20.000]  他是說訴訟的事件
[00:17:20.000 --> 00:17:22.000]  當猶太人在規矩
[00:17:22.000 --> 00:17:24.000]  訴訟的事件的時候
[00:17:24.000 --> 00:17:26.000]  原告是有權取被告的內衣
[00:17:26.000 --> 00:17:28.000]  作為擔保
[00:17:28.000 --> 00:17:30.000]  但按照猶太人的規矩
[00:17:30.000 --> 00:17:32.000]  外衣是屬於被告的
[00:17:32.000 --> 00:17:34.000]  外衣是屬於被告的
[00:17:34.000 --> 00:17:36.000]  外衣是屬於被告的
[00:17:36.000 --> 00:17:38.000]  外衣是屬於被告的
[00:17:38.000 --> 00:17:40.000]  他有權
[00:17:40.000 --> 00:17:42.000]  是不會將自己的外衣給他
[00:17:42.000 --> 00:17:44.000]  是不會將自己的外衣給他
[00:17:44.000 --> 00:17:46.000]  這些是被告人的權利
[00:17:46.000 --> 00:17:48.000]  但耶穌怎麼說呢
[00:17:48.000 --> 00:17:50.000]  連外衣也猶他爸
[00:17:50.000 --> 00:17:52.000]  這些不是說著眼
[00:17:52.000 --> 00:17:54.000]  究竟是要兩樣給他
[00:17:54.000 --> 00:17:56.000]  究竟是要兩樣給他
[00:17:56.000 --> 00:17:58.000]  一樣給他
[00:17:58.000 --> 00:18:00.000]  不是的 耶穌是告訴我們
[00:18:00.000 --> 00:18:02.000]  不要著眼於小小的利益
[00:18:02.000 --> 00:18:04.000]  不要放棄自己的小小的權利
