
[00:00:00.000 --> 00:00:06.600]  很快就來到這個系列的最後一講了
[00:02:47.520 --> 00:02:51.040]  所以就轉移去了這個基比亞
[00:02:51.040 --> 00:02:53.760]  基比亞就是變亞敏人的地方
[00:02:53.760 --> 00:02:57.320]  就是屬於變亞敏的轄制區
[00:02:57.320 --> 00:03:02.520]  但是很可惜就是在自己
[00:03:02.520 --> 00:03:06.040]  自己人的地方就遇到這件事
[00:03:06.040 --> 00:03:07.240]  都有些討論就是說
[00:03:07.240 --> 00:03:11.360]  究竟這個基比亞人是不是變亞敏人呢?
[00:03:11.360 --> 00:03:12.920]  因為都有些討論
[00:03:12.920 --> 00:03:14.720]  但是我們姑勿論怎樣也好
[00:03:14.720 --> 00:03:18.120]  他就在變亞敏境內發生這件事
[00:03:18.120 --> 00:03:21.840]  然後就將他的妾侍就輪姦到死
[00:03:21.840 --> 00:03:25.240]  也都有人討論說這個妾侍可能還沒死
[00:03:25.240 --> 00:03:28.320]  回到去割開她的時候才死的
[00:03:28.320 --> 00:03:31.120]  也有人這樣
[00:03:31.120 --> 00:03:34.200]  大家如果見到有這樣的演繹
[00:03:34.200 --> 00:03:36.520]  大家不需要太過打跳
[00:03:36.520 --> 00:03:37.600]  也有人這樣看法
[00:03:37.600 --> 00:03:39.920]  其實這個妾侍還沒死的
[00:03:39.920 --> 00:03:43.840]  因為他覺得可能是分歧了過去
[00:03:43.840 --> 00:03:47.400]  或者怎樣因為他還有能力反過來等等
[00:03:47.400 --> 00:03:49.080]  就切開十二件
[00:03:49.080 --> 00:03:50.680]  然後就送到各個支派
[00:03:50.680 --> 00:03:55.880]  於是大家就興起了要去聲討這個基比亞
[00:03:55.880 --> 00:03:58.760]  在聲討的時候
[00:03:58.760 --> 00:04:00.040]  就發生了一件事
[00:04:00.040 --> 00:04:06.040]  就是整個變亞敏支派的人就去支持這個基比亞
[00:04:06.040 --> 00:04:10.000]  就包容、包庇他們
[00:04:10.000 --> 00:04:12.600]  結果就打了一場很厲害的內戰
[00:04:12.600 --> 00:04:14.840]  幾乎去到一個地步
[00:04:14.840 --> 00:04:16.840]  打了三場仗的一共
[00:04:16.840 --> 00:04:21.320]  聯軍就先輸兩場
[00:04:21.320 --> 00:04:23.960]  後來才打贏最後一場
[00:04:23.960 --> 00:04:30.160]  打贏了之後就幾乎將整個變亞敏支派就滅了
[00:04:30.160 --> 00:04:34.000]  於是之後就發生了很多很無稽的事情
[00:04:34.000 --> 00:04:38.840]  我們稍後再仔細交代
[00:04:38.840 --> 00:04:42.120]  好 那我們開始進入討論的時候
[00:04:42.120 --> 00:04:44.360]  我們就一次低頭祈禱
[00:04:44.360 --> 00:04:47.440]  我們多謝主讓我們今天一起來
[00:04:47.440 --> 00:04:53.200]  有機會細味這個淪盡的道德時代
[00:04:53.200 --> 00:04:54.480]  我們看上來的時候
[00:04:54.480 --> 00:04:59.160]  好像是一件很可怕、很慘絕人寰的事
[00:04:59.160 --> 00:05:01.320]  但是另一方面我們都要勤於念慮我們
[00:05:01.320 --> 00:05:04.120]  因為在我們的人生裡面
[00:05:04.120 --> 00:05:07.880]  有很多很多我們想像不到的事情
[00:05:07.880 --> 00:05:10.920]  往往都在我們生活裡面
[00:05:10.920 --> 00:05:13.160]  不知道為什麼就會發生
[00:05:13.160 --> 00:05:14.520]  我們求主憐憫我們
[00:05:14.520 --> 00:05:17.560]  在我們這個都是很黑暗的時代
[00:05:17.560 --> 00:05:20.720]  雖然我們活在一個好像比較開明的社會
[00:05:20.720 --> 00:05:23.720]  但是我們都知道有很多隱藏的罪惡
[00:05:23.720 --> 00:05:25.240]  而在我們的心靈裡面
[00:05:25.240 --> 00:05:26.720]  我們求主都憐憫我們
[00:05:26.720 --> 00:05:29.120]  我們心靈裡面的罪惡
[00:05:29.120 --> 00:05:34.560]  都能夠被主的真光來光照和被清除
[00:05:34.560 --> 00:05:37.040]  我們將我們這一堂的討論交給主
[00:05:37.040 --> 00:05:39.960]  希望我們藉著提綱揭領的討論
[00:05:39.960 --> 00:05:42.520]  我們能夠對內容有些了解
[00:05:42.520 --> 00:05:44.200]  我們祈禱奉耶穌基督的名
[00:05:44.200 --> 00:05:45.200]  阿們
[00:05:45.200 --> 00:05:47.200]  好
[00:05:47.200 --> 00:05:48.880]  整體來說
[00:05:48.880 --> 00:05:50.960]  這個論進的道德時代
[00:05:50.960 --> 00:05:52.840]  19至21章
[00:05:52.840 --> 00:05:56.680]  就一共有四個場景
[00:05:56.680 --> 00:05:59.400]  第一個場景我剛才都輕輕交代過
[00:05:59.400 --> 00:06:03.080]  就是在基比亞裡面的暴行
[00:06:03.080 --> 00:06:04.920]  基比亞在哪裡呢?
[00:06:04.920 --> 00:06:08.400]  我們這次沒有特別跟大家去砌地圖
[00:06:08.400 --> 00:06:10.840]  基比亞就大概在耶路撒冷的北部
[00:06:10.840 --> 00:06:12.840]  五公里的地方
[00:06:12.840 --> 00:06:16.400]  是屬於辯雅敏支派
[00:06:16.400 --> 00:06:21.240]  德葉的十四個城市的其中一個
[00:06:21.240 --> 00:06:23.840]  是屬於辯雅敏的
[00:06:23.840 --> 00:06:26.160]  我們記得之前上一堂
[00:06:26.160 --> 00:06:27.360]  我們討論的時候
[00:06:27.360 --> 00:06:30.400]  就討論到論進的宗教時代
[00:06:30.400 --> 00:06:34.280]  裡面就牽涉了一個利美人
[00:06:34.280 --> 00:06:35.080]  是不是?
[00:06:35.080 --> 00:06:36.480]  利美人
[00:06:36.480 --> 00:06:42.600]  這個論進的道德時代裡面的主角
[00:06:42.600 --> 00:06:46.360]  又是一個利美人
[00:06:46.360 --> 00:06:48.360]  又是一個利美人
[00:06:48.360 --> 00:06:50.040]  我們可以去想一下
[00:06:50.040 --> 00:06:52.920]  究竟為什麼聖經的作者
[00:06:52.920 --> 00:06:54.680]  就是撒慕爾
[00:06:54.680 --> 00:06:58.800]  為什麼這麼針對利美人呢?
[00:06:58.800 --> 00:07:03.280]  是不是他和利美人有什麼過不去呢?
[00:07:03.280 --> 00:07:07.680]  不過其實撒慕爾自己也是利美人
[00:07:07.680 --> 00:07:08.600]  所以呢
[00:07:08.600 --> 00:07:10.280]  為什麼要這麼針對呢?
[00:07:10.280 --> 00:07:12.280]  大家可以回去想一下
[00:07:12.280 --> 00:07:16.560]  利美人所代表的是什麼?
[00:07:16.560 --> 00:07:18.160]  利美人所代表的是什麼?
[00:07:18.160 --> 00:07:21.280]  為什麼在一個這麼墮落的宗教
[00:07:21.280 --> 00:07:22.800]  和道德時代裡面
[00:07:22.800 --> 00:07:26.480]  作者特別在《史詩記》這本書裡面
[00:07:26.480 --> 00:07:29.200]  特別提出這麼多人不提
[00:07:29.200 --> 00:07:33.040]  但是要提到兩個利美人呢?
[00:07:33.040 --> 00:07:35.720]  兩個利美人呢?
[00:07:35.720 --> 00:07:38.440]  是不是特別和利美人過不去呢?
[00:07:38.440 --> 00:07:42.400]  將利美人的醜事宣揚出來呢?
[00:07:42.400 --> 00:07:44.400]  這個留給大家自己去想想
[00:07:44.400 --> 00:07:45.760]  基比亞我剛才提過
[00:07:45.760 --> 00:07:48.360]  在耶路撒冷的北面大約五公里的地方
[00:07:48.360 --> 00:07:50.360]  在伯特利爾南就是11公里
[00:07:50.360 --> 00:07:54.120]  在耶路撒冷和伯特利爾大約是中間的地方
[00:07:54.120 --> 00:07:57.040]  利美人來到基比亞就覺得什麼呢?
[00:07:57.040 --> 00:08:00.040]  就覺得這個地方是自己人的地方
[00:08:00.040 --> 00:08:01.080]  自己人應該怎樣?
[00:08:01.080 --> 00:08:02.600]  是兄弟的地方
[00:08:02.600 --> 00:08:04.080]  就比較安全
[00:08:04.080 --> 00:08:05.040]  但是很奇怪
[00:08:05.040 --> 00:08:07.760]  當這個利美人來到的時候
[00:08:07.760 --> 00:08:09.160]  他就蹲在廣場裡
[00:08:09.160 --> 00:08:11.160]  沒有人招呼他
[00:08:11.160 --> 00:08:14.160]  在古代近東的習慣呢
[00:08:14.160 --> 00:08:18.040]  習慣就是沒有酒店的
[00:08:18.040 --> 00:08:19.680]  沒有卡碌的
[00:08:19.680 --> 00:08:20.840]  通常是怎樣呢?
[00:08:20.840 --> 00:08:24.200]  都是大家在一些鄉下的地方
[00:08:24.200 --> 00:08:27.440]  比較都是見到有人在那裡嘮叨
[00:08:27.440 --> 00:08:28.880]  都會問一下
[00:08:28.880 --> 00:08:31.080]  小問客從何處來?
[00:08:31.080 --> 00:08:33.080]  需不需要找地方落腳?
[00:08:33.080 --> 00:08:35.080]  我們看古裝片都看得多了
[00:08:35.080 --> 00:08:37.080]  當時都是這樣
[00:08:37.080 --> 00:08:40.360]  沒有人招呼他
[00:08:40.360 --> 00:08:42.040]  結果怎麼樣呢?
[00:08:42.040 --> 00:08:47.400]  結果後來最終都有一個老人家
[00:08:47.400 --> 00:08:49.400]  從田間回來
[00:08:49.400 --> 00:08:51.400]  住在基比亞
[00:08:51.400 --> 00:08:54.400]  其實他自己本身不是變亞敏人
[00:08:54.400 --> 00:08:59.400]  在第十六節那裡就記載他原本都是以法連山地的人
[00:08:59.400 --> 00:09:01.400]  都是以法連人
[00:09:01.400 --> 00:09:03.400]  就落腳在變亞敏
[00:09:03.400 --> 00:09:05.400]  所以就問他
[00:09:05.400 --> 00:09:07.400]  來接待了他
[00:09:07.400 --> 00:09:09.400]  接待了他
[00:09:09.400 --> 00:09:12.400]  22節就說心中歡暢的時候
[00:09:12.400 --> 00:09:14.400]  城中的匪徒
[00:09:14.400 --> 00:09:16.400]  城中的匪徒
[00:09:16.400 --> 00:09:18.400]  (英文)
[00:09:18.400 --> 00:09:21.400]  就圍著房子連連叩門
[00:09:21.400 --> 00:09:23.400]  對房主老人說
[00:09:23.400 --> 00:09:28.400]  (英文)
[00:09:28.400 --> 00:09:30.400]  再看英文版本就看到
[00:09:30.400 --> 00:09:35.400]  (英文)
[00:09:35.400 --> 00:09:39.400]  最初這班人來要的不是女人
[00:09:39.400 --> 00:09:41.400]  他們是要男人的
[00:09:41.400 --> 00:09:43.400]  不知道為什麼
[00:09:43.400 --> 00:09:45.400]  這麼多男人
[00:09:45.400 --> 00:09:47.400]  如果他們來就自己搞定
[00:09:47.400 --> 00:09:49.400]  可能呢
[00:09:49.400 --> 00:09:51.400]  新鮮
[00:09:51.400 --> 00:09:53.400]  可能新鮮
[00:09:53.400 --> 00:09:55.400]  好蝦又或者這個利美人特別帥
[00:09:55.400 --> 00:09:58.400]  好像《創世紀》的那個天使一樣
[00:09:58.400 --> 00:10:00.400]  特別帥
[00:10:00.400 --> 00:10:02.400]  哇 看到這麼帥的
[00:10:02.400 --> 00:10:04.400]  那些匪徒呢
[00:10:04.400 --> 00:10:06.400]  原文就是
[00:10:06.400 --> 00:10:10.400]  (英文)
[00:10:10.400 --> 00:10:12.400]  或者呢
[00:10:12.400 --> 00:10:15.400]  (英文)
[00:10:15.400 --> 00:10:17.400]  意思就是
[00:10:17.400 --> 00:10:19.400]  邪惡的人
[00:10:19.400 --> 00:10:21.400]  邪惡的人
[00:10:21.400 --> 00:10:24.400]  在《時事記》開頭的時候
[00:10:24.400 --> 00:10:26.400]  記載到變亞敏人
[00:10:26.400 --> 00:10:29.400]  也沒有辦法將加南人趕出
[00:10:29.400 --> 00:10:32.400]  趕出他們所分的地
[00:10:32.400 --> 00:10:35.400]  所以就有學者就認為
[00:10:35.400 --> 00:10:37.400]  這些匪徒的人
[00:10:37.400 --> 00:10:39.400]  可能是加南人
[00:10:39.400 --> 00:10:41.400]  住在他們中間
[00:10:41.400 --> 00:10:45.400]  所以就簡稱他們做基比亞人
[00:10:45.400 --> 00:10:47.400]  不過奇怪的地方就是
[00:10:47.400 --> 00:10:49.400]  如果他們不是屬於以色列人
[00:10:49.400 --> 00:10:51.400]  為什麼變亞敏人
[00:10:51.400 --> 00:10:53.400]  為了包庇他們
[00:10:53.400 --> 00:10:56.400]  願意和11個支派打起來呢
[00:10:56.400 --> 00:10:59.400]  這個是一個疑惑
[00:10:59.400 --> 00:11:01.400]  就算是他們自己
[00:11:01.400 --> 00:11:05.400]  變亞敏人自己的人
[00:11:05.400 --> 00:11:08.400]  這裡就說到是城中的匪類
[00:11:08.400 --> 00:11:10.400]  不是全部來的
[00:11:10.400 --> 00:11:12.400]  有一群人來
[00:11:12.400 --> 00:11:14.400]  有一群人來的時候
[00:11:14.400 --> 00:11:16.400]  哇 你11個支派來升國不就好了
[00:11:16.400 --> 00:11:18.400]  可能我不夠他們打 好像墨西哥一樣
[00:11:18.400 --> 00:11:20.400]  大家有沒有留意看墨西哥
[00:11:20.400 --> 00:11:23.400]  墨西哥最近有些變成了死城
[00:11:23.400 --> 00:11:25.400]  為什麼呢 只有十幾個警察
[00:11:25.400 --> 00:11:29.400]  幾十個毒販來拿機關槍掃警署
[00:11:29.400 --> 00:11:31.400]  掃了一千發子彈 大家有沒有看過
[00:11:31.400 --> 00:11:34.400]  是不是啊 哇 警察立刻集體辭職
[00:11:34.400 --> 00:11:36.400]  然後怎麼樣呢
[00:11:36.400 --> 00:11:38.400]  然後居民都搬走了
[00:11:38.400 --> 00:11:40.400]  然後報告新聞就說什麼
[00:11:40.400 --> 00:11:42.400]  墨西哥毒販就有13萬
[00:11:42.400 --> 00:11:46.400]  全國的軍隊就只有14萬
[00:11:46.400 --> 00:11:52.400]  毒販和全國軍隊的數目幾乎是差不多
[00:11:52.400 --> 00:11:54.400]  可能他們的武器還精良
[00:11:54.400 --> 00:11:58.400]  所以軍隊都沒辦法壓制
[00:11:58.400 --> 00:12:00.400]  這裡就是這樣的一個國家
[00:12:00.400 --> 00:12:02.400]  現在不是啊
[00:12:02.400 --> 00:12:05.400]  現在11個支派來幫忙啊
[00:12:05.400 --> 00:12:08.400]  找美國來出軍行不行啊
[00:12:08.400 --> 00:12:13.400]  竟然變亞敏出軍隊來
[00:12:13.400 --> 00:12:15.400]  和那11個支派對抗
[00:12:15.400 --> 00:12:19.400]  這個是令到我們大家都很不滿
[00:12:19.400 --> 00:12:24.400]  無論是加南人還是變亞敏人
[00:12:24.400 --> 00:12:27.400]  這件事都是相當古怪的
[00:12:27.400 --> 00:12:30.400]  這種性暴行有人就說是
[00:12:30.400 --> 00:12:33.400]  加南異族文化的一部分
[00:12:33.400 --> 00:12:37.400]  這個交合其實就是指同性的性交
[00:12:37.400 --> 00:12:40.400]  很明顯 因為一群男人出來要抓一個男人
[00:12:40.400 --> 00:12:45.400]  當這群人做了這件事之後
[00:12:45.400 --> 00:12:47.400]  第二個場景了
[00:12:47.400 --> 00:12:49.400]  就走回去 經過
[00:12:49.400 --> 00:12:52.400]  那個利美人就推了這個妾侍出門口
[00:12:52.400 --> 00:12:55.400]  就等他們搞了一天一夜
[00:12:55.400 --> 00:12:58.400]  之後這個人就自己回去睡覺了
[00:12:58.400 --> 00:13:01.400]  那個利美人推了出去之後
[00:13:01.400 --> 00:13:02.400]  他自己回去睡覺
[00:13:02.400 --> 00:13:05.400]  他不是擔心到天亮 不是啊
[00:13:05.400 --> 00:13:07.400]  他就在聖經裡面記載
[00:13:07.400 --> 00:13:09.400]  第25節就說
[00:13:09.400 --> 00:13:11.400]  那些人不聽從他的話
[00:13:11.400 --> 00:13:14.400]  那些人就把他的妾拉出去交給他們
[00:13:14.400 --> 00:13:16.400]  他們便與他交合
[00:13:16.400 --> 00:13:18.400]  終夜凌辱他 直到天亮才放他去
[00:13:18.400 --> 00:13:19.400]  天亮的時候
[00:13:19.400 --> 00:13:22.400]  婦人就回到她主人住宿的房門前
[00:13:22.400 --> 00:13:25.400]  就舖倒在地直到天亮
[00:13:25.400 --> 00:13:27.400]  早晨她的主人起來開了房門
[00:13:27.400 --> 00:13:30.400]  出來要走路 要出去晨運
[00:13:30.400 --> 00:13:32.400]  其實就是要走了
[00:13:32.400 --> 00:13:34.400]  他都想著不理她
[00:13:34.400 --> 00:13:37.400]  我們看英文就會看到
[00:13:37.400 --> 00:13:39.400]  When her master got up in the morning
[00:13:39.400 --> 00:13:40.400]  and opened the door of the house
[00:13:40.400 --> 00:13:43.400]  and stepped out to continue his way
[00:13:43.400 --> 00:13:45.400]  就不是出去晨運
[00:13:45.400 --> 00:13:46.400]  走了他
[00:13:46.400 --> 00:13:48.400]  他想著把妾侍扔出去
[00:13:48.400 --> 00:13:50.400]  自己就脫身了
[00:13:50.400 --> 00:13:53.400]  不料 誰知道就舖在門口
[00:13:53.400 --> 00:13:57.400]  舖在門口就跨在了那扇門上
[00:13:57.400 --> 00:13:59.400]  對婦人說起來
[00:13:59.400 --> 00:14:01.400]  誰知道她就不回答
[00:14:01.400 --> 00:14:04.400]  那人就把她托在爐上
[00:14:04.400 --> 00:14:05.400]  起身回本處了
[00:14:05.400 --> 00:14:06.400]  所以有人說
[00:14:06.400 --> 00:14:08.400]  這個女人當時還沒死
[00:14:08.400 --> 00:14:10.400]  還沒死
[00:14:10.400 --> 00:14:12.400]  然後For some reason
[00:14:12.400 --> 00:14:14.400]  就到29節就說
[00:14:14.400 --> 00:14:17.400]  到了家裡就用刀將妾的屍身切成12塊
[00:14:17.400 --> 00:14:20.400]  究竟當時是On the way回去的時候才死了
[00:14:20.400 --> 00:14:23.400]  還是被她割開了之後才死呢?
[00:14:23.400 --> 00:14:25.400]  就有些討論
[00:14:25.400 --> 00:14:28.400]  但無論如何就將她切成12塊
[00:14:28.400 --> 00:14:31.400]  這是第二個場景 就是備戰
[00:14:31.400 --> 00:14:34.400]  這個利美人就報召以色列人
[00:14:34.400 --> 00:14:37.400]  來進行報復
[00:14:37.400 --> 00:14:39.400]  這個地方就記載到
[00:14:39.400 --> 00:14:43.400]  將一個人切成12塊
[00:14:43.400 --> 00:14:45.400]  送到什麼地方呢?
[00:14:45.400 --> 00:14:48.400]  送到各個以色列的支派裡面
[00:14:48.400 --> 00:14:50.400]  看見的人就說
[00:14:50.400 --> 00:14:52.400]  從以色列出埃及直到如今
[00:14:52.400 --> 00:14:53.400]  都沒有這樣做過
[00:14:53.400 --> 00:14:54.400]  以後都沒有了
[00:14:54.400 --> 00:14:55.400]  我們都知道了
[00:14:55.400 --> 00:14:56.400]  都沒有做過
[00:14:56.400 --> 00:14:58.400]  但有些人就熟悉了
[00:14:58.400 --> 00:15:00.400]  就切開了
[00:15:00.400 --> 00:15:03.400]  切開人就沒見過
[00:15:03.400 --> 00:15:07.400]  切開一些祭物來送到四景就見過了
[00:15:07.400 --> 00:15:09.400]  昔日的塑羅
[00:15:09.400 --> 00:15:11.400]  塑羅興兵的時候
[00:15:11.400 --> 00:15:13.400]  在撒姆爾記上11章就記載了
[00:15:13.400 --> 00:15:15.400]  塑羅將一對牛和獻祭
[00:15:15.400 --> 00:15:18.400]  就切成很多塊
[00:15:18.400 --> 00:15:22.400]  交付給使者送到以色列全境
[00:15:22.400 --> 00:15:24.400]  所以當以色列每一個支派
[00:15:24.400 --> 00:15:26.400]  收到一件屍身之後
[00:15:26.400 --> 00:15:29.400]  當以色列的支派收到屍身
[00:15:29.400 --> 00:15:31.400]  每人收到一件
[00:15:31.400 --> 00:15:33.400]  應該是每個支派收到一件
[00:15:33.400 --> 00:15:35.400]  不知道他有沒有送給彼得文
[00:15:35.400 --> 00:15:39.400]  他們就立刻派兵聚集在米斯巴
[00:15:39.400 --> 00:15:41.400]  有聖經學者就研究
[00:15:41.400 --> 00:15:44.400]  就覺得這種分屍的行動
[00:15:44.400 --> 00:15:47.400]  可能就是當時習慣了的
[00:15:47.400 --> 00:15:50.400]  約定俗成的一種所謂聖戰的信號
[00:15:50.400 --> 00:15:52.400]  將一些東西剁成這麼多塊
[00:15:52.400 --> 00:15:54.400]  送到給你的時候
[00:15:54.400 --> 00:15:56.400]  當然應該不是將人分屍
[00:15:56.400 --> 00:15:59.400]  而是將祭壇的祭物來分屍
[00:15:59.400 --> 00:16:01.400]  但是在這個時候
[00:16:01.400 --> 00:16:04.400]  就是將這個女人來分屍
[00:16:04.400 --> 00:16:07.400]  這裡記載了在20章的時候
[00:16:07.400 --> 00:16:09.400]  記載了大家喜鵲
[00:16:09.400 --> 00:16:11.400]  拉了大隊來開會
[00:16:11.400 --> 00:16:13.400]  先來開會
[00:16:13.400 --> 00:16:16.400]  於是以色列第20章就從旦
[00:16:16.400 --> 00:16:18.400]  大家知道我們看過地圖
[00:16:18.400 --> 00:16:20.400]  當時以色列是最北的
[00:16:20.400 --> 00:16:22.400]  本來就不在那裡
[00:16:22.400 --> 00:16:24.400]  現在就變成最北的
[00:16:24.400 --> 00:16:27.400]  以色列是當時最南的地方
[00:16:27.400 --> 00:16:30.400]  以及激烈地就是河東的地方
[00:16:30.400 --> 00:16:34.400]  因為當時有兩個半支派的
[00:16:34.400 --> 00:16:36.400]  以色列人是沒有過河的
[00:16:36.400 --> 00:16:38.400]  就走出來
[00:16:38.400 --> 00:16:40.400]  如同一人在米斯巴開會
[00:16:40.400 --> 00:16:43.400]  開會的時候就要去交代這件事
[00:16:43.400 --> 00:16:45.400]  來到米斯巴
[00:16:45.400 --> 00:16:47.400]  以色列人說
[00:16:47.400 --> 00:16:51.400]  請你將這件惡事的情由向我們說明
[00:16:51.400 --> 00:16:53.400]  那個利美人
[00:16:53.400 --> 00:16:56.400]  是被害之婦人的丈夫回答說
[00:16:56.400 --> 00:16:57.400]  說了一個故事
[00:16:57.400 --> 00:17:01.400]  他只是沒有說是他推她出去的
[00:17:01.400 --> 00:17:03.400]  就說夜間起來
[00:17:03.400 --> 00:17:05.400]  為了防止想要殺我
[00:17:05.400 --> 00:17:06.400]  又不是
[00:17:06.400 --> 00:17:09.400]  假證據給他交功
[00:17:09.400 --> 00:17:12.400]  是的 而且這一幫人都是該死的
[00:17:12.400 --> 00:17:14.400]  但問題就是
[00:17:14.400 --> 00:17:16.400]  他將他自己做的事
[00:17:16.400 --> 00:17:18.400]  就將他隱藏了
[00:17:18.400 --> 00:17:22.400]  記載到各支派代表
[00:17:22.400 --> 00:17:27.400]  派來開會的臨時會議
[00:17:27.400 --> 00:17:31.400]  一起商討究竟這件事情
[00:17:31.400 --> 00:17:33.400]  這類就像開國會一樣
[00:17:33.400 --> 00:17:34.400]  以後都沒有了
[00:17:34.400 --> 00:17:37.400]  因為以色列武王之前
[00:17:37.400 --> 00:17:38.400]  這個是很重要的
[00:17:38.400 --> 00:17:40.400]  因為打仗和國家存亡
[00:17:40.400 --> 00:17:42.400]  都靠這一種會議
[00:17:42.400 --> 00:17:44.400]  當時走在一起的時候
[00:17:44.400 --> 00:17:48.400]  商討到關於基比亞的暴行
[00:17:48.400 --> 00:17:53.400]  而這次召集人就是那個利美人
[00:17:53.400 --> 00:17:55.400]  第三就是那個利美人
[00:17:55.400 --> 00:17:59.400]  將自己妾的肢體送到四景
[00:17:59.400 --> 00:18:08.400]  就是他在基比亞對妾事冷酷無情的一種延伸
[00:18:08.400 --> 00:18:11.400]  因為推了出去已經很慘了
[00:18:11.400 --> 00:18:13.400]  然後剩下12件
[00:18:13.400 --> 00:18:15.400]  你可以找個祭物只有12件都可以
[00:18:15.400 --> 00:18:17.400]  送出去一樣可以叫人來
[00:18:17.400 --> 00:18:21.400]  但他就將妾事只有12件
[00:18:21.400 --> 00:18:22.400]  這是他的選擇
[00:18:22.400 --> 00:18:24.400]  可能夠激吧
[00:18:24.400 --> 00:18:27.400]  夠極端
[00:18:27.400 --> 00:18:29.400]  那班會議的成員就認為
[00:18:29.400 --> 00:18:31.400]  這次就被激動了
[00:18:31.400 --> 00:18:34.400]  所以一聽完之後
[00:18:34.400 --> 00:18:37.400]  眾人起來第八節就如同一人說
[00:18:37.400 --> 00:18:39.400]  我們連一人都不會自己的帳篷
[00:18:39.400 --> 00:18:40.400]  自己的房屋
[00:18:40.400 --> 00:18:42.400]  我們要向基比亞人逼者用祖
[00:18:42.400 --> 00:18:44.400]  召所祭的籤去攻擊他們
[00:18:44.400 --> 00:18:48.400]  各支派裡面就100挑10
