
[00:00:00.000 --> 00:00:02.000]  各位兄姐妹
[00:02:56.800 --> 00:02:58.800]  拍完之後
[00:02:58.800 --> 00:03:02.800]  一家二家拿著曬出來的照片
[00:03:02.800 --> 00:03:03.800]  再去探望他們
[00:03:03.800 --> 00:03:05.800]  目的是甚麼呢?
[00:03:05.800 --> 00:03:07.800]  是建立一個親善的關係
[00:03:07.800 --> 00:03:09.800]  以致到將來有機會
[00:03:09.800 --> 00:03:12.800]  邀請他們的小朋友來參加補習
[00:03:12.800 --> 00:03:15.800]  來參加一些功課的輔導
[00:03:15.800 --> 00:03:18.800]  來參加一些各種不同的東西
[00:03:18.800 --> 00:03:20.800]  和他們分享福音
[00:03:20.800 --> 00:03:22.800]  我為了他們去感恩
[00:03:22.800 --> 00:03:24.800]  另外元朗各方面
[00:03:24.800 --> 00:03:26.800]  江夏圍元朗堂
[00:03:26.800 --> 00:03:28.800]  亦都在那個地方
[00:03:28.800 --> 00:03:30.800]  來探望那些居民
[00:03:30.800 --> 00:03:32.800]  不單止探望他們
[00:03:32.800 --> 00:03:34.800]  也關心他們各方面的需要
[00:03:34.800 --> 00:03:36.800]  和他們寫揮春
[00:03:36.800 --> 00:03:39.800]  然後和他們舉辦一個音樂會
[00:03:39.800 --> 00:03:41.800]  慶祝會 嘉年華會
[00:03:41.800 --> 00:03:43.800]  這些的情形
[00:03:43.800 --> 00:03:45.800]  我們出現過
[00:03:45.800 --> 00:03:47.800]  然後他們去到他們當中
[00:03:47.800 --> 00:03:49.800]  訪問他們的時間
[00:03:49.800 --> 00:03:50.800]  然後就發覺到
[00:03:50.800 --> 00:03:52.800]  其實有些人
[00:03:52.800 --> 00:03:55.800]  他們以前住的劏房
[00:03:55.800 --> 00:03:57.800]  一間只不過是120呎
[00:03:57.800 --> 00:04:01.800]  是全家四個人住在裡面
[00:04:01.800 --> 00:04:03.800]  所以因為這樣的緣故
[00:04:03.800 --> 00:04:05.800]  他們的生活基本上
[00:04:05.800 --> 00:04:07.800]  對小朋友對他們
[00:04:07.800 --> 00:04:09.800]  是絕對不健康的
[00:04:09.800 --> 00:04:12.800]  但當他們搬到這個過渡性的房屋
[00:04:12.800 --> 00:04:15.800]  是比以前的大一倍以上
[00:04:15.800 --> 00:04:17.800]  租金是二千多元
[00:04:17.800 --> 00:04:19.800]  所以我們看得見
[00:04:19.800 --> 00:04:21.800]  搬去這些地方的居民
[00:04:21.800 --> 00:04:25.800]  他們往往有一種非常雀躍的感覺
[00:04:25.800 --> 00:04:28.800]  特別是自己有一個獨立的廁所
[00:04:28.800 --> 00:04:30.800]  他們的睡房
[00:04:30.800 --> 00:04:33.800]  是一個雙人床放在那裡
[00:04:33.800 --> 00:04:36.800]  所以他們感覺到非常非常好
[00:04:36.800 --> 00:04:38.800]  但是可惜
[00:04:38.800 --> 00:04:41.800]  他們就說在這裡住
[00:04:41.800 --> 00:04:43.800]  最多住幾年
[00:04:43.800 --> 00:04:45.800]  然後如果公屋
[00:04:45.800 --> 00:04:47.800]  擺出來給他們申請
[00:04:47.800 --> 00:04:49.800]  他們就要搬離
[00:04:49.800 --> 00:04:52.800]  他們說他們寧願住在這裡
[00:04:52.800 --> 00:04:53.800]  原因是什麼呢?
[00:04:53.800 --> 00:04:56.800]  因為他們住的一些條件
[00:04:56.800 --> 00:04:58.800]  有很多不少
[00:04:58.800 --> 00:05:02.800]  就是一些社區那個地方
[00:05:02.800 --> 00:05:04.800]  是比較好一些
[00:05:04.800 --> 00:05:07.800]  而那個主辦的團體
[00:05:07.800 --> 00:05:09.800]  是比較好一些
[00:05:09.800 --> 00:05:11.800]  特別是一些學校改建了的時候
[00:05:11.800 --> 00:05:13.800]  地方大很多
[00:05:13.800 --> 00:05:16.800]  然後有各種不同的交通配套
[00:05:16.800 --> 00:05:19.800]  還有一些社會上的各種服務
[00:05:19.800 --> 00:05:20.800]  是因為這樣
[00:05:20.800 --> 00:05:23.800]  他們說寧願繼續住在這裡
[00:05:23.800 --> 00:05:24.800]  好了
[00:05:24.800 --> 00:05:26.800]  我們接著來看一看
[00:05:26.800 --> 00:05:31.800]  解決小部分人住屋的問題
[00:05:31.800 --> 00:05:34.800]  我們常稱為小數
[00:05:34.800 --> 00:05:37.800]  或者叫做小事
[00:05:37.800 --> 00:05:40.800]  但是當我們留意整個世界的時候
[00:05:40.800 --> 00:05:42.800]  你會發覺到
[00:05:42.800 --> 00:05:46.800]  你想不想都有一個過渡性的世界
[00:05:46.800 --> 00:05:49.800]  然後有一個永恆的世界
[00:05:49.800 --> 00:05:51.800]  我們來看一看
[00:05:51.800 --> 00:05:53.800]  現在這個世界
[00:05:53.800 --> 00:05:55.800]  是一個怎樣的世界呢?
[00:05:55.800 --> 00:05:59.800]  疫症已經成為一種常態
[00:05:59.800 --> 00:06:01.800]  再加上天災人禍
[00:06:01.800 --> 00:06:04.800]  整個地球無可藥救
[00:06:04.800 --> 00:06:06.800]  我們怎麼搞呢?
[00:06:06.800 --> 00:06:08.800]  我們只是看看
[00:06:08.800 --> 00:06:10.800]  現在新冠肺炎
[00:06:10.800 --> 00:06:13.800]  專家估計
[00:06:13.800 --> 00:06:15.800]  現在整個地球
[00:06:15.800 --> 00:06:18.800]  最少有30億以上
[00:06:18.800 --> 00:06:19.800]  這些人
[00:06:19.800 --> 00:06:24.800]  他們已經染過或者染上這個疫症
[00:06:24.800 --> 00:06:26.800]  主要的原因
[00:06:26.800 --> 00:06:27.800]  就是一直以來
[00:06:27.800 --> 00:06:29.800]  中國本來是要清零的
[00:06:29.800 --> 00:06:31.800]  但是當開放的時間
[00:06:31.800 --> 00:06:34.800]  然後才發覺到爆得非常厲害
[00:06:34.800 --> 00:06:36.800]  北大過幾個星期前
[00:06:36.800 --> 00:06:39.800]  他已經發表一個報告
[00:06:39.800 --> 00:06:43.800]  就說相信中國已經有9億人以上
[00:06:43.800 --> 00:06:45.800]  染過新冠肺炎
[00:06:45.800 --> 00:06:46.800]  而死亡
[00:06:46.800 --> 00:06:48.800]  專家也估計
[00:06:48.800 --> 00:06:52.800]  是最低限度
[00:06:52.800 --> 00:06:54.800]  有2000萬以上的人
[00:06:54.800 --> 00:06:57.800]  已經因為新冠肺炎而死亡
[00:06:57.800 --> 00:06:59.800]  另一方面
[00:06:59.800 --> 00:07:02.800]  我們看看整個世界地圖的環境
[00:07:02.800 --> 00:07:04.800]  因為西伯利亞
[00:07:04.800 --> 00:07:06.800]  兩年前一個大火
[00:07:06.800 --> 00:07:08.800]  這個大火本身
[00:07:08.800 --> 00:07:13.800]  是燒了由南到北
[00:07:13.800 --> 00:07:18.800]  有4500公里
[00:07:18.800 --> 00:07:24.800]  然後就闊到起碼1000到2000公里
[00:07:24.800 --> 00:07:26.800]  一個這麼闊的地方
[00:07:26.800 --> 00:07:30.800]  當這麼大片的林木被焚毀
[00:07:30.800 --> 00:07:33.800]  樹林被焚毀的時候
[00:07:33.800 --> 00:07:36.800]  美國NASA太空中心
[00:07:36.800 --> 00:07:41.800]  已經預告整個地球的肺已經燒穿了
[00:07:41.800 --> 00:07:45.800]  因為排出的熱氣不單止
[00:07:45.800 --> 00:07:48.800]  讓整個地球抽氧層
[00:07:48.800 --> 00:07:50.800]  地球的氣溫
[00:07:50.800 --> 00:07:55.800]  地球的氣候全部改變了
[00:07:55.800 --> 00:07:59.800]  一些很熱的地方
[00:07:59.800 --> 00:08:01.800]  都變成可以下雪
[00:08:01.800 --> 00:08:03.800]  一些人間的天堂
[00:08:03.800 --> 00:08:05.800]  可以冷死人
[00:08:05.800 --> 00:08:06.800]  可以凍死人
[00:08:06.800 --> 00:08:07.800]  又可以熱死人
[00:08:07.800 --> 00:08:09.800]  兩個極端都出現
[00:08:09.800 --> 00:08:10.800]  另一方面
[00:08:10.800 --> 00:08:12.800]  俄烏的前真
[00:08:12.800 --> 00:08:14.800]  到底打到何時呢
[00:08:14.800 --> 00:08:18.800]  我們看看整個烏克蘭
[00:08:18.800 --> 00:08:20.800]  一半以上的地方
[00:08:20.800 --> 00:08:23.800]  大部分的城市都已經被破壞
[00:08:23.800 --> 00:08:27.800]  然後打到最近聖誕的時候
[00:08:27.800 --> 00:08:29.800]  俄羅斯就準備撤軍了
[00:08:29.800 --> 00:08:32.800]  但實際上這是否永久撤軍呢
[00:08:32.800 --> 00:08:34.800]  所有人都知道不是
[00:08:34.800 --> 00:08:37.800]  只是暫時停戰
[00:08:37.800 --> 00:08:39.800]  到底打到甚麼地步呢
[00:08:39.800 --> 00:08:44.800]  我們看看目前威脅整個世界的
[00:08:44.800 --> 00:08:46.800]  特別是歐洲那邊
[00:08:46.800 --> 00:08:52.800]  就是原有天然氣和石油的危機
[00:08:52.800 --> 00:08:55.800]  越來越嚴重
[00:08:55.800 --> 00:09:01.800]  我們看到歐盟各國進口天然氣的來源
[00:09:01.800 --> 00:09:06.800]  38.11%是從俄羅斯進口
[00:09:06.800 --> 00:09:08.800]  18.61%是挪威
[00:09:08.800 --> 00:09:10.800]  埃及利亞只有7.2%
[00:09:10.800 --> 00:09:12.800]  然後荷蘭5.0%
[00:09:12.800 --> 00:09:13.800]  卡達4.0%
[00:09:13.800 --> 00:09:15.800]  然後美國3.91%
[00:09:15.800 --> 00:09:17.800]  然後英國3.0%
[00:09:17.800 --> 00:09:20.800]  其他加起來都只有6.0%
[00:09:20.800 --> 00:09:22.800]  是因為這樣的緣故
[00:09:22.800 --> 00:09:25.800]  其實絕大部份歐洲的國家
[00:09:25.800 --> 00:09:28.800]  是正在依賴俄羅斯的天然氣
[00:09:28.800 --> 00:09:32.800]  但現在突然之間因為政治的形勢
[00:09:32.800 --> 00:09:36.800]  因為這個戰爭撕裂俄羅斯
[00:09:36.800 --> 00:09:38.800]  已經講到明
[00:09:38.800 --> 00:09:42.800]  凡是反對它的
[00:09:42.800 --> 00:09:44.800]  孤立它的國家
[00:09:44.800 --> 00:09:49.800]  甚至要將天然氣設一個上限的價格
[00:09:49.800 --> 00:09:51.800]  不跟它做生意
[00:09:51.800 --> 00:09:56.800]  我們又看看各國人口天然氣的需求
[00:09:56.800 --> 00:10:04.800]  到底有多少%是從俄羅斯進口呢
[00:10:04.800 --> 00:10:09.800]  75%-100%是有幾個國家
[00:10:09.800 --> 00:10:12.800]  包括拉脫維亞、捷克、匈牙利、希臘
[00:10:12.800 --> 00:10:18.800]  50%-75%有芬蘭、德國、波蘭、羅馬尼亞、意大利
[00:10:18.800 --> 00:10:25.800]  有25%-50%的瑞典、比利時、愛爾蘭、盧森堡、奧地利
[00:10:25.800 --> 00:10:29.800]  斯洛維利亞、克羅地亞、保加利亞
[00:10:29.800 --> 00:10:38.800]  然後0%-25%的有法國、西班牙、葡萄牙、保加利亞等等
[00:10:38.800 --> 00:10:45.800]  可以見到歐洲其實是不能沒有了俄羅斯的天然氣
[00:10:45.800 --> 00:10:54.800]  我們再看看因為俄烏戰爭帶來難民問題非常嚴重
[00:10:54.800 --> 00:10:59.800]  而且這個難民問題肯定不是短期的事
[00:10:59.800 --> 00:11:02.800]  可能是長期的一個爆發
[00:11:02.800 --> 00:11:07.800]  到底難民去了哪裏呢
[00:11:07.800 --> 00:11:11.800]  俄羅斯接收了175萬
[00:11:11.800 --> 00:11:18.800]  當然這都是親俄羅斯的州
[00:11:18.800 --> 00:11:23.800]  波蘭123萬、德國89萬、捷克39萬
[00:11:23.800 --> 00:11:27.800]  其餘分散在三十多個不同的國家
[00:11:27.800 --> 00:11:36.800]  難民之中已經有350萬在其他國家申請臨時居留的身份
[00:11:36.800 --> 00:11:42.800]  有可能因為這個緣故甚至長期居住在那些地方
[00:11:42.800 --> 00:11:45.800]  我們現在就開始來看看
[00:11:45.800 --> 00:11:50.800]  在一個這樣的形勢下你相不相信
[00:11:50.800 --> 00:11:57.800]  其實今天世界上大部份的人都希望有一個比較理想的世界來居住呢
[00:11:57.800 --> 00:11:59.800]  肯定
[00:11:59.800 --> 00:12:03.800]  現在我們就想跟大家分享
[00:12:03.800 --> 00:12:09.800]  原來神在聖經裏面早就告訴我們
[00:12:09.800 --> 00:12:21.800]  神正在預備一個暫時性的、過渡性的居所給我們
[00:12:21.800 --> 00:12:27.800]  而這個過渡性的居所我們稱為千禧年
[00:12:27.800 --> 00:12:32.800]  這個千禧年是何時出現的呢?
[00:12:32.800 --> 00:12:35.800]  而出現的時候是怎樣的呢?
[00:12:35.800 --> 00:12:39.800]  首先我們從聖經去看一看
[00:12:39.800 --> 00:12:42.800]  聖經告訴我們
[00:12:42.800 --> 00:12:48.800]  現在你看到整個世界的局勢還不是最差的時候
[00:12:48.800 --> 00:12:51.800]  他說這個世界局勢去到最差的時候
[00:12:51.800 --> 00:12:53.800]  是甚麼時候呢?
[00:12:53.800 --> 00:12:55.800]  就是最後的七年
[00:12:55.800 --> 00:12:59.800]  最後的七年裏面有一個特別的地方
[00:12:59.800 --> 00:13:04.800]  就是一個世界的霸主將會復活
[00:13:04.800 --> 00:13:10.800]  這個世界的霸主在啟示錄的十三章第一節就告訴我們
[00:13:10.800 --> 00:13:13.800]  有一隻獸從海裏面上來
[00:13:13.800 --> 00:13:16.800]  有十個角、七個頭
[00:13:16.800 --> 00:13:19.800]  這個七頭十角獸
[00:13:19.800 --> 00:13:22.800]  其實我遲些會跟大家分享
[00:13:22.800 --> 00:13:27.800]  正正就是但以李書所講到最後一個霸主
[00:13:27.800 --> 00:13:31.800]  他本來是鐵腿的
[00:13:31.800 --> 00:13:34.800]  但這個鐵腿後來的腳掌
[00:13:34.800 --> 00:13:39.800]  發展到慢慢變成一個半泥半鐵的腳掌
[00:13:39.800 --> 00:13:42.800]  這個半泥半鐵的腳掌
[00:13:42.800 --> 00:13:44.800]  有些是強的國家
[00:13:44.800 --> 00:13:46.800]  有些是弱的國家
[00:13:46.800 --> 00:13:49.800]  但是因為這個鐵腿分散了
[00:13:49.800 --> 00:13:52.800]  所以就變成很多不同的國家
[00:13:52.800 --> 00:13:58.800]  但是啟示錄十三章第一節
[00:13:58.800 --> 00:14:01.800]  一直到第五節
[00:14:01.800 --> 00:14:06.800]  他告訴我們在這個七頭十角獸裏面
[00:14:06.800 --> 00:14:09.800]  其中一個就是這個霸主
[00:14:09.800 --> 00:14:13.800]  本來他好像是死了一樣
[00:14:13.800 --> 00:14:15.800]  但第三節說七個頭中
[00:14:15.800 --> 00:14:18.800]  有一個似乎受到致命傷
[00:14:18.800 --> 00:14:23.800]  和合本說有一個似受了死傷
[00:14:23.800 --> 00:14:26.800]  即是人看他就好像死了
[00:14:26.800 --> 00:14:28.800]  不再存在的
[00:14:28.800 --> 00:14:31.800]  但是他的傷卻醫好
[00:14:31.800 --> 00:14:34.800]  全地的人都很驚訝
[00:14:34.800 --> 00:14:37.800]  來跟從這個霸主
[00:14:37.800 --> 00:14:41.800]  然後他們都拜那個龍撒旦
[00:14:41.800 --> 00:14:44.800]  因為他將自己的權柄給這個霸主
[00:14:44.800 --> 00:14:46.800]  又拜這個霸主
[00:14:46.800 --> 00:14:49.800]  誰能夠給這個霸主
[00:14:49.800 --> 00:14:51.800]  又誰能夠跟他交戰呢?
[00:14:51.800 --> 00:14:53.800]  第五節
[00:14:53.800 --> 00:14:58.800]  龍又賜給他這個七頭十角獸
[00:14:58.800 --> 00:15:00.800]  或者這個最後的世界霸主
[00:15:00.800 --> 00:15:03.800]  說誇大竊俗的話
[00:15:03.800 --> 00:15:05.800]  又賜給他權柄
[00:15:05.800 --> 00:15:09.800]  是可以任意行事四十二個月
[00:15:09.800 --> 00:15:15.800]  這四十二個月就是最後的三年半
[00:15:15.800 --> 00:15:19.800]  最後的三年半發生什麼事呢?
[00:15:19.800 --> 00:15:21.800]  聖經告訴我們
[00:15:21.800 --> 00:15:26.800]  是將會有最後一次的世界大戰會產生
[00:15:26.800 --> 00:15:34.800]  這個霸主按照但以理書十一章三十六到四十五節的記載
[00:15:34.800 --> 00:15:38.800]  他是打敗了南方的王
[00:15:38.800 --> 00:15:41.800]  又打敗了北方的王
[00:15:41.800 --> 00:15:46.800]  然後他又打敗了東方和北方的聯軍
[00:15:46.800 --> 00:15:49.800]  然後入侵以色列
[00:15:49.800 --> 00:15:52.800]  然後進駐聖殿
[00:15:52.800 --> 00:15:55.800]  坐在聖殿自稱為神
[00:15:55.800 --> 00:15:57.800]  是要人去拜他
[00:15:57.800 --> 00:16:03.800]  因為當時他已經將全球各地的軍隊打敗了
[00:16:03.800 --> 00:16:06.800]  紅霸整個世界
[00:16:06.800 --> 00:16:10.800]  這個霸主心中無神
[00:16:10.800 --> 00:16:12.800]  目中無人
[00:16:12.800 --> 00:16:16.800]  我們見到當他在耶路撒冷
[00:16:16.800 --> 00:16:21.800]  在這個聖殿坐在寶座上自稱為神
[00:16:21.800 --> 00:16:23.800]  是要所有人都要拜
[00:16:23.800 --> 00:16:25.800]  不拜就殺
[00:16:25.800 --> 00:16:27.800]  在這個時候
[00:16:27.800 --> 00:16:29.800]  耶穌基督就會發明
[00:16:30.800 --> 00:16:31.800]  天上
[00:16:31.800 --> 00:16:36.800]  啟示錄十九章十一到十六節
[00:16:36.800 --> 00:16:39.800]  約翰說:我觀看見天開了
[00:16:39.800 --> 00:16:44.800]  有一匹白馬騎在馬上的稱為誠信真實
[00:16:44.800 --> 00:16:46.800]  他審判征戰都按照公義
[00:16:46.800 --> 00:16:48.800]  他的眼睛好像火焰
[00:16:48.800 --> 00:16:51.800]  他的頭戴著很多的冠冕
[00:16:51.800 --> 00:16:52.800]  就是皇冠
[00:16:52.800 --> 00:16:55.800]  又寫著有名字
[00:16:55.800 --> 00:16:58.800]  除了他自己沒有人知道那些名字是什麼意思
[00:16:58.800 --> 00:17:00.800]  他穿著血的衣服
[00:17:00.800 --> 00:17:02.800]  他的名稱為神知道
[00:17:02.800 --> 00:17:06.800]  然後他帶來的軍隊
[00:17:06.800 --> 00:17:09.800]  騎著白馬穿著細麻布
[00:17:09.800 --> 00:17:11.800]  又白又結來跟隨他
[00:17:11.800 --> 00:17:14.800]  有利劍在他的口中出來
[00:17:14.800 --> 00:17:15.800]  可以擊殺列國
[00:17:15.800 --> 00:17:18.800]  他必用鐵匠核管他們
[00:17:18.800 --> 00:17:22.800]  然後並要踩全能者列路的走閘
[00:17:22.800 --> 00:17:27.800]  在他自己的衣服和大腿上有名字寫著
[00:17:27.800 --> 00:17:29.800]  萬王的王
[00:17:29.800 --> 00:17:31.800]  萬主的主
[00:17:31.800 --> 00:17:34.800]  我們看到在聖經記載
[00:17:34.800 --> 00:17:38.800]  到底這個騎著白馬的這一位
[00:17:38.800 --> 00:17:40.800]  他是誰呢?
[00:17:40.800 --> 00:17:42.800]  每個人都知道
[00:17:42.800 --> 00:17:44.800]  他一定是耶穌基督
[00:17:44.800 --> 00:17:47.800]  我們在哪裡看到他一定是耶穌基督呢?
[00:17:47.800 --> 00:17:48.800]  第一
[00:17:48.800 --> 00:17:50.800]  他的名字叫做誠信真實
[00:17:50.800 --> 00:17:51.800]  換句話來說
[00:17:51.800 --> 00:17:57.800]  答應過、承諾過、預言過的事
[00:17:57.800 --> 00:17:59.800]  他一定要實踐
[00:17:59.800 --> 00:18:04.800]  絕對不會空口說白話
[00:18:04.800 --> 00:18:06.800]  第二
[00:18:06.800 --> 00:18:09.800]  他審判真善是按著公義
[00:18:09.800 --> 00:18:13.800]  因為他看過每個人一生做過的事
[00:18:13.800 --> 00:18:16.800]  又知道他們裡面的動機是什麼
[00:18:16.800 --> 00:18:18.800]  是因為這樣的緣故
[00:18:18.800 --> 00:18:20.800]  沒有任何人可以瞞得過他
[00:18:20.800 --> 00:18:22.800]  第三
[00:18:22.800 --> 00:18:24.800]  他的眼睛如同火焰
[00:18:24.800 --> 00:18:26.800]  就說明察秋毫
[00:18:26.800 --> 00:18:28.800]  第四
[00:18:28.800 --> 00:18:33.800]  他的頭上戴的不是打贏了才有的
[00:18:33.800 --> 00:18:35.800]  Stephanos
[00:18:35.800 --> 00:18:39.800]  而是與生俱來他已經有的皇冠
[00:18:39.800 --> 00:18:41.800]  Diademata
[00:18:41.800 --> 00:18:42.800]  其實就是皇冠
[00:18:42.800 --> 00:18:44.800]  不是一頂 是很多頂
[00:18:44.800 --> 00:18:47.800]  另外十三戰
[00:18:47.800 --> 00:18:51.800]  他穿著淺了血的衣服
[00:18:51.800 --> 00:18:53.800]  有些人就說
[00:18:53.800 --> 00:18:57.800]  因為剛剛完了哈米吉多頓的大戰
[00:18:57.800 --> 00:18:59.800]  不過搞錯了
[00:18:59.800 --> 00:19:01.800]  這裡還沒打的
[00:19:01.800 --> 00:19:03.800]  是還沒打的
[00:19:03.800 --> 00:19:05.800]  還沒到最後勝利
[00:19:05.800 --> 00:19:09.800]  他已經穿著淺了血的衣服
[00:19:09.800 --> 00:19:10.800]  有些人就說
[00:19:10.800 --> 00:19:13.800]  在哈米吉多頓大戰打敗了的
[00:19:13.800 --> 00:19:16.800]  被打敗的人的血就淺在他的衣服上
[00:19:16.800 --> 00:19:20.800]  所以染到整個身上都是血
[00:19:20.800 --> 00:19:22.800]  這個是錯誤的解經
[00:19:22.800 --> 00:19:25.800]  聖經裡面說到他來的時候
[00:19:25.800 --> 00:19:26.800]  人已經看到
[00:19:26.800 --> 00:19:27.800]  約翰已經看到
[00:19:27.800 --> 00:19:29.800]  他穿著淺了血的衣服
[00:19:29.800 --> 00:19:31.800]  這個血是什麼血呢?
[00:19:31.800 --> 00:19:32.800]  很明顯
[00:19:32.800 --> 00:19:36.800]  是耶穌基督曾經流出他的補血
[00:19:36.800 --> 00:19:38.800]  為人贖罪
[00:19:38.800 --> 00:19:40.800]  是他自己的血
[00:19:40.800 --> 00:19:43.800]  他要告訴我們他是誰
[00:19:43.800 --> 00:19:46.800]  他就是這位在十字架上
[00:19:46.800 --> 00:19:48.800]  為我們流血生死的
[00:19:48.800 --> 00:19:50.800]  這位的主基督
[00:19:50.800 --> 00:19:53.800]  有一個更加明顯的證據
[00:19:53.800 --> 00:19:56.800]  就是他的名字被稱為神之道
[00:19:56.800 --> 00:19:59.800]  這個就是約翰福音一章一節
[00:19:59.800 --> 00:20:04.800]  「太初有道,道與神同在,道就是神」
[00:20:04.800 --> 00:20:05.800]  14節
[00:20:05.800 --> 00:20:11.800]  「這道太初與神同在,萬物是藉著他造,凡被造」
[00:20:11.800 --> 00:20:13.800]  沒有一樣不是藉著他造
[00:20:13.800 --> 00:20:14.800]  14節就說了
[00:20:14.800 --> 00:20:18.800]  他的名字是稱為神之道
[00:20:18.800 --> 00:20:21.800]  另外14節那裡說
[00:20:21.800 --> 00:20:23.800]  「道成為肉身」
[00:20:23.800 --> 00:20:25.800]  約翰福音一章14
[00:20:25.800 --> 00:20:33.800]  「道成為肉身,住在我們中間,豐豐滿滿,充充滿滿,有恩典有真理」
[00:20:33.800 --> 00:20:35.800]  我們見過他的榮光
[00:20:35.800 --> 00:20:39.800]  正是負獨生子的榮光
[00:20:39.800 --> 00:20:42.800]  很明顯這個神的道
[00:20:42.800 --> 00:20:44.800]  無論是約翰福音
[00:20:44.800 --> 00:20:45.800]  無論是約翰日誓
[00:20:45.800 --> 00:20:47.800]  無論是啟示錄
[00:20:47.800 --> 00:20:50.800]  是只是告訴我們
[00:20:50.800 --> 00:20:53.800]  是指向一個人來說的
[00:20:53.800 --> 00:20:54.800]  這個是誰呢?
[00:20:54.800 --> 00:20:56.800]  就是耶穌基督
[00:20:56.800 --> 00:20:59.800]  接著我們看到
[00:20:59.800 --> 00:21:04.800]  有利劍從他的口裡出來
[00:21:04.800 --> 00:21:07.800]  可以擊殺列國
[00:21:07.800 --> 00:21:11.800]  這個利劍不是飛劍
[00:21:11.800 --> 00:21:15.800]  你飛劍你怎麼會殺到這麼多人呢?
[00:21:15.800 --> 00:21:21.800]  其實這句是以弗所書第六章所說
