
[00:00:00.000 --> 00:00:04.160]  各位大英姐妹
[00:01:29.520 --> 00:01:31.520]  你会有实际的行动
[00:01:31.520 --> 00:01:34.560]  是对耶稣基督这份大爱
[00:01:34.560 --> 00:01:35.840]  有一些礼物
[00:01:35.840 --> 00:01:38.880]  去回给耶稣基督
[00:01:38.880 --> 00:01:40.600]  我们首先听一首诗歌
[00:01:40.600 --> 00:01:42.400]  叫做《叮当叮》
[00:01:42.400 --> 00:01:52.400]  叮当叮 叮当叮 高声与众声
[00:01:52.400 --> 00:01:59.400]  圣诞节多开心 皆人都主共生
[00:01:59.400 --> 00:02:06.400]  叮当叮 叮当叮 大家要党党
[00:02:06.400 --> 00:02:13.400]  圣诞节最热闹 欢声世上万
[00:02:13.400 --> 00:02:20.400]  寒鲜饮雪月 阳光洒满地
[00:02:20.400 --> 00:02:26.400]  河山千里路 芬芳风雪飘
[00:02:26.400 --> 00:02:33.400]  人花开满栏 铃声响远近
[00:02:33.400 --> 00:02:39.400]  齐声歌唱尽开心 佳节已来临
[00:02:39.400 --> 00:02:47.400]  叮当叮 叮当叮 高声与众声
[00:02:47.400 --> 00:02:54.400]  圣诞节多开心 皆人都主共生
[00:02:54.400 --> 00:03:00.400]  叮当叮 叮当叮 大家要党党
[00:03:00.400 --> 00:03:08.400]  圣诞节最热闹 欢声世上万
[00:03:08.400 --> 00:03:28.400]  叮当叮 叮当叮 高声与众声
[00:03:28.400 --> 00:03:35.400]  圣诞节多开心 皆人都主共生
[00:03:35.400 --> 00:03:42.400]  叮当叮 叮当叮 大家要党党
[00:03:42.400 --> 00:03:51.400]  圣诞节最热闹 欢声世上万
[00:03:51.400 --> 00:03:55.400]  歌词是这样说的
[00:03:55.400 --> 00:04:01.400]  歌声与众声 圣诞节多开心 皆人都主共生
[00:04:01.400 --> 00:04:07.400]  圣诞节最热闹 欢声世上万
[00:04:07.400 --> 00:04:15.400]  但在世界上 欢声是关于耶稣基督的吗?
[00:04:15.400 --> 00:04:18.400]  究竟你现在看到的景象
[00:04:18.400 --> 00:04:22.400]  他们所做的很多事是为了谁呢?
[00:04:22.400 --> 00:04:29.400]  外面你会看到很多人用很多心思去预备圣诞
[00:04:29.400 --> 00:04:31.400]  或者庆祝圣诞
[00:04:31.400 --> 00:04:34.400]  我给大家看看我家附近的一个轮舍
[00:04:34.400 --> 00:04:38.400]  他怎么布置他的屋的前院
[00:04:38.400 --> 00:04:45.400]  你看看不是去了游乐场
[00:04:45.400 --> 00:04:51.400]  你看看他给多少灯饰
[00:04:51.400 --> 00:04:54.400]  然后去庆祝圣诞
[00:04:54.400 --> 00:04:56.400]  这个在多伦多一条街
[00:04:56.400 --> 00:04:59.400]  你看看圣诞云多大
[00:04:59.400 --> 00:05:00.400]  你看那个人就知道了
[00:05:00.400 --> 00:05:05.400]  然后你看到一个比我邻居布置的灯饰
[00:05:05.400 --> 00:05:08.400]  更厉害可能不止十倍
[00:05:08.400 --> 00:05:10.400]  在多伦多北约这个地方
[00:05:10.400 --> 00:05:16.400]  这个屋主已经超过20年去布置他的家的前院了
[00:05:16.400 --> 00:05:18.400]  每年都拿奖的
[00:05:18.400 --> 00:05:19.400]  他用很多布置
[00:05:19.400 --> 00:05:22.400]  他有圣诞老人
[00:05:22.400 --> 00:05:24.400]  有鹿 有雪人
[00:05:24.400 --> 00:05:28.400]  用很多心思去布置
[00:05:28.400 --> 00:05:31.400]  你看看多壮观
[00:05:31.400 --> 00:05:37.400]  当我们看到这么多人用很多心思去预备圣诞
[00:05:37.400 --> 00:05:38.400]  去庆祝圣诞
[00:05:38.400 --> 00:05:41.400]  但是究竟他们还记不记得
[00:05:41.400 --> 00:05:45.400]  谁才是圣诞节的真正主角呢?
[00:05:45.400 --> 00:05:47.400]  让我们先听一首歌
[00:05:47.400 --> 00:05:50.400]  叫《谁是主角》
[00:05:51.400 --> 00:05:55.400]  《谁是主角》
[00:06:14.400 --> 00:06:21.400]  在这灯饰璀璨布置中
[00:06:21.400 --> 00:06:30.400]  摇眼灯释放似知全无
[00:06:30.400 --> 00:06:38.400]  亦是每串梦里的矜持
[00:06:38.400 --> 00:06:41.400]  眼空里飘逐
[00:06:41.400 --> 00:06:47.400]  谁是这天日里的主角
[00:06:47.400 --> 00:06:52.400]  你等不到
[00:06:52.400 --> 00:06:55.400]  还缺个成全
[00:06:55.400 --> 00:06:59.400]  也都算是错
[00:06:59.400 --> 00:07:09.400]  没有一首可爱的情语才
[00:07:10.400 --> 00:07:16.400]  旋律放火会笑的阴魂
[00:07:16.400 --> 00:07:20.400]  眼空里飘逐
[00:07:20.400 --> 00:07:25.400]  谁是这天日里的主角
[00:07:25.400 --> 00:07:30.400]  谁又会懂
[00:07:30.400 --> 00:07:34.400]  他身穿红衣
[00:07:34.400 --> 00:07:39.400]  还是身穿聪艺马步
[00:07:40.400 --> 00:07:44.400]  他承载光辰一世
[00:07:44.400 --> 00:07:49.400]  还是以雪车踏步
[00:07:49.400 --> 00:07:53.400]  他弃胜后走
[00:07:53.400 --> 00:07:58.400]  还是应许一生怀抱
[00:07:58.400 --> 00:08:03.400]  他始于百千万年
[00:08:03.400 --> 00:08:07.400]  才是始于终一年
[00:08:07.400 --> 00:08:11.400]  到老
[00:08:11.400 --> 00:08:15.400]  到老
[00:08:16.400 --> 00:08:20.400]  当晚天使和一群牧羊人说
[00:08:20.400 --> 00:08:23.400]  不要惧怕 看啊
[00:08:23.400 --> 00:08:26.400]  因为我报给你们大喜的信息
[00:08:26.400 --> 00:08:29.400]  是关乎万民的
[00:08:29.400 --> 00:08:31.400]  因为在大卫的城里
[00:08:31.400 --> 00:08:35.400]  将会生救主 就是主基督
[00:08:35.400 --> 00:08:38.400]  你们会看到一个鹰鞋包着布
[00:08:38.400 --> 00:08:40.400]  饿在马槽里
[00:08:40.400 --> 00:08:43.400]  那就是给你们的记号
[00:08:44.400 --> 00:08:50.400]  喜万月 圣先夜
[00:08:50.400 --> 00:08:57.400]  万般灼 万花谢
[00:08:57.400 --> 00:09:04.400]  至今 万万岁
[00:09:04.400 --> 00:09:11.400]  万万岁 万万岁
[00:09:11.400 --> 00:09:20.400]  早安 早安 早安
[00:09:20.400 --> 00:09:28.400]  早安 早安 早安
[00:09:28.400 --> 00:09:36.400]  早安 早安 早安
[00:09:36.400 --> 00:09:45.400]  早安 早安 早安
[00:09:45.400 --> 00:09:53.400]  早安 早安 早安
[00:09:53.400 --> 00:10:02.400]  早安 早安 早安
[00:10:02.400 --> 00:10:10.400]  在公园 反而可见了
[00:10:10.400 --> 00:10:14.400]  燕山王话
[00:10:14.400 --> 00:10:22.400]  听见天上阿弥陀佛
[00:10:22.400 --> 00:10:37.400]  高举纲的高手
[00:10:43.400 --> 00:10:51.400]  喜万月 圣先夜
[00:10:51.400 --> 00:10:59.400]  三次安 共祈
[00:10:59.400 --> 00:11:08.400]  信佑多春暖 为国报祭
[00:11:08.400 --> 00:11:16.400]  高耸万年 万年来到
[00:11:16.400 --> 00:11:43.400]  耶稣无惧高山
[00:11:44.400 --> 00:11:49.400]  刚才大家听那首平安夜的诗歌
[00:11:49.400 --> 00:11:50.400]  我们都很熟悉
[00:11:50.400 --> 00:11:54.400]  它讲到气氛是十分之安详
[00:11:54.400 --> 00:11:59.400]  也可以预表带了真正的平安
[00:11:59.400 --> 00:12:03.400]  真正的盼望给到我们全人类
[00:12:03.400 --> 00:12:07.400]  但是平安夜之后很快就不平安
[00:12:07.400 --> 00:12:09.400]  特别是耶稣基督的一家
[00:12:09.400 --> 00:12:12.400]  因为当有博学之士
[00:12:12.400 --> 00:12:15.400]  来到去朝拜耶稣之后
[00:12:15.400 --> 00:12:19.400]  希律很想找回这个BB仔出来
[00:12:19.400 --> 00:12:20.400]  因为那些博士说
[00:12:20.400 --> 00:12:23.400]  这个将来会做王的
[00:12:23.400 --> 00:12:26.400]  希律的心很不平安
[00:12:26.400 --> 00:12:28.400]  他要找回这个BB仔出来
[00:12:28.400 --> 00:12:29.400]  要杀了这个BB
[00:12:29.400 --> 00:12:34.400]  所以耶稣的一家要逃到埃及那里
[00:12:34.400 --> 00:12:36.400]  耶稣很快就可以说
[00:12:36.400 --> 00:12:40.400]  就已经体会到在这个世界上的苦难
[00:12:40.400 --> 00:12:45.400]  耶稣亲自成为了要走难的难民
[00:12:45.400 --> 00:12:48.400]  所以耶稣当他读这段经文的时候
[00:12:48.400 --> 00:12:51.400]  我相信他一定是很有感受
[00:12:51.400 --> 00:12:54.400]  在路加福音4:18-19里说
[00:12:54.400 --> 00:12:57.400]  主的灵在我身上
[00:12:57.400 --> 00:12:58.400]  因为祂用高高我
[00:12:58.400 --> 00:13:01.400]  叫我传福音给贫穷的人
[00:13:01.400 --> 00:13:03.400]  差遣我宣告被脑的得释放
[00:13:03.400 --> 00:13:05.400]  失明的得看见
[00:13:05.400 --> 00:13:07.400]  受压迫的得自由
[00:13:07.400 --> 00:13:10.400]  宣告神月立人的欺凌
[00:13:10.400 --> 00:13:12.400]  这段话在路加福音
[00:13:12.400 --> 00:13:17.400]  是第一次记载耶稣公开一段讲话
[00:13:17.400 --> 00:13:20.400]  当日耶稣要负责在会堂里读经
[00:13:20.400 --> 00:13:22.400]  然后他拿起经卷
[00:13:22.400 --> 00:13:25.400]  他就选择了这段话要读
[00:13:25.400 --> 00:13:28.400]  很明显耶稣很想告诉世界上的人知道
[00:13:28.400 --> 00:13:34.400]  祂的工作是最主要来这个世界有什么目的
[00:13:34.400 --> 00:13:37.400]  究竟今天讲回礼
[00:13:37.400 --> 00:13:42.400]  什么是给耶稣最好的圣诞礼物呢?
[00:13:42.400 --> 00:13:44.400]  我想到其中两点很重要
[00:13:44.400 --> 00:13:48.400]  第一点是我们要效法耶稣的工作
[00:13:48.400 --> 00:13:53.400]  刚才他说要关顾一些贫穷人
[00:13:53.400 --> 00:13:57.400]  去将被脑的能够得释放
[00:13:57.400 --> 00:14:00.400]  耶稣很想我们都和他一起
[00:14:00.400 --> 00:14:04.400]  去做很多关于扶贫、关顾贫穷的工作
[00:14:04.400 --> 00:14:08.400]  另一个是关于信服圣灵的感动
[00:14:08.400 --> 00:14:10.400]  一会儿我会讲不同的见证
[00:14:10.400 --> 00:14:12.400]  是有关于这两点
[00:14:12.400 --> 00:14:16.400]  但是当上一次我们讲到马拉基书
[00:14:16.400 --> 00:14:18.400]  大家还记得我吗?
[00:14:18.400 --> 00:14:21.400]  由马拉基书上帝和马拉基先知
[00:14:21.400 --> 00:14:22.400]  讲了一段话之后
[00:14:22.400 --> 00:14:25.400]  然后再去到再启示给人类
[00:14:25.400 --> 00:14:28.400]  中间隔了大约四百年
[00:14:28.400 --> 00:14:30.400]  他们一直在等待上帝
[00:14:30.400 --> 00:14:34.400]  究竟还有什么启示会和他们说
[00:14:34.400 --> 00:14:38.400]  大家记不记得上帝对他们有什么提醒?
[00:14:38.400 --> 00:14:40.400]  马拉基书三章七节说
[00:14:40.400 --> 00:14:42.400]  从你们祖先的日子以来
[00:14:42.400 --> 00:14:45.400]  你们就偏离我的律例而不遵守
[00:14:45.400 --> 00:14:49.400]  现在你们要转向我
[00:14:49.400 --> 00:14:53.400]  我就会转向你们
[00:14:53.400 --> 00:14:55.400]  这是万君之谣话说的
[00:14:55.400 --> 00:14:59.400]  你们刻说我们如何转向呢?
[00:14:59.400 --> 00:15:02.400]  当他们开始四百年等待的时候
[00:15:02.400 --> 00:15:05.400]  他们一直在等待救主
[00:15:05.400 --> 00:15:08.400]  等待尼赛亚的降临
[00:15:08.400 --> 00:15:10.400]  等待的时候
[00:15:10.400 --> 00:15:12.400]  下一个先知出现
[00:15:12.400 --> 00:15:14.400]  即是马拉基之后的先知
[00:15:14.400 --> 00:15:16.400]  大家记不记得是谁?
[00:15:16.400 --> 00:15:19.400]  是施赞约翰
[00:15:19.400 --> 00:15:22.400]  施赞约翰是耶稣的先驱
[00:15:22.400 --> 00:15:25.400]  当我们在等待救主
[00:15:25.400 --> 00:15:26.400]  在等待基督
[00:15:26.400 --> 00:15:28.400]  在等待尼赛亚来的时候
[00:15:28.400 --> 00:15:34.400]  施赞约翰一直在说悔改的道
[00:15:34.400 --> 00:15:38.400]  他说你们要结出果子来
[00:15:38.400 --> 00:15:42.400]  和悔改的心相承
[00:15:42.400 --> 00:15:44.400]  当施赞约翰这样说了之后
[00:15:44.400 --> 00:15:47.400]  有三类的人去问施赞约翰
[00:15:47.400 --> 00:15:50.400]  他们应该怎么做
[00:15:50.400 --> 00:15:52.400]  我先说第二类人
[00:15:52.400 --> 00:15:56.400]  大家看看你是三类人里面的哪一类
[00:15:56.400 --> 00:15:59.400]  第二类是税吏
[00:15:59.400 --> 00:16:03.400]  你可以说税吏是代表着金钱
[00:16:03.400 --> 00:16:06.400]  或者是代表着贪钱
[00:16:06.400 --> 00:16:07.400]  税吏这样说
[00:16:07.400 --> 00:16:09.400]  也有税吏来到要受针
[00:16:09.400 --> 00:16:11.400]  就和施赞约翰说
[00:16:11.400 --> 00:16:15.400]  老师 我们该做什么呢?
[00:16:15.400 --> 00:16:18.400]  相信这里他们都是很有心
[00:16:18.400 --> 00:16:19.400]  很想能够有改变
[00:16:19.400 --> 00:16:22.400]  因为当他们听了施赞约翰的悔改之道
[00:16:22.400 --> 00:16:23.400]  他们真的想受针
[00:16:23.400 --> 00:16:24.400]  他们真的想悔改
[00:16:24.400 --> 00:16:26.400]  而施赞约翰和他们说了
[00:16:26.400 --> 00:16:28.400]  你们要结果子
[00:16:28.400 --> 00:16:31.400]  是和悔改的心相承
[00:16:31.400 --> 00:16:33.400]  然后这些人就来问施赞约翰
[00:16:33.400 --> 00:16:37.400]  老师 我们该做什么呢?
[00:16:37.400 --> 00:16:39.400]  约翰这样回答他们
[00:16:39.400 --> 00:16:43.400]  除了规定的数目不要多收
[00:16:43.400 --> 00:16:45.400]  刚才我说税吏是代表着钱
[00:16:45.400 --> 00:16:46.400]  因为他要负责收税
[00:16:46.400 --> 00:16:49.400]  但他们可能用了很多不法的方法
[00:16:49.400 --> 00:16:52.400]  来收多很多钱
[00:16:52.400 --> 00:16:54.400]  所以约翰叫他们改变
[00:16:54.400 --> 00:17:00.400]  除了规定的数目不要多收
[00:17:00.400 --> 00:17:02.400]  这是和税吏说的
[00:17:02.400 --> 00:17:03.400]  接着和什么人说呢?
[00:17:03.400 --> 00:17:05.400]  接着是和士兵说
[00:17:05.400 --> 00:17:08.400]  这里是说一些拥有权力的人
[00:17:08.400 --> 00:17:10.400]  因为他们拿着武器
[00:17:10.400 --> 00:17:13.400]  刚才税吏拿着也是有权力
[00:17:13.400 --> 00:17:15.400]  但是就是收人家的钱
[00:17:15.400 --> 00:17:17.400]  今天他们拿着武器
[00:17:17.400 --> 00:17:18.400]  一群士兵
[00:17:18.400 --> 00:17:21.400]  他真的去问施赞约翰
[00:17:21.400 --> 00:17:24.400]  我们该做什么呢?
[00:17:24.400 --> 00:17:26.400]  施赞约翰怎么回答呢?
[00:17:26.400 --> 00:17:29.400]  不要勒索或者勒杀任何人
[00:17:29.400 --> 00:17:31.400]  也不要敲诈人
[00:17:31.400 --> 00:17:34.400]  自己有良享就该自瀆
[00:17:34.400 --> 00:17:36.400]  这里就是说施赞约翰
[00:17:36.400 --> 00:17:38.400]  都知道他们平时的行为
[00:17:38.400 --> 00:17:41.400]  就是说指着自己有武器
[00:17:41.400 --> 00:17:42.400]  指着自己是士兵
[00:17:42.400 --> 00:17:44.400]  然后就哈哈吧吧
[00:17:44.400 --> 00:17:47.400]  可能做勒索 可能做敲诈
[00:17:47.400 --> 00:17:48.400]  总之就是说
[00:17:48.400 --> 00:17:51.400]  他用了自己的权力 武力
[00:17:51.400 --> 00:17:54.400]  来压制一些小市民
[00:17:54.400 --> 00:17:56.400]  然后施赞约翰和他说
[00:17:56.400 --> 00:17:59.400]  自己有良享就自瀆
[00:17:59.400 --> 00:18:03.400]  这些是和有权力 有武器的人说的
[00:18:03.400 --> 00:18:06.400]  第三类就是众人
[00:18:06.400 --> 00:18:08.400]  其实一开始是众人先问的
[00:18:08.400 --> 00:18:09.400]  不过放在第三个说
[00:18:09.400 --> 00:18:11.400]  众人就是一般的人
[00:18:11.400 --> 00:18:13.400]  就是你和我 就是我们
[00:18:13.400 --> 00:18:14.400]  我们一般的人
[00:18:14.400 --> 00:18:16.400]  真的去问施赞约翰
[00:18:16.400 --> 00:18:19.400]  我们该做什么呢?
[00:18:19.400 --> 00:18:21.400]  施赞约翰怎么回答他呢?
[00:18:21.400 --> 00:18:25.400]  他说有两件衣裳
[00:18:25.400 --> 00:18:29.400]  就分给那没有的
[00:18:29.400 --> 00:18:33.400]  有食物也该这样做
[00:18:33.400 --> 00:18:35.400]  是否实际?
[00:18:35.400 --> 00:18:36.400]  很实际吧?
[00:18:36.400 --> 00:18:37.400]  难不难做?
[00:18:37.400 --> 00:18:39.400]  我们再做三个
[00:18:39.400 --> 00:18:41.400]  请问你们三位有没有人
[00:18:41.400 --> 00:18:45.400]  有多过两件外套?
[00:18:45.400 --> 00:18:49.400]  每个人都说有
[00:18:49.400 --> 00:18:51.400]  你们有多过两件外套吧?
[00:18:51.400 --> 00:18:53.400]  有些人可能不止
[00:18:53.400 --> 00:18:56.400]  有两件衣裳就分
[00:18:56.400 --> 00:18:59.400]  有食物也该这样做
[00:18:59.400 --> 00:19:01.400]  分给那没有的
[00:19:01.400 --> 00:19:03.400]  圣经一早已经说得很清楚
[00:19:03.400 --> 00:19:06.400]  我不知道大家有没有做过?
[00:19:06.400 --> 00:19:08.400]  你有没有试过真的将你的衣服
[00:19:08.400 --> 00:19:10.400]  分给那没有的?
[00:19:10.400 --> 00:19:12.400]  在温哥华
[00:19:12.400 --> 00:19:14.400]  我相信不同地方都有
[00:19:14.400 --> 00:19:16.400]  香港也应该有
[00:19:16.400 --> 00:19:18.400]  就是和救世军
[00:19:18.400 --> 00:19:20.400]  有间电台
[00:19:20.400 --> 00:19:21.400]  F字头
[00:19:21.400 --> 00:19:22.400]  我不说哪一间了
[00:19:22.400 --> 00:19:24.400]  就和救世军合作
[00:19:24.400 --> 00:19:26.400]  他说现在天气冷了
[00:19:26.400 --> 00:19:28.400]  但是人情是暖的
[00:19:28.400 --> 00:19:30.400]  寒衣送暖男
[00:19:30.400 --> 00:19:32.400]  就说在11月23号
[00:19:32.400 --> 00:19:35.400]  到2021年的1月4号期间
[00:19:35.400 --> 00:19:37.400]  大家可以将什么呢?
[00:19:37.400 --> 00:19:39.400]  将衣服
[00:19:39.400 --> 00:19:41.400]  将鞋物
[00:19:41.400 --> 00:19:43.400]  我认识一些人
[00:19:43.400 --> 00:19:45.400]  整个家都是鞋
[00:19:45.400 --> 00:19:47.400]  他应该一个人穿不完
[00:19:47.400 --> 00:19:52.400]  将鞋、物、皮、书、玩具、日用品
[00:19:52.400 --> 00:19:55.400]  就带到以下的地点
[00:19:55.400 --> 00:19:57.400]  放大给大家看
[00:19:57.400 --> 00:19:59.400]  让大家看清楚
[00:19:59.400 --> 00:20:01.400]  你住的区有没有?
[00:20:01.400 --> 00:20:03.400]  温哥华有
[00:20:03.400 --> 00:20:05.400]  北温的弟兄在这里
[00:20:05.400 --> 00:20:09.400]  伊佛、伯尼比、克鲁克林、威尔曼
[00:20:09.400 --> 00:20:13.400]  你所住的地区应该都有
[00:20:13.400 --> 00:20:14.400]  看完下一张
[00:20:14.400 --> 00:20:16.400]  除了衣服之外
[00:20:16.400 --> 00:20:23.400]  我们还有机会送去食物银行
[00:20:23.400 --> 00:20:26.400]  你家有没有食物可以送出呢?
[00:20:26.400 --> 00:20:29.400]  你家有没有食物是等到过了期
[00:20:29.400 --> 00:20:32.400]  你才发现过了期
[00:20:32.400 --> 00:20:34.400]  你有没有浪费了食物呢?
[00:20:34.400 --> 00:20:36.400]  我想你快点去看一看
[00:20:36.400 --> 00:20:38.400]  你自己的厨房
[00:20:38.400 --> 00:20:40.400]  看看哪些食物
[00:20:40.400 --> 00:20:42.400]  不要用过期的食物送给别人
[00:20:42.400 --> 00:20:44.400]  最少选一些一个月的食物
[00:20:44.400 --> 00:20:46.400]  不要三天到期
[00:20:46.400 --> 00:20:48.400]  然后送给别人
[00:20:48.400 --> 00:20:50.400]  在温哥华可以这样做
[00:20:50.400 --> 00:20:53.400]  我介绍大家认识另一间教会在香港
[00:20:53.400 --> 00:20:55.400]  最近做什么呢?
[00:20:55.400 --> 00:20:58.400]  因为最近不同地区的疫情都很严重
[00:20:58.400 --> 00:21:01.400]  特别是在一些穷困的地区
[00:21:01.400 --> 00:21:03.400]  这间教会在做什么呢?
[00:21:03.400 --> 00:21:06.400]  就是收集大家给不同的食物
[00:21:06.400 --> 00:21:08.400]  然后找义工做派送
[00:21:08.400 --> 00:21:10.400]  你看看这里的菜
[00:21:10.400 --> 00:21:12.400]  每一袋都是一个家庭
[00:21:12.400 --> 00:21:14.400]  这间是教会
[00:21:14.400 --> 00:21:16.400]  旁边的也是一个义工
[00:21:16.400 --> 00:21:18.400]  负责拿食物
[00:21:18.400 --> 00:21:21.400]  还有当不同的公司
[00:21:21.400 --> 00:21:25.400]  不同的机构知道他们会做一个中转站的时候
[00:21:25.400 --> 00:21:28.400]  真的送了很多东西给他们
[00:21:28.400 --> 00:21:35.400]  在教会楼下的板上有不同的货物
[00:21:35.400 --> 00:21:41.400]  然后有很多义工帮忙分派给贫穷的家庭
[00:21:41.400 --> 00:21:44.400]  这间教会坐落在大角咀
[00:21:44.400 --> 00:21:47.400]  大角咀有一个特点
[00:21:47.400 --> 00:21:52.400]  就是近十年来贫富悬殊得很严重
[00:21:52.400 --> 00:21:55.400]  你看到大角咀这三个字下面
[00:21:55.400 --> 00:21:58.400]  是一些宿舍
[00:21:58.400 --> 00:22:00.400]  但是一些极贵的宿舍
[00:22:00.400 --> 00:22:02.400]  还有你看到那些堂楼
[00:22:02.400 --> 00:22:07.400]  你会看到堂楼里面有什么实际的贫穷的情况
[00:22:07.400 --> 00:22:09.400]  而这间教会叫宣道堂
[00:22:09.400 --> 00:22:14.400]  就是坐落在我现在给大家看的橙色的圈子里
[00:22:14.400 --> 00:22:16.400]  然后他们刚才
[00:22:16.400 --> 00:22:19.400]  他们的弟兄姐妹在下面一板板的食物
[00:22:19.400 --> 00:22:21.400]  就是在下面处理
[00:22:21.400 --> 00:22:24.400]  大角咀有一些很有钱的宿舍
[00:22:24.400 --> 00:22:26.400]  我放进去其中一间给大家看
[00:22:26.400 --> 00:22:31.400]  这些是可以很漂亮的宿舍在大角咀区
[00:22:31.400 --> 00:22:37.400]  但是同样有些很穷困的一些叫做劏房
[00:22:37.400 --> 00:22:40.400]  不知道大家有没有见过什么叫劏房
[00:22:40.400 --> 00:22:43.400]  香港经常都你听新闻会听到
[00:22:43.400 --> 00:22:44.400]  劏房是怎样的呢
[00:22:44.400 --> 00:22:46.400]  究竟劏到多小呢
[00:22:46.400 --> 00:22:49.400]  这个是大角咀区的其中一间
[00:22:49.400 --> 00:22:51.400]  这个叫劏房
[00:22:51.400 --> 00:22:52.400]  你见不见到
[00:22:52.400 --> 00:22:56.400]  一进去右边那里就是坐厕
[00:22:56.400 --> 00:22:59.400]  坐厕那里有没有见到有个花洒
[00:22:59.400 --> 00:23:01.400]  就在那里冲凉
[00:23:01.400 --> 00:23:06.400]  有没有见到有些盘就在那里擦牙
[00:23:06.400 --> 00:23:08.400]  有没有见到旁边有个电饭煲
[00:23:08.400 --> 00:23:10.400]  就在那里煲饭
[00:23:10.400 --> 00:23:13.400]  如果你左边那张就是床
[00:23:13.400 --> 00:23:17.400]  这里就是他全个的家
[00:23:17.400 --> 00:23:19.400]  这些叫劏房
[00:23:19.400 --> 00:23:20.400]  你有没有幻想过
[00:23:20.400 --> 00:23:23.400]  如果真的在这些地方生活会怎样
[00:23:23.400 --> 00:23:25.400]  我给你看再小一点
[00:23:25.400 --> 00:23:28.400]  有些叫做笼屋
[00:23:28.400 --> 00:23:30.400]  笼屋是怎样的
[00:23:30.400 --> 00:23:33.400]  原来真的是一个笼
[00:23:33.400 --> 00:23:37.400]  这里已经是有两个人住的了
[00:23:37.400 --> 00:23:39.400]  你见不见到上面是一个笼
[00:23:39.400 --> 00:23:41.400]  下面这个伯伯
[00:23:41.400 --> 00:23:43.400]  他就是这样坐在那里
[00:23:43.400 --> 00:23:44.400]  而当我们睡的时候
[00:23:44.400 --> 00:23:46.400]  就是这样钻进去睡
[00:23:46.400 --> 00:23:51.400]  然后就关上他的笼的门
[00:23:51.400 --> 00:23:53.400]  这些叫做笼屋
[00:23:53.400 --> 00:23:56.400]  还有一些叫什么呢
[00:23:56.400 --> 00:23:58.400]  我一会给你看看叫什么名字
[00:23:58.400 --> 00:24:01.400]  见不见到
[00:24:01.400 --> 00:24:03.400]  这个是一个位置
[00:24:03.400 --> 00:24:05.400]  原来这个位置在哪里呢
[00:24:05.400 --> 00:24:06.400]  都是在大角咀
[00:24:06.400 --> 00:24:07.400]  这个位置叫做
[00:24:07.400 --> 00:24:09.400]  他们有名字给他的
[00:24:09.400 --> 00:24:13.400]  叫做厨厕床位
[00:24:13.400 --> 00:24:15.400]  什么叫厨厕床位
[00:24:15.400 --> 00:24:26.400]  厨房上面可以是一个床位
[00:24:26.400 --> 00:24:29.400]  厨房上面是一个床位
[00:24:29.400 --> 00:24:30.400]  一会儿你会见到的
[00:24:30.400 --> 00:24:32.400]  我给你看一看
[00:24:32.400 --> 00:24:35.400]  这里你会见到
[00:24:35.400 --> 00:24:36.400]  这个是厨房
[00:24:36.400 --> 00:24:40.400]  这个厨房有个洗手的地方
[00:24:40.400 --> 00:24:42.400]  你见到油在这里
[00:24:42.400 --> 00:24:43.400]  这个是厨房
[00:24:43.400 --> 00:24:45.400]  然后有个梯子
