
[00:00:00.000 --> 00:00:03.000]  大家好 後面聽到嗎?聽到 好
[00:05:49.020 --> 00:05:51.020]  因為病人很厲害
[00:05:51.020 --> 00:05:55.020]  但他慢慢醒來
[00:05:55.020 --> 00:05:57.020]  醒來
[00:05:57.020 --> 00:05:59.020]  醒來
[00:05:59.020 --> 00:06:01.020]  醒來
[00:06:01.020 --> 00:06:03.020]  他會記得他老婆和兒子
[00:06:03.020 --> 00:06:05.020]  很辛苦
[00:06:05.020 --> 00:06:07.020]  所以有醫生說
[00:06:07.020 --> 00:06:09.020]  我都不知道要治好他
[00:06:09.020 --> 00:06:11.020]  治好他就知道這麼殘忍的遭遇
[00:06:11.020 --> 00:06:13.020]  治不好他反而他沒事
[00:06:13.020 --> 00:06:15.020]  我媽也是
[00:06:15.020 --> 00:06:17.020]  當有一個很厲害的藥
[00:06:17.020 --> 00:06:19.020]  在倫敦市介紹給我媽吃
[00:06:19.020 --> 00:06:21.020]  有三成機會
[00:06:21.020 --> 00:06:23.020]  她的記憶力會回來很多
[00:06:23.020 --> 00:06:25.020]  誰知道我媽
[00:06:25.020 --> 00:06:27.020]  吃了一個星期
[00:06:27.020 --> 00:06:29.020]  就發愣
[00:06:29.020 --> 00:06:31.020]  就說原來我這麼老
[00:06:31.020 --> 00:06:33.020]  她照怕
[00:06:33.020 --> 00:06:35.020]  第二就說
[00:06:35.020 --> 00:06:37.020]  我要回家
[00:06:37.020 --> 00:06:39.020]  就知道我和醫生商量
[00:06:39.020 --> 00:06:41.020]  不要再讓我媽吃這些藥
[00:06:41.020 --> 00:06:45.020]  有時你會想一想
[00:06:45.020 --> 00:06:47.020]  你做人
[00:06:47.020 --> 00:06:49.020]  痛苦的東西你想記還是不想記
[00:06:49.020 --> 00:06:51.020]  多數你都說不想記
[00:06:51.020 --> 00:06:53.020]  但是你看聖經
[00:06:53.020 --> 00:06:55.020]  似乎我們
[00:06:55.020 --> 00:06:57.020]  拒絕痛苦
[00:06:57.020 --> 00:06:59.020]  甚至耶穌
[00:06:59.020 --> 00:07:01.020]  這個苦杯拿走
[00:07:01.020 --> 00:07:03.020]  如果可以的話
[00:07:03.020 --> 00:07:05.020]  不過你要我喝我也喝
[00:07:05.020 --> 00:07:07.020]  似乎我們不是很鼓勵
[00:07:07.020 --> 00:07:09.020]  痛苦一定要拒絕
[00:07:09.020 --> 00:07:11.020]  但是我們可以去
[00:07:11.020 --> 00:07:13.020]  抵抗
[00:07:13.020 --> 00:07:15.020]  這個就是信教的人
[00:07:15.020 --> 00:07:17.020]  很容易被人誤會
[00:07:17.020 --> 00:07:19.020]  或者想不通的問題
[00:07:19.020 --> 00:07:21.020]  很多人都說
[00:07:21.020 --> 00:07:23.020]  最好脫貧
[00:07:23.020 --> 00:07:25.020]  最好要那樣
[00:07:25.020 --> 00:07:27.020]  有那樣
[00:07:27.020 --> 00:07:29.020]  信了耶穌之後還是這麼窮
[00:07:29.020 --> 00:07:31.020]  沒有東西繼續沒有
[00:07:31.020 --> 00:07:33.020]  有什麼不同呢
[00:07:33.020 --> 00:07:35.020]  你真的覺得
[00:07:35.020 --> 00:07:37.020]  真的沒有什麼不同
[00:07:37.020 --> 00:07:39.020]  不過真的很不同
[00:07:39.020 --> 00:07:41.020]  你不是很受那種影響
[00:07:41.020 --> 00:07:43.020]  你不覺得窮是很慘
[00:07:43.020 --> 00:07:45.020]  你不覺得沒有東西很慘
[00:07:45.020 --> 00:07:47.020]  那種覺得影響力沒有了
[00:07:47.020 --> 00:07:49.020]  沒有了
[00:07:49.020 --> 00:07:51.020]  是不是你自己心理作用呢
[00:07:51.020 --> 00:07:53.020]  我相信今天很多人都可以做見證
[00:07:53.020 --> 00:07:55.020]  講這件事
[00:07:55.020 --> 00:07:59.020]  禮拜六
[00:07:59.020 --> 00:08:01.020]  紅雨
[00:08:01.020 --> 00:08:03.020]  大家都記得在九點多的時候
[00:08:03.020 --> 00:08:05.020]  我舉辦一個
[00:08:05.020 --> 00:08:07.020]  很大膽的聚會
[00:08:07.020 --> 00:08:09.020]  雖然都是戴口罩的
[00:08:09.020 --> 00:08:11.020]  但是七十多人參加
[00:08:11.020 --> 00:08:13.020]  七十多人還是在一間房
[00:08:13.020 --> 00:08:15.020]  剛剛坐下的房
[00:08:15.020 --> 00:08:19.020]  當然是可以合格的
[00:08:19.020 --> 00:08:21.020]  因為當是教會和機構聚會
[00:08:21.020 --> 00:08:25.020]  那群人
[00:08:25.020 --> 00:08:27.020]  八成
[00:08:27.020 --> 00:08:29.020]  是說癌症的
[00:08:29.020 --> 00:08:31.020]  八成
[00:08:31.020 --> 00:08:33.020]  住的地方
[00:08:33.020 --> 00:08:35.020]  遠到有上水
[00:08:35.020 --> 00:08:37.020]  元朗
[00:08:37.020 --> 00:08:39.020]  就是我的辦事處
[00:08:39.020 --> 00:08:41.020]  銅鑼灣
[00:08:41.020 --> 00:08:43.020]  我們舉行的時間
[00:08:43.020 --> 00:08:45.020]  就是十一點
[00:08:45.020 --> 00:08:47.020]  到九點多的時候
[00:08:47.020 --> 00:08:49.020]  很多人打電話給我
[00:08:49.020 --> 00:08:51.020]  其實找不到我的
[00:08:51.020 --> 00:08:53.020]  打來寫字樓問
[00:08:53.020 --> 00:08:55.020]  搞不搞
[00:08:55.020 --> 00:08:57.020]  其實他們很想參加
[00:08:57.020 --> 00:08:59.020]  因為我們只有這麼少位
[00:08:59.020 --> 00:09:01.020]  我們拒絕了很多人
[00:09:01.020 --> 00:09:03.020]  不夠位
[00:09:03.020 --> 00:09:05.020]  他們一定會想來
[00:09:05.020 --> 00:09:07.020]  因為這個是一個啓動
[00:09:07.020 --> 00:09:09.020]  開幕禮
[00:09:09.020 --> 00:09:11.020]  是我們一個小小的團體
[00:09:11.020 --> 00:09:13.020]  是開始
[00:09:13.020 --> 00:09:15.020]  是那天開始的
[00:09:15.020 --> 00:09:17.020]  那場雨就慢慢停了
[00:09:17.020 --> 00:09:21.020]  其實呢
[00:09:21.020 --> 00:09:23.020]  我和五個病人
[00:09:23.020 --> 00:09:25.020]  講他們有病的歷史
[00:09:25.020 --> 00:09:29.020]  其實聽的人
[00:09:29.020 --> 00:09:31.020]  越聽越開心
[00:09:31.020 --> 00:09:35.020]  原因就是出來的那五個人
[00:09:35.020 --> 00:09:37.020]  病很嚴重
[00:09:37.020 --> 00:09:39.020]  包括了
[00:09:39.020 --> 00:09:41.020]  患了十年血癌
[00:09:43.020 --> 00:09:45.020]  包括了換肝
[00:09:45.020 --> 00:09:47.020]  十四年前
[00:09:47.020 --> 00:09:49.020]  復發過十二次
[00:09:49.020 --> 00:09:51.020]  但還在
[00:09:51.020 --> 00:09:53.020]  所以病人坐在那裡
[00:09:53.020 --> 00:09:55.020]  覺得你都不死
[00:09:55.020 --> 00:09:57.020]  我病很多
[00:09:57.020 --> 00:09:59.020]  就是這樣
[00:09:59.020 --> 00:10:01.020]  過了一個多小時
[00:10:01.020 --> 00:10:03.020]  這個聚會還沒完的時候
[00:10:03.020 --> 00:10:07.020]  我請了個來賓來
[00:10:07.020 --> 00:10:11.020]  這個來賓
[00:10:11.020 --> 00:10:13.020]  在十二年前
[00:10:13.020 --> 00:10:15.020]  是胰臟癌
[00:10:15.020 --> 00:10:17.020]  醫院決定
[00:10:17.020 --> 00:10:19.020]  放棄不治療
[00:10:19.020 --> 00:10:21.020]  意思就是
[00:10:21.020 --> 00:10:23.020]  等死
[00:10:23.020 --> 00:10:25.020]  等了十二年
[00:10:25.020 --> 00:10:27.020]  沒有藥醫
[00:10:27.020 --> 00:10:29.020]  於是就不治療
[00:10:29.020 --> 00:10:31.020]  這個來賓
[00:10:31.020 --> 00:10:33.020]  他曾經在
[00:10:33.020 --> 00:10:35.020]  幾年的時間
[00:10:35.020 --> 00:10:37.020]  每年都去美國
[00:10:37.020 --> 00:10:39.020]  加拿大
[00:10:39.020 --> 00:10:41.020]  去印度
[00:10:41.020 --> 00:10:43.020]  去基督徒
[00:10:43.020 --> 00:10:45.020]  他沒有治過
[00:10:45.020 --> 00:10:47.020]  直到今年
[00:10:47.020 --> 00:10:49.020]  他有一個
[00:10:49.020 --> 00:10:51.020]  很多人怕的復發
[00:10:51.020 --> 00:10:55.020]  是擴散全身
[00:10:55.020 --> 00:10:57.020]  很痛
[00:10:57.020 --> 00:10:59.020]  於是醫生就說
[00:10:59.020 --> 00:11:01.020]  不如你接受我做一個大手術
[00:11:01.020 --> 00:11:03.020]  將胰臟
[00:11:03.020 --> 00:11:05.020]  十二指腸一打一割
[00:11:05.020 --> 00:11:07.020]  可能會減少很多
[00:11:07.020 --> 00:11:09.020]  痛苦不過很危險
[00:11:09.020 --> 00:11:11.020]  於是他就說好
[00:11:11.020 --> 00:11:15.020]  其實反而在十二年前不做這個手術
[00:11:15.020 --> 00:11:17.020]  因為覺得沒得做
[00:11:17.020 --> 00:11:19.020]  今次醫生說我想試一下
[00:11:19.020 --> 00:11:21.020]  於是他就讓醫生試一下
[00:11:21.020 --> 00:11:27.020]  上星期六他出來講的時候
[00:11:27.020 --> 00:11:29.020]  他告訴全場的人聽
[00:11:29.020 --> 00:11:31.020]  他可能會沒命
[00:11:31.020 --> 00:11:33.020]  因為他已經
[00:11:33.020 --> 00:11:35.020]  到這個地步是很辛苦
[00:11:35.020 --> 00:11:37.020]  但他還站在那裡
[00:11:37.020 --> 00:11:39.020]  告訴全人聽
[00:11:39.020 --> 00:11:41.020]  他講得很輕鬆
[00:11:41.020 --> 00:11:43.020]  他說
[00:11:43.020 --> 00:11:45.020]  原因為什麼我不覺得
[00:11:45.020 --> 00:11:47.020]  有什麼困擾我
[00:11:47.020 --> 00:11:49.020]  令我睡不著呢
[00:11:49.020 --> 00:11:51.020]  因為我不怕死
[00:11:51.020 --> 00:11:55.020]  我不知道你感覺怎麼樣
[00:11:55.020 --> 00:11:57.020]  就是原來
[00:11:57.020 --> 00:11:59.020]  他最厲害的不是復發
[00:11:59.020 --> 00:12:01.020]  是他不怕死
[00:12:03.020 --> 00:12:05.020]  很多時候我們要想
[00:12:05.020 --> 00:12:07.020]  我做心理輔導
[00:12:07.020 --> 00:12:09.020]  我最擔心對面的人
[00:12:09.020 --> 00:12:11.020]  有沒有醫治
[00:12:11.020 --> 00:12:13.020]  或者他心理受傷害
[00:12:13.020 --> 00:12:15.020]  這個傷
[00:12:15.020 --> 00:12:17.020]  大約多久
[00:12:17.020 --> 00:12:19.020]  可以好回來
[00:12:19.020 --> 00:12:21.020]  如果我一直回答不知道
[00:12:21.020 --> 00:12:23.020]  對方就會說
[00:12:23.020 --> 00:12:25.020]  那有沒有人知道
[00:12:25.020 --> 00:12:27.020]  我們就說不知道
[00:12:27.020 --> 00:12:29.020]  那就覺得
[00:12:29.020 --> 00:12:31.020]  找你浪費力氣
[00:12:31.020 --> 00:12:33.020]  我經常有機會
[00:12:33.020 --> 00:12:35.020]  去面對找我浪費力氣
[00:12:35.020 --> 00:12:37.020]  但這次
[00:12:37.020 --> 00:12:39.020]  這個朋友
[00:12:39.020 --> 00:12:41.020]  讓我覺得
[00:12:41.020 --> 00:12:43.020]  他得到的
[00:12:43.020 --> 00:12:45.020]  是一個拯救
[00:12:45.020 --> 00:12:47.020]  他的生命
[00:12:47.020 --> 00:12:49.020]  他覺得我去天堂
[00:12:49.020 --> 00:12:51.020]  我去永生
[00:12:51.020 --> 00:12:53.020]  他不是志在
[00:12:53.020 --> 00:12:55.020]  療傷
[00:12:55.020 --> 00:12:57.020]  不是志在治病
[00:12:57.020 --> 00:12:59.020]  他志在
[00:12:59.020 --> 00:13:01.020]  他的生命完完整整
[00:13:01.020 --> 00:13:03.020]  還在
[00:13:03.020 --> 00:13:05.020]  因為他相信上帝拯救了他
[00:13:05.020 --> 00:13:07.020]  好像
[00:13:07.020 --> 00:13:09.020]  如果你平時聽
[00:13:09.020 --> 00:13:11.020]  一些基督徒說
[00:13:11.020 --> 00:13:13.020]  這些是港盜
[00:13:13.020 --> 00:13:15.020]  但當你看到這個人站著說
[00:13:15.020 --> 00:13:17.020]  你覺得不是港盜
[00:13:17.020 --> 00:13:19.020]  這個人很厲害
[00:13:19.020 --> 00:13:21.020]  一樣東西
[00:13:21.020 --> 00:13:23.020]  他不怕
[00:13:23.020 --> 00:13:25.020]  原來他的命
[00:13:25.020 --> 00:13:27.020]  是會沒有的
[00:13:27.020 --> 00:13:29.020]  他的命是永生
[00:13:29.020 --> 00:13:31.020]  他的命是有的
[00:13:31.020 --> 00:13:33.020]  有更輕盛更厲害的命
[00:13:33.020 --> 00:13:35.020]  更厲害的命
[00:13:35.020 --> 00:13:37.020]  最奇怪的就是
[00:13:37.020 --> 00:13:39.020]  他的太太站著
[00:13:39.020 --> 00:13:41.020]  她是背著笑的
[00:13:41.020 --> 00:13:43.020]  因為我們拍團體照的時候
[00:13:43.020 --> 00:13:45.020]  大家是脫口罩的
[00:13:45.020 --> 00:13:47.020]  如果你見到
[00:13:47.020 --> 00:13:49.020]  那些人不是一個
[00:13:49.020 --> 00:13:51.020]  是六個
[00:13:51.020 --> 00:13:53.020]  都是這樣
[00:13:53.020 --> 00:13:55.020]  你可能覺得這個地方很特別
[00:13:55.020 --> 00:13:57.020]  我不知道你有沒有反省
[00:13:57.020 --> 00:13:59.020]  其實如果你給你的命
[00:13:59.020 --> 00:14:01.020]  換一些東西
[00:14:01.020 --> 00:14:03.020]  你想換什麼呢
[00:14:03.020 --> 00:14:05.020]  有些人說
[00:14:05.020 --> 00:14:07.020]  換年輕一點
[00:14:07.020 --> 00:14:09.020]  對不起
[00:14:09.020 --> 00:14:11.020]  不可以的
[00:14:11.020 --> 00:14:13.020]  換多點錢
[00:14:13.020 --> 00:14:15.020]  好啊好啊
[00:14:15.020 --> 00:14:17.020]  你馬上死了
[00:14:17.020 --> 00:14:19.020]  不過給錢你
[00:14:19.020 --> 00:14:21.020]  你想換些什麼呢
[00:14:21.020 --> 00:14:23.020]  很奇怪
[00:14:23.020 --> 00:14:25.020]  我們研究人
[00:14:25.020 --> 00:14:27.020]  其實我們每個人都在換東西
[00:14:27.020 --> 00:14:29.020]  你今天換我聽我說話
[00:14:29.020 --> 00:14:31.020]  你都是在換東西
[00:14:31.020 --> 00:14:33.020]  其實每天都是換一些東西
[00:14:33.020 --> 00:14:35.020]  如果你換得不值
[00:14:35.020 --> 00:14:37.020]  你就很骨氣
[00:14:37.020 --> 00:14:39.020]  特別是旅行
[00:14:39.020 --> 00:14:41.020]  七天旅行
[00:14:41.020 --> 00:14:43.020]  沒有看沒有玩
[00:14:43.020 --> 00:14:45.020]  換了什麼
[00:14:45.020 --> 00:14:47.020]  很骨氣
[00:14:47.020 --> 00:14:49.020]  但其實我們小時候
[00:14:49.020 --> 00:14:51.020]  在香港
[00:14:51.020 --> 00:14:53.020]  我們學校有個尖子
[00:14:53.020 --> 00:14:55.020]  就是讀書最厲害
[00:14:55.020 --> 00:14:57.020]  當時你媽媽想這樣換
[00:14:57.020 --> 00:14:59.020]  所以兒子回學校
[00:14:59.020 --> 00:15:01.020]  不尖一挖就不行
[00:15:01.020 --> 00:15:03.020]  你想換一些東西
[00:15:03.020 --> 00:15:05.020]  香港這個情況下
[00:15:05.020 --> 00:15:07.020]  我講過一個講座
[00:15:07.020 --> 00:15:09.020]  最近
[00:15:09.020 --> 00:15:11.020]  因為快要開學
[00:15:11.020 --> 00:15:13.020]  很多家長聽
[00:15:13.020 --> 00:15:15.020]  原因是什麼呢
[00:15:15.020 --> 00:15:17.020]  他們知道價錢
[00:15:17.020 --> 00:15:19.020]  因為這個2月3月4月5月
[00:15:19.020 --> 00:15:21.020]  甚至6月
[00:15:21.020 --> 00:15:23.020]  你猜香港小孩有什麼變化
[00:15:23.020 --> 00:15:27.020]  最危險是哪些小孩
[00:15:27.020 --> 00:15:29.020]  最危險是幼兒園那些
[00:15:29.020 --> 00:15:31.020]  不是會染疫情
[00:15:31.020 --> 00:15:33.020]  是會蠢了
[00:15:33.020 --> 00:15:35.020]  原因就是
[00:15:35.020 --> 00:15:37.020]  他有5個月
[00:15:37.020 --> 00:15:39.020]  沒有被群體接觸
[00:15:39.020 --> 00:15:41.020]  沒有被一些問問題
[00:15:41.020 --> 00:15:43.020]  思考
[00:15:43.020 --> 00:15:45.020]  又沒有其他人說話
[00:15:45.020 --> 00:15:47.020]  聽人家說什麼
[00:15:47.020 --> 00:15:49.020]  所以我相信9月開學之後
[00:15:49.020 --> 00:15:51.020]  那些k2
[00:15:51.020 --> 00:15:53.020]  k3那些
[00:15:53.020 --> 00:15:55.020]  是蠢了
[00:15:55.020 --> 00:15:57.020]  我又相信今年小學一年級是最蠢的
[00:15:57.020 --> 00:15:59.020]  在歷史上香港
[00:15:59.020 --> 00:16:01.020]  因為他們有幾個月沒有被刺激
[00:16:01.020 --> 00:16:03.020]  你說他做總科的
[00:16:03.020 --> 00:16:05.020]  那些沒什麼用
[00:16:05.020 --> 00:16:07.020]  大家都明白
[00:16:07.020 --> 00:16:09.020]  所以原來一個人
[00:16:09.020 --> 00:16:11.020]  停下來
[00:16:11.020 --> 00:16:13.020]  如果是悠閒
[00:16:13.020 --> 00:16:15.020]  你只是換了一個更加蠢的腦回來
[00:16:15.020 --> 00:16:17.020]  真的這樣
[00:16:17.020 --> 00:16:19.020]  如果你看我
[00:16:19.020 --> 00:16:21.020]  上我公司看我facebook
[00:16:21.020 --> 00:16:23.020]  我回答的那些問題
[00:16:23.020 --> 00:16:25.020]  很多家長在問
[00:16:25.020 --> 00:16:27.020]  那怎麼救
[00:16:27.020 --> 00:16:29.020]  其實老師已經問我這個問題
[00:16:29.020 --> 00:16:31.020]  一上堂
[00:16:31.020 --> 00:16:33.020]  全部都睡公主座
[00:16:33.020 --> 00:16:35.020]  他頂40分鐘頂不到
[00:16:35.020 --> 00:16:37.020]  因為他們家裡累了就睡覺
[00:16:37.020 --> 00:16:39.020]  坐這麼久
[00:16:39.020 --> 00:16:41.020]  真的很慘
[00:16:41.020 --> 00:16:43.020]  他換的是什麼
[00:16:43.020 --> 00:16:45.020]  我相信你家長換的是什麼
[00:16:45.020 --> 00:16:47.020]  沒錯換了假期
[00:16:47.020 --> 00:16:49.020]  不過似乎生命
[00:16:49.020 --> 00:16:51.020]  好像停了很多
[00:16:51.020 --> 00:16:53.020]  你不喜歡這樣換
[00:16:53.020 --> 00:16:55.020]  表面很輕鬆
[00:16:55.020 --> 00:16:57.020]  但你不喜歡
