
[00:00:00.000 --> 00:00:06.000]  字很小,不過不要緊
[00:12:04.000 --> 00:12:08.000]  百姓不斷在那裡發怨言
[00:12:08.000 --> 00:12:13.000]  上帝猜到了,所以上帝說我不去了
[00:12:13.000 --> 00:12:18.000]  摩西求情,上一堂我們讀過會莫
[00:12:18.000 --> 00:12:21.000]  本來是一個很簡單的帳幕
[00:12:21.000 --> 00:12:28.000]  是摩西跟上帝祈禱,上帝跟他說話的地方
[00:12:28.000 --> 00:12:33.000]  所以三十三章介紹這個會莫的初型
[00:12:33.000 --> 00:12:36.000]  其實就是說這件事
[00:12:36.000 --> 00:12:41.000]  摩西求上帝不要,你不要不去
[00:12:41.000 --> 00:12:47.000]  然後就來到我們今天要集中去問
[00:12:47.000 --> 00:12:52.000]  在這樣的事情發生的經過
[00:12:52.000 --> 00:12:57.000]  在會莫求情的時候
[00:12:57.000 --> 00:13:07.000]  摩西就提出求上帝顯出他的榮耀
[00:13:07.000 --> 00:13:13.000]  我們這樣讀或者都會有一些錯覺
[00:13:13.000 --> 00:13:19.000]  上帝顯出他的榮耀,普天下的人都看見
[00:13:19.000 --> 00:13:23.000]  經文其實說法細很多
[00:13:23.000 --> 00:13:29.000]  如果我們要準確將希伯來文這句摩西的請求
[00:13:29.000 --> 00:13:36.000]  求情幫百姓,求上帝一起去的當中
[00:13:36.000 --> 00:13:42.000]  摩西說求你讓我看見你的榮耀
[00:13:42.000 --> 00:13:47.000]  我就停下來問摩西為什麼會說這句話呢?
[00:13:47.000 --> 00:13:54.000]  不要亂解釋,因為我們可以有很多古靈精怪的解釋
[00:13:54.000 --> 00:13:59.000]  摩西大概沒有信心了,百姓這樣
[00:13:59.000 --> 00:14:02.000]  所以他要上帝再一次保證
[00:14:02.000 --> 00:14:04.000]  上帝讓我看看你的真身
[00:14:04.000 --> 00:14:11.000]  我看見你的榮耀,那我就有信心繼續走下去了
[00:14:11.000 --> 00:14:17.000]  為自己,這樣就真的忘記了摩西了
[00:14:17.000 --> 00:14:21.000]  摩西從頭到尾在那裡是為百姓說話
[00:14:21.000 --> 00:14:23.000]  他沒有退縮的
[00:14:23.000 --> 00:14:27.000]  顯出神的榮耀,嚇死那班百姓
[00:14:27.000 --> 00:14:31.000]  震嚇他們,讓他們不要這麼放肆
[00:14:31.000 --> 00:14:34.000]  我們會這樣想,不是啊
[00:14:34.000 --> 00:14:36.000]  給我看而已
[00:14:36.000 --> 00:14:41.000]  摩西沒有叫上帝顯出他的榮耀
[00:14:41.000 --> 00:14:44.000]  讓百姓看見就敬畏你
[00:14:44.000 --> 00:14:47.000]  不要這麼快就去得這麼遠
[00:14:47.000 --> 00:14:53.000]  我們要問上帝跟摩西在會望
[00:14:53.000 --> 00:14:56.000]  上帝忽然之間聽到摩西說
[00:14:56.000 --> 00:15:00.000]  你讓我看看你的榮耀,行不行呢?
[00:15:00.000 --> 00:15:07.000]  摩西的請求好像有點出其不意
[00:15:07.000 --> 00:15:10.000]  所以上帝的回應
[00:15:10.000 --> 00:15:14.000]  中文聖經沒有全部翻譯出來
[00:15:14.000 --> 00:15:19.000]  我?第一個是一個獨立代名詞
[00:15:19.000 --> 00:15:23.000]  求你讓我看見你的榮耀
[00:15:23.000 --> 00:15:26.000]  我?摩西這樣問上帝回答
[00:15:26.000 --> 00:15:28.000]  是一個很生動的記載
[00:15:28.000 --> 00:15:30.000]  現在不是在說百姓
[00:15:30.000 --> 00:15:32.000]  現在是在問我
[00:15:32.000 --> 00:15:37.000]  我要讓我一切的美善從你的面前經過
[00:15:37.000 --> 00:15:41.000]  我在你的面前宣告上主的名
[00:15:41.000 --> 00:15:45.000]  我要恩代誰就恩代誰
[00:15:45.000 --> 00:15:49.000]  我要憐憫誰就憐憫誰
[00:15:49.000 --> 00:15:54.000]  這是上帝聽到摩西的請求
[00:15:54.000 --> 00:15:57.000]  他馬上的回應
[00:15:57.000 --> 00:15:59.000]  很濃縮的回應
[00:15:59.000 --> 00:16:02.000]  所以我們如果水過鴨背讀完
[00:16:02.000 --> 00:16:04.000]  等於沒有讀
[00:16:04.000 --> 00:16:06.000]  上帝在說什麼呢?
[00:16:06.000 --> 00:16:07.000]  不知道啊
[00:16:07.000 --> 00:16:09.000]  總之他已經說了一堆話
[00:16:09.000 --> 00:16:12.000]  其實上帝這段說話很有意思
[00:16:12.000 --> 00:16:16.000]  不過我們再看下去
[00:16:16.000 --> 00:16:19.000]  上帝首先澄清一件事情
[00:16:19.000 --> 00:16:23.000]  很認真的,不是開玩笑的
[00:16:23.000 --> 00:16:26.000]  你不能看見我的面
[00:16:26.000 --> 00:16:34.000]  摩西請上帝讓我看見你的榮耀
[00:16:34.000 --> 00:16:36.000]  不可以的
[00:16:36.000 --> 00:16:40.000]  大人跟小朋友說不要玩火
[00:16:40.000 --> 00:16:42.000]  有些事情是不可以的
[00:16:42.000 --> 00:16:45.000]  不是親你就什麼都可以的
[00:16:45.000 --> 00:16:48.000]  所以你跟上帝的關係要小心
[00:16:48.000 --> 00:16:51.000]  有些紅線不能踩的
[00:16:51.000 --> 00:16:54.000]  金牛毒是一條紅線
[00:16:54.000 --> 00:16:55.000]  要小心的
[00:16:55.000 --> 00:16:57.000]  上帝恩典救用
[00:16:57.000 --> 00:16:58.000]  不是的
[00:16:58.000 --> 00:17:04.000]  你得罪他後果很嚴重的
[00:17:04.000 --> 00:17:06.000]  摩西沒有得罪上帝
[00:17:06.000 --> 00:17:08.000]  沒有得罪上帝
[00:17:08.000 --> 00:17:12.000]  也沒有看見上帝的面
[00:17:12.000 --> 00:17:14.000]  所以很多人今天說
[00:17:14.000 --> 00:17:15.000]  我見異象
[00:17:15.000 --> 00:17:17.000]  我見到上帝
[00:17:17.000 --> 00:17:19.000]  以西傑先知見異象
[00:17:19.000 --> 00:17:22.000]  也是見到上帝的椅子
[00:17:22.000 --> 00:17:25.000]  你有沒有讀清楚以西傑書第一章
[00:17:25.000 --> 00:17:27.000]  你小心讀清楚一點
[00:17:27.000 --> 00:17:28.000]  不要亂說話
[00:17:28.000 --> 00:17:31.000]  不要別人說你又相信
[00:17:31.000 --> 00:17:32.000]  他見到異象
[00:17:32.000 --> 00:17:34.000]  他見到上帝
[00:17:34.000 --> 00:17:36.000]  沒有這樣的事情
[00:17:36.000 --> 00:17:37.000]  可以嗎?
[00:17:37.000 --> 00:17:40.000]  聖經的經文很謹慎
[00:17:40.000 --> 00:17:42.000]  很認真來幫助
[00:17:42.000 --> 00:17:44.000]  因為我們民間宗教
[00:17:44.000 --> 00:17:46.000]  太多古靈精怪了
[00:17:46.000 --> 00:17:50.000]  我們以為來到獨一的真神面前
[00:17:50.000 --> 00:17:52.000]  又是玩這些遊戲
[00:17:52.000 --> 00:17:54.000]  不玩遊戲的
[00:17:54.000 --> 00:17:56.000]  所以上帝也很認真
[00:17:56.000 --> 00:17:58.000]  好像一個父親母親
[00:17:58.000 --> 00:18:02.000]  教他很天真的孩子
[00:18:02.000 --> 00:18:04.000]  這件事是不行的
[00:18:04.000 --> 00:18:06.000]  你不可以見我的面
[00:18:06.000 --> 00:18:07.000]  我留你回家
[00:18:07.000 --> 00:18:09.000]  自己今天下午讀一下
[00:18:09.000 --> 00:18:11.000]  上帝結果怎樣做?
[00:18:11.000 --> 00:18:12.000]  上帝說這裡有個洞
[00:18:12.000 --> 00:18:13.000]  有個山洞
[00:18:13.000 --> 00:18:15.000]  你上來上山
[00:18:15.000 --> 00:18:16.000]  還在會幕
[00:18:16.000 --> 00:18:17.000]  還沒上山
[00:18:17.000 --> 00:18:19.000]  第二天早上你上來
[00:18:19.000 --> 00:18:21.000]  我放你在山洞
[00:18:21.000 --> 00:18:23.000]  然後我經過
[00:18:23.000 --> 00:18:27.000]  你見到我的背脊
[00:18:27.000 --> 00:18:29.000]  我還要用手掩著你
[00:18:29.000 --> 00:18:31.000]  見到些什麼呢?
[00:18:31.000 --> 00:18:33.000]  很簡單的三個字
[00:18:33.000 --> 00:18:35.000]  沒有東西見到
[00:18:35.000 --> 00:18:36.000]  四個字
[00:18:36.000 --> 00:18:38.000]  不能看見
[00:18:38.000 --> 00:18:39.000]  聽到嗎?
[00:18:39.000 --> 00:18:45.000]  上帝很明白摩西和他之間的關係
[00:18:45.000 --> 00:18:48.000]  所以上帝認真提醒他
[00:18:48.000 --> 00:18:56.000]  不是隨便可以見到上帝的
[00:18:56.000 --> 00:19:00.000]  但是什麼是上帝的榮耀呢?
[00:19:00.000 --> 00:19:05.000]  接著摩西上到山上
[00:19:05.000 --> 00:19:11.000]  就聽到耶和華在他面前宣告
[00:19:11.000 --> 00:19:13.000]  講上帝的名字
[00:19:13.000 --> 00:19:14.000]  耶和華
[00:19:14.000 --> 00:19:15.000]  耶和華
[00:19:15.000 --> 00:19:19.000]  有憐憫有恩典
[00:19:19.000 --> 00:19:21.000]  不輕易發露
[00:19:21.000 --> 00:19:25.000]  有豐盛的慈愛和誠實
[00:19:25.000 --> 00:19:29.000]  為千萬人存留慈愛
[00:19:29.000 --> 00:19:32.000]  赦免罪孽過犯罪惡
[00:19:32.000 --> 00:19:36.000]  萬不以有罪的為無罪
[00:19:36.000 --> 00:19:38.000]  別追討他的罪
[00:19:38.000 --> 00:19:45.000]  至父及子直到三、四代
[00:19:45.000 --> 00:19:49.000]  這是和合本的翻譯
[00:19:49.000 --> 00:19:53.000]  和修版和合本修訂版
[00:19:53.000 --> 00:19:56.000]  100年前譯完100年之後再修訂
[00:19:56.000 --> 00:20:01.000]  有兩個很重要的更正
[00:20:01.000 --> 00:20:05.000]  我不知道你有沒有興趣對這些聖經翻譯
[00:20:05.000 --> 00:20:10.000]  有時候你對一下就發覺很重要
[00:20:10.000 --> 00:20:13.000]  第一和修版加上
[00:20:13.000 --> 00:20:19.000]  耶和華在摩西的面前經過宣告
[00:20:19.000 --> 00:20:22.000]  不要漏了動詞
[00:20:22.000 --> 00:20:26.000]  和合本會漏了整個動詞嗎?
[00:20:26.000 --> 00:20:27.000]  會的
[00:20:27.000 --> 00:20:29.000]  小聲說會的
[00:20:29.000 --> 00:20:34.000]  所以和修版這個補充是正確的
[00:20:34.000 --> 00:20:35.000]  應該的
[00:20:35.000 --> 00:20:37.000]  需要的
[00:20:37.000 --> 00:20:40.000]  更重要的更正
[00:20:40.000 --> 00:20:48.000]  就是他將之前為千萬人存留慈愛
[00:20:48.000 --> 00:20:53.000]  更正為為千代的人
[00:20:53.000 --> 00:20:55.000]  看到嗎?
[00:20:55.000 --> 00:20:57.000]  無所謂都是千千聲
[00:20:57.000 --> 00:20:59.000]  很不同的
[00:20:59.000 --> 00:21:02.000]  千萬人就是很多
[00:21:02.000 --> 00:21:05.000]  我們乘千上萬就是很多人
[00:21:05.000 --> 00:21:11.000]  千代就是一千代
[00:21:11.000 --> 00:21:13.000]  你怎麼數?
[00:21:13.000 --> 00:21:15.000]  數不到的
[00:21:15.000 --> 00:21:18.000]  為什麼要作更正呢?
[00:21:18.000 --> 00:21:21.000]  多說一句半句希伯來文
[00:21:21.000 --> 00:21:24.000]  原本只有一千複數
[00:21:24.000 --> 00:21:27.000]  數千千千萬萬
[00:21:27.000 --> 00:21:30.000]  可以說是千千萬萬的人
[00:21:30.000 --> 00:21:36.000]  為什麼要將他更正成為千代
[00:21:36.000 --> 00:21:40.000]  這就和夏文說的
[00:21:40.000 --> 00:21:46.000]  致父及子直到三四代
[00:21:46.000 --> 00:21:50.000]  這句話有很密切的關係
[00:21:50.000 --> 00:21:53.000]  這是一個對比
[00:21:53.000 --> 00:21:55.000]  這裡不是說多
[00:21:55.000 --> 00:21:58.000]  不是說人多人少
[00:21:58.000 --> 00:22:02.000]  這裡說的是神的慈愛
[00:22:02.000 --> 00:22:05.000]  那個長遠
[00:22:05.000 --> 00:22:10.000]  那個時間的長短
[00:22:10.000 --> 00:22:19.000]  同一句話其實已經在十誡見過了
[00:22:19.000 --> 00:22:22.000]  這是第一次上帝說
[00:22:22.000 --> 00:22:23.000]  恨我的
[00:22:23.000 --> 00:22:25.000]  我追討他的罪
[00:22:25.000 --> 00:22:29.000]  致父及子直到三四代
[00:22:29.000 --> 00:22:31.000]  愛我守我誡命的
[00:22:31.000 --> 00:22:37.000]  我必向他們發慈愛直到千代
[00:22:37.000 --> 00:22:40.000]  十誡上帝的說話
[00:22:40.000 --> 00:22:42.000]  我們要懂得讀
[00:22:42.000 --> 00:22:48.000]  這個對比的重點在哪裡?
[00:22:48.000 --> 00:22:51.000]  是在後半
[00:22:51.000 --> 00:22:53.000]  不是在上半
[00:22:53.000 --> 00:23:01.000]  所以早前香港有主來的肢體曾經說過
[00:23:01.000 --> 00:23:07.000]  我們要為我們的祖先的罪認罪悔改
[00:23:07.000 --> 00:23:10.000]  他們拜偶像拜菩薩的罪
[00:23:10.000 --> 00:23:13.000]  十八代祖宗的罪
[00:23:13.000 --> 00:23:15.000]  我們都要認清認楚
[00:23:15.000 --> 00:23:16.000]  有什麼聖經根據?
[00:23:16.000 --> 00:23:19.000]  致父及子直到三四代
[00:23:19.000 --> 00:23:22.000]  根據都是三四代
[00:23:22.000 --> 00:23:24.000]  沒有去到祖宗十八代
[00:23:24.000 --> 00:23:27.000]  總之就是祖先的罪
[00:23:27.000 --> 00:23:29.000]  讀錯聖經
[00:23:29.000 --> 00:23:30.000]  對不起
[00:23:30.000 --> 00:23:32.000]  我當時寫了篇文章
[00:23:32.000 --> 00:23:35.000]  在忠臣發表都被人罵
[00:23:35.000 --> 00:23:37.000]  聖經明明是這樣說
[00:23:37.000 --> 00:23:41.000]  明明是這樣說不是字面
[00:23:41.000 --> 00:23:42.000]  是那個比較
[00:23:42.000 --> 00:23:44.000]  看不看到?
[00:23:44.000 --> 00:23:49.000]  因為那個比較就是直到千代
[00:23:49.000 --> 00:23:56.000]  我舉一個我們小時候廣東話的口頭禪
[00:23:56.000 --> 00:23:58.000]  你或許會明白
[00:23:58.000 --> 00:24:02.000]  蚊鼻和牛鼻有沒有聽過?
[00:24:02.000 --> 00:24:04.000]  不是牛鼻
[00:24:04.000 --> 00:24:09.000]  是牛的大鼻和蚊的大鼻
[00:24:09.000 --> 00:24:11.000]  我小時候在長洲長大
[00:24:11.000 --> 00:24:12.000]  有很多蚊
[00:24:12.000 --> 00:24:14.000]  睡覺要放蚊醬
[00:24:14.000 --> 00:24:16.000]  所以我知道什麼叫蚊鼻
[00:24:16.000 --> 00:24:18.000]  你知道什麼叫蚊鼻嗎?
[00:24:18.000 --> 00:24:20.000]  其實我們眨眼
[00:24:20.000 --> 00:24:21.000]  小孩子很頑皮
[00:24:21.000 --> 00:24:23.000]  蚊哪有鼻子?
[00:24:23.000 --> 00:24:26.000]  你試試做一頓不是鴨腿湯飯
[00:24:26.000 --> 00:24:28.000]  做一頓蚊鼻湯飯來看看
[00:24:28.000 --> 00:24:29.000]  可以的
[00:24:29.000 --> 00:24:30.000]  你拔一隻蚊出來
[00:24:30.000 --> 00:24:32.000]  拔掉牠的腳
[00:24:32.000 --> 00:24:34.000]  幾百幾千隻蚊腳
[00:24:34.000 --> 00:24:35.000]  炒在一起
[00:24:35.000 --> 00:24:37.000]  這樣叫蚊鼻飯
[00:24:37.000 --> 00:24:38.000]  找笨吧
[00:24:38.000 --> 00:24:40.000]  蚊是沒有鼻子的
[00:24:40.000 --> 00:24:42.000]  幼得不得了
[00:24:42.000 --> 00:24:44.000]  所以蚊鼻和牛鼻
[00:24:44.000 --> 00:24:47.000]  你明白重點在哪裡嗎?
[00:24:47.000 --> 00:24:51.000]  在牛的大鼻有多大
[00:24:51.000 --> 00:24:55.000]  所以你看看聖經裏的比較
[00:24:55.000 --> 00:24:57.000]  我們又很熟悉這首詩歌
[00:24:57.000 --> 00:25:02.000]  我母親剛才帶我們領唱
[00:25:02.000 --> 00:25:03.000]  照計懂得唱的
[00:25:03.000 --> 00:25:08.000]  「牠的怒氣不過是轉眼之間」
[00:25:08.000 --> 00:25:14.000]  「牠的恩典乃是一生之久」
[00:25:14.000 --> 00:25:20.000]  「一生之久和轉眼之間」
[00:25:20.000 --> 00:25:24.000]  你說這個對比多大
[00:25:24.000 --> 00:25:27.000]  是的,上帝是會生氣的
[00:25:27.000 --> 00:25:31.000]  上帝是會發裂怒的
[00:25:31.000 --> 00:25:34.000]  但那只是很短的時間
[00:25:34.000 --> 00:25:36.000]  如果用Generations說
[00:25:36.000 --> 00:25:39.000]  自父及子三代四代
[00:25:39.000 --> 00:25:41.000]  就一定停止的
[00:25:41.000 --> 00:25:50.000]  神的憐憫慈愛是直到你數不到的
[00:25:50.000 --> 00:25:54.000]  一個人悔改信耶穌
[00:25:54.000 --> 00:25:56.000]  如果他是他家族當中
[00:25:56.000 --> 00:25:59.000]  第一個信耶穌的
[00:25:59.000 --> 00:26:02.000]  其實真的很寶貴的
[00:26:02.000 --> 00:26:04.000]  因為他就會扭轉了
[00:26:04.000 --> 00:26:09.000]  他的全家的歷史
[00:26:09.000 --> 00:26:13.000]  不是過去,是將來
[00:26:13.000 --> 00:26:15.000]  就是阿伯拉罕
[00:26:15.000 --> 00:26:19.000]  就是一個新的開始
[00:26:19.000 --> 00:26:22.000]  不要小看這件事
[00:26:22.000 --> 00:26:24.000]  不要以為一個人
[00:26:24.000 --> 00:26:26.000]  我們只是看到
[00:26:26.000 --> 00:26:28.000]  所以我們今天只會說千萬人
[00:26:28.000 --> 00:26:30.000]  多少人出去走走
[00:26:30.000 --> 00:26:32.000]  我們幾百萬人
[00:26:32.000 --> 00:26:36.000]  我們只看到那個Horizontal的Horizon
[00:26:36.000 --> 00:26:40.000]  我們忘記了歷史的Vertical
[00:26:40.000 --> 00:26:44.000]  中向的長遠
[00:26:44.000 --> 00:26:48.000]  是神的慈愛長、闊、高、深
[00:26:48.000 --> 00:26:54.000]  這個長遠是詩篇裏提醒
[00:26:54.000 --> 00:26:58.000]  我們一個很重要的關鍵
[00:26:58.000 --> 00:27:00.000]  所以另外一首詩篇
[00:27:00.000 --> 00:27:02.000]  我們小時候就時時背的
[00:27:02.000 --> 00:27:07.000]  耶和華有憐憫有欽點不輕易發怒
[00:27:07.000 --> 00:27:10.000]  且有豐盛的慈愛
[00:27:10.000 --> 00:27:11.000]  說什麼呢?
[00:27:11.000 --> 00:27:14.000]  他不長久責備
[00:27:14.000 --> 00:27:18.000]  也不永遠懷怒
[00:27:18.000 --> 00:27:20.000]  還可以印的
[00:27:20.000 --> 00:27:22.000]  不過時間不夠了
[00:27:22.000 --> 00:27:24.000]  待會國樑牧師帶我們去聖餐
[00:27:24.000 --> 00:27:26.000]  我不想他要趕著
[00:27:26.000 --> 00:27:28.000]  時間趕著
[00:27:28.000 --> 00:27:30.000]  你可以再背下去
[00:27:30.000 --> 00:27:32.000]  圖滿我們的過範
[00:27:32.000 --> 00:27:35.000]  如厚雲瀟散
[00:27:35.000 --> 00:27:38.000]  如薄雲滅沒
[00:27:38.000 --> 00:27:45.000]  這個是上帝宣告他的明
[00:27:45.000 --> 00:27:49.000]  讓摩西見他的榮耀
[00:27:49.000 --> 00:27:52.000]  原來不是眼見的
[00:27:52.000 --> 00:27:56.000]  原來不是見到神的面發光
[00:27:56.000 --> 00:28:01.000]  原來是認識他是怎樣的一位神
