
[00:00:00.000 --> 00:00:03.000]  
[00:00:03.000 --> 00:00:04.000]   頂智媒早晨
[00:02:03.000 --> 00:02:08.000]   這個也是上帝在這裡給猶大的訊息
[00:02:08.000 --> 00:02:10.000]   直著以塞瓦的口
[00:02:10.000 --> 00:02:15.000]   最終是上帝自己的愚民
[00:02:15.000 --> 00:02:18.000]   剩下的以色列人的餘種
[00:02:18.000 --> 00:02:21.000]   情況好像殘幹一樣
[00:02:21.000 --> 00:02:27.000]   即使在以塞瓦年間興起西迦
[00:02:27.000 --> 00:02:33.000]   都會經歷一次被大帝國亞述入侵
[00:02:33.000 --> 00:02:35.000]   那時候包圍了耶路撒冷
[00:02:35.000 --> 00:02:37.000]   幾乎斷水斷糧
[00:02:37.000 --> 00:02:41.000]   當時亞述已經滅了下來的時候
[00:02:41.000 --> 00:02:43.000]   已經滅了北面的以色列
[00:02:43.000 --> 00:02:45.000]   剩下南面的猶大
[00:02:45.000 --> 00:02:48.000]   後來上帝因待猶大
[00:02:48.000 --> 00:02:51.000]   讓亞述無功而回
[00:02:51.000 --> 00:02:54.000]   但是過了八多年之後
[00:02:54.000 --> 00:02:59.000]   最終猶大都要滅了在巴比倫的手上
[00:02:59.000 --> 00:03:04.000]   但是在聖經的作者後來的一路看法
[00:03:04.000 --> 00:03:07.000]   都是因為以色列得罪上帝
[00:03:07.000 --> 00:03:10.000]   之所以有這樣的結果
[00:03:10.000 --> 00:03:13.000]   在摩西的律法書裡面
[00:03:13.000 --> 00:03:15.000]   上帝和以色列人納約的時候
[00:03:15.000 --> 00:03:19.000]   納約條款就已經是標明了
[00:03:19.000 --> 00:03:21.000]   你要和和福
[00:03:21.000 --> 00:03:23.000]   你守約和不守約
[00:03:23.000 --> 00:03:25.000]   所以後來的先知也好
[00:03:25.000 --> 00:03:31.000]   即使是祭司的圈子裡面
[00:03:31.000 --> 00:03:34.000]   他們編寫他們寫他們聖經歷史的時候
[00:03:34.000 --> 00:03:37.000]   都會由這個角度來做出發點
[00:03:37.000 --> 00:03:39.000]   寫以色列的歷史
[00:03:39.000 --> 00:03:42.000]   到底在他們的歷史當中
[00:03:42.000 --> 00:03:44.000]   王也好 子民也好
[00:03:44.000 --> 00:03:47.000]   有沒有分別出來
[00:03:47.000 --> 00:03:49.000]   是歸耶和華
[00:03:49.000 --> 00:03:52.000]   有沒有和其他周圍
[00:03:52.000 --> 00:03:55.000]   混在一起住的外族人一樣
[00:03:55.000 --> 00:03:56.000]   拜偶像
[00:03:56.000 --> 00:04:00.000]   有沒有是罔顧律法裡面的教導
[00:04:00.000 --> 00:04:06.000]   而做一個正義公正友善的民族
[00:04:06.000 --> 00:04:09.000]   還是說是不理律法的教導
[00:04:09.000 --> 00:04:12.000]   彼此虧欠 互相剝削
[00:04:12.000 --> 00:04:15.000]   不能夠同心
[00:04:15.000 --> 00:04:19.000]   所以他們的角度
[00:04:19.000 --> 00:04:22.000]   即使是以塞雅尼度的角度
[00:04:22.000 --> 00:04:24.000]   看以色列的歷史的角度
[00:04:24.000 --> 00:04:28.000]   都是由以色列和上帝的關係做出發點
[00:04:28.000 --> 00:04:30.000]   我們看香港的歷史
[00:04:30.000 --> 00:04:35.000]   一般都不會由香港和上帝的關係
[00:04:35.000 --> 00:04:38.000]   歷史做出發點
[00:04:38.000 --> 00:04:42.000]   但如果上帝是世界的主宰
[00:04:42.000 --> 00:04:45.000]   宇宙的主宰 歷史的主宰
[00:04:45.000 --> 00:04:48.000]   上帝肯定是香港歷史的主宰
[00:04:48.000 --> 00:04:52.000]   這方面我們雖然沒有以色列人
[00:04:52.000 --> 00:04:55.000]   有約的上帝和以色列納約
[00:04:55.000 --> 00:04:59.000]   條款標明這麼清晰也好
[00:04:59.000 --> 00:05:02.000]   但我們始終要將香港
[00:05:02.000 --> 00:05:06.000]   埋在祈禱當中 紀念我們這個城市
[00:05:06.000 --> 00:05:09.000]   我們的同胞 我們的子民
[00:05:09.000 --> 00:05:13.000]   上帝仍然是香港的上帝
[00:05:13.000 --> 00:05:16.000]   香港的優戚和我們禍福與共
[00:05:16.000 --> 00:05:19.000]   但既然禍福與共
[00:05:19.000 --> 00:05:24.000]   最重要的祈求對象就是上帝自己
[00:05:24.000 --> 00:05:27.000]   今天跟大家看這段經文
[00:05:27.000 --> 00:05:33.000]   要糾正和澄清一件事
[00:05:33.000 --> 00:05:35.000]   糾正的一件事就是
[00:05:35.000 --> 00:05:37.000]   如果大家像我這樣
[00:05:37.000 --> 00:05:39.000]   第一次接觸這段經文
[00:05:39.000 --> 00:05:43.000]   一定是在陪靈會 獻身會等聚會
[00:05:43.000 --> 00:05:46.000]   一般不是在主日崇拜裡說這篇道
[00:05:46.000 --> 00:05:50.000]   為什麼會是獻身會 奉獻營 陪靈會
[00:05:50.000 --> 00:05:53.000]   這些聚會在這段經文
[00:05:53.000 --> 00:05:57.000]   因為有我在這裡 請差遣我這句話
[00:05:57.000 --> 00:05:59.000]   如果說完
[00:05:59.000 --> 00:06:02.000]   想著這個聚會 背後
[00:06:02.000 --> 00:06:06.000]   完了之後 完結之前會有呼召
[00:06:06.000 --> 00:06:09.000]   這個肯定是最好的一段經文
[00:06:09.000 --> 00:06:11.000]   因為回應的說話已經在這裡
[00:06:11.000 --> 00:06:13.000]   我在這裡 請差遣我
[00:06:13.000 --> 00:06:16.000]   一般來說
[00:06:16.000 --> 00:06:21.000]   那個呼召 或者是回應的呼召
[00:06:21.000 --> 00:06:25.000]   很多時候 尤其是用上這段經文的時候
[00:06:25.000 --> 00:06:30.000]   都是在說 要離開現在的工作
[00:06:30.000 --> 00:06:33.000]   蒙上帝差遣 去讀神學
[00:06:33.000 --> 00:06:35.000]   全世界的福斯
[00:06:35.000 --> 00:06:43.000]   有一個很大的生活上 甚至生命上的轉變
[00:06:43.000 --> 00:06:45.000]   起碼我自己的經驗裡
[00:06:45.000 --> 00:06:48.000]   讀這段經文 都弱漠在這樣的場景
[00:06:48.000 --> 00:06:50.000]   聽這段經文
[00:06:50.000 --> 00:06:52.000]   但是我自己再讀的時候
[00:06:52.000 --> 00:06:55.000]   就發覺這個場景OK
[00:06:55.000 --> 00:07:00.000]   讀這段經文 在這個場景裡來使用 OK的
[00:07:00.000 --> 00:07:01.000]   沒問題
[00:07:01.000 --> 00:07:04.000]   但是這段經文所涵蓋的範圍
[00:07:04.000 --> 00:07:08.000]   卻不能夠單是限於上帝呼召人
[00:07:08.000 --> 00:07:11.000]   改變工作 離開他以前所做的
[00:07:11.000 --> 00:07:13.000]   走上新的一步
[00:07:13.000 --> 00:07:16.000]   生活有一個新的方向 轉變
[00:07:16.000 --> 00:07:19.000]   又不需要那麼激動
[00:07:19.000 --> 00:07:21.000]   事實上 如果你看以暢雅
[00:07:21.000 --> 00:07:24.000]   她在見到這個異象之前做什麼
[00:07:24.000 --> 00:07:26.000]   才知道
[00:07:26.000 --> 00:07:29.000]   這個異象之後她做什麼
[00:07:29.000 --> 00:07:31.000]   都是才知道
[00:07:31.000 --> 00:07:33.000]   所以她沒有轉變工作
[00:07:33.000 --> 00:07:35.000]   不是說 上帝呼召我
[00:07:35.000 --> 00:07:37.000]   我回應上帝呼召我 再請參見我
[00:07:37.000 --> 00:07:38.000]   然後她去讀神學
[00:07:38.000 --> 00:07:40.000]   然後放下自己的工作去讀神學
[00:07:40.000 --> 00:07:43.000]   然後去教會裡 或者出宣教工場
[00:07:43.000 --> 00:07:45.000]   或者去機構裡服侍
[00:07:45.000 --> 00:07:47.000]   沒有這樣的轉變
[00:07:47.000 --> 00:07:49.000]   但你會發覺 以暢雅的工作
[00:07:49.000 --> 00:07:51.000]   起碼從工種的角度來說
[00:07:51.000 --> 00:07:53.000]   是完全沒有變過的
[00:07:53.000 --> 00:07:55.000]   之前是先知 之後也是先知
[00:07:55.000 --> 00:07:57.000]   所以這段經文
[00:07:57.000 --> 00:08:01.000]   就不只是讀給那些
[00:08:01.000 --> 00:08:03.000]   Potentially 潛在的
[00:08:03.000 --> 00:08:05.000]   上帝要呼召她的人聽的
[00:08:05.000 --> 00:08:07.000]   而是給所有人聽的
[00:08:07.000 --> 00:08:09.000]   事實上 你將它看成是呼召
[00:08:09.000 --> 00:08:11.000]   都不是那麼行得通的
[00:08:11.000 --> 00:08:13.000]   這段其實不是呼召的經文
[00:08:13.000 --> 00:08:15.000]   你看
[00:08:15.000 --> 00:08:17.000]   以暢雅反應
[00:08:17.000 --> 00:08:19.000]   禍災我滅亡了
[00:08:19.000 --> 00:08:21.000]   怎知是呼召經文
[00:08:21.000 --> 00:08:23.000]   又或者是上帝對
[00:08:23.000 --> 00:08:25.000]   以暢雅的禍災我滅亡了
[00:08:25.000 --> 00:08:27.000]   這句話的回應
[00:08:27.000 --> 00:08:29.000]   就是對她說
[00:08:29.000 --> 00:08:31.000]   看啊 探尖了你的嘴
[00:08:31.000 --> 00:08:33.000]   你的罪孽就除掉
[00:08:33.000 --> 00:08:35.000]   你的罪惡就赦免
[00:08:35.000 --> 00:08:37.000]   是赦免多過呼召
[00:08:37.000 --> 00:08:39.000]   雖然後面的確有
[00:08:39.000 --> 00:08:41.000]   我就是這類人 差遣我
[00:08:41.000 --> 00:08:47.000]   以暢雅要成就的關鍵位置
[00:08:47.000 --> 00:08:49.000]   最終 所有人見到
[00:08:49.000 --> 00:08:51.000]   才知道遇見上帝也好
[00:08:51.000 --> 00:08:53.000]   你和我遇見上帝也好
[00:08:53.000 --> 00:08:55.000]   我們的生命都會改變
[00:08:55.000 --> 00:08:57.000]   你很難不變
[00:08:57.000 --> 00:08:59.000]   即使信了主之後
[00:08:59.000 --> 00:09:01.000]   都會繼續變 撞到上帝的話
[00:09:01.000 --> 00:09:03.000]   但是 到底這個
[00:09:03.000 --> 00:09:07.000]   以暢雅是怎樣理解她呢
[00:09:07.000 --> 00:09:09.000]   一會兒我們會看
[00:09:09.000 --> 00:09:11.000]   遇見異象是給所有人說的
[00:09:11.000 --> 00:09:13.000]   因為在演唱會沒有轉過工
[00:09:13.000 --> 00:09:15.000]   不是叫你轉工的
[00:09:15.000 --> 00:09:17.000]   你留在同一個工作上
[00:09:17.000 --> 00:09:19.000]   讀這段經文
[00:09:19.000 --> 00:09:21.000]   上帝也有話跟你說
[00:09:21.000 --> 00:09:23.000]   第二 見到異象
[00:09:23.000 --> 00:09:25.000]   有少少害怕
[00:09:25.000 --> 00:09:27.000]   你上一次見異象是何時
[00:09:27.000 --> 00:09:29.000]   很久之前
[00:09:29.000 --> 00:09:31.000]   未試過
[00:09:31.000 --> 00:09:33.000]   在香港
[00:09:33.000 --> 00:09:35.000]   如果你身邊有人跟你說
[00:09:35.000 --> 00:09:37.000]   昨晚聽到聲音這樣
[00:09:37.000 --> 00:09:39.000]   或者見到
[00:09:39.000 --> 00:09:41.000]   走路的時候
[00:09:41.000 --> 00:09:43.000]   你再聽兩次
[00:09:43.000 --> 00:09:45.000]   如果發覺比較特殊
[00:09:45.000 --> 00:09:47.000]   你就心裏想
[00:09:47.000 --> 00:09:49.000]   香港人說法就不會叫異象
[00:09:49.000 --> 00:09:51.000]   肯定不會叫疑聽
[00:09:51.000 --> 00:09:53.000]   香港人怎樣說
[00:09:53.000 --> 00:09:55.000]   廣東話怎樣說
[00:09:55.000 --> 00:09:57.000]   是幻象
[00:09:57.000 --> 00:09:59.000]   你見幻象
[00:09:59.000 --> 00:10:01.000]   你幻覺 你幻聽
[00:10:01.000 --> 00:10:03.000]   思覺失調
[00:10:03.000 --> 00:10:05.000]   幻當然有貶義
[00:10:05.000 --> 00:10:07.000]   幻這個字一定是貶義
[00:10:07.000 --> 00:10:09.000]   第一是假的 虛無
[00:10:09.000 --> 00:10:11.000]   自己裏面出來
[00:10:11.000 --> 00:10:13.000]   不是外面有個現實
[00:10:13.000 --> 00:10:15.000]   只是裏面自己搞出來
[00:10:15.000 --> 00:10:17.000]   如果我們說一個人思覺失調
[00:10:17.000 --> 00:10:19.000]   他有幻聽
[00:10:19.000 --> 00:10:21.000]   或者有幻覺的時候
[00:10:21.000 --> 00:10:23.000]   其實情況是令人擔心的
[00:10:23.000 --> 00:10:25.000]   但是
[00:10:25.000 --> 00:10:27.000]   以塞瓦尼見到一個
[00:10:27.000 --> 00:10:29.000]   先有特殊經驗
[00:10:29.000 --> 00:10:31.000]   叫他有不好的異象
[00:10:31.000 --> 00:10:33.000]   異象忠誠一點
[00:10:33.000 --> 00:10:35.000]   這是幻覺裏面的語言
[00:10:35.000 --> 00:10:37.000]   又不叫幻象 又不叫異象
[00:10:37.000 --> 00:10:39.000]   他有特殊經驗
[00:10:39.000 --> 00:10:41.000]   另類經驗
[00:10:41.000 --> 00:10:43.000]   他到底是否規律成一種幻象
[00:10:43.000 --> 00:10:45.000]   但如果我們
[00:10:45.000 --> 00:10:47.000]   看以塞瓦
[00:10:47.000 --> 00:10:49.000]   假設他是幻象的話
[00:10:49.000 --> 00:10:51.000]   即是說
[00:10:51.000 --> 00:10:53.000]   他這個是一個幻覺
[00:10:53.000 --> 00:10:55.000]   是他主觀
[00:10:55.000 --> 00:10:57.000]   自己是砌出來的
[00:10:57.000 --> 00:10:59.000]   要看我們怎樣知道
[00:10:59.000 --> 00:11:01.000]   怎樣分別呢
[00:11:01.000 --> 00:11:03.000]   但一般都是看他
[00:11:03.000 --> 00:11:05.000]   經歷了這件事之後
[00:11:05.000 --> 00:11:10.000]   那個行為上的情況是怎樣
[00:11:10.000 --> 00:11:14.000]   舉例來說
[00:11:14.000 --> 00:11:16.000]   如果一個人思覺失調的話
[00:11:16.000 --> 00:11:18.000]   其實他自己不只是
[00:11:18.000 --> 00:11:22.000]   經歷到幻聽或幻覺這麼簡單
[00:11:22.000 --> 00:11:26.000]   這些事全部都會影響他的生活
[00:11:26.000 --> 00:11:28.000]   因為對他來說這就是他的現實
[00:11:28.000 --> 00:11:30.000]   他是生活在這個
[00:11:30.000 --> 00:11:32.000]   所見到的事物的世界裏
[00:11:32.000 --> 00:11:34.000]   他可能會有恐懼感
[00:11:34.000 --> 00:11:36.000]   恐懼症 恐懼跟人接觸
[00:11:36.000 --> 00:11:40.000]   可能見到每個鏡頭都覺得是人監視他
[00:11:40.000 --> 00:11:42.000]   有少少恐懼
[00:11:42.000 --> 00:11:44.000]   Paranoia 或者說
[00:11:44.000 --> 00:11:46.000]   用手機都會見到
[00:11:46.000 --> 00:11:48.000]   別用了 手機被人騙了
[00:11:48.000 --> 00:11:50.000]   有人偷聽你的說話
[00:11:50.000 --> 00:11:52.000]   第一樣受影響的
[00:11:52.000 --> 00:11:54.000]   基本上一般這樣的情況
[00:11:54.000 --> 00:11:56.000]   如果那個人是診斷
[00:11:56.000 --> 00:11:57.000]   是真的思覺失調的話
[00:11:57.000 --> 00:12:01.000]   就是他的工作 因為他沒辦法正常地工作 很難
[00:12:01.000 --> 00:12:05.000]   接下來受影響的就是他的社交生活
[00:12:05.000 --> 00:12:07.000]   他不一定信得過人
[00:12:07.000 --> 00:12:09.000]   身邊很多朋友都接觸
[00:12:09.000 --> 00:12:13.000]   即是見到面都沒辦法接觸到他的心靈
[00:12:13.000 --> 00:12:15.000]   家人 可能家人都自己鎖上
[00:12:15.000 --> 00:12:17.000]   慢慢就整個生活
[00:12:17.000 --> 00:12:21.000]   是可以說是完全的
[00:12:21.000 --> 00:12:23.000]   是倒下了
[00:12:23.000 --> 00:12:27.000]   除非 如果有思覺失調的現象
[00:12:27.000 --> 00:12:31.000]   最好儘早得到診斷和見醫生
[00:12:31.000 --> 00:12:33.000]   得到治療
[00:12:33.000 --> 00:12:35.000]   但是如果我們看以賽亞的情況
[00:12:35.000 --> 00:12:37.000]   如果你看第一章第一節
[00:12:37.000 --> 00:12:39.000]   以賽亞是做先知
[00:12:39.000 --> 00:12:41.000]   是服侍四個皇朝
[00:12:41.000 --> 00:12:43.000]   是在四個皇帝期間做先知
[00:12:43.000 --> 00:12:45.000]   烏西亞王
[00:12:45.000 --> 00:12:47.000]   這是第一節所說的
[00:12:47.000 --> 00:12:51.000]   烏西亞王 跟著約坦 阿克斯和希西加
[00:12:51.000 --> 00:12:53.000]   所以他見到烏西亞王死了
[00:12:53.000 --> 00:12:55.000]   他見到異象之後
[00:12:55.000 --> 00:12:57.000]   他沒有變成失調
[00:12:57.000 --> 00:12:59.000]   完全是失調
[00:12:59.000 --> 00:13:01.000]   完全是做不到事
[00:13:01.000 --> 00:13:03.000]   他要躲起來 怕這個 怕那個
[00:13:03.000 --> 00:13:05.000]   疑神疑鬼 沒有
[00:13:05.000 --> 00:13:09.000]   倒過來他還正常地工作
[00:13:09.000 --> 00:13:11.000]   你知道一個人正不正常
[00:13:11.000 --> 00:13:13.000]   就不是自己說的
[00:13:13.000 --> 00:13:15.000]   我們喝醉酒都說自己沒有醉
[00:13:15.000 --> 00:13:17.000]   這個很經典的
[00:13:17.000 --> 00:13:19.000]   正不正常
[00:13:19.000 --> 00:13:21.000]   正不正常往往不是自己說的
[00:13:21.000 --> 00:13:23.000]   你自己都會知道的
[00:13:23.000 --> 00:13:25.000]   但有時未必看得很清楚
[00:13:25.000 --> 00:13:27.000]   正不正常呢
[00:13:27.000 --> 00:13:29.000]   很大程度上都是其他人說你正不正常
[00:13:29.000 --> 00:13:33.000]   當然也不能完全信或接受其他人對你的說法
[00:13:33.000 --> 00:13:37.000]   因為始終都要維持一個
[00:13:37.000 --> 00:13:41.000]   有時有陰謀論或迫害的可能性
[00:13:41.000 --> 00:13:43.000]   你沒事 人家都會特意說你有事
[00:13:43.000 --> 00:13:45.000]   但總體來說
[00:13:45.000 --> 00:13:47.000]   是人家標籤的
[00:13:47.000 --> 00:13:49.000]   你這個正不正常
[00:13:49.000 --> 00:13:51.000]   是人家加諸你身上的標籤
[00:13:51.000 --> 00:13:53.000]   做先知呢
[00:13:53.000 --> 00:13:56.000]   如果被人標籤到失常
[00:13:56.000 --> 00:13:58.000]   那他就不可能做先知
[00:13:58.000 --> 00:14:00.000]   因為做先知是一個甚麼工作呢
[00:14:00.000 --> 00:14:02.000]   大家會不會覺得做先知很空閒呢
[00:14:02.000 --> 00:14:06.000]   說話嘛
[00:14:06.000 --> 00:14:08.000]   上帝有話要跟你說
[00:14:08.000 --> 00:14:10.000]   你就去廣場說一大輪
[00:14:10.000 --> 00:14:12.000]   沒有話要說的時候
[00:14:12.000 --> 00:14:14.000]   沒有話要聽
[00:14:14.000 --> 00:14:16.000]   上帝沒有訊息給你
[00:14:16.000 --> 00:14:18.000]   沒事要做
[00:14:18.000 --> 00:14:20.000]   很空閒
[00:14:20.000 --> 00:14:22.000]   這個是我們對先知的工作不理解
[00:14:22.000 --> 00:14:24.000]   因為我們現在沒有甚麼先知
[00:14:24.000 --> 00:14:26.000]   我們傳道人牧師也有
[00:14:26.000 --> 00:14:28.000]   所以你會明白
[00:14:28.000 --> 00:14:30.000]   有時你也不太明白他們在做甚麼
[00:14:30.000 --> 00:14:32.000]   你可能也覺得他們很空閒
[00:14:32.000 --> 00:14:34.000]   跟他們上班一個星期
[00:14:34.000 --> 00:14:36.000]   你就知道會發生甚麼事
[00:14:36.000 --> 00:14:38.000]   我們沒有先知在當中
[00:14:38.000 --> 00:14:40.000]   所以不知道先知在做甚麼
[00:14:40.000 --> 00:14:42.000]   在以前以色列的世界裏
[00:14:42.000 --> 00:14:44.000]   其實呢
[00:14:44.000 --> 00:14:46.000]   古時代
[00:14:46.000 --> 00:14:48.000]   因為每個國家都會跟
[00:14:48.000 --> 00:14:50.000]   政權和宗教有很密切的關係
[00:14:50.000 --> 00:14:52.000]   而皇帝
[00:14:52.000 --> 00:14:54.000]   國家領袖身邊一定有智囊團
[00:14:54.000 --> 00:14:56.000]   他的
[00:14:56.000 --> 00:14:58.000]   宰副
[00:14:58.000 --> 00:15:00.000]   他的會議室
[00:15:00.000 --> 00:15:02.000]   內閣 我們現在說是內閣國員
[00:15:02.000 --> 00:15:04.000]   在香港就行政會議
[00:15:04.000 --> 00:15:06.000]   還有呢 行政會議有
[00:15:06.000 --> 00:15:08.000]   法定權力的 再加上
[00:15:08.000 --> 00:15:10.000]   中央政策組 中央政策組就沒有法定權力的
[00:15:10.000 --> 00:15:14.000]   這些全部都是那個統治者
[00:15:14.000 --> 00:15:16.000]   或者是最高的我們CEO
[00:15:16.000 --> 00:15:20.000]   領袖身邊的智囊團來的
[00:15:20.000 --> 00:15:22.000]   你越是高就越需要
[00:15:22.000 --> 00:15:24.000]   是身邊有 因為你做的決定重要
[00:15:24.000 --> 00:15:26.000]   還有你不會知道所有的東西
[00:15:26.000 --> 00:15:28.000]   而在以前世界裏面
[00:15:28.000 --> 00:15:30.000]   先知就是這類的
[00:15:30.000 --> 00:15:34.000]   皇帝身邊的智囊團裏面的一員
[00:15:34.000 --> 00:15:36.000]   因為要看一下
[00:15:36.000 --> 00:15:38.000]   上帝的意見是怎樣
[00:15:38.000 --> 00:15:40.000]   還是你自己想怎樣
[00:15:40.000 --> 00:15:42.000]   或者是那些以色列人不想怎樣
[00:15:42.000 --> 00:15:46.000]   什麼時候要打仗?
[00:15:46.000 --> 00:15:48.000]   能不能打仗?
[00:15:48.000 --> 00:15:50.000]   這些我們在聖經裏看到的
[00:15:50.000 --> 00:15:52.000]   加稅 加多少?
[00:15:52.000 --> 00:15:54.000]   好呢? 什麼時候加?
[00:15:54.000 --> 00:15:56.000]   應不應該加?
[00:15:56.000 --> 00:15:58.000]   除了他們會接觸民意
[00:15:58.000 --> 00:16:00.000]   皇帝有時候都
[00:16:00.000 --> 00:16:02.000]   都叫做是
[00:16:02.000 --> 00:16:04.000]   聰明一點都會參考民意
[00:16:04.000 --> 00:16:06.000]   但他們一樣東西很重要
[00:16:06.000 --> 00:16:08.000]   他們不會不理會
[00:16:08.000 --> 00:16:10.000]   上面來的聲音
[00:16:10.000 --> 00:16:12.000]   對以色列來說不會不理會耶和華的聲音
[00:16:12.000 --> 00:16:14.000]   所以先知是他們裏面
[00:16:14.000 --> 00:16:16.000]   很重要的
[00:16:16.000 --> 00:16:18.000]   皇帝身邊很重要的一員
[00:16:18.000 --> 00:16:20.000]   而且不只是說上帝的話
[00:16:20.000 --> 00:16:22.000]   先知本身
[00:16:22.000 --> 00:16:24.000]   一向都是眼光
[00:16:24.000 --> 00:16:26.000]   如果你看所有先知書
[00:16:26.000 --> 00:16:28.000]   他們不會只是知道耶路撒冷發生什麼事
[00:16:28.000 --> 00:16:30.000]   你會發覺他們會知道
[00:16:30.000 --> 00:16:32.000]   附近的國家發生什麼事
[00:16:32.000 --> 00:16:34.000]   北面的阿蘭
[00:16:34.000 --> 00:16:36.000]   較遠的亞述或後來的巴比倫
[00:16:36.000 --> 00:16:38.000]   摩亞地 菲利士地
[00:16:38.000 --> 00:16:40.000]   他們會向那些人說話
[00:16:40.000 --> 00:16:42.000]   亦會說那些事情
[00:16:42.000 --> 00:16:44.000]   他們全部都是受教育
[00:16:44.000 --> 00:16:46.000]   眼光很精準的一班人
[00:16:46.000 --> 00:16:48.000]   有學識
[00:16:48.000 --> 00:16:50.000]   有眼光
[00:16:50.000 --> 00:16:52.000]   一天到晚
[00:16:52.000 --> 00:16:54.000]   頭腦都在轉
[00:16:54.000 --> 00:16:56.000]   除了傳達上帝的訊息外
[00:16:56.000 --> 00:16:58.000]   因為他們是
[00:16:58.000 --> 00:17:00.000]   服侍最高領導人的智囊
[00:17:00.000 --> 00:17:02.000]   所以這個是
[00:17:02.000 --> 00:17:04.000]   先知所做的工作
[00:17:04.000 --> 00:17:06.000]   而正正是這樣的緣故
[00:17:06.000 --> 00:17:08.000]   如果他們
[00:17:08.000 --> 00:17:10.000]   精神出了問題
[00:17:10.000 --> 00:17:12.000]   會被皇帝篡位
[00:17:12.000 --> 00:17:14.000]   你發覺
[00:17:14.000 --> 00:17:16.000]   如果皇帝精神出了事
[00:17:16.000 --> 00:17:18.000]   都會被他的下屬
[00:17:18.000 --> 00:17:20.000]   即是他的臣宰
[00:17:20.000 --> 00:17:22.000]   或是他的子女
[00:17:22.000 --> 00:17:24.000]   皇親國戚篡位
[00:17:24.000 --> 00:17:26.000]   聖經論亦追溯
[00:17:26.000 --> 00:17:28.000]   到後來的巴比倫
[00:17:28.000 --> 00:17:30.000]   到後來的巴比倫
[00:17:30.000 --> 00:17:32.000]   被篩位
[00:17:32.000 --> 00:17:34.000]   聖經論最出名的例子
[00:17:34.000 --> 00:17:36.000]   是甚麼?
[00:17:36.000 --> 00:17:38.000]   不是以色列人來的
[00:17:38.000 --> 00:17:40.000]   全稱皇帝 而且是霸主
[00:17:40.000 --> 00:17:42.000]   但他精神出事
[00:17:42.000 --> 00:17:44.000]   就被篩位
[00:17:44.000 --> 00:17:46.000]   誰? 尼布格尼撒
[00:17:46.000 --> 00:17:48.000]   大到威脅到一個地步
[00:17:48.000 --> 00:17:50.000]   有一年他精神出事
[00:17:50.000 --> 00:17:52.000]   變成好像野獸
[00:17:52.000 --> 00:17:54.000]   聖經說他好像野獸
[00:17:54.000 --> 00:17:56.000]   變瘋了
[00:17:56.000 --> 00:17:58.000]   又或者就算烏西瓦王
[00:17:58.000 --> 00:18:00.000]   也是 患了皮膚病
