
[00:00:00.000 --> 00:00:07.520]  父神多謝祢讓我們再次回到祢寶貴說話面前的學習
[00:19:56.600 --> 00:20:04.200]  但行徹禱告原來是這個意思
[00:20:04.200 --> 00:20:10.280]  所以第一個重點是要常常保持警惕
[00:20:10.280 --> 00:20:18.680]  這樣的禱告生活來介紹給我們知道
[00:20:18.680 --> 00:20:23.080]  不是吟吟沉沉說多幾次
[00:20:23.080 --> 00:20:35.240]  第二個重點禱告必須要帶著警醒感恩去做
[00:20:35.240 --> 00:20:43.320]  警醒感恩這個字眼其實在第二章第七節裏面已經說過
[00:20:43.320 --> 00:20:53.000]  原來感恩是一個推動基督徒成長及行這條屬靈道路的一個很重要的動力
[00:20:53.000 --> 00:21:03.480]  來源是一個不懂感恩的人很難走在上帝的裏面
[00:21:03.480 --> 00:21:10.280]  甚至你根本感覺不到不會留心警惕上帝在你身上作為
[00:21:10.280 --> 00:21:15.080]  留心到上帝在你生命生活裏面的帶領
[00:21:15.080 --> 00:21:19.640]  那你怎會去感恩呢 怎會走在上帝裏面呢
[00:21:19.640 --> 00:21:23.400]  所以保羅在這裏說到 哥羅西教會
[00:21:23.400 --> 00:21:30.040]  你們要投入在你的禱告生活裏面這兩個元素是不可或缺
[00:21:30.040 --> 00:21:39.080]  如果你要將你的屬靈生命放在這個侍奉的題目上去討論禱告的話
[00:21:39.080 --> 00:21:46.680]  你就必須要在禱告上學會去掌握摸到上帝在這一刻
[00:21:46.680 --> 00:21:52.280]  我們身邊上帝給我們可映作的事
[00:21:52.280 --> 00:21:58.520]  你禱告有這份智慧 禱告明白上帝這個作為
[00:21:58.520 --> 00:22:05.560]  從而帶著感恩來走這條屬靈的道路
[00:22:05.560 --> 00:22:13.800]  很多時候基督徒談論到禱告的時候就經常說要真誠 要真
[00:22:13.800 --> 00:22:29.800]  但是其實大家請留意禱告要真誠這個元素是預設需要的東西
[00:22:29.800 --> 00:22:36.840]  如果你去到上帝面前禱告都不真誠的話
[00:22:36.840 --> 00:22:45.000]  那你不用預上帝會聽 就算你跟我說一些要求
[00:22:45.000 --> 00:22:51.240]  如果你的心都不是真誠的 那我也不會滿足你
[00:22:51.240 --> 00:22:55.720]  就算我做到我也不會做
[00:22:55.720 --> 00:23:02.760]  真誠其實是一個預設 不是一個條件
[00:23:02.760 --> 00:23:14.280]  如果你向上帝禱告 真誠是預設的 當然的條件
[00:23:14.280 --> 00:23:19.560]  真誠也都不是隨心
[00:23:19.560 --> 00:23:26.280]  很多時候有些基督徒將真誠 說我跟上帝祈禱很真的
[00:23:26.280 --> 00:23:29.800]  寫什麼就說什麼
[00:23:29.800 --> 00:23:37.160]  我告訴大家 真誠不是隨心的意思
[00:23:37.160 --> 00:23:43.000]  真誠是認真的 不是隨心
[00:23:43.000 --> 00:23:49.480]  隨便說說 看上帝是否理恆 想不想 給不給
[00:23:49.480 --> 00:23:54.440]  碰一下而已 上帝不知道的 碰一下看你想不想
[00:23:54.440 --> 00:23:59.480]  不是 禱告不是隨心的 說了算了
[00:23:59.480 --> 00:24:05.400]  行不行就算了 不是
[00:24:05.400 --> 00:24:08.920]  這段聖經說得非常清楚
[00:24:08.920 --> 00:24:14.520]  警惕是一件經過深思細想的事情
[00:24:14.520 --> 00:24:18.040]  我們所謂行徹禱告是保持警惕
[00:24:18.040 --> 00:24:24.520]  是想過這件事才放到上帝的面前
[00:24:24.520 --> 00:24:31.640]  你跟上帝說話是想過 想清楚才去說
[00:24:31.640 --> 00:24:36.440]  你不要說什麼 你試一下跟你身邊的人聊天
[00:24:36.440 --> 00:24:39.960]  如果他跟你說話都沒有想過
[00:24:39.960 --> 00:24:45.880]  想清楚跟你說 你都不知道他想說什麼
[00:24:45.880 --> 00:24:48.840]  所以弟兄姊妹
[00:24:48.840 --> 00:24:55.240]  第一件事給我們在這裡學的就是禱告絕對不是一件輕忽的事情
[00:24:55.240 --> 00:25:02.920]  在上帝面前經過反覆思想 想清楚才向上帝發出的心底說話
[00:25:02.920 --> 00:25:07.400]  我一會兒會再說為什麼是心底說話
[00:25:07.400 --> 00:25:10.840]  因為你的心底說話說給上帝聽
[00:25:10.840 --> 00:25:16.760]  上帝才會跟你說心底的說話
[00:25:16.760 --> 00:25:20.840]  如果你說的話隨隨便便的 說了又不算數的
[00:25:20.840 --> 00:25:23.640]  說了又不是很認真的
[00:25:23.640 --> 00:25:31.240]  那你預料到的那個跟你回答的那個都是不認真的
[00:25:31.240 --> 00:25:37.080]  所以禱告往往我們會在最後以一句話來結束
[00:25:37.080 --> 00:25:44.120]  叫做阿門 或者你會聽見你那個版本叫做誠心所願
[00:25:44.120 --> 00:25:49.880]  絕對不是隨心所願 是誠心所願
[00:25:49.880 --> 00:25:52.120]  我真的很想放在上帝的面前
[00:25:52.120 --> 00:25:57.640]  我很認真想聽清楚上帝你是怎麼想的
[00:25:57.640 --> 00:26:03.560]  而感恩就驅動到我們成為在這個禱告的過程當中
[00:26:03.560 --> 00:26:11.480]  去為每一個信徒的誠信來去參與禱告紀念
[00:26:11.480 --> 00:26:15.640]  感恩能夠使我們去見到神
[00:26:15.640 --> 00:26:22.760]  並且能夠和神邊行邊活這種屬靈關係的建立
[00:26:22.760 --> 00:26:27.640]  叫我們能夠和上帝有一份更親密的關係
[00:26:27.640 --> 00:26:31.800]  掌握得更清楚上帝的心思意念
[00:26:31.800 --> 00:26:41.480]  而反而有個循環的好處能夠更加鞏固到我們侍奉的基礎
[00:26:41.480 --> 00:26:45.720]  為什麼我說到這裡 侍奉的基礎呢
[00:26:45.720 --> 00:26:50.360]  因為當我們能夠掌握到上帝的心思意念的時候
[00:26:50.360 --> 00:26:57.160]  你的侍奉就不是自己個人的意願
[00:26:57.160 --> 00:27:04.200]  你知道了上帝的心思你就不會亂來
[00:27:04.200 --> 00:27:09.160]  當然如果你知道了也會故意不聽上帝的心思意念
[00:27:09.160 --> 00:27:11.400]  那就應該問一條問題
[00:27:11.400 --> 00:27:13.320]  那你是不是信徒呢
[00:27:13.320 --> 00:27:18.520]  信一個人你也要聽他的說話來去做
[00:27:18.520 --> 00:27:24.680]  如果你不信他你為什麼聽到明知他這樣想你還要和他唱反調
[00:27:24.680 --> 00:27:27.720]  什麼才會和你唱反調呢
[00:27:27.720 --> 00:27:30.440]  你的仇人你的敵人
[00:27:30.440 --> 00:27:33.880]  什麼和神的心意是對敵的
[00:27:33.880 --> 00:27:35.160]  魔鬼
[00:27:35.160 --> 00:27:39.720]  如果你是明知上帝的心思討告完知道了
[00:27:39.720 --> 00:27:43.480]  但原來你仍然要採取相反的行為
[00:27:43.480 --> 00:27:46.200]  那你就是在走魔鬼的道路
[00:27:46.200 --> 00:27:47.960]  明不明白
[00:27:47.960 --> 00:27:52.360]  就是你不信主
[00:27:52.360 --> 00:28:00.280]  保羅說了這兩句可以這麼濃縮的說話
[00:28:00.280 --> 00:28:03.800]  就告訴我們告訴哥羅西教會知道
[00:28:03.800 --> 00:28:09.480]  如果你想將討告結合在你的侍奉裡面
[00:28:09.480 --> 00:28:19.720]  你這兩個要點是必須要恆常地去操練
[00:28:19.720 --> 00:28:24.520]  使我們的屬靈生命更越來越貼近上帝
[00:28:24.520 --> 00:28:27.640]  這個是侍奉的基礎
[00:28:27.640 --> 00:28:30.200]  所以討告和侍奉之間的關係
[00:28:30.200 --> 00:28:33.880]  原來討告是在打根基和我們
[00:28:33.880 --> 00:28:39.240]  不會浮浮游游在其他的基礎上面
[00:28:39.240 --> 00:28:45.080]  譬如有些人我在神學院讀書的時候
[00:28:45.080 --> 00:28:51.080]  有個同學走來問我你將來侍奉想怎樣呢?
[00:28:51.080 --> 00:28:54.680]  我說上帝讓我做牧羊工作
[00:28:54.680 --> 00:28:57.080]  怎樣做牧羊工作我不敢說
[00:28:57.080 --> 00:29:02.200]  但至少在牧羊的工作上面
[00:29:02.200 --> 00:29:05.640]  怎樣留在上帝到時帶領
[00:29:05.640 --> 00:29:07.400]  有教會牧就有教會牧
[00:29:07.400 --> 00:29:09.160]  沒有教會牧就沒有
[00:29:09.160 --> 00:29:12.120]  轉其他方式 是不是?
[00:29:12.120 --> 00:29:15.720]  問我的同學他就說不是
[00:29:15.720 --> 00:29:17.880]  我已經計劃好一套了
[00:29:17.880 --> 00:29:20.440]  你那套是甚麼?說來聽聽
[00:29:20.440 --> 00:29:25.880]  他說我決定回去某某那間大教會
[00:29:25.880 --> 00:29:27.960]  他在那間教會出生的
[00:29:27.960 --> 00:29:30.200]  所以他在那裏他要回去
[00:29:30.200 --> 00:29:33.560]  沒所謂的 回自己的母會 是不是?
[00:29:33.560 --> 00:29:35.880]  跟著說我一定要做家庭工作
[00:29:35.880 --> 00:29:40.120]  嘩 我這麼specific的 你要做家庭工作?
[00:29:40.120 --> 00:29:43.640]  是啊 我一定要去牧養一些夫婦
[00:29:43.640 --> 00:29:45.560]  我只是做一些夫婦
[00:29:45.560 --> 00:29:49.480]  跟著我心想你又未結婚
[00:29:49.480 --> 00:29:54.520]  你要牧養夫婦會不會有些困難呢?
[00:29:54.520 --> 00:29:56.120]  他說我計劃到的了
[00:29:56.120 --> 00:29:58.760]  上帝一定要開這條門路給我
[00:29:58.760 --> 00:30:03.480]  我說那上帝是否一定開這條門路給你去侍奉呢?
[00:30:03.480 --> 00:30:06.440]  跟著他說是的 我有感動
[00:30:06.440 --> 00:30:11.560]  那我說完了 你一說你有感動我就說完了
[00:30:11.560 --> 00:30:15.640]  因為你有感動就未必是上帝感動
[00:30:15.640 --> 00:30:19.000]  所以弟兄姊妹如果你整天跟我說我有上帝感動
[00:30:19.000 --> 00:30:20.520]  我就說完了
[00:30:20.520 --> 00:30:23.800]  我怎麼能夠問你 你怎麼敢問我
[00:30:23.800 --> 00:30:25.160]  最多我會多問一句
[00:30:25.160 --> 00:30:27.640]  上帝感動你的時候是怎樣的?
