
[00:00:00.000 --> 00:00:07.200]  上一次和大家開始了一個新的系列
[00:02:26.700 --> 00:02:30.700]  希望在人間建造天堂
[00:02:30.700 --> 00:02:34.700]  前俄羅斯的領袖列寧
[00:02:34.700 --> 00:02:39.700]  他說共產主義就是人間的天堂
[00:02:39.700 --> 00:02:42.700]  我們看到俗世的人和異端
[00:02:42.700 --> 00:02:44.700]  都是追求天堂
[00:02:44.700 --> 00:02:46.700]  基督徒呢?
[00:02:46.700 --> 00:02:49.700]  基督徒反而很少提到天堂
[00:02:49.700 --> 00:02:52.700]  很少提到地獄
[00:02:52.700 --> 00:02:55.700]  一般基督徒在他們的心裡
[00:02:55.700 --> 00:02:58.700]  都沒有追求天堂的心
[00:02:58.700 --> 00:03:00.700]  這個也是原因
[00:03:00.700 --> 00:03:04.700]  為什麼一般的基督徒都是這麼軟弱無力
[00:03:04.700 --> 00:03:06.700]  根據調查的數字
[00:03:06.700 --> 00:03:08.700]  一般的基督徒和非基督徒
[00:03:08.700 --> 00:03:11.700]  根本沒有什麼分別
[00:03:11.700 --> 00:03:13.700]  我相信一個很重要的原因
[00:03:13.700 --> 00:03:17.700]  就是他們都沒有嚮往天堂的心
[00:03:17.700 --> 00:03:21.700]  為什麼基督徒不嚮往天堂呢?
[00:03:21.700 --> 00:03:24.700]  因為他們和俗世為友
[00:03:24.700 --> 00:03:27.700]  他們希望能夠及時行樂
[00:03:27.700 --> 00:03:30.700]  他們都像我們這樣
[00:03:30.700 --> 00:03:32.700]  被美國生活影響
[00:03:32.700 --> 00:03:36.700]  希望每件事都能夠立刻得到滿足
[00:03:36.700 --> 00:03:39.700]  為什麼美國人這麼喜歡快餐呢?
[00:03:39.700 --> 00:03:41.700]  就是夠快
[00:03:41.700 --> 00:03:43.700]  但是快餐都不夠快
[00:03:43.700 --> 00:03:45.700]  他們還要drive through
[00:03:45.700 --> 00:03:47.700]  在車裡拿外賣
[00:03:47.700 --> 00:03:49.700]  更加快
[00:03:49.700 --> 00:03:51.700]  買東西也是一樣
[00:03:51.700 --> 00:03:55.700]  他們不會慢慢儲錢買東西
[00:03:55.700 --> 00:03:57.700]  他們是用信用卡
[00:03:57.700 --> 00:03:59.700]  先買到先得到到手
[00:03:59.700 --> 00:04:01.700]  然後慢慢來供
[00:04:01.700 --> 00:04:03.700]  慢慢來還債
[00:04:03.700 --> 00:04:05.700]  這個也是原因
[00:04:05.700 --> 00:04:08.700]  為什麼成功神學這麼受歡迎
[00:04:08.700 --> 00:04:10.700]  因為他們保證
[00:04:10.700 --> 00:04:12.700]  你想要得到的東西你能夠得到
[00:04:12.700 --> 00:04:15.700]  而且是立刻能夠得到
[00:04:15.700 --> 00:04:21.700]  所以很多人都不嚮往天堂
[00:04:21.700 --> 00:04:26.700]  因為天堂不是一個你立刻能夠去到的地方
[00:04:26.700 --> 00:04:30.700]  天堂是要你死了之後才能夠去到
[00:04:30.700 --> 00:04:34.700]  所以一般的基督徒都不嚮往天堂
[00:04:34.700 --> 00:04:39.700]  他們甚至希望在地上建立自己的天堂
[00:04:39.700 --> 00:04:44.700]  就是有個很美麗很舒適的地方來居住
[00:04:44.700 --> 00:04:47.700]  來享受他們的人生
[00:04:47.700 --> 00:04:50.700]  這個就是他們的天堂
[00:04:50.700 --> 00:04:52.700]  一般基督徒的想法
[00:04:52.700 --> 00:04:56.700]  就是這個花花世界有誰能夠捨得
[00:04:56.700 --> 00:04:58.700]  誰捨得離開
[00:04:58.700 --> 00:05:01.700]  讓我享受夠了讓我玩夠了
[00:05:01.700 --> 00:05:04.700]  讓我老到走都不能走動都不能動
[00:05:04.700 --> 00:05:07.700]  那我就上天堂了
[00:05:07.700 --> 00:05:10.700]  其實這個是很錯誤的一個想法
[00:05:10.700 --> 00:05:13.700]  我們應該是嚮往天堂
[00:05:13.700 --> 00:05:18.700]  而不是不捨得這個世界所給我們的一切
[00:05:18.700 --> 00:05:24.700]  其實希伯來書的作者都提醒我們
[00:05:24.700 --> 00:05:28.700]  我們在這個世上只不過是旅客
[00:05:28.700 --> 00:05:30.700]  我們只不過是寄居
[00:05:30.700 --> 00:05:32.700]  在希伯來書的十一章
[00:05:32.700 --> 00:05:35.700]  講到有很多有信心的人
[00:05:35.700 --> 00:05:37.700]  在十一章的十六節
[00:05:37.700 --> 00:05:42.700]  作者說他們都羨慕一個更美的家鄉
[00:05:42.700 --> 00:05:44.700]  這個就是天上的家鄉
[00:05:44.700 --> 00:05:46.700]  這個就是天堂
[00:05:46.700 --> 00:05:49.700]  我們在世上只不過是寄居
[00:05:49.700 --> 00:05:52.700]  有一個美國的遊客
[00:05:52.700 --> 00:05:55.700]  他去到以色列來旅遊
[00:05:55.700 --> 00:05:58.700]  他去到一個拉比的家
[00:05:58.700 --> 00:06:02.700]  他見到這個猶太人拉比的家很簡陋
[00:06:02.700 --> 00:06:06.700]  只有四面牆 一張桌子 一張椅子
[00:06:06.700 --> 00:06:08.700]  還有很多書
[00:06:08.700 --> 00:06:10.700]  他就去問這個拉比
[00:06:10.700 --> 00:06:13.700]  你的家具都去了哪裡
[00:06:13.700 --> 00:06:17.700]  那個拉比問那個美國遊客
[00:06:17.700 --> 00:06:20.700]  他說你的家具又在哪裡
[00:06:20.700 --> 00:06:22.700]  那個美國人的遊客說
[00:06:22.700 --> 00:06:24.700]  我的家具當然在家裡
[00:06:24.700 --> 00:06:27.700]  他說難道我帶著我的家具到處走嗎
[00:06:27.700 --> 00:06:29.700]  這個猶太人的拉比說
[00:06:29.700 --> 00:06:32.700]  這個正是原因我沒有家具
[00:06:32.700 --> 00:06:34.700]  我在地上是寄居的
[00:06:34.700 --> 00:06:37.700]  我真正的家鄉是天堂
[00:06:37.700 --> 00:06:41.700]  其實耶穌基督在主禱文都教我們
[00:06:41.700 --> 00:06:43.700]  要願你的國光臨
[00:06:43.700 --> 00:06:45.700]  願你的子已成就在地
[00:06:45.700 --> 00:06:47.700]  如同成就在天
[00:06:47.700 --> 00:06:50.700]  我們應該是求神的國光臨
[00:06:50.700 --> 00:06:54.700]  願我們早日能夠和神在天堂
[00:06:54.700 --> 00:06:57.700]  在一起渡過永恆
[00:06:57.700 --> 00:07:01.700]  大衛在詩篇27篇第4節
[00:07:01.700 --> 00:07:04.700]  他也說我尋求耶和華
[00:07:04.700 --> 00:07:06.700]  我仍然要尋求
[00:07:06.700 --> 00:07:10.700]  就是一生一世住在耶和華的殿中
[00:07:10.700 --> 00:07:12.700]  沾養祂的榮美
[00:07:12.700 --> 00:07:15.700]  我們都應該很渴望
[00:07:15.700 --> 00:07:17.700]  向往天堂的生活
[00:07:17.700 --> 00:07:19.700]  能夠永遠與神同在
[00:07:19.700 --> 00:07:22.700]  每日沾養神的榮美
[00:07:22.700 --> 00:07:26.700]  現在基督徒一個很大的問題
[00:07:26.700 --> 00:07:29.700]  就是他們根本不向往天堂
[00:07:29.700 --> 00:07:31.700]  當我們不向往天堂的時候
[00:07:31.700 --> 00:07:34.700]  就會影響我們在地上的生命
[00:07:34.700 --> 00:07:37.700]  影響我們在地上的生活
[00:07:37.700 --> 00:07:39.700]  都會出現很大的問題
[00:07:39.700 --> 00:07:43.700]  John Bunyan是一個清教徒
[00:07:43.700 --> 00:07:47.700]  他有一本書很出名叫做天路歷程
[00:07:47.700 --> 00:07:50.700]  相信很多基督徒都讀過這本書
[00:07:50.700 --> 00:07:53.700]  就是講到清教徒在神聖的路上
[00:07:53.700 --> 00:07:56.700]  向著天堂的路來行走
[00:07:56.700 --> 00:07:59.700]  就是這一段歷程
[00:07:59.700 --> 00:08:02.700]  這本書講到有兩個清教徒
[00:08:02.700 --> 00:08:05.700]  在這裡大家你問我我問你
[00:08:05.700 --> 00:08:08.700]  有一個問另外一個清教徒
[00:08:08.700 --> 00:08:10.700]  你什麼時候是最淑寧
[00:08:10.700 --> 00:08:12.700]  你什麼時候是最聖潔
[00:08:12.700 --> 00:08:14.700]  另外一個回答
[00:08:14.700 --> 00:08:16.700]  當我想到天堂
[00:08:16.700 --> 00:08:19.700]  當我想到將來要去的天家
[00:08:19.700 --> 00:08:22.700]  就是我最聖潔最淑寧的時候
[00:08:22.700 --> 00:08:27.700]  我們真的需要有一個盼望將來的心
[00:08:27.700 --> 00:08:29.700]  這個是很重要
[00:08:29.700 --> 00:08:31.700]  這個也是唯一真實
[00:08:31.700 --> 00:08:35.700]  唯一有永恆意義的盼望
[00:08:35.700 --> 00:08:38.700]  當我們有這樣的盼望的時候
[00:08:38.700 --> 00:08:40.700]  我們在世上的生活
[00:08:40.700 --> 00:08:44.700]  就會活得更加精彩更加有意思
[00:08:44.700 --> 00:08:48.700]  啟示錄是聖經最後的一部書
[00:08:48.700 --> 00:08:51.700]  它以戲劇性的結束
[00:08:51.700 --> 00:08:54.700]  告訴我們將來的家
[00:08:54.700 --> 00:08:57.700]  我們的天堂會是怎樣
[00:08:57.700 --> 00:09:01.700]  啟示錄說天堂是一個眾聖徒
[00:09:01.700 --> 00:09:05.700]  會和神永遠同在的地方
[00:09:05.700 --> 00:09:10.700]  聖經清楚讓我們知道
[00:09:10.700 --> 00:09:13.700]  是有新天新地的應許
[00:09:13.700 --> 00:09:17.700]  在這裡以賽亞書的66章第22節
[00:09:17.700 --> 00:09:19.700]  耶和華說
[00:09:19.700 --> 00:09:24.700]  我所要做的新天新地在我面前長存
[00:09:24.700 --> 00:09:25.700]  經文說
[00:09:25.700 --> 00:09:28.700]  神將來要做的新天新地
[00:09:28.700 --> 00:09:31.700]  是會永遠在神的面前存在
[00:09:31.700 --> 00:09:34.700]  我們將會永遠與神在一起
[00:09:34.700 --> 00:09:38.700]  在以賽亞書的65章第17節
[00:09:38.700 --> 00:09:39.700]  經文說
[00:09:39.700 --> 00:09:42.700]  看啊!我做新天新地
[00:09:42.700 --> 00:09:45.700]  從前的事不再被記起
[00:09:45.700 --> 00:09:47.700]  也不再追想
[00:09:47.700 --> 00:09:50.700]  神說我做的新天新地
[00:09:50.700 --> 00:09:53.700]  是會完美到你不會再想起
[00:09:53.700 --> 00:09:56.700]  你不會再懷念以前的世界
[00:09:56.700 --> 00:09:59.700]  在彼得後書的第三章
[00:09:59.700 --> 00:10:01.700]  我們今天會說很多
[00:10:01.700 --> 00:10:04.700]  彼得後書三章10至13節的經文
[00:10:04.700 --> 00:10:07.700]  在第13節經文說
[00:10:07.700 --> 00:10:10.700]  但我們照他的應許
[00:10:10.700 --> 00:10:14.700]  盼望新天新地有兒居住其中
[00:10:14.700 --> 00:10:19.700]  這個新天新地是會有二人居住在其中
[00:10:19.700 --> 00:10:22.700]  是一個充滿公義的地方
[00:10:22.700 --> 00:10:27.700]  不單神是應許新天新地
[00:10:27.700 --> 00:10:29.700]  也告訴我們
[00:10:29.700 --> 00:10:33.700]  舊天舊地會過去
[00:10:33.700 --> 00:10:37.700]  在希伯來書的一章10至12節
[00:10:37.700 --> 00:10:38.700]  經文說
[00:10:38.700 --> 00:10:41.700]  主啊!你起初納了地的根基
[00:10:41.700 --> 00:10:44.700]  天也是你所做的
[00:10:44.700 --> 00:10:46.700]  天地都要滅沒
[00:10:46.700 --> 00:10:48.700]  天地都要滅沒
[00:10:48.700 --> 00:10:50.700]  天地都會沒有了
[00:10:50.700 --> 00:10:52.700]  你卻要長存
[00:10:52.700 --> 00:10:55.700]  天地都要像衣服漸漸舊了
[00:10:55.700 --> 00:10:58.700]  你要將天地捲起來
[00:10:58.700 --> 00:11:00.700]  像一件外衣
[00:11:00.700 --> 00:11:02.700]  天地就都改變了
[00:11:02.700 --> 00:11:04.700]  唯有你永不改變
[00:11:04.700 --> 00:11:07.700]  你的年數沒有窮盡
[00:11:07.700 --> 00:11:10.700]  神告訴我們
[00:11:10.700 --> 00:11:12.700]  我們所住的世界
[00:11:12.700 --> 00:11:13.700]  這個舊天地
[00:11:13.700 --> 00:11:16.700]  有一天都會像一件舊衣服一樣
[00:11:16.700 --> 00:11:18.700]  被它捲起來
[00:11:18.700 --> 00:11:20.700]  放在一旁丟棄
[00:11:20.700 --> 00:11:22.700]  在這發生之前
[00:11:22.700 --> 00:11:26.700]  有很多事情要先出現
[00:11:26.700 --> 00:11:27.700]  第一
[00:11:27.700 --> 00:11:28.700]  上一次跟大家說
[00:11:28.700 --> 00:11:31.700]  教會會被提
[00:11:31.700 --> 00:11:34.700]  然後世上有七年的災難
[00:11:34.700 --> 00:11:36.700]  接著災難的最後
[00:11:36.700 --> 00:11:38.700]  有一場很激烈的戰爭
[00:11:38.700 --> 00:11:41.700]  叫做哈米吉多頓的戰爭
[00:11:41.700 --> 00:11:43.700]  是耶穌基督親自回來
[00:11:43.700 --> 00:11:46.700]  帶領以色列人得勝
[00:11:46.700 --> 00:11:50.700]  然後帶領我們進入千禧年的國度
[00:11:50.700 --> 00:11:53.700]  撒旦會被捆綁一千年
[00:11:53.700 --> 00:11:55.700]  最後撒旦會出來
[00:11:55.700 --> 00:11:59.700]  有最後一次的反叛
[00:11:59.700 --> 00:12:02.700]  但最後他被扔入火壺裡
[00:12:02.700 --> 00:12:06.700]  接著會有大白寶座的審判
[00:12:06.700 --> 00:12:09.700]  所有不接受耶穌基督的人
[00:12:09.700 --> 00:12:11.700]  都會去到神的寶座面前
[00:12:11.700 --> 00:12:14.700]  最後被扔入火壺裡
[00:12:14.700 --> 00:12:17.700]  接著會有新天新地
[00:12:17.700 --> 00:12:22.700]  我上一次都跟大家說過
[00:12:22.700 --> 00:12:26.700]  啟示錄可以照字面解釋
[00:12:26.700 --> 00:12:30.700]  其實還是應該要用字面來解釋
[00:12:30.700 --> 00:12:32.700]  啟示錄也讓我們看到
[00:12:32.700 --> 00:12:36.700]  末世所發生的事情的時間性
[00:12:36.700 --> 00:12:39.700]  我上一次說
[00:12:39.700 --> 00:12:42.700]  在第三章和第四章的中間啟示錄
[00:12:42.700 --> 00:12:45.700]  就是講到教會被提
[00:12:45.700 --> 00:12:49.700]  地上的教會變成天上的二十四位長老
[00:12:49.700 --> 00:12:52.700]  在第四章和第五章
[00:12:52.700 --> 00:12:54.700]  講到天堂的情形
[00:12:54.700 --> 00:12:57.700]  然後啟示錄的六章到十八章
[00:12:57.700 --> 00:13:01.700]  是講到地上有七年的災難
[00:13:01.700 --> 00:13:04.700]  接著十九章就是我們說
[00:13:04.700 --> 00:13:08.700]  耶穌基督會回來帶領以色列人得勝
[00:13:08.700 --> 00:13:10.700]  會審判萬國
[00:13:10.700 --> 00:13:18.700]  其實彼得後書第三章和啟示錄的結構很相似
[00:13:18.700 --> 00:13:22.700]  在彼得後書的三章四至七節
[00:13:22.700 --> 00:13:26.700]  也都講到耶穌基督回來審判萬國
[00:13:26.700 --> 00:13:29.700]  啟示錄的二十章
[00:13:29.700 --> 00:13:32.700]  接著就是講到有千禧年的國度
[00:13:32.700 --> 00:13:35.700]  我聽過很多人都說
[00:13:35.700 --> 00:13:38.700]  如果千禧年的國度真的這麼重要的話
[00:13:38.700 --> 00:13:44.700]  不可能只有啟示錄二十章講到有千禧年的國度
[00:13:44.700 --> 00:13:50.700]  其實在先知書 以賽亞書和十二先知書裏
[00:13:50.700 --> 00:13:56.700]  很多先知書的經文都有講到千禧年的國度是怎樣
[00:13:56.700 --> 00:14:00.700]  但實實在在講到千禧年
[00:14:00.700 --> 00:14:02.700]  是有一千年的經文
[00:14:02.700 --> 00:14:06.700]  除了啟示錄的二十章
[00:14:06.700 --> 00:14:10.700]  我相信出現在彼得後書的第三章第八節
[00:14:10.700 --> 00:14:12.700]  這一節的經文就是
[00:14:12.700 --> 00:14:16.700]  接著耶穌基督回來審判萬國
[00:14:16.700 --> 00:14:18.700]  經文說什麼
[00:14:18.700 --> 00:14:20.700]  彼得突然間說
[00:14:20.700 --> 00:14:25.700]  對神來說 一千年如一日 一日如千年
[00:14:25.700 --> 00:14:28.700]  我相信你見到經文的結構
[00:14:28.700 --> 00:14:30.700]  其實彼得暗示給我們聽
[00:14:30.700 --> 00:14:32.700]  是有千禧年的國度
[00:14:32.700 --> 00:14:36.700]  然後在三章十至十三節
[00:14:36.700 --> 00:14:40.700]  彼得說舊的天地會被毀滅
[00:14:40.700 --> 00:14:42.700]  新的天地會被創造
[00:14:42.700 --> 00:14:46.700]  完全吻合啟示錄經文的結構
[00:14:46.700 --> 00:14:49.700]  啟示錄的二十一和二十二章
[00:14:49.700 --> 00:14:53.700]  都是講到同一樣的經文
[00:14:53.700 --> 00:14:58.700]  我們說天地都要被毀滅
[00:14:58.700 --> 00:15:02.700]  就是啟示錄的二十一章 二十二章
[00:15:02.700 --> 00:15:05.700]  和彼得後書的第三章
[00:15:05.700 --> 00:15:07.700]  我們先看看啟示錄的二十一章
[00:15:07.700 --> 00:15:10.700]  一節和五節講什麼
[00:15:10.700 --> 00:15:14.700]  約翰說 我又看見一個新天新地
[00:15:14.700 --> 00:15:18.700]  因為先前的天地已經過去了
[00:15:18.700 --> 00:15:24.700]  座寶座的說 看啊 我將一切都更新了
[00:15:24.700 --> 00:15:29.700]  在彼得後書的三章十節也說
[00:15:29.700 --> 00:15:33.700]  但主的日子要像賊來到一樣
[00:15:33.700 --> 00:15:37.700]  那日天必有大響聲廢去
[00:15:37.700 --> 00:15:41.700]  有形則的都要被烈火消化
[00:15:41.700 --> 00:15:46.700]  地和地上的物都要消盡了
[00:15:46.700 --> 00:15:51.700]  我們看到天地都要被燒毀熔化
[00:15:51.700 --> 00:15:54.700]  所以很多時候我們說
[00:15:54.700 --> 00:15:57.700]  如果我們過份著重環保的話
[00:15:57.700 --> 00:15:59.700]  其實這不是聖經的教導
[00:15:59.700 --> 00:16:03.700]  因為聖經告訴我們一切都會被毀滅
[00:16:03.700 --> 00:16:07.700]  其實我們不是刻意去毀滅這個地球
[00:16:07.700 --> 00:16:09.700]  我們不會這樣做
[00:16:09.700 --> 00:16:15.700]  我們應該要照著我們的本份來保護保養這個地球
[00:16:15.700 --> 00:16:22.700]  但過份的環保 過份的工作來保存這個世界
[00:16:22.700 --> 00:16:26.700]  這個天地 是聖經沒有叫我們去做的
[00:16:26.700 --> 00:16:32.700]  為何天地都要被毀滅
[00:16:32.700 --> 00:16:34.700]  聖經有告訴我們
[00:16:34.700 --> 00:16:37.700]  在約伯記的十五章十五節說
[00:16:37.700 --> 00:16:42.700]  神不信靠他的眾聖徒 在他眼前天也不潔淨
[00:16:42.700 --> 00:16:45.700]  眾聖徒不是說信徒
[00:16:45.700 --> 00:16:50.700]  眾聖徒和眼前的天有個正比
[00:16:50.700 --> 00:16:52.700]  所以這裡是說天使
[00:16:52.700 --> 00:16:54.700]  由於天使的墮落
[00:16:54.700 --> 00:16:59.700]  神說天堂都被污穢了
[00:16:59.700 --> 00:17:03.700]  所以神要毀滅這個天地
[00:17:03.700 --> 00:17:05.700]  地又如何呢
[00:17:05.700 --> 00:17:09.700]  以塞瓦書的二十四章四至五節
[00:17:09.700 --> 00:17:14.700]  經文說地上悲哀衰殘 世界敗落衰殘
[00:17:14.700 --> 00:17:18.700]  地被其上的居民污穢
[00:17:18.700 --> 00:17:23.700]  這個世界 地上是沾滿了鮮血
[00:17:23.700 --> 00:17:28.700]  因為人的罪 有很多謀殺 有很多戰爭
[00:17:28.700 --> 00:17:32.700]  以至流了很多無辜人的血
[00:17:32.700 --> 00:17:36.700]  所以神說我要毀滅這個天地
[00:17:36.700 --> 00:17:39.700]  由於天使和人的墮落
[00:17:39.700 --> 00:17:41.700]  罪進入了這個世界
[00:17:41.700 --> 00:17:43.700]  神要毀滅一切
[00:17:43.700 --> 00:17:49.700]  其實這個地球會不會被毀滅
[00:17:49.700 --> 00:17:51.700]  是有兩個神學觀
[00:17:51.700 --> 00:17:55.700]  一個神學觀是照聖經字面的解釋
[00:17:55.700 --> 00:17:59.700]  一切會被燒盡 一切會被毀滅
[00:17:59.700 --> 00:18:02.700]  但是另外還有一個神學觀
[00:18:02.700 --> 00:18:08.700]  就是他們說 如果留意經文在啟示錄的二十一章第五節
[00:18:08.700 --> 00:18:11.700]  經文說天地會被根新
[00:18:11.700 --> 00:18:15.700]  根新這個字他們說可以解釋成
[00:18:15.700 --> 00:18:18.700]  不是說毀滅了舊的變成新的
[00:18:18.700 --> 00:18:20.700]  是將舊的根新
[00:18:20.700 --> 00:18:23.700]  剛才在彼得後書的三章十節
[00:18:23.700 --> 00:18:25.700]  經文說燒盡了
[00:18:25.700 --> 00:18:31.700]  這個字他們也說有版本是作顯露
[00:18:31.700 --> 00:18:34.700]  舊的地是會顯露出來
[00:18:34.700 --> 00:18:36.700]  所以他們這樣的原因
[00:18:36.700 --> 00:18:39.700]  就說這個地球是不會被毀滅
[00:18:39.700 --> 00:18:43.700]  只是根新 只是會再顯露出來
[00:18:43.700 --> 00:18:47.700]  甚至他們說這個地球是會被得到救贖
[00:18:47.700 --> 00:18:49.700]  如果大家記得的話
[00:18:49.700 --> 00:18:53.700]  我們在兩年前曾經在主日學讀過一本書
[00:18:53.700 --> 00:18:56.700]  叫做《上帝指紋的宣教使命》
[00:18:56.700 --> 00:18:59.700]  這本書的作者Christopher Wright
[00:18:59.700 --> 00:19:03.700]  他就是持有這樣的信念的神學家
[00:19:03.700 --> 00:19:08.700]  主要他們的想法是地球不會被毀滅
[00:19:08.700 --> 00:19:10.700]  我相信有一節的經文
[00:19:10.700 --> 00:19:14.700]  在羅馬書的第八章第二十二節
[00:19:14.700 --> 00:19:17.700]  說受造之物都一同嘆息
[00:19:17.700 --> 00:19:21.700]  希望能夠脫離罪的咒詛
[00:19:21.700 --> 00:19:25.700]  受造之物不單止包括人
[00:19:25.700 --> 00:19:28.700]  還包括了所有的創造
[00:19:28.700 --> 00:19:30.700]  所以他們說 你看
[00:19:30.700 --> 00:19:35.700]  不單止是人 連世界上一切的事物
[00:19:35.700 --> 00:19:39.700]  都一同嘆息 希望得到救贖
[00:19:39.700 --> 00:19:41.700]  但是讀聖經是要讀全部
[00:19:41.700 --> 00:19:45.700]  不可以只拿一節的經文來做文章
[00:19:45.700 --> 00:19:49.700]  你看見第八章二十三節說什麼呢?
[00:19:49.700 --> 00:19:51.700]  說神的兒女得到救贖
[00:19:51.700 --> 00:19:54.700]  即是說人會得到救贖
[00:19:54.700 --> 00:19:56.700]  其他的一切呢?
[00:19:56.700 --> 00:20:01.700]  二十一節 受造之物是脫離敗壞的痕跡
[00:20:01.700 --> 00:20:05.700]  所以我們見到事物是脫離敗壞的痕跡
[00:20:05.700 --> 00:20:08.700]  但是人來說是得救贖
[00:20:08.700 --> 00:20:14.700]  他們所根據的觀點有三點
[00:20:14.700 --> 00:20:16.700]  第一點就是我剛才所說的
[00:20:16.700 --> 00:20:19.700]  他們見到彼得後書的三張十字
[00:20:19.700 --> 00:20:22.700]  有一個字是可以有不同的解法
[00:20:22.700 --> 00:20:25.700]  你聽聽我讀彼得後書的三張十字
[00:20:25.700 --> 00:20:28.700]  但主的日子要像賊一般來到
[00:20:28.700 --> 00:20:32.700]  那日天耀在一聲君言巨響中消失
[00:20:32.700 --> 00:20:35.700]  眾天體都要銷毀融化
[00:20:35.700 --> 00:20:38.700]  地和地上所有的工作
[00:20:38.700 --> 00:20:41.700]  在和合本就是燒盡了
[00:20:41.700 --> 00:20:46.700]  在NIV另外的翻譯就是要顯露出來
[00:20:46.700 --> 00:20:52.700]  這就是他們說地和地上所有的都要顯露出來
[00:20:52.700 --> 00:20:54.700]  但是問題就出現了
[00:20:54.700 --> 00:20:59.700]  為何天會被完全銷毀融化
[00:20:59.700 --> 00:21:03.700]  但地卻沒有銷毀只是顯露出來
[00:21:03.700 --> 00:21:06.700]  這似乎是不合理
[00:21:06.700 --> 00:21:09.700]  在彼得後書的三張十字
[00:21:09.700 --> 00:21:13.700]  也說期望並加快神的日子來臨
[00:21:13.700 --> 00:21:18.700]  因為那日天要被火焚燒而融化
[00:21:18.700 --> 00:21:21.700]  眾天體都要銷毀融化
[00:21:21.700 --> 00:21:23.700]  為何天要銷毀融化
[00:21:23.700 --> 00:21:26.700]  但地卻沒有銷毀只是顯露出來
[00:21:26.700 --> 00:21:28.700]  這是不合理的
[00:21:28.700 --> 00:21:32.700]  因為我們看到很多的經文都說
[00:21:32.700 --> 00:21:35.700]  天地都要過去
[00:21:35.700 --> 00:21:38.700]  在詩篇的102篇26節
[00:21:38.700 --> 00:21:42.700]  說天地都要滅沒
[00:21:42.700 --> 00:21:44.700]  你卻要長存
[00:21:44.700 --> 00:21:48.700]  天地都要如外衣漸漸舊了
[00:21:48.700 --> 00:21:50.700]  你要將天地如女衣更換
[00:21:50.700 --> 00:21:52.700]  天地就改變了
[00:21:52.700 --> 00:21:56.700]  這裡說天地要如女衣更換
