
[00:00:00.000 --> 00:00:09.000]  今天和大家再次回到馬太福音登山補訓的部分
[00:08:09.640 --> 00:08:15.920]  所以從這些地方裡面我們可以對今天的世情略知一二
[00:08:15.920 --> 00:08:22.200]  人對於吃喝這件事是非常之重視的
[00:08:22.200 --> 00:08:26.720]  甚至在聖經裡面傳道書
[00:08:26.720 --> 00:08:31.360]  傳道者也都曾經很精準地去陳述過
[00:08:31.360 --> 00:08:33.520]  在第二章第二十四節
[00:08:33.520 --> 00:08:37.720]  他說人莫強於吃喝
[00:08:37.720 --> 00:08:40.640]  且在勞碌中享福
[00:08:40.640 --> 00:08:45.680]  可看者也是出於上帝的手
[00:08:45.680 --> 00:08:51.720]  所以人最基本的就是吃和喝
[00:08:51.720 --> 00:08:58.960]  而對吃和喝有更多的要求是自然不過的事情
[00:08:58.960 --> 00:09:00.840]  無論你信主也好
[00:09:00.840 --> 00:09:02.640]  不信主的人也好
[00:09:02.640 --> 00:09:09.960]  吃喝這件事是一個必然基本你的生活其中要參與的事情
[00:09:09.960 --> 00:09:14.960]  但是如果當我們要討論到禁食這個題目的時候
[00:09:14.960 --> 00:09:19.040]  我相信對於大部分的弟兄姊妹來算
[00:09:19.040 --> 00:09:23.920]  或者信徒是比較陌生的題目
[00:09:23.920 --> 00:09:25.240]  為什麼呢?
[00:09:25.240 --> 00:09:31.920]  因為禁食可以說是一個我們很多時候難以明白
[00:09:31.920 --> 00:09:34.280]  為什麼要這樣做的事情
[00:09:34.280 --> 00:09:37.120]  但是因為今天我們從登山補訓裡面
[00:09:37.120 --> 00:09:41.640]  我們看到耶穌基督特意提到禁食這個題目
[00:09:41.640 --> 00:09:47.280]  作為在屬靈生命上的一個預備的討論項目
[00:09:47.280 --> 00:09:52.440]  我們就不能夠超過耶穌基督這個安排
[00:09:52.440 --> 00:09:56.760]  所以我們就不如索性慢慢去看看
[00:09:56.760 --> 00:10:02.560]  在這段經文裡面以至於禁食本身那個歷史發展的過程
[00:10:02.560 --> 00:10:07.480]  讓我們看看耶穌其實在這裡想說些什麼給我們知道
[00:10:07.480 --> 00:10:11.040]  首先什麼叫做禁食呢?
[00:10:11.040 --> 00:10:13.680]  禁食英文叫做fast
[00:10:13.680 --> 00:10:18.200]  這個字其實在聖經裡面
[00:10:18.200 --> 00:10:21.400]  其實我們很經常都會找得到的
[00:10:21.400 --> 00:10:25.080]  無論在舊約和新約當中
[00:10:25.080 --> 00:10:30.280]  禁食可以說是猶太人以及基督徒
[00:10:30.280 --> 00:10:36.880]  他們一種屬靈的宗教禮儀活動之一
[00:10:36.880 --> 00:10:43.560]  是禁食者在上帝的面前對自己厭惡罪的一種
[00:10:43.560 --> 00:10:49.600]  在靈性以及心理狀態上的一種哀悼的表達
[00:10:49.600 --> 00:10:52.360]  我們英文說叫做grievances
[00:10:52.360 --> 00:10:56.600]  我們對於罪在我們生命上受到影響
[00:10:56.600 --> 00:10:59.360]  我們有一種憤慨、討厭
[00:10:59.360 --> 00:11:03.800]  所以就有這個禁食這個活動
[00:11:03.800 --> 00:11:08.480]  當我們再去參考回舊約聖經裡面
[00:11:08.480 --> 00:11:15.880]  原來禁食是有一個原本的特定的時日去進行的
[00:11:15.880 --> 00:11:21.480]  按照利未記第十六章裡面
[00:11:21.480 --> 00:11:28.200]  我們知道原來當摩西頒布禁食條例的時候
[00:11:28.200 --> 00:11:32.360]  是指明在一個日子叫做贖罪日
[00:11:32.360 --> 00:11:38.240]  date of atonement這一天裡面去進行的
[00:11:38.240 --> 00:11:41.600]  那麼這個date of atonement是指哪一天呢?
[00:11:41.600 --> 00:11:45.720]  就是每逢七月的第十天
[00:11:45.720 --> 00:11:49.320]  就是這一天叫做贖罪日
[00:11:49.320 --> 00:11:52.120]  而在贖罪日裡面
[00:11:52.120 --> 00:11:54.200]  所有的以色列人
[00:11:54.200 --> 00:12:01.520]  尤其是侍奉在神會幕或者聖殿裡面的人
[00:12:01.520 --> 00:12:03.040]  當時還沒有聖殿
[00:12:03.040 --> 00:12:06.480]  會幕裡面的神職人員
[00:12:06.480 --> 00:12:08.600]  就是利未之派
[00:12:08.600 --> 00:12:12.120]  尤其是亞倫的後裔
[00:12:12.120 --> 00:12:18.040]  他們就必須要進行這個禁食的活動
[00:12:18.040 --> 00:12:21.800]  所以當我們去再重新看一下
[00:12:21.800 --> 00:12:26.320]  贖罪日的起源以及禁食這個題目
[00:12:26.320 --> 00:12:30.400]  原來它的起源是源自於一幫
[00:12:30.400 --> 00:12:35.480]  正在會在會幕當中侍奉神的人
[00:12:35.480 --> 00:12:39.480]  也就是亞倫家的後裔
[00:12:39.480 --> 00:12:44.360]  這方面我們只需要看回利未記第十六章
[00:12:44.360 --> 00:12:46.640]  的第一至第二節裡面
[00:12:46.640 --> 00:12:48.840]  就記載得非常清楚了
[00:12:48.840 --> 00:12:51.160]  在經文裡面這樣記載
[00:12:51.160 --> 00:12:54.000]  亞倫的兩個兒子
[00:12:54.000 --> 00:12:57.840]  近到耶和華面前死了
[00:12:57.840 --> 00:12:59.360]  死了之後
[00:12:59.360 --> 00:13:02.040]  耶和華曉遇摩西說
[00:13:02.040 --> 00:13:04.400]  要告訴你哥哥亞倫
[00:13:04.400 --> 00:13:08.800]  不可隨時進聖所的萬子內
[00:13:08.800 --> 00:13:11.440]  在跪上的施恩座前
[00:13:11.440 --> 00:13:13.960]  免得他死亡
[00:13:13.960 --> 00:13:16.960]  因為我要從魂中顯現
[00:13:16.960 --> 00:13:20.080]  在施恩座上
[00:13:20.080 --> 00:13:22.720]  所以當我們如果去看回
[00:13:22.720 --> 00:13:25.160]  利未記的第十六章的時候
[00:13:25.160 --> 00:13:27.600]  原來贖罪日
[00:13:27.600 --> 00:13:32.000]  以及禁食這個題目
[00:13:32.000 --> 00:13:36.160]  原來有法的是因為亞倫家
[00:13:36.160 --> 00:13:38.840]  在裡面所做過一件事
[00:13:38.840 --> 00:13:41.600]  如果當我們去看回舊約的聖經
[00:13:41.600 --> 00:13:45.960]  亞倫曾經這兩個兒子做過什麼事情呢
[00:13:45.960 --> 00:13:47.520]  我們就不難發現
[00:13:47.520 --> 00:13:49.800]  原來亞倫的兩個兒子
[00:13:49.800 --> 00:13:53.240]  曾經是自把自為地去
[00:13:53.240 --> 00:13:55.840]  用煩火去獻祭
[00:13:55.840 --> 00:13:58.120]  觸怒了上帝
[00:13:58.120 --> 00:14:02.200]  於是乎他這兩個兒子就馬上被殺
[00:14:02.200 --> 00:14:05.800]  這件事件也都直接告訴我們知道
[00:14:05.800 --> 00:14:09.640]  贖罪日的設立以及禁食
[00:14:09.640 --> 00:14:13.040]  原來是源自於神職人員
[00:14:13.040 --> 00:14:15.240]  侍奉主的人
[00:14:15.240 --> 00:14:19.680]  他在上帝的面前犯罪
[00:14:19.680 --> 00:14:25.280]  而且他們在侍奉的過程當中去犯罪
[00:14:25.280 --> 00:14:30.560]  所以上帝就後來吩咐亞倫
[00:14:30.560 --> 00:14:36.760]  就說從此之後你再不要隨便出入這個會幕
[00:14:36.760 --> 00:14:40.840]  免得你家的罪在我面前有法
[00:14:40.840 --> 00:14:43.760]  我會殺死你
[00:14:43.760 --> 00:14:44.720]  於是乎怎樣呢
[00:14:44.720 --> 00:14:49.600]  就定了每逢第七個月份的第十天
[00:14:49.600 --> 00:14:52.360]  就定為贖罪日
[00:14:52.360 --> 00:14:56.040]  要求侍奉神的人
[00:14:56.040 --> 00:15:00.240]  在這段聖經直接指到的就是亞倫
[00:15:00.240 --> 00:15:01.600]  他要怎樣呢
[00:15:01.600 --> 00:15:04.120]  要進行禁食
[00:15:04.120 --> 00:15:06.240]  在這個贖罪日當中
[00:15:06.240 --> 00:15:11.480]  還要進行一連串的贖罪之禮
[00:15:11.480 --> 00:15:14.320]  要去從而將這個
[00:15:14.320 --> 00:15:20.320]  曾經干犯上帝的神職人員這個罪去活除
[00:15:20.320 --> 00:15:22.160]  並且藉著這一天
[00:15:22.160 --> 00:15:26.120]  也都透過神職人員祭司
[00:15:26.120 --> 00:15:30.320]  他們去為所有以色列人的罪
[00:15:30.320 --> 00:15:33.760]  認真的去進行獻祭
[00:15:33.760 --> 00:15:37.080]  去贖他們一切所有的罪
[00:15:37.080 --> 00:15:41.440]  所以在這個贖罪日
[00:15:41.440 --> 00:15:44.320]  禁食這個進程
[00:15:44.320 --> 00:15:48.360]  也都成為了自此以後在會幕
[00:15:48.360 --> 00:15:52.440]  甚至後來的聖殿裡面的侍奉的神職人員
[00:15:52.440 --> 00:15:56.800]  得到了很多大量以色列民
[00:15:56.800 --> 00:16:00.480]  他們所獻上的祭身
[00:16:00.480 --> 00:16:05.480]  因為他們要為他們獻上贖罪之祭
[00:16:05.480 --> 00:16:09.200]  後來這個發展就去到這個
[00:16:09.200 --> 00:16:13.600]  秘魯之後的情況又有些改變
[00:16:13.600 --> 00:16:15.960]  因為會幕再不存在了
[00:16:15.960 --> 00:16:19.160]  聖殿也都不在他們當中
[00:16:19.160 --> 00:16:23.240]  他們秘魯到外邦世界裡面
[00:16:23.240 --> 00:16:26.200]  以色列民怎樣做好呢?
[00:16:26.200 --> 00:16:29.200]  原來在這個秘魯之後
[00:16:29.200 --> 00:16:33.840]  禁食進入到外邦世界這個環境裡面
[00:16:33.840 --> 00:16:36.960]  就演變了成為再不只是
[00:16:36.960 --> 00:16:41.840]  單一日在贖罪日而舉行的活動
[00:16:41.840 --> 00:16:47.720]  禁食成為了一種恆常天天的宗教禮儀
[00:16:47.720 --> 00:16:51.280]  在外邦人的世界當中
[00:16:51.280 --> 00:16:58.440]  以色列民他們天天進行禁食的行動
[00:16:58.440 --> 00:17:01.040]  這方面我們可以參考
[00:17:01.040 --> 00:17:04.800]  在撒加利亞書第七章
[00:17:04.800 --> 00:17:08.240]  或者特別是第八章的經文裡面
[00:17:08.240 --> 00:17:12.040]  第十八至十九節就有這樣的記載
[00:17:12.040 --> 00:17:16.240]  他說萬鈞之夜華的華臨到我說
[00:17:16.240 --> 00:17:18.880]  萬鈞之夜華如此說
[00:17:18.880 --> 00:17:22.400]  四月五月禁食的日子
[00:17:22.400 --> 00:17:25.760]  七月十月禁食的日子
[00:17:25.760 --> 00:17:30.240]  必變為由大家歡喜快樂的日子
[00:17:30.240 --> 00:17:32.400]  和歡樂的節日
[00:17:32.400 --> 00:17:38.280]  所以你們要喜樂誠實與和平
[00:17:38.280 --> 00:17:41.680]  所以當以色列人被擄
[00:17:41.680 --> 00:17:47.000]  也可以反映出整個他們的建制的生活
[00:17:47.000 --> 00:17:49.200]  贖罪日的推行
[00:17:49.200 --> 00:17:54.680]  以及禁食的活動就漸漸擴展開去
[00:17:54.680 --> 00:18:02.120]  究竟在禁食裡面包括什麼的原意呢?
[00:18:02.120 --> 00:18:10.760]  原來禁食不僅是先前表露對罪的一種哀悼
[00:18:10.760 --> 00:18:17.440]  並且禁食可以成為一種直接向神認罪悔改的
[00:18:17.440 --> 00:18:20.920]  其中一個重要的元素
[00:18:20.920 --> 00:18:26.400]  是以色列人當他們在一些危急或者沮喪的時候
[00:18:26.400 --> 00:18:29.920]  向神的一種呈請的表現
[00:18:29.920 --> 00:18:34.680]  這方面我們更加可以從其他的舊約書卷裡面
[00:18:34.680 --> 00:18:36.440]  可以介紹得到
[00:18:36.440 --> 00:18:39.800]  其中一個我最喜歡去引用的
[00:18:39.800 --> 00:18:42.760]  就是以斯帖記裡面的
[00:18:42.760 --> 00:18:51.440]  以斯帖皇后為了救所有當時活在外邦世界的猶太人
[00:18:51.440 --> 00:18:56.400]  他們免得被一條惡法去殲滅
[00:18:56.400 --> 00:18:58.680]  於是乎怎麼樣呢?
[00:18:58.680 --> 00:19:03.920]  以斯帖皇后就在召喚所有的以色列人
[00:19:03.920 --> 00:19:07.880]  他們一起禁食土地
[00:19:07.880 --> 00:19:11.560]  所以這種發展讓我們看到
[00:19:11.560 --> 00:19:15.280]  禁食其實是一種歷史的淵源
[00:19:15.280 --> 00:19:19.280]  是從神職人員犯罪開始而有發的
[00:19:19.280 --> 00:19:23.760]  後來引發整個以色列人的社群
[00:19:23.760 --> 00:19:27.040]  特別因為已經分散到外邦世界裡面
[00:19:27.040 --> 00:19:29.680]  所以很多侍奉主的人
[00:19:29.680 --> 00:19:33.280]  特別是這個所謂會堂
[00:19:33.280 --> 00:19:39.440]  已經遍佈在所有外邦人的以色列人的社群裡面的時候
[00:19:39.440 --> 00:19:45.520]  因此禁食就成為了一個很普遍的一種活動
[00:19:45.520 --> 00:19:47.320]  既然是這麼普遍
[00:19:47.320 --> 00:19:49.880]  那本來應該是一件好事
[00:19:49.880 --> 00:19:52.080]  禁食正如我們剛才所說
[00:19:52.080 --> 00:19:57.920]  是針對人 尤其是要侍奉主的人
[00:19:57.920 --> 00:20:02.480]  他們對罪的那種懊悔和認罪悔改
[00:20:02.480 --> 00:20:04.880]  本來是一件好的事
[00:20:04.880 --> 00:20:13.200]  甚至是上帝特別透過摩西向神職人員祭司
[00:20:13.200 --> 00:20:16.240]  亞倫加他們訂立這個條例
[00:20:16.240 --> 00:20:22.560]  去免得上帝的不起悅在他們身上
[00:20:22.560 --> 00:20:24.760]  本來是一件好事來的
[00:20:24.760 --> 00:20:28.680]  但是最糟糕的發展是什麼呢?
[00:20:28.680 --> 00:20:31.000]  無論是在任何的時間
[00:20:31.000 --> 00:20:34.400]  被老前也好 被老之後也好
[00:20:34.400 --> 00:20:39.320]  禁食這個定例竟然漸漸變成了一幫
[00:20:39.320 --> 00:20:48.600]  所謂虛情假意的宗教人士的一種特別謀利的活動
[00:20:48.600 --> 00:20:51.880]  這種情況我們其實可以參考
[00:20:51.880 --> 00:20:53.520]  在舊約聖經包括
[00:20:53.520 --> 00:20:56.880]  以賽亞書第58章1-7節
[00:20:56.880 --> 00:20:59.960]  耶利米書第14章12節
[00:20:59.960 --> 00:21:04.400]  還有剛才我們提及過的撒加利亞書
[00:21:04.400 --> 00:21:08.960]  特別我們去看第七章第5-6節裡面
[00:21:08.960 --> 00:21:14.160]  上帝都藉著當時的先知向以色列人講道
[00:21:14.160 --> 00:21:16.600]  你們對於我的禁食
[00:21:16.600 --> 00:21:21.320]  已經進入了一種虛情假意的現象
[00:21:21.320 --> 00:21:23.880]  而這個這麼糟糕的現象
[00:21:23.880 --> 00:21:27.800]  這幫人利用禁食這個行為
[00:21:27.800 --> 00:21:31.280]  去各自謀取自己的益處
[00:21:31.280 --> 00:21:33.440]  就開始應運而生
[00:21:33.440 --> 00:21:36.800]  而這個也是今天我們所看的這段經文
[00:21:36.800 --> 00:21:40.720]  耶穌特意在這裡提出
[00:21:40.720 --> 00:21:44.600]  對於當場聽他講道的門徒
[00:21:44.600 --> 00:21:46.960]  耶穌就作出這個這樣的虧權
[00:21:46.960 --> 00:21:48.520]  16節耶穌這樣說
[00:21:48.520 --> 00:21:51.200]  你們禁食的時候
[00:21:51.200 --> 00:21:54.480]  不可仗那假冒偽善的人
[00:21:54.480 --> 00:21:56.760]  臉上戴著袖戎
[00:21:56.760 --> 00:21:59.760]  因為他們把臉弄得難看
[00:21:59.760 --> 00:22:04.080]  故意叫人看出他們是禁食
[00:22:04.080 --> 00:22:06.040]  我實在告訴你們
[00:22:06.040 --> 00:22:10.480]  他們已經得了他們的賞賜
[00:22:10.480 --> 00:22:12.960]  耶穌在這裡特意提醒
[00:22:12.960 --> 00:22:16.800]  坐在他面前聽他講道的這些門徒
[00:22:16.800 --> 00:22:18.880]  你可以禁食的
[00:22:18.880 --> 00:22:24.800]  耶穌在這裡不是說禁止推翻禁食這個條例
[00:22:24.800 --> 00:22:25.880]  不是的
[00:22:25.880 --> 00:22:26.880]  先前我已經說過
[00:22:26.880 --> 00:22:30.080]  耶穌來到這個世界是要承傳律法的
[00:22:30.080 --> 00:22:32.360]  祂不是來破除律法的
[00:22:32.360 --> 00:22:35.720]  所以既然有律法講明
[00:22:35.720 --> 00:22:38.080]  要有禁食這個活動
[00:22:38.080 --> 00:22:41.040]  耶穌不是去否定
[00:22:41.040 --> 00:22:44.760]  相反耶穌在這裡提出禁食
[00:22:44.760 --> 00:22:48.320]  本身其實有它本身的重要意義
[00:22:48.320 --> 00:22:50.200]  譬如前面我們已經說過
[00:22:50.200 --> 00:22:51.680]  你要去進行施捨的
[00:22:51.680 --> 00:22:53.120]  你要進行禱告的
[00:22:53.120 --> 00:22:56.880]  可能這個都可能是在你的禁食的過程當中
[00:22:56.880 --> 00:22:59.160]  會涉及的題目來的
[00:22:59.160 --> 00:23:02.720]  問題就是耶穌在這裡點出
[00:23:02.720 --> 00:23:09.200]  有一些人他是憑藉著假裝出來的情況
[00:23:09.200 --> 00:23:16.720]  來表達出他一種虛假的一種靈性狀態
[00:23:16.720 --> 00:23:18.160]  這幫人怎麼做啊?
[00:23:18.160 --> 00:23:19.360]  耶穌在這裡說
[00:23:19.360 --> 00:23:23.120]  這幫人他就臉上戴著仇容
[00:23:23.120 --> 00:23:26.480]  並且他的臉容弄得很難看
[00:23:26.480 --> 00:23:32.760]  故意讓人看到他們原來在進行禁食
[00:23:32.760 --> 00:23:38.880]  什麼叫做臉上戴著仇容呢?
[00:23:38.880 --> 00:23:41.920]  這個就比較文雅一點的翻譯
[00:23:41.920 --> 00:23:43.600]  用的更加
[00:23:43.600 --> 00:23:48.640]  用的一個陳述就叫做神情哀傷
[00:23:48.640 --> 00:23:52.640]  在一些其他的翻譯譯本裡面
[00:23:52.640 --> 00:23:56.960]  就表現出他們以一種外表的裝束
[00:23:56.960 --> 00:24:01.920]  外表面容的特定的臉容
[00:24:01.920 --> 00:24:06.200]  來表達出他是很哀悼的
[00:24:06.200 --> 00:24:10.120]  究竟他的心是不是真的有一種哀悼呢?
[00:24:10.120 --> 00:24:11.640]  這個不重要
[00:24:11.640 --> 00:24:17.160]  最重要外面包裝得是真的有哀悼的情況
[00:24:17.160 --> 00:24:19.400]  這種的表現
[00:24:19.400 --> 00:24:22.760]  用今天的用語就叫做
[00:24:22.760 --> 00:24:26.280]  Packaging 包裝
[00:24:26.280 --> 00:24:31.240]  有些東西你見到超級市場或者買一件產品
[00:24:31.240 --> 00:24:34.760]  你發覺包裝很漂亮很大件
[00:24:34.760 --> 00:24:36.040]  很大盒
[00:24:36.040 --> 00:24:39.080]  誰不知當你一買回去打開盒子
[00:24:39.080 --> 00:24:39.720]  拆來拆去
[00:24:39.720 --> 00:24:42.000]  原來這麼多層的紙
[00:24:42.000 --> 00:24:46.320]  這麼多層的紙板
[00:24:46.320 --> 00:24:50.360]  原來回來的盒子原本是一尺多兩尺大的
[00:24:50.360 --> 00:24:55.280]  原來裡面的真正的產品只有兩寸大
