
[00:00:00.000 --> 00:00:02.000]  (字幕組: 梁家鑫)
[00:05:41.000 --> 00:05:44.000]  究竟你們知不知道甚麼是敬拜?
[00:05:44.000 --> 00:05:47.000]  怎樣的敬拜是神所喜悅的?
[00:05:47.000 --> 00:05:51.000]  有些敬拜,你小心地說,是神所厭煩的
[00:05:51.000 --> 00:05:54.000]  神不喜歡這些敬拜
[00:05:54.000 --> 00:06:00.000]  所以當你敬拜,特別當你主持或帶領敬拜小組
[00:06:00.000 --> 00:06:03.000]  你就更加要小心明白甚麼是敬拜
[00:06:03.000 --> 00:06:08.000]  敬拜講得很細節,甚麼叫服飾是神所喜悅的?
[00:06:08.000 --> 00:06:12.000]  不知道剛才神不神喜不喜悅?
[00:06:12.000 --> 00:06:17.000]  在帶領敬拜的時候,整體的動機在哪裏?
[00:06:17.000 --> 00:06:20.000]  甚麼是神最喜歡的?
[00:06:20.000 --> 00:06:26.000]  簡單說,真正神喜歡的敬拜,是全體參與的敬拜
[00:06:26.000 --> 00:06:31.000]  但有些時候,音樂和敬拜的關係是怎樣?
[00:06:31.000 --> 00:06:35.000]  有些時候你會發覺某些音樂是非常強勁
[00:06:35.000 --> 00:06:40.000]  現在有個趨勢,就是太強勁音樂帶來甚麼問題?
[00:06:40.000 --> 00:06:43.000]  大家很自然地會去聽
[00:06:43.000 --> 00:06:47.000]  因為你唱不唱都沒有所謂,聽不到的
[00:06:47.000 --> 00:06:50.000]  在某些教會,當我去參加的時候
[00:06:50.000 --> 00:06:54.000]  太強勁音樂引致突然之間不唱
[00:06:54.000 --> 00:06:57.000]  因此大家沒有參與敬拜
[00:06:57.000 --> 00:07:01.000]  我相信敬拜不是神所喜歡的
[00:07:01.000 --> 00:07:04.000]  但究竟音樂是多大多小才合適?
[00:07:04.000 --> 00:07:08.000]  有很多討論,值得大家小心去探索
[00:07:08.000 --> 00:07:11.000]  在今天的澳洲環教會需要小心明白
[00:07:11.000 --> 00:07:15.000]  究竟崇拜的聖經教導是怎樣?
[00:07:15.000 --> 00:07:19.000]  接著我簡單提幾本自己的書
[00:07:19.000 --> 00:07:23.000]  這本書叫作《在愛與接納中握手》
[00:07:23.000 --> 00:07:26.000]  是別人幫我改的書名
[00:07:26.000 --> 00:07:29.000]  它有很短的文章,特別是關於靈性
[00:07:29.000 --> 00:07:33.000]  是個人生命成長的小文章
[00:07:33.000 --> 00:07:35.000]  七六成一本書
[00:07:35.000 --> 00:07:36.000]  為何有這樣的題目?
[00:07:36.000 --> 00:07:37.000]  你看便會知道
[00:07:37.000 --> 00:07:41.000]  因為斯木斯的手常常都很冷
[00:07:41.000 --> 00:07:45.000]  好吧,我先說完
[00:07:45.000 --> 00:07:49.000]  在崇拜之後,很多弟兄姊妹跟我握手後
[00:07:49.000 --> 00:07:51.000]  他們說:斯木斯你的手很冷
[00:07:51.000 --> 00:07:54.000]  我說:是的,我的身體常常都是這樣
[00:07:54.000 --> 00:07:57.000]  他們便多捏了兩下
[00:07:57.000 --> 00:08:01.000]  接著我發覺當我不介意伸出冷手被人欺騙時
[00:08:01.000 --> 00:08:06.000]  有人便說:斯木斯你的手很暖,多謝你給我溫暖
[00:08:06.000 --> 00:08:12.000]  我馬上說:不是我的溫暖,是大家給我的溫暖
[00:08:12.000 --> 00:08:16.000]  我便突然察覺我不介意別人知道我有些軟弱
[00:08:16.000 --> 00:08:20.000]  而對方給我溫暖,我就被溫暖
[00:08:20.000 --> 00:08:24.000]  我可以再溫暖其他人
[00:08:24.000 --> 00:08:28.000]  大家明白,當中有很多這方面的生命成長文章
[00:08:28.000 --> 00:08:30.000]  一本叫《神子文的侍奉》
[00:08:30.000 --> 00:08:33.000]  是探討侍奉的真理
[00:08:33.000 --> 00:08:36.000]  究竟甚麼是侍奉?
[00:08:36.000 --> 00:08:38.000]  是否只有傳道人才可以侍奉?
[00:08:38.000 --> 00:08:42.000]  大跡和全跡有甚麼關係?
[00:08:42.000 --> 00:08:43.000]  當中亦有一些探討
[00:08:43.000 --> 00:08:46.000]  神給我們的呼召又是怎樣?
[00:08:46.000 --> 00:08:49.000]  簡單地探討有關的課題
[00:08:49.000 --> 00:08:53.000]  最後一本書叫《領袖本色》
[00:08:53.000 --> 00:08:58.000]  這本書是從一本叫《聖靈領導的教會管理》
[00:08:58.000 --> 00:09:02.000]  出來的最後一章的書
[00:09:02.000 --> 00:09:04.000]  這本書是講關於教會管理
[00:09:04.000 --> 00:09:09.000]  而這本書特別提到在會議當中怎樣作大靈
[00:09:09.000 --> 00:09:12.000]  怎樣能夠發揮到真正屬靈的果效
[00:09:12.000 --> 00:09:17.000]  而不在當中不斷爭論,帶來很多爭執
[00:09:17.000 --> 00:09:20.000]  所以當中有提及這方面的事情
[00:09:20.000 --> 00:09:22.000]  無論哪一本書也好
[00:09:22.000 --> 00:09:26.000]  如果是一本好書就值得你給時間去讀
[00:09:26.000 --> 00:09:28.000]  但好書你未必知道哪一本是
[00:09:28.000 --> 00:09:32.000]  所以留心聽別人的介紹
[00:09:32.000 --> 00:09:34.000]  有很多人讀過一些好書
[00:09:34.000 --> 00:09:38.000]  你問他:你讀過哪一本好書介紹我看?
[00:09:38.000 --> 00:09:40.000]  一句英文的說話這樣說
[00:09:40.000 --> 00:09:44.000]  A reading Christian is a growing Christian
[00:09:44.000 --> 00:09:48.000]  如果你真的懂得去閱讀,你就會成長
[00:09:48.000 --> 00:09:51.000]  我們今天多數在網上看很多文章
[00:09:51.000 --> 00:09:55.000]  但網上的特點是會很快速
[00:09:55.000 --> 00:09:58.000]  網上你查資料想快快查
[00:09:58.000 --> 00:10:03.000]  但閱讀是方便你去meditative reading
[00:10:03.000 --> 00:10:09.000]  你能夠反思,停下思考,可以盡心消化
[00:10:09.000 --> 00:10:13.000]  所以網上的資料不可以取代閱讀
[00:10:13.000 --> 00:10:15.000]  所以鼓勵大家多閱讀
[00:10:15.000 --> 00:10:20.000]  來到第四個講座
[00:10:20.000 --> 00:10:22.000]  我很盼望能夠在這段時間
[00:10:22.000 --> 00:10:25.000]  跟大家繼續分享第四個題目
[00:10:25.000 --> 00:10:33.000]  就是作主門徒的代價
[00:10:33.000 --> 00:10:40.000]  我想在這時候請大家我們一起祈禱
[00:10:40.000 --> 00:10:43.000]  請大家為自己祈禱
[00:10:43.000 --> 00:10:45.000]  求神給你精神力量
[00:10:45.000 --> 00:10:48.000]  給你心靈的容量
[00:10:48.000 --> 00:10:50.000]  可以領受神給你的說話
[00:10:50.000 --> 00:10:51.000]  大家為自己祈禱
[00:10:51.000 --> 00:10:53.000]  我們同心祈禱
[00:10:53.000 --> 00:10:55.000]  沒有慈愛的主
[00:10:55.000 --> 00:10:59.000]  我們知道你的愛上達諸天
[00:10:59.000 --> 00:11:02.000]  你的信實直到窮倉
[00:11:02.000 --> 00:11:06.000]  你清楚的應許我們大生可以拿開
[00:11:06.000 --> 00:11:08.000]  小生可以遷移
[00:11:08.000 --> 00:11:12.000]  但你的慈愛永遠不會離開我們
[00:11:12.000 --> 00:11:16.000]  有些時候我們甚至不能接受自己
[00:11:16.000 --> 00:11:19.000]  有很多軟弱、很多錯失
[00:11:19.000 --> 00:11:21.000]  但你告訴我們
[00:11:21.000 --> 00:11:24.000]  你永遠永遠愛我們
[00:11:24.000 --> 00:11:26.000]  你願意接納我們
[00:11:26.000 --> 00:11:28.000]  願意寬容我們
[00:11:28.000 --> 00:11:31.000]  當我們到你面前尋求寬恕的時候
[00:11:31.000 --> 00:11:33.000]  你總不拒絕
[00:11:33.000 --> 00:11:37.000]  我們為你的慈愛、寬容感謝你
[00:11:37.000 --> 00:11:40.000]  我們今天早上再次到你面前來
[00:11:40.000 --> 00:11:42.000]  主我們等候你
[00:11:42.000 --> 00:11:45.000]  主我們知道人的說話很有限制
[00:11:45.000 --> 00:11:49.000]  但主你的聖靈能夠突破很多限制
[00:11:49.000 --> 00:11:53.000]  能夠成為我們生命中真正的祝福
[00:11:53.000 --> 00:11:56.000]  所以主求你因為你的聖名的緣故
[00:11:56.000 --> 00:11:58.000]  指教我們
[00:11:58.000 --> 00:12:00.000]  引導我們走易路
[00:12:00.000 --> 00:12:05.000]  因為你的名是超乎萬名之上
[00:12:05.000 --> 00:12:08.000]  主我們願意高舉你的聖名
[00:12:08.000 --> 00:12:11.000]  所以求親愛的聖靈在我們中間工作
[00:12:11.000 --> 00:12:16.000]  有一段時間主我們看到的是主你自己
[00:12:16.000 --> 00:12:18.000]  主我們將這段時間交託給你
[00:12:18.000 --> 00:12:20.000]  求你賜福帶領我們
[00:12:20.000 --> 00:12:25.000]  保守弟兄姊妹有你所賜的精神力量去領受你的恩惠
[00:12:25.000 --> 00:12:30.000]  祈禱奉耶穌基督聖名求,阿們
[00:12:30.000 --> 00:12:34.000]  我知道昨天大家有豐富的一天
[00:12:34.000 --> 00:12:36.000]  所以當你們睡覺的時候
[00:12:36.000 --> 00:12:38.000]  我猜大多數都會馬上睡著
[00:12:38.000 --> 00:12:40.000]  如果你們有得睡的話
[00:12:40.000 --> 00:12:45.000]  我聽說昨晚你們很多在街頭露宿的
[00:12:45.000 --> 00:12:49.000]  都可以在一張硬的紙皮上睡著
[00:12:49.000 --> 00:12:52.000]  我知道你們一定很累
[00:12:52.000 --> 00:12:55.000]  但我相信你們也有很多反思
[00:12:55.000 --> 00:12:57.000]  很多心裏面的反省
[00:12:57.000 --> 00:13:00.000]  我很盼望神繼續賜福你們
[00:13:00.000 --> 00:13:05.000]  我們昨天談到教會是世界的盼望
[00:13:05.000 --> 00:13:07.000]  沒錯我們提到很多社會上的問題
[00:13:07.000 --> 00:13:10.000]  神差遣我們進入世界
[00:13:10.000 --> 00:13:12.000]  但同時祂不斷為我們祈禱
[00:13:12.000 --> 00:13:15.000]  及神保護我們、保守我們
[00:13:15.000 --> 00:13:17.000]  而我們都知道靠著神的力量
[00:13:17.000 --> 00:13:20.000]  縱使面對著教會、社會的問題
[00:13:20.000 --> 00:13:23.000]  我們都能夠被神所用
[00:13:23.000 --> 00:13:28.000]  關鍵的是我們緊握著對神真理的應許
[00:13:28.000 --> 00:13:32.000]  教會建立在真理的盆石上
[00:13:32.000 --> 00:13:36.000]  就是基督欽奸的權勢不能勝過他
[00:13:36.000 --> 00:13:38.000]  大家記得我們所說的
[00:13:38.000 --> 00:13:40.000]  但來到這個時候我們要問一個問題
[00:13:40.000 --> 00:13:43.000]  究竟我可以如何更好的服侍神
[00:13:43.000 --> 00:13:48.000]  可以將自己的生命更好地擺上給神所用呢?
[00:13:48.000 --> 00:13:50.000]  所以今天的題目就是
[00:13:50.000 --> 00:13:53.000]  「為新作主門徒的必要條件」
[00:13:53.000 --> 00:13:58.000]  好,和剛才所說的差不多了
[00:13:58.000 --> 00:14:00.000]  必要條件
[00:14:00.000 --> 00:14:02.000]  我想大家會先讀一段經文
[00:14:02.000 --> 00:14:05.000]  這段經文我希望大家會小心一起讀
[00:14:05.000 --> 00:14:08.000]  就是《路加福音》第十四章
[00:14:08.000 --> 00:14:13.000]  第十四章第二十五節
[00:14:13.000 --> 00:14:19.000]  《路加福音》第十四章第二十五節
[00:14:19.000 --> 00:14:22.000]  我請大家可以輕輕聲地和我一起讀出
[00:14:22.000 --> 00:14:25.000]  讀到三十五節
[00:14:25.000 --> 00:14:28.000]  我們小心留心內容
[00:14:28.000 --> 00:14:29.000]  二十五節開始
[00:14:29.000 --> 00:14:32.000]  有極多的人和耶穌同行
[00:14:32.000 --> 00:14:34.000]  祂轉過來對他們說
[00:14:34.000 --> 00:14:36.000]  人道我這類來
[00:14:36.000 --> 00:14:43.000]  若不愛我勝過愛自己的父母、妻子、兒女、弟兄、姐妹
[00:14:43.000 --> 00:14:47.000]  我自己的成名就不能作我的門徒
[00:14:47.000 --> 00:14:51.000]  凡不背著自己十字架跟從我的
[00:14:51.000 --> 00:14:53.000]  也不能作我的門徒
[00:14:53.000 --> 00:14:56.000]  你們哪一個要蓋一座樓
[00:14:56.000 --> 00:14:59.000]  不先坐下算計花費
[00:14:59.000 --> 00:15:01.000]  能蓋成不能呢
[00:15:01.000 --> 00:15:05.000]  恐怕安繞地基不能成功
[00:15:05.000 --> 00:15:07.000]  看見的人都笑話他
[00:15:07.000 --> 00:15:11.000]  說:這個人開了工卻不能完工
[00:15:11.000 --> 00:15:15.000]  或是一個王出去和別的王打仗
[00:15:15.000 --> 00:15:17.000]  也不先坐下著涼
[00:15:17.000 --> 00:15:22.000]  能用一萬兵去敵那領二萬兵來攻打他的嗎
[00:15:22.000 --> 00:15:26.000]  若是不能就趁敵人還原的時候
[00:15:26.000 --> 00:15:29.000]  派使者去求和息的條款
[00:15:29.000 --> 00:15:32.000]  這樣你們無論什麼人
[00:15:32.000 --> 00:15:34.000]  若不撇下一切所有的
[00:15:34.000 --> 00:15:37.000]  就不能作我的門徒
[00:15:37.000 --> 00:15:39.000]  鹽本是好的
[00:15:39.000 --> 00:15:41.000]  鹽若失了味
[00:15:41.000 --> 00:15:43.000]  可用什麼叫它再鹹呢
[00:15:43.000 --> 00:15:45.000]  或用在田裡
[00:15:45.000 --> 00:15:47.000]  或堆在墳裡
[00:15:47.000 --> 00:15:49.000]  都不合適
[00:15:49.000 --> 00:15:51.000]  只好丟在外面
[00:15:51.000 --> 00:15:54.000]  有耳可聽的就應當聽
[00:15:54.000 --> 00:15:59.000]  大家或許都知道
[00:15:59.000 --> 00:16:03.000]  我自己來自一個宣道會的背景
[00:16:03.000 --> 00:16:04.000]  在宣道會有一個人物
[00:16:04.000 --> 00:16:06.000]  是我很多年都很欣賞
[00:16:06.000 --> 00:16:09.000]  而且純粹留心一個人的見證
[00:16:09.000 --> 00:16:11.000]  一個就是早年
[00:16:11.000 --> 00:16:14.000]  是第一位來中國傳教的宣教士
[00:16:14.000 --> 00:16:17.000]  William Cassidy 賈斯特醫生
[00:16:17.000 --> 00:16:20.000]  1887年他來中國
[00:16:20.000 --> 00:16:22.000]  嘗試將福音帶給中國人
[00:16:22.000 --> 00:16:25.000]  當時他坐一條船
[00:16:25.000 --> 00:16:27.000]  當然當時沒有飛機
[00:16:27.000 --> 00:16:30.000]  或者是非常昂貴
[00:16:30.000 --> 00:16:32.000]  所以他只能坐船一路來
[00:16:32.000 --> 00:16:35.000]  當他在船上一路來等待的時候
[00:16:35.000 --> 00:16:40.000]  發現原來船上有很多中國人
[00:16:40.000 --> 00:16:44.000]  住在裡面
[00:16:44.000 --> 00:16:50.000]  因為有些倉被中國人從遠洋回到祖國
[00:16:50.000 --> 00:16:53.000]  在船程過程中發現
[00:16:53.000 --> 00:16:55.000]  突然出現了天花疫症
[00:16:55.000 --> 00:16:59.000]  大多數中國人目前只能住在三等倉
[00:16:59.000 --> 00:17:04.000]  在比較擠迫和簡陋的地方
[00:17:04.000 --> 00:17:07.000]  在那地方一旦發生天花的時候
[00:17:07.000 --> 00:17:09.000]  就很危險 會一直傳染出去
[00:17:09.000 --> 00:17:11.000]  當時賈斯特醫生
[00:17:11.000 --> 00:17:14.000]  因為他本身也是醫生的身份
[00:17:14.000 --> 00:17:17.000]  所以他很希望能夠服侍他們
[00:17:17.000 --> 00:17:22.000]  所以他不顧一切就住進了三等倉
[00:17:22.000 --> 00:17:25.000]  在他們身邊照顧他們
[00:17:25.000 --> 00:17:26.000]  很多人勸他
[00:17:26.000 --> 00:17:27.000]  賈醫生你不用住下去
[00:17:27.000 --> 00:17:29.000]  你留在你的頭等倉
[00:17:29.000 --> 00:17:31.000]  你間中下去看看他們就行了
[00:17:31.000 --> 00:17:33.000]  他說不行 這樣照顧不了
[00:17:33.000 --> 00:17:36.000]  所以他就住在下面的三等倉
[00:17:36.000 --> 00:17:38.000]  一路照顧病人
[00:17:38.000 --> 00:17:40.000]  當然在過程當中
[00:17:40.000 --> 00:17:44.000]  神就容許賈醫生感染了天花
[00:17:44.000 --> 00:17:48.000]  之後他在船上死亡
[00:17:48.000 --> 00:17:52.000]  因此第一位宣道會來中國的宣教士
[00:17:52.000 --> 00:17:54.000]  就死在船上
[00:17:54.000 --> 00:17:57.000]  後來船停泊在日本的岸邊
[00:17:57.000 --> 00:18:00.000]  賈醫生的屍體就暈上岸
[00:18:00.000 --> 00:18:02.000]  撞在日本
[00:18:02.000 --> 00:18:04.000]  今日他的屍體還在日本
[00:18:04.000 --> 00:18:07.000]  這件事情帶給很多人很多震撼
[00:18:07.000 --> 00:18:10.000]  很多人問原來服侍神要死嗎?
[00:18:10.000 --> 00:18:13.000]  當然不是每個人都是這樣
[00:18:13.000 --> 00:18:16.000]  但有些人真的付出生命的代價
[00:18:16.000 --> 00:18:18.000]  有些人說賈醫生很傻
[00:18:18.000 --> 00:18:20.000]  你快點上頭等倉
[00:18:20.000 --> 00:18:22.000]  將來你去到中國
[00:18:22.000 --> 00:18:24.000]  很多人等著你幫
[00:18:24.000 --> 00:18:26.000]  你不用只幫一班人
[00:18:26.000 --> 00:18:31.000]  但神閱立了賈醫生的奉獻和犧牲
[00:18:31.000 --> 00:18:36.000]  在1888年到1890年
[00:18:36.000 --> 00:18:38.000]  這三年之間
[00:18:38.000 --> 00:18:41.000]  有人因為見到賈醫生的情況
[00:18:41.000 --> 00:18:43.000]  然後有七位宣教士
[00:18:43.000 --> 00:18:46.000]  就接著賈醫生的腳踵
[00:18:46.000 --> 00:18:49.000]  去到中國傳福音
[00:18:49.000 --> 00:18:52.000]  這七位當中包括賈醫生的太太
[00:18:52.000 --> 00:18:56.000]  Elizabeth Cassidy和她兩個女兒
[00:18:56.000 --> 00:19:00.000]  他們不因為他們的丈夫和爸爸去世
[00:19:00.000 --> 00:19:03.000]  就恨中國
[00:19:03.000 --> 00:19:04.000]  他們沒有
[00:19:04.000 --> 00:19:06.000]  反而他們也很愛中國
[00:19:06.000 --> 00:19:08.000]  接著爸爸的腳踵
[00:19:08.000 --> 00:19:10.000]  和其他幾位宣教士
[00:19:10.000 --> 00:19:13.000]  就去到中國傳福音
[00:19:13.000 --> 00:19:14.000]  各位弟兄姊妹
[00:19:14.000 --> 00:19:15.000]  你不會想到
[00:19:15.000 --> 00:19:20.000]  神的工作往往超過我們所想像
[00:19:20.000 --> 00:19:22.000]  神容許某些人犧牲
[00:19:22.000 --> 00:19:25.000]  但那些落在地裡的種子
[00:19:25.000 --> 00:19:28.000]  卻是結出很多新的種子
[00:19:28.000 --> 00:19:32.000]  而帶來給很多生命更大的祝福
[00:19:32.000 --> 00:19:34.000]  因此凡是預備侍奉神的人
[00:19:34.000 --> 00:19:37.000]  常常有一個心願
[00:19:37.000 --> 00:19:39.000]  或生或死
[00:19:39.000 --> 00:19:42.000]  總要成就神對我的心意
[00:19:42.000 --> 00:19:45.000]  這就是無恩的人
[00:19:45.000 --> 00:19:49.000]  也是忠心被神所喜悅的侍奉者
[00:19:49.000 --> 00:19:51.000]  賈醫生留下一個很好的見證
[00:19:51.000 --> 00:19:53.000]  給我們今天常常提醒
[00:19:53.000 --> 00:19:56.000]  就是如何能夠更好地侍奉神呢?
[00:19:56.000 --> 00:19:58.000]  為神工作付出什麼代價
[00:19:58.000 --> 00:20:01.000]  什麼條件才能夠神所喜歡呢?
[00:20:01.000 --> 00:20:04.000]  今天我們常常會透過不同的方式
[00:20:04.000 --> 00:20:06.000]  證明我們有價值
[00:20:06.000 --> 00:20:07.000]  現在我們常常會說
[00:20:07.000 --> 00:20:09.000]  Self-worth
[00:20:09.000 --> 00:20:11.000]  心理學裡不斷探索
[00:20:11.000 --> 00:20:14.000]  如何提升個人的自我價值
[00:20:14.000 --> 00:20:17.000]  很多時候透過很多不同的自我肯定的方式
[00:20:17.000 --> 00:20:19.000]  或許可以讓你有些成就
[00:20:19.000 --> 00:20:21.000]  很多人畢業後有很多不同的發展
[00:20:21.000 --> 00:20:23.000]  有成就就有價值
