
[00:00:00.000 --> 00:00:06.120]  今日講一些比較貼士的東西
[00:04:01.040 --> 00:04:03.040]  很多人問
[00:04:03.040 --> 00:04:05.040]  那我上班很生氣怎麼樣呢
[00:04:05.040 --> 00:04:08.040]  我說上班越受氣的人
[00:04:08.040 --> 00:04:12.040]  越要多足夠的時間平靜
[00:04:12.040 --> 00:04:17.040]  那會抵消了你受氣的勞損
[00:04:17.040 --> 00:04:23.040]  比如你每天都被人家挖、吵、揉、按
[00:04:23.040 --> 00:04:25.040]  八個小時
[00:04:25.040 --> 00:04:29.040]  那你差不多有八個小時是平靜
[00:04:29.040 --> 00:04:33.040]  那你又可以明天再按
[00:04:33.040 --> 00:04:36.040]  但如果你沒有呢
[00:04:36.040 --> 00:04:38.040]  有些人很忙的
[00:04:38.040 --> 00:04:41.040]  還回去照顧孩子、罵孩子、打孩子
[00:04:41.040 --> 00:04:45.040]  我都懷疑你做不了幾天就沒有了
[00:04:45.040 --> 00:04:49.040]  所以平靜是一個恢復元氣的辦法
[00:04:49.040 --> 00:04:51.040]  所以有時候信仰
[00:04:51.040 --> 00:04:53.040]  其實真正的效果
[00:04:53.040 --> 00:04:55.040]  很明顯就是個人平靜
[00:04:55.040 --> 00:04:58.040]  包括了就算是遇到癌症
[00:04:58.040 --> 00:05:00.040]  都要平靜
[00:05:00.040 --> 00:05:02.040]  我舉個經驗給你聽
[00:05:02.040 --> 00:05:04.040]  我試過有一晚
[00:05:04.040 --> 00:05:08.040]  當時我乾女兒和她的姐姐
[00:05:08.040 --> 00:05:10.040]  住在我家裡
[00:05:10.040 --> 00:05:13.040]  幫我一起輪流看我爸爸
[00:05:13.040 --> 00:05:17.040]  因為我爸爸的心臟病是第二次發的
[00:05:17.040 --> 00:05:19.040]  那一刻我睡一覺
[00:05:19.040 --> 00:05:21.040]  發現自己有白內障
[00:05:21.040 --> 00:05:24.040]  因為我整個房子都是白色的
[00:05:24.040 --> 00:05:26.040]  我看不到什麼
[00:05:26.040 --> 00:05:28.040]  哇 瞎得這麼快
[00:05:28.040 --> 00:05:30.040]  我當時也不太相信
[00:05:30.040 --> 00:05:35.040]  怎麼會突然間一晚就白內障呢
[00:05:35.040 --> 00:05:37.040]  為什麼我這麼有這個感覺呢
[00:05:37.040 --> 00:05:40.040]  因為我爸爸剛好過了一兩星期
[00:05:40.040 --> 00:05:42.040]  做了白內障手術
[00:05:42.040 --> 00:05:44.040]  我說不要白內障 遺傳
[00:05:44.040 --> 00:05:47.040]  從來一起住都傳得出來
[00:05:47.040 --> 00:05:50.040]  哇 傳得很應運
[00:05:50.040 --> 00:05:52.040]  我不是很熟悉這些
[00:05:52.040 --> 00:05:53.040]  我拜訪的肥佬
[00:05:53.040 --> 00:05:55.040]  所以我不太明白
[00:05:55.040 --> 00:05:57.040]  後來我試著站起來走
[00:05:57.040 --> 00:05:59.040]  發現一直都看不到東西
[00:05:59.040 --> 00:06:01.040]  一直都看不到東西
[00:06:01.040 --> 00:06:02.040]  我家房子很小
[00:06:02.040 --> 00:06:04.040]  兩下就靠近牆了
[00:06:04.040 --> 00:06:06.040]  靠近牆一摸
[00:06:06.040 --> 00:06:08.040]  我發現有些原因
[00:06:08.040 --> 00:06:11.040]  因為我的鼻子是正常的
[00:06:11.040 --> 00:06:13.040]  我聞到煙
[00:06:13.040 --> 00:06:17.040]  我才知道可能我的房子有問題
[00:06:17.040 --> 00:06:19.040]  於是我再走去我爸爸
[00:06:19.040 --> 00:06:21.040]  我爸爸最小的房間
[00:06:21.040 --> 00:06:22.040]  我家有兩間房
[00:06:22.040 --> 00:06:23.040]  我乾女兒住一間
[00:06:23.040 --> 00:06:24.040]  我爸爸住一間
[00:06:24.040 --> 00:06:26.040]  我是睡客廳的
[00:06:26.040 --> 00:06:28.040]  證明我很窮
[00:06:28.040 --> 00:06:30.040]  我去到房間
[00:06:30.040 --> 00:06:32.040]  我爸爸站在那裡
[00:06:32.040 --> 00:06:34.040]  拿著漱口中
[00:06:34.040 --> 00:06:36.040]  在那裡淋火
[00:06:36.040 --> 00:06:38.040]  在那裡淋火
[00:06:38.040 --> 00:06:42.040]  這火是風扇燒著了
[00:06:42.040 --> 00:06:44.040]  紅紅勝火
[00:06:44.040 --> 00:06:46.040]  我爸爸拿著杯子
[00:06:46.040 --> 00:06:48.040]  淋火
[00:06:48.040 --> 00:06:51.040]  這真是奇景
[00:06:51.040 --> 00:06:54.040]  你猜心情如何呢
[00:06:54.040 --> 00:06:58.040]  這個火繼續蔓延下去就出來了
[00:06:58.040 --> 00:07:00.040]  我當時想起
[00:07:00.040 --> 00:07:03.040]  我家還有兩個人在那裡住
[00:07:03.040 --> 00:07:05.040]  這兩個人
[00:07:05.040 --> 00:07:08.040]  第一,要不我救他們
[00:07:08.040 --> 00:07:11.040]  要不他們出來救我
[00:07:11.040 --> 00:07:15.040]  於是我就敲門
[00:07:15.040 --> 00:07:17.040]  當時三點多
[00:07:17.040 --> 00:07:19.040]  這兩個女孩已經睡得很熟
[00:07:19.040 --> 00:07:21.040]  我再敲門
[00:07:21.040 --> 00:07:23.040]  於是他們聽到了
[00:07:23.040 --> 00:07:26.040]  聽到了,慢慢拉著門
[00:07:26.040 --> 00:07:28.040]  「什麼啊」
[00:07:28.040 --> 00:07:30.040]  然後我就說
[00:07:30.040 --> 00:07:34.040]  「出來看看」
[00:07:34.040 --> 00:07:38.040]  「是真的」
[00:07:38.040 --> 00:07:43.040]  「我有些事要幫忙」
[00:07:43.040 --> 00:07:45.040]  他們兩個就說
[00:07:45.040 --> 00:07:49.040]  他們以為我會露面
[00:07:49.040 --> 00:07:52.040]  以為我餓了
[00:07:52.040 --> 00:07:54.040]  真的,兩個人出來
[00:07:54.040 --> 00:07:56.040]  脫鞋子出來
[00:07:56.040 --> 00:07:58.040]  「那裡看看」
[00:07:58.040 --> 00:08:00.040]  一看
[00:08:00.040 --> 00:08:02.040]  哇
[00:08:02.040 --> 00:08:04.040]  火一直燒
[00:08:04.040 --> 00:08:06.040]  燒著
[00:08:06.040 --> 00:08:08.040]  於是他們就立刻
[00:08:08.040 --> 00:08:10.040]  拿水
[00:08:10.040 --> 00:08:12.040]  拿水盆
[00:08:12.040 --> 00:08:14.040]  盆一盆倒下去
[00:08:14.040 --> 00:08:16.040]  我就跟我爸爸說
[00:08:16.040 --> 00:08:18.040]  「出來那裡坐坐」
[00:08:18.040 --> 00:08:21.040]  我帶他們出去聽
[00:08:21.040 --> 00:08:23.040]  「你坐下就可以了」
[00:08:23.040 --> 00:08:25.040]  「他們會很快做事的」
[00:08:25.040 --> 00:08:28.040]  我爸爸就坐在那裡
[00:08:28.040 --> 00:08:31.040]  當時我在那個房間和廳
[00:08:31.040 --> 00:08:34.040]  兩邊走來走去
[00:08:34.040 --> 00:08:37.040]  看著水浸進房間
[00:08:37.040 --> 00:08:40.040]  我們拿了水衣褲和被子
[00:08:40.040 --> 00:08:42.040]  不斷地吸
[00:08:42.040 --> 00:08:44.040]  很感謝上帝
[00:08:44.040 --> 00:08:46.040]  沒有燒任何電線
[00:08:46.040 --> 00:08:48.040]  也沒有燒窗簾
[00:08:48.040 --> 00:08:50.040]  所以這間大廈不知道
[00:08:50.040 --> 00:08:52.040]  其中一個單位是貨足
[00:08:52.040 --> 00:08:54.040]  是不知道的
[00:08:54.040 --> 00:08:59.040]  一個小時後
[00:08:59.040 --> 00:09:01.040]  換了床單
[00:09:01.040 --> 00:09:03.040]  換了枕頭袋
[00:09:03.040 --> 00:09:05.040]  吸乾淨
[00:09:05.040 --> 00:09:07.040]  我就叫我爸爸
[00:09:07.040 --> 00:09:09.040]  「繼續睡覺」
[00:09:09.040 --> 00:09:11.040]  在裡面睡
[00:09:11.040 --> 00:09:14.040]  這兩個兒子也回去睡覺
[00:09:14.040 --> 00:09:16.040]  我也回去聽睡覺
[00:09:16.040 --> 00:09:18.040]  到九點鐘
[00:09:18.040 --> 00:09:20.040]  我爸爸出來
[00:09:20.040 --> 00:09:22.040]  看到兩個兒子剛剛醒
[00:09:22.040 --> 00:09:24.040]  我爸爸就說
[00:09:24.040 --> 00:09:26.040]  「不如出去喝茶」
[00:09:26.040 --> 00:09:27.040]  我說「好啊」
[00:09:27.040 --> 00:09:29.040]  「一起去喝茶」
[00:09:29.040 --> 00:09:33.040]  這件事發生的早上
[00:09:33.040 --> 00:09:35.040]  我爸爸和這兩個女孩
[00:09:35.040 --> 00:09:38.040]  這兩個女孩剛離開不久
[00:09:38.040 --> 00:09:41.040]  說了一句很嚴重的話
[00:09:41.040 --> 00:09:43.040]  在喝茶的時候
[00:09:43.040 --> 00:09:45.040]  他說「我看你們兩個」
[00:09:45.040 --> 00:09:49.040]  「我就知道你們兩個沒有家教」
[00:09:49.040 --> 00:09:51.040]  「因為你們兩個」
[00:09:51.040 --> 00:09:53.040]  「拿筷子拿得很差」
[00:09:55.040 --> 00:10:00.040]  在傷害這兩個新住客的說話
[00:10:00.040 --> 00:10:05.040]  裡面可能有令人很不開心的心情
[00:10:05.040 --> 00:10:07.040]  但是夜幕上
[00:10:07.040 --> 00:10:12.040]  就令我爸爸重新再認識
[00:10:12.040 --> 00:10:15.040]  他當天說的話是不對的
[00:10:15.040 --> 00:10:19.040]  他感激的就是這兩個女孩
[00:10:19.040 --> 00:10:21.040]  是救他
[00:10:21.040 --> 00:10:23.040]  而大家一起喝茶
[00:10:23.040 --> 00:10:25.040]  這就是他們三個人
[00:10:25.040 --> 00:10:27.040]  包括我四個人
[00:10:27.040 --> 00:10:31.040]  生命關係的改變
[00:10:31.040 --> 00:10:33.040]  那天開始
[00:10:33.040 --> 00:10:35.040]  我爸爸出街
[00:10:35.040 --> 00:10:37.040]  就買了兩個芒果
[00:10:37.040 --> 00:10:39.040]  給這兩個女孩吃
[00:10:39.040 --> 00:10:42.040]  我說我出生到現在
[00:10:42.040 --> 00:10:44.040]  一個橙都沒有買給我
[00:10:44.040 --> 00:10:50.040]  你就明白我剛才說的平靜
[00:10:50.040 --> 00:10:52.040]  當然你說
[00:10:52.040 --> 00:10:54.040]  「陳先生你真厲害」
[00:10:54.040 --> 00:10:56.040]  「你去消防局做就死定了」
[00:10:56.040 --> 00:10:58.040]  的確是我不適合做消防員
[00:10:58.040 --> 00:11:00.040]  但是我相信在那個時刻
[00:11:00.040 --> 00:11:02.040]  如果我說「火呀火呀 抓呀」
[00:11:02.040 --> 00:11:05.040]  我想不知道誰先死
[00:11:05.040 --> 00:11:07.040]  四個都有機會
[00:11:07.040 --> 00:11:10.040]  我知道那個時刻是要救火
[00:11:10.040 --> 00:11:13.040]  但是我首先要令裡面房的人
[00:11:13.040 --> 00:11:18.040]  慢慢進入到一個穩定的情緒裡面
[00:11:18.040 --> 00:11:20.040]  然後才目擊這件事
[00:11:21.040 --> 00:11:23.040]  當然你說
[00:11:23.040 --> 00:11:25.040]  「嘩 你怎麼這麼厲害」
[00:11:25.040 --> 00:11:27.040]  因為我十二歲的時候
[00:11:27.040 --> 00:11:30.040]  曾經見過我爸爸吐血
[00:11:30.040 --> 00:11:34.040]  吐到整張床單都黑色
[00:11:34.040 --> 00:11:36.040]  而我揹著他
[00:11:36.040 --> 00:11:39.040]  在北角渣滑道走到北角碼頭
[00:11:39.040 --> 00:11:40.040]  揹著他
[00:11:40.040 --> 00:11:42.040]  而當時香港是六三年
[00:11:42.040 --> 00:11:45.040]  六四年左右是水災
[00:11:45.040 --> 00:11:48.040]  車是浮在馬路上
[00:11:48.040 --> 00:11:53.040]  我揹著一個重過幾十磅的爸爸
[00:11:53.040 --> 00:11:57.040]  由渣滑道揹到北角碼頭
[00:11:57.040 --> 00:12:01.040]  我曾經經歷過一個這麼緊張的時刻
[00:12:01.040 --> 00:12:03.040]  在我這麼小的時候
[00:12:03.040 --> 00:12:05.040]  所以對我來說
[00:12:05.040 --> 00:12:08.040]  這場是一個小火
[00:12:08.040 --> 00:12:11.040]  所以你說情緒的經歷很重要
[00:12:11.040 --> 00:12:13.040]  因為你最害怕那一次
[00:12:13.040 --> 00:12:15.040]  和這一次的比較
[00:12:15.040 --> 00:12:17.040]  我覺得OK的
[00:12:17.040 --> 00:12:19.040]  所以你會想想
[00:12:19.040 --> 00:12:20.040]  人生裡面
[00:12:20.040 --> 00:12:22.040]  我不敢包大家一生
[00:12:22.040 --> 00:12:25.040]  還有沒有比我說的東西更可怕
[00:12:25.040 --> 00:12:28.040]  但如果你沒有試過
[00:12:28.040 --> 00:12:31.040]  你真的要多點訓練
[00:12:31.040 --> 00:12:32.040]  因為有一天你
[00:12:32.040 --> 00:12:34.040]  不一定是火災
[00:12:34.040 --> 00:12:36.040]  我比火災更重要很多的事情
[00:12:36.040 --> 00:12:39.040]  可能都有機會在人生出現
[00:12:39.040 --> 00:12:42.040]  但如果你沒有一個平靜的經驗
[00:12:42.040 --> 00:12:44.040]  你每天都這樣失失慌
[00:12:44.040 --> 00:12:45.040]  很緊張
[00:12:45.040 --> 00:12:49.040]  我怕你應付再困難就不行了
[00:12:49.040 --> 00:12:50.040]  你就不行了
[00:12:50.040 --> 00:12:52.040]  其實最嚴重的當然是害怕
[00:12:52.040 --> 00:12:56.040]  但你最難受的可能是被人冤枉
[00:12:56.040 --> 00:12:57.040]  很生氣
[00:12:57.040 --> 00:12:58.040]  很生氣的經驗
[00:12:58.040 --> 00:13:01.040]  我想生氣是最正常的
[00:13:01.040 --> 00:13:03.040]  我想生氣是一個職業
[00:13:03.040 --> 00:13:06.040]  是不用職業訓練就做到的
[00:13:06.040 --> 00:13:08.040]  譬如你幫人罵人
[00:13:08.040 --> 00:13:10.040]  五百塊罵一小時
[00:13:10.040 --> 00:13:13.040]  你天天罵都沒問題
[00:13:13.040 --> 00:13:18.040]  但生氣是足以致命的
[00:13:18.040 --> 00:13:20.040]  是嗎?足以致命的
[00:13:20.040 --> 00:13:21.040]  如果你經常生氣
[00:13:21.040 --> 00:13:24.040]  你享受不到強積金你就去吧
[00:13:24.040 --> 00:13:25.040]  生氣
[00:13:25.040 --> 00:13:28.040]  有一次在教會有一個執事跟我說
[00:13:28.040 --> 00:13:32.040]  他說有一個人做事激到很厲害
[00:13:32.040 --> 00:13:33.040]  他問我
[00:13:33.040 --> 00:13:36.040]  他說我怎麼可以跟他開會呢?
[00:13:36.040 --> 00:13:38.040]  如果他來開會我不會在的
[00:13:38.040 --> 00:13:40.040]  講明這樣
[00:13:40.040 --> 00:13:43.040]  我就問他
[00:13:43.040 --> 00:13:45.040]  你有沒有教過諸學?
[00:13:45.040 --> 00:13:47.040]  他說教了幾十年了
[00:13:47.040 --> 00:13:51.040]  我說那你怎麼教人溫柔呢?
[00:13:51.040 --> 00:13:54.040]  他說不是的
[00:13:54.040 --> 00:13:56.040]  我說
[00:13:56.040 --> 00:13:59.040]  溫柔很多時候被人誤會了
[00:13:59.040 --> 00:14:02.040]  是一個軟弱的人
[00:14:02.040 --> 00:14:04.040]  有人說好聲好氣的
[00:14:04.040 --> 00:14:05.040]  你當我死的嗎?
[00:14:05.040 --> 00:14:08.040]  溫柔經常都被人覺得是
[00:14:08.040 --> 00:14:11.040]  水的人是溫柔的
[00:14:11.040 --> 00:14:12.040]  信不信我罵你
[00:14:12.040 --> 00:14:13.040]  那些才厲害
[00:14:13.040 --> 00:14:15.040]  那些叫惡
[00:14:15.040 --> 00:14:17.040]  所以今早我寫日記
[00:14:17.040 --> 00:14:21.040]  為什麼現在大學生上班不行呢?
[00:14:21.040 --> 00:14:26.040]  因為他們在大學沒見過惡人
[00:14:26.040 --> 00:14:29.040]  最惡的最多是工友
[00:14:29.040 --> 00:14:32.040]  你都沒見過惡人
[00:14:32.040 --> 00:14:36.040]  你一上班就見惡人就不習慣了
[00:14:36.040 --> 00:14:38.040]  人家說你做事慢
[00:14:38.040 --> 00:14:40.040]  罵你正常
[00:14:40.040 --> 00:14:42.040]  但在大學不是的
[00:14:42.040 --> 00:14:44.040]  大學你做一篇論文
[00:14:44.040 --> 00:14:45.040]  一個小時
[00:14:45.040 --> 00:14:47.040]  一百個小時
[00:14:47.040 --> 00:14:49.040]  總之你寫得好就拿A
[00:14:49.040 --> 00:14:52.040]  老師從來沒問你請問寫了多久
[00:14:52.040 --> 00:14:53.040]  沒有的
[00:14:53.040 --> 00:14:57.040]  你上班試試寫一百個小時才交
[00:14:57.040 --> 00:15:00.040]  讀書和做事是兩回事
[00:15:00.040 --> 00:15:02.040]  做事講效率
[00:15:02.040 --> 00:15:04.040]  讀書不是講效率
[00:15:04.040 --> 00:15:06.040]  你不拍拖
[00:15:06.040 --> 00:15:08.040]  你什麼都不做
[00:15:08.040 --> 00:15:10.040]  寫就行了
[00:15:10.040 --> 00:15:11.040]  你就很高分
[00:15:11.040 --> 00:15:13.040]  但上班就不行了
[00:15:13.040 --> 00:15:15.040]  你明白這個道理
[00:15:15.040 --> 00:15:16.040]  你就知道
[00:15:16.040 --> 00:15:18.040]  其實很多人為什麼很難溫柔對人呢?
[00:15:18.040 --> 00:15:22.040]  覺得惡可以影響人就範
[00:15:22.040 --> 00:15:24.040]  但你發覺不是的
[00:15:24.040 --> 00:15:26.040]  如果你是基督徒
[00:15:26.040 --> 00:15:29.040]  你知道溫柔的人必定承受地土
[00:15:29.040 --> 00:15:32.040]  我說溫柔的人就是強人
[00:15:32.040 --> 00:15:34.040]  因為溫柔可以
[00:15:34.040 --> 00:15:37.040]  溫柔到令你本來的憤怒都能管
[00:15:37.040 --> 00:15:39.040]  你說多強啊
[00:15:39.040 --> 00:15:41.040]  你很強啊
[00:15:41.040 --> 00:15:43.040]  我勸執事
[00:15:43.040 --> 00:15:47.040]  如果你激你的那個人
[00:15:47.040 --> 00:15:49.040]  你可以跟他說
[00:15:49.040 --> 00:15:52.040]  你剛才說的那些話
[00:15:52.040 --> 00:15:54.040]  是令人很不舒服
[00:15:54.040 --> 00:15:57.040]  不過我接受到
[00:15:57.040 --> 00:15:58.040]  我明白你的意思
[00:15:58.040 --> 00:15:59.040]  有點不開心
[00:15:59.040 --> 00:16:02.040]  不過我只是聽你說的內容
[00:16:02.040 --> 00:16:03.040]  如果你做到這樣
[00:16:03.040 --> 00:16:05.040]  你聆聽到他不開心什麼
[00:16:05.040 --> 00:16:07.040]  還告訴他
[00:16:07.040 --> 00:16:08.040]  可能他會說
[00:16:08.040 --> 00:16:09.040]  為什麼你今天不罵我
[00:16:09.040 --> 00:16:10.040]  吃錯藥了
[00:16:10.040 --> 00:16:13.040]  你就明白他說你很強
[00:16:13.040 --> 00:16:15.040]  溫柔的人真的很強
[00:16:15.040 --> 00:16:17.040]  所以你說平水管理
[00:16:17.040 --> 00:16:19.040]  最難得的地方
[00:16:19.040 --> 00:16:21.040]  不是我們習慣在小時候
[00:16:21.040 --> 00:16:22.040]  看見的東西
[00:16:22.040 --> 00:16:24.040]  我們習慣看見的東西
[00:16:24.040 --> 00:16:26.040]  全部都是用強力
[00:16:26.040 --> 00:16:27.040]  來克服
[00:16:27.040 --> 00:16:29.040]  制服自己或別人
[00:16:29.040 --> 00:16:31.040]  溫柔的東西
[00:16:31.040 --> 00:16:32.040]  很多時候我們看見
[00:16:32.040 --> 00:16:35.040]  是一個很大的改變的性格
[00:16:35.040 --> 00:16:37.040]  是一開始是不行的
[00:16:37.040 --> 00:16:39.040]  我想沒有一個嬰兒
[00:16:39.040 --> 00:16:40.040]  一出生就溫柔
[00:16:40.040 --> 00:16:41.040]  跟他媽媽說
[00:16:41.040 --> 00:16:43.040]  晚點吃沒問題
[00:16:43.040 --> 00:16:45.040]  你自己拿主意吧
[00:16:45.040 --> 00:16:48.040]  很少的
[00:16:48.040 --> 00:16:51.040]  所以有時候你想想
[00:16:51.040 --> 00:16:53.040]  人性本身就是
[00:16:53.040 --> 00:16:55.040]  不經過訓練就做不到溫柔
[00:16:55.040 --> 00:16:57.040]  或者不經上帝改造
[00:16:57.040 --> 00:16:59.040]  更加不可能溫柔
[00:16:59.040 --> 00:17:01.040]  不過還有一個問題
[00:17:01.040 --> 00:17:03.040]  就是怎麼可以變成了
[00:17:03.040 --> 00:17:05.040]  有好的情緒
[00:17:05.040 --> 00:17:08.040]  我的情緒既然不是生出來
[00:17:08.040 --> 00:17:11.040]  是訓練或是模仿
[00:17:11.040 --> 00:17:13.040]  但必定是一個習慣
[00:17:13.040 --> 00:17:15.040]  你不習慣
[00:17:15.040 --> 00:17:17.040]  你不可以馬上變成這樣
[00:17:17.040 --> 00:17:19.040]  是一個習慣
[00:17:19.040 --> 00:17:21.040]  習慣是怎樣呢
[00:17:21.040 --> 00:17:23.040]  你要經常
[00:17:23.040 --> 00:17:25.040]  放下那件事是自然的
[00:17:25.040 --> 00:17:27.040]  譬如你回家見到人
[00:17:27.040 --> 00:17:31.040]  你的第一個反應是怎樣呢
[00:17:31.040 --> 00:17:33.040]  你一打開門
[00:17:33.040 --> 00:17:35.040]  怎樣說呢
[00:17:35.040 --> 00:17:37.040]  回來啦
[00:17:37.040 --> 00:17:39.040]  對方怎樣說呢
[00:17:39.040 --> 00:17:41.040]  回來就回來
[00:17:41.040 --> 00:17:43.040]  回來
[00:17:43.040 --> 00:17:45.040]  你回來很大
[00:17:45.040 --> 00:17:47.040]  你馬上很失望
[00:17:47.040 --> 00:17:49.040]  好聲好氣
