
[00:00:00.000 --> 00:00:09.200]  香港這個夏天是一個告別的季節
[00:02:51.000 --> 00:02:55.000]  可能是倫敦的塔橋
[00:02:55.000 --> 00:02:58.000]  可能是巴黎某個角落
[00:02:58.000 --> 00:03:02.000]  可能是尼泊爾某個山區
[00:03:02.000 --> 00:03:08.000]  天地之大上帝形式主宰
[00:03:08.000 --> 00:03:12.000]  在路上遇見耶穌
[00:03:12.000 --> 00:03:14.000]  這段經文很特別
[00:03:14.000 --> 00:03:17.000]  我相信明恩堂一定會說過
[00:03:17.000 --> 00:03:20.000]  我相信梁牧師一定說過
[00:03:20.000 --> 00:03:23.000]  這段經文通常什麼時候說呢?
[00:03:23.000 --> 00:03:26.000]  就是復活節接著那一星期
[00:03:26.000 --> 00:03:31.000]  復活節那一星期就是講耶穌十字架七言
[00:03:31.000 --> 00:03:33.000]  講復活節故事
[00:03:33.000 --> 00:03:39.000]  接著那一星期通常就會講以馬五師道上
[00:03:39.000 --> 00:03:41.000]  這段經文很特別
[00:03:41.000 --> 00:03:45.000]  我以前在看前講的時候
[00:03:45.000 --> 00:03:49.000]  是感受不到那種在路上的感覺
[00:03:49.000 --> 00:03:52.000]  但在今個夏天這個處境
[00:03:52.000 --> 00:03:55.000]  我看完Nominate這個電影
[00:03:55.000 --> 00:04:00.000]  我更加感受到在路上遇見耶穌
[00:04:00.000 --> 00:04:04.000]  那種很特別很特別的感覺
[00:04:04.000 --> 00:04:08.000]  大家會很熟悉西藥聖經耶穌經常講的說話
[00:04:08.000 --> 00:04:12.000]  狐狸有動 飛鳥有巢 人子如何?
[00:04:12.000 --> 00:04:16.000]  這句說話很特別的情況就是
[00:04:16.000 --> 00:04:21.000]  之前我相信一定有這樣的對話
[00:04:21.000 --> 00:04:23.000]  就是他在跟人聊天
[00:04:23.000 --> 00:04:25.000]  呼召門徒呼召等等
[00:04:25.000 --> 00:04:27.000]  那天有些人推他
[00:04:27.000 --> 00:04:29.000]  有些人說 第一
[00:04:29.000 --> 00:04:31.000]  正如我們今天李先生找你喝茶
[00:04:31.000 --> 00:04:33.000]  什麼時候?找一天吧
[00:04:33.000 --> 00:04:36.000]  找一天就是不知道找到哪天
[00:04:36.000 --> 00:04:38.000]  有人說 啊 這樣啊
[00:04:38.000 --> 00:04:41.000]  那你住在哪裏啊?我找你
[00:04:41.000 --> 00:04:45.000]  但耶穌住在哪裏?
[00:04:45.000 --> 00:04:48.000]  原來沒有地址
[00:04:48.000 --> 00:04:56.000]  耶穌那三年多的全道生涯都在路上
[00:04:56.000 --> 00:04:58.000]  很多重要的講章
[00:04:58.000 --> 00:05:00.000]  很多重要的信息
[00:05:00.000 --> 00:05:03.000]  很多神蹟歧視在哪裏進行呢?
[00:05:03.000 --> 00:05:06.000]  在路上
[00:05:06.000 --> 00:05:09.000]  這段經文很特別
[00:05:09.000 --> 00:05:14.000]  就是講到耶穌在十一家上
[00:05:14.000 --> 00:05:16.000]  演了戲
[00:05:16.000 --> 00:05:20.000]  都被埋葬了
[00:05:20.000 --> 00:05:27.000]  放在有存腦的原有墳墓裏面
[00:05:27.000 --> 00:05:29.000]  當時呢
[00:05:29.000 --> 00:05:35.000]  五個的原有墳墓面 默默著白色的恐怖
[00:05:35.000 --> 00:05:37.000]  門徒有點疑呢
[00:05:37.000 --> 00:05:39.000]  是樹倒湖川散
[00:05:39.000 --> 00:05:42.000]  各自避難
[00:05:42.000 --> 00:05:44.000]  是在恐懼
[00:05:44.000 --> 00:05:46.000]  失望
[00:05:46.000 --> 00:05:50.000]  種種的悲情的氣氛底下
[00:05:50.000 --> 00:05:53.000]  各自尋路去
[00:05:53.000 --> 00:05:55.000]  而這兩個門徒
[00:05:55.000 --> 00:05:56.000]  我相信是呢
[00:05:56.000 --> 00:05:57.000]  除了十二處圖之外
[00:05:57.000 --> 00:05:59.000]  這個比較上呢
[00:05:59.000 --> 00:06:01.000]  都跟了耶穌一段時間
[00:06:01.000 --> 00:06:03.000]  又沒有被呼召做試圖
[00:06:03.000 --> 00:06:08.000]  比較上是close的那一班
[00:06:08.000 --> 00:06:12.000]  一個有名一個沒有名
[00:06:12.000 --> 00:06:13.000]  不要緊的
[00:06:13.000 --> 00:06:15.000]  那個名不要緊
[00:06:15.000 --> 00:06:17.000]  這個人只是在新日四經出現過一次
[00:06:17.000 --> 00:06:19.000]  他沒有其他故事
[00:06:19.000 --> 00:06:22.000]  以馬五師這個地理名詞都出了一次
[00:06:22.000 --> 00:06:24.000]  沒有其他故事
[00:06:24.000 --> 00:06:26.000]  但很重要就是
[00:06:26.000 --> 00:06:28.000]  在這條路上
[00:06:28.000 --> 00:06:32.000]  發生了一件很特別的事情
[00:06:32.000 --> 00:06:33.000]  哪一天
[00:06:33.000 --> 00:06:36.000]  門徒中有兩個人往一個村子去
[00:06:36.000 --> 00:06:37.000]  那個村子叫做以馬五師
[00:06:37.000 --> 00:06:39.000]  他在耶路撒冷多久多遠呢
[00:06:39.000 --> 00:06:41.000]  二十五里
[00:06:41.000 --> 00:06:43.000]  聖經的道量行很特別的
[00:06:43.000 --> 00:06:44.000]  你舊的和新的道量行不同
[00:06:44.000 --> 00:06:48.000]  新的道量行已經是羅馬的道量行體制
[00:06:48.000 --> 00:06:50.000]  我都查了查過
[00:06:50.000 --> 00:06:52.000]  二十五里
[00:06:52.000 --> 00:06:56.000]  用羅馬道量行等於是六十個station
[00:06:56.000 --> 00:07:00.000]  一個station就是零點四公里
[00:07:00.000 --> 00:07:03.000]  六十個station就是二十五里
[00:07:03.000 --> 00:07:06.000]  等於我們熟悉的香港道量行
[00:07:06.000 --> 00:07:10.000]  就是二十四里公里
[00:07:10.000 --> 00:07:13.000]  二十四里大概是多久呢
[00:07:13.000 --> 00:07:14.000]  我經常計公里
[00:07:14.000 --> 00:07:17.000]  我就用一個經驗
[00:07:17.000 --> 00:07:18.000]  我住港島的
[00:07:18.000 --> 00:07:20.000]  港島是電車路的
[00:07:20.000 --> 00:07:26.000]  電車路就由堅尼地城去到沙基灣
[00:07:26.000 --> 00:07:28.000]  我小學常識問答比賽懂得答
[00:07:28.000 --> 00:07:30.000]  是十三公里
[00:07:30.000 --> 00:07:32.000]  你不要繼續跑馬地就多一段
[00:07:32.000 --> 00:07:34.000]  我們又多一段
[00:07:34.000 --> 00:07:35.000]  二十四里大概是多久呢
[00:07:35.000 --> 00:07:38.000]  就是從堅尼地城走到沙基灣
[00:07:38.000 --> 00:07:40.000]  再走回去大概是石堂咀
[00:07:40.000 --> 00:07:42.000]  那二十四公里了
[00:07:42.000 --> 00:07:44.000]  有興趣的話我可以跟你走
[00:07:44.000 --> 00:07:47.000]  這個路我小時候經常走的
[00:07:47.000 --> 00:07:49.000]  不用一天的
[00:07:49.000 --> 00:07:54.000]  你慢慢走大概四個小時可以走完
[00:07:54.000 --> 00:07:56.000]  不是太長
[00:07:56.000 --> 00:08:02.000]  這兩個很特別的河道
[00:08:02.000 --> 00:08:06.000]  曾經有一個熱情
[00:08:06.000 --> 00:08:08.000]  曾經有一個希望
[00:08:08.000 --> 00:08:11.000]  但是熱情和希望都隨著耶穌的
[00:08:11.000 --> 00:08:15.000]  十字架上的雪的聲聲成了
[00:08:15.000 --> 00:08:17.000]  都finish了
[00:08:17.000 --> 00:08:23.000]  於是他們懷著失望、恐懼
[00:08:23.000 --> 00:08:25.000]  種種的心情
[00:08:25.000 --> 00:08:28.000]  例如那時候唱詩歌
[00:08:28.000 --> 00:08:34.000]  當我在黑暗痛苦絕望中
[00:08:34.000 --> 00:08:37.000]  選擇離開
[00:08:37.000 --> 00:08:40.000]  選擇告別
[00:08:40.000 --> 00:08:42.000]  為什麼呢
[00:08:42.000 --> 00:08:46.000]  因為世界真的不像他們預期
[00:08:46.000 --> 00:08:50.000]  這個尼塞亞都真的不像他們預期
[00:08:50.000 --> 00:08:54.000]  因為傳統猶太人去期望尼塞亞的內臨
[00:08:54.000 --> 00:08:56.000]  他們將會充滿了榮耀的盼望
[00:08:56.000 --> 00:08:59.000]  他們不再會有痛苦和眼淚
[00:08:59.000 --> 00:09:03.000]  他們不明白耶穌尼塞亞的故事不是這樣說的
[00:09:03.000 --> 00:09:06.000]  耶穌的故事就是告訴他們
[00:09:06.000 --> 00:09:08.000]  哪裡有眼淚
[00:09:08.000 --> 00:09:10.000]  哪裡就有尼塞亞
[00:09:10.000 --> 00:09:12.000]  他們掌握不到
[00:09:12.000 --> 00:09:16.000]  於是兩個天涯淪落人
[00:09:16.000 --> 00:09:20.000]  就選擇離開告別
[00:09:20.000 --> 00:09:22.000]  去二萬五師
[00:09:22.000 --> 00:09:24.000]  走半天進去
[00:09:24.000 --> 00:09:27.000]  聖經記載在路上
[00:09:27.000 --> 00:09:29.000]  他們彼此的交談
[00:09:29.000 --> 00:09:31.000]  彼此的慰問
[00:09:31.000 --> 00:09:34.000]  同時天涯淪落人
[00:09:34.000 --> 00:09:38.000]  於是幸好路上有缽
[00:09:38.000 --> 00:09:40.000]  行行重行行
[00:09:40.000 --> 00:09:44.000]  忽然間有陌生人出現
[00:09:44.000 --> 00:09:46.000]  這是誰?
[00:09:46.000 --> 00:09:48.000]  這是耶穌
[00:09:48.000 --> 00:09:50.000]  耶穌和我們交談
[00:09:50.000 --> 00:09:52.000]  兩位在談什麼?
[00:09:52.000 --> 00:09:54.000]  他說你當然是初來報道
[00:09:54.000 --> 00:09:57.000]  你不知道耶路撒冷的發生什麼大事
[00:09:57.000 --> 00:10:04.000]  他們就將他們所經歷的見到的東西
[00:10:04.000 --> 00:10:06.000]  和陌生人去分享
[00:10:06.000 --> 00:10:08.000]  聖經記載
[00:10:08.000 --> 00:10:11.000]  一時他們的眼睛迷糊了
[00:10:11.000 --> 00:10:13.000]  不認識他
[00:10:13.000 --> 00:10:17.000]  無謂考究為什麼認不到呢?
[00:10:17.000 --> 00:10:19.000]  因為說耶穌復活之後
[00:10:19.000 --> 00:10:22.000]  形象是改變了的
[00:10:22.000 --> 00:10:24.000]  可能又說天色黑
[00:10:24.000 --> 00:10:25.000]  又說什麼等等
[00:10:25.000 --> 00:10:27.000]  那些不是最重要
[00:10:27.000 --> 00:10:29.000]  認不到就認不到
[00:10:29.000 --> 00:10:30.000]  又認不到
[00:10:30.000 --> 00:10:32.000]  我們有個伏線在
[00:10:32.000 --> 00:10:33.000]  為什麼認不到呢?
[00:10:33.000 --> 00:10:34.000]  能不能認得到?
[00:10:34.000 --> 00:10:36.000]  去交談
[00:10:36.000 --> 00:10:39.000]  這個時候耶穌很特別
[00:10:39.000 --> 00:10:43.000]  其實耶穌出現已經馬上可以和他們表演
[00:10:43.000 --> 00:10:44.000]  你認不到我
[00:10:44.000 --> 00:10:47.000]  我就是你們跟隨了很久的耶穌
[00:10:47.000 --> 00:10:49.000]  我已經復活了
[00:10:49.000 --> 00:10:51.000]  耶穌不是用一個方法
[00:10:51.000 --> 00:10:54.000]  耶穌聽他們在信
[00:10:54.000 --> 00:10:59.000]  耶穌是扮一個聆聽者的角色
[00:10:59.000 --> 00:11:01.000]  有時候我們會知道的東西
[00:11:01.000 --> 00:11:04.000]  我們比我們的弟兄姊妹認識更多
[00:11:04.000 --> 00:11:06.000]  知道更多
[00:11:06.000 --> 00:11:08.000]  一聽就知道他們搞錯了
[00:11:08.000 --> 00:11:11.000]  但那時候我們就
[00:11:11.000 --> 00:11:16.000]  沒有一個去聽人說話的能耐
[00:11:16.000 --> 00:11:18.000]  香港真是
[00:11:18.000 --> 00:11:19.000]  基督徒最乖的了
[00:11:19.000 --> 00:11:21.000]  坐在這裡聽牧師講道
[00:11:21.000 --> 00:11:24.000]  聽外來講完講道
[00:11:24.000 --> 00:11:26.000]  在外面已經沒有耐性聽人講道理
[00:11:26.000 --> 00:11:29.000]  任何官員出來講話都沒有人會聽
[00:11:29.000 --> 00:11:30.000]  專家都不聽了
[00:11:30.000 --> 00:11:33.000]  聽到煩了
[00:11:33.000 --> 00:11:35.000]  沒有人會聽的
[00:11:35.000 --> 00:11:39.000]  我們沒有了一種互相聆聽的能耐
[00:11:39.000 --> 00:11:42.000]  但耶穌在這裡示範了一個很特別
[00:11:42.000 --> 00:11:46.000]  明知這兩個門徒是信心軟弱
[00:11:46.000 --> 00:11:50.000]  明知他們帶著一種出走的心態
[00:11:50.000 --> 00:11:52.000]  離開心態
[00:11:52.000 --> 00:11:56.000]  但都很願意聽他們講什麼
[00:11:56.000 --> 00:12:01.000]  於是就將他們心目中所期望的離賽
[00:12:01.000 --> 00:12:03.000]  他們認識耶穌
[00:12:03.000 --> 00:12:04.000]  講著講著
[00:12:04.000 --> 00:12:05.000]  他的先知
[00:12:05.000 --> 00:12:07.000]  講了一大堆說話
[00:12:07.000 --> 00:12:09.000]  等他們講完了
[00:12:09.000 --> 00:12:11.000]  耶穌先次
[00:12:11.000 --> 00:12:13.000]  跟他們說
[00:12:13.000 --> 00:12:15.000]  無知的人
[00:12:15.000 --> 00:12:17.000]  你們信得太遲
[00:12:17.000 --> 00:12:21.000]  都說是不是責備
[00:12:21.000 --> 00:12:23.000]  耶穌都明白他們
[00:12:23.000 --> 00:12:24.000]  明白他們
[00:12:24.000 --> 00:12:25.000]  這個心境其實
[00:12:25.000 --> 00:12:26.000]  不單是他們兩人
[00:12:26.000 --> 00:12:28.000]  很多當時
[00:12:28.000 --> 00:12:31.000]  接著耶穌很多人都有這樣的感覺
[00:12:31.000 --> 00:12:34.000]  他們離賽亞的夢
[00:12:34.000 --> 00:12:36.000]  幻滅了
[00:12:36.000 --> 00:12:38.000]  幻滅了
[00:12:38.000 --> 00:12:39.000]  因為
[00:12:39.000 --> 00:12:41.000]  耶穌的死
[00:12:41.000 --> 00:12:44.000]  似乎不是他們所期望的結局
[00:12:44.000 --> 00:12:46.000]  或者他們覺得
[00:12:46.000 --> 00:12:48.000]  這就是故事的結局了
[00:12:48.000 --> 00:12:50.000]  但其實
[00:12:50.000 --> 00:12:52.000]  這才是故事的開始
[00:12:52.000 --> 00:12:54.000]  他們搞不清楚
[00:12:54.000 --> 00:12:56.000]  他們信得太遲了
[00:12:56.000 --> 00:12:58.000]  於是耶穌就跟他們講故事
[00:12:58.000 --> 00:13:00.000]  講什麼故事
[00:13:00.000 --> 00:13:01.000]  講自己的故事
[00:13:01.000 --> 00:13:03.000]  怎樣講啊
[00:13:03.000 --> 00:13:06.000]  從摩西五經講起
[00:13:06.000 --> 00:13:08.000]  講到先知書
[00:13:08.000 --> 00:13:10.000]  這些故事
[00:13:10.000 --> 00:13:12.000]  盧家就沒有記載到
[00:13:12.000 --> 00:13:14.000]  你找找看傳道童公
[00:13:14.000 --> 00:13:17.000]  好些去整理一下
[00:13:17.000 --> 00:13:19.000]  從舊約最初的經卷
[00:13:19.000 --> 00:13:22.000]  那裡有關
[00:13:22.000 --> 00:13:25.000]  未來微賽亞的預言
[00:13:25.000 --> 00:13:27.000]  那裡很精彩
[00:13:27.000 --> 00:13:30.000]  耶穌就在這幾個小時的時間
[00:13:30.000 --> 00:13:32.000]  一直講這些故事
[00:13:32.000 --> 00:13:33.000]  因為他們當時沒有新約
[00:13:33.000 --> 00:13:34.000]  全部是舊約
[00:13:34.000 --> 00:13:35.000]  就是說
[00:13:35.000 --> 00:13:37.000]  耶穌對舊約的知識
[00:13:37.000 --> 00:13:39.000]  從摩西宗師之說
[00:13:39.000 --> 00:13:42.000]  在梵經上所指著自己的話
[00:13:42.000 --> 00:13:47.000]  都講得他們講解明白
[00:13:47.000 --> 00:13:50.000]  那麼厲害
[00:13:50.000 --> 00:13:52.000]  他們開始
[00:13:52.000 --> 00:13:54.000]  有點心動
[00:13:54.000 --> 00:13:57.000]  心動
[00:13:57.000 --> 00:14:00.000]  基督這樣受害
[00:14:00.000 --> 00:14:02.000]  又進入他的榮耀
[00:14:02.000 --> 00:14:04.000]  其實
[00:14:04.000 --> 00:14:06.000]  這些舊約
[00:14:06.000 --> 00:14:08.000]  聖經
[00:14:08.000 --> 00:14:10.000]  都記載著
[00:14:10.000 --> 00:14:12.000]  都記載著
[00:14:12.000 --> 00:14:14.000]  一直幫我們重溫經卷
[00:14:14.000 --> 00:14:16.000]  所以呢
[00:14:16.000 --> 00:14:18.000]  當你感到
[00:14:18.000 --> 00:14:20.000]  灰心失望
[00:14:20.000 --> 00:14:22.000]  黑暗重重的時候
[00:14:22.000 --> 00:14:24.000]  回到聖經看
[00:14:24.000 --> 00:14:25.000]  很多東西
[00:14:25.000 --> 00:14:27.000]  其實聖經就是這樣講的
[00:14:27.000 --> 00:14:28.000]  不過我們有時誤解了
[00:14:28.000 --> 00:14:31.000]  我們有時很將我們的期望
[00:14:31.000 --> 00:14:33.000]  很將我們的預期
[00:14:33.000 --> 00:14:35.000]  套諸於
[00:14:35.000 --> 00:14:36.000]  我們信仰上
[00:14:36.000 --> 00:14:38.000]  所以到時候有時候
[00:14:38.000 --> 00:14:40.000]  有些落差出現的
[00:14:40.000 --> 00:14:44.000]  這個落差很大時間是時間上的落差
[00:14:44.000 --> 00:14:47.000]  世界不像你預期
[00:14:47.000 --> 00:14:50.000]  但是不等於世界不像神的計劃
[00:14:50.000 --> 00:14:52.000]  一定要分得很清楚
[00:14:52.000 --> 00:14:54.000]  不要將自己放在世界的中心
[00:14:54.000 --> 00:14:56.000]  好了 耶穌開去
[00:14:56.000 --> 00:14:57.000]  我又和你們講了
[00:14:57.000 --> 00:14:58.000]  講講講講
[00:14:58.000 --> 00:15:00.000]  行人從行就行到天黑了
[00:15:00.000 --> 00:15:03.000]  於是已經到達
[00:15:03.000 --> 00:15:07.000]  這個羽馬五師村子
[00:15:07.000 --> 00:15:09.000]  談得很好
[00:15:09.000 --> 00:15:10.000]  這兩位門徒就說
[00:15:10.000 --> 00:15:12.000]  先生天黑了
[00:15:12.000 --> 00:15:14.000]  以前沒有酒店
[00:15:14.000 --> 00:15:16.000]  沒有那些旅店都不多
[00:15:16.000 --> 00:15:18.000]  那你先吃頓飯
[00:15:18.000 --> 00:15:20.000]  先吃頓飯再走
[00:15:20.000 --> 00:15:21.000]  吃飯了
[00:15:21.000 --> 00:15:23.000]  吃飯了
[00:15:23.000 --> 00:15:25.000]  聖經的報告出現了
[00:15:25.000 --> 00:15:27.000]  他最初不認得
[00:15:27.000 --> 00:15:31.000]  於是他們強留他說
[00:15:31.000 --> 00:15:32.000]  時候晚了
[00:15:32.000 --> 00:15:33.000]  日頭平西了
[00:15:33.000 --> 00:15:35.000]  請你和我們住一下吧
[00:15:35.000 --> 00:15:37.000]  耶穌就盡力去
[00:15:37.000 --> 00:15:39.000]  要和他們住一下
[00:15:39.000 --> 00:15:41.000]  預計吃完飯
[00:15:41.000 --> 00:15:44.000]  可能都住了一晚
[00:15:44.000 --> 00:15:46.000]  因為沒有地方住
[00:15:46.000 --> 00:15:53.000]  不過轉變就在開飯
[00:15:53.000 --> 00:15:57.000]  開飯有一個動作
[00:15:57.000 --> 00:15:59.000]  這個動作是什麼
[00:15:59.000 --> 00:16:00.000]  到在這時候
[00:16:00.000 --> 00:16:02.000]  耶穌拿起餅來捉藉了
[00:16:02.000 --> 00:16:06.000]  張開遞給他們
[00:16:06.000 --> 00:16:09.000]  他們眼睛明亮了
[00:16:09.000 --> 00:16:12.000]  這個佈局有點像什麼
[00:16:12.000 --> 00:16:13.000]  似曾相識
[00:16:13.000 --> 00:16:19.000]  後來數羅在大馬式路上
[00:16:19.000 --> 00:16:23.000]  同樣眼睛看不到東西
[00:16:23.000 --> 00:16:25.000]  後來又開了
[00:16:25.000 --> 00:16:27.000]  這個很特別的象徵就是
[00:16:27.000 --> 00:16:30.000]  張開的不單是視覺上的眼睛
[00:16:30.000 --> 00:16:34.000]  更是心眼開了
[00:16:34.000 --> 00:16:37.000]  耶穌拿起餅來捉了
[00:16:37.000 --> 00:16:40.000]  張開遞給他們
[00:16:40.000 --> 00:16:42.000]  這個動作是什麼動作
[00:16:42.000 --> 00:16:46.000]  後來我們所熟悉的一個聖餐動作
[00:16:46.000 --> 00:16:48.000]  而這兩個門徒極可能
[00:16:48.000 --> 00:16:53.000]  都和耶穌一起吃飯的時候
[00:16:53.000 --> 00:16:57.000]  甚至說會不會在五餅餘的神蹟當中
[00:16:57.000 --> 00:16:59.000]  他們是踩在前面什麼群眾呢
[00:16:59.000 --> 00:17:02.000]  於是他們記得這個動作
[00:17:02.000 --> 00:17:05.000]  這個禮儀這個動作
[00:17:05.000 --> 00:17:08.000]  換取了他們的記憶
[00:17:08.000 --> 00:17:10.000]  我不知道美恩堂是
[00:17:10.000 --> 00:17:14.000]  每一個月第幾個星期是煮餐的
[00:17:14.000 --> 00:17:16.000]  我都等了一個星期
[00:17:16.000 --> 00:17:20.000]  通常我在武會的時候
[00:17:20.000 --> 00:17:26.000]  每逢聖餐歲我就要去方堂廣道兼施餐
[00:17:26.000 --> 00:17:31.000]  我是極少有機會坐在那裡領聖餐的
[00:17:31.000 --> 00:17:35.000]  其實我是很珍惜坐在那裡領聖餐的時刻
[00:17:35.000 --> 00:17:37.000]  崇拜很緊湊
[00:17:37.000 --> 00:17:40.000]  哇,很緊湊,一場接一場
[00:17:40.000 --> 00:17:42.000]  如果你準備講道
[00:17:42.000 --> 00:17:44.000]  你更加一進入崇拜裡面
[00:17:44.000 --> 00:17:48.000]  你已經進入一種要講道的狀態
[00:17:48.000 --> 00:17:50.000]  能夠坐在那裡領聖餐
[00:17:50.000 --> 00:17:52.000]  而聖餐那個時刻
[00:17:52.000 --> 00:17:56.000]  通常在崇拜當中是有片刻的寧靜五場的
[00:17:56.000 --> 00:18:01.000]  有些含聲,有些安靜
[00:18:01.000 --> 00:18:03.000]  告訴你
[00:18:03.000 --> 00:18:05.000]  我每逢作為會眾
[00:18:05.000 --> 00:18:11.000]  我坐在下面領聖餐
[00:18:11.000 --> 00:18:13.000]  每次我都哭
[00:18:13.000 --> 00:18:15.000]  我每次都流眼淚
[00:18:15.000 --> 00:18:18.000]  當然,我是煮餐就不可以這樣
[00:18:18.000 --> 00:18:20.000]  我每次都流眼淚,不知道為什麼
[00:18:20.000 --> 00:18:24.000]  這個很特別的動作就是那一刻
[00:18:24.000 --> 00:18:26.000]  沉澱了
[00:18:26.000 --> 00:18:28.000]  寧靜了
[00:18:28.000 --> 00:18:30.000]  思考了
[00:18:30.000 --> 00:18:32.000]  給了
[00:18:32.000 --> 00:18:36.000]  準管每一次是那段熟悉的經文
[00:18:36.000 --> 00:18:40.000]  每一次大致上講話都大同小異
[00:18:40.000 --> 00:18:43.000]  朱義蘇避晚了
[00:18:43.000 --> 00:18:45.000]  和門徒一起去吃飯
[00:18:45.000 --> 00:18:47.000]  你上個禮餅拿來捉隻鳥
[00:18:47.000 --> 00:18:49.000]  張開門給門徒說
[00:18:49.000 --> 00:18:51.000]  這時我的身體為你們捨的
[00:18:51.000 --> 00:18:53.000]  你們如今為你們紀念我
[00:18:53.000 --> 00:18:56.000]  哇,我背了它二十幾年了
[00:18:56.000 --> 00:19:00.000]  我只懂背,我不用看聖經,我每次背一段經文出來
[00:19:00.000 --> 00:19:03.000]  但有時候行禮如意
[00:19:03.000 --> 00:19:05.000]  我們沒有感覺
[00:19:05.000 --> 00:19:07.000]  好轉眼,找回感覺
[00:19:07.000 --> 00:19:10.000]  在疫情期間,有很多專家
[00:19:10.000 --> 00:19:14.000]  都有很多教我們去抗疫的心法
[00:19:14.000 --> 00:19:16.000]  其中一樣很重要的就是
[00:19:16.000 --> 00:19:19.000]  保持你生活的禮儀
[00:19:19.000 --> 00:19:22.000]  保持收種的儀式感
[00:19:22.000 --> 00:19:24.000]  在今期書明會的刊物細情
[00:19:24.000 --> 00:19:26.000]  我有篇文,我最近都很少寫
[00:19:26.000 --> 00:19:28.000]  一年只寫幾篇
[00:19:28.000 --> 00:19:30.000]  但是細情我寫了三十年了
[00:19:30.000 --> 00:19:32.000]  哇,很厲害
[00:19:32.000 --> 00:19:34.000]  它還沒結束
[00:19:34.000 --> 00:19:36.000]  不過就縮了,以前有雙月
[00:19:36.000 --> 00:19:38.000]  現在變成了季刊,減少了
[00:19:38.000 --> 00:19:41.000]  我寫什麼東西,叫做生活中的儀式感
[00:19:41.000 --> 00:19:43.000]  我都說到
[00:19:43.000 --> 00:19:45.000]  我重新回教會
[00:19:45.000 --> 00:19:48.000]  有時候對禮儀有一點反感
[00:19:48.000 --> 00:19:50.000]  每次都行禮如意
[00:19:50.000 --> 00:19:52.000]  每次都說來說去的東西
[00:19:52.000 --> 00:19:54.000]  可不可以變一下呢
[00:19:54.000 --> 00:19:56.000]  無知啊
[00:19:56.000 --> 00:19:58.000]  原來聖經的傳統很多禮儀
[00:19:58.000 --> 00:20:00.000]  它本身的意義
[00:20:00.000 --> 00:20:03.000]  那種共同的認知
[00:20:03.000 --> 00:20:05.000]  那種共同的經驗
[00:20:05.000 --> 00:20:08.000]  和那個禮儀背後的意義是最重要的
[00:20:08.000 --> 00:20:10.000]  如果你只停留在禮儀本身
[00:20:10.000 --> 00:20:12.000]  沒意義的
[00:20:12.000 --> 00:20:16.000]  所以這個動作就勾起兩個沒源頭的回憶
