
[00:00:00.000 --> 00:00:08.320]  我們今天要說的是以色列人如何渡過約旦河
[00:18:37.120 --> 00:18:39.120]  在中間行歧視
[00:18:39.120 --> 00:18:41.120]  我們看到在聖經裡
[00:18:41.120 --> 00:18:43.120]  很多屬神的人
[00:18:43.120 --> 00:18:45.120]  神都叫他們要自潔
[00:18:45.120 --> 00:18:47.120]  在述出埃及記的
[00:18:47.120 --> 00:18:49.120]  十九章第十節
[00:18:49.120 --> 00:18:51.120]  耶和華又對摩西說
[00:18:51.120 --> 00:18:53.120]  你往百姓那裡去
[00:18:53.120 --> 00:18:55.120]  叫他們今天明天自潔
[00:18:55.120 --> 00:18:59.120]  另外去到二十二節
[00:18:59.120 --> 00:19:01.120]  連祭司都要自潔
[00:19:01.120 --> 00:19:03.120]  同樣在述文素記的
[00:19:03.120 --> 00:19:05.120]  十一章第十八節
[00:19:05.120 --> 00:19:07.120]  神就為要賜鵪鶉
[00:19:07.120 --> 00:19:09.120]  給以色列人吃的時候
[00:19:09.120 --> 00:19:11.120]  祂叫以色列人自潔
[00:19:11.120 --> 00:19:13.120]  在述創世記的
[00:19:13.120 --> 00:19:15.120]  三十五章
[00:19:15.120 --> 00:19:17.120]  雅各叫家人自潔
[00:19:17.120 --> 00:19:19.120]  除去偶像
[00:19:19.120 --> 00:19:21.120]  去到伯特利
[00:19:21.120 --> 00:19:23.120]  很多時神叫我們
[00:19:23.120 --> 00:19:25.120]  有事給我們做的時候
[00:19:25.120 --> 00:19:27.120]  有工作給我們做
[00:19:27.120 --> 00:19:29.120]  都叫屬神的人要自潔
[00:19:29.120 --> 00:19:31.120]  當我們不自潔的時候
[00:19:31.120 --> 00:19:33.120]  當我們不想自潔的時候
[00:19:33.120 --> 00:19:35.120]  當我們不分別為聖的時候
[00:19:35.120 --> 00:19:37.120]  我們就不能夠為神所用
[00:19:37.120 --> 00:19:41.120]  你說為什麼?
[00:19:41.120 --> 00:19:43.120]  其實聖經有告訴我們
[00:19:43.120 --> 00:19:45.120]  在新約
[00:19:45.120 --> 00:19:47.120]  提摩太后書的
[00:19:47.120 --> 00:19:49.120]  二章二十一節
[00:19:49.120 --> 00:19:51.120]  為人若自潔脫離悲戰的時候
[00:19:51.120 --> 00:19:53.120]  就必作貴重的器皿
[00:19:53.120 --> 00:19:55.120]  成為聖潔
[00:19:55.120 --> 00:19:57.120]  合乎主用
[00:19:57.120 --> 00:19:59.120]  預備行各樣的善事
[00:19:59.120 --> 00:20:01.120]  如果我們不自潔
[00:20:01.120 --> 00:20:03.120]  我們不分別為聖的話
[00:20:03.120 --> 00:20:05.120]  我們不能夠合乎主用
[00:20:05.120 --> 00:20:07.120]  這是保羅告訴我們
[00:20:07.120 --> 00:20:09.120]  你說怎樣自潔?
[00:20:09.120 --> 00:20:11.120]  透過神的話語
[00:20:11.120 --> 00:20:13.120]  來潔淨我們自己
[00:20:13.120 --> 00:20:15.120]  就好像約翰福音的
[00:20:15.120 --> 00:20:17.120]  十七章十七節
[00:20:17.120 --> 00:20:19.120]  真理使我們成聖
[00:20:19.120 --> 00:20:21.120]  神的道就是真理
[00:20:21.120 --> 00:20:23.120]  而已不鎖書的
[00:20:23.120 --> 00:20:25.120]  五章二十六節
[00:20:25.120 --> 00:20:27.120]  也說要用水浸著道
[00:20:27.120 --> 00:20:29.120]  把教會洗淨
[00:20:29.120 --> 00:20:31.120]  成為聖潔
