
[00:00:00.000 --> 00:00:05.420]  我們在聆聽主的說話之前
[00:01:48.480 --> 00:01:54.280]  我曾經講到一堂講到有關於禱告與祈禱的
[00:01:54.280 --> 00:01:56.280]  主一崇拜裏面
[00:01:56.280 --> 00:02:00.520]  在網上不少的信徒
[00:02:00.520 --> 00:02:02.880]  有很大的壓力
[00:02:02.880 --> 00:02:07.640]  他覺得聽完黃牧師的講道之後
[00:02:07.640 --> 00:02:09.000]  我們很有壓力
[00:02:09.000 --> 00:02:11.000]  我們聽到這麼多年
[00:02:11.000 --> 00:02:15.240]  這麼多傳道人在教會裏面所傳講的
[00:02:15.240 --> 00:02:17.240]  有關於禱告與禱告
[00:02:17.240 --> 00:02:20.960]  都是著重於真誠就可以了
[00:02:20.960 --> 00:02:24.400]  與父神講話講什麼都可以
[00:02:24.400 --> 00:02:28.800]  在聖經裏面是否這樣的啟示呢
[00:02:28.800 --> 00:02:34.120]  卻偏偏與我們多年來所聽到的截然不同
[00:02:34.120 --> 00:02:42.840]  我明白當將上帝的啟示按照聖經講述出來之後
[00:02:42.840 --> 00:02:46.360]  不少的信徒會覺得很難受
[00:02:46.360 --> 00:02:49.400]  因為這是很難接受的事情
[00:02:49.400 --> 00:02:56.760]  尤其是我談論到禱告一定要以上帝的旨意來禱告
[00:02:56.760 --> 00:02:58.760]  於是有很多信徒就覺得
[00:02:58.760 --> 00:03:02.240]  如果是這樣的話我不敢禱告了
[00:03:02.240 --> 00:03:03.560]  如果這樣的情況
[00:03:03.560 --> 00:03:06.200]  幸好我不是黃牧師的教會會友
[00:03:06.200 --> 00:03:10.400]  否則我的禱告就不能夠繼續生存了
[00:03:10.400 --> 00:03:11.000]  為什麼呢
[00:03:11.000 --> 00:03:18.960]  因為往往的禱告是按照自己個人的意願來禱告
[00:03:18.960 --> 00:03:21.240]  甚至有些傳道人很懂得包裝
[00:03:21.240 --> 00:03:24.480]  你的意願就等同於上帝的意願
[00:03:24.480 --> 00:03:28.640]  或者你求將你的意願等同於上帝的意願
[00:03:28.640 --> 00:03:34.080]  甚至扭轉過來將上帝的意願變成你的意願
[00:03:34.080 --> 00:03:38.240]  這些是很危險的信仰
[00:03:38.240 --> 00:03:46.560]  基督教我們常常強調相信上帝以祂為主
[00:03:46.560 --> 00:03:47.920]  其他宗教不講的
[00:03:47.920 --> 00:03:50.080]  其他宗教講的就是信神
[00:03:50.080 --> 00:03:51.840]  這個神好像幫你
[00:03:51.840 --> 00:03:56.320]  這個神好像一個僕人一樣是幫你的
[00:03:56.320 --> 00:03:59.480]  但是基督教卻完全不是強調這一點
[00:03:59.480 --> 00:04:01.720]  基督教所強調的
[00:04:01.720 --> 00:04:04.640]  所相信的神是我們的主
[00:04:04.640 --> 00:04:06.680]  如果祂是我們的主
[00:04:06.680 --> 00:04:09.800]  我們就必須尊重祂的主權
[00:04:09.800 --> 00:04:11.800]  所以我們去禱告的
[00:04:11.800 --> 00:04:20.280]  祈求上帝每一件事都是要按照上帝的為主來決定的
[00:04:20.280 --> 00:04:25.800]  如果我們強行將我們自己的意願變成上帝的意願
[00:04:25.800 --> 00:04:29.720]  甚至要上帝滿足我們的意願的話
[00:04:29.720 --> 00:04:32.960]  我恐防你信的不是上帝
[00:04:32.960 --> 00:04:36.000]  並不是耶穌基督的父神
[00:04:36.000 --> 00:04:42.480]  而是相信一個你塑造出來的基督教的神
[00:04:42.480 --> 00:04:46.720]  而這個神和其他異端宗教沒什麼分別
[00:04:46.720 --> 00:04:49.920]  因為那個根本就不是耶和華神
[00:04:49.920 --> 00:04:53.720]  所以在這裡我為什麼這麼強調這一點呢
[00:04:53.720 --> 00:04:56.640]  我覺得有一位弟兄很好的
[00:04:56.640 --> 00:05:03.480]  他將我那堂講道用AI將它完全重新分析
[00:05:03.480 --> 00:05:06.080]  然後將主旨說出來
[00:05:06.080 --> 00:05:09.680]  黃牧師說的是要告訴今天的信徒
[00:05:09.680 --> 00:05:13.920]  知道我們所相信的有多少是離經背道的事情
[00:05:13.920 --> 00:05:16.240]  包括禱告
[00:05:16.240 --> 00:05:19.800]  弟兄姊妹你不是不需要真誠去父神禱告
[00:05:19.800 --> 00:05:23.080]  你是需要真誠地去到父神禱告
[00:05:23.080 --> 00:05:24.840]  但是你去到父神的面前
[00:05:24.840 --> 00:05:30.000]  你不是要求上帝父神滿足你才是父神
[00:05:30.000 --> 00:05:31.640]  你應該求的是父神
[00:05:31.640 --> 00:05:35.560]  你在這些事情上告訴我你的心思是什麼
[00:05:35.560 --> 00:05:38.480]  這就是真正的禱告的意義
[00:05:38.480 --> 00:05:45.520]  而保羅就在哥羅西書裡面屢次又屢次做這個見證
[00:05:45.520 --> 00:05:51.360]  因為他恐防那些討人喜悅的說話
[00:05:51.360 --> 00:05:53.120]  神學
[00:05:53.120 --> 00:05:56.640]  當它在哥羅西教會傳開的時候
[00:05:56.640 --> 00:06:04.120]  哥羅西的信徒會漸漸被這些這麼中聽的題目而吸引
[00:06:04.120 --> 00:06:08.400]  甚至有些人以為透過這些人為的思想
[00:06:08.400 --> 00:06:12.400]  神學塑造出來的敬虔的定義
[00:06:12.400 --> 00:06:15.480]  以為就是上帝定義
[00:06:15.480 --> 00:06:17.880]  傾虔是什麼
[00:06:17.880 --> 00:06:23.720]  所以當我們仔細去重新思想哥羅西書的時候
[00:06:23.720 --> 00:06:29.480]  我們應該更加學會怎樣去尊重上帝的主旨
[00:06:29.480 --> 00:06:32.400]  而不是我們的心意
[00:06:32.400 --> 00:06:36.720]  不然正在坐牢的保羅
[00:06:36.720 --> 00:06:39.720]  在寫哥羅西書的時候
[00:06:39.720 --> 00:06:43.960]  他就不應該說在哥羅西書裡面說的話
[00:06:43.960 --> 00:06:49.960]  而是應該說怎樣為我脫離羅馬的監禁而去禱告
[00:06:49.960 --> 00:06:52.440]  你們哥羅西教會應該怎樣幫助我
[00:06:52.440 --> 00:06:55.400]  保羅完全沒有這樣說過
[00:06:55.400 --> 00:07:00.640]  因為他知道由禱告以至於牧養的上面
[00:07:00.640 --> 00:07:05.040]  是要塑造出來的每一個屬神的子民
[00:07:05.040 --> 00:07:11.640]  是他們真正馴服在上帝的主權之下而活的信徒
[00:07:11.640 --> 00:07:18.440]  這個正正就是哥羅西書要去傳遞的一個很重要的信息
[00:07:18.440 --> 00:07:22.320]  因為我們在這個地上活出有主的生命的時候
[00:07:22.320 --> 00:07:27.440]  我們就能夠與主一同去榮耀上帝
[00:07:27.440 --> 00:07:32.560]  所以為什麼教會今年的主題叫做與基督同顯他
[00:07:32.560 --> 00:07:37.320]  即是上帝父神的榮耀就是這個原因
[00:07:37.320 --> 00:07:41.040]  在這個主題的背景之下
[00:07:41.040 --> 00:07:46.920]  今天我們來到第一章第二十一至二十三節
[00:07:46.920 --> 00:07:49.960]  二十一至二十三節說些什麼呢
[00:07:49.960 --> 00:07:54.400]  我們逐步將它一層一層的剝開
[00:07:54.400 --> 00:08:00.080]  不過在開始的時候我想大家明白一句說話
[00:08:00.080 --> 00:08:02.040]  香港人有一句俗語
[00:08:02.040 --> 00:08:07.320]  這個俗語叫做執書行頭慘過敗家
[00:08:07.320 --> 00:08:15.920]  如果文雅一點的說就是機會難逢切勿錯過
[00:08:15.920 --> 00:08:24.760]  有些什麼要我們作為基督徒今天真的不要執書行頭呢
[00:08:24.760 --> 00:08:29.640]  會不會是我們怎樣去更加謙卑在上帝面前
[00:08:29.640 --> 00:08:32.920]  跟從他的旨意而活
[00:08:32.920 --> 00:08:37.560]  這件事我們不要執書呢
[00:08:37.560 --> 00:08:42.560]  還是今天我們只是憑信了主之後
[00:08:42.560 --> 00:08:46.360]  希望利用上帝的力量在這個世界
[00:08:46.360 --> 00:08:50.680]  謀取更多我們自己的慾望呢
[00:08:50.680 --> 00:08:54.200]  這個正正就是今天這段經文
[00:08:54.200 --> 00:09:00.240]  開始要給我們更深入去思想的題目
[00:09:00.240 --> 00:09:04.920]  很多時候帶著一份不要錯過機會的心
[00:09:04.920 --> 00:09:08.240]  我覺得是正確的想法
[00:09:08.240 --> 00:09:10.920]  不要錯過任何機會
[00:09:10.920 --> 00:09:19.880]  但是機會往往是給那些有預備的人去承接的
[00:09:19.880 --> 00:09:24.200]  今天很多的信徒信主的過程當中
[00:09:24.200 --> 00:09:35.760]  很多時候對於這件事真是缺乏了去好好緊握把握上帝這個拯救的機會
[00:09:35.760 --> 00:09:37.760]  即或你回到教會也好
[00:09:37.760 --> 00:09:40.400]  即或你受了洗也好
[00:09:40.400 --> 00:09:46.760]  我們的生命生活仍然表現出一種愛理不理的狀態
[00:09:46.760 --> 00:09:53.400]  甚至有些信徒覺得我信主只是剛剛著著我的朋友
[00:09:53.400 --> 00:09:56.760]  帶到我回教會或者這麼巧
[00:09:56.760 --> 00:10:00.160]  去到街邊有人派傳單
[00:10:00.160 --> 00:10:03.920]  我信了主而已
[00:10:03.920 --> 00:10:05.720]  但是缺乏了一樣東西
[00:10:05.720 --> 00:10:14.200]  怎樣在上帝裡面能夠爭取和上帝同活的基礎我們缺乏了
[00:10:14.200 --> 00:10:17.280]  怎樣的人才可以回到上帝裡面
[00:10:17.280 --> 00:10:20.160]  這位聖潔的上主裡面同活呢
[00:10:20.160 --> 00:10:29.200]  無非一定要是對罪有一份很敏銳的觸覺以及厭惡
[00:10:29.200 --> 00:10:35.200]  信徒能夠在這個世界上真正活著的表現
[00:10:35.200 --> 00:10:39.800]  是因為我們對這個世界的罪惡厭惡
[00:10:39.800 --> 00:10:43.240]  而信了主的人因為有聖靈內注
[00:10:43.240 --> 00:10:49.160]  也都很自然對罪惡有一份拒絕和厭惡感
[00:10:49.160 --> 00:10:52.040]  希望從罪的當中去掙扎出來
[00:10:52.040 --> 00:10:55.000]  而耶穌基督就做了這個工作
[00:10:55.000 --> 00:11:02.080]  即是在我們之前上文《哥羅西書》的第一章的第九節至第十五節裡面
[00:11:02.080 --> 00:11:11.880]  我已經說了保羅是很刻意去介紹這位屬神的愛子耶穌基督
[00:11:11.880 --> 00:11:14.000]  他是怎樣來到這個世界
[00:11:14.000 --> 00:11:17.640]  而進入到第十五節至第二十節裡面
[00:11:17.640 --> 00:11:22.320]  更加清清楚楚地去介紹出主耶穌基督
[00:11:22.320 --> 00:11:33.320]  他的特別修和的工作怎樣去和創造以及他自己修和的關係
[00:11:33.320 --> 00:11:37.760]  建立在一個永恆的角度當中
[00:11:37.760 --> 00:11:41.400]  如果我們沒有和上主耶穌基督修和的話
[00:11:41.400 --> 00:11:46.160]  沒有藉著他的工作和創造再次修和的話
[00:11:46.160 --> 00:11:51.080]  我們也都沒有可能和上帝父神修和
[00:11:51.080 --> 00:11:52.360]  既然如此
[00:11:52.360 --> 00:11:58.800]  所以今天保羅不要在這個題目上面停下來算了
[00:11:58.800 --> 00:12:01.800]  說了耶穌就可以走了
[00:12:01.800 --> 00:12:03.280]  很多信徒是這樣傳道的
[00:12:03.280 --> 00:12:07.040]  傳道了 說了耶穌拯救世人了
[00:12:07.040 --> 00:12:09.160]  死在十字架上面了
[00:12:09.160 --> 00:12:10.840]  那你就罪得赦免了
[00:12:10.840 --> 00:12:14.280]  哦 自由了 喜歡做什麼就做什麼
[00:12:14.280 --> 00:12:15.960]  不是的
[00:12:15.960 --> 00:12:21.560]  保羅看到哥羅西教會他們的信是很清楚
[00:12:21.560 --> 00:12:27.960]  但是他仍然知道哥羅西教會是有他的進步的空間
[00:12:27.960 --> 00:12:30.280]  有一個好的基礎的同時
[00:12:30.280 --> 00:12:37.120]  保羅希望他們在下一城能夠更加走向成熟的地步
[00:12:37.120 --> 00:12:40.960]  所以在他繼續寫哥羅西書的時候
[00:12:40.960 --> 00:12:47.520]  他就以身作則地將牧羊的應有的風範顯露出來
[00:12:47.520 --> 00:12:50.880]  並且叫一切同心合意的信徒
[00:12:50.880 --> 00:12:56.000]  都可以一同怎樣去連結在基督耶穌上面
[00:12:56.000 --> 00:12:58.760]  不是說
[00:12:58.760 --> 00:13:01.600]  而是怎樣去達成到
[00:13:01.600 --> 00:13:05.320]  耶穌基督和他真是連結起來的現象
[00:13:05.320 --> 00:13:08.480]  或者那個表現行為心思
[00:13:08.480 --> 00:13:14.040]  而這個也都成為了今天我們能夠讀到哥羅西書的時候
[00:13:14.040 --> 00:13:18.040]  我們所欣賞到保羅的介紹
[00:13:18.040 --> 00:13:20.160]  怎樣讓歷世歷代
[00:13:20.160 --> 00:13:24.760]  以及他先前所寫的哥羅西教會這班對象
[00:13:24.760 --> 00:13:28.240]  可以真正活在基督耶穌的封聖裏面
[00:13:28.240 --> 00:13:35.680]  領受一個基督國度裏面神子民的聖潔身份
[00:13:35.680 --> 00:13:37.680]  這個是前文的
[00:13:37.680 --> 00:13:42.800]  來到今天我們看的第21節至到第23節
[00:13:42.800 --> 00:13:44.080]  這一段落
[00:13:44.080 --> 00:13:46.840]  他要再進一步告訴我們
[00:13:46.840 --> 00:13:50.440]  耶穌既然他來到做了他第一步
[00:13:50.440 --> 00:13:56.840]  也都做了完成了這個救恩的橋樑的建立之後
[00:13:56.840 --> 00:14:00.360]  哥羅西教會你們又怎樣呢
[00:14:00.360 --> 00:14:03.120]  而今天我們讀到這段聖經的時候
[00:14:03.120 --> 00:14:12.400]  我們也都怎樣繼續參與在耶穌基督這個救恩的基礎的上面呢
[00:14:12.400 --> 00:14:14.000]  所以今天的講題
[00:14:14.000 --> 00:14:18.320]  主耶穌已經啟動了開始了這個救恩
[00:14:18.320 --> 00:14:22.480]  我們又怎樣的情況呢
[00:14:22.480 --> 00:14:26.040]  讓我們回到這段聖經一起去看一下
[00:14:26.040 --> 00:14:28.760]  不是很長三節的經文
[00:14:28.760 --> 00:14:31.920]  我們一起讀一下這段簡單的經文
[00:14:31.920 --> 00:14:36.240]  希望我們能夠先熟悉一下這段經文的內文之後
[00:14:36.240 --> 00:14:42.680]  然後我們再仔細去看一下這段經文所想講的內容是些什麼
[00:14:42.680 --> 00:14:45.760]  我們一起打開之後一起讀一次
[00:14:45.760 --> 00:14:48.400]  下一節
[00:14:48.400 --> 00:14:51.880]  你們從前與神隔絕
[00:14:51.880 --> 00:14:53.880]  因著惡心
[00:14:53.880 --> 00:14:55.880]  心裡與他為敵
[00:14:55.880 --> 00:15:00.640]  但如今他藉著基督的肉身受死
[00:15:00.640 --> 00:15:03.640]  叫你們與自己和好
[00:15:03.640 --> 00:15:05.640]  都成了聖潔
[00:15:05.640 --> 00:15:07.640]  沒有瑕疵
[00:15:07.640 --> 00:15:09.640]  無可責備
[00:15:09.640 --> 00:15:12.920]  把你們引到自己面前
[00:15:12.920 --> 00:15:16.920]  只要你們在所信的道上行心
[00:15:16.920 --> 00:15:18.920]  根基穩固
[00:15:18.920 --> 00:15:20.640]  堅定不移
[00:15:20.640 --> 00:15:24.960]  不至被引動失去福音的盼望
[00:15:24.960 --> 00:15:28.560]  這福音就是你們所聽過的
[00:15:28.560 --> 00:15:32.480]  也是傳語普天下萬人聽的
[00:15:32.480 --> 00:15:37.520]  我保羅也作了這福音的執事
[00:15:37.520 --> 00:15:41.360]  如果大家就這樣讀一次
[00:15:41.360 --> 00:15:45.760]  你就會覺得這段聖經沒什麼好說的
[00:15:45.760 --> 00:15:47.760]  我全都知道
[00:15:47.760 --> 00:15:53.080]  你是不是真的全都知道這裡所說的話呢
[00:15:53.080 --> 00:15:57.160]  我們試一下分兩部分去看
[00:15:57.160 --> 00:15:59.160]  第一部分
[00:15:59.160 --> 00:16:01.160]  第21到22節
[00:16:01.160 --> 00:16:03.160]  看完聖經裡說道
[00:16:03.160 --> 00:16:05.160]  因為耶穌的緣故
[00:16:05.160 --> 00:16:10.160]  今日我再不是昔日的我
[00:16:10.160 --> 00:16:12.160]  我的英文寫得不錯
[00:16:12.160 --> 00:16:14.160]  因為耶穌
[00:16:14.160 --> 00:16:19.160]  我再不是昔日的我
[00:16:19.160 --> 00:16:23.160]  在第21節一開始說了
[00:16:23.160 --> 00:16:26.160]  用了一個很特別的語氣
[00:16:26.160 --> 00:16:30.160]  去介紹
[00:16:30.160 --> 00:16:32.160]  或者稱呼
[00:16:32.160 --> 00:16:34.160]  哥羅西教會
[00:16:34.160 --> 00:16:36.160]  在和合本裡這樣說
[00:16:36.160 --> 00:16:41.160]  你們從前與上帝界隔絕
[00:16:41.160 --> 00:16:46.160]  因著惡行心裡與他為敵
[00:16:46.160 --> 00:16:50.160]  和合本寫得平平無奇
[00:16:50.160 --> 00:16:55.160]  但是在原文希臘文聖經一開始
[00:16:55.160 --> 00:16:57.160]  他就用了一個
[00:16:57.160 --> 00:16:59.160]  強調式的陳述
[00:16:59.160 --> 00:17:03.160]  叫做至於你們呢
[00:17:03.160 --> 00:17:05.160]  英文就有很多翻譯
[00:17:05.160 --> 00:17:09.160]  都將這個意思的語氣翻譯了出來
[00:17:09.160 --> 00:17:11.160]  尤其是NET的版本
[00:17:11.160 --> 00:17:16.160]  一開始他說and you
[00:17:16.160 --> 00:17:18.160]  中文的翻譯應該是
[00:17:18.160 --> 00:17:21.160]  至於你們呢
[00:17:21.160 --> 00:17:25.160]  這是一個很強調的稱呼
[00:17:25.160 --> 00:17:27.160]  談論到至於
[00:17:27.160 --> 00:17:32.160]  哥羅西教會你們的狀態
[00:17:32.160 --> 00:17:34.160]  保羅在這裡說什麼呢
[00:17:34.160 --> 00:17:38.160]  他說原來繼先前耶穌基督
[00:17:38.160 --> 00:17:41.160]  將你們已經提供了一個
[00:17:41.160 --> 00:17:44.160]  修和的工作關係之後
[00:17:44.160 --> 00:17:49.160]  你們的身份已經是有所改變
[00:17:49.160 --> 00:17:51.160]  怎麼改變呢
[00:17:51.160 --> 00:17:53.160]  這裡教你們寫得救見證
[00:17:53.160 --> 00:17:56.160]  誰要受浸或者講福音
[00:17:56.160 --> 00:17:58.160]  要寫一個得救見證
[00:17:58.160 --> 00:18:00.160]  要學習了
[00:18:00.160 --> 00:18:01.160]  保羅教我們
[00:18:01.160 --> 00:18:03.160]  教我們怎麼寫
[00:18:03.160 --> 00:18:05.160]  首先講一下
[00:18:05.160 --> 00:18:10.160]  你以前未信主之前的狀態
[00:18:10.160 --> 00:18:12.160]  所以如果你說
[00:18:12.160 --> 00:18:15.160]  岳牧師我準備參加浸禮
[00:18:15.160 --> 00:18:19.160]  第一件事你在你的得救見證交來
[00:18:19.160 --> 00:18:21.160]  連申請表的時候
[00:18:21.160 --> 00:18:23.160]  請寫清楚
[00:18:23.160 --> 00:18:26.160]  你昔日怎麼看你自己
[00:18:26.160 --> 00:18:29.160]  在罪裡面的狀態
[00:18:29.160 --> 00:18:32.160]  保羅在這裡這樣說
[00:18:32.160 --> 00:18:35.160]  你們從前與神隔絕
[00:18:35.160 --> 00:18:41.160]  因著惡行心裡與他為敵
[00:18:41.160 --> 00:18:44.160]  保羅第一件事提了出來
[00:18:44.160 --> 00:18:47.160]  讓哥羅西教會知道
[00:18:47.160 --> 00:18:50.160]  你們昔日的狀態
[00:18:50.160 --> 00:18:56.160]  是與神有一個完全無關係的狀態
[00:18:56.160 --> 00:18:58.160]  這裡所說的隔絕
[00:18:58.160 --> 00:18:59.160]  什麼隔絕
[00:18:59.160 --> 00:19:03.160]  中文三四十年前可能明白
[00:19:03.160 --> 00:19:08.160]  隔絕其實是說毫無關係
[00:19:08.160 --> 00:19:10.160]  你不認識他
[00:19:10.160 --> 00:19:15.160]  廣東話你們和上帝以前都無親無故
[00:19:15.160 --> 00:19:17.160]  沒有什麼相關
[00:19:17.160 --> 00:19:19.160]  就是這個意思
[00:19:19.160 --> 00:19:23.160]  你以前當上帝沒有刀
[00:19:23.160 --> 00:19:26.160]  這個就是英文net的翻譯
[00:19:26.160 --> 00:19:32.160]  你們以前當上帝是一個strangers and enemies
[00:19:32.160 --> 00:19:35.160]  你當他是什麼水
[00:19:35.160 --> 00:19:37.160]  那你會明白
[00:19:37.160 --> 00:19:39.160]  什麼水都不認識他
[00:19:39.160 --> 00:19:40.160]  還有啊
[00:19:40.160 --> 00:19:45.160]  與他專唱對台
[00:19:45.160 --> 00:19:49.160]  他說什麼你就要反過來說
[00:19:49.160 --> 00:19:52.160]  這個就是我經常說的
[00:19:52.160 --> 00:19:57.160]  不信主的人就是一個contrarian
[00:19:57.160 --> 00:19:59.160]  什麼都與人搏
[00:19:59.160 --> 00:20:00.160]  對的又與人搏
[00:20:00.160 --> 00:20:02.160]  不對的又與人搏
[00:20:02.160 --> 00:20:04.160]  總之要與人不同
[00:20:04.160 --> 00:20:07.160]  明明人人說太陽從東方升起
[00:20:07.160 --> 00:20:10.160]  偏偏就說太陽不是從東方升起
[00:20:10.160 --> 00:20:13.160]  還要扭橫折曲
[00:20:13.160 --> 00:20:15.160]  扭一輪choice the topic
[00:20:15.160 --> 00:20:19.160]  然後要與你唱不同
[00:20:19.160 --> 00:20:21.160]  以前是這樣的狀態
[00:20:21.160 --> 00:20:28.160]  保羅有沒有長烈他們有什麼狀態
[00:20:28.160 --> 00:20:31.160]  與神又為仇又隔絕
[00:20:31.160 --> 00:20:35.160]  當上帝沒有刀呢
[00:20:35.160 --> 00:20:38.160]  有一節我在這裡
[00:20:38.160 --> 00:20:43.160]  卻沒有任何東西看見保羅寫
[00:20:43.160 --> 00:20:45.160]  保羅只是說
[00:20:45.160 --> 00:20:50.160]  因著惡行心裡與他為敵
[00:20:50.160 --> 00:20:56.160]  咦 和保羅的風格不太像
[00:20:56.160 --> 00:21:00.160]  大家知道保羅是什麼性情嗎
[00:21:00.160 --> 00:21:02.160]  保羅的性情就是
[00:21:02.160 --> 00:21:07.160]  他會直接指出別人有什麼錯
[00:21:07.160 --> 00:21:09.160]  不用說是誰
[00:21:09.160 --> 00:21:12.160]  加拉太書裡說過
[00:21:12.160 --> 00:21:19.160]  保羅夠膽直接罵耶穌大弟子彼得
[00:21:19.160 --> 00:21:25.160]  因為彼得是假冒虔誠
[00:21:25.160 --> 00:21:27.160]  怎麼假冒
[00:21:27.160 --> 00:21:32.160]  沒有看見保羅的其他信徒
[00:21:32.160 --> 00:21:37.160]  可以與不信的人一起吃飯
[00:21:37.160 --> 00:21:40.160]  一看見有信徒或保羅出現
[00:21:40.160 --> 00:21:42.160]  馬上擋住
[00:21:42.160 --> 00:21:49.160]  跟所有未信主的人馬上有所分隔
[00:21:49.160 --> 00:21:51.160]  保羅馬上罵
[00:21:51.160 --> 00:21:56.160]  保羅性情就是這樣
[00:21:56.160 --> 00:22:03.160]  有時我都覺得我沾染了保羅的性情
[00:22:03.160 --> 00:22:07.160]  頂姐妹
[00:22:07.160 --> 00:22:10.160]  做牧者不是說討人喜悅的話
[00:22:10.160 --> 00:22:13.160]  聖經要聲明做信徒
[00:22:13.160 --> 00:22:17.160]  不應該說討人喜悅的話
[00:22:17.160 --> 00:22:20.160]  但尤其是牧者
[00:22:20.160 --> 00:22:26.160]  更加要點出信徒的問題
[00:22:26.160 --> 00:22:30.160]  所以我講道理是不好聽的
[00:22:30.160 --> 00:22:32.160]  越聽你越火滾
[00:22:32.160 --> 00:22:34.160]  越憎我都不奇怪
[00:22:34.160 --> 00:22:36.160]  曾經我去到一間教會
[00:22:36.160 --> 00:22:37.160]  有個姐妹跟我說
[00:22:37.160 --> 00:22:40.160]  牧師我們個個都喜歡聽你講道理
[00:22:40.160 --> 00:22:43.160]  你聽了我一堂講道理就這樣說
[00:22:43.160 --> 00:22:48.160]  聽多兩堂之後你就會開始憎我
[00:22:48.160 --> 00:22:50.160]  結局真是這樣
[00:22:50.160 --> 00:22:52.160]  我講了十堂八堂之後
[00:22:52.160 --> 00:22:55.160]  她就憎到我死
[00:22:55.160 --> 00:23:00.160]  我講道理是很引人憎意的
[00:23:00.160 --> 00:23:05.160]  不過我講道理是為你的好處而去講
[00:23:05.160 --> 00:23:07.160]  你不喜歡聽不是不聽我講
[00:23:07.160 --> 00:23:10.160]  我沒有惡感
[00:23:10.160 --> 00:23:14.160]  但在聖經上如果你干犯的話
[00:23:14.160 --> 00:23:16.160]  是你有問題
[00:23:16.160 --> 00:23:19.160]  這是我作為牧者不想見的
[00:23:19.160 --> 00:23:23.160]  但保羅好像一改常態
[00:23:23.160 --> 00:23:28.160]  他不直接指出哥羅西教會有甚麼問題
[00:23:28.160 --> 00:23:31.160]  因為他們三不七七
[00:23:31.160 --> 00:23:32.160]  所以不想得罪他們
[00:23:32.160 --> 00:23:34.160]  是不是這樣
[00:23:34.160 --> 00:23:36.160]  你就以為這樣
[00:23:36.160 --> 00:23:41.160]  但實質上保羅在這段聖經裏所講的
[00:23:41.160 --> 00:23:49.160]  不是針對人的罪而去列出一連串的指控
[00:23:49.160 --> 00:23:53.160]  這不是他寫這段聖經的主旨
[00:23:53.160 --> 00:23:55.160]  他寫這段的主旨
[00:23:55.160 --> 00:24:06.160]  是要讓哥羅西教會學會怎樣參與在耶穌基督所已經成就的救恩基礎之上
[00:24:06.160 --> 00:24:10.160]  他怎樣再更加成熟起來
[00:24:10.160 --> 00:24:12.160]  所以講昔日的東西沒錯
[00:24:12.160 --> 00:24:14.160]  你是要知道你昔日的狀態
[00:24:14.160 --> 00:24:16.160]  保羅點到即止
[00:24:16.160 --> 00:24:22.160]  這個空間留給你每一個人自己去反思
[00:24:22.160 --> 00:24:24.160]  但你要反思完之後
[00:24:24.160 --> 00:24:33.160]  下一步你要了解的就是你怎樣去建造在基督這個救恩的基礎之上
[00:24:33.160 --> 00:24:43.160]  所以這個就是正正保羅我經常說在他自己的神學裏有一個很重要的核心神學
