
[00:00:00.000 --> 00:00:05.380]  早晨 晚安
[00:02:17.560 --> 00:02:21.320]  那基督教又怎麼樣呢?
[00:02:21.320 --> 00:02:24.000]  就是說人死了之後鬼是什麼呢?
[00:02:24.000 --> 00:02:26.280]  鬼就是會回到陽間
[00:02:26.280 --> 00:02:27.640]  就是我們今生
[00:02:27.640 --> 00:02:31.680]  就是我們生活的世界裡面已經死了的靈魂
[00:02:31.680 --> 00:02:32.360]  OK
[00:02:32.360 --> 00:02:32.920]  好
[00:02:32.920 --> 00:02:34.960]  那究竟狀態
[00:02:34.960 --> 00:02:35.840]  信仰
[00:02:35.840 --> 00:02:37.640]  基督教信仰怎麼看
[00:02:37.640 --> 00:02:41.400]  首先我們看人死了之後還有沒有什麼
[00:02:41.400 --> 00:02:44.080]  我們有些中國人其實最流行的
[00:02:44.080 --> 00:02:46.280]  很多時候是他心裡面信
[00:02:46.280 --> 00:02:47.960]  但是口中當然是告訴你
[00:02:47.960 --> 00:02:49.760]  如果你是中國的傳統
[00:02:49.760 --> 00:02:52.960]  就是說人死如燈滅
[00:02:52.960 --> 00:02:53.880]  是吧?
[00:02:53.880 --> 00:02:55.680]  就是說人死了就沒事了
[00:02:55.680 --> 00:02:57.080]  就好像等油燈
[00:02:57.080 --> 00:02:58.440]  以前是油燈
[00:02:58.440 --> 00:03:00.200]  吹了就沒了
[00:03:00.200 --> 00:03:02.400]  化作青煙
[00:03:02.400 --> 00:03:03.720]  就沒了
[00:03:03.720 --> 00:03:06.160]  究竟人死了之後是不是什麼都沒有
[00:03:06.160 --> 00:03:08.040]  我們先從這個角度說
[00:03:08.040 --> 00:03:09.200]  這一點
[00:03:09.200 --> 00:03:11.080]  我相信信耶穌基督的人
[00:03:11.080 --> 00:03:13.080]  我們基督徒一定是不贊成的
[00:03:13.080 --> 00:03:14.320]  你說
[00:03:14.320 --> 00:03:14.960]  是啊
[00:03:14.960 --> 00:03:15.800]  你說你
[00:03:15.800 --> 00:03:17.160]  當然是這麼說
[00:03:17.160 --> 00:03:18.360]  我們今天有基督徒
[00:03:18.360 --> 00:03:19.840]  如果你不是基督徒
[00:03:19.840 --> 00:03:20.240]  不要緊
[00:03:20.240 --> 00:03:21.560]  我們一起討論這個問題
[00:03:21.560 --> 00:03:22.400]  好嗎?
[00:03:22.400 --> 00:03:26.200]  其實在過去30多年
[00:03:26.200 --> 00:03:28.400]  興起了一種研究
[00:03:28.400 --> 00:03:29.920]  可能大家都聽過的
[00:03:29.920 --> 00:03:33.280]  就叫做NDE的study
[00:03:33.280 --> 00:03:35.120]  Near Death Experience
[00:03:35.120 --> 00:03:35.840]  是吧?
[00:03:35.840 --> 00:03:36.600]  就是說
[00:03:36.600 --> 00:03:38.520]  瀕死的經驗
[00:03:38.520 --> 00:03:41.080]  為什麼興起這個研究呢?
[00:03:41.080 --> 00:03:41.880]  因為
[00:03:41.880 --> 00:03:47.440]  我們說醫學的科技現在發展得很厲害很快
[00:03:47.440 --> 00:03:48.760]  以前那些
[00:03:48.760 --> 00:03:49.480]  就是說
[00:03:49.480 --> 00:03:50.920]  究竟什麼叫做瀕死經驗?
[00:03:50.920 --> 00:03:54.840]  就是在醫學的角度已經死了的情況
[00:03:54.840 --> 00:03:56.720]  比如說腦電波停了
[00:03:56.720 --> 00:03:58.160]  呼吸停了
[00:03:58.160 --> 00:03:59.520]  心臟停了
[00:03:59.520 --> 00:04:00.720]  那種情況
[00:04:00.720 --> 00:04:02.160]  通常說那還用想
[00:04:02.160 --> 00:04:02.960]  就沒有了
[00:04:02.960 --> 00:04:04.160]  但是很多時候
[00:04:04.160 --> 00:04:07.040]  現在因為新的科技可以救回來的
[00:04:07.040 --> 00:04:10.120]  用一些新的科技可以救回一條命
[00:04:10.120 --> 00:04:14.040]  所以多了很多這種個案
[00:04:14.040 --> 00:04:15.880]  發覺開始
[00:04:15.880 --> 00:04:18.040]  是整個世界的專家
[00:04:18.440 --> 00:04:21.320]  甚至是醫學界和心理學界
[00:04:21.320 --> 00:04:22.600]  發覺一個現象
[00:04:22.600 --> 00:04:25.160]  很多他醒來的時候
[00:04:25.160 --> 00:04:26.720]  他複述
[00:04:26.720 --> 00:04:31.360]  其實他所謂醫學上宣佈死了的那段時間
[00:04:31.360 --> 00:04:33.720]  他的靈魂還有知覺
[00:04:33.720 --> 00:04:37.080]  那個知覺是很特別的
[00:04:37.080 --> 00:04:39.840]  於是開始很多人的研究
[00:04:39.840 --> 00:04:42.640]  最新的比較最詳盡的研究是
[00:04:42.640 --> 00:04:44.680]  2016年的年中
[00:04:44.680 --> 00:04:47.400]  就是說一年多前才再出的一本書
[00:04:47.400 --> 00:04:49.400]  Jeffrey Long 的書
[00:04:49.400 --> 00:04:52.240]  就叫做《God and Afterlife》
[00:04:52.240 --> 00:04:55.640]  那裡綜合了過去這三十多年
[00:04:55.640 --> 00:04:58.160]  加上他自己整個團隊的研究
[00:04:58.160 --> 00:04:59.240]  現在有個網頁
[00:04:59.240 --> 00:05:00.240]  你可以上去
[00:05:00.240 --> 00:05:03.440]  www.nderf
[00:05:03.440 --> 00:05:05.680]  Needed Experience Forum
[00:05:05.680 --> 00:05:07.560]  .org
[00:05:07.560 --> 00:05:08.960]  大家可以上去看
[00:05:08.960 --> 00:05:10.120]  很多這些案例
[00:05:10.120 --> 00:05:12.080]  他就收集了
[00:05:12.080 --> 00:05:15.680]  研究了超過4,000個案例
[00:05:16.000 --> 00:05:17.560]  4,000個這樣的個案
[00:05:17.560 --> 00:05:19.960]  包括全世界不同年紀
[00:05:19.960 --> 00:05:22.120]  這樣的個案
[00:05:22.120 --> 00:05:24.640]  他就作一個統計的研究
[00:05:24.640 --> 00:05:26.520]  他發覺原來
[00:05:26.520 --> 00:05:28.600]  人死了之後
[00:05:28.600 --> 00:05:33.520]  那些人報告醒來之後
[00:05:33.520 --> 00:05:36.720]  那些的狀況有相類似的情況
[00:05:36.720 --> 00:05:41.880]  他就綜合了有七個階段
[00:05:41.880 --> 00:05:45.960]  現在甚至我給你一些數據
[00:05:45.960 --> 00:05:47.680]  哪七個階段呢?
[00:05:47.680 --> 00:05:48.920]  人死了之後
[00:05:48.920 --> 00:05:50.120]  第一個階段
[00:05:50.120 --> 00:05:52.160]  他會發覺他靈魂有知覺
[00:05:52.160 --> 00:05:54.600]  飄了出來離開身體
[00:05:54.600 --> 00:05:55.240]  OK?
[00:05:55.240 --> 00:05:57.480]  這叫做OBE Experience
[00:05:57.480 --> 00:05:59.480]  Out of body experience
[00:05:59.480 --> 00:06:01.200]  飄離身體
[00:06:01.200 --> 00:06:02.600]  他看到自己的身體
[00:06:02.600 --> 00:06:04.320]  人們不斷搶救他
[00:06:04.320 --> 00:06:05.320]  他最後在哭
[00:06:05.320 --> 00:06:07.120]  但是他想跟他們溝通
[00:06:07.120 --> 00:06:08.600]  但是溝通不了
[00:06:08.600 --> 00:06:11.360]  但是他知道在做什麼事情
[00:06:11.360 --> 00:06:13.920]  這裡有75.4%的人
[00:06:13.920 --> 00:06:15.040]  都有這樣的經驗
[00:06:15.040 --> 00:06:16.240]  這麼少
[00:06:16.240 --> 00:06:17.640]  超過三分之一
[00:06:17.640 --> 00:06:21.760]  其中一個個案我覺得挺有趣的
[00:06:21.760 --> 00:06:24.080]  最厲害的個案
[00:06:24.080 --> 00:06:25.400]  就是其中一個人
[00:06:25.400 --> 00:06:27.680]  他做手術死了
[00:06:27.680 --> 00:06:30.720]  他發覺自己飄了上去
[00:06:30.720 --> 00:06:32.400]  在上面看他們
[00:06:32.400 --> 00:06:33.240]  人們不斷救他
[00:06:33.240 --> 00:06:34.400]  最終說沒有了
[00:06:34.400 --> 00:06:35.240]  停了
[00:06:35.240 --> 00:06:36.440]  於是就蓋了布
[00:06:36.440 --> 00:06:37.920]  他想說你不要蓋
[00:06:37.920 --> 00:06:40.040]  我還有知覺的
[00:06:40.040 --> 00:06:41.960]  但是人們照樣蓋了布
[00:06:41.960 --> 00:06:43.320]  但是這個不特別
[00:06:43.320 --> 00:06:44.920]  最特別的是他飄了上去
[00:06:44.920 --> 00:06:46.560]  你知道手術燈
[00:06:46.560 --> 00:06:49.000]  手術上有些有大燈
[00:06:49.000 --> 00:06:52.840]  他飄上燈的天花板上
[00:06:52.840 --> 00:06:57.080]  他看到燈上面的牌子是什麼牌子
[00:06:57.080 --> 00:07:01.160]  我這麼快就聽到了
[00:07:01.160 --> 00:07:02.160]  聽懂了嗎?
[00:07:02.160 --> 00:07:04.120]  有些話要說英文
[00:07:04.120 --> 00:07:05.640]  但是希望你可以明白
[00:07:05.640 --> 00:07:08.560]  他看到那個牌子是什麼
[00:07:08.560 --> 00:07:09.600]  到他醒來的時候
[00:07:09.600 --> 00:07:10.960]  說那個牌子
[00:07:10.960 --> 00:07:12.200]  人們爬上去
[00:07:12.200 --> 00:07:14.760]  果然是那個牌子和那個牌子
[00:07:14.760 --> 00:07:16.720]  這個肯定是事實
[00:07:16.720 --> 00:07:18.440]  沒有人爬上去看過
[00:07:18.440 --> 00:07:19.440]  不可能的
[00:07:19.440 --> 00:07:21.160]  所以人死了之後
[00:07:21.160 --> 00:07:22.800]  不是如燈滅是有的
[00:07:22.800 --> 00:07:24.440]  這是第一個部分
[00:07:24.440 --> 00:07:24.960]  好了
[00:07:24.960 --> 00:07:25.840]  很快說繼續
[00:07:25.840 --> 00:07:27.920]  接著第二個
[00:07:27.920 --> 00:07:30.440]  很多人會經驗到
[00:07:30.440 --> 00:07:33.000]  他開始飄到一個地方
[00:07:33.000 --> 00:07:36.400]  經過一個隧道
[00:07:36.400 --> 00:07:37.720]  一直走
[00:07:37.720 --> 00:07:39.360]  前面看到有光
[00:07:39.360 --> 00:07:41.160]  但是一直是黑的隧道
[00:07:41.160 --> 00:07:43.040]  黑的隧道不是很恐怖
[00:07:43.040 --> 00:07:44.960]  有些人聽到有音樂
[00:07:44.960 --> 00:07:47.200]  有些人聞到味道
[00:07:47.200 --> 00:07:48.440]  香味
[00:07:48.440 --> 00:07:49.760]  不過無論如何
[00:07:49.760 --> 00:07:51.880]  這是第二個階段
[00:07:51.880 --> 00:07:56.200]  有52.2%的人有這樣的經驗
[00:07:56.200 --> 00:07:58.880]  然後到了那裡
[00:07:58.880 --> 00:08:00.160]  在光那裡
[00:08:00.160 --> 00:08:01.440]  看到
[00:08:01.440 --> 00:08:04.040]  出去看到很光的時候
[00:08:04.040 --> 00:08:08.800]  看到一個好像偉大的靈體
[00:08:08.800 --> 00:08:10.320]  這是什麼呢?
[00:08:10.320 --> 00:08:12.760]  當然很多人說
[00:08:12.760 --> 00:08:14.720]  這個就像太陽一樣光
[00:08:14.720 --> 00:08:16.960]  而光不是讓他很恐懼
[00:08:16.960 --> 00:08:18.960]  是覺得很溫暖的
[00:08:18.960 --> 00:08:22.920]  可以擁抱他
[00:08:22.920 --> 00:08:27.520]  這裡有64.6%的人在
[00:08:27.520 --> 00:08:32.280]  接著看到已經死去的親友回來
[00:08:32.280 --> 00:08:35.440]  甚至有以前的寵物也回來
[00:08:35.440 --> 00:08:40.000]  有57.3%的人有這樣的經驗
[00:08:40.600 --> 00:08:43.440]  好像相聚一樣
[00:08:43.440 --> 00:08:44.240]  很開心
[00:08:44.240 --> 00:08:46.560]  接著很快有些人
[00:08:46.560 --> 00:08:47.320]  少一點
[00:08:47.320 --> 00:08:49.320]  有22.2%的人
[00:08:49.320 --> 00:08:55.080]  他經驗到很快將自己過去一生像是重播一樣
[00:08:55.080 --> 00:08:56.000]  剪影
[00:08:56.000 --> 00:08:56.960]  很快很快
[00:08:56.960 --> 00:09:00.160]  他說是3D
[00:09:00.160 --> 00:09:04.000]  就像再一次看回自己人生
[00:09:04.000 --> 00:09:06.560]  突然間覺得原來是這個意思
[00:09:06.560 --> 00:09:08.120]  很驚訝
[00:09:08.120 --> 00:09:10.000]  這裡有22.2%
[00:09:10.000 --> 00:09:12.600]  不過接著那個階段
[00:09:12.600 --> 00:09:16.680]  那個靈體或者總之感覺到有人告訴他
[00:09:16.680 --> 00:09:18.360]  你還不是時間
[00:09:18.360 --> 00:09:19.360]  你回去吧
[00:09:19.360 --> 00:09:21.560]  他多數都說不肯
[00:09:21.560 --> 00:09:22.880]  因為太好了
[00:09:22.880 --> 00:09:24.280]  那裡很開心
[00:09:24.280 --> 00:09:25.400]  我不回去了
[00:09:25.400 --> 00:09:26.840]  不如就在這裡吧
[00:09:26.840 --> 00:09:27.440]  但是
[00:09:27.440 --> 00:09:28.760]  不知道為什麼
[00:09:28.760 --> 00:09:30.040]  總之是游說了
[00:09:30.040 --> 00:09:30.840]  或者回去
[00:09:30.840 --> 00:09:33.120]  以及他會感覺到回去
[00:09:33.120 --> 00:09:33.720]  就是
[00:09:33.720 --> 00:09:36.960]  陽間只不過是很短的旅行
[00:09:36.960 --> 00:09:38.880]  你也試過回來了
[00:09:38.880 --> 00:09:39.400]  好了
[00:09:39.400 --> 00:09:39.920]  我們回去吧
[00:09:39.920 --> 00:09:42.960]  58.5%的人有這樣的經驗
[00:09:42.960 --> 00:09:45.200]  接著就醒了
[00:09:45.200 --> 00:09:46.440]  回來了
[00:09:46.440 --> 00:09:49.680]  我們叫做 Near-Death Experience
[00:09:49.680 --> 00:09:52.800]  我相信是比較最近的最新的統計
[00:09:52.800 --> 00:09:58.160]  也讓我們帶給大家一個新的角度去看
[00:09:58.160 --> 00:09:59.520]  人死了
[00:09:59.520 --> 00:10:01.720]  那個靈魂還在
[00:10:01.720 --> 00:10:03.960]  肉身就會停止
[00:10:03.960 --> 00:10:06.680]  或者是再下去的時候
[00:10:06.680 --> 00:10:08.520]  大家知道是腐化了
[00:10:08.520 --> 00:10:11.240]  但是我們非物質的部分
[00:10:11.240 --> 00:10:12.440]  那個靈魂
[00:10:12.440 --> 00:10:14.440]  靈魂
[00:10:14.440 --> 00:10:16.200]  就繼續存在
[00:10:16.200 --> 00:10:16.720]  好了
[00:10:16.720 --> 00:10:20.520]  我們就進入我們中國和傳統裡面
[00:10:20.520 --> 00:10:23.200]  以及我們基督教信仰那裡
[00:10:23.200 --> 00:10:26.840]  怎麼看這個人死了之後
[00:10:26.840 --> 00:10:30.440]  以及他的靈魂所發生的情況
[00:10:30.440 --> 00:10:33.360]  我們先看道教
[00:10:33.360 --> 00:10:36.520]  道教是我們中國最典型的宗教
[00:10:36.520 --> 00:10:37.840]  是我們本土的宗教
[00:10:37.840 --> 00:10:39.840]  中國的宗教真的是道教
[00:10:39.840 --> 00:10:41.040]  佛教也不是的
[00:10:41.040 --> 00:10:42.120]  大家知道嗎?
[00:10:42.120 --> 00:10:43.280]  歷史上
[00:10:43.280 --> 00:10:45.440]  佛教其實也是由印度傳入的
[00:10:45.440 --> 00:10:46.920]  不過傳了下來之後
[00:10:46.920 --> 00:10:49.800]  慢慢中國人就當它是自己的宗教
[00:10:49.800 --> 00:10:53.600]  道教的看法也是很接近
[00:10:53.600 --> 00:10:59.040]  深深影響了中國人大部分的民間宗教
[00:10:59.040 --> 00:11:00.360]  Folk religions的宗教
[00:11:00.360 --> 00:11:03.360]  就是我們一般所謂的看法
[00:11:03.360 --> 00:11:07.280]  那麼道教和中國的傳統怎麼看呢?
[00:11:07.280 --> 00:11:08.120]  喏
[00:11:08.120 --> 00:11:09.640]  就是
[00:11:09.640 --> 00:11:13.560]  中國人和道教的鬼魂觀念
[00:11:13.560 --> 00:11:16.240]  和我們很多在西方受教育
[00:11:16.240 --> 00:11:19.000]  醫學長大的人
[00:11:19.000 --> 00:11:20.840]  其實是一個剛剛好不同的
[00:11:20.840 --> 00:11:22.040]  如果你知道傳統
[00:11:22.040 --> 00:11:25.400]  我們西方一般的醫學角度
[00:11:25.400 --> 00:11:28.160]  就是生命由我們的胚胎開始
[00:11:28.160 --> 00:11:29.120]  是嗎?
[00:11:29.120 --> 00:11:31.840]  開始長大變成胎
[00:11:31.840 --> 00:11:34.520]  胎就越來越成長
[00:11:34.520 --> 00:11:35.400]  出生
[00:11:35.400 --> 00:11:37.960]  出生之後一直吸收不同的營養料
[00:11:37.960 --> 00:11:39.000]  我們長大
[00:11:39.000 --> 00:11:40.720]  然後衰老
[00:11:40.720 --> 00:11:41.680]  衰老就死亡
[00:11:41.680 --> 00:11:45.840]  是我們不斷吸收的過程
[00:11:45.840 --> 00:11:49.560]  中國人的看法傳統是倒轉的
[00:11:49.560 --> 00:11:54.120]  他相信胎裡面是最多能量的
[00:11:54.120 --> 00:11:57.680]  就是說那些叫做天地的精華在那裡
[00:11:57.680 --> 00:12:03.280]  於是他最純正的能量在那裡
[00:12:03.280 --> 00:12:04.640]  生命力在那裡
[00:12:04.640 --> 00:12:06.200]  到他出生的時候
[00:12:06.200 --> 00:12:10.440]  生命裡面的氣就開始散了
[00:12:10.440 --> 00:12:14.560]  慢慢地能量散盡就死了
[00:12:14.560 --> 00:12:16.800]  裡面的剛好倒轉
[00:12:16.800 --> 00:12:20.520]  所以中國人喜歡道教
[00:12:20.520 --> 00:12:23.360]  很多時候我們練氣功
[00:12:23.360 --> 00:12:25.480]  練氣功最主要的意思
[00:12:25.480 --> 00:12:27.960]  就是我將我們身體裡面的氣
[00:12:27.960 --> 00:12:29.960]  保住讓它散得慢一點
[00:12:29.960 --> 00:12:31.280]  它就長命一點
[00:12:31.280 --> 00:12:33.080]  練到它不散的話
[00:12:33.080 --> 00:12:34.080]  它就長生不老
[00:12:34.080 --> 00:12:36.280]  大家明白那個觀念是這樣的
[00:12:36.280 --> 00:12:38.760]  氣散就氣盡
[00:12:38.760 --> 00:12:39.520]  所以
[00:12:39.520 --> 00:12:41.240]  如果我們用道教的角度
[00:12:41.240 --> 00:12:43.160]  靈魂就是一種氣
[00:12:43.160 --> 00:12:44.320]  搞清楚
[00:12:44.320 --> 00:12:46.760]  氣這個字
[00:12:46.760 --> 00:12:48.920]  在中國人的傳統裡面
[00:12:48.920 --> 00:12:52.280]  千萬不要在西人那裡譯成gas
[00:12:52.280 --> 00:12:54.280]  如果你說去找醫生
[00:12:54.280 --> 00:12:56.280]  你會說I feel
[00:12:56.280 --> 00:12:58.280]  就是
[00:12:58.280 --> 00:13:01.000]  quite trouble of gas
[00:13:01.000 --> 00:13:04.000]  那就會把西人醫生玩死了
[00:13:04.000 --> 00:13:07.000]  I think a lot of gas
[00:13:07.000 --> 00:13:09.320]  氣這個字
[00:13:09.320 --> 00:13:10.920]  大概比較接近英文
[00:13:10.920 --> 00:13:12.440]  應該說vitality
[00:13:12.440 --> 00:13:13.960]  vital energy
[00:13:13.960 --> 00:13:16.360]  就是身體裡面的一些能量
[00:13:16.360 --> 00:13:16.960]  OK
[00:13:16.960 --> 00:13:21.040]  所以靈魂就是身體裡面的氣
[00:13:21.040 --> 00:13:22.560]  那種能量
[00:13:22.560 --> 00:13:26.440]  《西威廉文展》這個就是道教的作品
[00:13:26.440 --> 00:13:29.640]  天氣為雲
[00:13:29.640 --> 00:13:32.080]  地氣為魄
[00:13:32.080 --> 00:13:33.840]  如果有時候聽說
[00:13:33.840 --> 00:13:36.120]  嚇得我魂魄都沒了
[00:13:36.120 --> 00:13:37.440]  雲和魄
[00:13:37.440 --> 00:13:39.520]  雲就是身體裡面的
[00:13:39.520 --> 00:13:41.120]  不是物質的部分
[00:13:41.120 --> 00:13:41.880]  OK
[00:13:41.880 --> 00:13:44.640]  通常說三魂七魄都沒了
[00:13:44.640 --> 00:13:46.640]  三魂就是
[00:13:46.640 --> 00:13:49.960]  中國人相信人的非物質部分
[00:13:49.960 --> 00:13:53.120]  我們雲有三部分
[00:13:53.120 --> 00:13:55.120]  天雲、地雲、人雲
[00:13:55.120 --> 00:13:56.120]  OK
[00:13:56.120 --> 00:13:58.120]  魄就是我們物質的部分
[00:13:58.120 --> 00:13:58.960]  有七魄
[00:13:58.960 --> 00:13:59.960]  那些很複雜
[00:13:59.960 --> 00:14:00.960]  我們不詳細說了
[00:14:00.960 --> 00:14:01.960]  七個部分
[00:14:01.960 --> 00:14:04.400]  不過最重要的就是人一死的時候
[00:14:04.400 --> 00:14:05.840]  就開始散了
[00:14:05.840 --> 00:14:08.840]  七魄就是七天就散了一個魄
[00:14:08.840 --> 00:14:11.840]  七七四十九天就散了
[00:14:11.840 --> 00:14:15.160]  整個身體生命就完了
[00:14:15.160 --> 00:14:17.160]  雲同時走了
[00:14:17.160 --> 00:14:19.160]  天雲歸天
[00:14:19.160 --> 00:14:20.360]  地雲歸地
[00:14:20.360 --> 00:14:20.960]  OK
[00:14:20.960 --> 00:14:22.560]  人雲就複雜一些
[00:14:22.560 --> 00:14:23.840]  人的雲
[00:14:23.840 --> 00:14:26.560]  徘徊找地方找
[00:14:26.560 --> 00:14:29.360]  所以如果中國傳統的
[00:14:29.360 --> 00:14:30.760]  突然間撞車
[00:14:30.760 --> 00:14:32.280]  就在那裡路滯
[00:14:32.280 --> 00:14:33.280]  路滯為什麼?
[00:14:33.280 --> 00:14:35.520]  因為他的雲還在
[00:14:35.520 --> 00:14:37.120]  因為剛剛我們說過
[00:14:37.120 --> 00:14:41.360]  一個自然的死亡就是人所有裡面的能量
[00:14:41.360 --> 00:14:42.320]  就是氣
[00:14:42.320 --> 00:14:44.040]  氣散到盡
[00:14:44.040 --> 00:14:44.640]  沒了
[00:14:44.640 --> 00:14:45.440]  就死了
[00:14:45.440 --> 00:14:47.440]  我們叫做斷氣
[00:14:47.440 --> 00:14:49.840]  斷氣當然是呼吸的氣
[00:14:49.840 --> 00:14:54.040]  但是身體裡面的能量到盡
[00:14:54.040 --> 00:14:57.240]  但是有時候我們在過程當中
[00:14:57.240 --> 00:14:58.400]  我們還沒盡
[00:14:58.400 --> 00:14:59.400]  但是我們就死了
[00:14:59.400 --> 00:15:00.800]  比如撞車
[00:15:00.800 --> 00:15:01.840]  跳井
[00:15:01.840 --> 00:15:03.240]  氣還在裡面
[00:15:03.240 --> 00:15:04.240]  沒了
[00:15:04.240 --> 00:15:06.640]  裡面的還很活躍
[00:15:06.640 --> 00:15:08.640]  他就到處找
[00:15:08.640 --> 00:15:10.040]  如果傳統來說
[00:15:10.040 --> 00:15:14.040]  鬼故事就說要找回時辰八字相同的人上身
[00:15:14.040 --> 00:15:15.720]  所以就搞事
[00:15:15.720 --> 00:15:19.720]  所以那個雲會上來找替身
[00:15:19.720 --> 00:15:21.480]  所以讓它不要搞
[00:15:21.480 --> 00:15:22.120]  你就有路
[00:15:22.120 --> 00:15:23.000]  就是說
[00:15:23.000 --> 00:15:24.240]  你這裡撞車
[00:15:24.240 --> 00:15:25.640]  這個雲在徘徊
[00:15:25.640 --> 00:15:26.680]  到處搞的時候
[00:15:26.680 --> 00:15:29.480]  不如我們祭祀你
[00:15:29.480 --> 00:15:30.280]  保你大
[00:15:30.280 --> 00:15:31.480]  你不要搞了
[00:15:31.480 --> 00:15:33.480]  所以有這樣的習慣
[00:15:33.480 --> 00:15:36.400]  所以你看到整個觀念背後
[00:15:36.400 --> 00:15:39.200]  是有這樣的理解和根據的
[00:15:39.200 --> 00:15:39.920]  好了
[00:15:39.920 --> 00:15:42.880]  當然中國人的鬼就很直接
[00:15:42.880 --> 00:15:46.120]  就是那些已經人死了的雲
[00:15:46.120 --> 00:15:48.560]  回來陽間的活動
[00:15:48.560 --> 00:15:53.200]  道教的理解裡面是很熱鬧的
[00:15:53.200 --> 00:15:55.560]  雲經常都上來搞事
[00:15:55.560 --> 00:15:57.240]  找人
[00:15:57.240 --> 00:16:01.920]  加上很多民間的小說
[00:16:01.920 --> 00:16:03.720]  化作不同的東西
[00:16:03.720 --> 00:16:07.440]  有些進入了不同的人的身體裡面
[00:16:07.440 --> 00:16:09.360]  就算他沒有進去
[00:16:09.360 --> 00:16:10.640]  他也會搞擾
[00:16:10.640 --> 00:16:13.280]  所以中國人會相信
[00:16:13.280 --> 00:16:16.040]  半夜有個嬰兒經常在哭
[00:16:16.040 --> 00:16:18.840]  我們西醫就說看看他的身體有沒有什麼不舒服
[00:16:18.840 --> 00:16:20.840]  消化不好或者怎麼樣
[00:16:20.840 --> 00:16:22.160]  中國人覺得
[00:16:22.160 --> 00:16:23.520]  當然有些雲
[00:16:23.520 --> 00:16:28.200]  不同的鬼雲上來搞他
[00:16:28.200 --> 00:16:29.360]  所以
[00:16:29.360 --> 00:16:31.080]  不同的鬼雲搞他的時候
[00:16:31.080 --> 00:16:32.640]  要怎麼處理呢?
[00:16:32.640 --> 00:16:34.000]  我們不知道他在哪裡
