
[00:00:00.000 --> 00:00:07.240]  我都沒試過戴一個這麼漂亮的口罩
[00:04:37.860 --> 00:04:41.180]  不要被荒謬的東西扭曲了我們
[00:04:41.180 --> 00:04:46.060]  對那個真相 對那個真實的那個欣賞
[00:04:46.060 --> 00:04:48.500]  那個體會
[00:04:48.500 --> 00:04:51.260]  我為什麼說這點呢
[00:04:51.260 --> 00:04:57.620]  我說這點因為我知道他真是我親愛的天父
[00:04:57.620 --> 00:05:00.620]  其實我也和你一樣
[00:05:00.620 --> 00:05:04.300]  我不是說我爸爸不好
[00:05:04.300 --> 00:05:07.260]  不過我爸爸當然不是一個完美的爸爸
[00:05:07.260 --> 00:05:09.980]  用我的爸爸來比對上帝
[00:05:09.980 --> 00:05:14.660]  然後用我和爸爸的經歷來套用我和上帝的經歷
[00:05:14.660 --> 00:05:18.580]  這些東西我真的不太懂得心理學
[00:05:18.580 --> 00:05:22.580]  不過我聽著聽著有時覺得要小心
[00:05:22.580 --> 00:05:26.220]  說得很大就是因為你和爸爸的關係不好
[00:05:26.220 --> 00:05:30.140]  所以你和爸爸的關係就一定不好
[00:05:30.140 --> 00:05:32.180]  因為你沒有經歷過一個好的爸爸
[00:05:32.180 --> 00:05:37.300]  所以你一定經歷不到一個這麼奇妙的爸爸
[00:05:37.300 --> 00:05:41.180]  我想說對不起
[00:05:41.180 --> 00:05:43.500]  我這個人有時也沒有什麼憐憫
[00:05:43.500 --> 00:05:46.580]  我想說是和不是
[00:05:46.580 --> 00:05:50.380]  我想我這個人是有一個特質
[00:05:50.380 --> 00:05:53.980]  我是不怕和你拼
[00:05:53.980 --> 00:05:56.580]  就是說哪些是比較對的東西
[00:05:56.580 --> 00:05:59.060]  我不怕你作大
[00:05:59.060 --> 00:06:01.460]  我不怕你習慣了說一些事情
[00:06:01.460 --> 00:06:04.140]  似是而非說得全部都是
[00:06:04.140 --> 00:06:07.380]  但我又會有一點點的同情心
[00:06:07.380 --> 00:06:08.580]  其實是真的
[00:06:08.580 --> 00:06:12.100]  你沒有經歷過就需要另外經歷
[00:06:12.100 --> 00:06:16.380]  不過我更加相信這位天父
[00:06:16.380 --> 00:06:23.700]  他仍然能夠幫助我們肉身的父
[00:06:23.700 --> 00:06:25.980]  不能夠滿足到我們的
[00:06:25.980 --> 00:06:31.740]  我們不會永遠墮落在那個不滿足的痛苦裏面
[00:06:31.740 --> 00:06:37.220]  他反而能夠幫助我們跳出來
[00:06:37.220 --> 00:06:38.060]  我為什麼這樣說?
[00:06:38.060 --> 00:06:42.060]  因為我知道
[00:06:42.060 --> 00:06:44.940]  我是外公我從來沒有見過他
[00:06:44.940 --> 00:06:48.180]  我媽媽就說他是一個喝醉酒
[00:06:48.180 --> 00:06:53.180]  然後有嚇死異鄉的人
[00:06:53.180 --> 00:06:57.860]  所以我媽媽很小的時候已經沒有爸爸了
[00:06:57.860 --> 00:07:02.940]  我又不見得我媽媽就變成一個很depressed的人
[00:07:02.940 --> 00:07:06.340]  又不見得我媽媽會受他這個喝酒的爸爸的影響
[00:07:06.340 --> 00:07:08.180]  變成一個喝醉的人
[00:07:08.180 --> 00:07:12.260]  我媽媽一生都沒有喝酒的習慣
[00:07:12.260 --> 00:07:16.500]  而且很enjoy他和天父的關係
[00:07:16.500 --> 00:07:18.940]  所以我覺得我們今天要
[00:07:18.940 --> 00:07:25.060]  從一些psychological的心理的分析裏面的東西
[00:07:25.060 --> 00:07:26.540]  接受那些好東西
[00:07:26.540 --> 00:07:30.020]  以致我們會憐憫人會陪伴人走
[00:07:30.020 --> 00:07:32.500]  但是不接受某一些的東西
[00:07:32.500 --> 00:07:35.740]  變成一個determinism
[00:07:35.740 --> 00:07:37.340]  即是一個你是這樣的
[00:07:37.340 --> 00:07:38.860]  你死定一輩子的
[00:07:38.860 --> 00:07:41.580]  這個是我想表達的
[00:07:41.580 --> 00:07:44.660]  我很喜歡講清楚
[00:07:44.660 --> 00:07:47.740]  希望今晚天父都是這樣幫助我
[00:07:47.740 --> 00:07:49.740]  多多冒犯
[00:07:49.740 --> 00:07:53.940]  我想鼓勵你不要因為自己有這樣的背景
[00:07:53.940 --> 00:07:56.460]  所以就一定會是這樣
[00:07:56.460 --> 00:08:01.940]  萬一是這樣就希望有更好的counselor輔導員輔導你
[00:08:01.940 --> 00:08:06.300]  不過如果輔導之間繼續強化你這個軟弱
[00:08:06.300 --> 00:08:09.460]  讓你跌落個氹那裏我就不太服氣了
[00:08:09.460 --> 00:08:12.220]  不如你們聽我講道好過
[00:08:12.220 --> 00:08:15.020]  求聖靈使你脫胎換骨
[00:08:15.020 --> 00:08:16.900]  能夠挺起胸膛
[00:08:16.900 --> 00:08:18.900]  你就靠著聖靈的大能
[00:08:18.900 --> 00:08:22.340]  再去聖靈裏認識慈愛的天父
[00:08:22.340 --> 00:08:24.660]  成為天父慈愛的兒女
[00:08:24.660 --> 00:08:29.780]  成為這個世界被一些修父、惡父、殘父
[00:08:29.780 --> 00:08:33.100]  來去迂腐、來去破壞的生命
[00:08:33.100 --> 00:08:35.100]  能夠得到突破
[00:08:35.100 --> 00:08:40.260]  我講這件事就是說
[00:08:40.260 --> 00:08:43.260]  我今天仍然能夠站在這裏講道
[00:08:44.820 --> 00:08:48.660]  因為我爸爸仍然是安顧我
[00:08:48.660 --> 00:08:51.060]  仍然憐憫我
[00:08:51.060 --> 00:08:53.060]  仍然寬恕我
[00:08:53.060 --> 00:08:55.060]  仍然會使用我
[00:08:55.060 --> 00:08:58.740]  所以我鼓勵你不要灰心、不要絕望
[00:08:58.740 --> 00:09:02.500]  我鼓勵你要一直站起來
[00:09:02.500 --> 00:09:05.500]  來認識他、來親近他
[00:09:05.500 --> 00:09:14.340]  1972年9月28日早上10時15分左右
[00:09:14.340 --> 00:09:18.820]  是呼喊一句「天父」
[00:09:18.820 --> 00:09:20.820]  然後不懂得說話
[00:09:20.820 --> 00:09:25.620]  就在這位天父面前不停地哭
[00:09:25.620 --> 00:09:27.620]  為了自己的罪過
[00:09:27.620 --> 00:09:29.620]  向他要書
[00:09:29.620 --> 00:09:33.300]  不想面對他的
[00:09:33.300 --> 00:09:38.500]  不過他無論如何都不讓我走
[00:09:38.500 --> 00:09:42.340]  就由那天開始到今時今日
[00:09:42.340 --> 00:09:44.340]  他仍然讓我叫他做爸爸
[00:09:44.340 --> 00:09:49.140]  有時候都覺得自己是一個很不堪的人
[00:09:49.140 --> 00:09:51.140]  天父對你這麼好
[00:09:51.140 --> 00:09:53.140]  你竟然這樣
[00:09:53.140 --> 00:09:55.140]  很內疚、很慚愧
[00:09:55.140 --> 00:09:59.140]  剛才邱牧師祈禱說我們做多久都不夠
[00:09:59.140 --> 00:10:01.140]  我們真的要謙卑
[00:10:01.140 --> 00:10:03.140]  我覺得我們真的是
[00:10:03.140 --> 00:10:07.140]  不過感謝主啦
[00:10:07.140 --> 00:10:09.140]  我今天預備講章的時候
[00:10:09.940 --> 00:10:13.940]  我覺得怎麼講呢?
[00:10:13.940 --> 00:10:15.940]  又好像很容易講
[00:10:15.940 --> 00:10:17.940]  又好像很難講
[00:10:17.940 --> 00:10:21.940]  講聖父、聖子、聖靈
[00:10:21.940 --> 00:10:23.940]  三一輪的聖父
[00:10:23.940 --> 00:10:27.940]  那一位看不到、看不到、看不到的
[00:10:27.940 --> 00:10:29.940]  那一位的爸爸
[00:10:29.940 --> 00:10:31.940]  耶穌都來過啊
[00:10:31.940 --> 00:10:33.940]  耶穌都有形有體
[00:10:33.940 --> 00:10:35.940]  聖靈都好像有五重節
[00:10:36.740 --> 00:10:38.740]  天父又如何呢?
[00:10:38.740 --> 00:10:42.740]  有時候好像很虛無縹緲
[00:10:42.740 --> 00:10:44.740]  但是多開心啊
[00:10:44.740 --> 00:10:48.740]  你知道我預備到累累的、懵懵的的時候
[00:10:48.740 --> 00:10:50.740]  我最出色的一件事就是
[00:10:50.740 --> 00:10:54.740]  勞苦擔重擔的可以去睡覺
[00:10:54.740 --> 00:10:58.740]  我睡醒之後就突然靈機一觸
[00:10:58.740 --> 00:11:00.740]  就
[00:11:00.740 --> 00:11:04.740]  I dare to call him father
[00:11:04.740 --> 00:11:08.740]  有這麼多的輩分的人就會知道
[00:11:08.740 --> 00:11:10.740]  曾經有一本這樣的書
[00:11:10.740 --> 00:11:14.740]  是一個伊斯蘭背景
[00:11:14.740 --> 00:11:18.740]  龐城普的貴婦、貴族
[00:11:18.740 --> 00:11:22.740]  她四十六歲之前享盡富貴榮華
[00:11:22.740 --> 00:11:26.740]  投入政治高層的社會生活
[00:11:26.740 --> 00:11:30.740]  站在這個伊斯蘭的群體裡面
[00:11:30.740 --> 00:11:34.740]  從來沒有真正擁抱她的宗教
[00:11:34.740 --> 00:11:36.740]  也沒有否定她的宗教
[00:11:36.740 --> 00:11:38.740]  但是從來沒有接觸到基督教
[00:11:38.740 --> 00:11:42.740]  1978年的時候她出版了這本書
[00:11:42.740 --> 00:11:44.740]  叫做
[00:11:44.740 --> 00:11:48.740]  I dare to call him father
[00:11:48.740 --> 00:11:50.740]  我就一聲想起這本書
[00:11:50.740 --> 00:11:52.740]  我沒有看過
[00:11:52.740 --> 00:11:56.740]  但我知道有一個大概這樣的故事
[00:11:56.740 --> 00:12:00.740]  這個人是1912年12月12日出生
[00:12:00.740 --> 00:12:04.740]  四十六歲之後因為經歷
[00:12:04.740 --> 00:12:10.740]  又被她的將軍的丈夫拋棄
[00:12:10.740 --> 00:12:14.740]  是一個很淒慘的生活
[00:12:14.740 --> 00:12:18.740]  心靈空虛開始尋求信仰
[00:12:18.740 --> 00:12:22.740]  於是就重新讀這本《可蘭經》
[00:12:22.740 --> 00:12:24.740]  讀《可蘭經》的時候
[00:12:24.740 --> 00:12:26.740]  她最深刻的印象就是
[00:12:26.740 --> 00:12:32.740]  有一位叫做Isa的先知
[00:12:32.740 --> 00:12:34.740]  就這麼多
[00:12:34.740 --> 00:12:36.740]  但她開始夢到
[00:12:36.740 --> 00:12:38.740]  夢到天使
[00:12:38.740 --> 00:12:40.740]  夢到鬼靈
[00:12:40.740 --> 00:12:42.740]  更加夢到耶穌
[00:12:42.740 --> 00:12:44.740]  夢到聖父、聖子、聖靈
[00:12:44.740 --> 00:12:48.740]  然後她因為不知道病還是什麼的緣故
[00:12:48.740 --> 00:12:52.740]  就去了一間天主教醫院的書院
[00:12:52.740 --> 00:12:54.740]  就有修女接觸她
[00:12:54.740 --> 00:12:58.740]  後來就有個人跟她說
[00:12:58.740 --> 00:13:02.740]  她先找她的基督徒司機
[00:13:02.740 --> 00:13:04.740]  說你給我一本聖經吧
[00:13:04.740 --> 00:13:06.740]  我聽到有個耶穌
[00:13:06.740 --> 00:13:08.740]  我想多些找這個人的資料
[00:13:08.740 --> 00:13:10.740]  然後她在那裡就讀到
[00:13:10.740 --> 00:13:14.740]  這個羅馬書那段的聖經
[00:13:14.740 --> 00:13:16.740]  就說那些原本不是我所愛的
[00:13:16.740 --> 00:13:18.740]  原本不是蒙聯文的
[00:13:18.740 --> 00:13:20.740]  後來不是我指紋的
[00:13:20.740 --> 00:13:24.740]  他們被稱為永生神的兒女
[00:13:24.740 --> 00:13:26.740]  這一節的聖經
[00:13:26.740 --> 00:13:28.740]  很深的震撼著她的心靈
[00:13:28.740 --> 00:13:36.740]  然後就有一個Dr.Pierre Santiago
[00:13:36.740 --> 00:13:38.740]  來鼓勵她說
[00:13:38.740 --> 00:13:40.740]  既然你是這樣尋求
[00:13:40.740 --> 00:13:44.740]  你不如好像跟爸爸聊天那樣
[00:13:44.740 --> 00:13:48.740]  去跟這位神來聊天
[00:13:48.740 --> 00:13:56.740]  這個人叫做Begum Bilquis的女士
[00:13:56.740 --> 00:13:58.740]  因為她跟爸爸的關係
[00:13:58.740 --> 00:14:00.740]  是非常非常之好
[00:14:00.740 --> 00:14:02.740]  所以她就照著他
[00:14:02.740 --> 00:14:06.740]  當正天父就是她的慈父一樣
[00:14:06.740 --> 00:14:10.740]  這樣來跟他祈禱
[00:14:10.740 --> 00:14:12.740]  她從她的宗教背景
[00:14:12.740 --> 00:14:14.740]  她從來都不會想
[00:14:14.740 --> 00:14:18.740]  可以跟神之間這麼甜蜜
[00:14:18.740 --> 00:14:20.740]  這麼親切
[00:14:20.740 --> 00:14:22.740]  我也鼓勵大家
[00:14:22.740 --> 00:14:24.740]  撒嬌一點
[00:14:24.740 --> 00:14:26.740]  無論你幾多歲
[00:14:26.740 --> 00:14:28.740]  我覺得做基督徒真的好到不得了
[00:14:28.740 --> 00:14:32.740]  無論你多高多大多老
[00:14:32.740 --> 00:14:34.740]  多高輩份
[00:14:34.740 --> 00:14:36.740]  你都可以撒嬌
[00:14:36.740 --> 00:14:40.740]  做人不能撒嬌其實很淒涼
[00:14:40.740 --> 00:14:44.740]  有些人在今天這個社會
[00:14:44.740 --> 00:14:46.740]  紮行馬來撐人
[00:14:46.740 --> 00:14:48.740]  不知道是什麼人
[00:14:48.740 --> 00:14:50.740]  不懂得在爸爸面前
[00:14:50.740 --> 00:14:52.740]  來休息來撒嬌
[00:14:52.740 --> 00:14:54.740]  其實是很可憐
[00:14:54.740 --> 00:14:56.740]  這個女士她有這樣的資格
[00:14:56.740 --> 00:15:00.740]  去到老公你離開我
[00:15:00.740 --> 00:15:02.740]  我更加兇一點
[00:15:02.740 --> 00:15:04.740]  我做回一個女強人
[00:15:04.740 --> 00:15:06.740]  我走入這個政壇跟你拼一個
[00:15:06.740 --> 00:15:08.740]  但是她走入耶穌基督的家裏
[00:15:08.740 --> 00:15:10.740]  去認識天父
[00:15:10.740 --> 00:15:12.740]  成為一個徹底脫胎換骨
[00:15:12.740 --> 00:15:14.740]  新造的人
[00:15:14.740 --> 00:15:16.740]  不過
[00:15:16.740 --> 00:15:20.740]  經歷了與創天造地的神
[00:15:20.740 --> 00:15:24.740]  那種甜蜜親密的屬靈的關係
[00:15:24.740 --> 00:15:30.740]  其實同時帶來她整個人生的徹底改變
[00:15:30.740 --> 00:15:32.740]  因為被人逼迫
[00:15:32.740 --> 00:15:36.740]  因為整間屋被人燒
[00:15:36.740 --> 00:15:40.740]  不過幸好工人救得及時快
[00:15:40.740 --> 00:15:42.740]  然後1972年的時候
[00:15:42.740 --> 00:15:46.740]  她的政府開始要追查她的信仰
[00:15:46.740 --> 00:15:48.740]  於是她就走了去美國
[00:15:48.740 --> 00:15:50.740]  後來長話短說
[00:15:50.740 --> 00:15:52.740]  她在葛珮磊報道會
[00:15:52.740 --> 00:15:54.740]  很多其他地方都做過見證
[00:15:54.740 --> 00:16:00.740]  有人幫她寫下她的傳記式的故事
[00:16:00.740 --> 00:16:02.740]  後來她心臟病發
[00:16:02.740 --> 00:16:04.740]  帶上她的養子
[00:16:04.740 --> 00:16:06.740]  一起重返她的家園
[00:16:06.740 --> 00:16:10.740]  直到她安息主懷
[00:16:10.740 --> 00:16:14.740]  I dare to call him father
[00:16:14.740 --> 00:16:16.740]  如果你認識一個人
[00:16:16.740 --> 00:16:18.740]  這樣的文化背景
[00:16:18.740 --> 00:16:23.740]  而能夠去到認識這位慈愛的天父
[00:16:23.740 --> 00:16:25.740]  一生不變
[00:16:25.740 --> 00:16:29.740]  我覺得對我們的生命是一個很大的鼓勵
[00:16:29.740 --> 00:16:33.740]  不過今天我們是否與天父很親近呢?
[00:16:33.740 --> 00:16:36.740]  我們是否真的很熟悉他呢?
[00:16:36.740 --> 00:16:41.740]  我們是否真的很自在地與他在一起呢?
[00:16:41.740 --> 00:16:43.740]  無論如何
[00:16:43.740 --> 00:16:46.740]  我今天第一個建議是跟我們直接說的
[00:16:46.740 --> 00:16:50.740]  我們不是搞很複雜的三一神學
[00:16:50.740 --> 00:16:53.740]  搞Divine Fatherhood
[00:16:53.740 --> 00:16:54.740]  到底是怎樣
[00:16:54.740 --> 00:16:58.740]  我們就是去親近親近
[00:16:58.740 --> 00:17:00.740]  Daddy Daddy
[00:17:00.740 --> 00:17:03.740]  聖靈與我們的心同正
[00:17:03.740 --> 00:17:05.740]  我們是Daddy的子女
[00:17:05.740 --> 00:17:08.740]  所以我們叫爸爸父
[00:17:08.740 --> 00:17:12.740]  爸爸爸爸爸爸
[00:17:12.740 --> 00:17:19.740]  剛才曾經跟我一起去紐西蘭報道
[00:17:19.740 --> 00:17:20.740]  吹沙索峰
[00:17:20.740 --> 00:17:23.740]  台灣的蕭東山
[00:17:23.740 --> 00:17:25.740]  沒有爸爸
[00:17:25.740 --> 00:17:27.740]  爸爸是耕耕來的
[00:17:27.740 --> 00:17:30.740]  爸爸是沒有前途的人
[00:17:30.740 --> 00:17:32.740]  他的故事就是
[00:17:32.740 --> 00:17:35.740]  平時我們不見過爸爸
[00:17:35.740 --> 00:17:38.740]  不過久不久他被放監出來
[00:17:38.740 --> 00:17:41.740]  又搞大媽的肚子又進去了
[00:17:41.740 --> 00:17:43.740]  就是這樣
[00:17:43.740 --> 00:17:51.740]  所以到他後來想和爸爸初次見面的時候
[00:17:51.740 --> 00:17:53.740]  他弟弟哥的時候
[00:17:53.740 --> 00:17:55.740]  他說不懂
[00:17:55.740 --> 00:18:02.740]  要自己躲在角落練習怎樣叫爸爸
[00:18:02.740 --> 00:18:04.740]  爸爸
[00:18:04.740 --> 00:18:06.740]  多淒涼
[00:18:06.740 --> 00:18:11.740]  但是他認識天父之後
[00:18:11.740 --> 00:18:15.740]  他的生命是改變了
[00:18:15.740 --> 00:18:17.740]  我最記得的就是
[00:18:17.740 --> 00:18:21.740]  我這個爸爸留下了一條黑管給我
[00:18:21.740 --> 00:18:24.740]  他叫那些丹黃管叫做黑管
[00:18:24.740 --> 00:18:30.740]  他用那條黑管來吹奏天父必看顧我
[00:18:30.740 --> 00:18:34.740]  就是一個自己爸爸的經歷這麼差的人
[00:18:34.740 --> 00:18:37.740]  是認識了天父
[00:18:37.740 --> 00:18:43.740]  以致他也懂得重建和地上的父親的關係
[00:18:43.740 --> 00:18:50.740]  以致他的生命也繼續成為一個能夠高舉天父的一個生命
[00:18:50.740 --> 00:18:55.740]  其實認識天父不是很艱難
[00:18:55.740 --> 00:18:58.740]  因為天父很喜歡我們認識他
[00:18:58.740 --> 00:19:00.740]  怎樣認識
[00:19:00.740 --> 00:19:02.740]  從來沒有人見過父
[00:19:02.740 --> 00:19:07.740]  唯有在父懷裡的獨生子將他顯明出來
[00:19:07.740 --> 00:19:11.740]  人看見了我就是看見了父
[00:19:11.740 --> 00:19:15.740]  這些說話是刻骨銘心的入在我的心裏
[00:19:15.740 --> 00:19:21.740]  所以我不會說天父是一位自忍的上帝
[00:19:21.740 --> 00:19:26.740]  當然他的神秘你永遠都無法完全認識
[00:19:26.740 --> 00:19:29.740]  甚至你說天父是父
[00:19:29.740 --> 00:19:34.740]  到底是父來界定神還是神來界定父
[00:19:34.740 --> 00:19:37.740]  這些詞彙這些思想
[00:19:37.740 --> 00:19:41.740]  我覺得我們都是搞很久的
[00:19:41.740 --> 00:19:44.740]  我比較願意接納的一件事
[00:19:44.740 --> 00:19:49.740]  就是我們基本上的詞彙所表達的內容
[00:19:49.740 --> 00:19:51.740]  是有一個客觀的內容
[00:19:51.740 --> 00:19:52.740]  我們是認識的
[00:19:52.740 --> 00:19:55.740]  在正常的父親應該是怎樣的
[00:19:55.740 --> 00:19:57.740]  我們是會知道的
[00:19:57.740 --> 00:19:59.740]  但是我們有一個小心
[00:19:59.740 --> 00:20:05.740]  就是不能將人世間的詞彙完全套在上主的身上
[00:20:05.740 --> 00:20:09.740]  反而要用上主他怎樣用人世間的詞彙
[00:20:09.740 --> 00:20:11.740]  來表達他自己
[00:20:11.740 --> 00:20:14.740]  我們透過那個來認識我們的上主
[00:20:14.740 --> 00:20:20.740]  然後由上主自己本身來幫我們校正
[00:20:20.740 --> 00:20:26.740]  人世間最正當的詞彙應該有的內容是什麼
[00:20:26.740 --> 00:20:28.740]  聽不聽得明白
[00:20:28.740 --> 00:20:30.740]  聽不明白翻帶再聽幾次
[00:20:30.740 --> 00:20:32.740]  可能聽完都不太明白
[00:20:32.740 --> 00:20:35.740]  總而言之就是神是神
[00:20:35.740 --> 00:20:39.740]  要照著神對自己的介紹去認識他
[00:20:39.740 --> 00:20:43.740]  那他怎樣介紹他是神是父
[00:20:43.740 --> 00:20:46.740]  就是耶穌怎樣介紹他是怎樣的父
[00:20:46.740 --> 00:20:47.740]  他就是怎樣的父
[00:20:47.740 --> 00:20:49.740]  不是我怎樣決定他是怎樣的父
[00:20:49.740 --> 00:20:51.740]  他才是那個父
[00:20:51.740 --> 00:20:54.740]  耶穌定義的這位天父
[00:20:54.740 --> 00:20:56.740]  一清二楚
[00:20:56.740 --> 00:20:58.740]  最清楚的有幾段經文
[00:20:58.740 --> 00:21:04.740]  一段的經文你馬上想起那一段
[00:21:04.740 --> 00:21:09.740]  殺身體不能殺靈魂的不用怕它
[00:21:09.740 --> 00:21:12.740]  你們比雀鳥貴重得多麼
[00:21:12.740 --> 00:21:16.740]  你們的天父尚且看顧他
[00:21:16.740 --> 00:21:20.740]  你說多安慰
[00:21:20.740 --> 00:21:24.740]  不用怕不用擔心
[00:21:24.740 --> 00:21:32.740]  生命和身體比衣食比衣著比飲食更加重要
[00:21:32.740 --> 00:21:35.740]  一個人不能侍奉兩個主你們不能有侍奉上帝
[00:21:35.740 --> 00:21:37.740]  有侍奉馬門
[00:21:37.740 --> 00:21:39.740]  要專一侍奉天上的爸爸
[00:21:39.740 --> 00:21:43.740]  天上的爸爸連一隻麻雀要跌下來
[00:21:43.740 --> 00:21:46.740]  都要經過他批准
[00:21:46.740 --> 00:21:51.740]  我覺得這是很暢快的
[00:21:51.740 --> 00:21:54.740]  人生有這樣的爸爸眷顧著
[00:21:54.740 --> 00:21:57.740]  真的很豁達
[00:21:57.740 --> 00:22:01.740]  另外一個我們很熟悉的經文是什麼
[00:22:01.740 --> 00:22:04.740]  你們雖然不好
[00:22:04.740 --> 00:22:08.740]  兒女求餅你不會給他石頭
[00:22:08.740 --> 00:22:10.740]  你不會給他蠍子不會給蛇
[00:22:10.740 --> 00:22:17.740]  何況你們的天父豈不更把聖靈給他的人
[00:22:17.740 --> 00:22:19.740]  我們生命的需要
[00:22:19.740 --> 00:22:24.740]  無論是肉身的無論是靈命上的
[00:22:24.740 --> 00:22:27.740]  是道德上的是經濟上的
[00:22:27.740 --> 00:22:31.740]  是保護上的是行事的智慧上的
[00:22:31.740 --> 00:22:34.740]  這位的爸爸
[00:22:34.740 --> 00:22:36.740]  No.1
[00:22:36.740 --> 00:22:38.740]  沒得彈
