
[00:00:00.000 --> 00:00:09.560]  我們沒有麥克風
[00:08:13.860 --> 00:08:17.380]  貴就貴一點 她這麼喜歡兩次
[00:08:17.380 --> 00:08:20.580]  於是我走過去 我說Flora你很喜歡這條裙子
[00:08:20.580 --> 00:08:22.580]  是啊 喜歡這條裙子
[00:08:22.580 --> 00:08:25.460]  我說這樣吧 算了 這條裙子這麼喜歡
[00:08:25.460 --> 00:08:28.060]  那我們就買吧 反正你不喜歡了
[00:08:28.060 --> 00:08:31.220]  我們買吧 我真的想不到
[00:08:31.220 --> 00:08:32.980]  她突然間她都覺得很愕然
[00:08:32.980 --> 00:08:35.300]  她爸爸說買的時候 她看著我
[00:08:35.300 --> 00:08:39.260]  我最記得那一刻她說了一句話
[00:08:39.260 --> 00:08:41.260]  不買了
[00:08:41.260 --> 00:08:43.740]  啊 求了這麼久 現在我說買了
[00:08:43.740 --> 00:08:46.220]  到你說不買了 我說為什麼
[00:08:46.220 --> 00:08:49.020]  她說了她的英文 因為她是英文人
[00:08:49.020 --> 00:08:52.940]  她說爸爸 我相信你
[00:08:52.940 --> 00:08:56.420]  她說的時候真的差不多哭了
[00:08:56.420 --> 00:08:58.420]  她這句話我到現在都記得
[00:08:58.420 --> 00:09:01.700]  她意思就是說 爸爸 我有一千個理由想買
[00:09:01.700 --> 00:09:04.700]  不過你上一次說的那段話 我知道是真的
[00:09:04.700 --> 00:09:08.860]  我信任你 我不買
[00:09:08.860 --> 00:09:12.140]  真正的信心是要討神的喜悅
[00:09:12.140 --> 00:09:14.020]  不是討自己的喜悅
[00:09:14.020 --> 00:09:16.620]  我女兒令我最喜悅的就是那一次
[00:09:16.620 --> 00:09:19.900]  因為她信任我 信任到一個地步
[00:09:19.900 --> 00:09:23.300]  她一千個理由不喜歡做 她都做
[00:09:23.300 --> 00:09:26.580]  一千個理由想做 她都不做
[00:09:26.580 --> 00:09:30.260]  這個就叫做信心 真正的信心就是這樣
[00:09:30.260 --> 00:09:33.180]  希望大家知道 我們在神的面前
[00:09:33.180 --> 00:09:35.580]  不是說我覺得我有信心
[00:09:35.580 --> 00:09:39.460]  討僱的時候可以移山 神啊你移了山
[00:09:39.460 --> 00:09:41.100]  不只是這麼簡單的
[00:09:41.100 --> 00:09:44.980]  不是你自己主觀想拿到你的東西就叫做信心
[00:09:44.980 --> 00:09:48.260]  是你願意走在神自己的路上
[00:09:48.260 --> 00:09:52.100]  甚至你不喜歡帶著眼淚 一千個理由不願意
[00:09:52.100 --> 00:09:54.420]  你都走上去的話 這個就是真正的信心
[00:09:54.420 --> 00:09:56.180]  這個叫做信任
[00:09:56.180 --> 00:09:58.820]  信心的高峰就叫做信任
[00:09:58.820 --> 00:10:01.700]  而不是去拿東西的手段
[00:10:01.700 --> 00:10:06.060]  OK 跟大家說幾句培靈會的話
[00:10:06.060 --> 00:10:10.180]  好 還有一個 第二個說完
[00:10:10.180 --> 00:10:20.260]  那就繼續了 看一下我的問題
[00:10:20.260 --> 00:10:23.340]  不過剛才這個問題是很多電影節目可能會問的
[00:10:23.340 --> 00:10:24.940]  溫博士您好 您好
[00:10:24.940 --> 00:10:27.060]  今天我們的主題是靈修
[00:10:27.060 --> 00:10:28.860]  那麼談到靈修這個話題
[00:10:28.860 --> 00:10:30.900]  我們一般會不氣然的都會想到
[00:10:30.900 --> 00:10:33.100]  歷史上一些著名的靈修大師
[00:10:33.100 --> 00:10:36.220]  像奧古斯丁 他就是一個偉大的神學家
[00:10:36.220 --> 00:10:39.180]  也是一個非常有名的靈修大師
[00:10:39.180 --> 00:10:40.860]  可是我最近我個人或之
[00:10:40.860 --> 00:10:44.460]  您對於這個小德蘭非常的有興趣
[00:10:44.460 --> 00:10:49.460]  一般來說 我們在這個信仰中有三個比較著名的德蘭
[00:10:49.460 --> 00:10:52.820]  以德南沙修與比較廣為世人所熟知
[00:10:52.820 --> 00:10:56.500]  而德南沙修與也是我們現代人的一個典範
[00:10:56.500 --> 00:10:58.220]  一個學習的榜樣
[00:10:58.220 --> 00:11:02.220]  但是相比來說 這個小德蘭是不太為世人所熟知的
[00:11:02.220 --> 00:11:06.500]  我想既然您會去提議它 肯定有您背後的含義
[00:11:06.500 --> 00:11:09.820]  可能是它有一些其他人所沒有的特色
[00:11:09.820 --> 00:11:11.740]  它個人的一些閃光點
[00:11:11.740 --> 00:11:14.980]  所以我想今天藉此這個機會 一個難得的機會
[00:11:14.980 --> 00:11:18.700]  請您談談對於這個小德蘭的您個人的體會 謝謝
[00:11:18.700 --> 00:11:22.980]  好 謝謝 我用國語回答呢?還是用廣東話回答呢?
[00:11:22.980 --> 00:11:24.220]  大家聽不聽得明白她在說什麼?
[00:11:24.220 --> 00:11:25.260]  隨便 都可以
[00:11:25.260 --> 00:11:30.380]  謝謝 我聽得明白 我聽得明白 謝謝 謝謝
[00:11:32.860 --> 00:11:37.580]  這位姐妹想問就是在靈修學的很多大師
[00:11:37.580 --> 00:11:39.180]  比如奧古斯丁等其他
[00:11:39.180 --> 00:11:42.780]  但是有三個德蘭都是在靈修學上很重要的
[00:11:42.780 --> 00:11:45.340]  這個都是天主教的傳統 一個叫做大德蘭
[00:11:45.340 --> 00:11:48.100]  英文就是聖Teresa of Avila
[00:11:48.100 --> 00:11:51.100]  Teresa of Avila就是16世紀的
[00:11:51.100 --> 00:11:54.460]  在西班牙的一個靈修學 等一下我會和大家說
[00:11:54.460 --> 00:11:56.540]  另外一位就是德蘭修女
[00:11:56.540 --> 00:12:00.940]  剛剛過世不久了 在十幾年前
[00:12:00.940 --> 00:12:03.020]  另外一個叫做小德蘭的
[00:12:03.020 --> 00:12:06.180]  就是一個法國的19世紀的一個
[00:12:06.180 --> 00:12:09.900]  是24歲就離開世界的一個修女
[00:12:09.900 --> 00:12:12.220]  也是屬於這個聖醫會的
[00:12:12.220 --> 00:12:17.300]  她的英文就是叫做 法文的讀法就是Teresa
[00:12:17.300 --> 00:12:18.780]  Teresa de Ligier
[00:12:18.780 --> 00:12:22.060]  Ligier的地方的一個德蘭 叫做小德蘭
[00:12:22.060 --> 00:12:23.860]  因為她24歲就離開世界
[00:12:23.860 --> 00:12:25.500]  這位姐妹就想問
[00:12:25.500 --> 00:12:28.500]  那究竟對小德蘭有什麼特別呢?
[00:12:28.500 --> 00:12:31.620]  我不是不回答你 因為我也是研究這方面的
[00:12:31.620 --> 00:12:34.380]  我有兩個原因現在不回答你
[00:12:34.380 --> 00:12:37.460]  第一 接著我就說天主教的靈修學的時候
[00:12:37.460 --> 00:12:39.580]  就沒有直接 我不會說小德蘭
[00:12:39.580 --> 00:12:41.340]  我會說大德蘭 一點點
[00:12:41.340 --> 00:12:43.820]  小德蘭都是屬於天主教的傳統
[00:12:43.820 --> 00:12:47.500]  所以不如我們等在一起和天主教那裡說 好不好?
[00:12:47.500 --> 00:12:51.500]  第二 就是對於很多弟兄姐妹來說
[00:12:51.500 --> 00:12:53.820]  小德蘭是一個很陌生的名字
[00:12:53.820 --> 00:12:55.700]  對於你很重要
[00:12:55.700 --> 00:12:58.420]  私底下和你說幾句沒問題
[00:12:58.420 --> 00:13:01.220]  但是用這麼多人 大家一起的時間
[00:13:01.220 --> 00:13:03.260]  說一個大家未必認識的
[00:13:03.260 --> 00:13:06.740]  不是絕對有代表性的人物
[00:13:06.740 --> 00:13:10.380]  我覺得可能時間運用不是最好
[00:13:10.380 --> 00:13:12.700]  你聽得懂我說嗎?
[00:13:12.700 --> 00:13:13.700]  我的意思是這樣
[00:13:13.700 --> 00:13:17.100]  我不是拒絕回答你的問題
[00:13:17.100 --> 00:13:20.980]  但是我覺得你的問題對於大部分的弟兄姐妹來說
[00:13:20.980 --> 00:13:24.220]  還是比較特別的一個課題
[00:13:24.220 --> 00:13:27.260]  所以如果我們私底下可以談一下
[00:13:27.260 --> 00:13:31.580]  就更加用的時間 運用的時間可能更好 好嗎?
[00:13:31.580 --> 00:13:35.260]  還有小德蘭也是屬於天主教的傳統
[00:13:35.260 --> 00:13:38.900]  天主教的傳統的話 等一下我立刻就講了
[00:13:38.900 --> 00:13:42.260]  所以我還是等一下我們打了個基礎
[00:13:42.260 --> 00:13:45.740]  然後再處理可能更好 好嗎?謝謝你
[00:13:45.740 --> 00:13:50.580]  好 我們現在就落到第二節了
[00:13:50.580 --> 00:13:52.820]  如果不是的話 我們就不夠時間了
[00:13:52.820 --> 00:13:57.380]  我們11點15分或者20分
[00:13:57.380 --> 00:14:04.980]  我們就會有個休息去吃一個早午餐的時間
[00:14:04.980 --> 00:14:07.740]  我們不如由聖經的靈修學
[00:14:07.740 --> 00:14:11.700]  我們轉到天主教的靈修學 好嗎?
[00:14:11.700 --> 00:14:14.380]  啊?問多一個問題
[00:14:14.380 --> 00:14:17.620]  好 你試一下問 我未必馬上回答你
[00:14:17.620 --> 00:14:19.220]  因為我要把握時間
[00:14:19.940 --> 00:14:24.900]  可能是很重要的問題 我也很想聽
[00:14:24.900 --> 00:14:27.220]  對我來說是很重要的
[00:14:27.220 --> 00:14:30.060]  因為我很感謝神
[00:14:30.060 --> 00:14:32.820]  祂真的給我看到一個意象
[00:14:32.820 --> 00:14:35.940]  就是祂給我看到我自己個人
[00:14:35.940 --> 00:14:39.060]  祂給我個人的那個計劃是怎麼樣
[00:14:39.060 --> 00:14:43.020]  我最初也不是很願意接受的
[00:14:43.020 --> 00:14:45.140]  因為都好像天馬行空那樣
[00:14:45.140 --> 00:14:48.700]  我自己覺得不配
[00:14:48.700 --> 00:14:50.740]  也不覺得自己有能力
[00:14:50.740 --> 00:14:52.260]  你最初說的是意象 是嗎?
[00:14:52.260 --> 00:14:56.460]  是 我個人的那個計劃
[00:14:56.460 --> 00:14:58.260]  那怎麼樣呢?問題在哪裡呢?
[00:14:58.260 --> 00:15:02.340]  但是神很真實地牢牢地帶領我
[00:15:02.340 --> 00:15:05.220]  去到一個地步 我覺得我不可以說不了
[00:15:05.220 --> 00:15:07.020]  我就要去接受了
[00:15:07.020 --> 00:15:09.020]  但是當我接受的時候
[00:15:09.020 --> 00:15:11.420]  我就發覺這條路很難走
[00:15:11.420 --> 00:15:13.820]  有很多障礙
[00:15:13.820 --> 00:15:17.220]  還有就帶了很多誤會出來
[00:15:17.220 --> 00:15:20.980]  我就知道神聖經也有教過我們
[00:15:20.980 --> 00:15:22.900]  不要靠自己 不靠祂
[00:15:22.900 --> 00:15:25.380]  但是每天都很多事情要靠自己去走
[00:15:25.380 --> 00:15:28.740]  到底怎麼去靠神去走這條路呢?
[00:15:28.740 --> 00:15:31.380]  好 OK 好
[00:15:31.380 --> 00:15:34.180]  那不如我一會兒再回答 好不好?
[00:15:34.180 --> 00:15:37.140]  因為我們不用講第二堂的
[00:15:37.140 --> 00:15:42.700]  這個也頂尖會有這樣的碰見的情況
[00:15:42.700 --> 00:15:47.340]  那就忍不住回答兩句
[00:15:47.340 --> 00:15:51.180]  因為如果等到冷了就不好回答了
[00:15:51.180 --> 00:15:54.620]  通常是兩個不同的層面去思想
[00:15:54.620 --> 00:15:57.060]  第一個 究竟這個帶領
[00:15:57.060 --> 00:16:01.420]  是不是一個很清楚、很真實從神而來的帶領
[00:16:01.420 --> 00:16:04.700]  第二 很清楚從神而來的帶領
[00:16:04.700 --> 00:16:10.100]  不等於一定是平順和容易的
[00:16:10.100 --> 00:16:12.620]  可能有很多的阻攔
[00:16:12.620 --> 00:16:15.500]  這些阻攔有時候神是容許
[00:16:15.500 --> 00:16:20.700]  祂仍然存在 剛才說保羅回耶路撒冷這條路很難走
[00:16:20.700 --> 00:16:24.460]  那祂也照樣走上去 果然是非常難走
[00:16:24.460 --> 00:16:26.060]  還要坐牢 我不知道你
[00:16:26.060 --> 00:16:28.060]  起碼你今天走得走得
[00:16:28.060 --> 00:16:30.460]  沒有像保羅那樣坐牢
[00:16:30.460 --> 00:16:32.580]  那祂難處當然有其它的難處
[00:16:32.580 --> 00:16:34.820]  可能受到很多的誤會
[00:16:34.820 --> 00:16:37.700]  剛才姐妹在休息的時候也和我討論過
[00:16:37.700 --> 00:16:38.820]  提過這件事
[00:16:38.820 --> 00:16:41.220]  我的提議就是說
[00:16:41.220 --> 00:16:45.980]  就算是神自己的帶領 也會有難走的路
[00:16:45.980 --> 00:16:48.460]  OK 否則怎麼會有這麼多的詩歌
[00:16:48.460 --> 00:16:50.020]  這麼愛主的人這樣寫
[00:16:50.020 --> 00:16:52.100]  肯定是有很多難走的路
[00:16:52.100 --> 00:16:54.820]  難走的路肯定不是
[00:16:54.820 --> 00:16:58.700]  因為行神的旨意就可以取消的
[00:16:58.700 --> 00:17:01.580]  不過為什麼神又容許這麼難走的路
[00:17:01.580 --> 00:17:05.500]  在祂自己的旨意裏面又要我們去走呢?
[00:17:05.500 --> 00:17:10.380]  神最重要的作用不是要去折磨我們
[00:17:10.380 --> 00:17:15.100]  或者去打消我們的信心或者去懷疑它
[00:17:15.100 --> 00:17:19.820]  而是這條路 神是透過這些困難
[00:17:19.820 --> 00:17:24.300]  讓我們的生命更加提高、提升
[00:17:24.300 --> 00:17:26.700]  成為一個更加精練的生命
[00:17:26.700 --> 00:17:31.100]  去迎戰這個本來你自己的生命
[00:17:31.100 --> 00:17:35.740]  未能夠達到的那種挑戰和使命
[00:17:35.740 --> 00:17:37.820]  這個說得好像很抽象
[00:17:37.820 --> 00:17:39.580]  我比較喜歡舉例的
[00:17:39.580 --> 00:17:42.140]  我又說一個小小的例子
[00:17:42.140 --> 00:17:45.180]  大家一起去想一下
[00:17:45.180 --> 00:17:48.180]  如果大家有認識一位上一個世紀
[00:17:48.180 --> 00:17:51.380]  很著名的中國傳道人叫做魏拓星
[00:17:51.380 --> 00:17:54.220]  因為魏拓星弟兄到處去傳道
[00:17:54.220 --> 00:17:56.700]  還有去很多屬靈的體會
[00:17:56.700 --> 00:18:00.700]  他曾經說過他一個小小的經歷
[00:18:00.700 --> 00:18:04.380]  我相信都有一個很有啟發性的
[00:18:04.380 --> 00:18:05.980]  不如我告訴大家
[00:18:05.980 --> 00:18:11.580]  魏拓星弟兄有一次在他的做夢裏面
[00:18:11.580 --> 00:18:13.820]  他看到他自己撐一艘艇
[00:18:13.820 --> 00:18:18.300]  他是三、四十年代上一個世紀的人
[00:18:18.300 --> 00:18:20.540]  他撐一艘艇沿著一條溪
[00:18:20.540 --> 00:18:25.020]  一直去到一個鄉村的城市裏面
[00:18:25.020 --> 00:18:26.780]  要去廣道領會
[00:18:26.780 --> 00:18:28.060]  時間差不多
[00:18:28.060 --> 00:18:31.980]  他做夢他自己撐著一艘艇過去
[00:18:31.980 --> 00:18:35.980]  一直沿著一條溪去到城市裏面
[00:18:35.980 --> 00:18:37.020]  誰知去到一半
[00:18:37.020 --> 00:18:39.980]  突然間溪中間有一個石頭
[00:18:39.980 --> 00:18:40.940]  頂住
[00:18:40.940 --> 00:18:41.980]  撐不住
[00:18:41.980 --> 00:18:43.020]  他就很急
[00:18:43.020 --> 00:18:44.060]  又有聚會
[00:18:44.060 --> 00:18:45.580]  那怎麼辦呢
[00:18:45.580 --> 00:18:48.780]  於是就不能夠放下艇自己走過去
[00:18:48.780 --> 00:18:50.380]  因為艇不能夠塞住
[00:18:50.380 --> 00:18:51.740]  或者沒有了
[00:18:51.740 --> 00:18:54.380]  於是他就祈禱
[00:18:54.380 --> 00:18:55.500]  用信心祈禱
[00:18:55.500 --> 00:18:56.540]  又說信心了
[00:18:56.540 --> 00:18:58.540]  祈禱神說你禱告
[00:18:58.540 --> 00:19:00.140]  耶穌說你有信心
[00:19:00.140 --> 00:19:01.980]  就像大菜種那麼小都可以生
[00:19:01.980 --> 00:19:05.740]  魏諾星是一個很愛主的人
[00:19:05.740 --> 00:19:06.780]  很有虔誠的
[00:19:06.780 --> 00:19:07.740]  很有靈力的人
[00:19:07.740 --> 00:19:08.380]  所以他就祈禱
[00:19:08.380 --> 00:19:09.980]  主人我現在去侍奉你
[00:19:09.980 --> 00:19:11.580]  這是天經地義的
[00:19:11.580 --> 00:19:12.380]  我很想侍奉你
[00:19:12.380 --> 00:19:13.340]  我又不是為了自己
[00:19:13.340 --> 00:19:14.460]  但是我去不了
[00:19:14.460 --> 00:19:17.500]  求你把這個石頭拿開
[00:19:17.500 --> 00:19:19.580]  那我就可以繼續去侍奉你
[00:19:19.580 --> 00:19:22.380]  看見他睜大眼睛
[00:19:22.380 --> 00:19:23.580]  那個石頭還在
[00:19:24.540 --> 00:19:28.060]  已經覺得有點不爽
[00:19:28.060 --> 00:19:29.900]  可能自己祈禱不夠信心
[00:19:29.900 --> 00:19:30.860]  剛才說的
[00:19:30.860 --> 00:19:32.060]  不夠力量
[00:19:32.060 --> 00:19:33.100]  於是閉上眼
[00:19:33.100 --> 00:19:34.780]  奉耶穌基督的名
[00:19:34.780 --> 00:19:36.220]  將這個石頭移開
[00:19:36.220 --> 00:19:37.820]  讓我可以好好地侍奉主
[00:19:37.820 --> 00:19:39.260]  得主得永耀
[00:19:39.260 --> 00:19:40.220]  講完祈禱之後
[00:19:40.220 --> 00:19:42.780]  馬克思還在
[00:19:42.780 --> 00:19:43.740]  又在那裡
