
[00:00:00.000 --> 00:00:06.000]  謝謝鄧牧師 請姐妹平安
[00:04:15.260 --> 00:04:17.260]  他們在主面前的生活
[00:04:17.260 --> 00:04:19.260]  是真的無懈可擊
[00:04:19.260 --> 00:04:21.260]  但不是的
[00:04:21.260 --> 00:04:24.260]  事實都是給我們一個反省
[00:04:24.260 --> 00:04:27.260]  原來神主動的拯救
[00:04:27.260 --> 00:04:29.260]  被拯救的人
[00:04:29.260 --> 00:04:31.260]  他們怎樣回應神
[00:04:31.260 --> 00:04:34.260]  都是對我們有極多啟發的作用
[00:04:34.260 --> 00:04:38.260]  你知不知道他們出埃及沒多久
[00:04:38.260 --> 00:04:41.260]  他們就發出了嗡嗡聲
[00:04:41.260 --> 00:04:43.260]  在被法老欺壓的時候
[00:04:43.260 --> 00:04:45.260]  嗡嗡聲叫苦連天
[00:04:45.260 --> 00:04:47.260]  神從天上質疑聽見
[00:04:47.260 --> 00:04:49.260]  神親自來苦喊
[00:04:49.260 --> 00:04:51.260]  神親自來介入
[00:04:51.260 --> 00:04:54.260]  親自派摩西來拯救他們
[00:04:54.260 --> 00:04:56.260]  救了出來
[00:04:56.260 --> 00:04:58.260]  去到這個紅海邊
[00:04:58.260 --> 00:05:01.260]  他們就未過紅海已經在吵
[00:05:01.260 --> 00:05:04.260]  過了紅海之後繼續吵
[00:05:04.260 --> 00:05:06.260]  他們一直都很吵
[00:05:06.260 --> 00:05:09.260]  他們一直埋怨沒東西吃
[00:05:09.260 --> 00:05:12.260]  一直埋怨沒水喝
[00:05:12.260 --> 00:05:16.260]  然後當摩西去到山上與神會面
[00:05:16.260 --> 00:05:18.260]  領受十戒的時候
[00:05:18.260 --> 00:05:20.260]  很久都沒有下來
[00:05:20.260 --> 00:05:22.260]  他們等不耐煩
[00:05:22.260 --> 00:05:24.260]  於是就拜金牛毒
[00:05:24.260 --> 00:05:26.260]  鬧了一場
[00:05:26.260 --> 00:05:29.260]  原來這一段經文
[00:05:29.260 --> 00:05:32.260]  是反映一個事實
[00:05:32.260 --> 00:05:34.260]  這班人根本是
[00:05:34.260 --> 00:05:37.260]  說難聽一點
[00:05:37.260 --> 00:05:43.260]  真是低級到無影
[00:05:43.260 --> 00:05:45.260]  在埃及做奴隸
[00:05:45.260 --> 00:05:47.260]  救了出來
[00:05:47.260 --> 00:05:50.260]  還是死性不改
[00:05:50.260 --> 00:05:52.260]  很低級
[00:05:52.260 --> 00:05:54.260]  很差
[00:05:54.260 --> 00:05:56.260]  熟不熟口面
[00:05:56.260 --> 00:05:58.260]  這些情況
[00:05:58.260 --> 00:06:00.260]  我們會以為
[00:06:00.260 --> 00:06:03.260]  這班人既然離開埃及
[00:06:03.260 --> 00:06:05.260]  成為神的子民
[00:06:05.260 --> 00:06:08.260]  就立刻非常之好
[00:06:08.260 --> 00:06:10.260]  不是的
[00:06:10.260 --> 00:06:12.260]  這樣得罪神的人
[00:06:12.260 --> 00:06:14.260]  還有什麼盼望
[00:06:14.260 --> 00:06:16.260]  幸好
[00:06:16.260 --> 00:06:18.260]  幸好
[00:06:18.260 --> 00:06:20.260]  摩西為他們代求
[00:06:20.260 --> 00:06:22.260]  幸好
[00:06:22.260 --> 00:06:25.260]  神聽摩西的代求
[00:06:25.260 --> 00:06:28.260]  然後就有一個宣佈
[00:06:28.260 --> 00:06:31.260]  耶和華在他們面前宣告說
[00:06:31.260 --> 00:06:33.260]  耶和華 耶和華
[00:06:33.260 --> 00:06:35.260]  有憐憫
[00:06:35.260 --> 00:06:37.260]  有恩典的神
[00:06:37.260 --> 00:06:39.260]  不輕易發怒
[00:06:39.260 --> 00:06:42.260]  並且有豐盛的慈愛
[00:06:42.260 --> 00:06:44.260]  和信實
[00:06:44.260 --> 00:06:46.260]  為千萬人
[00:06:46.260 --> 00:06:48.260]  存留慈愛
[00:06:48.260 --> 00:06:50.260]  赦免罪孽
[00:06:50.260 --> 00:06:52.260]  過犯
[00:06:52.260 --> 00:06:54.260]  和罪惡
[00:06:54.260 --> 00:06:56.260]  萬不以有罪為無罪
[00:06:56.260 --> 00:06:58.260]  別罪討他的罪
[00:06:58.260 --> 00:06:59.260]  至父及子
[00:06:59.260 --> 00:07:01.260]  直到三四代
[00:07:01.260 --> 00:07:03.260]  耶和華 耶和華
[00:07:03.260 --> 00:07:07.260]  是滿有憐憫恩典
[00:07:07.260 --> 00:07:09.260]  不輕易發怒
[00:07:09.260 --> 00:07:11.260]  有豐盛的慈愛和誠實
[00:07:11.260 --> 00:07:14.260]  為千萬人留慈愛等等等等
[00:07:14.260 --> 00:07:17.260]  是這一位的神
[00:07:17.260 --> 00:07:19.260]  繼續與這一班
[00:07:19.260 --> 00:07:22.260]  反叛成性的人同在
[00:07:22.260 --> 00:07:24.260]  所以有這個雲彩
[00:07:24.260 --> 00:07:26.260]  在他們立起這個帳幕的時候
[00:07:26.260 --> 00:07:29.260]  是遮蓋這個帳幕
[00:07:29.260 --> 00:07:31.260]  這個帳幕不是別的
[00:07:31.260 --> 00:07:33.260]  是那一位
[00:07:33.260 --> 00:07:35.260]  是那一個
[00:07:35.260 --> 00:07:37.260]  裡面有藥櫃
[00:07:37.260 --> 00:07:39.260]  藥櫃裡面有什麼?
[00:07:39.260 --> 00:07:40.260]  有法板
[00:07:40.260 --> 00:07:43.260]  這個這樣的位置
[00:07:43.260 --> 00:07:45.260]  就是神賜下
[00:07:45.260 --> 00:07:47.260]  祂的誡命
[00:07:47.260 --> 00:07:49.260]  也顯示祂的同在
[00:07:49.260 --> 00:07:51.260]  顯示祂的憐憫
[00:07:51.260 --> 00:07:52.260]  祂的信實
[00:07:52.260 --> 00:07:54.260]  從晚上到早晨
[00:07:54.260 --> 00:07:57.260]  雲彩在帳幕上
[00:07:57.260 --> 00:07:59.260]  形狀如火
[00:07:59.260 --> 00:08:00.260]  大家記得
[00:08:00.260 --> 00:08:02.260]  《出海及記》說
[00:08:02.260 --> 00:08:04.260]  有這個雲柱、火柱
[00:08:04.260 --> 00:08:05.260]  記不記得?
[00:08:05.260 --> 00:08:08.260]  其實不是兩條柱
[00:08:08.260 --> 00:08:10.260]  是一條雲柱
[00:08:10.260 --> 00:08:12.260]  白天是雲柱
[00:08:12.260 --> 00:08:13.260]  是遮蔭
[00:08:13.260 --> 00:08:15.260]  晚上是火柱
[00:08:15.260 --> 00:08:17.260]  引路
[00:08:17.260 --> 00:08:19.260]  這裡來到文數記
[00:08:19.260 --> 00:08:23.260]  那個描寫是不同了
[00:08:23.260 --> 00:08:25.260]  是不是神的那個同在
[00:08:25.260 --> 00:08:27.260]  表達的方式不同了?
[00:08:27.260 --> 00:08:29.260]  所以那個作者
[00:08:29.260 --> 00:08:31.260]  也寫了不同呢?
[00:08:31.260 --> 00:08:32.260]  不知道
[00:08:32.260 --> 00:08:34.260]  但是這裡是這樣表達
[00:08:34.260 --> 00:08:36.260]  這個雲彩
[00:08:36.260 --> 00:08:38.260]  好像火一樣
[00:08:38.260 --> 00:08:40.260]  到底是好像
[00:08:40.260 --> 00:08:43.260]  幻彩耀香江一樣
[00:08:43.260 --> 00:08:47.260]  一條雷射一樣同在呢?
[00:08:47.260 --> 00:08:49.260]  還是好像我們7月14日
[00:08:49.260 --> 00:08:50.260]  你記不記得?
[00:08:50.260 --> 00:08:52.260]  有這個火燒天
[00:08:52.260 --> 00:08:54.260]  那個漫天紅霞那天呢?
[00:08:54.260 --> 00:08:56.260]  有多少人看到?
[00:08:56.260 --> 00:08:58.260]  我早堂的時候問
[00:08:58.260 --> 00:09:00.260]  幾乎很少人舉手
[00:09:00.260 --> 00:09:02.260]  我真的很怕我們的人太忙
[00:09:02.260 --> 00:09:04.260]  從來都不耽天忘地
[00:09:04.260 --> 00:09:06.260]  其實神事實上
[00:09:06.260 --> 00:09:08.260]  有這個天文的現象
[00:09:08.260 --> 00:09:10.260]  讓我們有很多東西可以繼續去看
[00:09:10.260 --> 00:09:11.260]  無論如何
[00:09:11.260 --> 00:09:12.260]  這個雲彩
[00:09:12.260 --> 00:09:14.260]  到底當時是怎樣
[00:09:14.260 --> 00:09:16.260]  是很啟發我們想像
[00:09:16.260 --> 00:09:20.260]  是好像漫天紅霞一樣同在
[00:09:20.260 --> 00:09:24.260]  還是好像一條聚光一樣同在呢?
[00:09:24.260 --> 00:09:26.260]  不知道
[00:09:26.260 --> 00:09:28.260]  不過這個在白來文叫什麼呢?
[00:09:28.260 --> 00:09:30.260]  蔡老師教我的
[00:09:30.260 --> 00:09:32.260]  不知道你認不認識
[00:09:32.260 --> 00:09:34.260]  叫做Shakna Kavu
[00:09:34.260 --> 00:09:36.260]  就是這個
[00:09:36.260 --> 00:09:38.260]  英文就是Shakina
[00:09:38.260 --> 00:09:40.260]  Shakina Glory
[00:09:40.260 --> 00:09:43.260]  就是神同在的一個榮光
[00:09:43.260 --> 00:09:45.260]  經常都是這樣
[00:09:45.260 --> 00:09:48.260]  雲彩遮蓋這個帳幕
[00:09:48.260 --> 00:09:50.260]  晚上
[00:09:50.260 --> 00:09:52.260]  雲彩形狀如火
[00:09:52.260 --> 00:09:55.260]  雲彩何時上升?
[00:09:55.260 --> 00:09:58.260]  以色列人何時起行?
[00:09:58.260 --> 00:10:00.260]  雲彩在哪裡停?
[00:10:00.260 --> 00:10:03.260]  以色列人就在哪裡紮營?
[00:10:03.260 --> 00:10:08.260]  以色列人照著耶和華的指示起行
[00:10:08.260 --> 00:10:13.260]  也照著耶和華的指示不起行
[00:10:13.260 --> 00:10:17.260]  有時雲彩在帳幕上
[00:10:17.260 --> 00:10:19.260]  只停了幾天
[00:10:19.260 --> 00:10:25.260]  他們就遵照耶和華的指示停留在營裡
[00:10:25.260 --> 00:10:29.260]  也遵照耶和華的指示起行
[00:10:29.260 --> 00:10:33.260]  有時雲彩從晚上到早晨
[00:10:33.260 --> 00:10:37.260]  早晨雲彩上升他們就起行
[00:10:37.260 --> 00:10:40.260]  無論是白天是黑夜
[00:10:40.260 --> 00:10:43.260]  當雲彩上升的時候
[00:10:43.260 --> 00:10:45.260]  他們就起行
[00:10:45.260 --> 00:10:48.260]  雲彩停留在帳幕上
[00:10:48.260 --> 00:10:53.260]  無論是兩天一個月或更長的日子
[00:10:53.260 --> 00:10:57.260]  以色列人就留在營裡不起行
[00:10:57.260 --> 00:11:01.260]  但雲彩一上升他們就起行
[00:11:01.260 --> 00:11:04.260]  他們遵照耶和華的指示安寧
[00:11:04.260 --> 00:11:07.260]  也遵照耶和華的指示起行
[00:11:07.260 --> 00:11:10.260]  他們遵照耶和華的吩咐
[00:11:10.260 --> 00:11:14.260]  就是耶和華籍摩西所指示的話
[00:11:14.260 --> 00:11:20.260]  你覺不覺得這段經文非常沉氣
[00:11:20.260 --> 00:11:26.260]  你覺不覺得反來覆去都是說
[00:11:26.260 --> 00:11:28.260]  雲彩動就動
[00:11:28.260 --> 00:11:30.260]  雲彩不動就不動
[00:11:30.260 --> 00:11:32.260]  雲彩停就停
[00:11:32.260 --> 00:11:35.260]  如果我們玩一個和應
[00:11:35.260 --> 00:11:37.260]  雲彩起行
[00:11:37.260 --> 00:11:40.260]  以色列人
[00:11:40.260 --> 00:11:43.260]  雲彩不動
[00:11:43.260 --> 00:11:45.260]  以色列人
[00:11:45.260 --> 00:11:48.260]  可以動不動不動
[00:11:48.260 --> 00:11:52.260]  這樣互相呼應
[00:11:52.260 --> 00:11:55.260]  其實簡單來說就是一句
[00:11:55.260 --> 00:11:57.260]  為什麼說這麼多句
[00:11:57.260 --> 00:11:59.260]  神動百姓動
[00:11:59.260 --> 00:12:03.260]  神不動百姓不動
[00:12:03.260 --> 00:12:05.260]  怎樣跟隨神
[00:12:05.260 --> 00:12:07.260]  看雲彩
[00:12:07.260 --> 00:12:09.260]  看雲彩做人
[00:12:09.260 --> 00:12:10.260]  神的步伐是怎樣
[00:12:10.260 --> 00:12:12.260]  由雲彩來定
[00:12:12.260 --> 00:12:14.260]  由雲彩來顯示
[00:12:14.260 --> 00:12:16.260]  人的計劃是怎樣
[00:12:16.260 --> 00:12:18.260]  沒有計劃
[00:12:18.260 --> 00:12:20.260]  是不用計劃
[00:12:20.260 --> 00:12:22.260]  我今天當然不是說這些
[00:12:22.260 --> 00:12:24.260]  因為我們今天都不是在抗野
[00:12:24.260 --> 00:12:27.260]  今天我們都沒有雲彩這樣跟法
[00:12:27.260 --> 00:12:32.260]  這段經文到底和我們有什麼關係
[00:12:32.260 --> 00:12:37.260]  為什麼作者這麼囉嗦
[00:12:37.260 --> 00:12:40.260]  其實你可以說他囉嗦
[00:12:40.260 --> 00:12:43.260]  我們也可以說他真的很精彩
[00:12:43.260 --> 00:12:45.260]  一個這麼重要的道理
[00:12:45.260 --> 00:12:47.260]  這麼簡單的東西
[00:12:47.260 --> 00:12:49.260]  他可以用這麼多的筆墨
[00:12:49.260 --> 00:12:52.260]  來這麼詳細的說
[00:12:52.260 --> 00:12:54.260]  你喜不喜歡聽音樂
[00:12:54.260 --> 00:12:56.260]  你知不知道很多歌詞
[00:12:56.260 --> 00:12:58.260]  其實是口重複又重複
[00:12:58.260 --> 00:13:00.260]  你喜不喜歡聽rap
[00:13:00.260 --> 00:13:02.260]  其實很多東西都是說來說去
[00:13:02.260 --> 00:13:04.260]  不過說了很多次
[00:13:04.260 --> 00:13:06.260]  打到你入心入肺
[00:13:06.260 --> 00:13:09.260]  作者的心意就是要將某一些東西
[00:13:09.260 --> 00:13:11.260]  刻骨銘心的
[00:13:11.260 --> 00:13:13.260]  放在他們的心裏
[00:13:13.260 --> 00:13:16.260]  你看看如果以色列人
[00:13:16.260 --> 00:13:19.260]  是真的緊緊跟從神的時候
[00:13:19.260 --> 00:13:21.260]  那幅圖畫多麼精彩
[00:13:21.260 --> 00:13:25.260]  你看看這位神是多麼奇妙
[00:13:25.260 --> 00:13:27.260]  創天造地的神
[00:13:27.260 --> 00:13:28.260]  用他的雲彩
[00:13:28.260 --> 00:13:30.260]  用他同在的榮耀
[00:13:30.260 --> 00:13:32.260]  來引導他的百姓
[00:13:32.260 --> 00:13:34.260]  這樣被神引導的群體
[00:13:34.260 --> 00:13:36.260]  是何等有福
[00:13:36.260 --> 00:13:38.260]  Hallelujah
[00:13:38.260 --> 00:13:40.260]  我相信作者
[00:13:40.260 --> 00:13:43.260]  不是故意為寫東西而寫的
[00:13:43.260 --> 00:13:47.260]  我們懂得用文學的角度去了解
[00:13:47.260 --> 00:13:49.260]  去到中毒神的話語
[00:13:49.260 --> 00:13:52.260]  去到吸收裡面屬靈的教訓
[00:13:52.260 --> 00:13:55.260]  這是對我們多麼有益
[00:13:55.260 --> 00:13:59.260]  立帳幕的時候
[00:13:59.260 --> 00:14:01.260]  雲彩臨在
[00:14:01.260 --> 00:14:06.260]  顯示神的慈愛仍然未改
[00:14:07.260 --> 00:14:11.260]  起行或者停步
[00:14:11.260 --> 00:14:16.260]  是隨著神的雲彩來指定
[00:14:16.260 --> 00:14:20.260]  神的眷顧是無微不至
[00:14:20.260 --> 00:14:24.260]  但是重點不在雲彩
[00:14:24.260 --> 00:14:28.260]  雲彩只不過是象徵
[00:14:28.260 --> 00:14:32.260]  雲彩裡面更重要的是什麼呢
[00:14:32.260 --> 00:14:35.260]  你讀不讀到另外一句很重要的話
[00:14:35.260 --> 00:14:40.260]  就是遵守耶和華的指示
[00:14:40.260 --> 00:14:44.260]  遵守耶和華的吩咐
[00:14:44.260 --> 00:14:48.260]  遵守耶和華寂寞西的說
[00:14:48.260 --> 00:14:51.260]  強調得很清楚
[00:14:51.260 --> 00:14:53.260]  這個對我們來說
[00:14:53.260 --> 00:14:55.260]  要吸收這個屬靈的教訓
[00:14:55.260 --> 00:14:56.260]  一點都不複雜
[00:14:56.260 --> 00:14:58.260]  一點都不麻煩
[00:14:58.260 --> 00:15:01.260]  就是要聽主清楚的教導
[00:15:01.260 --> 00:15:03.260]  主清楚的指示
[00:15:03.260 --> 00:15:06.260]  就是要安然的
[00:15:06.260 --> 00:15:09.260]  好像剛才那首詩歌一樣
[00:15:09.260 --> 00:15:12.260]  是依靠、遵從
[00:15:12.260 --> 00:15:14.260]  我信得過祂
[00:15:14.260 --> 00:15:17.260]  所以我其實是沒有計劃的
[00:15:17.260 --> 00:15:20.260]  我是看我的神怎樣帶我走
[00:15:20.260 --> 00:15:26.260]  我很安然的靠著祂往前走
[00:15:26.260 --> 00:15:29.260]  那你說牧師
[00:15:29.260 --> 00:15:32.260]  你今天想教我們什麼呢
[00:15:32.260 --> 00:15:34.260]  這段經文又想教我們什麼呢
[00:15:34.260 --> 00:15:37.260]  是不是教我們完全不用計劃
[00:15:37.260 --> 00:15:40.260]  是不是告訴我們計劃沒有意思呢
[00:15:40.260 --> 00:15:42.260]  我不敢這樣說
[00:15:42.260 --> 00:15:44.260]  我都說這段經文其實
[00:15:44.260 --> 00:15:46.260]  我們要怎樣應用
[00:15:46.260 --> 00:15:48.260]  都還是要很小心
[00:15:48.260 --> 00:15:52.260]  不能夠就這樣套在我們身上
[00:15:52.260 --> 00:15:54.260]  如果就這樣直套
[00:15:54.260 --> 00:15:56.260]  我就說什麼都不用理的
[00:15:56.260 --> 00:15:57.260]  好像有些人教導
[00:15:57.260 --> 00:15:58.260]  什麼都不用理
[00:15:58.260 --> 00:15:59.260]  只要交托
[00:15:59.260 --> 00:16:00.260]  到底什麼交托呢
[00:16:00.260 --> 00:16:02.260]  到底怎樣尋求呢
[00:16:02.260 --> 00:16:04.260]  有些人就進入一種
[00:16:04.260 --> 00:16:07.260]  非常不負責任的情況
[00:16:07.260 --> 00:16:09.260]  只是說我祈願土
[00:16:09.260 --> 00:16:10.260]  我覺得是這樣
[00:16:10.260 --> 00:16:11.260]  我就去的了
[00:16:11.260 --> 00:16:13.260]  祈願土覺得是
[00:16:13.260 --> 00:16:16.260]  可能都是你一個很主觀的印象
[00:16:16.260 --> 00:16:18.260]  你還有很多的東西
[00:16:18.260 --> 00:16:20.260]  你要計算在裡面
[00:16:20.260 --> 00:16:23.260]  你不能忽略神給你的大腦
[00:16:23.260 --> 00:16:27.260]  你不能忽略神給你的環境的因素
[00:16:27.260 --> 00:16:30.260]  你不能忽略神給你的
[00:16:30.260 --> 00:16:34.260]  人際之間的種種責任
[00:16:34.260 --> 00:16:37.260]  你不能忽略當時的時機
[00:16:37.260 --> 00:16:39.260]  很多東西你要考慮的
[00:16:39.260 --> 00:16:41.260]  人是不是不用計劃
[00:16:41.260 --> 00:16:43.260]  人當然是需要計劃
[00:16:43.260 --> 00:16:45.260]  不過在這個計劃裡面
[00:16:45.260 --> 00:16:52.260]  就需要是遵照神的道德原則去做
[00:16:52.260 --> 00:16:54.260]  如果我們的計劃裡面
[00:16:54.260 --> 00:16:57.260]  是違背了神清楚明文的教導
[00:16:57.260 --> 00:17:01.260]  那個計劃就一定不對了
[00:17:01.260 --> 00:17:03.260]  好不好啊 親愛的兄姊妹
[00:17:03.260 --> 00:17:05.260]  我們真的不能夠懶
[00:17:05.260 --> 00:17:09.260]  不能夠一味賴神
[00:17:09.260 --> 00:17:11.260]  當然一味不理神也不行
[00:17:11.260 --> 00:17:14.260]  但是一味賴神其實也不行
[00:17:14.260 --> 00:17:16.260]  你聽不聽得明白
[00:17:16.260 --> 00:17:18.260]  我不會去買雞蛋的時候
[00:17:18.260 --> 00:17:20.260]  我站在雞蛋檔那裡
[00:17:20.260 --> 00:17:21.260]  神求你帶領我
[00:17:21.260 --> 00:17:25.260]  讓我知道買哪隻蛋
[00:17:25.260 --> 00:17:27.260]  有什麼傻的
[00:17:27.260 --> 00:17:29.260]  可以的
[00:17:29.260 --> 00:17:33.260]  如果我要令到跟從我的人
[00:17:33.260 --> 00:17:34.260]  變得傻的時候
[00:17:34.260 --> 00:17:36.260]  我就講見證
[00:17:36.260 --> 00:17:38.260]  我那次買蛋
[00:17:38.260 --> 00:17:40.260]  我真的不知道買哪隻蛋
[00:17:40.260 --> 00:17:41.260]  不過我祈完禱之後
[00:17:41.260 --> 00:17:42.260]  我買了幾隻蛋
[00:17:42.260 --> 00:17:44.260]  一打開是兩隻黃的
[00:17:44.260 --> 00:17:45.260]  Hallelujah
[00:17:45.260 --> 00:17:48.260]  以後我買蛋我也會祈禱
[00:17:48.260 --> 00:17:50.260]  那你說買蛋祈不祈禱
[00:17:50.260 --> 00:17:52.260]  就讓大家討論一下
[00:17:52.260 --> 00:17:55.260]  買蛋需不需要神的帶領
[00:17:55.260 --> 00:17:57.260]  如果凡事都要神的帶領
[00:17:57.260 --> 00:17:59.260]  我經常記得有一個朋友
[00:17:59.260 --> 00:18:00.260]  很厲害的
[00:18:00.260 --> 00:18:03.260]  是國際雜誌頂尖的記者
[00:18:03.260 --> 00:18:06.260]  臨要結婚的時候
[00:18:06.260 --> 00:18:07.260]  神求你讓我聽
[00:18:07.260 --> 00:18:10.260]  早上看見未婚妻
[00:18:10.260 --> 00:18:12.260]  她穿的鞋子顏色是對的
[00:18:12.260 --> 00:18:14.260]  我只知道是你
[00:18:14.260 --> 00:18:15.260]  我到現在都不明白
[00:18:15.260 --> 00:18:18.260]  也不知道她現在的婚姻狀況是怎樣
[00:18:18.260 --> 00:18:21.260]  一個很有學問
[00:18:21.260 --> 00:18:23.260]  很熟悉的人
[00:18:23.260 --> 00:18:26.260]  在某些方面可以變得很荒謬
[00:18:26.260 --> 00:18:29.260]  我不想我的弟兄姊妹
[00:18:29.260 --> 00:18:32.260]  變得在追求神的引導方面
[00:18:32.260 --> 00:18:34.260]  變得荒謬
[00:18:34.260 --> 00:18:35.260]  陳欣明你排除了
[00:18:35.260 --> 00:18:37.260]  一些神奇的引導
[00:18:37.260 --> 00:18:39.260]  我當然不敢
[00:18:39.260 --> 00:18:40.260]  不過我怕著
[00:18:40.260 --> 00:18:42.260]  每個人都神奇的時候
[00:18:42.260 --> 00:18:43.260]  變成神經
[00:18:43.260 --> 00:18:45.260]  我寧願你不神經
[00:18:45.260 --> 00:18:47.260]  然後很神聖
[00:18:47.260 --> 00:18:49.260]  然後很謙卑
[00:18:49.260 --> 00:18:51.260]  然後很認真的
[00:18:51.260 --> 00:18:52.260]  他說主啊
[00:18:52.260 --> 00:18:56.260]  我願意照你的指示而行
[00:18:56.260 --> 00:18:59.260]  我的基本論調就是說
[00:18:59.260 --> 00:19:01.260]  如果我不是犯罪
[00:19:01.260 --> 00:19:03.260]  行差踏錯
[00:19:03.260 --> 00:19:06.260]  我是事實上根據神明文的教導
[00:19:06.260 --> 00:19:08.260]  去到行事為人
[00:19:08.260 --> 00:19:11.260]  我其實不用太過擔心
