
[00:00:00.000 --> 00:00:06.260]  好 三年了等了
[00:15:43.940 --> 00:15:45.940]  所以他進去我進不去
[00:15:45.940 --> 00:15:47.940]  於是我在哪裡讀呢?
[00:15:47.940 --> 00:15:49.940]  後來在新法書院讀
[00:15:49.940 --> 00:15:50.940]  大家知不知道?
[00:15:50.940 --> 00:15:52.940]  新法書院都拆了
[00:15:52.940 --> 00:15:54.940]  太知道現在香港已經沒有新法書院存在了
[00:15:54.940 --> 00:15:56.940]  後來進英語
[00:15:56.940 --> 00:15:58.940]  原來英語也不太差
[00:15:58.940 --> 00:16:00.940]  不過後來考會考
[00:16:00.940 --> 00:16:02.940]  我的會考成績
[00:16:02.940 --> 00:16:04.940]  說真的
[00:16:04.940 --> 00:16:06.940]  其實也不是太差
[00:16:06.940 --> 00:16:08.940]  當我做了忠臣的老師
[00:16:08.940 --> 00:16:10.940]  去看人的應用程式
[00:16:10.940 --> 00:16:12.940]  我負責修身委員會
[00:16:12.940 --> 00:16:14.940]  就發覺其實也不是很多人的成績比我好
[00:16:14.940 --> 00:16:16.940]  我考會考
[00:16:16.940 --> 00:16:18.940]  其實有一優五良
[00:16:18.940 --> 00:16:20.940]  也不太差
[00:16:20.940 --> 00:16:22.940]  不過
[00:16:22.940 --> 00:16:24.940]  我還沒考會考之前
[00:16:24.940 --> 00:16:26.940]  當然我哥哥先考
[00:16:26.940 --> 00:16:28.940]  但我哥哥考會考
[00:16:28.940 --> 00:16:30.940]  就是四優三良
[00:16:30.940 --> 00:16:32.940]  你和四優三良比較
[00:16:32.940 --> 00:16:34.940]  就覺得一優五良
[00:16:34.940 --> 00:16:36.940]  很差
[00:16:36.940 --> 00:16:38.940]  差了一截
[00:16:38.940 --> 00:16:40.940]  所以我哥哥會考完之後
[00:16:40.940 --> 00:16:42.940]  就去英國的Ruby School讀書
[00:16:42.940 --> 00:16:44.940]  你們未必知道
[00:16:44.940 --> 00:16:46.940]  如果你熟悉英國教育
[00:16:46.940 --> 00:16:48.940]  你知道英國有些所謂出名的
[00:16:48.940 --> 00:16:50.940]  所謂Independent School
[00:16:50.940 --> 00:16:52.940]  就是給英國的貴族
[00:16:52.940 --> 00:16:54.940]  很出名的人去讀
[00:16:54.940 --> 00:16:56.940]  Eton School是其中一間
[00:16:56.940 --> 00:16:58.940]  Ruby是其中一間
[00:16:58.940 --> 00:17:00.940]  英國很多的Prime Minister
[00:17:00.940 --> 00:17:02.940]  都是來自這些Independent School
[00:17:02.940 --> 00:17:04.940]  所以我哥哥
[00:17:04.940 --> 00:17:06.940]  在聖托克維克讀完
[00:17:06.940 --> 00:17:08.940]  就去英國的Ruby School讀
[00:17:08.940 --> 00:17:10.940]  讀所謂A Level
[00:17:10.940 --> 00:17:12.940]  讀完A Level就去Cambridge讀大學
[00:17:12.940 --> 00:17:14.940]  大學在Cambridge
[00:17:14.940 --> 00:17:16.940]  畢業
[00:17:16.940 --> 00:17:18.940]  我就在
[00:17:18.940 --> 00:17:20.940]  新法讀完就去英國
[00:17:20.940 --> 00:17:22.940]  然後就去加拿大
[00:17:22.940 --> 00:17:24.940]  Queen's University
[00:17:24.940 --> 00:17:26.940]  名字都好像挺厲害
[00:17:26.940 --> 00:17:28.940]  皇后大學
[00:17:28.940 --> 00:17:30.940]  加拿大
[00:17:30.940 --> 00:17:32.940]  不過如果你看
[00:17:32.940 --> 00:17:34.940]  QS Survey
[00:17:34.940 --> 00:17:36.940]  排名大學排名
[00:17:36.940 --> 00:17:38.940]  有多有用
[00:17:38.940 --> 00:17:40.940]  另一回事
[00:17:40.940 --> 00:17:42.940]  如果你看大學排名
[00:17:42.940 --> 00:17:44.940]  Queen's University我讀那間
