
[00:00:00.000 --> 00:00:09.000]  最近天主教的教宗開始了一個電視的問答節目
[00:16:39.000 --> 00:16:42.000]  「耶穌說:法老照了摩西亞倫來說:
[00:16:42.000 --> 00:16:46.000]  「起來,連你們帶著的人從我民中出去
[00:16:46.000 --> 00:16:50.000]  依你們所說的去侍奉耶和華華拜
[00:16:50.000 --> 00:16:54.000]  也依你們所說的連羊群牛群帶著走拜
[00:16:54.000 --> 00:16:55.000]  並要為我祝福」
[00:16:55.000 --> 00:17:00.000]  埃及人催促百姓打發他們快快出來那裡
[00:17:00.000 --> 00:17:03.000]  因為埃及人說:我們都要死了
[00:17:03.000 --> 00:17:06.000]  百姓就拿著沒有教的生面
[00:17:06.000 --> 00:17:09.000]  把薄面盤包在衣服上
[00:17:09.000 --> 00:17:11.000]  放在肩頭上
[00:17:11.000 --> 00:17:13.000]  以色列人照著摩西的說行
[00:17:13.000 --> 00:17:17.000]  向埃及人要金器銀器和衣裳
[00:17:17.000 --> 00:17:21.000]  耶和華華叫百姓在埃及人眼前蒙恩
[00:17:21.000 --> 00:17:23.000]  以至埃及人給他們所要的
[00:17:23.000 --> 00:17:27.000]  他們就把埃及人的財物都奪了去」
[00:17:27.000 --> 00:17:28.000]  請姐妹們
[00:17:28.000 --> 00:17:31.000]  在這段聖經給我們看得很清楚
[00:17:31.000 --> 00:17:34.000]  法老王甚至所有的埃及人
[00:17:34.000 --> 00:17:37.000]  是求以色列人走
[00:17:37.000 --> 00:17:40.000]  你們有這麼快就走這麼快
[00:17:40.000 --> 00:17:44.000]  第二他們甚至說:我送這些東西給你
[00:17:44.000 --> 00:17:48.000]  那些東西神認定其實是以色列人的工錢
[00:17:48.000 --> 00:17:50.000]  他們做了這麼多年的苦工
[00:17:50.000 --> 00:17:51.000]  四百年了
[00:17:51.000 --> 00:17:52.000]  一個仙都沒有
[00:17:52.000 --> 00:17:55.000]  現在就要將這些工錢給他們
[00:17:55.000 --> 00:17:58.000]  是埃及人送給他們的
[00:17:58.000 --> 00:18:00.000]  將這些東西拿走
[00:18:00.000 --> 00:18:02.000]  然後就出埃及
[00:18:02.000 --> 00:18:04.000]  不經過這個災
[00:18:04.000 --> 00:18:08.000]  法老不會這樣容讓以色列人出埃及
[00:18:08.000 --> 00:18:10.000]  是因為這樣的緣故
[00:18:10.000 --> 00:18:11.000]  我們看得見
[00:18:11.000 --> 00:18:13.000]  在這段聖經當中
[00:18:13.000 --> 00:18:16.000]  神一方面是看見
[00:18:16.000 --> 00:18:18.000]  法老始終屈服
[00:18:18.000 --> 00:18:19.000]  讓以色列人走
[00:18:19.000 --> 00:18:20.000]  開心
[00:18:20.000 --> 00:18:24.000]  但我相信神同樣是哀痛
[00:18:24.000 --> 00:18:27.000]  哀痛就是埃及法老王的不信
[00:18:27.000 --> 00:18:29.000]  明明他們可以免去這個災
[00:18:29.000 --> 00:18:31.000]  但是他們沒有這樣做
[00:18:31.000 --> 00:18:38.000]  以致不接受羔羊的血擔當他們的死
[00:18:38.000 --> 00:18:40.000]  有很多時候
[00:18:40.000 --> 00:18:43.000]  我們去相信聖經裡面的神蹟奇事
[00:18:43.000 --> 00:18:46.000]  我們去相信耶穌基督受難
[00:18:46.000 --> 00:18:50.000]  相信耶穌基督從死裡面復活
[00:18:50.000 --> 00:18:52.000]  然後讓我們將來有永生
[00:18:52.000 --> 00:18:54.000]  我們去跟人說福音
[00:18:54.000 --> 00:18:55.000]  信這個福音
[00:18:55.000 --> 00:18:57.000]  突然間困難嗎?
[00:18:57.000 --> 00:18:59.000]  困難嗎?
[00:18:59.000 --> 00:19:02.000]  有些人覺得跟人說這些神蹟
[00:19:02.000 --> 00:19:04.000]  說耶穌基督的復活
[00:19:04.000 --> 00:19:05.000]  困難的
[00:19:05.000 --> 00:19:07.000]  可不可以舉手?
[00:19:07.000 --> 00:19:09.000]  那我又想問
[00:19:09.000 --> 00:19:10.000]  有些人
[00:19:10.000 --> 00:19:11.000]  你向人說
[00:19:11.000 --> 00:19:15.000]  摩西帶以色列人出埃及過紅海
[00:19:15.000 --> 00:19:17.000]  一支杖一舉
[00:19:17.000 --> 00:19:19.000]  所有的水就分開
[00:19:19.000 --> 00:19:21.000]  然後就走過去了
[00:19:21.000 --> 00:19:22.000]  在乾地走過
[00:19:22.000 --> 00:19:23.000]  走完之後
[00:19:23.000 --> 00:19:24.000]  一支杖一舉
[00:19:24.000 --> 00:19:28.000]  然後又合法將所有埃及的軍隊
[00:19:28.000 --> 00:19:30.000]  全部浸死了
[00:19:30.000 --> 00:19:31.000]  在河裡
[00:19:31.000 --> 00:19:32.000]  跟人說這個神蹟
[00:19:32.000 --> 00:19:33.000]  有困難的
[00:19:33.000 --> 00:19:35.000]  有幾個人覺得困難的
[00:19:35.000 --> 00:19:37.000]  可不可以舉手?
[00:19:37.000 --> 00:19:39.000]  這麼少人嗎?
[00:19:39.000 --> 00:19:41.000]  是不是沒有跟人說過呢?
[00:19:41.000 --> 00:19:42.000]  你如果跟人說
[00:19:42.000 --> 00:19:44.000]  你敢不敢這樣說呢?
[00:19:44.000 --> 00:19:46.000]  有一次
[00:19:46.000 --> 00:19:49.000]  有一個小孩子叫做Danny
[00:19:49.000 --> 00:19:51.000]  九歲大
[00:19:51.000 --> 00:19:53.000]  他去完兒童主義學之後
[00:19:53.000 --> 00:19:55.000]  回到家裡
[00:19:55.000 --> 00:19:57.000]  急不及待
[00:19:57.000 --> 00:19:59.000]  就跟爹地說
[00:19:59.000 --> 00:20:03.000]  哇!爹地啊!摩西好勁啊!
[00:20:03.000 --> 00:20:05.000]  那爹地就問
[00:20:05.000 --> 00:20:07.000]  怎麼勁啊?
[00:20:07.000 --> 00:20:08.000]  媽媽也說
[00:20:08.000 --> 00:20:09.000]  兒子
[00:20:09.000 --> 00:20:11.000]  告訴我們聽聽
[00:20:11.000 --> 00:20:13.000]  唉!摩西怎麼勁啊?
[00:20:13.000 --> 00:20:14.000]  當埃及人
[00:20:14.000 --> 00:20:16.000]  一百萬的大軍
[00:20:16.000 --> 00:20:17.000]  來追他們的時候
[00:20:17.000 --> 00:20:19.000]  差點就追到了
[00:20:19.000 --> 00:20:21.000]  誰知道摩西就用了第一招
[00:20:21.000 --> 00:20:23.000]  就是煙霧彈
