
[00:00:00.000 --> 00:00:06.560]  現在很有兒節晚餐的感覺
[00:04:11.600 --> 00:04:14.440]  住在你旁邊的就是你的淪捨
[00:04:14.440 --> 00:04:17.480]  住在你旁邊的淪捨
[00:04:17.480 --> 00:04:21.000]  當時來說很多時候就是自己的親戚
[00:04:21.000 --> 00:04:27.480]  父親、母親、哥哥、弟弟
[00:04:27.480 --> 00:04:28.600]  血緣關係的
[00:04:28.600 --> 00:04:29.920]  所以整個村裡面
[00:04:29.920 --> 00:04:31.080]  很多人的淪捨
[00:04:31.080 --> 00:04:36.680]  實在就是一大家人和朋友
[00:04:36.680 --> 00:04:41.280]  不過後來那些村就越來越大
[00:04:41.280 --> 00:04:46.600]  還有開始有做生意的
[00:04:46.600 --> 00:04:48.320]  不只是農業社會
[00:04:48.320 --> 00:04:52.480]  所以那些人現在就會去另外一個村裡
[00:04:52.480 --> 00:04:53.840]  搬到另外一個村裡
[00:04:53.840 --> 00:04:55.880]  另外的人又會搬進來
[00:04:55.880 --> 00:05:01.400]  開始這個淪捨這個觀念就模糊了
[00:05:01.400 --> 00:05:05.800]  所以你記得是不是去到盧家福音那裡
[00:05:05.800 --> 00:05:07.080]  那些法利賽人都問
[00:05:07.080 --> 00:05:08.880]  「誰是我的淪捨?」問耶穌
[00:05:08.880 --> 00:05:09.880]  還記得嗎?
[00:05:09.880 --> 00:05:11.880]  你不覺得好像很簡單的事情
[00:05:11.880 --> 00:05:14.000]  為什麼你會問他?
[00:05:14.000 --> 00:05:16.800]  因為原本在舊約裡面
[00:05:16.800 --> 00:05:19.280]  誰是我的淪捨是很清楚的
[00:05:19.280 --> 00:05:20.720]  住在你旁邊那個
[00:05:20.720 --> 00:05:22.360]  但是現在不是了
[00:05:22.360 --> 00:05:26.120]  你最親的人可能是住在另外一個地方
[00:05:26.120 --> 00:05:28.240]  你旁邊那個是你不認識的那個
[00:05:28.240 --> 00:05:30.200]  有什麼理由你旁邊那個是親一個
[00:05:30.200 --> 00:05:32.800]  你的親戚住在遠的地方?
[00:05:32.800 --> 00:05:33.800]  是不是?
[00:05:33.800 --> 00:05:36.680]  或者你說怎麼說呢?
[00:05:36.680 --> 00:05:39.440]  這個住在村頭那個人
[00:05:39.440 --> 00:05:41.160]  就是剛剛搬來沒多久
[00:05:41.160 --> 00:05:43.560]  那他就是你淪捨了
[00:05:43.560 --> 00:05:46.960]  但是這個不是我很熟悉的人
[00:05:46.960 --> 00:05:47.280]  是不是?
[00:05:47.280 --> 00:05:51.200]  有什麼理由我對他好像我對我自己的家人一樣
[00:05:51.200 --> 00:05:56.600]  所以很多這些問題就開始浮現出來
[00:05:56.600 --> 00:05:59.360]  一路他們就在爭論
[00:05:59.360 --> 00:06:00.920]  誰才是他淪捨
[00:06:00.920 --> 00:06:03.560]  實際上淪捨是代表性的
[00:06:03.560 --> 00:06:05.600]  淪捨可以是你的親戚
[00:06:05.600 --> 00:06:07.960]  就算住在隔壁房屋
[00:06:07.960 --> 00:06:09.280]  那個也是你的淪捨
[00:06:09.280 --> 00:06:11.040]  就不一定是住在你隔壁那個
[00:06:11.040 --> 00:06:13.760]  我覺得這個問題
[00:06:13.760 --> 00:06:17.360]  對香港人特別重要
[00:06:17.360 --> 00:06:19.600]  因為香港正正是一個大都市
[00:06:19.600 --> 00:06:22.160]  正正有很多人出出入入的
[00:06:22.160 --> 00:06:24.400]  誰是我的淪捨呢?
[00:06:24.400 --> 00:06:27.360]  今天你在教會的朋友不一定是住在你隔壁
[00:06:27.360 --> 00:06:30.200]  住在你隔壁的人未必是你最親的人
[00:06:30.200 --> 00:06:32.960]  未必是你最熟悉的人
[00:06:32.960 --> 00:06:35.680]  你來到教會 這裡這一班才是最熟悉的
[00:06:35.680 --> 00:06:37.440]  這麼說吧
[00:06:37.440 --> 00:06:39.440]  可能不是你隔壁那個人
[00:06:39.440 --> 00:06:40.920]  所以誰是我的淪捨呢?
[00:06:40.920 --> 00:06:43.800]  我們實際上就要看看耶穌怎麼回答這個問題
[00:06:43.800 --> 00:06:45.360]  耶穌回答這個問題的時候
[00:06:45.360 --> 00:06:49.680]  就說了那個撒瑪利亞人的比喻 還記得嗎?
[00:06:49.680 --> 00:06:53.400]  很多人都 很多學者都這麼說的
[00:06:53.400 --> 00:06:56.640]  他們問耶穌誰是我的淪捨
[00:06:56.640 --> 00:06:59.160]  耶穌說完這個故事之後
[00:06:59.160 --> 00:07:01.600]  實在就反過來問他們
[00:07:01.600 --> 00:07:05.840]  誰才是這個落難的人的淪捨呢?
[00:07:05.840 --> 00:07:07.480]  是反過來問這個問題
[00:07:07.480 --> 00:07:09.960]  就是說不是誰是你的淪捨
[00:07:09.960 --> 00:07:13.280]  是誰是你想做他的淪捨
[00:07:13.280 --> 00:07:14.960]  你想做誰的淪捨呢?
[00:07:14.960 --> 00:07:16.960]  不是問誰是我的淪捨
[00:07:16.960 --> 00:07:21.760]  而是你要問的就是你想做誰的淪捨
[00:07:21.760 --> 00:07:25.760]  這個人不一定是我們的
[00:07:25.760 --> 00:07:28.040]  甚至在耶穌那裡是撒瑪利亞人
[00:07:28.040 --> 00:07:30.320]  對嗎?就是遠了一點點的
[00:07:30.320 --> 00:07:31.680]  不是猶太人來的
[00:07:31.680 --> 00:07:33.840]  這個是撒瑪利亞人來的
[00:07:33.840 --> 00:07:37.720]  怎麼說呢?我們的種族
[00:07:37.720 --> 00:07:38.800]  那些東西
[00:07:38.800 --> 00:07:40.880]  不一定是你們同一個種族
[00:07:40.880 --> 00:07:44.640]  所以你的淪捨不一定是香港人
[00:07:44.640 --> 00:07:46.280]  可以是另外一種人
[00:07:46.280 --> 00:07:48.320]  可以是西班牙人都可以的
[00:07:48.320 --> 00:07:50.800]  是吧?可以是白人、黑人
[00:07:50.800 --> 00:07:52.880]  什麼人都可以
[00:07:52.880 --> 00:07:56.000]  還有那個人不是住在隔壁的
[00:07:56.000 --> 00:07:57.280]  很明顯的
[00:07:57.280 --> 00:08:00.480]  因為那個撒瑪利亞人
[00:08:00.480 --> 00:08:01.840]  最後幫助那個人
[00:08:01.840 --> 00:08:05.200]  那個撒瑪利亞人是住在另外一個地方的
[00:08:05.200 --> 00:08:08.040]  我們這樣讀這個東西的時候
[00:08:08.040 --> 00:08:10.240]  我們有時候又出現了另外一個問題
[00:08:10.240 --> 00:08:11.960]  你知道嗎?
[00:08:11.960 --> 00:08:16.200]  就是我們將這個比喻讀為
[00:08:16.200 --> 00:08:19.760]  我們要做每個人的淪捨
[00:08:19.760 --> 00:08:21.600]  這樣又是錯的
[00:08:21.600 --> 00:08:24.200]  耶穌沒有說要做每個人的淪捨
[00:08:24.200 --> 00:08:27.640]  耶穌是問你想做哪個人的淪捨
[00:08:27.640 --> 00:08:28.880]  為什麼這樣說呢?
[00:08:28.880 --> 00:08:29.520]  你想一下
[00:08:29.520 --> 00:08:32.680]  待會我們完了大家就回家了
[00:08:32.680 --> 00:08:35.000]  你從現在這裡回到家裡
[00:08:35.000 --> 00:08:37.320]  如果你看到每個人有需要的人
[00:08:37.320 --> 00:08:38.680]  你都需要做他的淪捨
[00:08:38.680 --> 00:08:40.760]  你有很長時間都還沒回到家裡
[00:08:40.760 --> 00:08:42.120]  你信不信?
[00:08:42.120 --> 00:08:44.280]  我們多數不注意這些東西
[00:08:44.280 --> 00:08:48.040]  你到處看看很多人有需要的
[00:08:48.040 --> 00:08:51.280]  如果你真的要每個人有需要都是你的淪捨
[00:08:51.280 --> 00:08:55.440]  基本上你經常走出街道
[00:08:55.440 --> 00:08:58.120]  你就回不了家了
[00:08:58.120 --> 00:08:59.480]  所以耶穌都不是這樣說
[00:08:59.480 --> 00:09:02.360]  耶穌是問你想做哪個人的淪捨
[00:09:02.360 --> 00:09:06.160]  就是說我們的資源有限
[00:09:06.160 --> 00:09:09.280]  這個資源有限當中
[00:09:09.280 --> 00:09:12.280]  我們想做哪個人的淪捨
[00:09:12.280 --> 00:09:15.560]  現在我們說的是貧窮的議題
[00:09:15.560 --> 00:09:16.960]  撒瑪利亞人的故事
[00:09:16.960 --> 00:09:19.360]  撒瑪利亞人幫助那個人
[00:09:19.360 --> 00:09:21.440]  那個人是落難的人
[00:09:21.440 --> 00:09:22.680]  他是有需要的
[00:09:22.680 --> 00:09:26.280]  但不是每個人都應該去幫助他
[00:09:26.280 --> 00:09:29.760]  或者是適合幫助他的人
[00:09:29.760 --> 00:09:32.880]  所以在我們的環境裡面
[00:09:32.880 --> 00:09:35.440]  我們要問的問題就是
[00:09:35.440 --> 00:09:39.920]  我們實在想做哪個人的淪捨
[00:09:39.920 --> 00:09:44.760]  當然這個淪捨可以是我們隔壁屋的人
[00:09:44.760 --> 00:09:48.240]  可以是我們公司裡的一個人
[00:09:48.240 --> 00:09:51.560]  可以是我們一個朋友住在外國都可以
[00:09:51.560 --> 00:09:57.480]  甚至是一個人我們剛好上網看到的
[00:09:57.480 --> 00:09:59.360]  有一天你上網看到
[00:09:59.360 --> 00:10:03.160]  哪裡有災難、地震
[00:10:03.160 --> 00:10:04.920]  有些人有需要
[00:10:04.920 --> 00:10:06.040]  你祈禱之後
[00:10:06.040 --> 00:10:08.480]  你覺得神感動你
[00:10:08.480 --> 00:10:10.040]  你想幫這些人
[00:10:10.040 --> 00:10:13.400]  那個就變成你的淪捨了
[00:10:13.400 --> 00:10:15.200]  所以這個第一件事
[00:10:15.200 --> 00:10:17.000]  我們要記住就是說
[00:10:17.000 --> 00:10:18.760]  實在耶穌問的問題就是
[00:10:18.760 --> 00:10:22.000]  誰是?你是誰的淪捨?
[00:10:22.000 --> 00:10:24.400]  不是要每個人都是你的淪捨
[00:10:24.400 --> 00:10:27.640]  但是你要問自己
[00:10:27.640 --> 00:10:30.080]  你想做誰的淪捨
[00:10:30.080 --> 00:10:32.960]  但是這裡有兩個對比的態度
[00:10:32.960 --> 00:10:34.280]  一個是藐視
[00:10:34.280 --> 00:10:35.920]  一個是憐憫
[00:10:35.920 --> 00:10:40.800]  兩個都是一種面對貧窮的態度
[00:10:40.800 --> 00:10:41.920]  可以是藐視
[00:10:41.920 --> 00:10:43.840]  可以是憐憫
[00:10:43.840 --> 00:10:45.600]  分別有時是怎樣呢?
[00:10:45.600 --> 00:10:51.320]  分別有時純粹是我們看到那個人是否一個人
[00:10:51.320 --> 00:10:57.520]  純粹是看到貧窮或者貧窮帶來的問題
[00:10:57.520 --> 00:11:00.160]  或者你看到那個人
[00:11:00.160 --> 00:11:02.280]  這個真的又有一個故事
[00:11:02.280 --> 00:11:04.200]  這個又是講一個青年人
[00:11:04.200 --> 00:11:05.880]  是男生來的
[00:11:05.880 --> 00:11:08.800]  他做工是做什麼的呢?
[00:11:08.800 --> 00:11:10.800]  他做律師的
[00:11:10.800 --> 00:11:15.240]  我知道香港不是律師就是醫生
[00:11:15.240 --> 00:11:16.240]  不是做金融的
[00:11:16.240 --> 00:11:17.240]  這個是做律師的
[00:11:17.240 --> 00:11:18.320]  那挺開心的
[00:11:18.320 --> 00:11:19.800]  不過他是年輕人
[00:11:19.800 --> 00:11:20.440]  去到那裡
[00:11:20.440 --> 00:11:22.240]  他的老闆是怎樣做的呢?
[00:11:22.240 --> 00:11:24.880]  就叫他見顧客
[00:11:24.880 --> 00:11:27.320]  他就是最前面的那個人
[00:11:27.320 --> 00:11:28.440]  坐在前面
[00:11:28.440 --> 00:11:31.000]  總之誰進來就要先經過他
[00:11:31.000 --> 00:11:32.120]  他就要招呼人
[00:11:32.120 --> 00:11:33.600]  他就是那個人
[00:11:33.600 --> 00:11:34.600]  那很麻煩的
[00:11:34.600 --> 00:11:37.200]  因為裡面那些就招呼那些重要客人
[00:11:37.200 --> 00:11:39.720]  他就經常招呼那些不重要的
[00:11:39.720 --> 00:11:41.480]  就扔了去他的辦公室
[00:11:41.480 --> 00:11:43.440]  有一天來了一個
[00:11:43.440 --> 00:11:47.280]  很明顯是很窮的人
[00:11:47.280 --> 00:11:50.840]  還要是這個年輕人自己講的
[00:11:50.840 --> 00:11:54.560]  他說有幾樣東西都洗到很刺眼的
[00:11:54.560 --> 00:11:56.720]  一就是他的頭髮是怎樣的
[00:11:56.720 --> 00:11:58.520]  他的衣著是怎樣的
[00:11:58.520 --> 00:12:02.360]  就是一坐下他已經是很刺眼的
[00:12:02.360 --> 00:12:03.640]  但是還有一樣東西
[00:12:03.640 --> 00:12:06.840]  他說他更加難受的是什麼呢?
[00:12:06.840 --> 00:12:08.480]  是那股味道
[00:12:08.480 --> 00:12:11.000]  他說他坐在那裡要跟他聊天
[00:12:11.000 --> 00:12:13.120]  接著他想了很快就打發了他
[00:12:13.120 --> 00:12:16.280]  因為他覺得他沒有理由有錢
[00:12:16.280 --> 00:12:18.240]  找我們幫他
[00:12:18.240 --> 00:12:20.840]  他想著兩下子跟他聊天
[00:12:20.840 --> 00:12:21.840]  接著就叫他走
[00:12:21.840 --> 00:12:26.600]  誰知道那個人想跟他分享他的生命的故事
[00:12:26.600 --> 00:12:28.840]  那你又不可以叫他走
[00:12:28.840 --> 00:12:30.320]  因為不可以這樣做的
[00:12:30.320 --> 00:12:31.080]  他沒辦法
[00:12:31.080 --> 00:12:34.560]  就坐在那裡要聽那個人開始講
[00:12:34.560 --> 00:12:38.000]  他也很有耐性
[00:12:38.000 --> 00:12:39.920]  他就聽這個男人講
[00:12:39.920 --> 00:12:40.840]  這個男人開始講
[00:12:40.840 --> 00:12:45.480]  他說原來他本來也有家庭的
[00:12:45.480 --> 00:12:47.720]  他本來有三間房子的
[00:12:47.720 --> 00:12:48.600]  你知道嗎?
[00:12:48.600 --> 00:12:50.320]  所以一間要來住
[00:12:50.320 --> 00:12:53.040]  兩間就要來收租的
[00:12:53.040 --> 00:12:56.000]  不過後來他就破產了
[00:12:56.000 --> 00:12:59.480]  因為不知道是股市還是樓市
[00:12:59.480 --> 00:13:01.120]  他就破產了
[00:13:01.120 --> 00:13:02.960]  接著他就沒有錢了
[00:13:02.960 --> 00:13:05.160]  接著他的太太就離開了
[00:13:05.160 --> 00:13:07.960]  接著他的二女又離開了
[00:13:07.960 --> 00:13:09.680]  他一直講的時候
[00:13:09.680 --> 00:13:13.040]  這個年輕人聽他講的時候
[00:13:13.040 --> 00:13:15.240]  有一樣東西轉變了
[00:13:15.240 --> 00:13:17.040]  轉變就是他聽著聽著
[00:13:17.040 --> 00:13:20.320]  他開始明白這個人在他面前
[00:13:20.320 --> 00:13:22.240]  原來是跟他一樣的
[00:13:22.240 --> 00:13:24.400]  也試過有家庭
[00:13:24.400 --> 00:13:25.520]  好像他這樣
[00:13:25.520 --> 00:13:27.840]  也試過有抱負的
[00:13:27.840 --> 00:13:29.880]  也試過成功過的
[00:13:29.880 --> 00:13:31.080]  開心過的
[00:13:31.080 --> 00:13:32.120]  愛過的
[00:13:32.120 --> 00:13:34.720]  但是現在失去了一切
[00:13:34.720 --> 00:13:37.520]  他開始看到那個人
[00:13:37.520 --> 00:13:38.560]  分別就是這樣
[00:13:38.560 --> 00:13:40.080]  所以他自己說的
[00:13:40.080 --> 00:13:42.320]  他說慢慢聽著聽著的時候
[00:13:42.320 --> 00:13:45.360]  那股味道他就聞慣了
[00:13:45.360 --> 00:13:48.000]  看著看著又習慣了
[00:13:48.000 --> 00:13:49.920]  眼睛又習慣了
[00:13:49.920 --> 00:13:51.480]  但是現在開始看到那個
[00:13:51.480 --> 00:13:53.000]  就不是一個貧窮人
[00:13:53.000 --> 00:13:54.840]  很麻煩的在麻煩他
[00:13:54.840 --> 00:13:55.920]  他看到的是什麼呢?
[00:13:55.920 --> 00:13:57.520]  一個人
[00:13:57.520 --> 00:13:59.160]  一個人現在
[00:13:59.160 --> 00:14:02.880]  實在都不是真的想找他來幫什麼的
[00:14:02.880 --> 00:14:03.520]  幫不了的
[00:14:03.520 --> 00:14:06.240]  是想聽一下他說的話
[00:14:07.240 --> 00:14:10.120]  我們讀另外一個經文
[00:14:10.120 --> 00:14:12.360]  十四章的三十一節
[00:14:12.360 --> 00:14:15.720]  一而起
[00:14:15.720 --> 00:14:17.440]  欺壓貧寒的
[00:14:17.440 --> 00:14:19.600]  自欲沒做他的主
[00:14:19.600 --> 00:14:21.440]  憐憫窮乏的
[00:14:21.440 --> 00:14:23.440]  乃是尊敬主
[00:14:23.440 --> 00:14:26.920]  你看不看到這裡又是有兩個不同的態度
[00:14:26.920 --> 00:14:29.080]  一個態度是欺壓
[00:14:29.080 --> 00:14:30.800]  另外一個是憐憫
[00:14:30.800 --> 00:14:32.920]  欺壓很明顯是錯的那個
[00:14:32.920 --> 00:14:34.920]  或者是剝削
[00:14:34.920 --> 00:14:36.280]  或者是怎麼樣的
[00:14:36.280 --> 00:14:38.280]  老實說
[00:14:38.280 --> 00:14:44.920]  當一個地方可以出現籠屋的
[00:14:44.920 --> 00:14:46.920]  是有些欺壓的成份出現了
[00:14:46.920 --> 00:14:48.920]  是剝削的成份出現了
[00:14:48.920 --> 00:14:53.000]  一年兩年前
[00:14:53.000 --> 00:14:56.200]  在新聞那裡都說得很厲害的
[00:14:56.200 --> 00:14:58.200]  就說原來天水圍的東西
[00:14:58.200 --> 00:15:00.560]  比很多地方還要貴
[00:15:00.560 --> 00:15:01.680]  我聽到
[00:15:01.680 --> 00:15:03.680]  我都覺得很有趣
[00:15:03.680 --> 00:15:05.200]  我就去查一下
[00:15:05.200 --> 00:15:07.520]  在南華早報
[00:15:07.520 --> 00:15:09.240]  有一次真的就這麼說
[00:15:09.240 --> 00:15:11.240]  是12月2號
[00:15:11.240 --> 00:15:13.240]  2013年
[00:15:13.240 --> 00:15:17.560]  他說天水圍的豬肉
[00:15:17.560 --> 00:15:23.240]  是57%貴過在其他地方
[00:15:23.240 --> 00:15:26.120]  那裡應該是貧窮人
[00:15:26.120 --> 00:15:28.800]  誰知道那裡買的東西還要貴了
[00:15:28.800 --> 00:15:32.120]  那裡的牛肉就不用說了
[00:15:32.120 --> 00:15:34.120]  是一公斤
[00:15:34.120 --> 00:15:36.120]  222元左右
[00:15:36.120 --> 00:15:40.120]  這個是51%
[00:15:40.120 --> 00:15:43.120]  就是51%是比其他地方高的
[00:15:43.120 --> 00:15:47.120]  還有就是這個基尼系數
[00:15:47.120 --> 00:15:50.120]  基尼系數是計貧窮的差別
[00:15:50.120 --> 00:15:52.120]  就是富裕貧窮的差別
[00:15:52.120 --> 00:15:54.120]  在香港在2011年
[00:15:54.120 --> 00:15:56.120]  是0.533的
[00:15:56.120 --> 00:16:00.120]  就是說是多麼的厲害
[00:16:00.120 --> 00:16:03.120]  如果你去到這樣的地步
[00:16:03.120 --> 00:16:05.120]  即是說
[00:16:05.120 --> 00:16:07.120]  實際上真的有些剝削的情況出現了
[00:16:07.120 --> 00:16:10.120]  你說那是對的是什麼呢?
[00:16:10.120 --> 00:16:12.120]  這裡說的是憐憫
[00:16:12.120 --> 00:16:14.120]  憐憫嘛 是不是?
[00:16:14.120 --> 00:16:16.120]  問題就是說
[00:16:16.120 --> 00:16:21.120]  這個神是創造窮人
[00:16:21.120 --> 00:16:24.120]  和創造有錢人的嘛
[00:16:24.120 --> 00:16:27.120]  怎麼說呢?
[00:16:27.120 --> 00:16:29.120]  如果你看剛才那個31章
[00:16:29.120 --> 00:16:33.120]  「憐憫貧窮的乃是敬畏主」
[00:16:33.120 --> 00:16:35.120]  那個主
[00:16:35.120 --> 00:16:37.120]  祂是一個主嘛
[00:16:37.120 --> 00:16:40.120]  然後祂就說「創造他的主」
[00:16:40.120 --> 00:16:42.120]  你明白嗎?
[00:16:42.120 --> 00:16:47.120]  所以當我們欺壓一個貧窮人的時候
[00:16:47.120 --> 00:16:50.120]  實際上我們欺壓的不只是那個貧窮人
[00:16:50.120 --> 00:16:54.120]  而是創造貧窮人的那個主
[00:16:54.120 --> 00:16:56.120]  可能我們看到的是一個人
[00:16:56.120 --> 00:16:57.120]  我們認識的
[00:16:57.120 --> 00:17:01.120]  神看到的就好像一個去創造的人
[00:17:01.120 --> 00:17:03.120]  我和你說分別是怎樣呢?
[00:17:03.120 --> 00:17:06.120]  分別就好像父母看到的兒子
[00:17:06.120 --> 00:17:08.120]  和我們看到的兒子
[00:17:08.120 --> 00:17:11.120]  很簡單的
[00:17:11.120 --> 00:17:14.120]  大家這裡我相信不少人有父母的
[00:17:14.120 --> 00:17:17.120]  你可以看到一個小孩或者什麼都好
[00:17:17.120 --> 00:17:19.120]  你可能覺得他麻煩或者覺得什麼
[00:17:19.120 --> 00:17:22.120]  但是父母看到他就不同了
[00:17:22.120 --> 00:17:25.120]  父母看到他那一刻的時候
[00:17:25.120 --> 00:17:27.120]  就不只是一個麻煩人
[00:17:27.120 --> 00:17:29.120]  或者一個失敗的人
[00:17:29.120 --> 00:17:31.120]  或者一個怎樣的人
[00:17:31.120 --> 00:17:34.120]  他看到的是他自己的兒子
[00:17:34.120 --> 00:17:36.120]  或者女兒
[00:17:36.120 --> 00:17:38.120]  神看到我們就是這樣
[00:17:38.120 --> 00:17:42.120]  神看到我們就是看到他創造的
[00:17:42.120 --> 00:17:47.120]  我覺得是不是這麼多這樣的教導呢?
[00:17:47.120 --> 00:17:50.120]  其中一個我覺得是最感人的教導
[00:17:50.120 --> 00:17:51.120]  關於這件事
[00:17:51.120 --> 00:17:53.120]  反而就是浪子的故事
[00:17:53.120 --> 00:17:55.120]  大家讀這個故事的時候
[00:17:55.120 --> 00:17:57.120]  我相信你不是想著讀貧窮的
[00:17:57.120 --> 00:18:02.120]  但是貧窮的議題正正就在背後
[00:18:02.120 --> 00:18:04.120]  分別是什麼呢?
[00:18:04.120 --> 00:18:06.120]  爸爸嘛
[00:18:06.120 --> 00:18:09.120]  那個故事說爸爸有兩個兒子
[00:18:09.120 --> 00:18:11.120]  一個兒子就是乖的
[00:18:11.120 --> 00:18:13.120]  大兒子很乖的
