
[00:00:00.000 --> 00:00:06.120]  《哥林多前書》系列第二講
[00:02:03.920 --> 00:02:06.120]  那你說福音是甚麼?
[00:02:06.120 --> 00:02:08.240]  福音就是好消息
[00:02:08.240 --> 00:02:12.040]  在哥林多前書的十五章給了我們一個定義
[00:02:12.040 --> 00:02:15.880]  福音就是耶穌基督為我們的罪死
[00:02:15.880 --> 00:02:17.760]  第三天復活
[00:02:17.760 --> 00:02:19.360]  簡單嗎?
[00:02:19.360 --> 00:02:21.360]  非常之簡單
[00:02:21.360 --> 00:02:23.960]  很多人都說我不懂得怎樣傳福音
[00:02:23.960 --> 00:02:25.480]  但你懂不懂得說
[00:02:25.480 --> 00:02:27.880]  耶穌基督為你的罪而死
[00:02:27.880 --> 00:02:29.280]  三天復活
[00:02:29.280 --> 00:02:30.280]  你懂不懂得說?
[00:02:30.280 --> 00:02:31.520]  如果你懂的話
[00:02:31.520 --> 00:02:33.120]  這就是傳福音
[00:02:33.120 --> 00:02:35.680]  所以每個人都應該懂得傳福音
[00:02:35.680 --> 00:02:39.760]  使徒的職責就是傳達福音
[00:02:39.760 --> 00:02:43.720]  在哥林多前書的九章四節
[00:02:43.720 --> 00:02:45.880]  保羅有同樣的教導
[00:02:45.880 --> 00:02:48.920]  保羅說我是使徒我要傳福音
[00:02:48.920 --> 00:02:52.120]  甚至我要靠傳福音為生
[00:02:52.120 --> 00:02:56.280]  我要藉著傳福音來維持生計
[00:02:56.280 --> 00:02:59.000]  這是使徒應得的
[00:02:59.000 --> 00:03:03.280]  但保羅沒有問哥林多教會拿一分一文
[00:03:03.280 --> 00:03:04.400]  為甚麼?
[00:03:04.400 --> 00:03:07.080]  去到哥林多前書的第九章
[00:03:07.080 --> 00:03:09.720]  我們就見到有很多新的信徒
[00:03:09.720 --> 00:03:12.280]  保羅不想問他們拿錢
[00:03:12.280 --> 00:03:15.000]  因為保羅會給一個錯誤的印象
[00:03:15.000 --> 00:03:17.480]  你們這些基督徒原來這麼貪錢
[00:03:17.480 --> 00:03:22.400]  所以保羅從來不向哥林多教會拿一分一文
[00:03:22.400 --> 00:03:24.720]  他雖然有這樣的權利
[00:03:24.720 --> 00:03:26.120]  但他沒有這樣做
[00:03:26.120 --> 00:03:28.280]  他不希望叛島人
[00:03:28.280 --> 00:03:32.200]  使徒所做的第一點就是傳福音
[00:03:32.200 --> 00:03:35.320]  第二就是要專心的禱告
[00:03:35.320 --> 00:03:37.800]  在使徒行傳的六章四節
[00:03:37.800 --> 00:03:42.120]  但我要專心以祈禱傳道為事
[00:03:42.120 --> 00:03:44.360]  有兩點在這裡
[00:03:44.360 --> 00:03:47.240]  傳道就是我們剛才所說的傳福音
[00:03:47.240 --> 00:03:48.360]  已經說了
[00:03:48.360 --> 00:03:51.080]  還有第二點就是祈禱
[00:03:51.080 --> 00:03:55.160]  使徒要為福音的事供來禱告
[00:03:55.160 --> 00:03:58.680]  使徒要為教會禱告
[00:03:58.680 --> 00:04:01.320]  為眾聖徒來禱告
[00:04:01.320 --> 00:04:03.640]  這就是使徒的責任
[00:04:03.640 --> 00:04:05.960]  還有第三點
[00:04:05.960 --> 00:04:08.120]  是要教導真道
[00:04:08.120 --> 00:04:10.520]  以弗所書的四章十一節
[00:04:10.520 --> 00:04:13.640]  他所賜的有使徒有先知
[00:04:13.640 --> 00:04:19.400]  有傳福音的有牧師和教師
[00:04:19.400 --> 00:04:23.480]  所以使徒要教神的話語
[00:04:23.480 --> 00:04:26.920]  以弗所書的四章十二至十三節
[00:04:26.920 --> 00:04:30.360]  為要成全聖徒各盡其職
[00:04:30.360 --> 00:04:32.440]  建立基督的新體積
[00:04:32.440 --> 00:04:36.040]  等到眾人在真道上同歸於一
[00:04:36.040 --> 00:04:37.640]  認識神的兒子
[00:04:37.640 --> 00:04:39.080]  得以長大成人
[00:04:39.080 --> 00:04:41.720]  滿有基督長成的新量
[00:04:41.720 --> 00:04:43.800]  有沒有見到經文說
[00:04:43.800 --> 00:04:49.160]  使徒要成全聖徒要教導真道
[00:04:49.160 --> 00:04:51.960]  在真道上使他們同歸於一
[00:04:51.960 --> 00:04:54.520]  這就是使徒的責任
[00:04:54.520 --> 00:04:57.720]  而在使徒行傳的第六章第二節
[00:04:57.720 --> 00:05:00.920]  說到當時有很多人信主
[00:05:00.920 --> 00:05:03.000]  在教會有很多事要做
[00:05:03.000 --> 00:05:04.760]  要管理飯食
[00:05:04.760 --> 00:05:06.040]  經文說什麼?
[00:05:06.040 --> 00:05:10.120]  使徒不要因為要管理飯食就怎樣?
[00:05:10.120 --> 00:05:12.280]  撇下神的道不理
[00:05:12.280 --> 00:05:15.640]  所以他們揀選了七個執事出來
[00:05:15.640 --> 00:05:17.480]  在使徒行傳的第六章
[00:05:17.480 --> 00:05:20.360]  其中一個就是試題犯
[00:05:20.360 --> 00:05:23.720]  還有使徒最後一點
[00:05:23.720 --> 00:05:26.520]  就是有神跡騎士的能力
[00:05:26.520 --> 00:05:29.800]  在哥倫多後書的十二章十二節
[00:05:29.800 --> 00:05:33.800]  保羅說我在你們中間用百般的忍耐
[00:05:33.800 --> 00:05:35.720]  藉著神跡騎士
[00:05:35.720 --> 00:05:39.560]  而能顯出使徒的憑據來
[00:05:39.560 --> 00:05:43.400]  使徒的憑據就是有神跡騎士的能力
[00:05:43.400 --> 00:05:45.160]  這也是原因
[00:05:45.160 --> 00:05:50.040]  為什麼我說現在已經沒有了神跡騎士的恩賜
[00:05:50.040 --> 00:05:50.840]  為什麼?
[00:05:50.840 --> 00:05:53.960]  因為神跡騎士的恩賜是給使徒
[00:05:53.960 --> 00:05:55.800]  是使徒的憑據
[00:05:55.800 --> 00:05:57.480]  現在沒有使徒
[00:05:57.480 --> 00:06:00.280]  就沒有神跡騎士的恩賜
[00:06:00.280 --> 00:06:02.360]  為什麼我們知道沒有使徒?
[00:06:02.360 --> 00:06:05.000]  你看以弗所書的二章二十節
[00:06:05.000 --> 00:06:08.760]  使徒和先知是教會的根基
[00:06:08.760 --> 00:06:10.840]  根基只有一個
[00:06:10.840 --> 00:06:15.160]  你不會在教會的根基上又起根基
[00:06:15.160 --> 00:06:16.920]  再起根基
[00:06:16.920 --> 00:06:19.880]  你在根基上來建築教會
[00:06:19.880 --> 00:06:23.240]  所以已經是不會再有使徒
[00:06:23.240 --> 00:06:26.680]  再沒有神跡騎士的恩賜
[00:06:26.680 --> 00:06:30.440]  上次我們說到哥倫多前書的一章一節
[00:06:30.440 --> 00:06:34.200]  保羅說他和兄弟所提尼
[00:06:34.200 --> 00:06:38.200]  寫信給在哥倫多神的教會
[00:06:38.200 --> 00:06:41.640]  我上次沒有說到所提尼是誰
[00:06:41.640 --> 00:06:43.480]  保羅叫他做兄弟
[00:06:43.480 --> 00:06:46.200]  所以他是主內的一個弟兄
[00:06:46.200 --> 00:06:50.040]  在經文說他和保羅一起寫哥倫多書
[00:06:50.040 --> 00:06:54.440]  那你說哥倫多書的作者是不是所提尼?
[00:06:54.440 --> 00:06:56.120]  不是
[00:06:56.120 --> 00:06:59.400]  所提尼只不過是保羅的書記
[00:06:59.400 --> 00:07:02.680]  抄寫員或者秘書
[00:07:02.680 --> 00:07:06.200]  保羅口述說出他要說的話
[00:07:06.200 --> 00:07:09.080]  所提尼就將他寫下來
[00:07:09.080 --> 00:07:12.600]  而且很多時候保羅會在他的書信
[00:07:12.600 --> 00:07:14.360]  親自來簽名
[00:07:14.360 --> 00:07:18.760]  好像鐵薩羅尼加後書的三章十七節一樣
[00:07:18.760 --> 00:07:22.040]  其實這個所提尼應該非常了解
[00:07:22.040 --> 00:07:24.120]  哥倫多教會的情況
[00:07:24.120 --> 00:07:25.400]  因為為什麼?
[00:07:25.400 --> 00:07:27.720]  在使徒行傳的第十八章
[00:07:27.720 --> 00:07:32.360]  是說到保羅建立了教會的經過
[00:07:32.360 --> 00:07:35.240]  也提到所提尼這個人
[00:07:35.240 --> 00:07:39.640]  而在保羅第二次訪問哥倫多教會的時候
[00:07:39.640 --> 00:07:41.240]  我曾經和大家說
[00:07:41.240 --> 00:07:45.080]  這次在教會的歷史叫他做痛苦的訪問
[00:07:45.080 --> 00:07:47.080]  非常不愉快
[00:07:47.080 --> 00:07:49.960]  但是保羅第一次探訪哥倫多教會
[00:07:49.960 --> 00:07:51.640]  在使徒行傳的十八章
[00:07:51.640 --> 00:07:54.440]  已經不是那麼愉快了
[00:07:54.440 --> 00:07:57.800]  保羅先去到猶太人的會堂傳福音
[00:07:57.800 --> 00:07:59.400]  被人趕出來
[00:07:59.400 --> 00:08:02.600]  但是當時管會堂的領袖
[00:08:02.600 --> 00:08:04.840]  叫做基利斯布
[00:08:04.840 --> 00:08:08.360]  他和他的全家都接受了耶穌基督
[00:08:08.360 --> 00:08:10.600]  保羅還為他施洗
[00:08:10.600 --> 00:08:14.280]  還有其他哥倫多教會的人都接受了
[00:08:14.280 --> 00:08:17.480]  現在會堂的領袖成為基督徒
[00:08:17.480 --> 00:08:21.960]  你說會堂是不是應該找一個管會堂的領袖
[00:08:21.960 --> 00:08:24.360]  所以就找了所提尼
[00:08:24.360 --> 00:08:27.400]  所提尼就代替了基利斯布
[00:08:27.400 --> 00:08:30.120]  我上次也說到那些猶太人
[00:08:30.120 --> 00:08:33.320]  把保羅拉到公堂要告他
[00:08:33.320 --> 00:08:35.560]  不照著猶太人的律法
[00:08:35.560 --> 00:08:38.120]  教人敬拜神
[00:08:38.120 --> 00:08:39.400]  而今時今日
[00:08:39.400 --> 00:08:41.720]  如果你去到哥倫多這個地方
[00:08:41.720 --> 00:08:44.440]  你會仍然見到有這個公堂
[00:08:44.440 --> 00:08:46.440]  仍然有這個審判台
[00:08:46.440 --> 00:08:50.120]  當時保羅就在這個審判台的上方
[00:08:50.120 --> 00:08:52.200]  被人來審判
[00:08:52.200 --> 00:08:55.800]  哥倫多的省長叫做加劉
[00:08:55.800 --> 00:08:58.520]  他把一群人趕出會堂
[00:08:58.520 --> 00:09:01.880]  這些事都不關羅馬帝國的律法
[00:09:01.880 --> 00:09:04.360]  你們這些猶太人自己撿山
[00:09:04.360 --> 00:09:06.360]  你們自己顧自己
[00:09:06.360 --> 00:09:08.440]  把他們趕出會堂
[00:09:08.440 --> 00:09:10.040]  那些猶太人很生氣
[00:09:10.040 --> 00:09:12.920]  抓住管會堂的所提尼
[00:09:12.920 --> 00:09:14.440]  打了他一頓
[00:09:14.440 --> 00:09:17.400]  在《使徒行傳》的八章十八節
[00:09:17.400 --> 00:09:21.240]  居然日後這個所提尼接受了耶穌基督
[00:09:21.240 --> 00:09:24.040]  還成為保羅的書記
[00:09:24.040 --> 00:09:27.320]  所以哥倫多教會絕對認識所提尼
[00:09:27.320 --> 00:09:32.120]  也是因為這樣 保羅在書信上提到這個人
[00:09:32.120 --> 00:09:36.040]  在哥倫多前書的一章二節
[00:09:36.040 --> 00:09:39.160]  保羅說寫信給哥倫多教會
[00:09:39.160 --> 00:09:41.160]  是誰的教會?
[00:09:41.160 --> 00:09:43.480]  是不是保羅的教會?
[00:09:43.480 --> 00:09:46.520]  因為保羅建立了哥倫多教會
[00:09:46.520 --> 00:09:49.080]  帶領哥倫多的信徒信主
[00:09:49.080 --> 00:09:51.960]  保羅是不是說這是我的教會?
[00:09:51.960 --> 00:09:55.320]  不是 他說是屬神的教會
[00:09:55.320 --> 00:09:58.120]  教會不是一個建築物
[00:09:58.120 --> 00:10:00.120]  教會是一個肢體
[00:10:00.120 --> 00:10:02.680]  而這個肢體是屬於神
[00:10:02.680 --> 00:10:06.280]  如果教會是屬於人的話
[00:10:06.280 --> 00:10:10.040]  我們對教會的要求就很低了
[00:10:10.040 --> 00:10:13.000]  但如果教會是屬於神的
[00:10:13.000 --> 00:10:15.960]  我們對教會的要求是要很高
[00:10:15.960 --> 00:10:19.640]  我們對教會的標準是要放得很高
[00:10:19.640 --> 00:10:23.640]  因為教會是屬於神 不是屬於人
[00:10:23.640 --> 00:10:26.680]  當保羅快要離開已乏所
[00:10:26.680 --> 00:10:28.680]  他跟長老說什麼?
[00:10:28.680 --> 00:10:31.320]  他說你們要謹慎目樣
[00:10:31.320 --> 00:10:34.520]  誰的教會?神的教會
[00:10:34.520 --> 00:10:38.120]  就是祂用自己的血所買來的
[00:10:38.120 --> 00:10:41.320]  原來教會是有一個代價
[00:10:41.320 --> 00:10:43.320]  代價是什麼?
[00:10:43.320 --> 00:10:44.920]  耶穌基督的補血
[00:10:44.920 --> 00:10:48.120]  是耶穌基督用祂的命換回來的
[00:10:48.120 --> 00:10:51.880]  所以教會的價值是非常非常之高
[00:10:51.880 --> 00:10:54.120]  所以我們每一個人在教會侍奉
[00:10:54.120 --> 00:10:55.640]  我們都要很小心
[00:10:55.640 --> 00:10:57.640]  要存著敬畏的心
[00:10:57.640 --> 00:11:02.280]  因為教會是由耶穌基督的補血換回來
[00:11:02.280 --> 00:11:06.760]  在哥倫多前書的一章二節尾
[00:11:06.760 --> 00:11:10.840]  保羅給了我們聖徒的定義
[00:11:10.840 --> 00:11:13.480]  喂!聖徒的定義是什麼?
[00:11:13.480 --> 00:11:16.760]  就是在基督耶穌裡成聖
[00:11:16.760 --> 00:11:18.760]  夢照作聖徒的
[00:11:18.760 --> 00:11:23.880]  以及所有在各處求告我主耶穌基督之名的人
[00:11:23.880 --> 00:11:26.360]  基督是他們的主
[00:11:26.360 --> 00:11:28.360]  也是我們的主
[00:11:28.360 --> 00:11:31.240]  保羅給了我們三個定義
[00:11:31.240 --> 00:11:33.240]  一個聖徒是怎樣的話
[00:11:33.240 --> 00:11:36.360]  首先是被神所呼召
[00:11:36.360 --> 00:11:38.360]  是夢神所召的人
[00:11:38.360 --> 00:11:41.800]  第二點是在主內成聖
[00:11:41.800 --> 00:11:43.800]  越來越像耶穌基督
[00:11:43.800 --> 00:11:49.160]  第三點是呼求神名呼求主名的人
[00:11:49.160 --> 00:11:52.520]  當我們見到聖徒這個字
[00:11:52.520 --> 00:11:56.040]  我們自然就會想到中國人的聖人
[00:11:56.040 --> 00:11:58.840]  中國人有講聖人的
[00:11:58.840 --> 00:12:02.280]  在古代就是那些有特別美德
[00:12:02.280 --> 00:12:04.280]  非常之神聖的人物
[00:12:04.280 --> 00:12:09.080]  中國古代的皇帝是被尊為聖人
[00:12:09.080 --> 00:12:14.200]  我們怎麼知道皇帝所頒的旨意叫做什麼?
[00:12:14.200 --> 00:12:16.200]  叫做聖旨
[00:12:16.200 --> 00:12:19.000]  是聖人所以有聖旨
[00:12:19.000 --> 00:12:23.080]  之後每逢有道德水平
[00:12:23.080 --> 00:12:25.880]  甚至在儒學有好心
[00:12:25.880 --> 00:12:28.920]  造詣的人都被稱為聖人
[00:12:28.920 --> 00:12:32.120]  諸子百家的書籍裡面都有講出
[00:12:32.120 --> 00:12:33.320]  何為聖人?
[00:12:33.320 --> 00:12:35.320]  怎樣能夠成為一個聖人?
[00:12:35.320 --> 00:12:41.400]  但是在聖經裡面的聖徒和聖人是很不同的
[00:12:41.400 --> 00:12:43.400]  聖徒是什麼?
[00:12:43.400 --> 00:12:47.160]  正如在哥林多前書一章二節
[00:12:47.160 --> 00:12:49.800]  首先是蒙神所召的
[00:12:49.800 --> 00:12:53.240]  在我們當中有沒有弟兄姊妹
[00:12:53.240 --> 00:12:56.120]  說自己不是蒙神所召的?
[00:12:56.120 --> 00:12:57.560]  沒有吧?
[00:12:57.560 --> 00:12:59.560]  每個人都說蒙神所召的
[00:12:59.560 --> 00:13:02.520]  我們是不是求告主名的?
[00:13:02.520 --> 00:13:04.520]  當然是啦
[00:13:04.520 --> 00:13:08.840]  一有什麼事就抱著神不放
[00:13:08.840 --> 00:13:10.280]  拼命求神
[00:13:10.280 --> 00:13:11.640]  這就是求告主名
[00:13:11.640 --> 00:13:13.640]  我們每個人都是求告主名的
[00:13:13.640 --> 00:13:19.640]  所以沒有人會不承認自己不是蒙神所召
[00:13:19.640 --> 00:13:23.080]  也沒有人說自己不是求告主名
[00:13:23.080 --> 00:13:25.960]  但是有一樣東西我們很需要注意
[00:13:25.960 --> 00:13:29.960]  我們是不是每個人都在承聖?
[00:13:29.960 --> 00:13:31.960]  我們每個人是不是都在承聖?
[00:13:31.960 --> 00:13:35.160]  是不是每個人都越來越像耶穌基督?
[00:13:35.160 --> 00:13:40.840]  這就是最好證明一個人真真正正是一個真正的基督徒
[00:13:40.840 --> 00:13:42.840]  你可以說自己蒙召
[00:13:42.840 --> 00:13:44.840]  你可以說自己求告主名
[00:13:44.840 --> 00:13:48.840]  但是我們是不是在日常生活中越來越像耶穌基督?
[00:13:48.840 --> 00:13:52.840]  所以一個真正的基督徒都是聖徒
[00:13:52.840 --> 00:13:55.640]  所有真正的基督徒都是聖徒
[00:13:55.640 --> 00:13:58.360]  保羅很喜歡這個名詞
[00:13:58.360 --> 00:14:03.640]  在他的寫作裡超過六十次叫信徒做聖徒
[00:14:03.640 --> 00:14:06.840]  其實我們都是聖徒
[00:14:06.840 --> 00:14:10.840]  所以第二次我們見到人介紹自己的時候
[00:14:10.840 --> 00:14:11.880]  我們要怎樣呢?
[00:14:11.880 --> 00:14:13.880]  加多個「聖」字
[00:14:13.880 --> 00:14:15.880]  不是說我姓什麼
[00:14:15.880 --> 00:14:17.880]  我姓張姓袁姓李
[00:14:17.880 --> 00:14:19.880]  而是聖潔的「聖」
[00:14:19.880 --> 00:14:21.080]  你加多個「聖」字
[00:14:21.080 --> 00:14:23.080]  我就是姓Sidney
[00:14:23.080 --> 00:14:25.960]  我們當中有姓彼得
[00:14:25.960 --> 00:14:28.520]  我們當中還有姓約翰
[00:14:28.520 --> 00:14:33.640]  你加多個「聖」字在介紹你自己的時候會怎樣呢?
[00:14:33.640 --> 00:14:37.880]  變成有話題來跟別人傳福音
[00:14:37.880 --> 00:14:40.440]  我是姓Sidney
[00:14:40.440 --> 00:14:42.040]  別人就會問你為什麼
[00:14:42.040 --> 00:14:43.240]  你為什麼這麼「聖」
[00:14:43.240 --> 00:14:46.200]  你就有機會來傳福音
[00:14:46.200 --> 00:14:50.040]  所以一個真正的基督徒
[00:14:50.040 --> 00:14:52.840]  都是蒙神所召的義人
[00:14:52.840 --> 00:14:55.640]  我們都在不斷地成長
[00:14:55.640 --> 00:14:58.200]  所以我們被稱為「聖徒」
[00:14:58.200 --> 00:15:00.520]  你說哥倫多教會呢?
[00:15:00.520 --> 00:15:03.320]  嘩!你見到哥倫多教會的那些人的行為
[00:15:03.320 --> 00:15:06.520]  你很難想像他們是「聖徒」
[00:15:06.520 --> 00:15:09.720]  希臘文的原文「聖徒」這個字
[00:15:09.720 --> 00:15:11.880]  就是Hadeos這個字
[00:15:11.880 --> 00:15:14.120]  是一個聖潔的人
[00:15:14.120 --> 00:15:15.880]  你實在是令人驚訝
[00:15:15.880 --> 00:15:18.680]  你看看哥倫多教會的信徒
[00:15:18.680 --> 00:15:22.520]  在哥倫多前書的第一章第十節開始
[00:15:22.520 --> 00:15:24.280]  一直到十六章
[00:15:24.280 --> 00:15:26.840]  保羅不斷地罵他們
[00:15:26.840 --> 00:15:29.080]  你們的行為有問題
[00:15:29.080 --> 00:15:31.960]  你們的教義有問題
[00:15:31.960 --> 00:15:34.360]  你們現在見到在教會裡面
[00:15:34.360 --> 00:15:36.280]  所有的問題
[00:15:36.280 --> 00:15:38.360]  所有的錯誤
[00:15:38.360 --> 00:15:40.040]  在哥倫多教會裡面
[00:15:40.040 --> 00:15:41.560]  你都能夠找得到
[00:15:41.560 --> 00:15:44.520]  保羅居然叫他們做什麼?
[00:15:44.520 --> 00:15:47.000]  叫他們做「聖徒」
[00:15:47.000 --> 00:15:49.560]  究竟為什麼?
[00:15:49.560 --> 00:15:53.080]  其實我們每一個接受神的人
[00:15:53.080 --> 00:15:56.280]  在神的面前都有聖潔的地位
[00:15:56.280 --> 00:15:58.200]  這是一個地位
[00:15:58.200 --> 00:16:01.720]  和我們實在屬靈的程度是無關的
[00:16:01.720 --> 00:16:04.200]  和我們的行為是無關的
[00:16:04.200 --> 00:16:06.520]  我們地位上是聖潔的
[00:16:06.520 --> 00:16:09.160]  但是我們真正屬靈的情況
[00:16:09.160 --> 00:16:10.360]  還差得遠
[00:16:10.360 --> 00:16:11.800]  我們還會犯罪
[00:16:11.800 --> 00:16:14.600]  我們繼續要成聖
[00:16:14.600 --> 00:16:17.400]  我們的身份已經是聖潔了
[00:16:17.400 --> 00:16:21.160]  但我們的行為未完全聖潔
[00:16:21.160 --> 00:16:22.760]  雖然是這樣
[00:16:22.760 --> 00:16:26.200]  我們已經被神稱為一個聖徒
[00:16:26.200 --> 00:16:29.800]  我們已經被神稱為一個聖潔的人
[00:16:29.800 --> 00:16:32.360]  不是因為我們的行為
[00:16:32.360 --> 00:16:36.200]  因為我們接受了耶穌基督
[00:16:36.200 --> 00:16:38.760]  其實在聖經裡面很清楚
[00:16:38.760 --> 00:16:41.560]  一個人怎樣能夠聖潔
[00:16:41.560 --> 00:16:44.840]  在希伯來書的第二章第十一節
[00:16:44.840 --> 00:16:46.600]  講得很清楚
[00:16:46.600 --> 00:16:49.160]  因為耶穌基督為我們受苦
[00:16:49.160 --> 00:16:51.720]  令到我們成為聖潔
[00:16:51.720 --> 00:16:54.040]  使我們得以成聖
[00:16:54.040 --> 00:16:55.720]  這個就是原因
[00:16:55.720 --> 00:16:57.400]  不是因為我們做了什麼
[00:16:57.400 --> 00:16:59.640]  是因為耶穌基督在十字架上
[00:16:59.640 --> 00:17:00.760]  為我們受苦
[00:17:00.760 --> 00:17:01.480]  為我們死
[00:17:01.480 --> 00:17:02.680]  救贖了我們
[00:17:02.680 --> 00:17:04.760]  付出了代價
[00:17:04.760 --> 00:17:07.800]  希伯來書第十章第十四節也說
[00:17:07.800 --> 00:17:09.720]  因為他一次的獻祭
[00:17:09.720 --> 00:17:13.880]  便叫那得以成聖的人永遠完全
[00:17:13.880 --> 00:17:14.920]  有沒有看到
[00:17:14.920 --> 00:17:17.320]  耶穌基督一次在十字架上
[00:17:17.320 --> 00:17:18.360]  為我們所做的
[00:17:18.360 --> 00:17:21.240]  我們就成為聖潔的人
[00:17:21.240 --> 00:17:24.280]  神潔淨我們成為聖潔
[00:17:24.280 --> 00:17:26.440]  將我們分別為聖
[00:17:26.440 --> 00:17:28.920]  不是因為我們做了什麼
[00:17:28.920 --> 00:17:31.640]  完全都是因為耶穌基督所做
[00:17:31.640 --> 00:17:33.080]  祂為我們犧牲
[00:17:33.080 --> 00:17:34.360]  為我們死
[00:17:34.360 --> 00:17:37.720]  但還有一樣也很重要
[00:17:37.720 --> 00:17:39.720]  第二樣是什麼?
[00:17:39.720 --> 00:17:43.000]  在《使徒行傳》的二十六章第十八節
[00:17:43.000 --> 00:17:45.800]  耶穌說:我呼召你保羅
[00:17:45.800 --> 00:17:48.440]  要他們的眼睛不開
[00:17:48.440 --> 00:17:50.680]  從黑暗中歸向光明
[00:17:50.680 --> 00:17:53.720]  從撒旦權下歸向神
[00:17:53.720 --> 00:17:56.440]  又因信我不蒙赦罪
[00:17:56.440 --> 00:18:00.280]  和一切成聖的人同不羈抑
[00:18:00.280 --> 00:18:01.320]  有沒有看到這裡
[00:18:01.320 --> 00:18:03.960]  怎樣能夠成為聖潔?
[00:18:03.960 --> 00:18:06.680]  因信耶穌基督的名
[00:18:06.680 --> 00:18:11.400]  所以能夠和一切成聖的人同不羈抑
[00:18:11.400 --> 00:18:15.560]  所以我們看到一個人被神分別為聖
[00:18:15.560 --> 00:18:18.520]  稱你為一個聖徒有兩個部分
[00:18:18.520 --> 00:18:20.680]  第一個部分是神做的
[00:18:20.680 --> 00:18:23.080]  神差派他的獨身子來到世上
[00:18:23.080 --> 00:18:24.200]  為我們受苦
[00:18:24.200 --> 00:18:25.400]  為我們死
[00:18:25.400 --> 00:18:28.680]  成為我們完美的獻祭
[00:18:28.680 --> 00:18:30.600]  這個不是我們所做的
[00:18:30.600 --> 00:18:33.400]  但另一方面是人做
[00:18:33.400 --> 00:18:35.000]  我們要信靠神
[00:18:35.000 --> 00:18:38.440]  以致我們能夠成為一個聖徒
[00:18:38.440 --> 00:18:39.800]  有沒有看到
[00:18:39.800 --> 00:18:42.840]  神和人永遠都是合作
[00:18:42.840 --> 00:18:45.320]  在哥倫多教會的人
[00:18:45.320 --> 00:18:48.040]  為什麼被保羅稱為聖徒?
[00:18:48.040 --> 00:18:49.880]  他們有沒有接受耶穌基督?
[00:18:49.880 --> 00:18:51.880]  我相信他們接受耶穌基督
[00:18:51.880 --> 00:18:54.200]  如果不是保羅也不會這樣說
[00:18:54.200 --> 00:18:55.800]  他們接受了耶穌基督
[00:18:55.800 --> 00:18:57.960]  在十字架為他們所做
[00:18:57.960 --> 00:18:59.800]  他們相信耶穌基督
[00:18:59.800 --> 00:19:02.520]  為他們的罪死而復活
[00:19:02.520 --> 00:19:04.600]  獻上了完美的祭
[00:19:04.600 --> 00:19:08.680]  所以保羅稱他們為聖徒
[00:19:08.680 --> 00:19:12.040]  今天如果你在這裡聽我的篇道
[00:19:12.040 --> 00:19:13.960]  你未接受耶穌基督
[00:19:13.960 --> 00:19:16.280]  你都能夠成為聖徒
