
[00:00:00.000 --> 00:00:06.000]  有機會跟大家一齊來到思想城的話語
[00:02:11.000 --> 00:02:13.000]  如果大家從來沒有聽過的
[00:02:13.000 --> 00:02:18.000]  就資深,所以溫故和資深
[00:02:18.000 --> 00:02:21.000]  在我們人生裡有很多遭遇
[00:02:21.000 --> 00:02:23.000]  有時候我們遭遇了之後
[00:02:23.000 --> 00:02:26.000]  我們會問上帝為什麼
[00:02:26.000 --> 00:02:29.000]  比如我們不經意去喝完咖啡一碗
[00:02:29.000 --> 00:02:33.000]  有時候咖啡裡面可以給你抽獎
[00:02:33.000 --> 00:02:35.000]  一碗,嘩,撿到一百萬
[00:02:35.000 --> 00:02:38.000]  不知道大家會不會問上帝為什麼呢?
[00:02:38.000 --> 00:02:41.000]  比較少吧
[00:02:41.000 --> 00:02:42.000]  撿到就很高興
[00:02:42.000 --> 00:02:45.000]  拿回家就袋袋平安
[00:02:45.000 --> 00:02:49.000]  但是如果自己掉了一百萬就要問很久了
[00:02:49.000 --> 00:02:51.000]  原來人生都是這樣的
[00:02:51.000 --> 00:02:57.000]  人生在順的時候我們比較少會懂得欣賞
[00:02:57.000 --> 00:03:02.000]  逆的時候就會容易去發問
[00:03:02.000 --> 00:03:05.000]  今天這個段落這樣說
[00:03:05.000 --> 00:03:07.000]  我們先做些觀察,好嗎?
[00:03:07.000 --> 00:03:09.000]  我們讀聖經我們都要先觀察
[00:03:09.000 --> 00:03:12.000]  再解經,然後再形容
[00:03:12.000 --> 00:03:15.000]  觀察,解釋,形容
[00:03:15.000 --> 00:03:17.000]  我們不要一跳就跳到形容那裡
[00:03:17.000 --> 00:03:19.000]  我們先看看發生什麼事
[00:03:19.000 --> 00:03:22.000]  這裡一開始的說話
[00:03:22.000 --> 00:03:24.000]  我們知道第九章開始第一句
[00:03:24.000 --> 00:03:26.000]  耶穌過去的時候
[00:03:26.000 --> 00:03:28.000]  通常都沒有解經的
[00:03:28.000 --> 00:03:30.000]  不解的,這段經這麼簡單
[00:03:30.000 --> 00:03:32.000]  但其實這裡有些東西藏起來了
[00:03:32.000 --> 00:03:35.000]  如果大家有機會不經意看一下第八章
[00:03:35.000 --> 00:03:37.000]  你知道耶穌剛剛在段落裡面
[00:03:37.000 --> 00:03:40.000]  聖殿裡面和法律錯人產生了一些摩擦
[00:03:40.000 --> 00:03:43.000]  因為耶穌在說我是世界的光
[00:03:43.000 --> 00:03:46.000]  猶太人想殺他
[00:03:46.000 --> 00:03:48.000]  想拿石頭打他
[00:03:48.000 --> 00:03:50.000]  如果我們有聖經的話
[00:03:50.000 --> 00:03:52.000]  如果大家自己手上有聖經的話
[00:03:52.000 --> 00:03:54.000]  就看第八章59節說
[00:03:54.000 --> 00:03:56.000]  於是他們拿石頭拿起來了
[00:03:56.000 --> 00:03:58.000]  想要打他
[00:03:58.000 --> 00:04:00.000]  耶穌就躲藏和電了他出去了
[00:04:00.000 --> 00:04:02.000]  有時候我們發覺到原來
[00:04:02.000 --> 00:04:06.000]  在我們的宣旨兵法裡面
[00:04:06.000 --> 00:04:08.000]  有36計
[00:04:08.000 --> 00:04:10.000]  上計是什麼
[00:04:10.000 --> 00:04:12.000]  就是上計
[00:04:12.000 --> 00:04:17.000]  我們不是每一次都做信道士
[00:04:17.000 --> 00:04:20.000]  聖經裡面記載了耶穌不少次
[00:04:20.000 --> 00:04:24.000]  好漢不吃什麼
[00:04:24.000 --> 00:04:26.000]  不吃眼前虧
[00:04:26.000 --> 00:04:28.000]  我們好聽一點就叫不吃
[00:04:28.000 --> 00:04:30.000]  就是不要吃,不要硬吃
[00:04:30.000 --> 00:04:34.000]  有時候我們要閃
[00:04:34.000 --> 00:04:36.000]  我們要做閃電俠
[00:04:36.000 --> 00:04:38.000]  有時候我們要閃
[00:04:38.000 --> 00:04:41.000]  耶穌一閃就閃到第九章了
[00:04:41.000 --> 00:04:44.000]  耶穌就從電裡面出去了
[00:04:44.000 --> 00:04:46.000]  你拿石頭要扔我
[00:04:46.000 --> 00:04:48.000]  為什麼要站著讓你扔
[00:04:48.000 --> 00:04:50.000]  原因是什麼
[00:04:50.000 --> 00:04:54.000]  又不見耶穌在黑西瑪利亞被人抓的時候
[00:04:54.000 --> 00:04:56.000]  他閃了
[00:04:56.000 --> 00:05:00.000]  因為時候到了
[00:05:00.000 --> 00:05:04.000]  所以要看時機
[00:05:04.000 --> 00:05:07.000]  有時候我們要做正確的事
[00:05:07.000 --> 00:05:10.000]  但是我們要用正確的方法
[00:05:10.000 --> 00:05:13.000]  要看著正當的時機
[00:05:13.000 --> 00:05:16.000]  什麼叫正當的時機
[00:05:16.000 --> 00:05:20.000]  吃到我們兩腳伸直那天還在學
[00:05:20.000 --> 00:05:22.000]  因為正當的時機很難掌握
[00:05:22.000 --> 00:05:24.000]  所以我們求上帝給智慧
[00:05:24.000 --> 00:05:27.000]  正當的時機我們有時候真的不知道
[00:05:27.000 --> 00:05:31.000]  所以我們只可以等候上帝帶來
[00:05:31.000 --> 00:05:33.000]  不過我們要留意
[00:05:33.000 --> 00:05:37.000]  當耶穌從電裡面閃閃出來的時候
[00:05:37.000 --> 00:05:39.000]  其實從我的角度來說
[00:05:39.000 --> 00:05:41.000]  好聽一點就是
[00:05:41.000 --> 00:05:43.000]  從電裡出去了
[00:05:43.000 --> 00:05:45.000]  約翰都記得很老實
[00:05:45.000 --> 00:05:46.000]  躲藏
[00:05:46.000 --> 00:05:49.000]  我們現在的語言叫閃
[00:05:49.000 --> 00:05:52.000]  一閃 閃了出來那段時間應該做什麼
[00:05:52.000 --> 00:05:54.000]  快點找地方躲起來
[00:05:54.000 --> 00:05:56.000]  正義就是風頭火勢
[00:05:56.000 --> 00:06:00.000]  這個時候耶穌從電裡面出來了
[00:06:00.000 --> 00:06:01.000]  離開了
[00:06:01.000 --> 00:06:04.000]  我們剛才讀的第一句就是耶穌過去的時候
[00:06:04.000 --> 00:06:06.000]  就是耶穌在閃的那段時間
[00:06:06.000 --> 00:06:12.000]  耶穌和那些門徒在躲避那幫猶太人
[00:06:12.000 --> 00:06:14.000]  在撿石頭要扔他的時候
[00:06:14.000 --> 00:06:18.000]  那幫門徒都不知道是裸警還是憎氣
[00:06:18.000 --> 00:06:20.000]  不知道大家有沒有留意過
[00:06:20.000 --> 00:06:22.000]  不知道有沒有聽過有沒有讀過
[00:06:22.000 --> 00:06:23.000]  這樣解釋
[00:06:23.000 --> 00:06:27.000]  在閃的時候那些門徒就拉著耶穌
[00:06:27.000 --> 00:06:29.000]  這裡有個核子
[00:06:29.000 --> 00:06:31.000]  生來核眼
[00:06:31.000 --> 00:06:33.000]  我正在閃你知道嗎
[00:06:33.000 --> 00:06:36.000]  有人拿著石頭扔你
[00:06:36.000 --> 00:06:38.000]  你現在在問神學問題
[00:06:38.000 --> 00:06:39.000]  玩什麼
[00:06:39.000 --> 00:06:43.000]  但是那些門徒的確
[00:06:43.000 --> 00:06:46.000]  好像在一個很不適當的時候問了一個很不適當的問題
[00:06:46.000 --> 00:06:47.000]  請大家記住
[00:06:47.000 --> 00:06:49.000]  如果大家讀完第九章
[00:06:49.000 --> 00:06:51.000]  你會留意到那幫法利昌人還在旁邊
[00:06:51.000 --> 00:06:53.000]  可能那石頭還在手裡
[00:06:53.000 --> 00:06:54.000]  不過還沒扔
[00:06:54.000 --> 00:06:56.000]  那石頭還在手裡
[00:06:56.000 --> 00:06:58.000]  那耶穌就在走出來
[00:06:58.000 --> 00:07:01.000]  大家要想想那個場面
[00:07:01.000 --> 00:07:03.000]  如果拍電影就很有趣
[00:07:03.000 --> 00:07:04.000]  那幫猶太人
[00:07:04.000 --> 00:07:06.000]  那幫法利昌人就拿著石頭準備扔
[00:07:06.000 --> 00:07:08.000]  還沒扔就拿著
[00:07:08.000 --> 00:07:10.000]  那耶穌就在走出門口
[00:07:10.000 --> 00:07:12.000]  走出門口的時候那幫法利昌人就站在那裡
[00:07:12.000 --> 00:07:14.000]  不是,跟著很明顯
[00:07:14.000 --> 00:07:15.000]  因為我們讀第九章的時候
[00:07:15.000 --> 00:07:17.000]  那幫法利昌人還在那裡
[00:07:17.000 --> 00:07:19.000]  讀第九章你就知道我說什麼
[00:07:19.000 --> 00:07:22.000]  那幫法利昌人一直
[00:07:22.000 --> 00:07:24.000]  不知道為什麼那麼多石頭
[00:07:24.000 --> 00:07:26.000]  就一直跟著耶穌出來
[00:07:26.000 --> 00:07:28.000]  一直跟著耶穌出來
[00:07:28.000 --> 00:07:30.000]  隨時扔你,不知道什麼時候
[00:07:30.000 --> 00:07:32.000]  是不是
[00:07:32.000 --> 00:07:36.000]  那些門徒就走去見到一個生來黑眼的
[00:07:36.000 --> 00:07:40.000]  讀了就讀了
[00:07:40.000 --> 00:07:42.000]  見到一個生來黑眼的
[00:07:42.000 --> 00:07:44.000]  不知道大家有沒有問過這個問題
[00:07:44.000 --> 00:07:47.000]  那些門徒為什麼會知道這個是生來黑眼的呢
[00:07:47.000 --> 00:07:52.000]  你有沒有想過這個問題
[00:07:52.000 --> 00:07:56.000]  無情白事走出來見到一個生來黑眼的
[00:07:56.000 --> 00:07:58.000]  那我就嘗試想想答案
[00:07:58.000 --> 00:08:00.000]  第一,這個生來黑眼的
[00:08:00.000 --> 00:08:02.000]  都很出名的,一天到晚坐在那裡
[00:08:02.000 --> 00:08:05.000]  因為耶穌是從聖殿出來的嘛
[00:08:05.000 --> 00:08:07.000]  那聖殿是最多人的
[00:08:07.000 --> 00:08:09.000]  大家你會留意到
[00:08:09.000 --> 00:08:11.000]  黑衣不會坐在士嘉堡的
[00:08:11.000 --> 00:08:13.000]  為什麼,沒人走
[00:08:13.000 --> 00:08:15.000]  是不是,黑衣最多,黑衣坐在哪裡
[00:08:15.000 --> 00:08:17.000]  Downtown
[00:08:17.000 --> 00:08:19.000]  因為有行人嘛
[00:08:19.000 --> 00:08:21.000]  你又不可以坐在摩的,石頭出來趕
[00:08:21.000 --> 00:08:23.000]  是不是
[00:08:23.000 --> 00:08:25.000]  所以一定是坐在Downtown,Downtown沒有石頭
[00:08:25.000 --> 00:08:27.000]  你坐在街邊,很多人在那裡走過
[00:08:27.000 --> 00:08:29.000]  是不是
[00:08:29.000 --> 00:08:31.000]  那就是說如果你出入多聖殿的話
[00:08:31.000 --> 00:08:33.000]  第一個可能性就是
[00:08:33.000 --> 00:08:35.000]  他一天到晚坐在那裡,全世界的人都知道
[00:08:35.000 --> 00:08:37.000]  他是生來黑眼的
[00:08:37.000 --> 00:08:39.000]  不過很有趣的,我再說一次
[00:08:39.000 --> 00:08:41.000]  今天說不完的,大家回去再做功課
[00:08:41.000 --> 00:08:43.000]  如果大家有興趣
[00:08:43.000 --> 00:08:45.000]  你將所有生來黑眼的這句話
[00:08:45.000 --> 00:08:47.000]  在第九章圈出來,圈了很多個
[00:08:47.000 --> 00:08:49.000]  其實他是很well known的
[00:08:49.000 --> 00:08:51.000]  雖然說他是生來黑眼的
[00:08:51.000 --> 00:08:53.000]  但那些法律上的人都會問,你是不是真的生來黑眼
[00:08:53.000 --> 00:08:55.000]  全街都知道的,是不是
[00:08:55.000 --> 00:08:57.000]  所有街坊都知道,你還瞎說什麼
[00:08:57.000 --> 00:08:59.000]  不要繼續說下去
[00:08:59.000 --> 00:09:03.000]  全部人都知道的
[00:09:03.000 --> 00:09:05.000]  這是第一個可能性
[00:09:05.000 --> 00:09:07.000]  第二個可能性就是,他會唱歌的
[00:09:07.000 --> 00:09:09.000]  可能第一次見的
[00:09:09.000 --> 00:09:11.000]  不過他就說
[00:09:11.000 --> 00:09:13.000]  好心啦,福心啦,可憐下這個黑衣仔
[00:09:13.000 --> 00:09:15.000]  一出世就瞎了
[00:09:15.000 --> 00:09:17.000]  就是這樣
[00:09:17.000 --> 00:09:19.000]  他就聽到了,就知道了
[00:09:19.000 --> 00:09:21.000]  是不是,不然那些門徒
[00:09:21.000 --> 00:09:23.000]  憑什麼一走過就會知道
[00:09:23.000 --> 00:09:25.000]  這個人是生來黑眼的,沒理由的
[00:09:25.000 --> 00:09:29.000]  如果是第一個可能性
[00:09:29.000 --> 00:09:31.000]  每天走過,看到
[00:09:31.000 --> 00:09:33.000]  都沒有問這個問題
[00:09:33.000 --> 00:09:35.000]  所以我才說這是什麼時機
[00:09:35.000 --> 00:09:37.000]  石頭,石頭在手裡
[00:09:37.000 --> 00:09:39.000]  在走,現在在逃難
[00:09:39.000 --> 00:09:41.000]  在逃難的時候
[00:09:41.000 --> 00:09:43.000]  門徒,這個究竟是生來黑眼
[00:09:43.000 --> 00:09:45.000]  是誰
[00:09:45.000 --> 00:09:47.000]  遲些再問可以嗎
[00:09:47.000 --> 00:09:49.000]  現在正在逃難
[00:09:49.000 --> 00:09:53.000]  但無論如何
[00:09:53.000 --> 00:09:55.000]  透過這個問題
[00:09:55.000 --> 00:09:57.000]  耶穌給了之後的答案
[00:09:57.000 --> 00:09:59.000]  你會留意到
[00:09:59.000 --> 00:10:01.000]  在第一節
[00:10:01.000 --> 00:10:03.000]  第二節就說
[00:10:03.000 --> 00:10:05.000]  門徒問耶穌
[00:10:05.000 --> 00:10:07.000]  然後第三節
[00:10:07.000 --> 00:10:09.000]  耶穌回答說
[00:10:09.000 --> 00:10:11.000]  很明顯
[00:10:13.000 --> 00:10:15.000]  這個狀況
[00:10:15.000 --> 00:10:17.000]  不是一路走一路說的
[00:10:17.000 --> 00:10:19.000]  因為後來有這個核子
[00:10:19.000 --> 00:10:21.000]  很明顯就是,現在正在逃難
[00:10:21.000 --> 00:10:23.000]  你問到問題,我們站在這裡慢慢聊
[00:10:23.000 --> 00:10:27.000]  很有趣的場景
[00:10:27.000 --> 00:10:29.000]  我們正在觀察
[00:10:29.000 --> 00:10:31.000]  門徒問了一個問題
[00:10:31.000 --> 00:10:33.000]  問了一個問題
[00:10:33.000 --> 00:10:35.000]  這人生來黑眼的是誰犯了罪
[00:10:35.000 --> 00:10:37.000]  這算是什麼問題呢
[00:10:37.000 --> 00:10:41.000]  其實如果大家聽過
[00:10:41.000 --> 00:10:43.000]  這篇聖經,聽過牧師講道
[00:10:43.000 --> 00:10:45.000]  聽過童宮講道,看過解經書
[00:10:45.000 --> 00:10:47.000]  看過什麼,你應該知道
[00:10:47.000 --> 00:10:49.000]  原來當時的傳統是這樣的
[00:10:49.000 --> 00:10:51.000]  現在也是這樣的,一旦有什麼不順手
[00:10:51.000 --> 00:10:55.000]  就誰犯了罪
[00:10:55.000 --> 00:10:57.000]  誰做錯事
[00:10:57.000 --> 00:10:59.000]  最好就是
[00:10:59.000 --> 00:11:01.000]  賴人,最方便
[00:11:01.000 --> 00:11:03.000]  賴人就最方便
[00:11:03.000 --> 00:11:05.000]  究竟誰犯了罪呢
[00:11:05.000 --> 00:11:07.000]  是這人呢
[00:11:07.000 --> 00:11:09.000]  是他父母呢
[00:11:09.000 --> 00:11:11.000]  這是當時最普遍
[00:11:11.000 --> 00:11:13.000]  對人有不如意
[00:11:13.000 --> 00:11:15.000]  遭遇的演繹
[00:11:15.000 --> 00:11:19.000]  凡是病啊什麼的
[00:11:19.000 --> 00:11:21.000]  都是那個人犯了罪
[00:11:21.000 --> 00:11:23.000]  聖經裡面
[00:11:23.000 --> 00:11:25.000]  沒有完全否認這個事實
[00:11:25.000 --> 00:11:27.000]  大家記不記得那個炭紙
[00:11:27.000 --> 00:11:29.000]  那幾個朋友拆了天花板丟回來的那幾個
[00:11:29.000 --> 00:11:31.000]  那耶穌怎麼跟他說
[00:11:31.000 --> 00:11:33.000]  你的罪是赦免了
[00:11:33.000 --> 00:11:35.000]  不要再犯罪了
[00:11:35.000 --> 00:11:37.000]  不然你所遭遇的比現在更嚴重
[00:11:37.000 --> 00:11:39.000]  OK
[00:11:39.000 --> 00:11:41.000]  然後他就站起來
[00:11:41.000 --> 00:11:43.000]  那就是說什麼
[00:11:43.000 --> 00:11:45.000]  這次他所遭遇的癱瘓
[00:11:45.000 --> 00:11:47.000]  是跟他受了罪有關
[00:11:47.000 --> 00:11:49.000]  是不是
[00:11:49.000 --> 00:11:51.000]  聖經裡沒有說這些
[00:11:51.000 --> 00:11:53.000]  如果我們說普遍地每個人都有犯罪
[00:11:53.000 --> 00:11:55.000]  那耶穌又不將這個案子
[00:11:55.000 --> 00:11:57.000]  應用在這裡,因為耶穌說什麼
[00:11:57.000 --> 00:11:59.000]  答案是什麼,又不是他,又不是他父母
[00:11:59.000 --> 00:12:01.000]  這個問題就是
[00:12:01.000 --> 00:12:03.000]  當時的
[00:12:03.000 --> 00:12:05.000]  現在我們有一句說話
[00:12:05.000 --> 00:12:07.000]  政治正確
[00:12:07.000 --> 00:12:09.000]  當時的神學正確就是這樣的
[00:12:09.000 --> 00:12:11.000]  你有什麼不如意的遭遇
[00:12:11.000 --> 00:12:13.000]  不是你,就是你家人
[00:12:13.000 --> 00:12:15.000]  不是你家人,就是你父母
[00:12:15.000 --> 00:12:17.000]  總之有人做錯事
[00:12:17.000 --> 00:12:19.000]  就出了一些鑊粥
[00:12:19.000 --> 00:12:21.000]  出了一些這樣的事
[00:12:21.000 --> 00:12:23.000]  其實
[00:12:23.000 --> 00:12:25.000]  這個普遍,但你想清楚
[00:12:25.000 --> 00:12:27.000]  其實是不合邏輯的,因為這個人生來
[00:12:27.000 --> 00:12:29.000]  是硬的,那如何這個人犯了罪呢
[00:12:29.000 --> 00:12:31.000]  在媽媽的肚子裡犯了罪
[00:12:31.000 --> 00:12:33.000]  是不是
[00:12:33.000 --> 00:12:35.000]  但是當時,因為政治
[00:12:35.000 --> 00:12:37.000]  對不起,不是政治正確,是因為當時的神學正確的緣故
[00:12:37.000 --> 00:12:39.000]  門徒就發出了這個問題
[00:12:39.000 --> 00:12:41.000]  門徒就發出了這個問題
[00:12:41.000 --> 00:12:43.000]  那無論你覺得這個問題
[00:12:43.000 --> 00:12:45.000]  問得是適當時候也好
[00:12:45.000 --> 00:12:47.000]  不適當時候也好
[00:12:47.000 --> 00:12:49.000]  門徒在這裡走路的時候,和耶穌在走路的時候
[00:12:49.000 --> 00:12:51.000]  突然間見到就停了腳就問
[00:12:51.000 --> 00:12:53.000]  究竟這個發生什麼事呢
[00:12:53.000 --> 00:12:55.000]  那到底門徒為什麼會問這個問題呢
[00:12:55.000 --> 00:12:57.000]  可能第一
[00:12:57.000 --> 00:13:01.000]  他見到這個人
[00:13:01.000 --> 00:13:03.000]  覺得很可憐
[00:13:03.000 --> 00:13:09.000]  當時的演繹就是
[00:13:09.000 --> 00:13:11.000]  究竟是他犯了罪呢,還是他父母犯了罪呢
[00:13:11.000 --> 00:13:13.000]  他問這個問題可能有幾個原因
[00:13:13.000 --> 00:13:15.000]  第一個
[00:13:15.000 --> 00:13:17.000]  是一個冷凍的知識
[00:13:17.000 --> 00:13:19.000]  他很純粹想在神學那裡解釋一下
[00:13:19.000 --> 00:13:21.000]  喂
[00:13:21.000 --> 00:13:23.000]  夫子啊
[00:13:23.000 --> 00:13:25.000]  有人遭遇到這樣
[00:13:25.000 --> 00:13:27.000]  為什麼啊
[00:13:27.000 --> 00:13:29.000]  那知道了就算了
[00:13:29.000 --> 00:13:31.000]  讀聖經也是
[00:13:31.000 --> 00:13:33.000]  聽完聖經也是
[00:13:33.000 --> 00:13:35.000]  聽了就算了
[00:13:35.000 --> 00:13:37.000]  聽了就算了
[00:13:37.000 --> 00:13:39.000]  就完了
[00:13:39.000 --> 00:13:43.000]  最近在研究
[00:13:43.000 --> 00:13:45.000]  和朋友研究
[00:13:45.000 --> 00:13:47.000]  做一些很實際的事
[00:13:47.000 --> 00:13:49.000]  做gardening
[00:13:49.000 --> 00:13:53.000]  做gardening
[00:13:53.000 --> 00:13:55.000]  做園藝
[00:13:55.000 --> 00:13:57.000]  其中有一樣
[00:13:57.000 --> 00:13:59.000]  叫做sheet mouching
[00:13:59.000 --> 00:14:01.000]  不知道大家有沒有聽過
[00:14:01.000 --> 00:14:03.000]  就是你覺得
[00:14:03.000 --> 00:14:05.000]  我不想種那麼多草
[00:14:05.000 --> 00:14:07.000]  我想把那幅草轉成花床
[00:14:07.000 --> 00:14:09.000]  不要做草坪
[00:14:09.000 --> 00:14:11.000]  有一種很簡單的做法
[00:14:11.000 --> 00:14:13.000]  我就說鋪些布紙
[00:14:13.000 --> 00:14:15.000]  然後在上面蓋些mouch就行了
[00:14:15.000 --> 00:14:17.000]  大家聽了
[00:14:17.000 --> 00:14:19.000]  我身邊的人都聽了
[00:14:19.000 --> 00:14:21.000]  聽完之後呢
[00:14:21.000 --> 00:14:23.000]  就有一個人
[00:14:23.000 --> 00:14:25.000]  很有興趣的走過來問
[00:14:25.000 --> 00:14:27.000]  究竟應該怎麼鋪
[00:14:27.000 --> 00:14:31.000]  為什麼可以這樣鋪
[00:14:31.000 --> 00:14:33.000]  如果我要種東西
[00:14:33.000 --> 00:14:35.000]  怎麼種
[00:14:35.000 --> 00:14:37.000]  你知道為什麼
[00:14:37.000 --> 00:14:39.000]  這個人走來問我
[00:14:39.000 --> 00:14:41.000]  因為他想做這件事
[00:14:41.000 --> 00:14:43.000]  只有一個
[00:14:43.000 --> 00:14:45.000]  會想做事的人
[00:14:45.000 --> 00:14:47.000]  才會問問題
[00:14:47.000 --> 00:14:49.000]  如果不是呢
[00:14:49.000 --> 00:14:51.000]  聽完之後大家就要收山了
[00:14:53.000 --> 00:14:55.000]  所以你有沒有留意到
[00:14:55.000 --> 00:14:57.000]  施洗約翰
[00:14:57.000 --> 00:14:59.000]  在約旦河幫人施洗的時候
[00:14:59.000 --> 00:15:01.000]  洗完之後
[00:15:01.000 --> 00:15:03.000]  那些人問我當做什麼
[00:15:03.000 --> 00:15:07.000]  因為他們想怎樣
[00:15:07.000 --> 00:15:09.000]  他們想將他的信化為行動
[00:15:09.000 --> 00:15:13.000]  這個時候門徒為什麼會問耶穌呢
[00:15:13.000 --> 00:15:15.000]  可能如果是冷凍的
[00:15:15.000 --> 00:15:17.000]  很硬生生
[00:15:17.000 --> 00:15:19.000]  很冰冷的一個問題
[00:15:19.000 --> 00:15:21.000]  問完之後就知道原來是這樣
[00:15:21.000 --> 00:15:23.000]  是不是
[00:15:23.000 --> 00:15:25.000]  這個世界上很多事情都是這樣
[00:15:25.000 --> 00:15:27.000]  彭傳到你要參選
[00:15:27.000 --> 00:15:29.000]  我支持你
[00:15:29.000 --> 00:15:31.000]  然後就走了
[00:15:31.000 --> 00:15:33.000]  那怎麼支持呢
[00:15:33.000 --> 00:15:35.000]  沒問的
[00:15:35.000 --> 00:15:37.000]  所以我都不說了
[00:15:37.000 --> 00:15:39.000]  免得自取其辱
[00:15:39.000 --> 00:15:41.000]  因為有時候說多兩句
[00:15:41.000 --> 00:15:43.000]  那個人就走了
[00:15:43.000 --> 00:15:45.000]  那你有興趣就來問
[00:15:45.000 --> 00:15:47.000]  沒興趣就完了
[00:15:47.000 --> 00:15:49.000]  這裡一樣
[00:15:49.000 --> 00:15:51.000]  會不會那些門徒
[00:15:51.000 --> 00:15:53.000]  覺得這個人很可憐
[00:15:53.000 --> 00:15:55.000]  老師你可不可以解答一下
[00:15:55.000 --> 00:15:57.000]  讓他平反一下
[00:15:57.000 --> 00:15:59.000]  或者不關他的事
[00:15:59.000 --> 00:16:01.000]  或者覺得你都是你犯罪的
[00:16:01.000 --> 00:16:03.000]  你父母犯罪的
[00:16:03.000 --> 00:16:05.000]  會不會有其他的答案呢
[00:16:05.000 --> 00:16:07.000]  或者原來是他父母犯罪
[00:16:07.000 --> 00:16:09.000]  不關他的事
[00:16:09.000 --> 00:16:11.000]  可能是這樣
[00:16:11.000 --> 00:16:13.000]  我們不知道
[00:16:13.000 --> 00:16:15.000]  情景裡面沒有講解
[00:16:15.000 --> 00:16:17.000]  那耶穌怎樣回答呢
[00:16:17.000 --> 00:16:19.000]  我們發現門徒問這個問題
[00:16:19.000 --> 00:16:21.000]  是當時的神學正確的問題
[00:16:21.000 --> 00:16:23.000]  在一個框框裡面
[00:16:23.000 --> 00:16:25.000]  我們所謂的think inside the box
[00:16:25.000 --> 00:16:27.000]  在一個框框裡面來問問題
[00:16:27.000 --> 00:16:29.000]  但是耶穌呢
[00:16:29.000 --> 00:16:31.000]  耶穌給的答案
[00:16:31.000 --> 00:16:33.000]  又不是這樣又不是這樣
[00:16:33.000 --> 00:16:35.000]  最popular的解釋不是
[00:16:35.000 --> 00:16:37.000]  你搞錯了
[00:16:37.000 --> 00:16:39.000]  又不是他父母犯的罪
[00:16:39.000 --> 00:16:41.000]  又不是他自己犯的罪
[00:16:41.000 --> 00:16:43.000]  是要他身上顯出神的作為來
[00:16:43.000 --> 00:16:45.000]  這個叫think outside the box
[00:16:45.000 --> 00:16:47.000]  這個框框外面
