
[00:00:00.000 --> 00:00:06.080]  今天我會和大家一起思想一個題目
[00:02:20.560 --> 00:02:26.800]  我們做會計的其實一年到晚都是面對造假的問題
[00:02:26.800 --> 00:02:30.640]  我曾經在一些商行裏面做事的時候
[00:02:30.640 --> 00:02:35.760]  老闆擺明叫你去做一些賬
[00:02:35.760 --> 00:02:40.880]  其實道理上法律上是沒有問題的
[00:02:40.880 --> 00:02:46.000]  但是良心上我做不出來
[00:02:46.000 --> 00:02:51.120]  特別我以前做的那間公司
[00:02:51.120 --> 00:02:53.440]  今天是不是帶了條領帶
[00:02:53.440 --> 00:02:56.240]  不是不是露了出來的
[00:02:56.240 --> 00:03:00.320]  很多時候他們要做的事情
[00:03:00.320 --> 00:03:08.160]  其實是把公司賺錢的地方收起來
[00:03:08.160 --> 00:03:09.760]  收起來做什麼呢
[00:03:09.760 --> 00:03:11.520]  當然是有其他事情做
[00:03:11.520 --> 00:03:15.040]  做什麼不是今天要說的題目
[00:03:15.040 --> 00:03:18.320]  但會影響到很多時候投資者
[00:03:18.320 --> 00:03:23.120]  股票的持有人的回報
[00:03:23.120 --> 00:03:26.400]  當年我去做的時候
[00:03:26.400 --> 00:03:27.840]  也因為這個緣故
[00:03:27.840 --> 00:03:30.960]  後來我發覺原來這行業是不適合我的
[00:03:30.960 --> 00:03:32.720]  因為如果我要繼續做下去
[00:03:32.720 --> 00:03:37.040]  這些事情只會越來越多不會少
[00:03:37.040 --> 00:03:40.320]  做賬是造假
[00:03:40.320 --> 00:03:42.400]  做產品都會造假的
[00:03:42.400 --> 00:03:50.000]  最近最要命的就是買一個充電器
[00:03:50.000 --> 00:03:58.320]  原來有個朋友送了一部很舊的電腦給我
[00:03:58.320 --> 00:04:02.000]  他送給我的也是壞的
[00:04:02.000 --> 00:04:05.120]  不過他給我當玩具玩一下
[00:04:05.120 --> 00:04:07.680]  我搞了好幾個月
[00:04:07.680 --> 00:04:10.800]  因為自己很忙
[00:04:10.800 --> 00:04:13.040]  就弄好弄好
[00:04:13.040 --> 00:04:15.520]  但他發覺充電器不太行
[00:04:15.520 --> 00:04:16.480]  就去買了
[00:04:16.480 --> 00:04:18.880]  買了一個一模一樣的回來
[00:04:18.880 --> 00:04:20.880]  買回來後就覺得很奇怪
[00:04:20.880 --> 00:04:25.440]  原裝的和新的差這麼遠
[00:04:25.440 --> 00:04:26.880]  重量
[00:04:26.880 --> 00:04:29.920]  插上去也會開啟
[00:04:29.920 --> 00:04:32.960]  就想著沒什麼問題
[00:04:32.960 --> 00:04:34.240]  越插越熱
[00:04:34.240 --> 00:04:35.760]  搞不定
[00:04:35.760 --> 00:04:38.400]  再弄一會兒
[00:04:38.400 --> 00:04:42.720]  熱的程度已經令我很不安心
[00:04:43.280 --> 00:04:45.760]  就上網去問
[00:04:45.760 --> 00:04:49.760]  為什麼買一個新充電器
[00:04:49.760 --> 00:04:52.560]  賣給你的人就不回答
[00:04:52.560 --> 00:04:57.120]  後來就上網查過
[00:04:57.120 --> 00:05:03.840]  原來假的充電器重量差很多
[00:05:03.840 --> 00:05:08.880]  因為裡面有些零件不是先進了
[00:05:08.880 --> 00:05:10.160]  而是減了
[00:05:10.160 --> 00:05:13.680]  所以表面看起來很真
[00:05:13.680 --> 00:05:15.120]  一模一樣
[00:05:15.120 --> 00:05:18.080]  但原來是不能用的
[00:05:18.080 --> 00:05:19.760]  是造假的
[00:05:19.760 --> 00:05:22.160]  為什麼要這樣做
[00:05:22.160 --> 00:05:23.600]  因為買回來也不便宜
[00:05:23.600 --> 00:05:25.520]  那個充電器
[00:05:25.520 --> 00:05:28.480]  上架大約八多塊
[00:05:28.480 --> 00:05:30.320]  我買的時候二十多塊
[00:05:30.320 --> 00:05:33.200]  其實價錢也反映了一些事實
[00:05:33.200 --> 00:05:37.680]  但想著不會是假的
[00:05:37.680 --> 00:05:41.520]  誰知都是充積著假貨
[00:05:41.520 --> 00:05:43.040]  後來發現
[00:05:43.040 --> 00:05:46.000]  很多人買充電器都有同一個問題
[00:05:46.000 --> 00:05:48.560]  其實被騙了
[00:05:48.560 --> 00:05:50.240]  買這麼便宜的東西
[00:05:50.240 --> 00:05:51.520]  回原廠買
[00:05:51.520 --> 00:05:53.040]  我當然不會去原廠買
[00:05:53.040 --> 00:05:55.600]  因為機本身也是玩具
[00:05:55.600 --> 00:05:57.040]  只是裝好
[00:05:57.040 --> 00:05:58.400]  我有種成功感
[00:05:58.400 --> 00:06:00.720]  其實不是用的
[00:06:00.720 --> 00:06:04.560]  如果我們這種造假的心態
[00:06:05.280 --> 00:06:06.800]  發現到其實到處都有
[00:06:06.800 --> 00:06:12.400]  套入屬靈世界裡會更加危險
[00:06:12.400 --> 00:06:15.520]  因為這樣會造就很多假的信徒
[00:06:15.520 --> 00:06:17.040]  本身他未必想假的
[00:06:17.040 --> 00:06:20.160]  但因為假的信息
[00:06:20.160 --> 00:06:23.120]  假的福音傳給他們
[00:06:23.120 --> 00:06:25.360]  就變成一個假的信徒
[00:06:25.360 --> 00:06:29.040]  造成了教會一個很大的問題
[00:06:29.040 --> 00:06:31.680]  因為造了假的信徒之後
[00:06:31.680 --> 00:06:35.520]  這些假信徒也以為自己是一個真信徒
[00:06:35.520 --> 00:06:37.440]  在這樣的結局下
[00:06:37.440 --> 00:06:40.880]  繼續衍生一些錯誤的福音
[00:06:40.880 --> 00:06:43.200]  錯誤的信徒的繁衍
[00:06:43.200 --> 00:06:49.360]  於是這種假的現象就越來越普遍
[00:06:49.360 --> 00:06:52.560]  教會也不能分辨到
[00:06:52.560 --> 00:06:55.760]  真信徒和假信徒有什麼分別
[00:06:55.760 --> 00:06:59.280]  甚至真信徒會被人覺得
[00:06:59.280 --> 00:07:01.120]  他們的屍體是假的
[00:07:01.120 --> 00:07:03.680]  這個現象其實已經在反映在
[00:07:03.680 --> 00:07:06.240]  今時今日這個世界裡
[00:07:06.240 --> 00:07:10.080]  我們經常有句名人說
[00:07:10.080 --> 00:07:11.360]  真的假不了
[00:07:11.360 --> 00:07:15.440]  其實真的假不了
[00:07:15.440 --> 00:07:18.400]  但真的會被人污衊
[00:07:18.400 --> 00:07:19.520]  吃了假
[00:07:19.520 --> 00:07:24.800]  真的會變成蒙受很多逼迫
[00:07:24.800 --> 00:07:26.400]  而今天的教會
[00:07:26.400 --> 00:07:27.840]  其實真的信徒
[00:07:27.840 --> 00:07:31.680]  面對這類型的逼迫是很常有的
[00:07:31.680 --> 00:07:33.360]  所以為什麼當很多信徒
[00:07:33.360 --> 00:07:36.160]  特別是我最近接觸的一個
[00:07:36.160 --> 00:07:37.360]  他也很掙扎
[00:07:37.360 --> 00:07:39.360]  為什麼今時今日
[00:07:39.360 --> 00:07:43.520]  我們做真信徒是這麼困難的呢
[00:07:43.520 --> 00:07:46.000]  我毫不猶豫地跟他說
[00:07:46.000 --> 00:07:51.360]  真信徒在假的世界裡會遇到更多的逼迫
[00:07:51.360 --> 00:07:55.360]  因為假信徒當他成為主流的時候
[00:07:55.360 --> 00:07:59.680]  真信徒會反而被人指為假的
[00:07:59.680 --> 00:08:01.120]  在這樣的情況下
[00:08:01.120 --> 00:08:02.640]  你只有兩個選擇
[00:08:02.640 --> 00:08:06.240]  一個選擇你繼續跟著他們去假
[00:08:06.240 --> 00:08:07.840]  另一個可能性
[00:08:07.840 --> 00:08:14.240]  就是你面對他們帶來的逼害
[00:08:14.240 --> 00:08:17.360]  而這種情況在今天這段聖經裡
[00:08:17.360 --> 00:08:19.200]  就最好反映出來了
[00:08:19.200 --> 00:08:20.720]  今天這段聖經說什麼呢
[00:08:20.720 --> 00:08:22.400]  我讀多一次好嗎
[00:08:22.400 --> 00:08:23.840]  我們去看一看這段聖經
[00:08:23.840 --> 00:08:31.280]  我們去看一群應該很有神學基礎的人
[00:08:31.280 --> 00:08:32.800]  叫做法利塞人
[00:08:32.800 --> 00:08:34.560]  我們去看一看這群人
[00:08:34.560 --> 00:08:36.560]  他們的信仰的狀態
[00:08:36.560 --> 00:08:38.560]  假的情況是怎麼樣
[00:08:38.560 --> 00:08:42.560]  然後我們或者可以透過這段聖經
[00:08:42.560 --> 00:08:46.240]  幫助一下我們不會掉進一個假的信徒的現象
[00:08:46.240 --> 00:08:50.640]  或者至少不會妥協在假的信徒的傳遞
[00:08:50.640 --> 00:08:52.240]  或者逼迫之下
[00:08:52.240 --> 00:08:54.240]  好我們一起讀
[00:08:54.240 --> 00:08:56.240]  馬太福音第21章
[00:08:56.240 --> 00:08:58.240]  從第42章
[00:08:58.240 --> 00:08:58.240]  對不起
[00:08:58.240 --> 00:09:00.240]  第42章第41至46節
[00:09:00.240 --> 00:09:02.240]  我們一起讀
[00:09:02.240 --> 00:09:04.240]  法利塞人聚集的時候
[00:09:04.240 --> 00:09:06.240]  耶穌問他們說
[00:09:06.240 --> 00:09:08.240]  論道基督
[00:09:08.240 --> 00:09:10.240]  你們的意見如何
[00:09:10.240 --> 00:09:12.240]  他是誰的子孫呢
[00:09:12.240 --> 00:09:14.240]  他們說
[00:09:14.240 --> 00:09:16.240]  是大衛的子孫
[00:09:16.240 --> 00:09:18.240]  耶穌說
[00:09:18.240 --> 00:09:20.240]  這樣大衛被聖靈感動
[00:09:20.240 --> 00:09:22.240]  怎麼稱他為主
[00:09:22.240 --> 00:09:24.240]  說
[00:09:24.240 --> 00:09:26.240]  主對我主說
[00:09:26.240 --> 00:09:28.240]  你坐在我的右邊
[00:09:28.240 --> 00:09:30.240]  讓我把你仇敵
[00:09:30.240 --> 00:09:32.240]  放在你的腳下
[00:09:32.240 --> 00:09:34.240]  大衛既稱他為主
[00:09:34.240 --> 00:09:38.240]  他怎樣又是大衛的子孫呢
[00:09:38.240 --> 00:09:42.240]  他們沒有一個人能回答一言
[00:09:42.240 --> 00:09:44.240]  從那日以後
[00:09:44.240 --> 00:09:48.240]  也沒有人敢再問他什麼
[00:09:48.240 --> 00:09:52.240]  在聖經裡
[00:09:52.240 --> 00:09:54.240]  承接前文
[00:09:54.240 --> 00:09:56.240]  我們剛剛講完
[00:09:56.240 --> 00:09:58.240]  法利塞人走來
[00:09:58.240 --> 00:10:00.240]  問耶穌一條問題
[00:10:00.240 --> 00:10:02.240]  律法當中最大
[00:10:02.240 --> 00:10:04.240]  最重要的一條
[00:10:04.240 --> 00:10:06.240]  是什麼
[00:10:06.240 --> 00:10:08.240]  但是我們知道
[00:10:08.240 --> 00:10:12.240]  耶穌也看得通他們的鬼咒
[00:10:12.240 --> 00:10:16.240]  希望用標題式的信仰
[00:10:16.240 --> 00:10:18.240]  來成為基礎
[00:10:18.240 --> 00:10:24.240]  但耶穌正正反對標題式的信仰
[00:10:24.240 --> 00:10:26.240]  只要拿著某一句聖經
[00:10:26.240 --> 00:10:28.240]  盡心盡意
[00:10:28.240 --> 00:10:30.240]  愛我主愛神
[00:10:30.240 --> 00:10:32.240]  就完成了
[00:10:32.240 --> 00:10:34.240]  不想人跌入這種狀態
[00:10:34.240 --> 00:10:36.240]  今天
[00:10:36.240 --> 00:10:38.240]  既然耶穌看到
[00:10:38.240 --> 00:10:40.240]  這些人來到他面前
[00:10:40.240 --> 00:10:42.240]  有這種錯誤
[00:10:42.240 --> 00:10:46.240]  耶穌也不放過這個機會
[00:10:46.240 --> 00:10:48.240]  其實
[00:10:48.240 --> 00:10:50.240]  耶穌明白這些人不相信他嗎
[00:10:50.240 --> 00:10:52.240]  其實他明白
[00:10:52.240 --> 00:10:54.240]  但不相信一件事
[00:10:54.240 --> 00:10:56.240]  耶穌從來不會說
[00:10:56.240 --> 00:10:58.240]  在他最後
[00:10:58.240 --> 00:11:00.240]  還沒到來臨
[00:11:00.240 --> 00:11:02.240]  完全否定主的時候
[00:11:02.240 --> 00:11:04.240]  不放過任何機會和他談道
[00:11:04.240 --> 00:11:06.240]  我們作為基督徒也要明白
[00:11:06.240 --> 00:11:08.240]  有些人來到我們當中
[00:11:08.240 --> 00:11:10.240]  可能你會認識他
[00:11:10.240 --> 00:11:12.240]  但他來到
[00:11:12.240 --> 00:11:14.240]  跟你對話
[00:11:14.240 --> 00:11:16.240]  你不要說不要和他談
[00:11:16.240 --> 00:11:18.240]  反正他來挑戰我
[00:11:18.240 --> 00:11:20.240]  再和他談也不會相信主
[00:11:20.240 --> 00:11:22.240]  你不要用這種態度
[00:11:22.240 --> 00:11:24.240]  耶穌在這裡做了一個好見證
[00:11:24.240 --> 00:11:26.240]  明知這群人是這樣的
[00:11:26.240 --> 00:11:28.240]  但耶穌仍然
[00:11:28.240 --> 00:11:30.240]  把握到
[00:11:30.240 --> 00:11:32.240]  你願意來我就願意和你談
[00:11:32.240 --> 00:11:34.240]  像我在神學院
[00:11:34.240 --> 00:11:36.240]  老師這樣說
[00:11:36.240 --> 00:11:38.240]  我經常用這個例子
[00:11:38.240 --> 00:11:40.240]  為什麼你上課時
[00:11:40.240 --> 00:11:42.240]  不說話
[00:11:42.240 --> 00:11:44.240]  才說給我們聽
[00:11:44.240 --> 00:11:46.240]  你有追求的人
[00:11:46.240 --> 00:11:48.240]  我就多說給你聽
[00:11:48.240 --> 00:11:50.240]  如果沒有追求
[00:11:50.240 --> 00:11:52.240]  你要知道的我已經說了
[00:11:52.240 --> 00:11:54.240]  接不接受
[00:11:54.240 --> 00:11:56.240]  但你不問
[00:11:56.240 --> 00:11:58.240]  你會尋根究底
[00:11:58.240 --> 00:12:02.240]  這群法尼塞人既然
[00:12:02.240 --> 00:12:04.240]  來到耶穌基督的面前
[00:12:04.240 --> 00:12:06.240]  41節說他們來到他面前
[00:12:06.240 --> 00:12:08.240]  去問耶穌
[00:12:08.240 --> 00:12:12.240]  這群人既然來問耶穌
[00:12:12.240 --> 00:12:14.240]  也把握機會
[00:12:14.240 --> 00:12:16.240]  來幫助他們
[00:12:16.240 --> 00:12:18.240]  去明白真理
[00:12:18.240 --> 00:12:22.240]  所以在這段
[00:12:22.240 --> 00:12:24.240]  從第22章
[00:12:24.240 --> 00:12:26.240]  第41至45節裡
[00:12:26.240 --> 00:12:28.240]  我給一個副題
[00:12:28.240 --> 00:12:30.240]  為這群人帶來有衝擊性的
[00:12:30.240 --> 00:12:32.240]  淑女反思
[00:12:32.240 --> 00:12:34.240]  傳福音的起始點
[00:12:34.240 --> 00:12:36.240]  不是
[00:12:36.240 --> 00:12:38.240]  只是
[00:12:38.240 --> 00:12:40.240]  叫人想不想得到神的祝福
[00:12:40.240 --> 00:12:42.240]  也不是
[00:12:42.240 --> 00:12:44.240]  教會有英文班
[00:12:44.240 --> 00:12:46.240]  有電腦班
[00:12:46.240 --> 00:12:48.240]  有報稅班
[00:12:48.240 --> 00:12:50.240]  甚至有健康操
[00:12:50.240 --> 00:12:52.240]  讚美操
[00:12:52.240 --> 00:12:54.240]  教會的
[00:12:54.240 --> 00:12:56.240]  福音的起始點
[00:12:56.240 --> 00:12:58.240]  從來不是這些
[00:12:58.240 --> 00:13:00.240]  因為這些
[00:13:00.240 --> 00:13:02.240]  只不過是用來吸引一些
[00:13:02.240 --> 00:13:04.240]  喜歡得到福音
[00:13:04.240 --> 00:13:06.240]  而不是
[00:13:06.240 --> 00:13:08.240]  得到福音的人
[00:13:08.240 --> 00:13:10.240]  當然有些人就說
[00:13:10.240 --> 00:13:12.240]  順便當他有興趣
[00:13:12.240 --> 00:13:14.240]  他來到就把福音
[00:13:14.240 --> 00:13:16.240]  傳給他
[00:13:16.240 --> 00:13:18.240]  不過他的心
[00:13:18.240 --> 00:13:20.240]  根本不是想要福音
[00:13:20.240 --> 00:13:22.240]  你跟他講
[00:13:22.240 --> 00:13:24.240]  福音
[00:13:24.240 --> 00:13:26.240]  他只會覺得
[00:13:26.240 --> 00:13:28.240]  我來不是要求這些
[00:13:28.240 --> 00:13:30.240]  光眼雲煙
[00:13:30.240 --> 00:13:32.240]  就是殺種
[00:13:32.240 --> 00:13:34.240]  殺種不是這樣殺的
[00:13:34.240 --> 00:13:36.240]  福音的核心
[00:13:36.240 --> 00:13:38.240]  是要讓人
[00:13:38.240 --> 00:13:40.240]  正面面對他自己
[00:13:40.240 --> 00:13:42.240]  靈性上的一些需要
[00:13:42.240 --> 00:13:44.240]  真正的靈性
[00:13:44.240 --> 00:13:46.240]  需要
[00:13:46.240 --> 00:13:48.240]  什麼跳舞
[00:13:48.240 --> 00:13:50.240]  電腦班
[00:13:50.240 --> 00:13:52.240]  甚至以前開教會
[00:13:52.240 --> 00:13:54.240]  突然要搞跆拳道班
[00:13:54.240 --> 00:13:56.240]  或者有些人想得到
[00:13:56.240 --> 00:13:58.240]  更多上帝的祝福
[00:13:58.240 --> 00:14:00.240]  鼓勵了人在屬靈上的
[00:14:00.240 --> 00:14:02.240]  一種貪婪
[00:14:02.240 --> 00:14:04.240]  甚至在聖經裏面
[00:14:04.240 --> 00:14:06.240]  記載了
[00:14:06.240 --> 00:14:08.240]  這些開心時刻都不算是好事
[00:14:08.240 --> 00:14:10.240]  譬如耶利米哥愛歌書
[00:14:10.240 --> 00:14:12.240]  第五章第十五節裏面
[00:14:12.240 --> 00:14:14.240]  曾經說過
[00:14:14.240 --> 00:14:16.240]  哇!你在以色列當中
[00:14:16.240 --> 00:14:18.240]  很開心嗎?
[00:14:18.240 --> 00:14:20.240]  但這些開心過後
[00:14:20.240 --> 00:14:22.240]  可能會演變成悲哀
[00:14:22.240 --> 00:14:24.240]  真正傳福音
[00:14:24.240 --> 00:14:26.240]  是要讓
[00:14:26.240 --> 00:14:28.240]  傳福音的對象
[00:14:28.240 --> 00:14:30.240]  帶來在靈性上的衝擊
[00:14:30.240 --> 00:14:32.240]  簡單來說
[00:14:32.240 --> 00:14:34.240]  要在靈性上有反思
[00:14:34.240 --> 00:14:36.240]  如果你不使他有反思
[00:14:36.240 --> 00:14:38.240]  你就要用上帝的說話
[00:14:38.240 --> 00:14:40.240]  幫他成為有反思
[00:14:40.240 --> 00:14:42.240]  如果上帝真的要拯救那個人
[00:14:42.240 --> 00:14:44.240]  連上帝的說話
[00:14:44.240 --> 00:14:46.240]  都不能使他有反思
[00:14:46.240 --> 00:14:48.240]  上帝就可能再要下手
[00:14:48.240 --> 00:14:50.240]  當上帝下手
[00:14:50.240 --> 00:14:52.240]  他都不反思的話
[00:14:52.240 --> 00:14:54.240]  就game over
[00:14:54.240 --> 00:14:56.240]  證明那個人真的不相信
[00:14:56.240 --> 00:14:58.240]  耶穌來到這一刻
[00:14:58.240 --> 00:15:00.240]  面對這班法尼塞人
[00:15:00.240 --> 00:15:02.240]  他來到問
[00:15:02.240 --> 00:15:04.240]  至少有一個
[00:15:04.240 --> 00:15:06.240]  打開一個探求的機會
[00:15:06.240 --> 00:15:08.240]  所以耶穌為他們帶來一個衝擊
[00:15:08.240 --> 00:15:10.240]  我們來看看
[00:15:10.240 --> 00:15:12.240]  他們問什麼
[00:15:12.240 --> 00:15:14.240]  耶穌為他們帶來什麼衝擊
[00:15:14.240 --> 00:15:16.240]  他們問什麼問題
[00:15:16.240 --> 00:15:18.240]  四十二節
[00:15:18.240 --> 00:15:20.240]  論到基督
[00:15:20.240 --> 00:15:22.240]  你們的
[00:15:22.240 --> 00:15:24.240]  意見如何
[00:15:24.240 --> 00:15:26.240]  他是誰的子孫
[00:15:26.240 --> 00:15:28.240]  耶穌把握這個時間
[00:15:28.240 --> 00:15:30.240]  你既然來到問我這麼多問題
[00:15:30.240 --> 00:15:32.240]  律法哪一條是最重要
[00:15:32.240 --> 00:15:34.240]  不如打蛇除棍上
[00:15:34.240 --> 00:15:36.240]  不過我問你
[00:15:36.240 --> 00:15:38.240]  你是法尼塞人
[00:15:38.240 --> 00:15:40.240]  你們是一班
[00:15:40.240 --> 00:15:42.240]  懂得舊約聖經的人
[00:15:42.240 --> 00:15:44.240]  我就問你一個很重要的問題
[00:15:44.240 --> 00:15:46.240]  基督
[00:15:46.240 --> 00:15:48.240]  你們的意見如何
[00:15:48.240 --> 00:15:50.240]  他是誰的子孫
[00:15:50.240 --> 00:15:52.240]  基督
[00:15:52.240 --> 00:15:54.240]  Christ
[00:15:54.240 --> 00:15:56.240]  或者
[00:15:56.240 --> 00:15:58.240]  用現代的說法
[00:15:58.240 --> 00:16:00.240]  受高者
[00:16:00.240 --> 00:16:02.240]  你們有什麼意見呢
[00:16:02.240 --> 00:16:04.240]  隨便發表
[00:16:04.240 --> 00:16:06.240]  他是誰的子孫呢
[00:16:06.240 --> 00:16:10.240]  這條問題
[00:16:10.240 --> 00:16:12.240]  很特別
[00:16:12.240 --> 00:16:14.240]  因為在這條問題
[00:16:14.240 --> 00:16:16.240]  裡面分開了
[00:16:16.240 --> 00:16:18.240]  幾個部分
[00:16:18.240 --> 00:16:20.240]  很值得
[00:16:20.240 --> 00:16:22.240]  細心思考
[00:16:22.240 --> 00:16:24.240]  耶穌為這班人
[00:16:24.240 --> 00:16:26.240]  帶來什麼衝擊
[00:16:26.240 --> 00:16:28.240]  我們先看回答
[00:16:28.240 --> 00:16:30.240]  他們回答說
[00:16:30.240 --> 00:16:32.240]  是大衛的子孫
[00:16:32.240 --> 00:16:34.240]  好像
[00:16:34.240 --> 00:16:38.240]  專家一樣
[00:16:38.240 --> 00:16:40.240]  不用再商議
[00:16:40.240 --> 00:16:42.240]  再討論
[00:16:42.240 --> 00:16:44.240]  他們潛意識已經給你答案
[00:16:44.240 --> 00:16:46.240]  馬上回答
[00:16:46.240 --> 00:16:48.240]  是大衛的子孫
[00:16:48.240 --> 00:16:50.240]  耶穌接著延續問題
[00:16:50.240 --> 00:16:52.240]  第四部分
[00:16:52.240 --> 00:16:54.240]  既然按你的答案
[00:16:54.240 --> 00:16:56.240]  大衛被聖靈感動
[00:16:56.240 --> 00:16:58.240]  為什麼會說
[00:16:58.240 --> 00:17:00.240]  以下這番說話呢
[00:17:00.240 --> 00:17:02.240]  以下這番說話
[00:17:02.240 --> 00:17:04.240]  在哪裏來的
[00:17:04.240 --> 00:17:06.240]  詩篇第110篇
[00:17:06.240 --> 00:17:08.240]  我們一會再詳細去看
[00:17:08.240 --> 00:17:10.240]  這段聖經的內容
[00:17:10.240 --> 00:17:12.240]  這段聖經
[00:17:12.240 --> 00:17:14.240]  主對我主說
[00:17:14.240 --> 00:17:16.240]  你坐在我的右邊
[00:17:16.240 --> 00:17:18.240]  讓我把你仇敵
[00:17:18.240 --> 00:17:20.240]  放在你的腳下
[00:17:20.240 --> 00:17:22.240]  放在你的腳下
[00:17:22.240 --> 00:17:26.240]  大衛就反問他們
[00:17:26.240 --> 00:17:30.240]  耶穌反問他們
[00:17:30.240 --> 00:17:32.240]  既然大衛稱
[00:17:32.240 --> 00:17:34.240]  既然大衛稱
[00:17:34.240 --> 00:17:36.240]  主
[00:17:36.240 --> 00:17:38.240]  他又怎樣會成為
[00:17:38.240 --> 00:17:40.240]  大衛的子孫呢
[00:17:42.240 --> 00:17:44.240]  讀到這裏
[00:17:44.240 --> 00:17:46.240]  你應該一頭霧水
[00:17:46.240 --> 00:17:48.240]  如果你說我很清楚
[00:17:48.240 --> 00:17:52.240]  我想你可能
[00:17:52.240 --> 00:17:54.240]  懂得一點
[00:17:54.240 --> 00:17:56.240]  原文聖經
[00:17:56.240 --> 00:17:58.240]  熟讀那段聖經
[00:17:58.240 --> 00:18:00.240]  究竟是甚麼內容呢
[00:18:00.240 --> 00:18:02.240]  耶穌問這條問題
[00:18:02.240 --> 00:18:04.240]  既然你們說
[00:18:04.240 --> 00:18:08.240]  基督是大衛的子孫
[00:18:08.240 --> 00:18:10.240]  那為甚麼大衛會說出這番說話
[00:18:10.240 --> 00:18:12.240]  主對我主說
[00:18:12.240 --> 00:18:14.240]  你坐在我的右邊
[00:18:14.240 --> 00:18:16.240]  讓我把你的仇敵
[00:18:16.240 --> 00:18:18.240]  放在你的腳下呢
[00:18:18.240 --> 00:18:20.240]  而大衛又是他的子孫
[00:18:20.240 --> 00:18:22.240]  那為甚麼大衛會稱
[00:18:22.240 --> 00:18:24.240]  這個為主呢
[00:18:24.240 --> 00:18:26.240]  有種矛盾在裏面
[00:18:26.240 --> 00:18:30.240]  究竟誰稱誰為主呢
[00:18:30.240 --> 00:18:32.240]  大衛稱
[00:18:32.240 --> 00:18:34.240]  高納的王為主
[00:18:34.240 --> 00:18:36.240]  還是另外有一個主
[00:18:36.240 --> 00:18:38.240]  來稱大衛為王
[00:18:38.240 --> 00:18:40.240]  是主呢
[00:18:40.240 --> 00:18:42.240]  還是大衛稱兩個都為主呢
[00:18:42.240 --> 00:18:44.240]  應該有一連串的問題
[00:18:44.240 --> 00:18:46.240]  出現在這段聖經
[00:18:46.240 --> 00:18:48.240]  我們細心讀一讀
[00:18:48.240 --> 00:18:50.240]  先看看耶穌
[00:18:50.240 --> 00:18:52.240]  問他們的問題
[00:18:52.240 --> 00:18:54.240]  第一部分
[00:18:54.240 --> 00:18:56.240]  耶穌問他們
[00:18:56.240 --> 00:18:58.240]  有甚麼想法
[00:18:58.240 --> 00:19:00.240]  這句說話很有趣
[00:19:00.240 --> 00:19:02.240]  耶穌首先提出
[00:19:02.240 --> 00:19:04.240]  我要問你有關於
[00:19:04.240 --> 00:19:06.240]  基督這個人物
[00:19:06.240 --> 00:19:08.240]  基督是甚麼人物呢
[00:19:08.240 --> 00:19:10.240]  基督基本上
[00:19:10.240 --> 00:19:12.240]  是一個loaded term
