
[00:00:00.000 --> 00:00:09.280]  接著我們早上,接下來的三堂想和大家去思想《猜及記》
[00:06:10.680 --> 00:06:14.680]  什麼都忘記了,直到受苦日子
[00:06:14.680 --> 00:06:20.680]  受苦日子就是本土的皇帝,剛才我們讀經文讀到了
[00:06:20.680 --> 00:06:29.680]  他奴役他們的原因,是怕著他們怎樣也好,你不埃及人
[00:06:29.680 --> 00:06:37.680]  這一點對於希伯來人來說,雖然他們忘記了自己的身份
[00:06:37.680 --> 00:06:41.680]  但是他們有些傳統是沒有忘記的
[00:06:41.680 --> 00:06:48.680]  他們吃飯的形式,他們的主食和生活是沒有忘記的
[00:06:48.680 --> 00:06:53.680]  他們保存了傳統,但是他們和上帝的約忘記
[00:06:53.680 --> 00:06:58.680]  但是他們沒有忘記到滅祖的神,他們忘記了那個約
[00:06:58.680 --> 00:07:03.680]  他們在痛苦的時候,他們重新想起
[00:07:03.680 --> 00:07:08.680]  就是耶和華上帝,如果不是在那百多年的痛苦裡面
[00:07:08.680 --> 00:07:14.680]  可能他們會一直忘記下去,一直有貪戀埃及的生活
[00:07:14.680 --> 00:07:22.680]  當新的王來奴役他們,不是將他們看成是廉價勞工
[00:07:22.680 --> 00:07:27.680]  因為他們不想離開,雖然他們不尊重這幫希伯來人
[00:07:27.680 --> 00:07:31.680]  雖然他們覺得他們很危險,但是他們不想趕他們走
[00:07:31.680 --> 00:07:38.680]  因為他們還有經濟價值,於是就要他們建這個城
[00:07:38.680 --> 00:07:42.680]  剛才我們看聖經看到了,建這個城
[00:07:42.680 --> 00:07:50.680]  已經過了,不算了,我們進去了
[00:07:50.680 --> 00:07:55.680]  聖經裡面我們看到他們做什麼就是製磚
[00:07:55.680 --> 00:07:59.680]  那些磚其實是一個康莊的行業
[00:07:59.680 --> 00:08:05.680]  在泥裡面一直做,住宅,政府樓宇,城牆,金字塔都要用磚
[00:08:05.680 --> 00:08:08.680]  這些磚頭是很多的,數以百萬計的
[00:08:08.680 --> 00:08:14.680]  我忘記埃及很熱,埃及由4月開始
[00:08:14.680 --> 00:08:19.680]  一直直到10月底,足足7個月到8個月
[00:08:19.680 --> 00:08:26.680]  溫度是30度以上,我們在溫哥華真的很大福氣
[00:08:26.680 --> 00:08:29.680]  除了去年發神經突然間到了40度
[00:08:29.680 --> 00:08:34.680]  一般來說我們是10幾度,我今天做10幾度,很舒服的
[00:08:34.680 --> 00:08:39.680]  埃及的氣候8個月30度以上
[00:08:39.680 --> 00:08:42.680]  很熱,太陽很猛,很乾燥
[00:08:42.680 --> 00:08:47.680]  而在這樣的地方,做磚是非常艱苦的
[00:08:47.680 --> 00:08:51.680]  還有他們沒有自由
[00:08:51.680 --> 00:08:55.680]  他們本來住的地方是很好的
[00:08:55.680 --> 00:09:01.680]  但後來埃及王限制他們的居住
[00:09:01.680 --> 00:09:05.680]  還有殺害他們的兒子,兒子
[00:09:05.680 --> 00:09:09.680]  不過這個例子不是經常出現的
[00:09:09.680 --> 00:09:16.680]  所以摩西後來還要用一個籃裝著在那裡河
[00:09:16.680 --> 00:09:22.680]  但兒子沒有死,為什麼?摩西有沒有大腦?
[00:09:22.680 --> 00:09:32.680]  有亞倫的,就是說埃及王曾經是想殺這些男子
[00:09:32.680 --> 00:09:36.680]  但其實這個例子不是經常執行的
[00:09:36.680 --> 00:09:40.680]  應該是有執行又不執行,有事宜,有歡
[00:09:40.680 --> 00:09:44.680]  所以他們的男子並沒有死
[00:09:44.680 --> 00:09:48.680]  所以我們每一個錯覺就是所有男子一出生就殺5米
[00:09:48.680 --> 00:09:52.680]  可能很少保不住
[00:09:52.680 --> 00:09:56.680]  大部分都保存下來,所以到後來離開埃及的時候
[00:09:56.680 --> 00:09:58.680]  他們完全沒有問題
[00:09:58.680 --> 00:10:02.680]  在這麼艱苦的日子裏面
[00:10:02.680 --> 00:10:04.680]  他們就呼叫上帝
[00:10:04.680 --> 00:10:07.680]  你會發現那個經文是怎樣說的?
[00:10:07.680 --> 00:10:12.680]  他們呼叫上帝的時候,他們用了幾個動詞
[00:10:12.680 --> 00:10:15.680]  當他們很痛苦的時候
[00:10:15.680 --> 00:10:19.680]  原來上帝都是在痛苦裏面
[00:10:19.680 --> 00:10:23.680]  因為上帝有感情
[00:10:23.680 --> 00:10:28.680]  上帝不是欺負人的那種沒有感情的上帝
[00:10:28.680 --> 00:10:30.680]  原來上帝沒有忘記
[00:10:30.680 --> 00:10:34.680]  這幫欺負內人
[00:10:34.680 --> 00:10:39.680]  他們經歷了二百多年這麼快樂的日子
[00:10:39.680 --> 00:10:42.680]  約瑟其實跟他們說要回去的
[00:10:42.680 --> 00:10:45.680]  雅各的棺材都要回去
[00:10:45.680 --> 00:10:47.680]  但他們後代忘記了
[00:10:47.680 --> 00:10:51.680]  留在埃及,當他們呼叫的時候,在痛苦的時候
[00:10:51.680 --> 00:10:55.680]  當時聖經就說
[00:10:55.680 --> 00:10:59.680]  他們的聲音我聽見了
[00:10:59.680 --> 00:11:01.680]  上帝說我聽見
[00:11:01.680 --> 00:11:05.680]  你們受的苦我看見
[00:11:05.680 --> 00:11:10.680]  還有你們的經歷我知道
[00:11:10.680 --> 00:11:13.680]  這段經文是很感動我們
[00:11:13.680 --> 00:11:19.680]  因為希伯利人受苦不是短的日子
[00:11:19.680 --> 00:11:23.680]  一百多年不是短的日子
[00:11:23.680 --> 00:11:25.680]  他們呼叫了很久
[00:11:25.680 --> 00:11:27.680]  他們哀聲達到上帝
[00:11:27.680 --> 00:11:29.680]  上帝說聽見
[00:11:29.680 --> 00:11:33.680]  而且紀念就是以前所立的約
[00:11:33.680 --> 00:11:39.680]  還有他們的經歷上帝是看顧也知道
[00:11:39.680 --> 00:11:41.680]  所以上帝有感情
[00:11:41.680 --> 00:11:46.680]  像一個媽媽的孩子發燒,他有病
[00:11:46.680 --> 00:11:50.680]  最難過的是媽媽
[00:11:50.680 --> 00:11:55.680]  媽媽說不如我病,不如我發燒
[00:11:55.680 --> 00:11:59.680]  如果讓我發燒,孩子不發燒
[00:11:59.680 --> 00:12:01.680]  他情願這樣做
[00:12:01.680 --> 00:12:07.680]  所以這件經文在當時的中東
[00:12:07.680 --> 00:12:11.680]  無論是古代、波斯、希臘、羅馬
[00:12:11.680 --> 00:12:15.680]  是完全沒有的,為什麼呢?
[00:12:15.680 --> 00:12:19.680]  因為希臘和中東他們所敬佩的神
[00:12:19.680 --> 00:12:21.680]  是不受人影響的
[00:12:21.680 --> 00:12:24.680]  他們高高在上
[00:12:24.680 --> 00:12:27.680]  他們的神是沒有感情
[00:12:27.680 --> 00:12:33.680]  如果神有感情,就會被人操控
[00:12:33.680 --> 00:12:37.680]  所以希臘的神有一個字叫apophis
[00:12:37.680 --> 00:12:40.680]  apophis就是說不可能有感情
[00:12:40.680 --> 00:12:46.680]  如果神有感情,神就會被人舞來舞去
[00:12:46.680 --> 00:12:49.680]  今天祈禱,明天祈禱那樣
[00:12:49.680 --> 00:12:51.680]  會被人舞來舞去
[00:12:51.680 --> 00:12:53.680]  所以在中東地方
[00:12:53.680 --> 00:13:01.680]  那個神是完全和人之間是很大的距離
[00:13:01.680 --> 00:13:04.680]  但是在《災及記》裡面
[00:13:04.680 --> 00:13:07.680]  我們發現這個神所記載
[00:13:07.680 --> 00:13:10.680]  和當地的人所認識
[00:13:10.680 --> 00:13:13.680]  和中東一帶所認識完全不同
[00:13:13.680 --> 00:13:15.680]  這個神充滿了感情
[00:13:15.680 --> 00:13:20.680]  他明白,他知道,並且他了解
[00:13:20.680 --> 00:13:22.680]  就是因為這件事
[00:13:22.680 --> 00:13:26.680]  我們在《舊約》《災及記》裡面
[00:13:26.680 --> 00:13:28.680]  肯定了嬌教在今天
[00:13:28.680 --> 00:13:30.680]  我們所認識的神
[00:13:30.680 --> 00:13:35.680]  原來他是知道並且聽到
[00:13:35.680 --> 00:13:41.680]  但是最近有一套電影
[00:13:41.680 --> 00:13:46.680]  我下一張看看行不行
[00:13:46.680 --> 00:13:50.680]  有一套電影叫做沉默
[00:13:50.680 --> 00:13:53.680]  我不知道大家有沒有看過
[00:13:53.680 --> 00:13:55.680]  影響很大
[00:13:55.680 --> 00:13:58.680]  因為在學術界的討論
[00:13:58.680 --> 00:14:02.680]  和引起很多人的共鳴
[00:14:02.680 --> 00:14:04.680]  那個共鳴就是說
[00:14:04.680 --> 00:14:07.680]  上帝沉默
[00:14:07.680 --> 00:14:11.680]  就是人在這個痛苦裡面
[00:14:11.680 --> 00:14:13.680]  上帝沉默不語
[00:14:13.680 --> 00:14:15.680]  很多人都有這樣經歷
[00:14:15.680 --> 00:14:18.680]  就是說在我病開始困難的時候
[00:14:18.680 --> 00:14:21.680]  上帝好像不來
[00:14:21.680 --> 00:14:27.680]  這個導演是一個74歲高齡的導演
[00:14:27.680 --> 00:14:30.680]  一個美國人
[00:14:30.680 --> 00:14:31.680]  他看了一本書
[00:14:31.680 --> 00:14:34.680]  這本書其實我很早已經看了
[00:14:34.680 --> 00:14:37.680]  那時候看了講出來沒有什麼人知道
[00:14:37.680 --> 00:14:39.680]  直到電影出來之後
[00:14:39.680 --> 00:14:41.680]  有很多討論
[00:14:41.680 --> 00:14:45.680]  他就看了這本書
[00:14:45.680 --> 00:14:48.680]  是一個日本人所寫的
[00:14:48.680 --> 00:14:54.680]  這個日本人叫做遠藤周作
[00:14:54.680 --> 00:14:58.680]  他本身是一個天主教徒
[00:14:58.680 --> 00:15:00.680]  他小時候在法國讀書
[00:15:00.680 --> 00:15:01.680]  他法文很好
[00:15:01.680 --> 00:15:03.680]  他並且在天主教裡面
[00:15:03.680 --> 00:15:06.680]  是很長的日子
[00:15:06.680 --> 00:15:08.680]  你說他是不是信耶穌呢
[00:15:08.680 --> 00:15:10.680]  暫時先不要說了
[00:15:10.680 --> 00:15:12.680]  就是他覺得有一件事
[00:15:12.680 --> 00:15:15.680]  他是沒有辦法可以明白
[00:15:15.680 --> 00:15:18.680]  就是人間痛苦
[00:15:18.680 --> 00:15:23.680]  上帝是可以不理的
[00:15:23.680 --> 00:15:25.680]  他這本書講什麼呢
[00:15:25.680 --> 00:15:34.680]  這本書就是講在日本
[00:15:34.680 --> 00:15:36.680]  我們知道幕府時代
[00:15:36.680 --> 00:15:39.680]  就是風神授吉的時候
[00:15:39.680 --> 00:15:42.680]  1593年到1615年的時候
[00:15:42.680 --> 00:15:45.680]  當時是一個葡萄牙的傳教士
[00:15:45.680 --> 00:15:47.680]  遠道重陽
[00:15:47.680 --> 00:15:49.680]  就是日本傳教
[00:15:49.680 --> 00:15:53.680]  當時很多百姓和高官
[00:15:53.680 --> 00:15:59.680]  在這幫宣教士的傳教下面
[00:15:59.680 --> 00:16:01.680]  信了耶穌
[00:16:01.680 --> 00:16:02.680]  有些人都會問
[00:16:02.680 --> 00:16:07.680]  日本人是很難信耶穌
[00:16:07.680 --> 00:16:10.680]  我告訴你,在當時不是
[00:16:10.680 --> 00:16:13.680]  因為日本時在戰亂裡面
[00:16:13.680 --> 00:16:15.680]  當時日本很多的
[00:16:15.680 --> 00:16:18.680]  他們的諸侯是經常打仗
[00:16:18.680 --> 00:16:19.680]  很不穩定
[00:16:19.680 --> 00:16:21.680]  還有一件事
[00:16:21.680 --> 00:16:23.680]  如果看回那個文化史
[00:16:23.680 --> 00:16:26.680]  日本的宗教是沒有辦法滿足到
[00:16:26.680 --> 00:16:27.680]  當時的日本人
[00:16:27.680 --> 00:16:30.680]  因為神道教和他們的傳說
[00:16:30.680 --> 00:16:34.680]  是很多很原始
[00:16:34.680 --> 00:16:35.680]  是完全沒有看到
[00:16:35.680 --> 00:16:37.680]  原來人有永生
[00:16:37.680 --> 00:16:39.680]  是有上帝愛我們
[00:16:39.680 --> 00:16:40.680]  為我們而死
[00:16:40.680 --> 00:16:43.680]  沒有這麼高尚的道理
[00:16:43.680 --> 00:16:46.680]  因此當這些傳教士來到之後
[00:16:46.680 --> 00:16:49.680]  就影響了整個日本的文化
[00:16:49.680 --> 00:16:51.680]  就要日本人就覺得
[00:16:51.680 --> 00:16:54.680]  基督教來到日本
[00:16:54.680 --> 00:16:56.680]  是不是我們需要的
[00:16:56.680 --> 00:17:00.680]  所以在幕府時代
[00:17:00.680 --> 00:17:03.680]  當時很多日本文人
[00:17:03.680 --> 00:17:06.680]  他們覺得一定要將宗教
[00:17:06.680 --> 00:17:11.680]  重新拔起
[00:17:11.680 --> 00:17:13.680]  在幕府時代
[00:17:13.680 --> 00:17:17.680]  當時就實施禁教和鎖國
[00:17:17.680 --> 00:17:18.680]  為什麼?
[00:17:18.680 --> 00:17:20.680]  因為他們覺得文化和他們的國家
[00:17:20.680 --> 00:17:22.680]  是受到很大威脅
[00:17:22.680 --> 00:17:23.680]  這些外來的思想
[00:17:23.680 --> 00:17:26.680]  既然令到他們的高官知識分子
[00:17:26.680 --> 00:17:28.680]  很多人去信耶穌
[00:17:28.680 --> 00:17:31.680]  離開了他們的傳統
[00:17:31.680 --> 00:17:34.680]  所以用盡全國之力
[00:17:34.680 --> 00:17:38.680]  要將這種的外來思想清除
[00:17:38.680 --> 00:17:40.680]  這個就是民粹主義
[00:17:40.680 --> 00:17:43.680]  就是民族的民粹主義
[00:17:43.680 --> 00:17:46.680]  不是研究究竟宗教對我們有什麼好處
[00:17:46.680 --> 00:17:48.680]  他只是覺得這個會影響
[00:17:48.680 --> 00:17:51.680]  我們整個的民族的生存
[00:17:51.680 --> 00:17:55.680]  當他實施鎖國之後
[00:17:55.680 --> 00:17:57.680]  有差不多100年
[00:17:57.680 --> 00:18:02.680]  就對基督教和神職人員
[00:18:02.680 --> 00:18:06.680]  展開了長期的打壓和迫害
[00:18:06.680 --> 00:18:12.680]  當時很多的基督徒被抓
[00:18:12.680 --> 00:18:16.680]  葡萄牙宣教士被抓
[00:18:16.680 --> 00:18:19.680]  雖然是這麼強烈的掃蕩
[00:18:19.680 --> 00:18:25.680]  仍然繼續有葡萄牙的宣教士過來
[00:18:25.680 --> 00:18:28.680]  這本書是講一個真實故事
[00:18:28.680 --> 00:18:32.680]  也創造了一個人物
[00:18:32.680 --> 00:18:37.680]  當時在日本基本上已經是地下教會
[00:18:37.680 --> 00:18:41.680]  他們已經沒有神父幫助他們
[00:18:41.680 --> 00:18:44.680]  因為神父把他們抓了,殺了,趕走了
[00:18:44.680 --> 00:18:46.680]  為了要照顧這些
[00:18:46.680 --> 00:18:52.680]  他們冒死的神父就從葡萄牙過來
[00:18:52.680 --> 00:18:57.680]  故事就講到一個叫洛特里哥的神父
[00:18:57.680 --> 00:19:01.680]  這個神父就過來
[00:19:01.680 --> 00:19:08.680]  過來牧養那些受迫害的信徒
[00:19:08.680 --> 00:19:11.680]  洛特里哥他還有一個目標
[00:19:11.680 --> 00:19:14.680]  因為聽說他的老師
[00:19:14.680 --> 00:19:17.680]  他的老師就叫費雷拉神父
[00:19:17.680 --> 00:19:19.680]  已經叛教
[00:19:19.680 --> 00:19:21.680]  他說他不相信
[00:19:21.680 --> 00:19:24.680]  他說因為這個老師是他很尊敬的
[00:19:24.680 --> 00:19:27.680]  費雷拉神父是早他來的
[00:19:27.680 --> 00:19:31.680]  而且費雷拉神父在他心目中是一個很偉大的人
[00:19:31.680 --> 00:19:34.680]  所以他不相信他會叛教
[00:19:34.680 --> 00:19:39.680]  但是荷蘭那些做生意的人就說他可能叛教
[00:19:39.680 --> 00:19:41.680]  於是他就走來
[00:19:41.680 --> 00:19:45.680]  他們就走去日本找他的老師費雷拉
[00:19:45.680 --> 00:19:48.680]  當時的逼迫是很恐怖的
[00:19:48.680 --> 00:19:51.680]  釣著你浸在水裡
[00:19:51.680 --> 00:19:54.680]  剛才我們看到在海裡
[00:19:54.680 --> 00:19:58.680]  是幫助你被海水一直沖擦到你死為止
[00:19:58.680 --> 00:19:59.680]  不是即時死
[00:19:59.680 --> 00:20:01.680]  一直沖擦
[00:20:01.680 --> 00:20:04.680]  大概七到十五天
[00:20:04.680 --> 00:20:06.680]  在這樣的折磨下死
[00:20:06.680 --> 00:20:08.680]  有些就倒轉頭
[00:20:08.680 --> 00:20:10.680]  還有呢
[00:20:10.680 --> 00:20:11.680]  要你踩聖杖
[00:20:11.680 --> 00:20:13.680]  就是說呢
[00:20:13.680 --> 00:20:15.680]  當時是用無所不用其極
[00:20:15.680 --> 00:20:19.680]  就要你表示你不信耶穌
[00:20:19.680 --> 00:20:23.680]  你就踩耶穌的杖
[00:20:23.680 --> 00:20:30.680]  這個神父去到的時候
[00:20:30.680 --> 00:20:34.680]  他看見很多的信徒受迫迫
[00:20:34.680 --> 00:20:36.680]  後來他都被人抓了
[00:20:36.680 --> 00:20:37.680]  抓之後
[00:20:37.680 --> 00:20:41.680]  政府就安排他見他的老師
[00:20:41.680 --> 00:20:45.680]  他的老師費雷拉神父再跟他說
[00:20:45.680 --> 00:20:52.680]  他說你覺得這樣為主受苦值得嗎
[00:20:52.680 --> 00:20:55.680]  他說這個不是你個人受苦的問題
[00:20:55.680 --> 00:20:56.680]  他說這是什麼
[00:20:56.680 --> 00:20:59.680]  這個就是當你要做義士
[00:20:59.680 --> 00:21:00.680]  做殉教士
[00:21:00.680 --> 00:21:03.680]  很多人就死在你手下
[00:21:03.680 --> 00:21:06.680]  因為當時日本政府
[00:21:06.680 --> 00:21:08.680]  就跟這個神父
[00:21:08.680 --> 00:21:11.680]  就跟他說
[00:21:11.680 --> 00:21:12.680]  就是這個普通人
[00:21:12.680 --> 00:21:14.680]  這個神父
[00:21:14.680 --> 00:21:15.680]  就怎樣跟他說
[00:21:15.680 --> 00:21:18.680]  他說只要你背叛你的信仰
[00:21:18.680 --> 00:21:21.680]  我就放了這些信徒
[00:21:21.680 --> 00:21:23.680]  如果你不背叛
[00:21:23.680 --> 00:21:25.680]  我會殺光你的信徒
[00:21:25.680 --> 00:21:28.680]  自己很殘忍地殺
[00:21:28.680 --> 00:21:29.680]  費雷拉神父就跟他說
[00:21:29.680 --> 00:21:31.680]  跟這個德洛里說
[00:21:31.680 --> 00:21:34.680]  他說只要你不信耶穌
[00:21:34.680 --> 00:21:37.680]  其他人就不受苦了
[00:21:37.680 --> 00:21:41.680]  很奸詐
[00:21:41.680 --> 00:21:43.680]  到最後
[00:21:43.680 --> 00:21:46.680]  他就為了那些受苦的信徒
[00:21:46.680 --> 00:21:48.680]  放棄信仰
[00:21:48.680 --> 00:21:50.680]  叛教
[00:21:50.680 --> 00:21:53.680]  小說大概就寫到這裡
[00:21:53.680 --> 00:21:58.680]  但後面原來還有一些很精彩的東西
[00:21:58.680 --> 00:22:00.680]  有關苦難
[00:22:00.680 --> 00:22:05.680]  我們在這裡就要思考
[00:22:05.680 --> 00:22:09.680]  這本書它所說
[00:22:09.680 --> 00:22:14.680]  說到他們背叛了之後
[00:22:14.680 --> 00:22:19.680]  就為日本人服務
[00:22:19.680 --> 00:22:21.680]  做什麼呢
[00:22:21.680 --> 00:22:25.680]  就為他們去追緝那些天主教徒
[00:22:25.680 --> 00:22:30.680]  並且禁止外面有任何天主教的飾物進入
[00:22:30.680 --> 00:22:35.680]  或者跟聖經、文章、檢查
[00:22:35.680 --> 00:22:39.680]  但美國的導演就在這裡加了一些東西
[00:22:39.680 --> 00:22:41.680]  這些東西是什麼呢
[00:22:41.680 --> 00:22:43.680]  第一件事
[00:22:43.680 --> 00:22:46.680]  就在費雷拉神父在他的檢查的時候
[00:22:46.680 --> 00:22:48.680]  突然間他就說了一聲
[00:22:48.680 --> 00:22:51.680]  他是我的上帝
[00:22:51.680 --> 00:22:53.680]  第二個片段就是在葬禮的時候
[00:22:53.680 --> 00:22:58.680]  那個德洛里的虛構
[00:22:58.680 --> 00:23:01.680]  他死的時候是用一個雙裝的
[00:23:01.680 --> 00:23:03.680]  拿著十字架
[00:23:03.680 --> 00:23:06.680]  可能他太太受感染,信了
[00:23:06.680 --> 00:23:10.680]  於是電影裡面的結論就說
[00:23:10.680 --> 00:23:14.680]  這兩個人是一個隱藏的基督徒
[00:23:14.680 --> 00:23:18.680]  雖然是一個壁壩,但他是隱藏基督徒
[00:23:18.680 --> 00:23:24.680]  就是說他們的叛教其實是值得原諒的
[00:23:24.680 --> 00:23:30.680]  但在這裡我們看回原著
[00:23:30.680 --> 00:23:33.680]  我們就發現有一個問題
[00:23:33.680 --> 00:23:36.680]  有關一個苦難的問題
[00:23:36.680 --> 00:23:39.680]  在教會史裡面
[00:23:39.680 --> 00:23:42.680]  我們經歷苦難
[00:23:42.680 --> 00:23:45.680]  特別在羅馬帝的時候
[00:23:45.680 --> 00:23:47.680]  教會是一個做法
[00:23:47.680 --> 00:23:49.680]  不是出自你自願
[00:23:49.680 --> 00:23:51.680]  你背叛了教會
[00:23:51.680 --> 00:23:54.680]  背叛了上帝是可以回頭的
[00:23:54.680 --> 00:23:56.680]  你可以回來教會
[00:23:56.680 --> 00:24:00.680]  不是出自你貪心怕死
[00:24:00.680 --> 00:24:02.680]  不是出自你罵有求榮
[00:24:02.680 --> 00:24:03.680]  這個教會的做法
[00:24:03.680 --> 00:24:07.680]  教會是容許一個人在困難裡面
[00:24:07.680 --> 00:24:13.680]  他是可以回來接納他
[00:24:13.680 --> 00:24:15.680]  但這套電影裡面
[00:24:15.680 --> 00:24:17.680]  他要說一樣
[00:24:17.680 --> 00:24:20.680]  因為上帝不理你,上帝沉默
[00:24:20.680 --> 00:24:24.680]  受苦的時候上帝不會施行神職
[00:24:24.680 --> 00:24:26.680]  你經歷的事情
[00:24:26.680 --> 00:24:28.680]  那個輝瑞德上帝說
[00:24:28.680 --> 00:24:30.680]  上帝根本不會理你
[00:24:30.680 --> 00:24:32.680]  為什麼上帝不理你的時候
