
[00:00:00.000 --> 00:00:02.000]  請我再一次同心低頭和祈禱
[00:04:34.000 --> 00:04:37.000]  所以美國就出軍隊去走到這個Johnston
[00:04:37.000 --> 00:04:39.000]  去到的時候進去嚇了一跳
[00:04:39.000 --> 00:04:42.000]  一千個人是吃山拉死了
[00:04:42.000 --> 00:04:45.000]  都在這個Jim Jones淫威之下
[00:04:45.000 --> 00:04:48.000]  結果所有吃毒藥死
[00:04:48.000 --> 00:04:50.000]  騰傳的那幾個人
[00:04:50.000 --> 00:04:51.000]  不少是中國人
[00:04:51.000 --> 00:04:54.000]  是將這個恐怖的故事講出來
[00:04:54.000 --> 00:04:57.000]  本來是一個很受人尊重的牧師
[00:04:57.000 --> 00:05:00.000]  本來是一個很有愛心的牧師
[00:05:00.000 --> 00:05:02.000]  他不懂得跑Johnston那幾個圈子
[00:05:02.000 --> 00:05:08.000]  結果是造成一個這麼大的傷害
[00:05:08.000 --> 00:05:10.000]  People's Magazine
[00:05:10.000 --> 00:05:12.000]  有一個很有趣的研究
[00:05:12.000 --> 00:05:14.000]  研究舊時的那些童星
[00:05:14.000 --> 00:05:16.000]  他們現在的近況是甚麼
[00:05:16.000 --> 00:05:18.000]  如果在我們這個年代
[00:05:18.000 --> 00:05:20.000]  看英文電視就知道
[00:05:20.000 --> 00:05:23.000]  有一套片集叫I Love Lucy
[00:05:23.000 --> 00:05:27.000]  I Love Lucy的那個小孩
[00:05:27.000 --> 00:05:30.000]  很有趣的小孩叫Little Ricky
[00:05:30.000 --> 00:05:33.000]  現在的人去查查他是怎樣的
[00:05:33.000 --> 00:05:36.000]  吸毒、身敗名裂
[00:05:36.000 --> 00:05:40.000]  在ABC飾演這個Lycola Adam Rich
[00:05:40.000 --> 00:05:44.000]  去飾演一個電視劇叫H Is Enough
[00:05:44.000 --> 00:05:47.000]  在1985年的時候被捕入獄
[00:05:47.000 --> 00:05:51.000]  CBS飾演這個Family Affairs的女孩子
[00:05:51.000 --> 00:05:53.000]  Anissa Jones更慘
[00:05:53.000 --> 00:05:57.000]  18歲的時候去吸毒過量而死亡
[00:05:57.000 --> 00:05:59.000]  中國人說得很對
[00:05:59.000 --> 00:06:00.000]  林美香
[00:06:00.000 --> 00:06:02.000]  中國人說的這句話創業難
[00:06:02.000 --> 00:06:04.000]  首頁更加難
[00:06:04.000 --> 00:06:06.000]  在中國的歷史裏面
[00:06:06.000 --> 00:06:08.000]  你不會看到這些所謂名人
[00:06:08.000 --> 00:06:12.000]  甚麼大的企業家不會過第三代
[00:06:12.000 --> 00:06:14.000]  不懂得跑最長的一圈
[00:06:14.000 --> 00:06:18.000]  尼希米的第十三章是尼希米最後的一章
[00:06:18.000 --> 00:06:20.000]  我們看看背景自從尼希米
[00:06:20.000 --> 00:06:22.000]  去帶那些猶太人
[00:06:22.000 --> 00:06:25.000]  去回到耶路撒冷
[00:06:25.000 --> 00:06:28.000]  建立一個建了城牆
[00:06:28.000 --> 00:06:30.000]  不單止建了城牆
[00:06:30.000 --> 00:06:32.000]  建立一個有公義的政府
[00:06:32.000 --> 00:06:34.000]  尼希米就搞定了
[00:06:34.000 --> 00:06:38.000]  就離開這個耶路撒冷
[00:06:38.000 --> 00:06:40.000]  回到波斯的王朝裏面
[00:06:40.000 --> 00:06:42.000]  做回走政的職位
[00:06:42.000 --> 00:06:45.000]  我們不知道他聖經沒有記載他離開了多久
[00:06:45.000 --> 00:06:47.000]  不知道他離開了巴勒斯坦
[00:06:47.000 --> 00:06:49.000]  回到波斯有多久
[00:06:49.000 --> 00:06:52.000]  但我們知道當他十三章回來的時候
[00:06:52.000 --> 00:06:54.000]  貓走了的時候老鼠就作怪
[00:06:54.000 --> 00:06:57.000]  留下來的領袖似乎是經不起考驗
[00:06:57.000 --> 00:06:59.000]  林美香
[00:06:59.000 --> 00:07:02.000]  尼希米回到巴勒斯坦的時候
[00:07:02.000 --> 00:07:06.000]  看看的時候他發現整個社會變了
[00:07:06.000 --> 00:07:08.000]  他面對這種情況的時候
[00:07:08.000 --> 00:07:10.000]  他怎樣去解決呢
[00:07:10.000 --> 00:07:12.000]  他知道如果繼續下去的時候
[00:07:12.000 --> 00:07:15.000]  整個耶路撒冷、整個以色列不行
[00:07:15.000 --> 00:07:17.000]  十三章就說他
[00:07:17.000 --> 00:07:20.000]  回到耶路撒冷的時候
[00:07:20.000 --> 00:07:22.000]  目睹那個情況
[00:07:22.000 --> 00:07:26.000]  去做一些很果斷、很勇敢的決定
[00:07:26.000 --> 00:07:28.000]  上個星期林穆斯和大家講的第一個決定
[00:07:28.000 --> 00:07:32.000]  就是講到聖結的問題
[00:07:32.000 --> 00:07:35.000]  今天我想跟大家講另外一個很重要的問題
[00:07:35.000 --> 00:07:38.000]  如果你看看第十三章你會發覺
[00:07:38.000 --> 00:07:40.000]  尼希米回到耶路撒冷的時候
[00:07:40.000 --> 00:07:42.000]  遇到四大問題、四大危機
[00:07:42.000 --> 00:07:47.000]  是很需要一個有膽量、有膽識、有智慧
[00:07:47.000 --> 00:07:49.000]  好像尼希米的人去解決
[00:07:49.000 --> 00:07:52.000]  如果不解決的時候整個國家倒塌
[00:07:52.000 --> 00:07:53.000]  第一個問題是什麼呢
[00:07:53.000 --> 00:07:55.000]  這個叫妥協腐化
[00:07:55.000 --> 00:07:57.000]  由第四節到第九節
[00:07:57.000 --> 00:07:59.000]  有一個叫做多比亞的人
[00:07:59.000 --> 00:08:02.000]  居然之間可以住在聖殿裡面
[00:08:02.000 --> 00:08:04.000]  你提起多比亞
[00:08:04.000 --> 00:08:07.000]  上一節你還記得林穆斯所說的
[00:08:07.000 --> 00:08:08.000]  多比亞何許人也
[00:08:08.000 --> 00:08:10.000]  如果你還記得的時候我們知道
[00:08:10.000 --> 00:08:13.000]  當尼希米帶領了以色列人去捉圍牆的時候
[00:08:13.000 --> 00:08:16.000]  以色列人的第一號的敵人
[00:08:16.000 --> 00:08:18.000]  頭頭頭的一個敵人是什麼
[00:08:18.000 --> 00:08:21.000]  想消滅以色列人的是誰
[00:08:21.000 --> 00:08:23.000]  就是這個多比亞
[00:08:23.000 --> 00:08:24.000]  奇怪啊
[00:08:24.000 --> 00:08:27.000]  當尼希米走了之後
[00:08:27.000 --> 00:08:31.000]  這個本來是以色列人第一號敵人的多比亞
[00:08:31.000 --> 00:08:35.000]  居然之間可以住在以色列人最神聖的地方
[00:08:35.000 --> 00:08:37.000]  聖殿裡面
[00:08:37.000 --> 00:08:39.000]  你想都想不到
[00:08:39.000 --> 00:08:42.000]  聖殿是什麼地方
[00:08:42.000 --> 00:08:43.000]  舊時的聖殿
[00:08:43.000 --> 00:08:45.000]  周圍都有很多房屋圍著
[00:08:45.000 --> 00:08:46.000]  有些房屋圍著
[00:08:46.000 --> 00:08:47.000]  那些房屋用來做什麼呢
[00:08:47.000 --> 00:08:51.000]  用來收那些數字、乳香、器具
[00:08:51.000 --> 00:08:53.000]  作為利美人之用
[00:08:53.000 --> 00:08:58.000]  現在竟然成為多比亞家的私人住宅
[00:08:58.000 --> 00:09:01.000]  公地、公家的地方
[00:09:01.000 --> 00:09:06.000]  現在竟然成為一個首號敵人的私人住宅
[00:09:06.000 --> 00:09:08.000]  我不知道下面有沒有流水池
[00:09:08.000 --> 00:09:09.000]  我不知道
[00:09:09.000 --> 00:09:11.000]  它和以色列人是
[00:09:11.000 --> 00:09:13.000]  是不是化諜為憂啊
[00:09:13.000 --> 00:09:15.000]  是不是得到上賓的寬待啊
[00:09:15.000 --> 00:09:16.000]  完全不是
[00:09:16.000 --> 00:09:17.000]  原因是什麼
[00:09:17.000 --> 00:09:19.000]  第四節就告訴你原因
[00:09:19.000 --> 00:09:23.000]  大祭司以利亞實與多比亞成親
[00:09:23.000 --> 00:09:25.000]  是親戚的關係
[00:09:25.000 --> 00:09:27.000]  是大祭司
[00:09:27.000 --> 00:09:30.000]  是和這個多比亞結親
[00:09:30.000 --> 00:09:32.000]  或者他開始的時候會說
[00:09:32.000 --> 00:09:34.000]  婚姻大家結合就好一點
[00:09:34.000 --> 00:09:35.000]  化諜為憂
[00:09:35.000 --> 00:09:37.000]  但是漸漸的
[00:09:37.000 --> 00:09:39.000]  是潛移默化的
[00:09:39.000 --> 00:09:42.000]  漸漸的進一步進一步進一步
[00:09:42.000 --> 00:09:43.000]  竟然之間
[00:09:43.000 --> 00:09:48.000]  被這個多比亞走到以色列人最神聖的地方
[00:09:48.000 --> 00:09:52.000]  在聖殿裡面成為一個私人的住宅
[00:09:52.000 --> 00:09:55.000]  我們就會問有沒有搞錯
[00:09:55.000 --> 00:09:58.000]  類似在這些故事
[00:09:58.000 --> 00:10:01.000]  在今天的香港一點也不奇怪
[00:10:01.000 --> 00:10:04.000]  你起碼以為是惡事
[00:10:04.000 --> 00:10:05.000]  與敵人妥協
[00:10:05.000 --> 00:10:08.000]  妥協的結果就是腐化
[00:10:08.000 --> 00:10:11.000]  本來是利美人用來的房
[00:10:11.000 --> 00:10:15.000]  用來藏一些祭物
[00:10:15.000 --> 00:10:19.000]  現在竟然之間成為了一個敵人的私人住宅
[00:10:19.000 --> 00:10:21.000]  或者這個過程是潛移默化的
[00:10:21.000 --> 00:10:22.000]  是一步一步的
[00:10:22.000 --> 00:10:23.000]  是慢慢的
[00:10:23.000 --> 00:10:24.000]  是不知不覺的
[00:10:24.000 --> 00:10:26.000]  在不知不覺之中你就變了
[00:10:26.000 --> 00:10:28.000]  在不知不覺之中
[00:10:28.000 --> 00:10:30.000]  身在其中的人
[00:10:30.000 --> 00:10:31.000]  是完全不知道
[00:10:31.000 --> 00:10:33.000]  竟然不察覺的
[00:10:33.000 --> 00:10:36.000]  我就想起我小時候在新界住的
[00:10:36.000 --> 00:10:38.000]  我們沒有手機玩什麼
[00:10:38.000 --> 00:10:39.000]  但是我們最喜歡玩的遊戲是什麼
[00:10:39.000 --> 00:10:40.000]  捉青蛙
[00:10:40.000 --> 00:10:41.000]  有空就去捉
[00:10:41.000 --> 00:10:43.000]  捉到青蛙的時候就做一下爆
[00:10:43.000 --> 00:10:45.000]  今天吃田雞飯了
[00:10:45.000 --> 00:10:46.000]  很爽
[00:10:46.000 --> 00:10:48.000]  我發覺那些田雞很聰明的
[00:10:48.000 --> 00:10:50.000]  你想要動它就走
[00:10:50.000 --> 00:10:52.000]  但是田雞有一個很大的弱點
[00:10:52.000 --> 00:10:55.000]  如果你將青蛙放在冷水裡
[00:10:55.000 --> 00:10:57.000]  然後就去煲它
[00:10:57.000 --> 00:10:59.000]  它不知道危險
[00:10:59.000 --> 00:11:01.000]  因為它是兩血動物
[00:11:01.000 --> 00:11:02.000]  煲一下
[00:11:02.000 --> 00:11:03.000]  不知不覺在那裡多開心
[00:11:03.000 --> 00:11:05.000]  有些氣噴到身上
[00:11:05.000 --> 00:11:07.000]  直到煲熟為止
[00:11:07.000 --> 00:11:09.000]  我們都是青蛙
[00:11:09.000 --> 00:11:11.000]  在一個潛移默化慢慢之間
[00:11:11.000 --> 00:11:13.000]  改變了我們都不知道
[00:11:13.000 --> 00:11:15.000]  很奇怪
[00:11:15.000 --> 00:11:17.000]  香港已經轉變了這麼久
[00:11:17.000 --> 00:11:19.000]  從未曾有一個人寫過文章
[00:11:19.000 --> 00:11:20.000]  或者寫過一本書
[00:11:20.000 --> 00:11:23.000]  叫《這二十幾年香港有什麼改變》
[00:11:23.000 --> 00:11:25.000]  或者是散文
[00:11:25.000 --> 00:11:27.000]  但是一個全面性的
[00:11:27.000 --> 00:11:28.000]  我們沒有看到
[00:11:28.000 --> 00:11:30.000]  可能已經離開香港兩年
[00:11:30.000 --> 00:11:32.000]  回來的時候發覺
[00:11:32.000 --> 00:11:34.000]  嘩 怎麼變了這麼多
[00:11:34.000 --> 00:11:37.000]  改變
[00:11:37.000 --> 00:11:40.000]  改變很可能是一些潛移默化的
[00:11:40.000 --> 00:11:43.000]  是一開始的時候完全不察覺的
[00:11:43.000 --> 00:11:45.000]  是
[00:11:45.000 --> 00:11:47.000]  教會可能很多時候都是
[00:11:47.000 --> 00:11:49.000]  不會立即沒有的
[00:11:49.000 --> 00:11:51.000]  你知道在美國
[00:11:51.000 --> 00:11:53.000]  所有的房子倒塌的
[00:11:53.000 --> 00:11:55.000]  不是火燭最多
[00:11:55.000 --> 00:11:56.000]  不是被人撕毀最多
[00:11:56.000 --> 00:11:58.000]  是白蟻的蛀蛇
[00:11:58.000 --> 00:11:59.000]  是白蟻蛀蛇
[00:11:59.000 --> 00:12:01.000]  是不知不覺之中
[00:12:01.000 --> 00:12:02.000]  整個房子就倒塌了
[00:12:02.000 --> 00:12:04.000]  因為全部是白蟻
[00:12:04.000 --> 00:12:06.000]  今天這意義的人就是
[00:12:06.000 --> 00:12:07.000]  可能是潛移默化的
[00:12:07.000 --> 00:12:09.000]  漸漸的 漸漸的
[00:12:09.000 --> 00:12:12.000]  小孩子 我們的孩子不會突然間變成小孩
[00:12:12.000 --> 00:12:14.000]  在未見小孩之前
[00:12:14.000 --> 00:12:16.000]  已經是潛移默化 慢慢慢慢
[00:12:16.000 --> 00:12:17.000]  哎 沒所謂
[00:12:17.000 --> 00:12:19.000]  今天不跟小孩聊天
[00:12:19.000 --> 00:12:20.000]  我不給小孩時間
[00:12:20.000 --> 00:12:21.000]  我不會給
[00:12:21.000 --> 00:12:23.000]  我不會覺得有很大的分別
[00:12:23.000 --> 00:12:24.000]  當你發覺的時候
[00:12:24.000 --> 00:12:25.000]  你發覺嘩
[00:12:25.000 --> 00:12:26.000]  為什麼會是這樣
[00:12:26.000 --> 00:12:28.000]  整個房子就好像白蟻一樣
[00:12:28.000 --> 00:12:29.000]  蛀蛇倒塌了
[00:12:29.000 --> 00:12:30.000]  教會也是這樣
[00:12:30.000 --> 00:12:32.000]  這是第一個問題
[00:12:32.000 --> 00:12:34.000]  妥協腐化
[00:12:34.000 --> 00:12:35.000]  第二個問題是什麼
[00:12:35.000 --> 00:12:36.000]  錢的問題
[00:12:36.000 --> 00:12:37.000]  第十字至十四字
[00:12:37.000 --> 00:12:38.000]  或者我們奇怪
[00:12:38.000 --> 00:12:41.000]  以前以前的人沒有錢
[00:12:41.000 --> 00:12:44.000]  當年起碼帶著這幫人去到聖殿
[00:12:44.000 --> 00:12:46.000]  來到耶路撒冷的時候
[00:12:46.000 --> 00:12:47.000]  他們建圍藏
[00:12:47.000 --> 00:12:48.000]  建房子
[00:12:48.000 --> 00:12:49.000]  重建
[00:12:49.000 --> 00:12:50.000]  沒有錢
[00:12:50.000 --> 00:12:52.000]  但是錢不是一個問題
[00:12:52.000 --> 00:12:53.000]  完全不是一個問題
[00:12:53.000 --> 00:12:54.000]  現在
[00:12:54.000 --> 00:12:55.000]  建了城牆
[00:12:55.000 --> 00:12:56.000]  房子就有了
[00:12:56.000 --> 00:12:58.000]  又重建家園了
[00:12:58.000 --> 00:13:00.000]  錢卻是成為一個問題
[00:13:00.000 --> 00:13:01.000]  究竟問題在哪裡
[00:13:01.000 --> 00:13:03.000]  第十字就告訴你
[00:13:03.000 --> 00:13:05.000]  我見你未人所得到的份
[00:13:05.000 --> 00:13:07.000]  無人供應
[00:13:07.000 --> 00:13:09.000]  甚至供給的利美人
[00:13:09.000 --> 00:13:11.000]  去歌唱
[00:13:11.000 --> 00:13:13.000]  歌唱的那些國人
[00:13:13.000 --> 00:13:15.000]  回到自己的田裡
[00:13:15.000 --> 00:13:16.000]  去建立自己的家
[00:13:16.000 --> 00:13:17.000]  來養家
[00:13:17.000 --> 00:13:18.000]  什麼情況是什麼
[00:13:18.000 --> 00:13:20.000]  交真事
[00:13:20.000 --> 00:13:22.000]  沒有錢的
[00:13:22.000 --> 00:13:23.000]  齊心合力
[00:13:23.000 --> 00:13:24.000]  在這裡建牆
[00:13:24.000 --> 00:13:25.000]  建屋子
[00:13:25.000 --> 00:13:27.000]  那些利美人仍然去獻祭
[00:13:27.000 --> 00:13:29.000]  去負責牧養的
[00:13:29.000 --> 00:13:31.000]  利美人不需要出去做工
[00:13:31.000 --> 00:13:32.000]  雖然他們窮
[00:13:32.000 --> 00:13:34.000]  他們也可以奉獻資養他們
[00:13:34.000 --> 00:13:35.000]  現在
[00:13:35.000 --> 00:13:36.000]  屋子有了
[00:13:36.000 --> 00:13:37.000]  牆有了
[00:13:37.000 --> 00:13:38.000]  樣子也有了
[00:13:38.000 --> 00:13:40.000]  但是利美人
[00:13:40.000 --> 00:13:41.000]  沒有錢
[00:13:41.000 --> 00:13:43.000]  那些人不奉獻
[00:13:43.000 --> 00:13:45.000]  那些人不是按照聖經的律例
[00:13:45.000 --> 00:13:47.000]  十一的奉獻
[00:13:47.000 --> 00:13:49.000]  猶太人是一個這樣的十二支派
[00:13:49.000 --> 00:13:51.000]  其中一個支派是利美派
[00:13:51.000 --> 00:13:53.000]  利美派專門負責牧養
[00:13:53.000 --> 00:13:54.000]  聖殿的工作
[00:13:54.000 --> 00:13:56.000]  利美人是不做工
[00:13:56.000 --> 00:13:58.000]  其他十一個支派
[00:13:58.000 --> 00:14:01.000]  就是十一奉獻去支持這個利美人
[00:14:01.000 --> 00:14:05.000]  但是現在怎樣?錢就好了
[00:14:05.000 --> 00:14:07.000]  但是人們忘了有利美人
[00:14:07.000 --> 00:14:09.000]  人們忘了上帝的律例
[00:14:09.000 --> 00:14:11.000]  所以那些利美人
[00:14:11.000 --> 00:14:12.000]  沒有供應之後
[00:14:12.000 --> 00:14:13.000]  怎樣?出去做工
[00:14:13.000 --> 00:14:14.000]  出去賺錢養家
[00:14:14.000 --> 00:14:15.000]  不然怎樣?
[00:14:15.000 --> 00:14:17.000]  於是就沒有人理
[00:14:17.000 --> 00:14:18.000]  沒有人理聖殿的事
[00:14:18.000 --> 00:14:20.000]  沒有人理屬靈的事情
[00:14:20.000 --> 00:14:23.000]  利美人就在這樣的情況之下
[00:14:23.000 --> 00:14:25.000]  被迫走了
[00:14:25.000 --> 00:14:26.000]  曾幾何時
[00:14:26.000 --> 00:14:28.000]  以色列人的
[00:14:28.000 --> 00:14:32.000]  對奉獻這個事忘記得一乾二淨
[00:14:32.000 --> 00:14:34.000]  自己有了家
[00:14:34.000 --> 00:14:36.000]  就掛著自己的家
[00:14:36.000 --> 00:14:37.000]  沒有人去奉獻
[00:14:37.000 --> 00:14:39.000]  沒有人會想到這利美人
[00:14:39.000 --> 00:14:41.000]  於是利美人就出去做工
[00:14:41.000 --> 00:14:44.000]  沒有機會再去侍奉
[00:14:44.000 --> 00:14:46.000]  你起碼就罵他們
[00:14:46.000 --> 00:14:48.000]  不信情面
[00:14:48.000 --> 00:14:50.000]  斬釘截鐵的
[00:14:50.000 --> 00:14:52.000]  斥責這些官長
[00:14:52.000 --> 00:14:53.000]  聚集這些利美人
[00:14:53.000 --> 00:14:55.000]  叫他們犯法行為
[00:14:55.000 --> 00:14:59.000]  聚集這些利美人叫他們犯法去供職
[00:14:59.000 --> 00:15:01.000]  叫以色列人
[00:15:01.000 --> 00:15:02.000]  重新去想
[00:15:02.000 --> 00:15:03.000]  你們在上代面前
[00:15:03.000 --> 00:15:05.000]  立了一個什麼樣子
[00:15:05.000 --> 00:15:06.000]  第三個問題
[00:15:06.000 --> 00:15:08.000]  就是我們今天所討論的問題
[00:15:08.000 --> 00:15:09.000]  第四個問題
[00:15:09.000 --> 00:15:10.000]  就是我們下個禮拜所討論的問題
[00:15:10.000 --> 00:15:11.000]  第三個問題
[00:15:11.000 --> 00:15:12.000]  就是世俗化的問題
[00:15:12.000 --> 00:15:13.000]  第四個問題
[00:15:13.000 --> 00:15:14.000]  就是妥協的問題
[00:15:14.000 --> 00:15:15.000]  四大問題
[00:15:15.000 --> 00:15:17.000]  是影響了整個以色列
[00:15:17.000 --> 00:15:20.000]  也是今天影響所有的教會
[00:15:20.000 --> 00:15:21.000]  我們看看今天
[00:15:21.000 --> 00:15:23.000]  我們所思想的是什麼問題
[00:15:23.000 --> 00:15:26.000]  首先我們看15至16節
[00:15:26.000 --> 00:15:27.000]  15至16節
[00:15:27.000 --> 00:15:29.000]  來自當頭
[00:15:29.000 --> 00:15:30.000]  那些日子
[00:15:30.000 --> 00:15:32.000]  我們由大建有人
[00:15:32.000 --> 00:15:33.000]  在安息日炸酒
[00:15:33.000 --> 00:15:35.000]  搬運和菌
[00:15:35.000 --> 00:15:37.000]  帶在樓上
