
[00:00:00.000 --> 00:00:08.000]  如果有些人不知道我是杜珍堂會友,我都有點詫異的
[00:04:40.000 --> 00:04:43.000]  除了約拿書之外,舊約聖經裏面
[00:04:43.000 --> 00:04:48.000]  只有一處地方,在聶王記下記載約拿的背景
[00:04:48.000 --> 00:04:50.000]  約拿這個先知的背景
[00:04:50.000 --> 00:04:55.000]  以色列分開之後,北面的以色列的一個先知
[00:04:55.000 --> 00:05:07.000]  他是加特希夫人阿米泰的兒子的先知
[00:05:07.000 --> 00:05:14.000]  大概從這段經文裏面,我們有三個這樣的看法
[00:05:14.000 --> 00:05:20.000]  約拿的背景,約拿的名字本身是甲子的意思
[00:05:20.000 --> 00:05:22.000]  和平甲的甲子的意思
[00:05:22.000 --> 00:05:27.000]  還有他當時的時代是以色列強盛的時間
[00:05:27.000 --> 00:05:30.000]  分開了南北以色列之後,這個差不多是最強盛的時候
[00:05:30.000 --> 00:05:32.000]  就是耶羅安統治的時間
[00:05:32.000 --> 00:05:35.000]  也就是說是相當太平的時候
[00:05:35.000 --> 00:05:41.000]  然後請你留意當時對他們威脅的亞述國
[00:05:41.000 --> 00:05:43.000]  他們的首都利利還沒有成
[00:05:43.000 --> 00:05:46.000]  還沒有對他們正式有什麼攻佔
[00:05:46.000 --> 00:05:51.000]  就是興起了有可能對他們將來的威脅
[00:05:51.000 --> 00:05:55.000]  在這樣的環境之下,神父召約拿去傳道
[00:05:55.000 --> 00:05:59.000]  神父召他去當時的利利還沒有成
[00:05:59.000 --> 00:06:01.000]  利利還沒有成是亞述國的首都
[00:06:01.000 --> 00:06:07.000]  大概他位於現在的伊拉克北部的摩蘇爾
[00:06:07.000 --> 00:06:09.000]  有些人聽新聞經常聽到這個名字
[00:06:09.000 --> 00:06:11.000]  摩蘇爾附近的一個城市
[00:06:11.000 --> 00:06:13.000]  在蘇格拉底河的東岸
[00:06:13.000 --> 00:06:22.000]  這個城牆考古找到大概高100呎闊50呎長7英里
[00:06:22.000 --> 00:06:24.000]  所謂大城是這個意思
[00:06:24.000 --> 00:06:30.000]  當然今天跟香港來比不算一個很多人口的地方
[00:06:30.000 --> 00:06:34.000]  不過在那個時候來說是一個相當堅固的城市
[00:06:34.000 --> 00:06:40.000]  其他資料我想我無謂在這裡再花太多時間
[00:06:40.000 --> 00:06:43.000]  我想回到我今天用的題目
[00:06:43.000 --> 00:06:47.000]  就是在矛盾裏面去猜拳
[00:06:47.000 --> 00:06:50.000]  你想一想你面對猜拳這個課題
[00:06:50.000 --> 00:06:53.000]  甚至你今天早上可能來猜拳這個崇拜
[00:06:53.000 --> 00:06:55.000]  你都會有些矛盾
[00:06:55.000 --> 00:06:58.000]  今天早了半個小時
[00:06:58.000 --> 00:07:04.000]  又或者你平時的習慣有些打差了
[00:07:04.000 --> 00:07:06.000]  參加短宣可能有矛盾
[00:07:06.000 --> 00:07:07.000]  你覺得很有意義
[00:07:07.000 --> 00:07:09.000]  我都想去太東北
[00:07:09.000 --> 00:07:10.000]  但有很多考慮
[00:07:10.000 --> 00:07:13.000]  甚至你想投身
[00:07:13.000 --> 00:07:16.000]  不如我都能夠全職去侍奉神
[00:07:16.000 --> 00:07:18.000]  但你都會有很多考慮
[00:07:18.000 --> 00:07:22.000]  在《論經文》裏面約拿書第一章
[00:07:22.000 --> 00:07:24.000]  其實都是這樣的運作
[00:07:24.000 --> 00:07:26.000]  互相互為因果之下
[00:07:26.000 --> 00:07:31.000]  成就了神差派約拿去尼尼美城這件事
[00:07:31.000 --> 00:07:33.000]  我看到有三類人都矛盾
[00:07:33.000 --> 00:07:38.000]  第一類就是一些很矛盾的聽眾
[00:07:38.000 --> 00:07:40.000]  剛才我們讀的第一章
[00:07:40.000 --> 00:07:41.000]  相信大家一點都不陌生
[00:07:41.000 --> 00:07:43.000]  約拿聽到神的吩咐
[00:07:43.000 --> 00:07:45.000]  但他調頭離開
[00:07:45.000 --> 00:07:46.000]  離開之後他就坐船
[00:07:46.000 --> 00:07:48.000]  坐船之後他就想走了之
[00:07:48.000 --> 00:07:49.000]  甚麼都不管了
[00:07:49.000 --> 00:07:54.000]  在船上找一個最低的艙底睡覺
[00:07:54.000 --> 00:07:57.000]  但當時狂風大作
[00:07:57.000 --> 00:08:00.000]  然後那些水手雖然有經驗
[00:08:00.000 --> 00:08:01.000]  在地中海航行
[00:08:01.000 --> 00:08:05.000]  但都完全無法掌舵
[00:08:05.000 --> 00:08:09.000]  我記得我聽過張武海牧師
[00:08:09.000 --> 00:08:11.000]  以前的見道神學院院長
[00:08:11.000 --> 00:08:13.000]  他講這段訊息的時候
[00:08:13.000 --> 00:08:15.000]  都給我很深的印象
[00:08:15.000 --> 00:08:20.000]  他說在風浪飄搖的這隻船裏
[00:08:20.000 --> 00:08:23.000]  就好像整個社會的縮影
[00:08:23.000 --> 00:08:25.000]  不知道大家明不明白他的意思
[00:08:25.000 --> 00:08:28.000]  這隻船在這樣的環境下
[00:08:28.000 --> 00:08:32.000]  就好像將整個世界或是整個社會
[00:08:32.000 --> 00:08:34.000]  發生的事的回應
[00:08:34.000 --> 00:08:36.000]  是一個縮影
[00:08:36.000 --> 00:08:37.000]  甚麼意思呢
[00:08:37.000 --> 00:08:41.000]  外面是一個風浪的世界
[00:08:41.000 --> 00:08:45.000]  但在船上的人有兩大類
[00:08:45.000 --> 00:08:47.000]  一類拼命掙扎求存
[00:08:47.000 --> 00:08:49.000]  希望可以控制
[00:08:49.000 --> 00:08:52.000]  希望可以渡過這個風浪
[00:08:52.000 --> 00:08:56.000]  但另一類就在船艙底睡覺
[00:08:56.000 --> 00:08:58.000]  是若那
[00:08:58.000 --> 00:09:00.000]  他知道問題
[00:09:00.000 --> 00:09:02.000]  亦有能力解決問題
[00:09:02.000 --> 00:09:05.000]  有上帝的託付
[00:09:05.000 --> 00:09:07.000]  要向當時的水手
[00:09:07.000 --> 00:09:10.000]  或是向這個世界的人宣講上帝的心意
[00:09:10.000 --> 00:09:14.000]  不過他選擇了在艙底睡覺
[00:09:14.000 --> 00:09:18.000]  我想集中在今天的主題裏
[00:09:18.000 --> 00:09:20.000]  我想大家留意幾件事
[00:09:20.000 --> 00:09:25.000]  這班本來完全沒有機會接觸福音的人
[00:09:25.000 --> 00:09:30.000]  無論他們自己本身
[00:09:30.000 --> 00:09:32.000]  或是若那去乘船的時間
[00:09:32.000 --> 00:09:34.000]  都不是為了向他們傳福音
[00:09:34.000 --> 00:09:39.000]  是完全沒有任何人的計劃
[00:09:39.000 --> 00:09:43.000]  這班水手會接觸到上帝的救恩
[00:09:43.000 --> 00:09:47.000]  不過在上帝奇妙的安排之下
[00:09:47.000 --> 00:09:50.000]  最終在第一章結束的時間
[00:09:50.000 --> 00:09:53.000]  這班水手竟然全部信主
[00:09:53.000 --> 00:09:57.000]  而在作者記錄下來的時間
[00:09:57.000 --> 00:09:59.000]  有些很特別的手法
[00:09:59.000 --> 00:10:01.000]  如果有讀過若那書就知道
[00:10:01.000 --> 00:10:03.000]  在這張聖經裏面
[00:10:03.000 --> 00:10:05.000]  有一個字是經常出現的
[00:10:05.000 --> 00:10:07.000]  就是一個大字
[00:10:07.000 --> 00:10:09.000]  中文很貼近原文
[00:10:09.000 --> 00:10:11.000]  一個大字
[00:10:11.000 --> 00:10:13.000]  最先的時間說
[00:10:13.000 --> 00:10:15.000]  你豈來往裏你未大成去
[00:10:15.000 --> 00:10:17.000]  一個大字
[00:10:17.000 --> 00:10:22.000]  除了這些形容物質的地方大成之外
[00:10:22.000 --> 00:10:27.000]  最後17節裏面有條大魚之外的形容方法
[00:10:27.000 --> 00:10:29.000]  在經文當中
[00:10:29.000 --> 00:10:33.000]  這個字穿插了特別在水手身上
[00:10:33.000 --> 00:10:35.000]  請留意
[00:10:35.000 --> 00:10:37.000]  首先在一章四節說
[00:10:37.000 --> 00:10:39.000]  海中起了大風
[00:10:39.000 --> 00:10:42.000]  海就狂風大作
[00:10:42.000 --> 00:10:46.000]  同一節聖經裏面很接近的出現了兩節
[00:10:46.000 --> 00:10:52.000]  風浪非常超乎人能控制的情況之下
[00:10:52.000 --> 00:10:55.000]  除了形容環境之外
[00:10:55.000 --> 00:10:59.000]  接著再說他們大大懼怕
[00:10:59.000 --> 00:11:02.000]  即是風浪令到這班有經驗的水手
[00:11:02.000 --> 00:11:04.000]  無論過往做過什麼
[00:11:04.000 --> 00:11:06.000]  或者什麼本事都好
[00:11:06.000 --> 00:11:08.000]  是完全失效了
[00:11:08.000 --> 00:11:10.000]  他們大大的懼怕
[00:11:10.000 --> 00:11:12.000]  不單止他們自己害怕
[00:11:12.000 --> 00:11:14.000]  從外面環境形容之後
[00:11:14.000 --> 00:11:16.000]  再進一步
[00:11:16.000 --> 00:11:18.000]  是若拿自己說的
[00:11:18.000 --> 00:11:20.000]  若拿說你們遭者大風
[00:11:20.000 --> 00:11:22.000]  即是這位先知在對答過程中
[00:11:22.000 --> 00:11:24.000]  用了大節
[00:11:24.000 --> 00:11:26.000]  但最奇妙的是
[00:11:26.000 --> 00:11:30.000]  最後風浪平息之後
[00:11:30.000 --> 00:11:32.000]  若拿說你把我扔下海吧
[00:11:32.000 --> 00:11:34.000]  若拿多厲害
[00:11:34.000 --> 00:11:36.000]  若拿都很有膽識
[00:11:36.000 --> 00:11:38.000]  他很多事都敢做
[00:11:38.000 --> 00:11:40.000]  我們都不敢做
[00:11:40.000 --> 00:11:42.000]  他知道問題在哪裡
[00:11:42.000 --> 00:11:44.000]  但他對上帝的認識是非常明確的
[00:11:44.000 --> 00:11:46.000]  接著他非常嘔頸
[00:11:46.000 --> 00:11:48.000]  用廣東話說
[00:11:48.000 --> 00:11:50.000]  是很固執的
[00:11:50.000 --> 00:11:52.000]  你扔我下海吧
[00:11:52.000 --> 00:11:54.000]  那些人不太想
[00:11:54.000 --> 00:11:56.000]  但再見大風一點就沒辦法了
[00:11:56.000 --> 00:11:58.000]  都做一次了
[00:11:58.000 --> 00:12:00.000]  不要把罪歸給我們了
[00:12:00.000 --> 00:12:02.000]  結果扔了下海之後
[00:12:02.000 --> 00:12:04.000]  不知道大家有沒有留意到
[00:12:04.000 --> 00:12:06.000]  曾經繼續出現這個字
[00:12:06.000 --> 00:12:08.000]  第十六節
[00:12:08.000 --> 00:12:10.000]  那西人便大大敬畏耶和華
[00:12:10.000 --> 00:12:12.000]  都是形容
[00:12:12.000 --> 00:12:14.000]  由外在的風浪到內心的世界
[00:12:14.000 --> 00:12:16.000]  到最後都是說
[00:12:16.000 --> 00:12:18.000]  上帝一直在整件事
[00:12:18.000 --> 00:12:20.000]  由風浪人心
[00:12:20.000 --> 00:12:22.000]  到最後決定信主
[00:12:22.000 --> 00:12:24.000]  或決定跟從神
[00:12:24.000 --> 00:12:26.000]  都有上帝的掌管
[00:12:26.000 --> 00:12:28.000]  我想先做一個小結
[00:12:28.000 --> 00:12:30.000]  這班矛盾的會眾
[00:12:30.000 --> 00:12:32.000]  在這裡的記載裏
[00:12:32.000 --> 00:12:34.000]  本來完全沒有興趣
[00:12:34.000 --> 00:12:36.000]  沒有機會
[00:12:36.000 --> 00:12:38.000]  甚至沒有想過
[00:12:38.000 --> 00:12:40.000]  會敬畏一位猶太人的上帝
[00:12:40.000 --> 00:12:42.000]  但是當他們面對人生的風浪的時候
[00:12:42.000 --> 00:12:44.000]  卻是令他們停下來
[00:12:44.000 --> 00:12:46.000]  想想自己的限制
[00:12:46.000 --> 00:12:48.000]  然後歸向上帝
[00:12:48.000 --> 00:12:50.000]  換言之
[00:12:50.000 --> 00:12:52.000]  人生的風浪
[00:12:52.000 --> 00:12:54.000]  很多時候成為我們生命的祝福
[00:12:54.000 --> 00:12:56.000]  沒有人喜歡在風浪裏面的
[00:12:56.000 --> 00:12:58.000]  沒有人喜歡面對社會上
[00:12:58.000 --> 00:13:00.000]  或者我們更加
[00:13:00.000 --> 00:13:02.000]  在我們個人的生活裏面
[00:13:02.000 --> 00:13:04.000]  面對社會上
[00:13:04.000 --> 00:13:06.000]  面對社會上
[00:13:06.000 --> 00:13:08.000]  或者我們更加
[00:13:08.000 --> 00:13:10.000]  在我們個人生命當中的風浪
[00:13:10.000 --> 00:13:16.000]  但是在大大的風
[00:13:16.000 --> 00:13:20.000]  大大的狂風大作之下
[00:13:20.000 --> 00:13:22.000]  神原來一直掌管
[00:13:22.000 --> 00:13:24.000]  叫認識
[00:13:24.000 --> 00:13:26.000]  或者叫他所揀選的人
[00:13:26.000 --> 00:13:28.000]  能夠蒙受他的福氣
[00:13:28.000 --> 00:13:32.000]  這個可能對我們
[00:13:32.000 --> 00:13:34.000]  今天身處香港的環境裏面
[00:13:34.000 --> 00:13:36.000]  我希望我們能夠從這個角度
[00:13:36.000 --> 00:13:38.000]  去想想我們面對的香港
[00:13:38.000 --> 00:13:40.000]  現在的風浪
[00:13:40.000 --> 00:13:42.000]  我們再看看
[00:13:42.000 --> 00:13:44.000]  第二個亦是這段經文的主角
[00:13:44.000 --> 00:13:46.000]  一個矛盾的約拿
[00:13:46.000 --> 00:13:48.000]  或者這樣說
[00:13:48.000 --> 00:13:50.000]  矛盾的宣教士
[00:13:50.000 --> 00:13:52.000]  那個地理環境大家都知道
[00:13:52.000 --> 00:13:54.000]  在地圖上的左邊
[00:13:54.000 --> 00:13:56.000]  你見到是他斯
[00:13:56.000 --> 00:13:58.000]  用英文寫他斯
[00:13:58.000 --> 00:14:02.000]  大概是現在西班牙的南部地方
[00:14:02.000 --> 00:14:04.000]  然後你見到
[00:14:04.000 --> 00:14:06.000]  在地圖右上邊
[00:14:06.000 --> 00:14:08.000]  第一右上的地方
[00:14:08.000 --> 00:14:10.000]  利利尼尼城
[00:14:10.000 --> 00:14:12.000]  就不是在岸邊
[00:14:12.000 --> 00:14:14.000]  要再走相當遠的路
[00:14:14.000 --> 00:14:16.000]  在內陸
[00:14:16.000 --> 00:14:18.000]  當時的利利尼尼城的首都
[00:14:18.000 --> 00:14:20.000]  亞述的首都
[00:14:20.000 --> 00:14:22.000]  然後
[00:14:22.000 --> 00:14:24.000]  約拿從北邊走向南邊
[00:14:24.000 --> 00:14:26.000]  因為到現在為止
[00:14:26.000 --> 00:14:28.000]  以色列的港口不是很多
[00:14:28.000 --> 00:14:30.000]  約柏是一個深港
[00:14:30.000 --> 00:14:32.000]  是一個好的港口
[00:14:32.000 --> 00:14:34.000]  所以你去旅行
[00:14:34.000 --> 00:14:36.000]  去以色列聖地旅行一定會經過約柏的地方
[00:14:36.000 --> 00:14:38.000]  那麼
[00:14:38.000 --> 00:14:40.000]  約拿從北邊
[00:14:40.000 --> 00:14:42.000]  北方的人就去南邊約柏的地方
[00:14:42.000 --> 00:14:44.000]  上船
[00:14:44.000 --> 00:14:46.000]  約拿就是在這樣的環境下
[00:14:46.000 --> 00:14:48.000]  就蒙召
[00:14:48.000 --> 00:14:50.000]  要做這個宣教士
[00:14:50.000 --> 00:14:52.000]  在他的生命當中
[00:14:52.000 --> 00:14:54.000]  在約拿書裏面充滿了矛盾
[00:14:54.000 --> 00:14:56.000]  不過先解釋一下
[00:14:56.000 --> 00:14:58.000]  為什麼約拿
[00:14:58.000 --> 00:15:00.000]  是叫他去東去利利尼
[00:15:00.000 --> 00:15:02.000]  他就選擇去西
[00:15:02.000 --> 00:15:04.000]  經過地中海
[00:15:04.000 --> 00:15:06.000]  去到地中海最尾
[00:15:06.000 --> 00:15:08.000]  當時他認識的世界
[00:15:08.000 --> 00:15:10.000]  他斯的地方去是相當長的路程
[00:15:10.000 --> 00:15:12.000]  為什麼選擇他斯
[00:15:12.000 --> 00:15:14.000]  不選擇埃及
[00:15:14.000 --> 00:15:16.000]  不選擇其他地方呢
[00:15:16.000 --> 00:15:18.000]  當然聖經沒有直接說
[00:15:18.000 --> 00:15:20.000]  我只有幾個推論
[00:15:20.000 --> 00:15:22.000]  第一 這個很可能是逃避上帝
[00:15:22.000 --> 00:15:24.000]  最好的地方
[00:15:24.000 --> 00:15:26.000]  那裏真是
[00:15:26.000 --> 00:15:28.000]  山高皇帝遠
[00:15:28.000 --> 00:15:30.000]  並且肯定
[00:15:30.000 --> 00:15:32.000]  是不認識上帝的地方
[00:15:32.000 --> 00:15:34.000]  不認識耶和華神的地方
[00:15:34.000 --> 00:15:36.000]  為什麼這樣說呢
[00:15:36.000 --> 00:15:38.000]  在二冊書裏面有句說話
[00:15:38.000 --> 00:15:40.000]  他說 神要在不同的地方
[00:15:40.000 --> 00:15:42.000]  顯出他的作為
[00:15:42.000 --> 00:15:44.000]  包括在一個地方
[00:15:44.000 --> 00:15:46.000]  叫他斯
[00:15:46.000 --> 00:15:48.000]  然後那裏形容說
[00:15:48.000 --> 00:15:50.000]  素來沒有聽見我明星
[00:15:50.000 --> 00:15:52.000]  沒有看見我榮耀
[00:15:52.000 --> 00:15:54.000]  的這些島嶼
[00:15:54.000 --> 00:15:56.000]  有些地方會看見
[00:15:56.000 --> 00:15:58.000]  我在那裏被高舉
[00:15:58.000 --> 00:16:00.000]  你見到他斯
[00:16:00.000 --> 00:16:02.000]  是一個不認識上帝的地方
[00:16:02.000 --> 00:16:04.000]  所以走到那麼遠 沒有猶太人
[00:16:04.000 --> 00:16:06.000]  沒有宗教的
[00:16:06.000 --> 00:16:08.000]  繼續的約束
[00:16:08.000 --> 00:16:10.000]  他可以完全避開
[00:16:10.000 --> 00:16:12.000]  他過往
[00:16:12.000 --> 00:16:14.000]  一切的事
[00:16:14.000 --> 00:16:16.000]  第二 他斯
[00:16:16.000 --> 00:16:18.000]  應該在當時
[00:16:18.000 --> 00:16:20.000]  是一個非常有錢的地方
[00:16:20.000 --> 00:16:22.000]  如果移民
[00:16:22.000 --> 00:16:24.000]  去到那裏 應該選擇一個好地方
[00:16:24.000 --> 00:16:26.000]  不會選擇一個比香港經濟更差的地方
[00:16:26.000 --> 00:16:28.000]  差很多的地方
[00:16:28.000 --> 00:16:30.000]  所以由以色列
[00:16:30.000 --> 00:16:32.000]  耶羅波安
[00:16:32.000 --> 00:16:34.000]  強盛的時候
[00:16:34.000 --> 00:16:36.000]  選擇一個
[00:16:36.000 --> 00:16:38.000]  好的地方
[00:16:38.000 --> 00:16:40.000]  聖經裏面有兩段形容他斯的財富
[00:16:40.000 --> 00:16:42.000]  他斯的人
[00:16:42.000 --> 00:16:44.000]  因你多有各類的財物
[00:16:44.000 --> 00:16:46.000]  等等
[00:16:46.000 --> 00:16:48.000]  然後在耶利米蘇另外一段
[00:16:48.000 --> 00:16:50.000]  就說
[00:16:50.000 --> 00:16:52.000]  有銀子打成片
[00:16:52.000 --> 00:16:54.000]  是從他斯帶來的
[00:16:54.000 --> 00:16:56.000]  那裏有銀的出產
[00:16:56.000 --> 00:16:58.000]  等等
[00:16:58.000 --> 00:17:00.000]  所以也許若選擇他斯
[00:17:00.000 --> 00:17:02.000]  那裏應該是以後生活
[00:17:02.000 --> 00:17:04.000]  有著落是應該沒有問題的
[00:17:04.000 --> 00:17:06.000]  不過
[00:17:06.000 --> 00:17:08.000]  更加清楚
[00:17:08.000 --> 00:17:10.000]  明確的原因
[00:17:10.000 --> 00:17:12.000]  為什麼選擇他斯
[00:17:12.000 --> 00:17:14.000]  為什麼他不願意去耶利米蘇
[00:17:14.000 --> 00:17:16.000]  就是他不想
[00:17:16.000 --> 00:17:18.000]  這個將會
[00:17:18.000 --> 00:17:20.000]  威脅他的亞述國
[00:17:20.000 --> 00:17:22.000]  得到福音的好處
[00:17:22.000 --> 00:17:24.000]  得到上帝的恩典
[00:17:24.000 --> 00:17:26.000]  約拿書第四章
[00:17:26.000 --> 00:17:28.000]  是這樣說的
[00:17:28.000 --> 00:17:30.000]  他說我知道你的
[00:17:30.000 --> 00:17:32.000]  所以我專程走
[00:17:32.000 --> 00:17:34.000]  我們讀一次
[00:17:34.000 --> 00:17:36.000]  第四章第二節
[00:17:36.000 --> 00:17:38.000]  就禱告耶和華說
[00:17:38.000 --> 00:17:40.000]  耶和華
[00:17:40.000 --> 00:17:42.000]  我在本國的時候
[00:17:42.000 --> 00:17:44.000]  豈不是這樣說
[00:17:44.000 --> 00:17:46.000]  我知道你是有恩典
[00:17:46.000 --> 00:17:48.000]  不輕而發怒
[00:17:48.000 --> 00:17:50.000]  有誠的慈愛
[00:17:50.000 --> 00:17:52.000]  並且後悔
[00:17:52.000 --> 00:17:54.000]  所說的哉
[00:17:54.000 --> 00:17:56.000]  所以我急速逃往他斯去
[00:17:56.000 --> 00:17:58.000]  這個帶著矛盾
[00:17:58.000 --> 00:18:00.000]  不肯去做宣教的約拿
[00:18:00.000 --> 00:18:02.000]  他的原因在這裏
[00:18:02.000 --> 00:18:04.000]  他神樂很清楚
[00:18:04.000 --> 00:18:06.000]  他知道上帝的屬識
[00:18:06.000 --> 00:18:08.000]  是有恩典的
[00:18:08.000 --> 00:18:10.000]  不容易發怒的
[00:18:10.000 --> 00:18:12.000]  接下來
[00:18:12.000 --> 00:18:14.000]  那個所以
[00:18:14.000 --> 00:18:16.000]  所以
[00:18:16.000 --> 00:18:18.000]  有連接詞
[00:18:18.000 --> 00:18:20.000]  我知道你有恩典所以我就走了
[00:18:20.000 --> 00:18:22.000]  大家知道先知是甚麼意思
[00:18:22.000 --> 00:18:24.000]  大家知道先知是甚麼意思
[00:18:24.000 --> 00:18:26.000]  先知基本的意思
[00:18:26.000 --> 00:18:28.000]  是上帝的
[00:18:28.000 --> 00:18:30.000]  傳說話的人
[00:18:30.000 --> 00:18:32.000]  即是上帝怎樣說
[00:18:32.000 --> 00:18:34.000]  你跟著照著這樣說
[00:18:34.000 --> 00:18:36.000]  好像上帝的代言人
[00:18:36.000 --> 00:18:38.000]  代言人的意思不是
[00:18:38.000 --> 00:18:40.000]  你要說一些上帝沒有說的東西
[00:18:40.000 --> 00:18:42.000]  是上帝叫你這樣說
[00:18:42.000 --> 00:18:44.000]  在聖經裏面
[00:18:44.000 --> 00:18:46.000]  舊聖經裏面經常出現一句說話
[00:18:46.000 --> 00:18:48.000]  耶和華的話臨到我
[00:18:48.000 --> 00:18:50.000]  然後叫他做甚麼
[00:18:50.000 --> 00:18:52.000]  包括在約拿書一章一節開始
[00:18:52.000 --> 00:18:54.000]  就這樣說
[00:18:54.000 --> 00:18:56.000]  耶和華臨到亞美太子約拿書
