
[00:00:00.000 --> 00:00:03.000]  我們有很歡喜快樂的時間
[00:09:30.800 --> 00:09:31.800]  我也不知道怎麼譯
[00:09:31.800 --> 00:09:32.800]  英文譯做
[00:09:32.800 --> 00:09:34.800]  Let me alone
[00:09:34.800 --> 00:09:35.800]  有一點像我們廣東話
[00:09:35.800 --> 00:09:37.800]  你不要理我了
[00:09:37.800 --> 00:09:41.800]  就是氣得難過到不受勸
[00:09:41.800 --> 00:09:43.800]  摩西來到神的面前
[00:09:43.800 --> 00:09:44.800]  你看看怎樣
[00:09:44.800 --> 00:09:45.800]  神說你不要和我說了
[00:09:45.800 --> 00:09:47.800]  我沒有心機聽
[00:09:47.800 --> 00:09:49.800]  我太傷了
[00:09:49.800 --> 00:09:51.800]  你扯也行
[00:09:51.800 --> 00:09:52.800]  我一直讀這段聖經的時候
[00:09:52.800 --> 00:09:56.800]  我深深感覺到神那種傷透
[00:09:56.800 --> 00:09:57.800]  原來我們的神
[00:09:57.800 --> 00:10:00.800]  可以讓人傷得透的
[00:10:00.800 --> 00:10:01.800]  我不是在這裡
[00:10:01.800 --> 00:10:03.800]  想和大家說什麼神學
[00:10:03.800 --> 00:10:05.800]  神是預知、預定
[00:10:05.800 --> 00:10:07.800]  我不想說那些
[00:10:07.800 --> 00:10:08.800]  我只是想告訴你
[00:10:08.800 --> 00:10:10.800]  聖經是這樣說給我們聽
[00:10:10.800 --> 00:10:13.800]  當神和人要接觸的時候
[00:10:13.800 --> 00:10:15.800]  無論他是怎樣的神
[00:10:15.800 --> 00:10:17.800]  現在我們在聖經所看見的
[00:10:17.800 --> 00:10:20.800]  我們願意和我們在祈禱裡
[00:10:20.800 --> 00:10:22.800]  和我們生活上接觸的那位神
[00:10:22.800 --> 00:10:24.800]  他就自限他自己
[00:10:24.800 --> 00:10:26.800]  他沒有用他全知全能
[00:10:26.800 --> 00:10:29.800]  全在的那些最偉大的性格
[00:10:29.800 --> 00:10:31.800]  來和我們相處
[00:10:31.800 --> 00:10:33.800]  他用一個平常心
[00:10:33.800 --> 00:10:35.800]  就好像我們主耶穌基督那樣
[00:10:35.800 --> 00:10:36.800]  來到這個世間的時候
[00:10:36.800 --> 00:10:38.800]  他可以累、他可以哭
[00:10:38.800 --> 00:10:40.800]  他可以被人激怒
[00:10:40.800 --> 00:10:42.800]  他可以被人用石頭扔的時候
[00:10:42.800 --> 00:10:43.800]  他會痛
[00:10:43.800 --> 00:10:44.800]  他甚至會被人釘的時候
[00:10:44.800 --> 00:10:47.800]  他會流血、他會死
[00:10:47.800 --> 00:10:48.800]  這個就是我們的神
[00:10:48.800 --> 00:10:49.800]  這個神是
[00:10:49.800 --> 00:10:52.800]  你不要用一種抽象的角度去看
[00:10:52.800 --> 00:10:54.800]  這個神是有情有義
[00:10:54.800 --> 00:10:56.800]  他掙扎一輪
[00:10:56.800 --> 00:10:57.800]  來到愛爾斯利人
[00:10:57.800 --> 00:10:58.800]  然後和他結婚
[00:10:58.800 --> 00:10:59.800]  誰知道發覺
[00:10:59.800 --> 00:11:01.800]  就在這個時間他們異情別戀
[00:11:01.800 --> 00:11:02.800]  頂姐妹
[00:11:02.800 --> 00:11:03.800]  這是我第一個在神身上
[00:11:03.800 --> 00:11:06.800]  我看見一個很驚訝的地方
[00:11:06.800 --> 00:11:07.800]  我看的時候
[00:11:07.800 --> 00:11:09.800]  我自己反省了自己
[00:11:09.800 --> 00:11:12.800]  有時候我可能真的傷神的心
[00:11:12.800 --> 00:11:15.800]  我都想不到傷得這麼厲害
[00:11:15.800 --> 00:11:17.800]  有時候剛剛經歷完
[00:11:17.800 --> 00:11:19.800]  神自己很大的恩典
[00:11:19.800 --> 00:11:21.800]  轉頭就走去犯罪
[00:11:21.800 --> 00:11:23.800]  很多時候覺得
[00:11:23.800 --> 00:11:24.800]  神不要再罰我
[00:11:24.800 --> 00:11:25.800]  覺得自己很醜
[00:11:25.800 --> 00:11:26.800]  但我有沒有想到
[00:11:26.800 --> 00:11:30.800]  其實這件事傷神的心傷到頭
[00:11:30.800 --> 00:11:32.800]  神幸好說了這句話
[00:11:32.800 --> 00:11:33.800]  你扯游得我
[00:11:33.800 --> 00:11:35.800]  我殺光他們
[00:11:35.800 --> 00:11:37.800]  這句話不只是說神的偉大
[00:11:37.800 --> 00:11:38.800]  和神的權能
[00:11:38.800 --> 00:11:40.800]  是說神的那種痛
[00:11:40.800 --> 00:11:41.800]  然後神說
[00:11:41.800 --> 00:11:42.800]  我殺光他們
[00:11:42.800 --> 00:11:44.800]  我立你做將來
[00:11:44.800 --> 00:11:48.800]  以後承繼我的計劃的人
[00:11:48.800 --> 00:11:49.800]  這是第一個
[00:11:49.800 --> 00:11:51.800]  我自己看到神給我們的那種
[00:11:51.800 --> 00:11:55.800]  很驚訝的那種性格上
[00:11:55.800 --> 00:11:59.800]  令我們事實上要提醒自己
[00:11:59.800 --> 00:12:01.800]  第二個令我驚訝的就是
[00:12:01.800 --> 00:12:04.800]  當神這麼憤怒的時候
[00:12:04.800 --> 00:12:07.800]  他要施行審判的時候
[00:12:07.800 --> 00:12:09.800]  你發覺一樣很有趣
[00:12:09.800 --> 00:12:10.800]  現在很奇怪
[00:12:10.800 --> 00:12:13.800]  他會找人來說
[00:12:13.800 --> 00:12:15.800]  他會找摩西來說
[00:12:15.800 --> 00:12:17.800]  而且這個不是第一次
[00:12:17.800 --> 00:12:18.800]  你看回聖經裡
[00:12:18.800 --> 00:12:19.800]  我又立下看回聖經
[00:12:19.800 --> 00:12:20.800]  創世記
[00:12:20.800 --> 00:12:24.800]  當神要見到全地都犯罪的時候
[00:12:24.800 --> 00:12:28.800]  神施行審判洪水之前
[00:12:28.800 --> 00:12:30.800]  他會找挪亞來說
[00:12:30.800 --> 00:12:31.800]  你有沒有留意
[00:12:31.800 --> 00:12:32.800]  在創世記
[00:12:32.800 --> 00:12:33.800]  你不用幫我揭了
[00:12:33.800 --> 00:12:34.800]  我讀給你聽
[00:12:34.800 --> 00:12:36.800]  創世記第六章十三節說
[00:12:36.800 --> 00:12:38.800]  神要做這件審判之前
[00:12:38.800 --> 00:12:39.800]  他會去聖經說
[00:12:39.800 --> 00:12:41.800]  神對挪亞說
[00:12:41.800 --> 00:12:45.800]  我面前全人類盡頭都已經來了
[00:12:45.800 --> 00:12:47.800]  因為地上由於他們的緣故
[00:12:47.800 --> 00:12:48.800]  滿了強暴
[00:12:48.800 --> 00:12:52.800]  看啊我要將他們的世界一切滅絕
[00:12:52.800 --> 00:12:53.800]  希伯來書說到這件事的時候
[00:12:53.800 --> 00:12:57.800]  一章七詞說到挪亞在環湖有看見這件事的時候
[00:12:57.800 --> 00:12:59.800]  得了神的警告
[00:12:59.800 --> 00:13:01.800]  就動了敬畏的心
[00:13:01.800 --> 00:13:03.800]  做了方舟
[00:13:03.800 --> 00:13:05.800]  這件事原來是神主動的
[00:13:05.800 --> 00:13:07.800]  不是挪亞說見到
[00:13:07.800 --> 00:13:08.800]  這些事情這麼危險
[00:13:08.800 --> 00:13:10.800]  哇 怎麼辦 先祈禱一下
[00:13:10.800 --> 00:13:11.800]  神說 是啊 祂這樣
[00:13:11.800 --> 00:13:12.800]  於是我要滅他們
[00:13:12.800 --> 00:13:13.800]  不是的
[00:13:13.800 --> 00:13:14.800]  神說我還沒做之前
[00:13:14.800 --> 00:13:15.800]  我要找一個人說
[00:13:15.800 --> 00:13:16.800]  找什麼人呢
[00:13:16.800 --> 00:13:18.800]  是和祂親近的人說
[00:13:18.800 --> 00:13:20.800]  你知不知道我們和神親近的人
[00:13:20.800 --> 00:13:23.800]  我們有一種神給我們很獨特的
[00:13:23.800 --> 00:13:25.800]  一種這樣的使命和身份
[00:13:25.800 --> 00:13:27.800]  神會和我們商量
[00:13:27.800 --> 00:13:29.800]  神好像沒有和我商量
[00:13:29.800 --> 00:13:31.800]  那就看看你是什麼人
[00:13:31.800 --> 00:13:33.800]  又或者你不知道神商量的方法
[00:13:33.800 --> 00:13:35.800]  在舊約裡面神會直接找人
[00:13:35.800 --> 00:13:37.800]  譬如說阿巴拉罕
[00:13:37.800 --> 00:13:38.800]  又是另外一個例子
[00:13:38.800 --> 00:13:39.800]  阿巴拉罕見到
[00:13:39.800 --> 00:13:43.800]  神見到索多瑪 俄摩拉那種罪惡
[00:13:43.800 --> 00:13:44.800]  滿佈到一個地步
[00:13:44.800 --> 00:13:45.800]  令他忍無可忍
[00:13:45.800 --> 00:13:47.800]  他要滅索多瑪 俄摩拉的時候
[00:13:47.800 --> 00:13:48.800]  聖經說什麼
[00:13:48.800 --> 00:13:50.800]  《喪世紀十八章》十七節說
[00:13:50.800 --> 00:13:51.800]  耶和華說
[00:13:51.800 --> 00:13:54.800]  我要作的事豈可瞞著阿巴拉罕
[00:13:54.800 --> 00:13:55.800]  你知不知道多有意思
[00:13:55.800 --> 00:13:57.800]  於是他就去告訴阿巴拉罕
[00:13:57.800 --> 00:13:59.800]  我要滅索多瑪 俄摩拉
[00:13:59.800 --> 00:14:00.800]  於是阿巴拉罕說不要
[00:14:00.800 --> 00:14:02.800]  跟他說價還價
[00:14:02.800 --> 00:14:03.800]  大家記得嗎
[00:14:03.800 --> 00:14:05.800]  如果他說索多瑪 俄摩拉還有些好人
[00:14:05.800 --> 00:14:07.800]  難道你滅殺他就殺錯人嗎
[00:14:07.800 --> 00:14:08.800]  神說好吧
[00:14:08.800 --> 00:14:10.800]  如果他有好人我就不滅
[00:14:10.800 --> 00:14:12.800]  阿巴拉罕如果有50個你行不行
[00:14:12.800 --> 00:14:13.800]  神說行
[00:14:13.800 --> 00:14:15.800]  然後說不好意思阿巴拉罕
[00:14:15.800 --> 00:14:17.800]  我大膽再說45個行不行
[00:14:17.800 --> 00:14:19.800]  神說都行
[00:14:19.800 --> 00:14:20.800]  40個行不行
[00:14:20.800 --> 00:14:21.800]  神說好啊
[00:14:21.800 --> 00:14:22.800]  30個行不行
[00:14:22.800 --> 00:14:23.800]  都行 20個行不行
[00:14:23.800 --> 00:14:24.800]  12個行不行
[00:14:24.800 --> 00:14:25.800]  10個行不行
[00:14:25.800 --> 00:14:26.800]  10個都好
[00:14:26.800 --> 00:14:28.800]  誰知連10個都沒有
[00:14:28.800 --> 00:14:32.800]  索多瑪 俄摩拉就活該了
[00:14:32.800 --> 00:14:34.800]  但整件事我們見到什麼
[00:14:34.800 --> 00:14:36.800]  神是找阿巴拉罕說的
[00:14:36.800 --> 00:14:39.800]  神要做私行奇妙的事
[00:14:39.800 --> 00:14:40.800]  或大事的時候
[00:14:40.800 --> 00:14:42.800]  他找一些人說
[00:14:42.800 --> 00:14:43.800]  他找阿巴拉罕說
[00:14:43.800 --> 00:14:44.800]  他找羅亞說
[00:14:44.800 --> 00:14:45.800]  這次是一樣
[00:14:45.800 --> 00:14:46.800]  他找摩西說
[00:14:46.800 --> 00:14:49.800]  神其實不用找摩西說
[00:14:49.800 --> 00:14:50.800]  就殺了他
[00:14:50.800 --> 00:14:52.800]  人們這麼離譜
[00:14:52.800 --> 00:14:53.800]  絕對有這樣的權
[00:14:53.800 --> 00:14:55.800]  但神做這件事之前
[00:14:55.800 --> 00:14:56.800]  他去找摩西
[00:14:56.800 --> 00:14:57.800]  他和摩西說
[00:14:57.800 --> 00:14:58.800]  以色列人這樣犯罪
[00:14:58.800 --> 00:15:00.800]  我忍無可忍
[00:15:00.800 --> 00:15:01.800]  在第七節那裡
[00:15:01.800 --> 00:15:03.800]  耶和華就吩咐摩西
[00:15:03.800 --> 00:15:04.800]  你下去吧
[00:15:04.800 --> 00:15:05.800]  因為你的百姓
[00:15:05.800 --> 00:15:07.800]  就是你埃及他們領出來的人
[00:15:07.800 --> 00:15:10.800]  已經敗壞了
[00:15:10.800 --> 00:15:13.800]  是神首先說的
[00:15:13.800 --> 00:15:15.800]  我要滅絕他們
[00:15:15.800 --> 00:15:16.800]  所以我們看到
[00:15:16.800 --> 00:15:20.800]  其實神不是獨自行動的
[00:15:20.800 --> 00:15:21.800]  很有趣
[00:15:21.800 --> 00:15:22.800]  很難想像
[00:15:22.800 --> 00:15:24.800]  神可以獨自行動
[00:15:24.800 --> 00:15:26.800]  誰可以為他設計
[00:15:26.800 --> 00:15:29.800]  但神是願意在行動之前
[00:15:29.800 --> 00:15:30.800]  找人來說
[00:15:30.800 --> 00:15:32.800]  和人商量
[00:15:32.800 --> 00:15:34.800]  尤其是他施行一些
[00:15:34.800 --> 00:15:36.800]  令我們很難接受
[00:15:36.800 --> 00:15:38.800]  在人裡面一個大悲劇的時候
[00:15:38.800 --> 00:15:39.800]  雖然我們是活該的
[00:15:39.800 --> 00:15:40.800]  人是活該的
[00:15:40.800 --> 00:15:43.800]  但神會找一些他親近的人
[00:15:43.800 --> 00:15:44.800]  特別他親近
[00:15:44.800 --> 00:15:46.800]  選舉的人和他說
[00:15:46.800 --> 00:15:48.800]  其實你知不知道留個後著
[00:15:48.800 --> 00:15:50.800]  讓那些人求他
[00:15:50.800 --> 00:15:52.800]  讓他可以和他掙扎
[00:15:52.800 --> 00:15:54.800]  看看夠不夠理由
[00:15:54.800 --> 00:15:56.800]  有時可以有時不行
[00:15:56.800 --> 00:15:58.800]  你不要以為神是一個辦法
[00:15:58.800 --> 00:15:59.800]  不是的
[00:15:59.800 --> 00:16:01.800]  羅亞他說得不夠
[00:16:01.800 --> 00:16:03.800]  所以洪水就來
[00:16:03.800 --> 00:16:05.800]  只是救了羅亞那一家
[00:16:05.800 --> 00:16:07.800]  阿伯拉罕求了一大輪
[00:16:07.800 --> 00:16:10.800]  但所多瓦羅摩拉不爭氣
[00:16:10.800 --> 00:16:14.800]  所以也救不了所多瓦羅摩拉
[00:16:14.800 --> 00:16:18.800]  但其實這件事很奇怪
[00:16:18.800 --> 00:16:20.800]  阿伯拉罕說
[00:16:20.800 --> 00:16:22.800]  神如果有好人在
[00:16:22.800 --> 00:16:23.800]  你就不要滅城
[00:16:23.800 --> 00:16:26.800]  我想想他們的辯論
[00:16:26.800 --> 00:16:27.800]  神說好啊
[00:16:27.800 --> 00:16:28.800]  有好人我就不殺
[00:16:28.800 --> 00:16:30.800]  但那裡是好人真的沒有
[00:16:30.800 --> 00:16:32.800]  所以是沒得說的
[00:16:32.800 --> 00:16:34.800]  但這一次
[00:16:34.800 --> 00:16:35.800]  以色列有沒有好人
[00:16:35.800 --> 00:16:36.800]  沒有一個好人
[00:16:36.800 --> 00:16:37.800]  是不是
[00:16:37.800 --> 00:16:39.800]  摩西用什麼方法
[00:16:39.800 --> 00:16:41.800]  我們研究一下
[00:16:41.800 --> 00:16:42.800]  給你講
[00:16:42.800 --> 00:16:43.800]  你都不知道怎麼講
[00:16:43.800 --> 00:16:45.800]  阿伯拉罕都說有一個好人
[00:16:45.800 --> 00:16:46.800]  有幾個好人
