
[00:00:00.000 --> 00:00:05.000]  各位聽眾今天是全道主日
[00:04:32.000 --> 00:04:36.000]  這位侄子當時領受神給他的感動
[00:04:36.000 --> 00:04:40.000]  在後來當文化大革命結束之後
[00:04:40.000 --> 00:04:42.000]  神給他機會去讀神學
[00:04:42.000 --> 00:04:45.000]  後來他就成為一位牧者
[00:04:45.000 --> 00:04:49.000]  當我聽到弟兄這位牧者分享的時候
[00:04:49.000 --> 00:04:51.000]  我就看到一件事情
[00:04:51.000 --> 00:04:54.000]  在很多我們以為是最困難的處境
[00:04:54.000 --> 00:04:57.000]  不能夠叫人信主的時刻
[00:04:57.000 --> 00:05:01.000]  但是當你仍然堅定地跟隨主
[00:05:01.000 --> 00:05:06.000]  你的生命會照耀主耶穌的恩光
[00:05:06.000 --> 00:05:10.000]  別人因此知道你所信的是真神
[00:05:10.000 --> 00:05:13.000]  因此來到歸向上帝
[00:05:13.000 --> 00:05:15.000]  事實上當弟兄姐妹
[00:05:15.000 --> 00:05:18.000]  你留意到我們中國的歷史的時候
[00:05:18.000 --> 00:05:20.000]  你會發覺在文革期間
[00:05:20.000 --> 00:05:22.000]  很多教會關閉了
[00:05:22.000 --> 00:05:26.000]  很多人不能夠再有機會聽聞福音
[00:05:26.000 --> 00:05:28.000]  不能夠再公開崇拜
[00:05:28.000 --> 00:05:34.000]  但是在這十年的歷史日子之後
[00:05:34.000 --> 00:05:36.000]  有人做了一些統計
[00:05:36.000 --> 00:05:41.000]  發現教會人數增加了三倍
[00:05:41.000 --> 00:05:43.000]  不僅沒有減少
[00:05:43.000 --> 00:05:47.000]  反而有更多人看到神的真實
[00:05:47.000 --> 00:05:50.000]  他們歸向上帝
[00:05:50.000 --> 00:05:51.000]  各位弟兄姐妹
[00:05:51.000 --> 00:05:52.000]  我們今天思想一件事情
[00:05:52.000 --> 00:05:57.000]  在艱困當中不要忘記見證主耶穌
[00:05:57.000 --> 00:05:59.000]  縱使你覺得自己在很多
[00:05:59.000 --> 00:06:02.000]  不同的艱困環境
[00:06:02.000 --> 00:06:04.000]  但你知道這位主
[00:06:04.000 --> 00:06:07.000]  仍然是可信可靠的主
[00:06:07.000 --> 00:06:10.000]  我們仍然可以放膽見證祂
[00:06:10.000 --> 00:06:12.000]  而主亦會在這些日子
[00:06:12.000 --> 00:06:16.000]  帶領很多祂的子民來歸向祂
[00:06:16.000 --> 00:06:18.000]  我們今天讀到的《聖經》
[00:06:18.000 --> 00:06:20.000]  《哲行傳》裏面的經文
[00:06:20.000 --> 00:06:23.000]  在當中裏面給我們看到一個方向
[00:06:23.000 --> 00:06:30.000]  「謝神使用艱困來差派我們傳揚基督」
[00:06:30.000 --> 00:06:31.000]  很奇怪
[00:06:31.000 --> 00:06:36.000]  為何會用艱難困境來差派我們呢?
[00:06:36.000 --> 00:06:40.000]  但《聖經》《哲行傳》正正是描述這種狀況
[00:06:40.000 --> 00:06:43.000]  《哲行傳》大家都知道是聖經所說的
[00:06:43.000 --> 00:06:45.000]  「聖靈的行傳」
[00:06:45.000 --> 00:06:47.000]  充滿著聖靈的工作
[00:06:47.000 --> 00:06:48.000]  當彼得傳道的時候
[00:06:48.000 --> 00:06:50.000]  三千人信主
[00:06:50.000 --> 00:06:52.000]  是令人很驚訝的
[00:06:52.000 --> 00:06:53.000]  但同時我們留意到
[00:06:53.000 --> 00:06:54.000]  當時的教會
[00:06:54.000 --> 00:06:58.000]  都是一個教會受逼迫的歷史階段
[00:06:58.000 --> 00:07:00.000]  面對著各樣的困難
[00:07:00.000 --> 00:07:04.000]  但我們看到這些迫迫是神所容許的
[00:07:04.000 --> 00:07:06.000]  而在這些迫迫當中
[00:07:06.000 --> 00:07:09.000]  發現有神背後的目的
[00:07:09.000 --> 00:07:12.000]  在《聖經》《哲行傳》第四章開始說到
[00:07:12.000 --> 00:07:14.000]  使徒他們受到各種的威嚇
[00:07:14.000 --> 00:07:16.000]  官府不准他們傳道
[00:07:16.000 --> 00:07:19.000]  第五章說他們被拉到坐牢
[00:07:19.000 --> 00:07:21.000]  受到鞭打
[00:07:21.000 --> 00:07:23.000]  各種的困難
[00:07:23.000 --> 00:07:27.000]  第七章就提到斯提反殉道
[00:07:27.000 --> 00:07:29.000]  有神的子民因為信仰
[00:07:29.000 --> 00:07:32.000]  遭受殺害
[00:07:32.000 --> 00:07:34.000]  第八章就提到
[00:07:34.000 --> 00:07:39.000]  整個教會全面受到迫迫
[00:07:39.000 --> 00:07:41.000]  在第八章第一節
[00:07:41.000 --> 00:07:43.000]  大家會記得經文裡所提到
[00:07:43.000 --> 00:07:45.000]  聖經說從那天
[00:07:45.000 --> 00:07:46.000]  從這一天起
[00:07:46.000 --> 00:07:49.000]  耶路撒冷的教會大遭迫迫
[00:07:49.000 --> 00:07:50.000]  除了使徒之外
[00:07:50.000 --> 00:07:55.000]  門徒都分散在猶太和撒瑪利亞各處
[00:07:55.000 --> 00:08:00.000]  聖經說到第一次會大遭迫迫
[00:08:00.000 --> 00:08:04.000]  因此他們分散到不同的地方
[00:08:04.000 --> 00:08:06.000]  大家明白這種分散
[00:08:06.000 --> 00:08:08.000]  不是移民
[00:08:08.000 --> 00:08:10.000]  是逃難
[00:08:10.000 --> 00:08:13.000]  他們不可以不離開
[00:08:13.000 --> 00:08:18.000]  他們要逃離極大迫迫的處境
[00:08:18.000 --> 00:08:20.000]  當然逃難的時候
[00:08:20.000 --> 00:08:22.000]  心中很難過
[00:08:22.000 --> 00:08:23.000]  很悲痛
[00:08:23.000 --> 00:08:27.000]  正如下面第二節第三節繼續說
[00:08:27.000 --> 00:08:30.000]  「正說有虔誠的人把斯提反埋葬了
[00:08:30.000 --> 00:08:33.000]  為他隨哭大哭
[00:08:33.000 --> 00:08:36.000]  蘇萊卻殘害教會盡各人的家
[00:08:36.000 --> 00:08:40.000]  拉著男女下在監裡」
[00:08:40.000 --> 00:08:46.000]  弟兄姊妹因為見到自己的弟兄受難
[00:08:46.000 --> 00:08:48.000]  他們很傷痛
[00:08:48.000 --> 00:08:50.000]  但同時他們知道在那個時候
[00:08:50.000 --> 00:08:53.000]  他們的信仰都被污蔑
[00:08:53.000 --> 00:08:57.000]  因為當時篤信猶太教的掃羅
[00:08:57.000 --> 00:09:01.000]  他們認為以耶穌為基督
[00:09:01.000 --> 00:09:04.000]  其實是在攝取律法
[00:09:04.000 --> 00:09:08.000]  他們認為尼塞亞是德性的君王
[00:09:08.000 --> 00:09:10.000]  不可能會釘十字架
[00:09:10.000 --> 00:09:14.000]  因此當教徒當時傳揚基督的時候
[00:09:14.000 --> 00:09:17.000]  他們覺得是一種對律法的藐視
[00:09:17.000 --> 00:09:20.000]  認為他們背棄了律法
[00:09:20.000 --> 00:09:24.000]  因此要用一切方法去清除他們
[00:09:24.000 --> 00:09:28.000]  所以你看到掃羅所做的事情
[00:09:28.000 --> 00:09:31.000]  是代表著很多其他類似的猶太人
[00:09:31.000 --> 00:09:33.000]  他們要做的事情
[00:09:33.000 --> 00:09:35.000]  他們殘害教會
[00:09:35.000 --> 00:09:40.000]  盡各人的家拉著男女下在監裡
[00:09:40.000 --> 00:09:43.000]  一種內憂外患的情況
[00:09:43.000 --> 00:09:47.000]  在當時的教會裡很深刻地經歷到
[00:09:47.000 --> 00:09:49.000]  但當我們讀下去的時候
[00:09:49.000 --> 00:09:52.000]  就會看到在一個這麼悲哀的環境裡
[00:09:52.000 --> 00:09:56.000]  突然間氣氛轉變了
[00:09:56.000 --> 00:09:59.000]  第八章第四節繼續說到
[00:09:59.000 --> 00:10:01.000]  當時這些分散的人
[00:10:01.000 --> 00:10:04.000]  他們雖然被分散
[00:10:04.000 --> 00:10:07.000]  但他們去到各處地方做什麼呢?
[00:10:07.000 --> 00:10:11.000]  去各處傳道
[00:10:11.000 --> 00:10:14.000]  英文更加清楚地說明
[00:10:14.000 --> 00:10:17.000]  無論他們去到哪裡
[00:10:17.000 --> 00:10:21.000]  他們都傳道
[00:10:21.000 --> 00:10:23.000]  大家會明白在這個處境
[00:10:23.000 --> 00:10:26.000]  不是一般的移民
[00:10:26.000 --> 00:10:28.000]  而是他們是逃難
[00:10:28.000 --> 00:10:31.000]  他們是一個很困苦的過程
[00:10:31.000 --> 00:10:33.000]  當然你會想像到
[00:10:33.000 --> 00:10:35.000]  去到一個完全陌生的地方
[00:10:35.000 --> 00:10:36.000]  他們會立刻問
[00:10:36.000 --> 00:10:38.000]  究竟我們住哪裡呢?
[00:10:38.000 --> 00:10:41.000]  哪裡找自己的居所呢?
[00:10:41.000 --> 00:10:42.000]  他們都會問
[00:10:42.000 --> 00:10:45.000]  我們怎樣維生呢?
[00:10:45.000 --> 00:10:47.000]  可能要到處找機會
[00:10:47.000 --> 00:10:50.000]  怎樣找到工作可以維生呢?
[00:10:50.000 --> 00:10:53.000]  又或者會擔心迫迫他們的人
[00:10:53.000 --> 00:10:55.000]  會不會追到來這個地方
[00:10:55.000 --> 00:10:58.000]  或者是否需要隱姓埋名
[00:10:58.000 --> 00:11:02.000]  不要讓他們發現我們在哪裡
[00:11:02.000 --> 00:11:03.000]  你會發覺
[00:11:03.000 --> 00:11:05.000]  這些很自然有的回應
[00:11:05.000 --> 00:11:10.000]  當時的門徒他們沒有這樣做
[00:11:10.000 --> 00:11:12.000]  或者他們也可以這樣做
[00:11:12.000 --> 00:11:16.000]  但他們心裡不是帶著掛慮擔憂的心
[00:11:16.000 --> 00:11:18.000]  而是他們同時想到
[00:11:18.000 --> 00:11:21.000]  他們自己的身份
[00:11:21.000 --> 00:11:25.000]  他們清楚知道自己有被差遣的身份
[00:11:25.000 --> 00:11:29.000]  他們不會忘記主耶穌跟他們說
[00:11:29.000 --> 00:11:32.000]  所以你們要去
[00:11:32.000 --> 00:11:35.000]  使萬民作我的門徒
[00:11:35.000 --> 00:11:40.000]  他們不會忘記自己是受差者的身份
[00:11:40.000 --> 00:11:43.000]  他們去到一個陌生的環境
[00:11:43.000 --> 00:11:45.000]  在被迫迫的時候
[00:11:45.000 --> 00:11:49.000]  他們不會單單是為了自保
[00:11:49.000 --> 00:11:51.000]  他們更加留心
[00:11:51.000 --> 00:11:54.000]  怎樣向他們身邊所接觸的人
[00:11:54.000 --> 00:11:57.000]  去見證主
[00:11:57.000 --> 00:12:00.000]  他們的行為
[00:12:00.000 --> 00:12:02.000]  表明出他們相信
[00:12:02.000 --> 00:12:05.000]  天父一定會保守他們
[00:12:05.000 --> 00:12:07.000]  他們能夠這樣做
[00:12:07.000 --> 00:12:09.000]  是背有一種信心
[00:12:09.000 --> 00:12:11.000]  知道無論環境怎樣轉變
[00:12:11.000 --> 00:12:14.000]  天父一定保守他們
[00:12:14.000 --> 00:12:17.000]  所以他們不為自己掛慮
[00:12:17.000 --> 00:12:20.000]  有一種心靈的自由
[00:12:20.000 --> 00:12:25.000]  可以去傳揚去見證主
[00:12:25.000 --> 00:12:27.000]  我想回到一件事情
[00:12:27.000 --> 00:12:29.000]  就是很多年之前
[00:12:29.000 --> 00:12:32.000]  我們所敬愛的大少曾牧師
[00:12:32.000 --> 00:12:36.000]  我有機會跟他一起吃飯、聊天、分享
[00:12:36.000 --> 00:12:37.000]  過程當中他跟我分享
[00:12:37.000 --> 00:12:40.000]  他自己年幼時的一些經歷
[00:12:40.000 --> 00:12:41.000]  也有一本小書
[00:12:41.000 --> 00:12:44.000]  講述他們一家很多代
[00:12:44.000 --> 00:12:48.000]  來到一路侍奉主的事情
[00:12:48.000 --> 00:12:49.000]  這件事情在很多年前
[00:12:49.000 --> 00:12:51.000]  1941年
[00:12:51.000 --> 00:12:54.000]  大家都想起這些是什麼日子
[00:12:54.000 --> 00:12:55.000]  1941年
[00:12:55.000 --> 00:12:58.000]  當他在中國裏面
[00:12:58.000 --> 00:13:02.000]  他當時還是孩童的一個階段
[00:13:02.000 --> 00:13:06.000]  當時因為父母要去到另一個地方
[00:13:06.000 --> 00:13:07.000]  去傳福音
[00:13:07.000 --> 00:13:11.000]  父母去到在比較北一些的開封的地方
[00:13:11.000 --> 00:13:14.000]  他們和自己的兄弟姐妹
[00:13:14.000 --> 00:13:15.000]  在煙台
[00:13:15.000 --> 00:13:18.000]  山東煙台一個宣教士子弟學校裏面
[00:13:18.000 --> 00:13:20.000]  來讀書
[00:13:20.000 --> 00:13:22.000]  但是1941年的12月
[00:13:22.000 --> 00:13:25.000]  日本偷襲珍珠港
[00:13:25.000 --> 00:13:29.000]  向美國宣戰
[00:13:29.000 --> 00:13:34.000]  當時在這個地方的學生
[00:13:34.000 --> 00:13:38.000]  全部被抓去集中營
[00:13:38.000 --> 00:13:41.000]  他們全部變成了敵人
[00:13:41.000 --> 00:13:42.000]  因此在集中營裏面
[00:13:42.000 --> 00:13:45.000]  他們面對著很大很大的艱難
[00:13:45.000 --> 00:13:47.000]  他們的父母
[00:13:47.000 --> 00:13:51.000]  大永年先生和師母
[00:13:51.000 --> 00:13:53.000]  他們在北面的開封
[00:13:53.000 --> 00:13:54.000]  聽見這個消息的時候
[00:13:54.000 --> 00:13:56.000]  心裏面很擔憂
[00:13:56.000 --> 00:13:57.000]  很沉重
[00:13:57.000 --> 00:13:59.000]  大家可以想像
[00:13:59.000 --> 00:14:02.000]  幾個子女被抓去集中營
[00:14:02.000 --> 00:14:04.000]  會怎樣呢?
[00:14:04.000 --> 00:14:08.000]  生死未卜會怎樣呢?
[00:14:08.000 --> 00:14:09.000]  這個時候
[00:14:09.000 --> 00:14:11.000]  大師母聽見這件事情
[00:14:11.000 --> 00:14:14.000]  她就沒有說什麼話
[00:14:14.000 --> 00:14:17.000]  立刻一個人走到自己的房間
[00:14:17.000 --> 00:14:19.000]  大牧師說
[00:14:19.000 --> 00:14:22.000]  當時大師母就跪下
[00:14:22.000 --> 00:14:24.000]  她沒有什麼可以做
[00:14:24.000 --> 00:14:27.000]  她只能夠全心將自己的子女交託給神
[00:14:27.000 --> 00:14:30.000]  神求你憐憫、求你保守
[00:14:30.000 --> 00:14:31.000]  心裏面都在掙扎
[00:14:31.000 --> 00:14:34.000]  應不應該走回煙台的地方
[00:14:34.000 --> 00:14:36.000]  但也知道在那個地方變成淪陷
[00:14:36.000 --> 00:14:39.000]  她也未必有機會進去
[00:14:39.000 --> 00:14:42.000]  但她怎樣做呢?
[00:14:42.000 --> 00:14:43.000]  大師母說
[00:14:43.000 --> 00:14:44.000]  在那個時候
[00:14:44.000 --> 00:14:48.000]  心裏面好像聽到神的話
[00:14:48.000 --> 00:14:50.000]  有一句英文的說話
[00:14:50.000 --> 00:14:53.000]  在她的心裏面出現
[00:14:53.000 --> 00:14:59.000]  If you care for the things dear to me
[00:14:59.000 --> 00:15:04.000]  I will care for those dear to you
[00:15:04.000 --> 00:15:11.000]  如果你去關切我所關心的事
[00:15:11.000 --> 00:15:16.000]  我會去看顧那些親近你的人
[00:15:16.000 --> 00:15:19.000]  你的子女
[00:15:19.000 --> 00:15:21.000]  大師母聽到這句話之後
[00:15:21.000 --> 00:15:24.000]  心中有一個很大的感動
[00:15:24.000 --> 00:15:26.000]  神給她一種平安
[00:15:26.000 --> 00:15:29.000]  她就安心繼續在開封這個地方
[00:15:29.000 --> 00:15:32.000]  繼續她的宗教的服事
[00:15:32.000 --> 00:15:35.000]  然後將子女交託給主
[00:15:35.000 --> 00:15:37.000]  她萬萬想不到
[00:15:37.000 --> 00:15:40.000]  在五年多之後
[00:15:40.000 --> 00:15:44.000]  她見到她幾個子女
[00:15:44.000 --> 00:15:46.000]  她不會明白
[00:15:46.000 --> 00:15:48.000]  在這段時間的集中營裏
[00:15:48.000 --> 00:15:50.000]  神興起了其他人
[00:15:50.000 --> 00:15:54.000]  代替了父母的職份照顧他們
[00:15:54.000 --> 00:15:55.000]  大家可能都會聽過
[00:15:55.000 --> 00:15:58.000]  李愛銳先生Eric Liddell
[00:15:58.000 --> 00:16:01.000]  那位放棄了在主日的時候
[00:16:01.000 --> 00:16:07.000]  去跑一百公尺的奧運比賽
[00:16:07.000 --> 00:16:11.000]  一位宣教士去了中國
[00:16:11.000 --> 00:16:12.000]  在集中營當中
[00:16:12.000 --> 00:16:15.000]  一直照顧這些子女
[00:16:15.000 --> 00:16:16.000]  他也是囚犯
[00:16:16.000 --> 00:16:20.000]  不過他同時作了大少周牧師
[00:16:20.000 --> 00:16:24.000]  和他的兄弟姐妹的照顧者
[00:16:24.000 --> 00:16:25.000]  各位弟兄姐妹
[00:16:25.000 --> 00:16:27.000]  你放心
[00:16:27.000 --> 00:16:29.000]  如果你有些自己掛心的事情
[00:16:29.000 --> 00:16:31.000]  掛心的人
[00:16:31.000 --> 00:16:33.000]  當你心裏知道
[00:16:33.000 --> 00:16:37.000]  你掛心神所掛心的事的時候
[00:16:37.000 --> 00:16:41.000]  你所掛心的人在神的手中
[00:16:41.000 --> 00:16:42.000]  祂會看顧
[00:16:42.000 --> 00:16:44.000]  祂會保守你
[00:16:44.000 --> 00:16:45.000]  正如當時這班弟兄姐妹
[00:16:45.000 --> 00:16:47.000]  他們去到
[00:16:47.000 --> 00:16:49.000]  紛紛在不同的地方
[00:16:49.000 --> 00:16:53.000]  他們不掛心自己的需要
[00:16:53.000 --> 00:16:56.000]  神一直來保守他們
[00:16:56.000 --> 00:16:57.000]  正如我們看到
[00:16:57.000 --> 00:16:59.000]  在聖經的十一章
[00:16:59.000 --> 00:17:02.000]  哲行傳後面同樣有記載同一件事情
[00:17:02.000 --> 00:17:08.000]  在十一章第十九到二十一節
[00:17:08.000 --> 00:17:09.000]  聖經提到
[00:17:09.000 --> 00:17:13.000]  「他們向北走」
[00:17:13.000 --> 00:17:16.000]  他們去到不同的地方
[00:17:16.000 --> 00:17:20.000]  直至到菲利基和塞浦路斯並安提阿
[00:17:20.000 --> 00:17:23.000]  菲利基是今天黎巴嫩的地方
[00:17:23.000 --> 00:17:25.000]  去到塞浦路斯島
[00:17:25.000 --> 00:17:26.000]  又去到安提阿
[00:17:26.000 --> 00:17:31.000]  當時的外邦人聚集的大都會裏面
[00:17:31.000 --> 00:17:32.000]  他們去到的時候
[00:17:32.000 --> 00:17:33.000]  聖經提到
[00:17:33.000 --> 00:17:37.000]  「他們向當地的人傳福音」
[00:17:37.000 --> 00:17:38.000]  當你留心的時候
[00:17:38.000 --> 00:17:40.000]  發覺聖經裏沒有說是哪一個人
[00:17:40.000 --> 00:17:46.000]  或是哪一個很出名的專門的傳道者
[00:17:46.000 --> 00:17:51.000]  他們只不過是一群無名氏
[00:17:51.000 --> 00:17:54.000]  但是他們每一個屬主的人
[00:17:54.000 --> 00:17:57.000]  他們都會這樣做
[00:17:57.000 --> 00:17:59.000]  今天我們很多時候會以為
[00:17:59.000 --> 00:18:03.000]  傳福音是那些專職的傳道牧師
[00:18:03.000 --> 00:18:05.000]  宣教士他們去做
[00:18:05.000 --> 00:18:06.000]  但不是
[00:18:06.000 --> 00:18:09.000]  聖經說每一個屬神的人
[00:18:09.000 --> 00:18:12.000]  就算別人不認識他們
[00:18:12.000 --> 00:18:16.000]  但是上帝知道他們是祂的子民
[00:18:16.000 --> 00:18:19.000]  仍然是差派他們
[00:18:19.000 --> 00:18:22.000]  去到不同的地方作主的見證
[00:18:22.000 --> 00:18:25.000]  更加有一些塞浦路斯和古尼來人
[00:18:25.000 --> 00:18:26.000]  他們去到安提阿
[00:18:26.000 --> 00:18:32.000]  也開始向希臘外邦的人傳講
[00:18:32.000 --> 00:18:33.000]  大家也會想起
[00:18:33.000 --> 00:18:36.000]  在聖經《史林傳》裏面第一章提到
[00:18:36.000 --> 00:18:39.000]  謝主耶穌差派門徒出去見證的時候
[00:18:39.000 --> 00:18:41.000]  就跟他們說
[00:18:41.000 --> 00:18:44.000]  「但聖靈降臨在你們身上
[00:18:44.000 --> 00:18:47.000]  你們必得著能力
[00:18:47.000 --> 00:18:51.000]  你們要在猶太傳地撒瑪利亞
[00:18:51.000 --> 00:18:55.000]  直到地極作我的見證」
[00:18:55.000 --> 00:18:57.000]  對當時的人來說
[00:18:57.000 --> 00:18:59.000]  會覺得是不可能的事情
[00:18:59.000 --> 00:19:05.000]  但是上帝竟然利用了這個逼迫的事件
[00:19:05.000 --> 00:19:10.000]  差派他的門徒去到猶太地、撒瑪利亞
[00:19:10.000 --> 00:19:14.000]  後來去到傳地
[00:19:14.000 --> 00:19:17.000]  上帝有些時候所做的事情
[00:19:17.000 --> 00:19:19.000]  我們未必完全理解
[00:19:19.000 --> 00:19:21.000]  但是你會知道
[00:19:21.000 --> 00:19:25.000]  就是神用一些我們想不到的辦法
[00:19:25.000 --> 00:19:29.000]  卻是成全了祂的美意
[00:19:29.000 --> 00:19:30.000]  在過程當中
[00:19:30.000 --> 00:19:34.000]  你會發覺在這些艱困的環境裏面
[00:19:34.000 --> 00:19:38.000]  神更加清楚彰顯祂自己的聖靈
[00:19:38.000 --> 00:19:43.000]  所以在剛才大家讀的經文第十一章的最後一節
[00:19:43.000 --> 00:19:46.000]  就提到主與他們同在
[00:19:46.000 --> 00:19:52.000]  信而歸主的人就很多了
[00:19:52.000 --> 00:19:56.000]  當你想到很多在宣教工場裏面的宣教士
[00:19:56.000 --> 00:19:58.000]  遇到很多不同的困難
[00:19:58.000 --> 00:20:02.000]  特別是一些靈界的攻擊
[00:20:02.000 --> 00:20:04.000]  但正正是那些處境
[00:20:04.000 --> 00:20:07.000]  我們聽過很多這些故事
[00:20:07.000 --> 00:20:10.000]  只是最艱難、最受攻擊的環境
[00:20:10.000 --> 00:20:16.000]  反而是見到最多聖靈的工作環境
[00:20:16.000 --> 00:20:19.000]  環境似乎是困難
