
[00:00:00.000 --> 00:00:04.120]  聽諮媒 早安
[00:01:17.200 --> 00:01:21.400]  誇口的當指著 主誇口
[00:01:21.400 --> 00:01:24.600]  接著第二段我們就看舊約
[00:01:24.600 --> 00:01:28.400]  耶利米蘇第九章23、24兩節
[00:01:28.400 --> 00:01:33.000]  因為其實保羅在這裡所引用的
[00:01:33.000 --> 00:01:36.600]  正正就是耶利米蘇第九章23、24節的經文
[00:01:36.600 --> 00:01:38.200]  所以今天是挺特別的
[00:01:38.200 --> 00:01:42.200]  我們是宣講保羅那段經文
[00:01:42.200 --> 00:01:44.800]  保羅他是宣講或者是講
[00:01:44.800 --> 00:01:48.800]  舊約那段經文 所以有兩重、三重
[00:01:48.800 --> 00:01:51.800]  耶利米蘇第九章23、24節
[00:01:51.800 --> 00:01:55.800]  「如此說 智慧人不要因他的智慧誇口
[00:01:55.800 --> 00:01:58.600]  勇士不要因他的勇力誇口
[00:01:58.600 --> 00:02:01.200]  才主不要因他的財物誇口
[00:02:01.200 --> 00:02:05.600]  誇口的卻因他又聰明認識我是耶和華
[00:02:05.600 --> 00:02:11.000]  又知道我喜悅在世上施行慈愛公平和公義
[00:02:11.000 --> 00:02:14.200]  以此誇口 這是耶和華說的」
[00:02:14.200 --> 00:02:15.400]  一起低頭祈禱
[00:02:15.400 --> 00:02:17.400]  天父上帝我們在主日
[00:02:17.400 --> 00:02:22.000]  作為你自己的兒女來敬拜你
[00:02:22.000 --> 00:02:24.400]  在地上我們常常都會
[00:02:24.400 --> 00:02:29.000]  每個星期都和我們的父母一起喝茶
[00:02:29.000 --> 00:02:33.600]  但是我們將我們禮拜日的時間
[00:02:33.600 --> 00:02:37.200]  來到你的面前我們聆聽你的話語
[00:02:37.200 --> 00:02:40.800]  來唱詩讚美你來祈禱
[00:02:40.800 --> 00:02:44.400]  向你訴說我們心裏所想所求的
[00:02:44.400 --> 00:02:47.600]  本來就不是那麼了不起的一件事情
[00:02:47.600 --> 00:02:50.200]  你乃是要我們傳言的獻上
[00:02:50.200 --> 00:02:54.400]  將我們身體生命都傳言的
[00:02:54.400 --> 00:02:56.800]  歸你求天父幫助我們
[00:02:56.800 --> 00:03:01.400]  叫我們是今天來到你面前所經歷的
[00:03:01.400 --> 00:03:03.000]  是所領受的
[00:03:03.000 --> 00:03:06.200]  能夠幫助我們在平日
[00:03:06.200 --> 00:03:10.800]  都能夠過著一個敬拜你自己的生活
[00:03:10.800 --> 00:03:13.000]  加力量給我們 施恩典給我們
[00:03:13.000 --> 00:03:15.800]  奉救主耶穌基督明求 阿們
[00:03:15.800 --> 00:03:21.200]  誇口呢 如果你說驕傲啊 好傲啊 自誇啊
[00:03:21.200 --> 00:03:25.800]  看上去就好像不是一個那麼理想的
[00:03:25.800 --> 00:03:28.800]  你不可以叫它做德行 不是 Virtue 來的
[00:03:28.800 --> 00:03:31.400]  基本上在我們社會都不會覺得
[00:03:31.400 --> 00:03:36.600]  它是一個 Virtue 要刻意去建立去 Cultivate
[00:03:36.600 --> 00:03:39.000]  去塑造 去學習
[00:03:39.000 --> 00:03:42.400]  你學習誇口其實小孩子都不用怎麼學的了
[00:03:42.400 --> 00:03:45.200]  但是話說回來我們社會裏面
[00:03:45.200 --> 00:03:48.200]  沒有將這個當做是一個 Virtue 來看待
[00:03:48.200 --> 00:03:50.600]  但是另外一方面來說
[00:03:50.600 --> 00:03:53.400]  你會發覺我們這個社會都很重視
[00:03:53.400 --> 00:03:56.400]  你有什麼東西是值得自誇的
[00:03:56.400 --> 00:03:58.600]  你有什麼東西值得驕傲的
[00:03:58.600 --> 00:04:00.500]  我的驕傲嘛 幾年前
[00:04:00.500 --> 00:04:03.000]  容祖兒唱的那首歌都叫
[00:04:03.000 --> 00:04:06.800]  你總是要在生命當中
[00:04:06.800 --> 00:04:10.700]  有些東西你拿出來給人看的
[00:04:10.700 --> 00:04:13.900]  就算你不會很張揚
[00:04:13.900 --> 00:04:16.500]  比較 Subtle 低調一點也好
[00:04:16.500 --> 00:04:21.900]  你內心裏面都會有尖尖自喜的空間
[00:04:21.900 --> 00:04:27.400]  再加上我們的社會是競爭性的社會
[00:04:27.400 --> 00:04:29.900]  很有趣的 現在轉型了
[00:04:29.900 --> 00:04:32.400]  由輕工業變成服務性的社會
[00:04:32.400 --> 00:04:35.000]  越是服務性的社會
[00:04:35.000 --> 00:04:36.500]  就越是競爭性強
[00:04:36.500 --> 00:04:39.300]  服務和競爭這兩樣東西怎麼合在一起呢
[00:04:39.300 --> 00:04:41.900]  又值得去想想 雖然對象可能是不同的
[00:04:41.900 --> 00:04:43.900]  競爭同行競爭
[00:04:43.900 --> 00:04:46.500]  服務對客戶來說是服務
[00:04:46.500 --> 00:04:47.500]  但是無論如何
[00:04:47.500 --> 00:04:51.200]  在競爭社會裏面 你就要有東西要自誇的
[00:04:51.200 --> 00:04:55.600]  你在公司裏面 你要有業績給人看
[00:04:55.600 --> 00:04:58.700]  你公司自己本身如果是上市的話
[00:04:58.700 --> 00:05:01.700]  要對股東有交代
[00:05:01.700 --> 00:05:03.500]  你不可以沒有東西自誇的
[00:05:03.500 --> 00:05:07.300]  每次 SeedJobs 還沒有過新的時候
[00:05:07.300 --> 00:05:10.400]  每次出來就有期望的
[00:05:10.400 --> 00:05:12.200]  有新產品宣布
[00:05:12.200 --> 00:05:13.700]  它有些東西可以自誇的
[00:05:13.700 --> 00:05:16.600]  有些「WOW Factor」是要「WOW」人的
[00:05:16.600 --> 00:05:18.200]  你坐在這裏
[00:05:18.200 --> 00:05:21.200]  「WOW」這樣就沒什麼人了
[00:05:21.200 --> 00:05:24.400]  「執書行頭慘過敗家」
[00:05:24.400 --> 00:05:28.000]  是香港人的座右銘之一
[00:05:28.000 --> 00:05:30.500]  總是要走前面
[00:05:30.500 --> 00:05:34.200]  我們現在一代的
[00:05:34.200 --> 00:05:36.400]  不是我父母這一代
[00:05:36.400 --> 00:05:38.700]  或者我這一代做父母這一代
[00:05:38.700 --> 00:05:42.900]  教小孩都要盡量不要罵他們
[00:05:42.900 --> 00:05:45.200]  不要指責他們 不要踩他們
[00:05:45.200 --> 00:05:47.000]  要建立他們的自信心
[00:05:47.000 --> 00:05:48.100]  要稱讚他們
[00:05:48.100 --> 00:05:50.500]  說你這樣很厲害 那樣很厲害
[00:05:50.500 --> 00:05:54.000]  起碼要建立讓他們知道有些東西可以誇口
[00:05:54.000 --> 00:05:57.000]  前幾天立法會的聽證會
[00:05:57.000 --> 00:06:02.500]  應該是聽證會上講到東北
[00:06:02.500 --> 00:06:04.400]  新界東北發展
[00:06:04.400 --> 00:06:06.400]  報紙都登了
[00:06:06.400 --> 00:06:10.600]  鄉事派的一位先生 應該姓侯的
[00:06:10.600 --> 00:06:13.600]  說你50歲人都沒有地沒有房子
[00:06:13.600 --> 00:06:16.400]  就是廢人一個
[00:06:16.400 --> 00:06:21.100]  當場就令到一部分的立法會議員抗議
[00:06:21.100 --> 00:06:23.500]  而且指責他冒犯
[00:06:23.500 --> 00:06:27.600]  你又冒犯了香港很多人50歲都是沒有地沒有房子
[00:06:27.600 --> 00:06:30.700]  那些是廢人 按照那位先生的講法
[00:06:30.700 --> 00:06:34.300]  他肯定有地有房子
[00:06:34.300 --> 00:06:35.500]  尤其是鄉事派的
[00:06:35.500 --> 00:06:37.800]  更加在這方面不用想
[00:06:37.800 --> 00:06:39.300]  這是他引以為傲的
[00:06:39.300 --> 00:06:40.600]  因為他說別人是廢人
[00:06:40.600 --> 00:06:45.800]  他自己在廢人之上比別人好
[00:06:45.800 --> 00:06:47.500]  有所誇
[00:06:47.500 --> 00:06:50.600]  在香港我不知道你會不會struggle這些
[00:06:50.600 --> 00:06:52.000]  可能都不會太過掙扎
[00:06:52.000 --> 00:06:53.600]  因為我們習慣了
[00:06:53.600 --> 00:06:54.700]  你不可以被人踩
[00:06:54.700 --> 00:06:57.300]  人家踩你 你要為自己辯護
[00:06:57.300 --> 00:06:59.400]  你要踩回頭
[00:06:59.400 --> 00:07:01.400]  又或者別人說得不好聽
[00:07:01.400 --> 00:07:03.700]  用串這個字 俗很多
[00:07:03.700 --> 00:07:05.900]  通常港台都不會用這個字
[00:07:05.900 --> 00:07:09.200]  你要反擊
[00:07:09.200 --> 00:07:13.300]  在我們剛才讀的那段經文
[00:07:13.300 --> 00:07:16.400]  那時候的社會已經1900多年了
[00:07:16.400 --> 00:07:20.200]  如果你算上耶利米蘇那裡
[00:07:20.200 --> 00:07:24.200]  公元前是七世紀末
[00:07:24.200 --> 00:07:25.700]  六世紀初
[00:07:25.700 --> 00:07:28.800]  即是說是2600多年了
[00:07:28.800 --> 00:07:30.400]  社會都是一模一樣的
[00:07:30.400 --> 00:07:35.800]  某類人尤其是很容易有所誇的
[00:07:35.800 --> 00:07:39.000]  而誇口呢
[00:07:39.000 --> 00:07:41.300]  你以甚麼誇口
[00:07:41.300 --> 00:07:44.200]  其實就意味著你會追求那些東西
[00:07:44.200 --> 00:07:47.200]  那些是好東西你才拿去誇口的
[00:07:47.200 --> 00:07:49.300]  你會追求那些東西
[00:07:49.300 --> 00:07:53.000]  而且社會上起碼在你的能力範圍之內
[00:07:53.000 --> 00:07:54.600]  你都會追求那些東西
[00:07:54.600 --> 00:07:56.800]  希望擁有那些東西 得著那些東西
[00:07:56.800 --> 00:07:58.800]  那裡就有三類人
[00:07:58.800 --> 00:08:02.600]  在哥倫多前書裡面說到有三類人
[00:08:02.600 --> 00:08:03.800]  按著肉體
[00:08:03.800 --> 00:08:07.800]  雖然其實保羅先說了反調
[00:08:07.800 --> 00:08:08.800]  其實你們當中
[00:08:08.800 --> 00:08:10.800]  在哥倫多教會裡面
[00:08:10.800 --> 00:08:12.200]  這三類人都不是很多
[00:08:12.200 --> 00:08:16.000]  為甚麼你們這麼有結黨紛爭
[00:08:16.000 --> 00:08:19.400]  踩人家 抬舉自己 誇口呢
[00:08:19.400 --> 00:08:22.000]  哪三類呢 示威人
[00:08:22.000 --> 00:08:23.600]  在哥倫多那裡
[00:08:23.600 --> 00:08:25.900]  哥倫多教會保羅說有能力的
[00:08:25.900 --> 00:08:28.400]  和尊貴的
[00:08:28.400 --> 00:08:30.900]  智慧 能力和尊貴
[00:08:30.900 --> 00:08:37.100]  他就不完全是跟耶利米蘇裡面說的那三類人一模一樣
[00:08:37.100 --> 00:08:39.600]  但是很大程度的重疊的
[00:08:39.600 --> 00:08:44.100]  在耶利米蘇第九章二十三節說到的那三類人
[00:08:44.100 --> 00:08:49.900]  就是智慧人 勇士和財主
[00:08:49.900 --> 00:08:51.900]  變成差不多了
[00:08:51.900 --> 00:08:53.400]  你智慧就歸智慧
[00:08:53.400 --> 00:08:55.400]  雖然是幾百年前的智慧人
[00:08:55.400 --> 00:08:59.400]  和當時希羅羅馬世界智慧人都不完全一樣
[00:08:59.400 --> 00:09:03.400]  勇士就對比是有能力的
[00:09:03.400 --> 00:09:07.900]  尊貴的或者是財主就對比尊貴的
[00:09:07.900 --> 00:09:08.900]  差不多了
[00:09:08.900 --> 00:09:14.400]  你尊貴的都應該是有財 有身份 有地位的
[00:09:14.400 --> 00:09:18.900]  保羅就說不要以這三樣東西
[00:09:18.900 --> 00:09:20.900]  都叫做在社會上
[00:09:20.900 --> 00:09:22.900]  如果你擁有這三樣或者其中一樣
[00:09:22.900 --> 00:09:24.900]  都算是很顯赫的了
[00:09:24.900 --> 00:09:26.900]  都算是精英
[00:09:26.900 --> 00:09:31.900]  精英可以在不同的範疇裡面做你的精英
[00:09:31.900 --> 00:09:33.900]  在香港都會是
[00:09:33.900 --> 00:09:35.900]  在商界做精英 在學術界做精英
[00:09:35.900 --> 00:09:39.400]  在政界做精英之類之類
[00:09:39.400 --> 00:09:42.400]  但是在這裡就三個界別
[00:09:42.400 --> 00:09:44.400]  智慧人的界別
[00:09:44.400 --> 00:09:49.400]  勇士的界別或者是有能力的
[00:09:49.400 --> 00:09:52.900]  保羅將它轉一轉變成辦到事 有能力
[00:09:52.900 --> 00:09:56.400]  講一句話就可以移山填海的那種
[00:09:56.400 --> 00:09:59.900]  和尊貴的財主的界別
[00:09:59.900 --> 00:10:02.400]  都是如果有辦法的話
[00:10:02.400 --> 00:10:04.900]  那些人所追求的
[00:10:04.900 --> 00:10:08.900]  但是偏偏保羅就說你不要以
[00:10:08.900 --> 00:10:10.400]  又是唱反調
[00:10:10.400 --> 00:10:12.900]  不要以這些東西來誇口
[00:10:12.900 --> 00:10:14.400]  保羅給了一個原因的
[00:10:14.400 --> 00:10:16.400]  因為原因是什麼呢
[00:10:16.400 --> 00:10:18.400]  就不是什麼世界上的邏輯
[00:10:18.400 --> 00:10:20.400]  或者這些東西都會過去的
[00:10:20.400 --> 00:10:23.400]  你是今天有錢
[00:10:23.400 --> 00:10:26.400]  明天可能會窮呢 破產呢
[00:10:26.400 --> 00:10:31.400]  你今天有力量 有力氣 有影響力
[00:10:31.400 --> 00:10:33.400]  到了老的時候
[00:10:33.400 --> 00:10:35.400]  這些東西就慢慢的衰敗
[00:10:35.400 --> 00:10:38.400]  智慧就更加麻煩一些
[00:10:38.400 --> 00:10:42.400]  我和我的師兄和同學
[00:10:42.400 --> 00:10:45.400]  有時候喝茶喝醉
[00:10:45.400 --> 00:10:48.400]  聊天 我以前也和大家分享過
[00:10:48.400 --> 00:10:51.400]  我們這些年齡的人話題離不開幾樣東西
[00:10:51.400 --> 00:10:53.400]  先坐下來就先講時事的
[00:10:53.400 --> 00:10:54.400]  先伸一大輪
[00:10:54.400 --> 00:10:57.400]  喝茶叫了一兩籠東西的時候
[00:10:57.400 --> 00:10:59.400]  就伸了 香港政府又怎樣怎樣
[00:10:59.400 --> 00:11:01.400]  香港時下又怎樣怎樣
[00:11:01.400 --> 00:11:03.400]  伸一大輪 伸一伸就講一下
[00:11:03.400 --> 00:11:06.400]  話題就轉入我們自己的了
[00:11:06.400 --> 00:11:09.400]  講到自己很多時候
[00:11:09.400 --> 00:11:13.400]  就會和自己的身體健康那些有關的
[00:11:13.400 --> 00:11:18.400]  關注 人進入50就很關注自己的健康
[00:11:18.400 --> 00:11:23.400]  我的師兄和同學基本上都是知識份子
[00:11:23.400 --> 00:11:30.400]  坐在一起 五六個有五個是PhD來的
[00:11:30.400 --> 00:11:34.400]  做大學教授或者中學裏面教書之類之類
[00:11:34.400 --> 00:11:40.400]  你會發覺這類人很忌諱一件事
[00:11:40.400 --> 00:11:42.400]  很引以為傲的那件事是什麼
[00:11:42.400 --> 00:11:45.400]  所謂知識份子 很引以為傲的是什麼呢
[00:11:45.400 --> 00:11:49.400]  就是兩隻耳朵中間那塊軟軟的
[00:11:49.400 --> 00:11:51.400]  那塊好像豆腐的那塊東西
[00:11:51.400 --> 00:11:53.400]  這件事對我們大家都是很重要的
[00:11:53.400 --> 00:11:57.400]  坐在一起聊的時候 講什麼病最忌諱呢
[00:11:57.400 --> 00:12:01.400]  你知道我的團是男人團來的
[00:12:01.400 --> 00:12:03.400]  最忌諱的就是一些男性病
[00:12:03.400 --> 00:12:05.400]  到了上一年齡的一些男性病
[00:12:05.400 --> 00:12:11.400]  但是沒有一樣忌諱得過老人之外
[00:12:11.400 --> 00:12:15.400]  就是兩隻耳朵中間那塊東西失去平衡
[00:12:15.400 --> 00:12:18.400]  不function 沒用 那就慘了
[00:12:18.400 --> 00:12:21.400]  因為每個人都是靠腦袋
[00:12:21.400 --> 00:12:24.400]  你說打架也不夠人打
[00:12:24.400 --> 00:12:27.400]  跑也不夠人跑得快
[00:12:27.400 --> 00:12:29.400]  真的做事手腳也不夠人快
[00:12:29.400 --> 00:12:32.400]  那就是靠腦袋 叫做在黑板那裡
[00:12:32.400 --> 00:12:35.400]  現在白板或者甚至白板都不用了
[00:12:35.400 --> 00:12:37.400]  PowerPoint寫幾個東西在那裡
[00:12:37.400 --> 00:12:40.400]  靠出paper 出書 教書
[00:12:40.400 --> 00:12:43.400]  那你中間那塊東西壞了
[00:12:43.400 --> 00:12:46.400]  很麻煩 所以就很擔心
[00:12:46.400 --> 00:12:48.400]  但是另一方面來說
[00:12:48.400 --> 00:12:50.400]  就是你中間那塊東西很聰明的時候
[00:12:50.400 --> 00:12:52.400]  你就很欣慰
[00:12:52.400 --> 00:12:56.400]  還做得到 你publish的track record
[00:12:56.400 --> 00:12:59.400]  或者是你自己職業上的表現
[00:12:59.400 --> 00:13:01.400]  專業上的表現
[00:13:01.400 --> 00:13:03.400]  是到一個相當的程度
[00:13:03.400 --> 00:13:07.400]  受很大的你的同僚的認同
[00:13:07.400 --> 00:13:10.400]  所以每個人都會有些東西
[00:13:10.400 --> 00:13:12.400]  是他引以為傲是可誇的
[00:13:12.400 --> 00:13:15.400]  而保羅在那裡叫不要誇
[00:13:15.400 --> 00:13:18.400]  就不是用平時人的邏輯
[00:13:18.400 --> 00:13:20.400]  遲早老的時候
[00:13:20.400 --> 00:13:22.400]  你就算不老人之外
[00:13:22.400 --> 00:13:24.400]  都會退化的
[00:13:24.400 --> 00:13:26.400]  就不是用這些邏輯來說服人
[00:13:26.400 --> 00:13:28.400]  不要以這些東西自誇
[00:13:28.400 --> 00:13:30.400]  他用什麼邏輯呢
[00:13:30.400 --> 00:13:32.400]  用看上帝做些什麼
[00:13:32.400 --> 00:13:34.400]  他仍然很self-centric
[00:13:34.400 --> 00:13:36.400]  以上帝為本
[00:13:36.400 --> 00:13:38.400]  保羅思考模式
[00:13:38.400 --> 00:13:40.400]  這個位置正正就是我們可以學習的
[00:13:40.400 --> 00:13:45.400]  就是他以上帝重視的東西
[00:13:45.400 --> 00:13:48.400]  來做他生活上
[00:13:48.400 --> 00:13:52.400]  他都應該重視的事情的方針
[00:13:52.400 --> 00:13:54.400]  的方向 或者是前提
[00:13:54.400 --> 00:13:56.400]  他就說 你看
[00:13:56.400 --> 00:13:57.400]  如果上帝重視這些東西
[00:13:57.400 --> 00:13:58.400]  那很簡單
[00:13:58.400 --> 00:14:00.400]  他選的那些人都是這些人
[00:14:00.400 --> 00:14:04.400]  起碼可以令到其他人都覺得
[00:14:04.400 --> 00:14:06.400]  你看看上帝揀選的恩代
[00:14:06.400 --> 00:14:08.400]  恩賜給的人都是這些人
[00:14:08.400 --> 00:14:10.400]  上帝喜歡人有這些東西
[00:14:10.400 --> 00:14:12.400]  每個人都追逐這些東西
[00:14:12.400 --> 00:14:13.400]  這個信息
[00:14:13.400 --> 00:14:14.400]  如果上帝喜歡的時候
[00:14:14.400 --> 00:14:16.400]  他沒理由不釋放這個信息的
[00:14:16.400 --> 00:14:18.400]  但是倒過來
[00:14:18.400 --> 00:14:20.400]  倒過來保羅說
[00:14:20.400 --> 00:14:22.400]  上帝揀選了世上愚蠢的
[00:14:22.400 --> 00:14:24.400]  叫有智慧的羞愧
[00:14:24.400 --> 00:14:26.400]  又揀選了世上軟弱的
[00:14:26.400 --> 00:14:28.400]  叫強壯的羞愧
[00:14:28.400 --> 00:14:30.400]  也揀選了世上卑賤
[00:14:30.400 --> 00:14:31.400]  被人厭惡
[00:14:31.400 --> 00:14:32.400]  以及什麼都沒有的
[00:14:32.400 --> 00:14:34.400]  要廢掉那些有的
[00:14:34.400 --> 00:14:36.400]  邏輯當然不是說
[00:14:36.400 --> 00:14:39.400]  上帝揀選了愚蠢的
[00:14:39.400 --> 00:14:41.400]  卑賤的 無有的
[00:14:41.400 --> 00:14:43.400]  因為這些東西好
[00:14:43.400 --> 00:14:45.400]  所以大家都要追求卑賤
[00:14:45.400 --> 00:14:46.400]  追求無有
[00:14:46.400 --> 00:14:47.400]  追求拼搏自己
[00:14:47.400 --> 00:14:49.400]  拼多幾下吧
[00:14:49.400 --> 00:14:53.400]  醒目都拼到變成暈的
[00:14:53.400 --> 00:14:55.400]  就不是這個意思
[00:14:55.400 --> 00:14:56.400]  因為重點是
[00:14:56.400 --> 00:14:58.400]  上帝什麼人都揀選
[00:14:58.400 --> 00:15:00.400]  事實上哥倫多教會裏面是有的
[00:15:00.400 --> 00:15:02.400]  也有即使為數不多
[00:15:02.400 --> 00:15:04.400]  在社會上精英本來就不多
[00:15:04.400 --> 00:15:06.400]  我們現在香港社會裏面
[00:15:06.400 --> 00:15:08.400]  精英佔的比例都不是很多
[00:15:08.400 --> 00:15:11.400]  所有社會裏面的精英比例都不會太多
[00:15:11.400 --> 00:15:13.400]  這樣才叫精英
[00:15:13.400 --> 00:15:15.400]  有的 一樣有
[00:15:15.400 --> 00:15:16.400]  而是說
[00:15:16.400 --> 00:15:19.400]  但是上帝不會只是揀選你精英
[00:15:19.400 --> 00:15:21.400]  你以為好的那些東西
[00:15:21.400 --> 00:15:23.400]  甚至上帝偏偏
[00:15:23.400 --> 00:15:26.400]  就會同時也揀選
[00:15:26.400 --> 00:15:32.400]  我們眼中在社會的價值取向來說
[00:15:32.400 --> 00:15:34.400]  就沒什麼價值的
[00:15:34.400 --> 00:15:38.400]  現在我們社會都叫做均衡一點
[00:15:38.400 --> 00:15:41.400]  因為有制度我們可以讀書
[00:15:41.400 --> 00:15:43.400]  你就算是
[00:15:43.400 --> 00:15:46.400]  一向以發展的國家
[00:15:46.400 --> 00:15:48.400]  或者發展了的地區
[00:15:48.400 --> 00:15:49.400]  不要說發達了
[00:15:49.400 --> 00:15:51.400]  發展了的地區
[00:15:51.400 --> 00:15:53.400]  那中間最大塊的那塊
[00:15:53.400 --> 00:15:54.400]  我們說就是中產
[00:15:54.400 --> 00:15:57.400]  中產應該是最大塊的那塊
[00:15:57.400 --> 00:16:02.400]  所以我們的比例
[00:16:02.400 --> 00:16:04.400]  在教會裏面
[00:16:04.400 --> 00:16:06.400]  各方面都會反映出
[00:16:06.400 --> 00:16:08.400]  香港社會是怎樣
[00:16:08.400 --> 00:16:10.400]  或者美國社會 歐洲社會
[00:16:10.400 --> 00:16:11.400]  大致上都是這樣
[00:16:11.400 --> 00:16:14.400]  中產有時經濟不好的時候會收縮一點
[00:16:14.400 --> 00:16:17.400]  但是基本上都是佔差不多是最大塊的
[00:16:17.400 --> 00:16:20.400]  即使香港的堅尼系數去到0.53
[00:16:20.400 --> 00:16:22.400]  貧富都真的懸殊的
[00:16:22.400 --> 00:16:26.400]  但是仍然中產那塊算是挺大的
[00:16:26.400 --> 00:16:29.400]  但是在以前的社會就沒有所謂中產的
[00:16:29.400 --> 00:16:30.400]  基本上沒有的
[00:16:30.400 --> 00:16:32.400]  就是那個curve跌得很快的
[00:16:32.400 --> 00:16:33.400]  精英很少缺
[00:16:33.400 --> 00:16:35.400]  然後就一下子就跌下來
[00:16:35.400 --> 00:16:37.400]  其他的普羅大眾 貧富大眾
[00:16:37.400 --> 00:16:39.400]  即使是自由人都好
[00:16:39.400 --> 00:16:41.400]  如果你不是地主的話
[00:16:41.400 --> 00:16:42.400]  你是沒用的
[00:16:42.400 --> 00:16:45.400]  很少人是有塊小地耕種
[00:16:45.400 --> 00:16:47.400]  然後自己夠吃
[00:16:47.400 --> 00:16:48.400]  很少的
[00:16:48.400 --> 00:16:50.400]  一般反而是做田農
[00:16:50.400 --> 00:16:52.400]  即是你做租農
[00:16:52.400 --> 00:16:54.400]  你是租別人的地
[00:16:54.400 --> 00:16:56.400]  租地主的地
[00:16:56.400 --> 00:17:00.400]  租不到一大塊
[00:17:00.400 --> 00:17:03.400]  因為你給不起這麼貴的租金
[00:17:03.400 --> 00:17:04.400]  這麼多的租金
[00:17:04.400 --> 00:17:05.400]  夠自己吃
[00:17:05.400 --> 00:17:08.400]  希望能夠在種的環境裏面
[00:17:08.400 --> 00:17:09.400]  也都足夠收成
[00:17:09.400 --> 00:17:11.400]  可以交租金
[00:17:11.400 --> 00:17:15.400]  所以精英本來在以前的世界
[00:17:15.400 --> 00:17:17.400]  在絕對政治階級世界
[00:17:17.400 --> 00:17:19.400]  是奴隸佔了人口
[00:17:19.400 --> 00:17:21.400]  在三分一的世界裏面
[00:17:21.400 --> 00:17:23.400]  真是佔很少數的
[00:17:23.400 --> 00:17:25.400]  哥林多教會如果反映
[00:17:25.400 --> 00:17:26.400]  當時的社會的話
[00:17:26.400 --> 00:17:28.400]  精英自然也是佔很少數
[00:17:28.400 --> 00:17:32.400]  這是自然的事
[00:17:32.400 --> 00:17:35.400]  普羅就是藉著這件事
[00:17:35.400 --> 00:17:37.400]  告訴他們
[00:17:37.400 --> 00:17:39.400]  你看看上帝仍然揀選
[00:17:39.400 --> 00:17:40.400]  甚麼人都揀選
[00:17:40.400 --> 00:17:43.400]  而且給恩典 施恩典救贖
[00:17:43.400 --> 00:17:44.400]  也給智慧
[00:17:44.400 --> 00:17:46.400]  得救的智慧
[00:17:46.400 --> 00:17:48.400]  給平時在社會上的人
[00:17:48.400 --> 00:17:49.400]  沒有身份的
[00:17:49.400 --> 00:17:51.400]  甚至是奴隸
[00:17:51.400 --> 00:17:55.400]  奴隸在希臘進入羅馬法例上
[00:17:55.400 --> 00:17:56.400]  也不是人來的
[00:17:56.400 --> 00:17:59.400]  是主人的產業來的
[00:17:59.400 --> 00:18:00.400]  可以買 可以賣
[00:18:00.400 --> 00:18:02.400]  對奴隸做很多事
[00:18:02.400 --> 00:18:05.400]  你對其他一個自由人做不到的事
[00:18:05.400 --> 00:18:07.400]  都可以做在奴隸身上
[00:18:07.400 --> 00:18:09.400]  有奴隸
[00:18:09.400 --> 00:18:11.400]  連奴隸都揀選
[00:18:11.400 --> 00:18:13.400]  上帝說
[00:18:13.400 --> 00:18:14.400]  普羅說有邏輯
[00:18:14.400 --> 00:18:16.400]  正正就是要shame你們這班人
[00:18:16.400 --> 00:18:18.400]  要令你們羞愧
[00:18:18.400 --> 00:18:20.400]  令你們羞愧說得比較嚴重
[00:18:20.400 --> 00:18:23.400]  但普羅真的用這些話
[00:18:23.400 --> 00:18:26.400]  羞愧就是想躲起來
[00:18:26.400 --> 00:18:28.400]  那些人會不會躲起來呢
