
[00:00:00.000 --> 00:00:03.000]  ( 錄影中 )
[00:15:44.000 --> 00:15:46.000]  就是在牧師未曾祈禱之前
[00:15:46.000 --> 00:15:48.000]  是吧
[00:15:48.000 --> 00:15:52.000]  這裏是否在說規矩呢
[00:15:52.000 --> 00:15:54.000]  不是
[00:15:54.000 --> 00:15:56.000]  這裏不是在說規矩
[00:15:56.000 --> 00:15:58.000]  無所謂的
[00:15:58.000 --> 00:16:00.000]  月中月頭月尾
[00:16:00.000 --> 00:16:02.000]  每個月準時出糧
[00:16:02.000 --> 00:16:04.000]  照著去
[00:16:04.000 --> 00:16:06.000]  這裏是在說你的心
[00:16:06.000 --> 00:16:10.000]  是你明不明白
[00:16:10.000 --> 00:16:12.000]  一個窮苦
[00:16:12.000 --> 00:16:14.000]  困苦
[00:16:14.000 --> 00:16:16.000]  窮乏的故宮
[00:16:16.000 --> 00:16:18.000]  他的處境
[00:16:18.000 --> 00:16:20.000]  是怎樣
[00:16:20.000 --> 00:16:22.000]  就這麼多
[00:16:22.000 --> 00:16:24.000]  至於你選擇
[00:16:24.000 --> 00:16:26.000]  要何時
[00:16:26.000 --> 00:16:28.000]  出糧給他
[00:16:28.000 --> 00:16:30.000]  聖經沒有規定
[00:16:30.000 --> 00:16:32.000]  坦白說
[00:16:32.000 --> 00:16:34.000]  他一祈禱
[00:16:34.000 --> 00:16:36.000]  上帝就閃電
[00:16:36.000 --> 00:16:38.000]  這句是上帝
[00:16:38.000 --> 00:16:40.000]  微微笑著跟你說的
[00:16:40.000 --> 00:16:42.000]  那你又有罪了
[00:16:42.000 --> 00:16:44.000]  是呀
[00:16:44.000 --> 00:16:46.000]  早點給他
[00:16:46.000 --> 00:16:48.000]  大家其實在說什麼
[00:16:48.000 --> 00:16:50.000]  不是外面
[00:16:50.000 --> 00:16:52.000]  我準時
[00:16:52.000 --> 00:16:54.000]  十二點前
[00:16:54.000 --> 00:16:56.000]  給他五萬英吋米雞膠
[00:16:56.000 --> 00:16:58.000]  這個
[00:16:58.000 --> 00:17:00.000]  是在說你的心
[00:17:00.000 --> 00:17:02.000]  我們以前
[00:17:02.000 --> 00:17:04.000]  服侍的神學院
[00:17:04.000 --> 00:17:06.000]  因為我是負責行政
[00:17:06.000 --> 00:17:08.000]  有份負責
[00:17:08.000 --> 00:17:10.000]  所以我們開會
[00:17:10.000 --> 00:17:12.000]  行政主任就報告
[00:17:12.000 --> 00:17:14.000]  我們每個月收信獻進來
[00:17:14.000 --> 00:17:16.000]  不過要出糧給六十個童工
[00:17:16.000 --> 00:17:18.000]  行政主任說
[00:17:18.000 --> 00:17:20.000]  每個月最好四天出糧
[00:17:20.000 --> 00:17:22.000]  最好四天出糧
[00:17:22.000 --> 00:17:24.000]  要不要這麼早
[00:17:24.000 --> 00:17:26.000]  那些人寄奉獻支票來
[00:17:26.000 --> 00:17:28.000]  都是月尾
[00:17:28.000 --> 00:17:30.000]  只有稅來三天
[00:17:30.000 --> 00:17:32.000]  最後一天出糧都不行
[00:17:32.000 --> 00:17:34.000]  我太太在香港最大的
[00:17:34.000 --> 00:17:36.000]  自願機構裡做
[00:17:36.000 --> 00:17:38.000]  都準時的
[00:17:38.000 --> 00:17:40.000]  一個月三十一號就三十一號打保
[00:17:40.000 --> 00:17:42.000]  三十號就三十二號打保
[00:17:42.000 --> 00:17:44.000]  從來都沒有一號的
[00:17:44.000 --> 00:17:46.000]  我們開會時就問
[00:17:46.000 --> 00:17:48.000]  最後一天銀行自動轉帳
[00:17:48.000 --> 00:17:50.000]  行政主任就解釋
[00:17:50.000 --> 00:17:52.000]  他說有些時候
[00:17:52.000 --> 00:17:54.000]  最後一天是星期日
[00:17:54.000 --> 00:17:56.000]  有些時候最後一天是星期六
[00:17:56.000 --> 00:17:58.000]  有些時候最後一天是long weekend
[00:17:58.000 --> 00:18:00.000]  有些時候最後一天是long weekend
[00:18:00.000 --> 00:18:02.000]  他說一號
[00:18:02.000 --> 00:18:04.000]  很多童工要供mortgage
[00:18:04.000 --> 00:18:06.000]  要月數
[00:18:06.000 --> 00:18:08.000]  我們的出糧
[00:18:08.000 --> 00:18:10.000]  如果不可以在月底之前
[00:18:10.000 --> 00:18:12.000]  過到他那裡
[00:18:12.000 --> 00:18:14.000]  他就可能是那種
[00:18:14.000 --> 00:18:16.000]  越穩越清
[00:18:16.000 --> 00:18:18.000]  每個月沒什麼錢剩
[00:18:18.000 --> 00:18:20.000]  要等出糧
[00:18:20.000 --> 00:18:22.000]  然後才pay到
[00:18:22.000 --> 00:18:24.000]  他那個月一號要pay off的mortgage
[00:18:24.000 --> 00:18:26.000]  為穩陣起見
[00:18:26.000 --> 00:18:28.000]  我們早三天之前
[00:18:28.000 --> 00:18:30.000]  的一天
[00:18:30.000 --> 00:18:32.000]  我們就過數了
[00:18:32.000 --> 00:18:34.000]  有些時候
[00:18:34.000 --> 00:18:36.000]  是要拿OD
[00:18:36.000 --> 00:18:38.000]  來出糧的
[00:18:38.000 --> 00:18:40.000]  我聽了之後
[00:18:40.000 --> 00:18:42.000]  我覺得對的
[00:18:42.000 --> 00:18:44.000]  我覺得對的
[00:18:44.000 --> 00:18:46.000]  這個不是
[00:18:46.000 --> 00:18:50.000]  其實行政的立場
[00:18:50.000 --> 00:18:54.000]  為了我自己的好處
[00:18:54.000 --> 00:18:56.000]  剛剛好
[00:18:56.000 --> 00:18:58.000]  是為了
[00:18:58.000 --> 00:19:00.000]  你請的
[00:19:00.000 --> 00:19:02.000]  工人
[00:19:02.000 --> 00:19:04.000]  你在他的立場那裡
[00:19:04.000 --> 00:19:06.000]  讓他想
[00:19:06.000 --> 00:19:08.000]  他什麼時候
[00:19:08.000 --> 00:19:10.000]  之前需要
[00:19:10.000 --> 00:19:12.000]  他還沒開始祈禱
[00:19:12.000 --> 00:19:14.000]  你就
[00:19:14.000 --> 00:19:16.000]  給了他
[00:19:16.000 --> 00:19:18.000]  這段是這樣教的
[00:19:18.000 --> 00:19:20.000]  你自己去應用
[00:19:20.000 --> 00:19:22.000]  你不用問我
[00:19:22.000 --> 00:19:24.000]  我給零用錢
[00:19:24.000 --> 00:19:26.000]  是不是要給上期
[00:19:26.000 --> 00:19:28.000]  你自己想
[00:19:28.000 --> 00:19:30.000]  如果你小朋友是困苦窮乏的
[00:19:30.000 --> 00:19:32.000]  你給針匠
[00:19:32.000 --> 00:19:34.000]  這個不是聖經所關心的
[00:19:34.000 --> 00:19:36.000]  我想今天很少小朋友困苦窮乏的
[00:19:36.000 --> 00:19:38.000]  爸爸困苦窮乏的
[00:19:38.000 --> 00:19:40.000]  小朋友也是
[00:19:40.000 --> 00:19:42.000]  要的就早就給了他
[00:19:42.000 --> 00:19:44.000]  不是計較
[00:19:44.000 --> 00:19:46.000]  外面的規矩
[00:19:46.000 --> 00:19:48.000]  是我們內心
[00:19:48.000 --> 00:19:50.000]  怎麼想
[00:19:50.000 --> 00:19:52.000]  我這間機構
[00:19:52.000 --> 00:19:54.000]  是這樣的
[00:19:54.000 --> 00:19:56.000]  我這裡規矩是這樣的
[00:19:56.000 --> 00:19:58.000]  為了我們
[00:19:58.000 --> 00:20:00.000]  開會辦事
[00:20:00.000 --> 00:20:02.000]  的程序
[00:20:02.000 --> 00:20:04.000]  是這樣的
[00:20:04.000 --> 00:20:06.000]  我這間機構
[00:20:06.000 --> 00:20:08.000]  辦事的程序
