
[00:00:00.000 --> 00:00:08.000]  早安 我們繼續思想尼希米的信息
[00:04:41.000 --> 00:04:46.000]  一個懷孕的婦人如果染上德國疹
[00:04:46.000 --> 00:04:49.000]  就非常危險
[00:04:49.000 --> 00:04:50.000]  不是對媽媽危險
[00:04:50.000 --> 00:04:51.000]  一點都不危險
[00:04:51.000 --> 00:04:54.000]  三天就沒事了
[00:04:54.000 --> 00:04:56.000]  只是輕微發燒
[00:04:56.000 --> 00:04:59.000]  但是懷孕就有問題了
[00:04:59.000 --> 00:05:04.000]  如果是一個懷孕的婦人染上德國疹
[00:05:04.000 --> 00:05:09.000]  嬰兒有缺陷的機會幾乎達到90%
[00:05:09.000 --> 00:05:13.000]  或者是聾 或者是盲 或者是心漏
[00:05:13.000 --> 00:05:15.000]  或者是有其他問題
[00:05:15.000 --> 00:05:19.000]  最慘的就是醫學上是沒有什麼可以做到的
[00:05:19.000 --> 00:05:23.000]  沒有辦法醫治 沒有辦法矯正
[00:05:23.000 --> 00:05:28.000]  沒有辦法預測當時的情況
[00:05:28.000 --> 00:05:31.000]  而這次不是等幾個星期
[00:05:31.000 --> 00:05:33.000]  而是要等三十個星期
[00:05:33.000 --> 00:05:36.000]  這三十個星期真的難受
[00:05:36.000 --> 00:05:39.000]  我記得有一次電話響了
[00:05:39.000 --> 00:05:40.000]  接到一個電話
[00:05:40.000 --> 00:05:43.000]  是一位很好的朋友打電話來
[00:05:43.000 --> 00:05:45.000]  她的丈夫是婦產科醫生
[00:05:45.000 --> 00:05:48.000]  他和太太說我不知道他電話說什麼
[00:05:48.000 --> 00:05:51.000]  但我知道我太太一邊聽就一邊哭
[00:05:51.000 --> 00:05:53.000]  後來我問他什麼
[00:05:53.000 --> 00:05:55.000]  他說他好朋友勸他下胎
[00:05:55.000 --> 00:05:59.000]  何必要生一個有缺陷的嬰兒呢
[00:05:59.000 --> 00:06:01.000]  一了百了就算了
[00:06:01.000 --> 00:06:04.000]  你年輕可以有第二個
[00:06:04.000 --> 00:06:07.000]  但我太太跟他說我們是基督徒
[00:06:07.000 --> 00:06:11.000]  我們相信生命是順上帝所賜的
[00:06:11.000 --> 00:06:13.000]  就算這是一個有缺陷的嬰兒
[00:06:13.000 --> 00:06:16.000]  但我們相信上帝認為是一個最好的嬰兒
[00:06:16.000 --> 00:06:20.000]  所以我們絕對不會想到是墮胎
[00:06:20.000 --> 00:06:24.000]  終於時間來了
[00:06:24.000 --> 00:06:27.000]  接生的是一位美國醫生
[00:06:27.000 --> 00:06:29.000]  Dr.Krumpecker
[00:06:29.000 --> 00:06:31.000]  嬰兒一出生
[00:06:31.000 --> 00:06:33.000]  他馬上檢查
[00:06:33.000 --> 00:06:35.000]  告訴我們
[00:06:35.000 --> 00:06:38.000]  大致上好像不是很大問題
[00:06:38.000 --> 00:06:40.000]  不過還要等
[00:06:40.000 --> 00:06:42.000]  可能幾個月之後才知道
[00:06:42.000 --> 00:06:44.000]  在病房裏
[00:06:44.000 --> 00:06:48.000]  醫生抱著嬰兒
[00:06:48.000 --> 00:06:51.000]  我太太在產房
[00:06:51.000 --> 00:06:53.000]  我們一起有祈禱
[00:06:53.000 --> 00:06:55.000]  醫生就祈禱
[00:06:55.000 --> 00:06:57.000]  我很感謝上帝
[00:06:57.000 --> 00:07:03.000]  讓我在這個家庭裏看到上帝的作為
[00:07:03.000 --> 00:07:06.000]  他這樣祈禱的時候
[00:07:06.000 --> 00:07:08.000]  我又要哭
[00:07:08.000 --> 00:07:10.000]  我太太又哭
[00:07:10.000 --> 00:07:12.000]  嬰兒當然哭
[00:07:12.000 --> 00:07:17.000]  每個嬰兒出生都要哭
[00:07:17.000 --> 00:07:19.000]  結果
[00:07:19.000 --> 00:07:21.000]  最慘的是我現在的女兒
[00:07:21.000 --> 00:07:23.000]  Carissa
[00:07:23.000 --> 00:07:28.000]  她現在的情況是怎樣呢
[00:07:28.000 --> 00:07:32.000]  她的耳朵聽覺
[00:07:32.000 --> 00:07:34.000]  是有一點點毛病
[00:07:34.000 --> 00:07:36.000]  毛病是什麼呢
[00:07:36.000 --> 00:07:37.000]  譬如你掉了
[00:07:37.000 --> 00:07:38.000]  你的耳朵掉到地上
[00:07:38.000 --> 00:07:40.000]  她聽不到
[00:07:40.000 --> 00:07:42.000]  沒所謂
[00:07:42.000 --> 00:07:44.000]  掉到地上聽不到算了
[00:07:44.000 --> 00:07:47.000]  十塊掉到地上你都聽不到
[00:07:47.000 --> 00:07:48.000]  我都聽不到
[00:07:48.000 --> 00:07:50.000]  但沒有影響她
[00:07:50.000 --> 00:07:52.000]  她現在在羅省做醫生
[00:07:52.000 --> 00:07:54.000]  她聽得很清楚
[00:07:54.000 --> 00:07:56.000]  我想想
[00:07:56.000 --> 00:07:58.000]  她有一次跟我說
[00:07:58.000 --> 00:08:00.000]  在醫學院裏讀書的時候
[00:08:00.000 --> 00:08:04.000]  討論到應不應該幫人墮胎
[00:08:04.000 --> 00:08:08.000]  她就將她的故事講給其他所有同學聽
[00:08:08.000 --> 00:08:15.000]  如果我爸爸媽媽不是堅持不墮胎
[00:08:15.000 --> 00:08:18.000]  我都已經沒有機會和你們聊天
[00:08:18.000 --> 00:08:20.000]  和你們一起上課
[00:08:20.000 --> 00:08:22.000]  所有其他的同學
[00:08:22.000 --> 00:08:24.000]  默然無聲
[00:08:24.000 --> 00:08:26.000]  無可辯駁
[00:08:26.000 --> 00:08:29.000]  等候很重要
[00:08:29.000 --> 00:08:31.000]  事實上在等候期間
[00:08:31.000 --> 00:08:33.000]  是很不容易的
[00:08:33.000 --> 00:08:35.000]  很多時候我們兩夫婦
[00:08:35.000 --> 00:08:39.000]  一想起將來的嬰兒殘缺
[00:08:39.000 --> 00:08:41.000]  是怎樣呢
[00:08:41.000 --> 00:08:44.000]  很多時候我們是相顧無言
[00:08:44.000 --> 00:08:46.000]  唯有淚千行
[00:08:46.000 --> 00:08:48.000]  等候一點都不容易
[00:08:48.000 --> 00:08:52.000]  1985年起
[00:08:52.000 --> 00:08:54.000]  香港的前途是怎樣呢
[00:08:54.000 --> 00:08:56.000]  就是中英會堂
[00:08:56.000 --> 00:08:58.000]  談判香港的前途
[00:08:58.000 --> 00:09:02.000]  因為雙方說要保密不能公開
[00:09:02.000 --> 00:09:05.000]  香港人唯一能夠做的就是等
[00:09:05.000 --> 00:09:07.000]  等一點不簡單
[00:09:07.000 --> 00:09:08.000]  什麼都不能做
[00:09:08.000 --> 00:09:09.000]  命運掌握在人的身上
[00:09:09.000 --> 00:09:10.000]  那種無助
[00:09:10.000 --> 00:09:11.000]  那種焦慮
[00:09:11.000 --> 00:09:13.000]  那種無奈的感受
[00:09:13.000 --> 00:09:15.000]  不是很容易做的
[00:09:15.000 --> 00:09:18.000]  等就好像空中飛人
[00:09:18.000 --> 00:09:20.000]  你放了一個鞦韆
[00:09:20.000 --> 00:09:22.000]  但鞦韆還沒到
[00:09:22.000 --> 00:09:24.000]  你就在半空中
[00:09:24.000 --> 00:09:25.000]  吊吊飛
[00:09:25.000 --> 00:09:27.000]  什麼都做不到
[00:09:27.000 --> 00:09:28.000]  唯一做到的
[00:09:28.000 --> 00:09:29.000]  你相信鞦韆會來到
[00:09:29.000 --> 00:09:31.000]  你可以抓住它
[00:09:31.000 --> 00:09:33.000]  人生就是這樣
[00:09:33.000 --> 00:09:36.000]  人生有很多等的時間
[00:09:36.000 --> 00:09:38.000]  我相信我們中間每一個人
[00:09:38.000 --> 00:09:41.000]  都經歷過一些等候的時間
[00:09:41.000 --> 00:09:43.000]  你有沒有試過等候你的子女回家呢
[00:09:43.000 --> 00:09:45.000]  天長掛土
[00:09:45.000 --> 00:09:47.000]  望一下窗
[00:09:47.000 --> 00:09:49.000]  看一下手錶
[00:09:49.000 --> 00:09:50.000]  於是你會問
[00:09:50.000 --> 00:09:51.000]  為什麼還沒回來
[00:09:51.000 --> 00:09:53.000]  為什麼子女還沒回來
[00:09:53.000 --> 00:09:55.000]  現在每個人都有手機
[00:09:55.000 --> 00:09:56.000]  打個手機問
[00:09:56.000 --> 00:09:58.000]  但很多時候他不開手機
[00:09:58.000 --> 00:09:59.000]  那你又怎樣
[00:09:59.000 --> 00:10:02.000]  我記得我女兒中學畢業的時候
[00:10:02.000 --> 00:10:04.000]  她有高中考試
[00:10:04.000 --> 00:10:07.000]  她說爸爸媽媽我們去高中考試
[00:10:07.000 --> 00:10:08.000]  一年
[00:10:08.000 --> 00:10:10.000]  一生人有一次高中考試
[00:10:10.000 --> 00:10:11.000]  很好去
[00:10:11.000 --> 00:10:12.000]  我說幾點回來
[00:10:12.000 --> 00:10:13.000]  大概三點鐘
[00:10:13.000 --> 00:10:15.000]  早上三點鐘回來
[00:10:15.000 --> 00:10:17.000]  我說三點鐘回來
[00:10:17.000 --> 00:10:18.000]  小心一點
[00:10:18.000 --> 00:10:19.000]  我就去
[00:10:19.000 --> 00:10:21.000]  十點鐘就已經開始等她了
[00:10:21.000 --> 00:10:23.000]  明明說三點鐘
[00:10:23.000 --> 00:10:24.000]  等到五點
[00:10:24.000 --> 00:10:26.000]  我還在望一下窗
[00:10:26.000 --> 00:10:27.000]  看一下手錶
[00:10:27.000 --> 00:10:28.000]  怎樣去呢
[00:10:28.000 --> 00:10:29.000]  那種天長掛土
[00:10:29.000 --> 00:10:30.000]  那種心情
[00:10:30.000 --> 00:10:31.000]  真的不容易
[00:10:31.000 --> 00:10:33.000]  結果十二點鐘
[00:10:33.000 --> 00:10:34.000]  有人開門
[00:10:34.000 --> 00:10:35.000]  原來她
[00:10:35.000 --> 00:10:36.000]  我怎麼這麼早回來
[00:10:36.000 --> 00:10:37.000]  很悶
[00:10:37.000 --> 00:10:38.000]  就回來
[00:10:38.000 --> 00:10:39.000]  感謝主
[00:10:39.000 --> 00:10:40.000]  我還在望
[00:10:40.000 --> 00:10:41.000]  這麼悶也不錯
[00:10:41.000 --> 00:10:44.000]  我想每一個父母
[00:10:44.000 --> 00:10:48.000]  都經歷過等子女回家的心情
[00:10:48.000 --> 00:10:50.000]  如果等都等不到的時候
[00:10:50.000 --> 00:10:52.000]  你猜你心情會怎樣
[00:10:52.000 --> 00:10:54.000]  還有
[00:10:54.000 --> 00:10:56.000]  等報告
[00:10:56.000 --> 00:10:59.000]  醫生告訴你有問題
[00:10:59.000 --> 00:11:05.000]  要照電腦掃描
[00:11:05.000 --> 00:11:06.000]  或者照MRI
[00:11:06.000 --> 00:11:08.000]  於是說
[00:11:08.000 --> 00:11:10.000]  我打電話給你
[00:11:10.000 --> 00:11:12.000]  等那個真的不容易
[00:11:12.000 --> 00:11:13.000]  我想起來
[00:11:13.000 --> 00:11:16.000]  我太太十五年前
[00:11:16.000 --> 00:11:20.000]  在胸口有一個像拳頭般大的腫瘤
[00:11:20.000 --> 00:11:22.000]  後來發覺是一個脣風
[00:11:22.000 --> 00:11:25.000]  即是淋巴癌
[00:11:25.000 --> 00:11:28.000]  經過很多時間的醫治
[00:11:28.000 --> 00:11:30.000]  醫生說沒用了
[00:11:30.000 --> 00:11:32.000]  但要每三個月去照一次
[00:11:32.000 --> 00:11:34.000]  看看是否清
[00:11:34.000 --> 00:11:35.000]  是否復發
[00:11:35.000 --> 00:11:37.000]  那時候我們在香港
[00:11:37.000 --> 00:11:42.000]  醫院不是太體驗病人的心態
[00:11:42.000 --> 00:11:44.000]  他們怎樣說呢
[00:11:44.000 --> 00:11:46.000]  有事就打給你
[00:11:46.000 --> 00:11:48.000]  沒事就不打給你
[00:11:48.000 --> 00:11:50.000]  有事就打給你
[00:11:50.000 --> 00:11:52.000]  去完照完回家
[00:11:52.000 --> 00:11:54.000]  每逢家裡電話響的時候
[00:11:54.000 --> 00:11:56.000]  就死了很多細胞
[00:11:56.000 --> 00:11:58.000]  有電話來了
[00:11:58.000 --> 00:11:59.000]  走去
[00:11:59.000 --> 00:12:00.000]  喂
[00:12:00.000 --> 00:12:02.000]  原來有個弟兄打電話來
[00:12:02.000 --> 00:12:03.000]  牧師你知道某個人電話
[00:12:03.000 --> 00:12:05.000]  拜託你不要在這個時候打電話給我
[00:12:05.000 --> 00:12:07.000]  我死了很多細胞
[00:12:07.000 --> 00:12:09.000]  等候
[00:12:09.000 --> 00:12:11.000]  等到五點鐘都沒有電話來
[00:12:11.000 --> 00:12:13.000]  我想他放工了
[00:12:13.000 --> 00:12:15.000]  舒一口氣
[00:12:15.000 --> 00:12:17.000]  到九點八點多又開始等
[00:12:17.000 --> 00:12:19.000]  那種牽腸掛肚
[00:12:19.000 --> 00:12:21.000]  那種心情
[00:12:21.000 --> 00:12:23.000]  是很難忍受的
[00:12:23.000 --> 00:12:25.000]  等了一個星期都沒有電話來
[00:12:25.000 --> 00:12:27.000]  應該沒事吧
[00:12:27.000 --> 00:12:29.000]  可能不是
[00:12:29.000 --> 00:12:31.000]  可能超過一個星期
[00:12:31.000 --> 00:12:33.000]  終於我等不住了
[00:12:33.000 --> 00:12:35.000]  問他報告出了沒有
[00:12:35.000 --> 00:12:37.000]  醫院怎麼等
[00:12:37.000 --> 00:12:39.000]  我們找到之後就打電話給你
[00:12:39.000 --> 00:12:41.000]  哎呀
[00:12:41.000 --> 00:12:43.000]  早上一早打電話給你
[00:12:43.000 --> 00:12:45.000]  一直都沒有電話
[00:12:45.000 --> 00:12:47.000]  想著會不會有什麼
[00:12:47.000 --> 00:12:49.000]  差不多五點鐘的時候電話來了
[00:12:49.000 --> 00:12:51.000]  沒事
[00:12:51.000 --> 00:12:53.000]  心頭大石
[00:12:53.000 --> 00:12:55.000]  放下
[00:12:55.000 --> 00:12:57.000]  你有沒有經過這個等
[00:12:57.000 --> 00:12:59.000]  等是一點都不容易的
[00:12:59.000 --> 00:13:01.000]  美國人
[00:13:01.000 --> 00:13:03.000]  很喜歡有這種祈禱
[00:13:03.000 --> 00:13:05.000]  祈禱是
[00:13:05.000 --> 00:13:07.000]  求你給我忍耐
[00:13:07.000 --> 00:13:09.000]  但我要立即要
[00:13:09.000 --> 00:13:11.000]  但我不能等
[00:13:11.000 --> 00:13:13.000]  但我想在這個世界上
[00:13:13.000 --> 00:13:15.000]  尤其是在今天的社會
[00:13:15.000 --> 00:13:17.000]  我們講效率
[00:13:17.000 --> 00:13:19.000]  我們小時候
[00:13:19.000 --> 00:13:21.000]  讀書的時候
[00:13:21.000 --> 00:13:23.000]  我們用的電腦是286
[00:13:23.000 --> 00:13:25.000]  你知不知道什麼是286
[00:13:25.000 --> 00:13:27.000]  386,486,plentium
[00:13:27.000 --> 00:13:29.000]  都不知道多久才出來
[00:13:29.000 --> 00:13:31.000]  那些效率低到
[00:13:31.000 --> 00:13:33.000]  可能你們不知道什麼
[00:13:33.000 --> 00:13:35.000]  現在我們需要
[00:13:35.000 --> 00:13:37.000]  是要立即
[00:13:37.000 --> 00:13:39.000]  這個世界是一個什麼
[00:13:39.000 --> 00:13:41.000]  現在整個世界要講效率
[00:13:41.000 --> 00:13:43.000]  什麼都要講立即
[00:13:43.000 --> 00:13:45.000]  你知不知道小時候
[00:13:45.000 --> 00:13:47.000]  我們吃芝麻糊是怎樣
[00:13:47.000 --> 00:13:49.000]  可能你知
[00:13:49.000 --> 00:13:51.000]  拿些芝麻磨一下
[00:13:51.000 --> 00:13:53.000]  整個芝麻糊
[00:13:53.000 --> 00:13:55.000]  整到不知道多久
[00:13:55.000 --> 00:13:57.000]  所以我們香港人又說
[00:13:57.000 --> 00:13:59.000]  芝麻糊是你舅父
[00:13:59.000 --> 00:14:01.000]  我不知為什麼
[00:14:01.000 --> 00:14:03.000]  是你阿嬤
[00:14:03.000 --> 00:14:05.000]  諸如此類
[00:14:05.000 --> 00:14:07.000]  你會發覺
[00:14:07.000 --> 00:14:09.000]  做過芝麻糊就知道很久
[00:14:09.000 --> 00:14:11.000]  現在芝麻糊
[00:14:11.000 --> 00:14:13.000]  即食芝麻糊
[00:14:13.000 --> 00:14:15.000]  不用一分鐘就能吃
[00:14:15.000 --> 00:14:17.000]  現在是講效率
[00:14:17.000 --> 00:14:19.000]  什麼都要立即
[00:14:19.000 --> 00:14:21.000]  止痛藥要立即止痛
[00:14:21.000 --> 00:14:23.000]  什麼都要立即止痛
[00:14:23.000 --> 00:14:25.000]  什麼都要即食
[00:14:25.000 --> 00:14:27.000]  你想想
[00:14:27.000 --> 00:14:29.000]  fast pass
[00:14:29.000 --> 00:14:31.000]  fast track
[00:14:31.000 --> 00:14:33.000]  什麼都要立即
[00:14:33.000 --> 00:14:35.000]  連命都立即
[00:14:35.000 --> 00:14:37.000]  你會發覺這個世界
[00:14:37.000 --> 00:14:39.000]  人是不能等的
[00:14:39.000 --> 00:14:41.000]  我們這個世代是完全沒有忍耐
[00:14:41.000 --> 00:14:43.000]  不懂得等
[00:14:43.000 --> 00:14:45.000]  等一會
[00:14:45.000 --> 00:14:47.000]  牧師在講
[00:14:47.000 --> 00:14:49.000]  我剛剛講了五分鐘就開始看錶
[00:14:49.000 --> 00:14:51.000]  什麼時候啊
[00:14:51.000 --> 00:14:53.000]  我要趕著去喝茶
[00:14:53.000 --> 00:14:55.000]  問題是我們在這個世代
[00:14:55.000 --> 00:14:57.000]  是不懂得等的
[00:14:57.000 --> 00:14:59.000]  你知道一個不懂得等的人
[00:14:59.000 --> 00:15:01.000]  是一個很痛苦的人
[00:15:01.000 --> 00:15:03.000]  你想想
[00:15:03.000 --> 00:15:05.000]  如果一個開車的人
[00:15:05.000 --> 00:15:07.000]  他不懂得在紅綠燈
[00:15:07.000 --> 00:15:09.000]  面前等
[00:15:09.000 --> 00:15:11.000]  橫衝直撞的時候
[00:15:11.000 --> 00:15:13.000]  這個人一定很危險
[00:15:13.000 --> 00:15:15.000]  你想想
[00:15:15.000 --> 00:15:17.000]  一個音樂沒有了休止符
[00:15:17.000 --> 00:15:19.000]  休止符即停在那裏
[00:15:19.000 --> 00:15:21.000]  咻一聲就唱完
[00:15:21.000 --> 00:15:23.000]  你想想
[00:15:23.000 --> 00:15:25.000]  這個不會是一個漂亮的音樂
[00:15:25.000 --> 00:15:27.000]  等
[00:15:27.000 --> 00:15:29.000]  不單是藝術
[00:15:29.000 --> 00:15:31.000]  是必須的
[00:15:31.000 --> 00:15:33.000]  如果我們不懂得等的時候
[00:15:33.000 --> 00:15:35.000]  你的人生裏面
[00:15:35.000 --> 00:15:37.000]  不單是不漂亮
[00:15:37.000 --> 00:15:39.000]  你的人生裏面是一個很危險的
[00:15:39.000 --> 00:15:41.000]  尤其是聖經裏面
[00:15:41.000 --> 00:15:43.000]  講了很多時候等
[00:15:43.000 --> 00:15:45.000]  我查了聖經裏面等這個字
[00:15:45.000 --> 00:15:47.000]  在舊的聖經裏面出現超過一千次
[00:15:47.000 --> 00:15:49.000]  你們要等候耶和華
[00:15:49.000 --> 00:15:51.000]  等候耶和華必從心得力
[00:15:51.000 --> 00:15:53.000]  你一定要去
[00:15:53.000 --> 00:15:55.000]  等候學識等候耶和華
[00:15:55.000 --> 00:15:57.000]  但很多時候我們不懂得等候
[00:15:57.000 --> 00:15:59.000]  不懂得等候的時候
[00:15:59.000 --> 00:16:01.000]  這個就有問題
[00:16:01.000 --> 00:16:03.000]  一定有問題
[00:16:03.000 --> 00:16:05.000]  到了新約的時候你發覺
[00:16:05.000 --> 00:16:07.000]  一樣是這麼多個等
[00:16:07.000 --> 00:16:09.000]  更加有趣的一件事
[00:16:09.000 --> 00:16:11.000]  我查一下新約聖經的等字出現了95次
[00:16:11.000 --> 00:16:13.000]  比我愛字還要多
[00:16:13.000 --> 00:16:15.000]  聖經告訴你
[00:16:15.000 --> 00:16:17.000]  你要等啊
[00:16:17.000 --> 00:16:19.000]  等等等
[00:16:19.000 --> 00:16:21.000]  有趣的發現
[00:16:21.000 --> 00:16:23.000]  原來在希臘文的聖經裏面
[00:16:23.000 --> 00:16:25.000]  有很多個字可以譯為等
[00:16:25.000 --> 00:16:27.000]  原來等不是一個很消極的東西
[00:16:27.000 --> 00:16:29.000]  等是很積極的
[00:16:29.000 --> 00:16:31.000]  等是有一個含義在裏面
[00:16:31.000 --> 00:16:33.000]  所以等有時候可以譯為持續
[00:16:33.000 --> 00:16:35.000]  可以譯為期望
[00:16:35.000 --> 00:16:37.000]  有時候可以譯為堅持
[00:16:37.000 --> 00:16:39.000]  忍耐
[00:16:39.000 --> 00:16:41.000]  原來等候在聖經的教訓裏面
[00:16:41.000 --> 00:16:43.000]  不只是等
[00:16:43.000 --> 00:16:45.000]  是等待
[00:16:45.000 --> 00:16:47.000]  在聖經的教訓裏面
[00:16:47.000 --> 00:16:49.000]  絕對不是消極的
[00:16:49.000 --> 00:16:51.000]  是非常積極的
[00:16:51.000 --> 00:16:53.000]  等不是什麼都不做的意思
[00:16:53.000 --> 00:16:55.000]  等是一個心靈裏面
[00:16:55.000 --> 00:16:57.000]  屬靈裏面的一個增進
[00:16:57.000 --> 00:16:59.000]  我太太說過一個故事
[00:16:59.000 --> 00:17:01.000]  有一次
[00:17:01.000 --> 00:17:03.000]  有一班人
[00:17:03.000 --> 00:17:05.000]  去一條河玩
[00:17:05.000 --> 00:17:07.000]  突然有個人不小心掉下了
[00:17:07.000 --> 00:17:09.000]  他又不懂游泳
[00:17:09.000 --> 00:17:11.000]  游泳的水流
[00:17:11.000 --> 00:17:13.000]  很急
[00:17:13.000 --> 00:17:15.000]  他在河裏面
[00:17:15.000 --> 00:17:17.000]  不停掙扎
[00:17:17.000 --> 00:17:19.000]  這班人
[00:17:19.000 --> 00:17:21.000]  在河岸裏面看著
[00:17:21.000 --> 00:17:23.000]  看著他掙扎
[00:17:23.000 --> 00:17:25.000]  其中這班人當中
[00:17:25.000 --> 00:17:27.000]  有一個是救生員
[00:17:27.000 --> 00:17:29.000]  很有經驗的救生員
[00:17:29.000 --> 00:17:31.000]  每個人都看著他
[00:17:31.000 --> 00:17:33.000]  誰知這個救生員動都不動
[00:17:33.000 --> 00:17:35.000]  就在看著
[00:17:35.000 --> 00:17:37.000]  那些人就開始有些誤信
[00:17:37.000 --> 00:17:39.000]  喂 你是朋友 你掉下河裏面
[00:17:39.000 --> 00:17:41.000]  在掙扎 為什麼你還不下去救他
[00:17:41.000 --> 00:17:43.000]  他不下去
[00:17:43.000 --> 00:17:45.000]  他就在等
[00:17:45.000 --> 00:17:47.000]  他就在看
[00:17:47.000 --> 00:17:49.000]  當這個人掙扎一輪的時候
[00:17:49.000 --> 00:17:51.000]  開始氣力衰退
[00:17:51.000 --> 00:17:53.000]  開始筋疲力倦
