
[00:00:00.000 --> 00:00:09.000]  上一次我們提到約伯記的第一第二章
[00:06:34.000 --> 00:06:35.000]  求主憐憫我們
[00:06:35.000 --> 00:06:37.000]  約伯基其實開宗明義
[00:06:37.000 --> 00:06:40.000]  他扔了個炸彈下來
[00:06:40.000 --> 00:06:41.000]  他告訴我們
[00:06:41.000 --> 00:06:43.000]  連殺彈都不可以
[00:06:43.000 --> 00:06:45.000]  就像我們這樣
[00:06:45.000 --> 00:06:49.000]  這麼囂張
[00:06:49.000 --> 00:06:52.000]  這麼自以為是
[00:06:52.000 --> 00:06:59.000]  這麼以為上帝必須在我定的期限裏面
[00:06:59.000 --> 00:07:01.000]  聽我的祈禱
[00:07:01.000 --> 00:07:03.000]  他不照我的意思
[00:07:03.000 --> 00:07:05.000]  應允我的祈禱
[00:07:05.000 --> 00:07:07.000]  他就不靈
[00:07:07.000 --> 00:07:08.000]  他就不聽
[00:07:08.000 --> 00:07:11.000]  我何必要聽他
[00:07:11.000 --> 00:07:13.000]  不是這樣的
[00:07:13.000 --> 00:07:15.000]  信耶穌不是這樣的
[00:07:15.000 --> 00:07:18.000]  信上帝完全不是這樣的
[00:07:18.000 --> 00:07:20.000]  這是約伯基
[00:07:20.000 --> 00:07:21.000]  所以一開始
[00:07:21.000 --> 00:07:25.000]  自慰書是難一點的
[00:07:25.000 --> 00:07:31.000]  他不是ABC開始跟你說故事的
[00:07:31.000 --> 00:07:38.000]  他一開始就將事實放在我們面前
[00:07:38.000 --> 00:07:40.000]  你能夠承受
[00:07:40.000 --> 00:07:43.000]  你能夠承受
[00:07:43.000 --> 00:07:46.000]  不是約伯基的問題
[00:07:46.000 --> 00:07:48.000]  是我們的問題
[00:07:48.000 --> 00:07:50.000]  可以嗎?
[00:07:50.000 --> 00:07:54.000]  承受不了就回去聽詩篇
[00:07:54.000 --> 00:07:58.000]  聽一些容易的經文
[00:07:58.000 --> 00:08:01.000]  約伯基在舊約聖經裏面
[00:08:01.000 --> 00:08:03.000]  其實是排在很後的
[00:08:03.000 --> 00:08:06.000]  不是我們中文聖經的次序
[00:08:07.000 --> 00:08:09.000]  你必須要知道
[00:08:09.000 --> 00:08:17.000]  他所說的內容是真實的
[00:08:17.000 --> 00:08:21.000]  所以我們讀約伯基
[00:08:21.000 --> 00:08:24.000]  我們說一開始
[00:08:24.000 --> 00:08:27.000]  撒旦說的東西都很正
[00:08:27.000 --> 00:08:30.000]  因為他不是在那裏試探我們
[00:08:30.000 --> 00:08:31.000]  不是在那裏引誘我們
[00:08:31.000 --> 00:08:33.000]  他只不過是將我們每一個人
[00:08:33.000 --> 00:08:36.000]  心底裏的那句說話說出來
[00:08:36.000 --> 00:08:38.000]  他說什麼呢?
[00:08:38.000 --> 00:08:45.000]  一個人敬畏神一定有原因的
[00:08:45.000 --> 00:08:47.000]  你對祂好
[00:08:47.000 --> 00:08:49.000]  祂就對你好
[00:08:49.000 --> 00:08:51.000]  每個人都是這樣的
[00:08:51.000 --> 00:08:55.000]  無一例外的
[00:08:55.000 --> 00:08:58.000]  上帝說真的嗎?
[00:08:58.000 --> 00:08:59.000]  你有沒有看過約伯
[00:08:59.000 --> 00:09:02.000]  尤其是你對他這麼好
[00:09:02.000 --> 00:09:05.000]  當然是愛你
[00:09:05.000 --> 00:09:08.000]  這就是約伯基第一第二章
[00:09:08.000 --> 00:09:11.000]  撒旦的邏輯
[00:09:11.000 --> 00:09:14.000]  其實是我們的邏輯
[00:09:14.000 --> 00:09:17.000]  其實他是幫我們說話的
[00:09:17.000 --> 00:09:22.000]  他沒有加鹽加醋
[00:09:22.000 --> 00:09:25.000]  我們就說約伯是否真的這樣看呢?
[00:09:25.000 --> 00:09:27.000]  原來不是
[00:09:27.000 --> 00:09:29.000]  約伯那句金句
[00:09:29.000 --> 00:09:31.000]  你都聽過,不懂得背
[00:09:31.000 --> 00:09:33.000]  都記得一點點
[00:09:33.000 --> 00:09:36.000]  賞賜的是耶和華
[00:09:36.000 --> 00:09:41.000]  收取的也是耶和華
[00:09:41.000 --> 00:09:46.000]  耶和華的名是應當稱頌
[00:09:46.000 --> 00:09:48.000]  換句話說
[00:09:48.000 --> 00:09:53.000]  約伯將神怎樣對他
[00:09:53.000 --> 00:09:58.000]  無論是賞賜還是收取
[00:09:58.000 --> 00:10:05.000]  都沒有影響他怎樣稱頌上帝
[00:10:05.000 --> 00:10:08.000]  怎樣敬畏上帝
[00:10:08.000 --> 00:10:11.000]  很難得
[00:10:11.000 --> 00:10:14.000]  做不到
[00:10:14.000 --> 00:10:17.000]  這就是約伯基
[00:10:17.000 --> 00:10:19.000]  所以為什麼要寫約伯
[00:10:19.000 --> 00:10:20.000]  為什麼不寫你呢?
[00:10:20.000 --> 00:10:21.000]  為什麼不寫我呢?
[00:10:21.000 --> 00:10:23.000]  為什麼不寫我們呢?
[00:10:23.000 --> 00:10:24.000]  我們不值得寫
[00:10:24.000 --> 00:10:26.000]  但約伯值得
[00:10:26.000 --> 00:10:29.000]  所以我們的印象讀完第一第二章
[00:10:29.000 --> 00:10:31.000]  聖經告訴我們
[00:10:31.000 --> 00:10:34.000]  約伯並不犯罪
[00:10:34.000 --> 00:10:38.000]  約伯沒有以神為慾望
[00:10:38.000 --> 00:10:40.000]  第二章又繼續說
[00:10:40.000 --> 00:10:45.000]  約伯並不以口犯罪
[00:10:45.000 --> 00:10:49.000]  我們又記得到最後結束的時候
[00:10:49.000 --> 00:10:53.000]  上帝說約伯所說的關於我
[00:10:53.000 --> 00:10:58.000]  比三個朋友更加正確
[00:10:58.000 --> 00:11:02.000]  如果你只是讀約伯的開頭結尾
[00:11:02.000 --> 00:11:05.000]  約伯很棒
[00:11:05.000 --> 00:11:07.000]  你很安樂地蓋上聖經
[00:11:07.000 --> 00:11:08.000]  讀針研
[00:11:08.000 --> 00:11:10.000]  什麼問題都沒有
[00:11:10.000 --> 00:11:12.000]  不過如果你是那些
[00:11:12.000 --> 00:11:18.000]  我想看看約伯中間說了什麼呢
[00:11:18.000 --> 00:11:23.000]  我們難免會有疑惑
[00:11:23.000 --> 00:11:27.000]  約伯所說的很厲害
[00:11:27.000 --> 00:11:30.000]  你沒有看過
[00:11:30.000 --> 00:11:31.000]  你就沒有印象
[00:11:31.000 --> 00:11:33.000]  剛才第一次聽
[00:11:33.000 --> 00:11:35.000]  你都不知道他在說什麼
[00:11:35.000 --> 00:11:39.000]  再來看清楚一點
[00:11:39.000 --> 00:11:42.000]  約伯就坐什麼
[00:11:42.000 --> 00:11:44.000]  不要閉上眼睛說
[00:11:44.000 --> 00:11:45.000]  就坐上帝
[00:11:45.000 --> 00:11:46.000]  你就坐上帝
[00:11:46.000 --> 00:11:47.000]  我就坐上帝
[00:11:47.000 --> 00:11:49.000]  約伯沒有就坐上帝
[00:11:49.000 --> 00:11:52.000]  約伯就坐自己
[00:11:52.000 --> 00:11:53.000]  什麼意思呢
[00:11:53.000 --> 00:11:54.000]  約伯想死
[00:11:54.000 --> 00:11:56.000]  約伯自殺
[00:11:56.000 --> 00:11:58.000]  沒有
[00:11:58.000 --> 00:12:01.000]  這裡的記載
[00:12:01.000 --> 00:12:03.000]  很奇怪的一句說話
[00:12:03.000 --> 00:12:10.000]  約伯開口就坐自己的日子
[00:12:10.000 --> 00:12:14.000]  聖經是沒有生日這句說話
[00:12:14.000 --> 00:12:16.000]  Birthday
[00:12:16.000 --> 00:12:18.000]  但我們明白
[00:12:18.000 --> 00:12:24.000]  這裡說的是約伯就坐自己的生日
[00:12:24.000 --> 00:12:26.000]  東方人
[00:12:26.000 --> 00:12:27.000]  中國人
[00:12:27.000 --> 00:12:28.000]  我們明白
[00:12:28.000 --> 00:12:30.000]  生日很大件事
[00:12:30.000 --> 00:12:32.000]  要做什麼
[00:12:32.000 --> 00:12:35.000]  吃頓飯
[00:12:35.000 --> 00:12:37.000]  長壽麵
[00:12:37.000 --> 00:12:39.000]  尤其是老人家
[00:12:39.000 --> 00:12:40.000]  尤其是有頭有面
[00:12:40.000 --> 00:12:42.000]  富甲一方
[00:12:42.000 --> 00:12:44.000]  一定大排筵席
[00:12:44.000 --> 00:12:48.000]  所有親朋戚友都來送禮
[00:12:48.000 --> 00:12:50.000]  這是他的日子
[00:12:50.000 --> 00:12:57.000]  現在約伯開口就坐這一天
[00:12:57.000 --> 00:13:01.000]  有沒有興趣看清楚他在說什麼
[00:13:01.000 --> 00:13:03.000]  明不明白他在說什麼
[00:13:03.000 --> 00:13:05.000]  我們今天慢一點
[00:13:05.000 --> 00:13:09.000]  我想你聽聽約伯到底在說什麼
[00:13:09.000 --> 00:13:11.000]  你認識了他
[00:13:11.000 --> 00:13:13.000]  他說話很厲害
[00:13:13.000 --> 00:13:15.000]  但他又沒有犯罪
[00:13:15.000 --> 00:13:17.000]  這是什麼意思
[00:13:17.000 --> 00:13:24.000]  他沒有按耶和華修取來稱頌耶和華
[00:13:24.000 --> 00:13:26.000]  或者敬畏耶和華
[00:13:26.000 --> 00:13:28.000]  他就坐什麼
[00:13:28.000 --> 00:13:30.000]  他在想什麼
[00:13:30.000 --> 00:13:32.000]  我們用多點時間
[00:13:32.000 --> 00:13:38.000]  看聖經為什麼要記載約伯在想什麼
[00:13:38.000 --> 00:13:42.000]  或者可以幫助我們
[00:13:42.000 --> 00:13:46.000]  去到同一個遭遇
[00:13:46.000 --> 00:13:51.000]  我們可以懂得想什麼
[00:13:51.000 --> 00:13:57.000]  第一段約伯記第三章有七段
[00:13:57.000 --> 00:14:01.000]  二十四句詩歌
[00:14:01.000 --> 00:14:06.000]  分開有一半一半
[00:14:06.000 --> 00:14:10.000]  一半是三句一段
[00:14:10.000 --> 00:14:13.000]  一半是四句一段
[00:14:13.000 --> 00:14:15.000]  很複雜的
[00:14:15.000 --> 00:14:16.000]  看下去就知道
[00:14:16.000 --> 00:14:19.000]  第一段他就在自己那天
[00:14:19.000 --> 00:14:24.000]  他說願我出生那天毀滅
[00:14:24.000 --> 00:14:26.000]  不見了
[00:14:26.000 --> 00:14:35.000]  還有連同有人說懷了男胎的那一夜
[00:14:35.000 --> 00:14:37.000]  日夜都爆滿
[00:14:37.000 --> 00:14:40.000]  你看他接著說下去
[00:14:40.000 --> 00:14:43.000]  那天要有黑暗
[00:14:43.000 --> 00:14:47.000]  那天真神在天上
[00:14:47.000 --> 00:14:49.000]  不去找他
[00:14:49.000 --> 00:14:50.000]  找不到他
[00:14:50.000 --> 00:14:52.000]  毀滅了
[00:14:52.000 --> 00:14:57.000]  亮光沒有照耀在這一天之上
[00:14:57.000 --> 00:15:01.000]  黑暗和死暗
[00:15:01.000 --> 00:15:05.000]  贖回那一天
[00:15:05.000 --> 00:15:08.000]  贖回這個觀念我們很陌生
[00:15:08.000 --> 00:15:11.000]  被人標了心
[00:15:11.000 --> 00:15:15.000]  被贖金贖回
[00:15:15.000 --> 00:15:17.000]  所以那天是屬於誰的
[00:15:17.000 --> 00:15:19.000]  誰肯給贖金
[00:15:19.000 --> 00:15:21.000]  是黑暗
[00:15:21.000 --> 00:15:25.000]  是死亡的陰影
[00:15:25.000 --> 00:15:28.000]  他是屬於黑暗和死亡的
[00:15:28.000 --> 00:15:31.000]  所以他是那堆的
[00:15:31.000 --> 00:15:35.000]  烏雲停留在他之上
[00:15:35.000 --> 00:15:39.000]  日間的幽暗驚嚇他
[00:15:39.000 --> 00:15:44.000]  日蝕反常
[00:15:44.000 --> 00:15:46.000]  若白很痛苦
[00:15:46.000 --> 00:15:50.000]  若白開口奏助自己的生日
[00:15:50.000 --> 00:15:52.000]  若白想這一天消失
[00:15:52.000 --> 00:15:55.000]  變成黑暗
[00:15:55.000 --> 00:15:58.000]  第二段四句
[00:15:58.000 --> 00:16:00.000]  他說那一夜
[00:16:00.000 --> 00:16:02.000]  出生那一日
[00:16:02.000 --> 00:16:05.000]  就是十月懷胎
[00:16:05.000 --> 00:16:07.000]  BB出生
[00:16:07.000 --> 00:16:09.000]  懷孕那一夜
[00:16:09.000 --> 00:16:13.000]  就數回十月之前
[00:16:13.000 --> 00:16:17.000]  那一夜幽暗將他奪去
[00:16:17.000 --> 00:16:19.000]  在那一年的日子當中
[00:16:19.000 --> 00:16:22.000]  不得歡樂
[00:16:22.000 --> 00:16:27.000]  他不得臨到歲月的數目當中
[00:16:27.000 --> 00:16:29.000]  不見了最好
[00:16:29.000 --> 00:16:32.000]  那一夜不能孕育
[00:16:32.000 --> 00:16:34.000]  不只說他父母
[00:16:34.000 --> 00:16:38.000]  所有人那一夜都不會生孩子
[00:16:38.000 --> 00:16:41.000]  歡愉的呼聲
[00:16:41.000 --> 00:16:43.000]  不會在那一夜出現
[00:16:43.000 --> 00:16:44.000]  你知道說什麼了
[00:16:44.000 --> 00:16:46.000]  我不用解釋了
[00:16:46.000 --> 00:16:49.000]  那些詛咒白日的
[00:16:49.000 --> 00:16:51.000]  來詛咒他
[00:16:51.000 --> 00:16:54.000]  就是那些可以召喚
[00:16:54.000 --> 00:16:58.000]  在神話當中的海獸
[00:16:58.000 --> 00:17:00.000]  很厲害的
[00:17:00.000 --> 00:17:04.000]  不只是打小人
[00:17:04.000 --> 00:17:07.000]  不只是給50元在鵝頸橋
[00:17:07.000 --> 00:17:10.000]  是白龍王
[00:17:10.000 --> 00:17:12.000]  是大法師
[00:17:12.000 --> 00:17:15.000]  是巴蘭仙姿那類
[00:17:15.000 --> 00:17:18.000]  你知道在考古文獻上
[00:17:18.000 --> 00:17:22.000]  我們有讀到巴蘭仙姿這個名字
[00:17:22.000 --> 00:17:25.000]  是古代很出名的術士
[00:17:25.000 --> 00:17:29.000]  願那些人去奏奏那一夜
[00:17:29.000 --> 00:17:33.000]  願他破曉的神聲
[00:17:33.000 --> 00:17:35.000]  變為黑暗
[00:17:35.000 --> 00:17:38.000]  期待光明落空
[00:17:38.000 --> 00:17:45.000]  永遠看不到清神的眼睫
[00:17:45.000 --> 00:17:51.000]  這是約伯奏奏他的生日
[00:17:51.000 --> 00:17:55.000]  開頭的兩段說話
[00:17:55.000 --> 00:17:59.000]  如果你有時間坐下來看完
[00:17:59.000 --> 00:18:00.000]  不要馬上起床
[00:18:00.000 --> 00:18:03.000]  金鐘到站了
[00:18:03.000 --> 00:18:06.000]  你再看清楚一點
[00:18:06.000 --> 00:18:09.000]  那一天要變成黑暗
[00:18:09.000 --> 00:18:12.000]  約伯想了很多個方法
[00:18:12.000 --> 00:18:14.000]  日蝕 烏雲
[00:18:14.000 --> 00:18:17.000]  死亡的幽暗
[00:18:17.000 --> 00:18:24.000]  天文學的自然環境的改變
[00:18:24.000 --> 00:18:28.000]  但能否叫那一天消失呢
[00:18:28.000 --> 00:18:33.000]  是不可能的
[00:18:33.000 --> 00:18:40.000]  那一天的光明是會發生的
[00:18:40.000 --> 00:18:44.000]  如果日間變成黑暗
[00:18:44.000 --> 00:18:48.000]  黑暗又會變成甚麼呢
[00:18:48.000 --> 00:18:50.000]  約伯說大了
[00:18:50.000 --> 00:18:52.000]  不是的 他可以說
[00:18:52.000 --> 00:18:55.000]  那一夜沒有歡樂
[00:18:55.000 --> 00:18:58.000]  沒有懷孕
[00:18:58.000 --> 00:19:01.000]  那一夜成為奏奏
[00:19:01.000 --> 00:19:04.000]  是漫長的黑夜
[00:19:04.000 --> 00:19:08.000]  是永遠不會見到早上的
[00:19:08.000 --> 00:19:13.000]  漫漫長夜始終都是晚上
[00:19:13.000 --> 00:19:17.000]  是不會的
[00:19:17.000 --> 00:19:20.000]  我試過一整晚睡不著
[00:19:20.000 --> 00:19:23.000]  終於等到天亮
[00:19:23.000 --> 00:19:26.000]  是一定會發生的
[00:19:26.000 --> 00:19:28.000]  奇怪
[00:19:28.000 --> 00:19:30.000]  這麼有智慧的約伯
[00:19:30.000 --> 00:19:35.000]  為甚麼說這麼無聊的事呢
[00:19:35.000 --> 00:19:37.000]  再讀下去
[00:19:37.000 --> 00:19:39.000]  為甚麼要奏奏它
[00:19:39.000 --> 00:19:42.000]  因為它沒有將我沒有福的門關閉
[00:19:42.000 --> 00:19:47.000]  或者將苦難從我的眼睛隱藏
[00:19:47.000 --> 00:19:50.000]  為甚麼我不一出生就死
[00:19:50.000 --> 00:19:53.000]  一出來就斷氣
[00:19:53.000 --> 00:19:55.000]  你知道是很容易的
[00:19:55.000 --> 00:19:57.000]  你知不知道
[00:19:57.000 --> 00:20:02.000]  今天我們期待生孩子
[00:20:02.000 --> 00:20:05.000]  就問多少磅
[00:20:05.000 --> 00:20:10.000]  不是的 第一件事問母子平安
[00:20:10.000 --> 00:20:16.000]  我們現在太過順理成章
[00:20:16.000 --> 00:20:20.000]  認為一定平安
[00:20:20.000 --> 00:20:22.000]  不是的
[00:20:22.000 --> 00:20:27.000]  其實可以有很多意外
[00:20:27.000 --> 00:20:32.000]  我出生都是殘廢的
[00:20:32.000 --> 00:20:34.000]  第七天我要做手術
[00:20:34.000 --> 00:20:38.000]  我兩隻腳才可以走
[00:20:38.000 --> 00:20:40.000]  不覺的
[00:20:40.000 --> 00:20:43.000]  感謝神醫學發達昌明
[00:20:43.000 --> 00:20:46.000]  當時香港大學骨科的教授
[00:20:46.000 --> 00:20:48.000]  和我開刀
[00:20:48.000 --> 00:20:50.000]  很多事
[00:20:50.000 --> 00:20:54.000]  所以我們的女兒出生時移世易
[00:20:54.000 --> 00:20:56.000]  我可以進去產房
[00:20:56.000 --> 00:20:58.000]  見證她出來
[00:20:58.000 --> 00:21:00.000]  當醫生說
[00:21:00.000 --> 00:21:02.000]  healthy
[00:21:02.000 --> 00:21:05.000]  你明白我的感受嗎
[00:21:05.000 --> 00:21:08.000]  約伯說為甚麼我不死
[00:21:08.000 --> 00:21:13.000]  為甚麼會有膝蓋接住我
[00:21:13.000 --> 00:21:17.000]  那不是摩西出埃及的接生
[00:21:17.000 --> 00:21:22.000]  是父親將他的兒子接過來
[00:21:22.000 --> 00:21:26.000]  認他是我的兒子
[00:21:26.000 --> 00:21:30.000]  為甚麼有母親
[00:21:30.000 --> 00:21:33.000]  面乾髓濕
[00:21:33.000 --> 00:21:37.000]  養大我
[00:21:37.000 --> 00:21:41.000]  半夜哭
[00:21:41.000 --> 00:21:43.000]  第一個醒來的不是我
[00:21:43.000 --> 00:21:45.000]  做父親
[00:21:45.000 --> 00:21:48.000]  一定是媽媽
[00:21:48.000 --> 00:21:51.000]  為甚麼
[00:21:51.000 --> 00:21:55.000]  約伯在問這些問題
[00:21:55.000 --> 00:21:57.000]  奇怪
[00:21:57.000 --> 00:21:59.000]  約伯不是問為甚麼有苦難
[00:21:59.000 --> 00:22:02.000]  約伯是問
[00:22:02.000 --> 00:22:05.000]  為甚麼有人會愛我
[00:22:05.000 --> 00:22:09.000]  有人會無條件接受我
[00:22:09.000 --> 00:22:11.000]  養大我
[00:22:11.000 --> 00:22:13.000]  再看下去
[00:22:13.000 --> 00:22:15.000]  如果不是
[00:22:15.000 --> 00:22:17.000]  我就安息
[00:22:17.000 --> 00:22:20.000]  安息很好
[00:22:20.000 --> 00:22:22.000]  那些君王
[00:22:22.000 --> 00:22:24.000]  那些謀士
[00:22:24.000 --> 00:22:28.000]  他們有能力為自己建造墳墓
[00:22:28.000 --> 00:22:30.000]  很大的
[00:22:30.000 --> 00:22:34.000]  那些有金有銀的貴族
[00:22:34.000 --> 00:22:39.000]  他們都和我一起安息
[00:22:39.000 --> 00:22:44.000]  流產的胎兒被染了
[00:22:44.000 --> 00:22:47.000]  未曾見過光明的嬰孩
[00:22:47.000 --> 00:22:49.000]  那就行了
[00:22:49.000 --> 00:22:51.000]  那就沒有了
[00:22:51.000 --> 00:22:57.000]  約伯想到死亡是一個安息
[00:22:57.000 --> 00:23:02.000]  每一個人無論一生有多忙碌
[00:23:02.000 --> 00:23:07.000]  最後都可以有安息
[00:23:07.000 --> 00:23:09.000]  不止這樣
[00:23:09.000 --> 00:23:11.000]  再說下去
[00:23:11.000 --> 00:23:13.000]  他說在死亡裏
[00:23:13.000 --> 00:23:17.000]  作惡的都沒有辦法
[00:23:17.000 --> 00:23:19.000]  被人欺負得很厲害
[00:23:19.000 --> 00:23:21.000]  我們廣東話今天說的
[00:23:21.000 --> 00:23:23.000]  不是那些叫精疲力竭
[00:23:23.000 --> 00:23:25.000]  很難讀
[00:23:25.000 --> 00:23:27.000]  都得到安息
[00:23:27.000 --> 00:23:29.000]  死了
[00:23:29.000 --> 00:23:32.000]  追債的沒得追了
[00:23:32.000 --> 00:23:34.000]  淋紅油的沒用了
[00:23:34.000 --> 00:23:37.000]  拆墳墓的都不關他事
[00:23:37.000 --> 00:23:39.000]  沒影響到
[00:23:39.000 --> 00:23:41.000]  服刑的一同享受休閒
[00:23:41.000 --> 00:23:44.000]  沒再聽到奴役的聲音
[00:23:44.000 --> 00:23:46.000]  人不再分大小
[00:23:46.000 --> 00:23:49.000]  奴僕得到釋放
[00:23:49.000 --> 00:23:51.000]  約伯在想這些
[00:23:51.000 --> 00:23:56.000]  然後第三部分開始第一句
[00:23:56.000 --> 00:23:58.000]  他真的在問一個問題
[00:23:58.000 --> 00:24:00.000]  大家看他怎麼問
[00:24:00.000 --> 00:24:06.000]  他說為什麼在苦難當中
[00:24:06.000 --> 00:24:10.000]  要有光明
[00:24:10.000 --> 00:24:14.000]  為什麼在淒涼
[00:24:14.000 --> 00:24:17.000]  在苦澀當中
[00:24:17.000 --> 00:24:20.000]  會有生命
[00:24:20.000 --> 00:24:24.000]  其實這些人在苦難
[00:24:24.000 --> 00:24:26.000]  在艱難
[00:24:26.000 --> 00:24:27.000]  在痛苦當中
[00:24:27.000 --> 00:24:30.000]  他們渴望死亡
[00:24:30.000 --> 00:24:32.000]  這裡用了一個比喻
[00:24:32.000 --> 00:24:34.000]  你們懂不懂得看
[00:24:34.000 --> 00:24:37.000]  平時人見到死亡
[00:24:37.000 --> 00:24:39.000]  墳墓會避開
[00:24:39.000 --> 00:24:42.000]  見到死人會覺得不吉利
[00:24:42.000 --> 00:24:45.000]  但這些人是專門找墳墓的
[00:24:45.000 --> 00:24:48.000]  盜墓者
[00:24:48.000 --> 00:24:49.000]  他們找到了
[00:24:49.000 --> 00:24:51.000]  他們就快樂了
[00:24:51.000 --> 00:24:53.000]  應該是這樣的
