
[00:00:00.000 --> 00:00:10.640]  今天和大家一起去學習的經文是出自於約爾書的第一章
[00:09:35.520 --> 00:09:38.720]  用英文說就是terminal stage
[00:09:38.720 --> 00:09:40.480]  在這樣的情況之下
[00:09:40.480 --> 00:09:44.800]  上帝所打的疫苗不是治病
[00:09:44.800 --> 00:09:51.360]  而是最重要先提高人知罪的知覺
[00:09:51.360 --> 00:09:55.840]  之後上帝才再由主耶穌基督
[00:09:55.840 --> 00:09:59.280]  設定好那個永恆的治療
[00:09:59.280 --> 00:10:01.280]  permanent fix
[00:10:01.280 --> 00:10:05.520]  這樣才能夠一個人在屬靈的生命上
[00:10:05.520 --> 00:10:07.840]  從罪走出來
[00:10:07.840 --> 00:10:12.240]  進入到上帝的那個國度裡面
[00:10:12.240 --> 00:10:15.840]  所以當每一個信主的信徒
[00:10:15.840 --> 00:10:20.080]  為著要去在生命上的改變
[00:10:20.080 --> 00:10:23.760]  我們必須要有一個心理的準備
[00:10:23.760 --> 00:10:28.880]  在上帝治療人罪這個問題的時候
[00:10:28.880 --> 00:10:32.720]  那個過程當上帝要下藥
[00:10:32.720 --> 00:10:35.760]  或者打這個疫苗的時候
[00:10:35.760 --> 00:10:39.120]  藥效是非常猛的
[00:10:39.120 --> 00:10:42.960]  而這樣才能夠治好人的罪
[00:10:42.960 --> 00:10:44.560]  那究竟怎麼治呢
[00:10:44.560 --> 00:10:46.400]  今天我們就會去看
[00:10:46.400 --> 00:10:52.480]  上帝為他的子民的第一個疫苗的針
[00:10:52.480 --> 00:10:55.600]  其實我們看這部分是包括了
[00:10:55.600 --> 00:11:00.560]  約爾書的從第一章第五節至十二節裡面
[00:11:00.560 --> 00:11:03.520]  可以分為三個的部分
[00:11:03.520 --> 00:11:06.160]  每一個部分都有特定的人物
[00:11:06.160 --> 00:11:09.040]  在當中耶穌是要
[00:11:09.040 --> 00:11:12.000]  上帝是要藉著約爾
[00:11:12.000 --> 00:11:14.560]  要向這些人呼喚他們
[00:11:14.560 --> 00:11:18.320]  能夠上帝把這個真的治好他們的病
[00:11:18.320 --> 00:11:20.880]  提高他們的知罪的能力
[00:11:20.880 --> 00:11:23.680]  那個治療方式
[00:11:23.680 --> 00:11:26.320]  但是每一次都會非常猛的
[00:11:26.320 --> 00:11:28.240]  那我們唯有怎麼樣
[00:11:28.240 --> 00:11:32.080]  因為很猛我們都怕大家消化不了
[00:11:32.080 --> 00:11:34.720]  我就分開三行跟大家說
[00:11:34.720 --> 00:11:40.720]  今天先說第一章第五節至第七節
[00:11:40.720 --> 00:11:45.520]  在上帝這三針的知罪疫苗當中
[00:11:45.520 --> 00:11:51.200]  第一針看一下上帝這一針的接種過程
[00:11:51.200 --> 00:11:55.120]  和上帝這一針的藥效有多強
[00:11:55.120 --> 00:11:58.320]  讓大家有個心理準備
[00:11:58.320 --> 00:12:02.320]  我們先看一下第一針發生什麼事
[00:12:02.320 --> 00:12:04.480]  第五節至第七節
[00:12:04.480 --> 00:12:07.680]  第一部分我們先看一下第五節
[00:12:07.680 --> 00:12:09.360]  第五節所說的是
[00:12:09.360 --> 00:12:14.320]  第一批接種上帝這個屬靈的疫苗
[00:12:14.320 --> 00:12:16.000]  他們的人是什麼人
[00:12:16.000 --> 00:12:20.480]  原來是一批屬靈麻木了的人
[00:12:20.480 --> 00:12:23.600]  他已經屬靈麻木了
[00:12:23.600 --> 00:12:26.160]  我們看一下這一段說什麼
[00:12:26.160 --> 00:12:28.640]  我們再回到這節的經文再看一次
[00:12:28.640 --> 00:12:31.520]  第五節這樣說
[00:12:31.520 --> 00:12:35.040]  醉酒的人要清醒哭泣
[00:12:35.040 --> 00:12:39.600]  好酒的人都要為甜酒哀號
[00:12:39.600 --> 00:12:43.120]  因為從你們的口中斷絕了
[00:12:43.120 --> 00:12:48.400]  在這裡作者一口氣用了三個的命名語
[00:12:48.400 --> 00:12:51.280]  去向一批的人士
[00:12:51.280 --> 00:12:54.800]  這批人士是酒醉的人
[00:12:54.800 --> 00:12:58.000]  酒醉的人在這裡一開始已經說了
[00:12:58.000 --> 00:13:00.000]  但三個動詞是什麼東西
[00:13:00.000 --> 00:13:03.600]  我們再重新看和合本版本的聖經說什麼
[00:13:03.600 --> 00:13:06.800]  叫清醒哭泣
[00:13:06.800 --> 00:13:11.280]  好酒的人都要為甜酒哀號
[00:13:11.280 --> 00:13:14.720]  但其實在原文聖經裡面
[00:13:14.720 --> 00:13:17.360]  反映在我們的英文譯本
[00:13:17.360 --> 00:13:19.280]  第一個命令語
[00:13:19.280 --> 00:13:22.560]  Wake up 醒吧
[00:13:22.560 --> 00:13:25.200]  提高清醒的情況
[00:13:25.200 --> 00:13:27.040]  提醒他們醒過來
[00:13:27.040 --> 00:13:31.360]  第二 Weep 你要哀號
[00:13:31.360 --> 00:13:33.040]  哀號流淚
[00:13:33.040 --> 00:13:35.600]  OK 然後 Well 要怎樣
[00:13:35.600 --> 00:13:37.920]  為此哀悼
[00:13:37.920 --> 00:13:40.160]  你們這群喝酒的人
[00:13:40.160 --> 00:13:45.520]  作者為什麼一連用三個的命令語
[00:13:45.520 --> 00:13:50.960]  去提醒這一批醉酒的人
[00:13:50.960 --> 00:13:53.520]  因為很強調的就是
[00:13:53.520 --> 00:13:59.520]  這群醉酒的人已經落在醉酒的狀態
[00:13:59.520 --> 00:14:03.280]  醉酒的人的狀態是怎樣的呢
[00:14:03.280 --> 00:14:06.640]  其實如果大家知道醉酒的人
[00:14:06.640 --> 00:14:12.400]  通常他們的狀態都是處於一種迷迷糊糊的現象
[00:14:12.400 --> 00:14:16.160]  其實作者這裡是藉著這個比喻
[00:14:16.160 --> 00:14:20.160]  比喻那些正在自我陶醉
[00:14:20.160 --> 00:14:23.920]  似乎以為自己很享受的一批人
[00:14:23.920 --> 00:14:27.440]  而這批人他生來自己就是神的子民
[00:14:27.440 --> 00:14:30.000]  譬如在《若語書》裡面
[00:14:30.000 --> 00:14:32.560]  我們所知道的讀者就是
[00:14:32.560 --> 00:14:38.640]  當時南國的猶大支派裡面的猶大國的國民
[00:14:38.640 --> 00:14:43.280]  他們或者認為自己已經得著了這個應許地
[00:14:43.280 --> 00:14:49.520]  可以享受到上帝在這個應許地裡面的流奶與物的祝福
[00:14:49.520 --> 00:14:51.520]  於是怎麼樣
[00:14:51.520 --> 00:14:54.080]  那他就覺得很妥當
[00:14:54.080 --> 00:14:56.880]  就好像今天很多的信徒
[00:14:56.880 --> 00:14:59.120]  我回了教會
[00:14:59.120 --> 00:15:01.520]  我有奉獻
[00:15:01.520 --> 00:15:06.000]  或者我已經是受了針
[00:15:06.000 --> 00:15:09.040]  針了 自己人了
[00:15:09.040 --> 00:15:15.120]  那我就能夠享受到在上帝裡面的祝福
[00:15:15.120 --> 00:15:18.080]  很多人就是這樣的思維
[00:15:18.080 --> 00:15:22.080]  昔日的猶大國裡面的國民
[00:15:22.080 --> 00:15:24.320]  和今天很多的信徒
[00:15:24.320 --> 00:15:27.680]  其實他們的屬靈狀態是不無兩樣的
[00:15:27.680 --> 00:15:28.880]  很接近的
[00:15:28.880 --> 00:15:34.320]  他們的屬靈的生命只是停留在那個地方裡面
[00:15:34.320 --> 00:15:38.400]  昔日的停留在猶大支派流奶與物之地
[00:15:38.400 --> 00:15:41.520]  今天的就停留在教會裡面
[00:15:41.520 --> 00:15:45.440]  所以他以為自己就已經搞定了
[00:15:45.440 --> 00:15:46.960]  Very good
[00:15:46.960 --> 00:15:48.960]  但實質上是怎麼樣
[00:15:48.960 --> 00:15:51.520]  他一直他的屬靈生命上面
[00:15:51.520 --> 00:15:54.160]  都沒有什麼特別的成長
[00:15:54.160 --> 00:15:59.600]  於是乎長期就在依賴著那個地方的供養
[00:15:59.600 --> 00:16:01.440]  或者好像教會裡面
[00:16:01.440 --> 00:16:04.000]  教會的特派節目 哎呀 很有愛啊
[00:16:04.000 --> 00:16:05.360]  大家彼此相愛
[00:16:05.360 --> 00:16:09.280]  大家有很多彼此的唯威位的活動
[00:16:09.280 --> 00:16:14.080]  今天教會很多的唯威位活動做到很風生水起的
[00:16:14.080 --> 00:16:15.760]  有聲有色的
[00:16:15.760 --> 00:16:18.960]  比外面的娛樂事業還厲害的
[00:16:18.960 --> 00:16:22.080]  漸漸造成了一個什麼局面呢?
[00:16:22.080 --> 00:16:27.840]  每一個人他的屬靈生命就開始漸漸麻木
[00:16:27.840 --> 00:16:30.080]  醉酒的人有一個特點
[00:16:30.080 --> 00:16:34.880]  因為我也認識有幾個我的不良朋友
[00:16:34.880 --> 00:16:37.440]  他們很喜歡喝酒的
[00:16:37.440 --> 00:16:39.520]  經常都喝醉酒的
[00:16:39.520 --> 00:16:41.520]  喝醉酒的人有個什麼表現呢?
[00:16:41.520 --> 00:16:43.760]  通常你看他開始醉的時候
[00:16:43.760 --> 00:16:47.280]  他就開始胡言亂語 風人風月
[00:16:47.280 --> 00:16:48.960]  啊 說得多威猛
[00:16:48.960 --> 00:16:51.280]  好像自己多開心
[00:16:51.280 --> 00:16:55.360]  在這個世界真的沒有人比他厲害的了
[00:16:55.360 --> 00:16:58.160]  很高興的 他說得很興奮的
[00:16:58.160 --> 00:17:00.800]  進入一種瘋狂的狀態
[00:17:00.800 --> 00:17:04.400]  但是呢 當酒進入到他的血裡面
[00:17:04.400 --> 00:17:06.400]  上到腦子裡面的時候呢
[00:17:06.400 --> 00:17:09.040]  漸漸他的身體麻木了呢
[00:17:09.040 --> 00:17:10.800]  那他就開始不省人事
[00:17:10.800 --> 00:17:13.040]  你叫他都沒有回應的
[00:17:13.040 --> 00:17:16.160]  今天教會的人都是這樣的
[00:17:16.160 --> 00:17:17.840]  教會很喜歡去怎樣呢?
[00:17:17.840 --> 00:17:21.680]  去使教會裡面的信徒很興奮啊
[00:17:21.680 --> 00:17:23.280]  很興奮啊
[00:17:23.280 --> 00:17:27.680]  所以為什麼近年曾經有個弟兄走來問我
[00:17:27.680 --> 00:17:29.920]  他說黃牧師 我想問你一個問題
[00:17:29.920 --> 00:17:33.920]  為什麼那些靈恩教會越來越興旺的呢?
[00:17:33.920 --> 00:17:36.160]  搞得這麼風生水起的呢?
[00:17:36.160 --> 00:17:38.160]  現在全被擋了 沒有了
[00:17:38.160 --> 00:17:40.400]  教會不准聚會了 是不是?
[00:17:40.400 --> 00:17:42.400]  無論北美洲也好
[00:17:42.400 --> 00:17:45.200]  或者在歐洲也好
[00:17:45.200 --> 00:17:47.200]  歐洲簡直死寂了
[00:17:47.200 --> 00:17:49.200]  靈恩派要靠聚在一起
[00:17:49.200 --> 00:17:52.480]  挖頭啊 鑽地 滾地啊
[00:17:52.480 --> 00:17:55.760]  打燈光啊 閃光 跳舞啊
[00:17:55.760 --> 00:17:59.040]  打行音樂啊 全沒了
[00:17:59.040 --> 00:18:01.040]  頂尖門
[00:18:01.040 --> 00:18:03.680]  從興奮過度
[00:18:03.680 --> 00:18:08.400]  進入現在麻木的狀態
[00:18:08.400 --> 00:18:10.400]  什麼都沒了
[00:18:10.400 --> 00:18:13.120]  從這段聖經裡面我們看到
[00:18:13.120 --> 00:18:16.640]  先知若意大聲地
[00:18:16.640 --> 00:18:19.600]  去呼籲這群走聚的人
[00:18:19.600 --> 00:18:21.600]  你要清醒過來
[00:18:21.600 --> 00:18:24.800]  你要哭泣 你要哀悼
[00:18:24.800 --> 00:18:28.240]  和合館不知道為什麼偷了最後一行
[00:18:28.240 --> 00:18:29.440]  哀悼
[00:18:29.440 --> 00:18:31.920]  原文聖經很強調 哀悼
[00:18:31.920 --> 00:18:33.360]  叫他們哀悼
[00:18:33.360 --> 00:18:37.040]  為什麼作者要他們哭泣
[00:18:37.040 --> 00:18:39.840]  要哀悼 要醒過來呢?
[00:18:39.840 --> 00:18:42.160]  有原因啊 第五節說
[00:18:42.160 --> 00:18:46.080]  因為從你們的口中斷絕了
[00:18:46.080 --> 00:18:47.440]  斷絕了什麼呢?
[00:18:47.440 --> 00:18:49.440]  前面那句
[00:18:49.440 --> 00:18:54.240]  也要將你的甜酒拿走了
[00:18:54.240 --> 00:18:56.720]  在原文聖經這裡強調
[00:18:56.720 --> 00:18:59.600]  將那些甜酒或者新酒
[00:18:59.600 --> 00:19:02.320]  原文甚至用到是wine
[00:19:02.320 --> 00:19:04.800]  就是那些葡萄汁
[00:19:04.800 --> 00:19:08.720]  最甜味 但是酒精含量也都
[00:19:08.720 --> 00:19:10.000]  不是太高的時候
[00:19:10.000 --> 00:19:13.360]  你以為喝多一點都沒什麼問題的時候
[00:19:13.360 --> 00:19:14.960]  喝喝喝喝
[00:19:14.960 --> 00:19:17.760]  你最喜歡最嗜好的東西
[00:19:17.760 --> 00:19:20.480]  所以和合館說好酒的人
[00:19:20.480 --> 00:19:23.440]  你最喜歡的東西
[00:19:23.440 --> 00:19:25.440]  上帝就在這個時候怎樣?
[00:19:25.440 --> 00:19:28.560]  將你和你最好的東西
[00:19:28.560 --> 00:19:31.200]  將它一刀兩斷
[00:19:31.200 --> 00:19:34.400]  將它分離
[00:19:34.400 --> 00:19:38.800]  這個斷絕這個字眼
[00:19:38.800 --> 00:19:41.360]  這個動詞很有意思
[00:19:41.360 --> 00:19:43.360]  因為原來這個字眼
[00:19:43.360 --> 00:19:46.560]  在舊約聖經裡面經常說到
[00:19:46.560 --> 00:19:48.640]  是那些沒受國禮的人
[00:19:48.640 --> 00:19:50.480]  或者那些不潔的人
[00:19:50.480 --> 00:19:52.320]  其實有些不潔的條例
[00:19:52.320 --> 00:19:54.880]  比如殿閣死人那些人
[00:19:54.880 --> 00:19:56.400]  他們會不潔的
[00:19:56.400 --> 00:19:59.600]  將他們和那些已經受了國禮
[00:19:59.600 --> 00:20:03.040]  或者是沒不潔的人
[00:20:03.040 --> 00:20:06.160]  要將他們完全分割分離
[00:20:06.160 --> 00:20:10.800]  所以這個字眼在《創世紀》第17章14節
[00:20:10.800 --> 00:20:14.720]  《利未紀》第7章20節21節
[00:20:14.720 --> 00:20:16.720]  25節27節
[00:20:16.720 --> 00:20:20.480]  或者《文素紀》第9章13節
[00:20:20.480 --> 00:20:22.720]  都重複用到這個字眼
[00:20:22.720 --> 00:20:25.120]  上帝怎樣要求以色列人
[00:20:25.120 --> 00:20:27.280]  和一些不受國禮的人
[00:20:27.280 --> 00:20:30.960]  或者不潔的人將他完全斬斷
[00:20:30.960 --> 00:20:34.160]  而這個字眼甚至可以直接譯為
[00:20:34.160 --> 00:20:37.200]  將一個人從一個群體當中
[00:20:37.200 --> 00:20:39.200]  逐離開出去
[00:20:39.200 --> 00:20:42.160]  簡單點來說
[00:20:42.160 --> 00:20:44.160]  你最喜歡的東西
[00:20:44.160 --> 00:20:46.960]  使你最陷入裡面的東西
[00:20:46.960 --> 00:20:48.960]  使你迷迷糊糊的東西
[00:20:48.960 --> 00:20:51.760]  使你已經麻木了的東西
[00:20:51.760 --> 00:20:55.040]  現在上帝就要將這件事
[00:20:55.040 --> 00:20:57.840]  你最喜歡的東西將它斬斷
[00:20:57.840 --> 00:21:01.680]  將它從你當中完全的分斷
[00:21:01.680 --> 00:21:06.400]  所以和合本這裡直接將原文的意思譯了出來
[00:21:06.400 --> 00:21:08.720]  從你的口中斷絕
[00:21:08.720 --> 00:21:10.960]  從你的口中斬開它
[00:21:10.960 --> 00:21:13.200]  你之後都沒有機會碰到這些
[00:21:13.200 --> 00:21:16.000]  甜酒 新酒
[00:21:16.000 --> 00:21:19.760]  所以這個就是一個最大的
[00:21:19.760 --> 00:21:23.440]  上帝的第一針打下去
[00:21:23.440 --> 00:21:28.800]  當一個人以為自己已經得著拯救的時候
[00:21:28.800 --> 00:21:31.680]  但是卻不思進取
[00:21:31.680 --> 00:21:33.360]  又不追求
[00:21:33.360 --> 00:21:36.640]  又不喜歡上帝的栽培
[00:21:36.640 --> 00:21:40.320]  甚至對上帝的栽培是拒絕的
[00:21:40.320 --> 00:21:43.040]  其實就反映出這個人本身
[00:21:43.040 --> 00:21:46.480]  他的屬靈生命上就是有問題
[00:21:46.480 --> 00:21:47.680]  什麼問題呢?
[00:21:47.680 --> 00:21:49.680]  就是酒醉的人
[00:21:49.680 --> 00:21:52.640]  他以為自己已經得著了
[00:21:52.640 --> 00:21:54.640]  但其實根本就不得著
[00:21:54.640 --> 00:22:02.000]  好像保羅曾經在《肥立比書》第三章十二至第十四節
[00:22:02.000 --> 00:22:04.560]  曾經這樣說過
[00:22:04.560 --> 00:22:09.040]  在菲律賓第三章十二至十四節
[00:22:09.040 --> 00:22:10.240]  Paul說過
[00:22:10.240 --> 00:22:11.840]  我讀一次給大家聽
[00:22:11.840 --> 00:22:13.200]  大家可以看看聖經
[00:22:13.200 --> 00:22:15.200]  或者回到聖經去看
