
[00:00:00.000 --> 00:00:05.000]  各位電影院的觀眾朋友你們好
[00:03:48.000 --> 00:03:50.000]  第一種是自以為基督徒
[00:03:50.000 --> 00:03:52.000]  其實是沒有生命的
[00:03:52.000 --> 00:03:54.000]  仍然在罪中的
[00:03:54.000 --> 00:03:56.000]  這些叫做罷免的信徒
[00:03:56.000 --> 00:03:58.000]  外面看來好像很虔誠
[00:03:58.000 --> 00:04:00.000]  參加崇拜
[00:04:00.000 --> 00:04:02.000]  很多人都覺得他是一個熱心分子
[00:04:02.000 --> 00:04:04.000]  但其實
[00:04:04.000 --> 00:04:06.000]  他的生命
[00:04:06.000 --> 00:04:08.000]  是很苦幹的
[00:04:08.000 --> 00:04:10.000]  有沒有重新得救
[00:04:10.000 --> 00:04:12.000]  我們都不知道
[00:04:12.000 --> 00:04:14.000]  他沒有真正的知識
[00:04:14.000 --> 00:04:16.000]  但沒有遵守上帝的道
[00:04:16.000 --> 00:04:18.000]  他沒有嘗過
[00:04:18.000 --> 00:04:20.000]  上帝在他身上的恩典
[00:04:20.000 --> 00:04:22.000]  到主再來的時候
[00:04:22.000 --> 00:04:24.000]  或許他會被剪除
[00:04:24.000 --> 00:04:26.000]  就好像耶穌說
[00:04:26.000 --> 00:04:28.000]  你是誰我不認識你
[00:04:28.000 --> 00:04:30.000]  這是世上最可憐的人
[00:04:30.000 --> 00:04:32.000]  第二種可憐的人
[00:04:32.000 --> 00:04:34.000]  就是一生以為神呼召他
[00:04:34.000 --> 00:04:36.000]  要受神差遣
[00:04:36.000 --> 00:04:38.000]  作神的僕人
[00:04:38.000 --> 00:04:40.000]  但其實是狼穿上羊皮
[00:04:40.000 --> 00:04:42.000]  是一個真正的改變
[00:04:42.000 --> 00:04:44.000]  當主再來的時候
[00:04:44.000 --> 00:04:46.000]  主說我奉你的名傳道
[00:04:46.000 --> 00:04:48.000]  奉你的名講鬼
[00:04:48.000 --> 00:04:50.000]  奉你的名神跡奇事
[00:04:50.000 --> 00:04:52.000]  但主的回答是
[00:04:52.000 --> 00:04:54.000]  我明明告訴你們
[00:04:54.000 --> 00:04:56.000]  我從來不認識你們
[00:04:56.000 --> 00:04:58.000]  離開我去吧
[00:04:58.000 --> 00:05:00.000]  世上還有哪幾種人比這些人更可憐
[00:05:00.000 --> 00:05:02.000]  自欺欺人
[00:05:02.000 --> 00:05:04.000]  他以為欺騙到神
[00:05:04.000 --> 00:05:06.000]  是永遠欺騙不到
[00:05:06.000 --> 00:05:08.000]  或許我們看完這段聖經
[00:05:08.000 --> 00:05:10.000]  不知道那些不見果子的人
[00:05:10.000 --> 00:05:12.000]  是誰呢
[00:05:12.000 --> 00:05:14.000]  我知道了
[00:05:14.000 --> 00:05:16.000]  當然是某某人
[00:05:16.000 --> 00:05:18.000]  他很久沒回教會了
[00:05:18.000 --> 00:05:20.000]  如果他能夠回來聽你的編導
[00:05:20.000 --> 00:05:22.000]  就好了
[00:05:22.000 --> 00:05:24.000]  這種聽道態度是不行的
[00:05:24.000 --> 00:05:26.000]  我們不能夠看人聽道
[00:05:26.000 --> 00:05:28.000]  神的話要向我們講
[00:05:28.000 --> 00:05:30.000]  我們應該問神
[00:05:30.000 --> 00:05:32.000]  你今天向我講什麼
[00:05:32.000 --> 00:05:34.000]  究竟你想我的生命有什麼改變
[00:05:34.000 --> 00:05:36.000]  這個才是真正聽道
[00:05:36.000 --> 00:05:38.000]  不是同人聽道
[00:05:38.000 --> 00:05:40.000]  否則我們會變成
[00:05:40.000 --> 00:05:42.000]  麻木不仁的人
[00:05:42.000 --> 00:05:44.000]  沒有反省的能力
[00:05:44.000 --> 00:05:46.000]  這是最慘的
[00:05:46.000 --> 00:05:48.000]  同樣我們講道也會先問一下
[00:05:48.000 --> 00:05:50.000]  我們講道一樣遇到很大的危機
[00:05:50.000 --> 00:05:52.000]  我們問神
[00:05:52.000 --> 00:05:54.000]  這段聖經你向我講什麼
[00:05:54.000 --> 00:05:56.000]  你想我怎樣去聽你的話
[00:05:56.000 --> 00:05:58.000]  你想我怎樣去聽你的話
[00:05:58.000 --> 00:06:00.000]  而不是只是
[00:06:00.000 --> 00:06:02.000]  哇這段機密證我告訴會眾
[00:06:02.000 --> 00:06:04.000]  就適合他們了
[00:06:04.000 --> 00:06:06.000]  你有沒有想到神的話
[00:06:06.000 --> 00:06:08.000]  要先對我們講
[00:06:08.000 --> 00:06:10.000]  叫我們在上帝面前謙卑
[00:06:10.000 --> 00:06:12.000]  讓神的話語改變我們的生命
[00:06:12.000 --> 00:06:14.000]  讓神的話語改變我們的生命
[00:06:14.000 --> 00:06:16.000]  這才是真正的講道
[00:06:16.000 --> 00:06:18.000]  或者我們看看這段經文
[00:06:18.000 --> 00:06:20.000]  《真假葡萄樹》
[00:06:20.000 --> 00:06:22.000]  第一節到第三節
[00:06:22.000 --> 00:06:24.000]  我是真葡萄樹
[00:06:24.000 --> 00:06:26.000]  我父是栽培的人
[00:06:26.000 --> 00:06:28.000]  凡屬我不潔果子的
[00:06:28.000 --> 00:06:30.000]  之子
[00:06:30.000 --> 00:06:32.000]  他就剪下
[00:06:32.000 --> 00:06:34.000]  凡潔果子的
[00:06:34.000 --> 00:06:36.000]  他就收你乾淨
[00:06:36.000 --> 00:06:38.000]  使之子潔果子更多
[00:06:38.000 --> 00:06:40.000]  現在你們因我廣及你們的道
[00:06:40.000 --> 00:06:42.000]  已經乾淨
[00:06:42.000 --> 00:06:44.000]  耶穌一開始就說
[00:06:44.000 --> 00:06:46.000]  耶穌一開始就說
[00:06:46.000 --> 00:06:48.000]  我啊
[00:06:48.000 --> 00:06:50.000]  我是真葡萄樹
[00:06:50.000 --> 00:06:52.000]  這個我是一個加強語氣的
[00:06:52.000 --> 00:06:54.000]  於是是我
[00:06:54.000 --> 00:06:56.000]  只是我才是真正的葡萄樹
[00:06:56.000 --> 00:06:58.000]  對我們中國人來說
[00:06:58.000 --> 00:07:00.000]  摸不著頭腦
[00:07:00.000 --> 00:07:02.000]  我是真正的葡萄樹
[00:07:02.000 --> 00:07:04.000]  在中國尤其是在
[00:07:04.000 --> 00:07:06.000]  文革時代耶穌說
[00:07:06.000 --> 00:07:08.000]  我啊
[00:07:08.000 --> 00:07:10.000]  是我才是最偉大的舵手
[00:07:10.000 --> 00:07:12.000]  是我才是真正的舵手
[00:07:12.000 --> 00:07:14.000]  是我才是唯一的舵手
[00:07:14.000 --> 00:07:16.000]  我才是唯一的舵手
[00:07:16.000 --> 00:07:18.000]  我們會明白
[00:07:18.000 --> 00:07:20.000]  當耶穌說
[00:07:20.000 --> 00:07:22.000]  他是一個真葡萄樹
[00:07:22.000 --> 00:07:24.000]  那又是什麼意思呢
[00:07:24.000 --> 00:07:26.000]  原來以色列
[00:07:26.000 --> 00:07:28.000]  是以葡萄樹
[00:07:28.000 --> 00:07:30.000]  為他的國徽
[00:07:30.000 --> 00:07:32.000]  在馬加比時代
[00:07:32.000 --> 00:07:34.000]  距離耶穌百多年
[00:07:34.000 --> 00:07:36.000]  所有的銀紙都印有葡萄樹
[00:07:36.000 --> 00:07:38.000]  而且
[00:07:38.000 --> 00:07:40.000]  在聖殿的聖所
[00:07:40.000 --> 00:07:42.000]  有一棵
[00:07:42.000 --> 00:07:44.000]  用金箱的葡萄樹
[00:07:44.000 --> 00:07:46.000]  實際上舊約聖經裏面
[00:07:46.000 --> 00:07:48.000]  裏裏有葡萄樹
[00:07:48.000 --> 00:07:50.000]  比以色列
[00:07:50.000 --> 00:07:52.000]  例如以色列書第五章一至七節
[00:07:52.000 --> 00:07:54.000]  耶利米斯書第二章二十一節
[00:07:54.000 --> 00:07:56.000]  以色列書十五章
[00:07:56.000 --> 00:07:58.000]  每當舊約聖經提到
[00:07:58.000 --> 00:08:00.000]  以色列是葡萄樹的時候
[00:08:00.000 --> 00:08:02.000]  他們都是指著那棵
[00:08:02.000 --> 00:08:04.000]  快要殘快要死的葡萄樹
[00:08:04.000 --> 00:08:06.000]  而不是指著一棵
[00:08:06.000 --> 00:08:08.000]  充滿了生機活力的樹
[00:08:08.000 --> 00:08:10.000]  就像耶利米斯第二章二十一節說
[00:08:10.000 --> 00:08:12.000]  然而我栽你是上等的葡萄樹
[00:08:12.000 --> 00:08:14.000]  全然真種子
[00:08:14.000 --> 00:08:16.000]  你怎麼向我變為
[00:08:16.000 --> 00:08:18.000]  外邦葡萄的壞子子呢
[00:08:18.000 --> 00:08:20.000]  所以耶穌說
[00:08:20.000 --> 00:08:22.000]  我才是真葡萄樹
[00:08:22.000 --> 00:08:24.000]  我才是真葡萄樹
[00:08:24.000 --> 00:08:26.000]  所以耶穌說
[00:08:26.000 --> 00:08:28.000]  我才是真葡萄樹
[00:08:28.000 --> 00:08:30.000]  這個真字希臘文叫
[00:08:30.000 --> 00:08:32.000]  Aletheia
[00:08:32.000 --> 00:08:34.000]  是真的
[00:08:34.000 --> 00:08:36.000]  如假包換
[00:08:36.000 --> 00:08:38.000]  內涵全部是真的
[00:08:38.000 --> 00:08:40.000]  他和真理這個字
[00:08:40.000 --> 00:08:42.000]  Aletheia
[00:08:42.000 --> 00:08:44.000]  是同一個字根
[00:08:44.000 --> 00:08:46.000]  以色列不是真正的葡萄樹
[00:08:46.000 --> 00:08:48.000]  以色列是什麼意思
[00:08:48.000 --> 00:08:50.000]  為什麼說
[00:08:50.000 --> 00:08:52.000]  以色列不是真正的葡萄樹
[00:08:52.000 --> 00:08:54.000]  靠守戒命
[00:08:54.000 --> 00:08:56.000]  靠律法就可以
[00:08:56.000 --> 00:08:58.000]  真的得救
[00:08:58.000 --> 00:09:00.000]  因為做好事靠獻祭
[00:09:00.000 --> 00:09:02.000]  靠自己的出生
[00:09:02.000 --> 00:09:04.000]  因為這樣就有生命
[00:09:04.000 --> 00:09:06.000]  這些都是假的葡萄樹
[00:09:06.000 --> 00:09:08.000]  唯有在耶穌基督裡面
[00:09:08.000 --> 00:09:10.000]  靠著耶穌基督的救恩
[00:09:10.000 --> 00:09:12.000]  才可以
[00:09:12.000 --> 00:09:14.000]  如果有人在基督裡
[00:09:14.000 --> 00:09:16.000]  他就是新的創造
[00:09:16.000 --> 00:09:18.000]  有人說我不用信耶穌
[00:09:18.000 --> 00:09:20.000]  我靠自己能力就做好人
[00:09:20.000 --> 00:09:22.000]  這個是壞的以色列
[00:09:22.000 --> 00:09:24.000]  這個是壞的葡萄樹
[00:09:24.000 --> 00:09:26.000]  是假的葡萄樹
[00:09:26.000 --> 00:09:28.000]  葡萄樹有真假的
[00:09:28.000 --> 00:09:30.000]  葡萄的枝子也有兩種
[00:09:30.000 --> 00:09:32.000]  有些是不結果子的枝子
[00:09:32.000 --> 00:09:34.000]  有些是結果子的枝子
[00:09:34.000 --> 00:09:36.000]  有些是結果子的枝子
[00:09:36.000 --> 00:09:38.000]  那些不結果子的枝子
[00:09:38.000 --> 00:09:40.000]  栽培葡萄樹
[00:09:40.000 --> 00:09:42.000]  就會剪下來
[00:09:42.000 --> 00:09:44.000]  所以耶穌就說
[00:09:44.000 --> 00:09:46.000]  我必將它剪下來
[00:09:46.000 --> 00:09:48.000]  剪下來這個字
[00:09:48.000 --> 00:09:50.000]  這個字很有趣
[00:09:50.000 --> 00:09:52.000]  本來的原意是
[00:09:52.000 --> 00:09:54.000]  撿東西的
[00:09:54.000 --> 00:09:56.000]  同時也解作剪除
[00:09:56.000 --> 00:09:58.000]  甚至用暴力剷除毀滅
[00:09:58.000 --> 00:10:00.000]  那些不結果子的枝子
[00:10:00.000 --> 00:10:02.000]  就會遭受這種命運
[00:10:02.000 --> 00:10:04.000]  因為它們是沒有生命
[00:10:04.000 --> 00:10:06.000]  好像枯枝一樣
[00:10:06.000 --> 00:10:08.000]  那些結果子就會修理乾淨
[00:10:08.000 --> 00:10:10.000]  希臘文的
[00:10:10.000 --> 00:10:12.000]  Catharei這個原意
[00:10:12.000 --> 00:10:14.000]  就是解作整乾淨
[00:10:14.000 --> 00:10:16.000]  通常是指剪除一些
[00:10:16.000 --> 00:10:18.000]  多餘的枝子
[00:10:18.000 --> 00:10:20.000]  讓枝子更強更茂盛
[00:10:20.000 --> 00:10:22.000]  原來
[00:10:22.000 --> 00:10:24.000]  葡萄樹有很多很有趣的特質
[00:10:24.000 --> 00:10:26.000]  葡萄樹
[00:10:26.000 --> 00:10:28.000]  多數種在斜坡上
[00:10:28.000 --> 00:10:30.000]  地要非常乾淨
[00:10:30.000 --> 00:10:32.000]  因為它生長很快
[00:10:32.000 --> 00:10:34.000]  所以種葡萄樹
[00:10:34.000 --> 00:10:36.000]  一定要常常修理
[00:10:36.000 --> 00:10:38.000]  剪除枯枝或多餘的枝子
[00:10:38.000 --> 00:10:40.000]  否則
[00:10:40.000 --> 00:10:42.000]  它們就會搶走營養
[00:10:42.000 --> 00:10:44.000]  葡萄樹就得不到好的營養
[00:10:44.000 --> 00:10:46.000]  葡萄樹有兩類的枝子
[00:10:46.000 --> 00:10:48.000]  一類是結果子
[00:10:48.000 --> 00:10:50.000]  一類是不結果子
[00:10:50.000 --> 00:10:52.000]  不結果子的一定要剪下來
[00:10:52.000 --> 00:10:54.000]  否則這些葡萄樹就會受損
[00:10:54.000 --> 00:10:56.000]  正如耶穌所說
[00:10:56.000 --> 00:10:58.000]  葡萄的枝子
[00:10:58.000 --> 00:11:00.000]  是沒用的
[00:11:00.000 --> 00:11:02.000]  太軟的
[00:11:02.000 --> 00:11:04.000]  不能做傢俬
[00:11:04.000 --> 00:11:06.000]  也不是一個好的柴
[00:11:06.000 --> 00:11:08.000]  燒也沒什麼用
[00:11:08.000 --> 00:11:10.000]  猶太人有一個規矩
[00:11:10.000 --> 00:11:12.000]  每年都要奉獻柴枝到聖殿
[00:11:12.000 --> 00:11:14.000]  但當時也說明
[00:11:14.000 --> 00:11:16.000]  不得奉獻葡萄枝子
[00:11:16.000 --> 00:11:18.000]  因為這些是沒用的
[00:11:18.000 --> 00:11:20.000]  一如葡萄樹有兩種枝子
[00:11:20.000 --> 00:11:22.000]  信徒也有兩種
[00:11:22.000 --> 00:11:24.000]  一種是結果子的信徒
[00:11:24.000 --> 00:11:26.000]  一種是不結果子的信徒
[00:11:26.000 --> 00:11:28.000]  什麼叫結果子的信徒呢?
[00:11:28.000 --> 00:11:30.000]  有兩個意思
[00:11:30.000 --> 00:11:32.000]  《達拉大書第五章二十二節》
[00:11:32.000 --> 00:11:34.000]  聖靈所結的果子
[00:11:34.000 --> 00:11:36.000]  就是人愛喜樂
[00:11:36.000 --> 00:11:38.000]  和平忍耐恩慈
[00:11:38.000 --> 00:11:40.000]  良善信實
[00:11:40.000 --> 00:11:42.000]  自由節制
[00:11:42.000 --> 00:11:44.000]  這是基督徒的品格
[00:11:44.000 --> 00:11:46.000]  如果你是基督徒
[00:11:46.000 --> 00:11:48.000]  你一定要有基督徒的品格
[00:11:48.000 --> 00:11:50.000]  作為你生命的果子
[00:11:50.000 --> 00:11:52.000]  第二
[00:11:52.000 --> 00:11:54.000]  另外一個解釋
[00:11:54.000 --> 00:11:56.000]  就是大人信主皆果累累
[00:11:56.000 --> 00:11:58.000]  或許會問
[00:11:58.000 --> 00:12:00.000]  我雖然信主
[00:12:00.000 --> 00:12:02.000]  但從沒大量信主
[00:12:02.000 --> 00:12:04.000]  我有時忍不住
[00:12:04.000 --> 00:12:06.000]  沒愛心
[00:12:06.000 --> 00:12:08.000]  沒節制
[00:12:08.000 --> 00:12:10.000]  難道我這樣就不用理會
[00:12:10.000 --> 00:12:12.000]  葉的枝子嗎?
[00:12:12.000 --> 00:12:14.000]  完全不需要理會嗎?
[00:12:14.000 --> 00:12:16.000]  我們不要誤會
[00:12:16.000 --> 00:12:18.000]  聖經的意思
[00:12:18.000 --> 00:12:20.000]  我們得救是本福恩
[00:12:20.000 --> 00:12:22.000]  不是因為積功德
[00:12:22.000 --> 00:12:24.000]  不是因為我們靠好行為
[00:12:24.000 --> 00:12:26.000]  在第三節
[00:12:26.000 --> 00:12:28.000]  就說得很清楚
[00:12:28.000 --> 00:12:30.000]  耶穌怕門徒會懷疑他們
[00:12:30.000 --> 00:12:32.000]  於是第三節說
[00:12:32.000 --> 00:12:34.000]  現在你們因我
[00:12:34.000 --> 00:12:36.000]  廣及你們這裡
[00:12:36.000 --> 00:12:38.000]  乾淨了
[00:12:38.000 --> 00:12:40.000]  乾淨這個字
[00:12:40.000 --> 00:12:42.000]  Catharei
[00:12:42.000 --> 00:12:44.000]  在約翰福音出現過兩次
[00:12:44.000 --> 00:12:46.000]  一次在這裡
[00:12:46.000 --> 00:12:48.000]  另一次在十三章十字
[00:12:48.000 --> 00:12:50.000]  耶穌為門徒洗腳
[00:12:50.000 --> 00:12:52.000]  一洗他們的腳
[00:12:52.000 --> 00:12:54.000]  全身就乾淨了
[00:12:54.000 --> 00:12:56.000]  Catharei 這個字很明顯
[00:12:56.000 --> 00:12:58.000]  是指到因耶穌而來的救恩
[00:12:58.000 --> 00:13:00.000]  福音
[00:13:00.000 --> 00:13:02.000]  叫他們活得精彩
[00:13:02.000 --> 00:13:04.000]  活得乾淨
[00:13:04.000 --> 00:13:06.000]  在第三節
[00:13:06.000 --> 00:13:08.000]  因為耶穌的救恩福音
[00:13:08.000 --> 00:13:10.000]  叫他們得到乾淨
[00:13:10.000 --> 00:13:12.000]  所以耶穌說
[00:13:12.000 --> 00:13:14.000]  現在你們因我廣及你們這裡
[00:13:14.000 --> 00:13:16.000]  廣及你們
[00:13:16.000 --> 00:13:18.000]  這個字是Lelareka
[00:13:18.000 --> 00:13:20.000]  不單是Catharei
[00:13:20.000 --> 00:13:22.000]  而是有一個意思
[00:13:22.000 --> 00:13:24.000]  是接受信仰
[00:13:24.000 --> 00:13:26.000]  接受聖經
[00:13:26.000 --> 00:13:28.000]  告訴我們
[00:13:28.000 --> 00:13:30.000]  一些重要的真理
[00:13:30.000 --> 00:13:32.000]  我們可以這樣結論
[00:13:32.000 --> 00:13:34.000]  真正生命的資質
[00:13:34.000 --> 00:13:36.000]  是那些聽了福音
[00:13:36.000 --> 00:13:38.000]  接受了福音
[00:13:38.000 --> 00:13:40.000]  生命有改變
[00:13:40.000 --> 00:13:42.000]  結出生命的果子的人
[00:13:42.000 --> 00:13:44.000]  這是真正的信徒
[00:13:44.000 --> 00:13:46.000]  假如你信了主之後
[00:13:46.000 --> 00:13:48.000]  生命毫無改變
[00:13:48.000 --> 00:13:50.000]  在你心裡沒有任何作用
[00:13:50.000 --> 00:13:52.000]  那你就要想一想
[00:13:52.000 --> 00:13:54.000]  你是否真正有生命的信徒呢?
[00:13:54.000 --> 00:13:56.000]  將來主再來的時候
[00:13:56.000 --> 00:13:58.000]  審判的時候
[00:13:58.000 --> 00:14:00.000]  你有沒有把握呢?
[00:14:00.000 --> 00:14:02.000]  接著我們來看看
[00:14:02.000 --> 00:14:04.000]  第四節至第六節
[00:14:04.000 --> 00:14:06.000]  耶穌去展示真假之面
[00:14:06.000 --> 00:14:08.000]  你們於常在我裡面
[00:14:08.000 --> 00:14:10.000]  我也常在你裡面
[00:14:10.000 --> 00:14:12.000]  知之若不常在葡萄樹上
[00:14:12.000 --> 00:14:14.000]  自然不在我裡面
[00:14:14.000 --> 00:14:16.000]  而在我裡面
[00:14:16.000 --> 00:14:18.000]  常在葡萄樹上
[00:14:18.000 --> 00:14:20.000]  自己就不能結果子
[00:14:20.000 --> 00:14:22.000]  你們若不常在我裡面
[00:14:22.000 --> 00:14:24.000]  也是這樣
[00:14:24.000 --> 00:14:26.000]  我是葡萄樹 你們是枝子
[00:14:26.000 --> 00:14:28.000]  常在我裡面的
[00:14:28.000 --> 00:14:30.000]  我也必常在他裡面
[00:14:30.000 --> 00:14:32.000]  這人就多結果子
[00:14:32.000 --> 00:14:34.000]  因為你了我 你們就不能作神魔
[00:14:34.000 --> 00:14:36.000]  人若不常在我裡面
[00:14:36.000 --> 00:14:38.000]  就好像枝子掉在外面
[00:14:38.000 --> 00:14:40.000]  枯乾 人濕起來
[00:14:40.000 --> 00:14:42.000]  冰在 火裡燒了
[00:14:42.000 --> 00:14:44.000]  耶穌說得很清楚一件事
[00:14:44.000 --> 00:14:46.000]  他就是葡萄樹
[00:14:46.000 --> 00:14:48.000]  我們是枝子
[00:14:48.000 --> 00:14:50.000]  枝子若離開葡萄樹
[00:14:50.000 --> 00:14:52.000]  就好自然不會結果子
[00:14:52.000 --> 00:14:54.000]  是會死的
[00:14:54.000 --> 00:14:56.000]  以致被撼下來
[00:14:56.000 --> 00:14:58.000]  因為他脫離了生命的源頭
[00:14:58.000 --> 00:15:00.000]  另一方面
[00:15:00.000 --> 00:15:02.000]  枝子若常在葡萄樹上
[00:15:02.000 --> 00:15:04.000]  連結生命的源頭
[00:15:04.000 --> 00:15:06.000]  自然就有生命的流露
[00:15:06.000 --> 00:15:08.000]  生命的表現
[00:15:08.000 --> 00:15:10.000]  他自然就會結出果子
