
[00:00:00.000 --> 00:00:02.000]  好, 歡迎來到大家當中
[00:03:42.000 --> 00:03:47.000]  他頒布的教訓形式
[00:03:47.000 --> 00:03:51.000]  又跟摩西的律法不同
[00:03:51.000 --> 00:03:54.000]  剛才主席已經讀過十屆
[00:03:54.000 --> 00:03:55.000]  律法
[00:03:55.000 --> 00:03:58.000]  即是舊約摩西給的是一些律法
[00:03:58.000 --> 00:04:01.000]  耶穌一開始登山寶訓
[00:04:01.000 --> 00:04:04.000]  是講的是一個心態的問題
[00:04:04.000 --> 00:04:07.000]  所以他一開始不是講十屆
[00:04:07.000 --> 00:04:08.000]  是講八福
[00:04:08.000 --> 00:04:10.000]  八福涉及的
[00:04:10.000 --> 00:04:13.000]  不是單單講行為
[00:04:13.000 --> 00:04:15.000]  是講我們
[00:04:15.000 --> 00:04:19.000]  套用我們終神的處境
[00:04:19.000 --> 00:04:20.000]  我很喜歡講的字眼
[00:04:20.000 --> 00:04:21.000]  就是講我們的being
[00:04:21.000 --> 00:04:23.000]  即是講我們是一個怎樣的人
[00:04:23.000 --> 00:04:26.000]  多於講我們在做什麼
[00:04:26.000 --> 00:04:29.000]  登山寶訓就是講八種
[00:04:29.000 --> 00:04:31.000]  如果你是這樣的人
[00:04:31.000 --> 00:04:34.000]  你就有福了
[00:04:34.000 --> 00:04:36.000]  所以這個都提醒我們
[00:04:36.000 --> 00:04:43.000]  登山寶訓最主要不是給我們一些行為章則
[00:04:43.000 --> 00:04:46.000]  雖然有行為章則
[00:04:46.000 --> 00:04:49.000]  但最主要的不是那些章則
[00:04:49.000 --> 00:04:51.000]  跟著條例去行
[00:04:51.000 --> 00:04:52.000]  最主要不是這樣的
[00:04:52.000 --> 00:04:56.000]  最主要是那個人的心
[00:04:56.000 --> 00:04:57.000]  即是我們的心是怎樣
[00:04:57.000 --> 00:05:00.000]  當然如果你的心是一個正確的位置
[00:05:00.000 --> 00:05:04.000]  我們的行為應該都是一些好的行為
[00:05:04.000 --> 00:05:07.000]  怎樣的樹根在哪裡
[00:05:07.000 --> 00:05:09.000]  就揭出什麼果子
[00:05:09.000 --> 00:05:11.000]  但最重要的是樹的根
[00:05:11.000 --> 00:05:15.000]  就不是那些果子是跟著生出來的
[00:05:15.000 --> 00:05:19.000]  重點就不是在章則的問題
[00:05:19.000 --> 00:05:21.000]  從這個角度就明白
[00:05:21.000 --> 00:05:24.000]  馬蹄福音登山寶訓有些東西是很有趣的
[00:05:24.000 --> 00:05:33.000]  他的教訓往往將事情的兩方面同時展示給你看
[00:05:33.000 --> 00:05:36.000]  一方面就告訴你這樣這樣
[00:05:36.000 --> 00:05:39.000]  但另一方面又告訴你這樣這樣這樣是不對的
[00:05:39.000 --> 00:05:41.000]  其實是另一邊
[00:05:41.000 --> 00:05:43.000]  不是要玩我們
[00:05:43.000 --> 00:05:48.000]  而是要看到其實任何的律例章則
[00:05:48.000 --> 00:05:50.000]  都有它的限制
[00:05:50.000 --> 00:05:52.000]  如果變成一些條文的話
[00:05:52.000 --> 00:05:53.000]  都有它的限制
[00:05:53.000 --> 00:05:57.000]  所以作為神天國的子民
[00:05:57.000 --> 00:06:01.000]  最後是說我們能不能夠在樹裡面紮根
[00:06:01.000 --> 00:06:04.000]  分辨什麼時間用什麼行為
[00:06:04.000 --> 00:06:05.000]  說這麼多
[00:06:05.000 --> 00:06:06.000]  其實都是說
[00:06:06.000 --> 00:06:09.000]  首先要大家明白這段的經文
[00:06:09.000 --> 00:06:11.000]  本身都有個章力在
[00:06:11.000 --> 00:06:14.000]  如果你看第七章第一節
[00:06:14.000 --> 00:06:17.000]  你們不要評論別人
[00:06:17.000 --> 00:06:20.000]  或者評斷別人
[00:06:20.000 --> 00:06:21.000]  和收本的翻譯
[00:06:21.000 --> 00:06:24.000]  你們不要評斷別人
[00:06:24.000 --> 00:06:28.000]  其實中文都很少用這個字
[00:06:28.000 --> 00:06:29.000]  評斷
[00:06:29.000 --> 00:06:32.000]  你很少說我現在要評斷你
[00:06:32.000 --> 00:06:35.000]  我想和收本想告訴你就是
[00:06:35.000 --> 00:06:38.000]  你要評論加上論斷
[00:06:38.000 --> 00:06:41.000]  從以前的和合本就譯做論斷
[00:06:41.000 --> 00:06:44.000]  你要評價一個人並且斷他
[00:06:44.000 --> 00:06:46.000]  好像說死他
[00:06:46.000 --> 00:06:47.000]  他就是這樣的人
[00:06:47.000 --> 00:06:50.000]  你們不要評斷別人
[00:06:50.000 --> 00:06:53.000]  如果你只讀這一句
[00:06:53.000 --> 00:06:56.000]  就好像說我們在任何情況之下
[00:06:56.000 --> 00:06:58.000]  都不要去評斷
[00:06:58.000 --> 00:07:00.000]  不要去審判一些人
[00:07:00.000 --> 00:07:02.000]  不要說人是這樣的
[00:07:02.000 --> 00:07:05.000]  我們任何都要留一個空間
[00:07:05.000 --> 00:07:08.000]  我們的看法可能錯的
[00:07:08.000 --> 00:07:10.000]  第一節好像說到
[00:07:10.000 --> 00:07:12.000]  很 categorical
[00:07:12.000 --> 00:07:15.000]  任何情況之下都不要評斷別人
[00:07:15.000 --> 00:07:18.000]  不過到了第六節的時候
[00:07:18.000 --> 00:07:21.000]  就發覺似乎有和第一節有一個矛盾
[00:07:21.000 --> 00:07:23.000]  第六節那裡說
[00:07:23.000 --> 00:07:26.000]  不要把聖物給狗
[00:07:26.000 --> 00:07:30.000]  也不要把真知拋在狗的面前
[00:07:30.000 --> 00:07:32.000]  這裡耶穌似乎已經
[00:07:32.000 --> 00:07:35.000]  做了一些他叫別人不要做的事情
[00:07:35.000 --> 00:07:38.000]  就是他評斷了別人
[00:07:38.000 --> 00:07:42.000]  他在這裡說有些人好像狗一樣
[00:07:42.000 --> 00:07:43.000]  那些是什麼人
[00:07:43.000 --> 00:07:45.000]  我們一會兒回來的問題
[00:07:45.000 --> 00:07:47.000]  總之耶穌在這裡
[00:07:47.000 --> 00:07:49.000]  其實好像都很不客氣
[00:07:49.000 --> 00:07:51.000]  說人是豬是狗
[00:07:51.000 --> 00:07:52.000]  不知道是誰
[00:07:52.000 --> 00:07:54.000]  總之有些人是豬是狗
[00:07:54.000 --> 00:07:56.000]  如果你看下去
[00:07:56.000 --> 00:07:58.000]  其實都有些線索的
[00:07:58.000 --> 00:07:59.000]  七章十五節
[00:07:59.000 --> 00:08:01.000]  這段經文再看多幾節
[00:08:01.000 --> 00:08:04.000]  去到七章十五節到二十節的時候
[00:08:04.000 --> 00:08:07.000]  耶穌就告訴門徒
[00:08:07.000 --> 00:08:10.000]  你們要慎防那些假先知
[00:08:10.000 --> 00:08:13.000]  其實豬和狗簡單的答案
[00:08:13.000 --> 00:08:15.000]  就是那些所謂假先知
[00:08:15.000 --> 00:08:17.000]  是哪些人
[00:08:17.000 --> 00:08:19.000]  我們又要再解釋
[00:08:19.000 --> 00:08:20.000]  我們一會兒回來
[00:08:20.000 --> 00:08:22.000]  七章十五節也說到
[00:08:22.000 --> 00:08:25.000]  耶穌說有些人是假先知
[00:08:25.000 --> 00:08:27.000]  這些人你就要小心
[00:08:27.000 --> 00:08:29.000]  既然說了這句話
[00:08:29.000 --> 00:08:33.000]  所以你就要有分辨
[00:08:33.000 --> 00:08:36.000]  你就要認為有些人是假先知
[00:08:36.000 --> 00:08:38.000]  所以你現在聽雷敬業說話
[00:08:38.000 --> 00:08:39.000]  你要小心
[00:08:39.000 --> 00:08:41.000]  到底雷敬業是不是假先知
[00:08:41.000 --> 00:08:43.000]  你都要做一個評斷
[00:08:43.000 --> 00:08:46.000]  所以七章一節不是一個
[00:08:46.000 --> 00:08:51.000]  全面性任何時間都不可以評斷人
[00:08:51.000 --> 00:08:53.000]  而且我們看下去
[00:08:53.000 --> 00:08:55.000]  其實馬太福音
[00:08:55.000 --> 00:08:58.000]  十八章講到教會
[00:08:58.000 --> 00:09:00.000]  要有一個紀律的行動
[00:09:00.000 --> 00:09:03.000]  如果有個弟兄犯了錯的話
[00:09:03.000 --> 00:09:05.000]  你就單對單跟他說
[00:09:05.000 --> 00:09:06.000]  如果他不聽
[00:09:06.000 --> 00:09:08.000]  請教會的領導人跟他說
[00:09:08.000 --> 00:09:09.000]  如果再不聽
[00:09:09.000 --> 00:09:11.000]  就整個教會跟他說
[00:09:11.000 --> 00:09:14.000]  再不聽你們視他如愛幫人
[00:09:14.000 --> 00:09:18.000]  譬如教會的紀律程序裡面
[00:09:18.000 --> 00:09:21.000]  是需要我們做一些辨別的
[00:09:21.000 --> 00:09:23.000]  有些人犯了錯
[00:09:23.000 --> 00:09:26.000]  跟信仰不相符的
[00:09:26.000 --> 00:09:28.000]  他們需要回歸
[00:09:28.000 --> 00:09:30.000]  如果不是我們要有紀律行動
[00:09:30.000 --> 00:09:34.000]  這些都是一些辨別的行動
[00:09:34.000 --> 00:09:36.000]  所以我們小心看
[00:09:36.000 --> 00:09:39.000]  論斷的意思不是什麼都可以的
[00:09:39.000 --> 00:09:41.000]  這裡不是說我們基督徒
[00:09:41.000 --> 00:09:42.000]  所以就要包容
[00:09:42.000 --> 00:09:44.000]  現在有一些說法
[00:09:44.000 --> 00:09:47.000]  大家可能聽過大愛憐憫
[00:09:47.000 --> 00:09:49.000]  什麼都包容什麼都可以的
[00:09:49.000 --> 00:09:54.000]  耶穌不是在這裡說什麼都可以
[00:09:54.000 --> 00:09:56.000]  不過耶穌就要說
[00:09:56.000 --> 00:10:00.000]  我們某一種態度去評斷人
[00:10:00.000 --> 00:10:02.000]  或者論斷人的時候
[00:10:02.000 --> 00:10:04.000]  這樣就不好了
[00:10:04.000 --> 00:10:07.000]  到底是哪一種態度
[00:10:07.000 --> 00:10:10.000]  是什麼評斷是不好的呢
[00:10:10.000 --> 00:10:13.000]  我們就要詳細看這個經文
[00:10:13.000 --> 00:10:16.000]  第一節回到第一節
[00:10:16.000 --> 00:10:18.000]  你們不要評斷別人
[00:10:18.000 --> 00:10:21.000]  免得你們被審判
[00:10:21.000 --> 00:10:25.000]  這個評斷和審判
[00:10:25.000 --> 00:10:29.000]  和收本就是用兩個不同的中文詞
[00:10:29.000 --> 00:10:31.000]  但如果你看回舊的和合本
[00:10:31.000 --> 00:10:32.000]  就是同一個字的
[00:10:32.000 --> 00:10:33.000]  你們不要論斷別人
[00:10:33.000 --> 00:10:36.000]  免得你們被論斷
[00:10:36.000 --> 00:10:40.000]  其實原文、希臘文都是同一個字
[00:10:40.000 --> 00:10:42.000]  其實作者刻意說
[00:10:42.000 --> 00:10:45.000]  英文叫symmetrical
[00:10:45.000 --> 00:10:47.000]  完全是雙稱的
[00:10:47.000 --> 00:10:50.000]  你怎樣去審判別人
[00:10:50.000 --> 00:10:52.000]  或者論斷別人、評斷別人
[00:10:52.000 --> 00:10:55.000]  你就會同樣被評斷
[00:10:55.000 --> 00:10:57.000]  是同一個字的
[00:10:57.000 --> 00:10:59.000]  第一節你們不要評斷別人
[00:10:59.000 --> 00:11:01.000]  免得你們被審判
[00:11:01.000 --> 00:11:04.000]  因為你們怎樣評斷別人
[00:11:04.000 --> 00:11:07.000]  就必怎樣被審判
[00:11:07.000 --> 00:11:09.000]  這裡就是強調
[00:11:09.000 --> 00:11:12.000]  首先怎樣的一種評斷
[00:11:12.000 --> 00:11:14.000]  是不好的評斷
[00:11:14.000 --> 00:11:17.000]  就是一些你都不想別人這樣對你的
[00:11:17.000 --> 00:11:20.000]  那些就是不好的評斷
[00:11:20.000 --> 00:11:21.000]  我們去想一下
[00:11:21.000 --> 00:11:24.000]  有些什麼評斷對你不好的呢
[00:11:24.000 --> 00:11:26.000]  或者我們不想的呢
[00:11:26.000 --> 00:11:29.000]  其實當我們做錯事的時候
[00:11:29.000 --> 00:11:32.000]  我們想不想別人告訴我們
[00:11:32.000 --> 00:11:34.000]  我希望你想的
[00:11:34.000 --> 00:11:38.000]  我們做錯事都想別人告訴我們
[00:11:38.000 --> 00:11:40.000]  所以我很感謝神
[00:11:40.000 --> 00:11:42.000]  我家裡有四個女人
[00:11:42.000 --> 00:11:44.000]  一個太太、三個女兒
[00:11:44.000 --> 00:11:48.000]  她們都很樂意告訴我我做錯的事
[00:11:48.000 --> 00:11:51.000]  特別是我的老婆是一個很好的老婆
[00:11:51.000 --> 00:11:53.000]  所以經常都提醒我的
[00:11:53.000 --> 00:11:55.000]  很感恩的
[00:11:55.000 --> 00:11:57.000]  無論在眾人面前
[00:11:57.000 --> 00:11:59.000]  忠臣老師多威風也好
[00:11:59.000 --> 00:12:00.000]  在我老婆面前
[00:12:00.000 --> 00:12:02.000]  都不過是一個男人來的
[00:12:02.000 --> 00:12:04.000]  所以一樣可以批評的
[00:12:04.000 --> 00:12:06.000]  真是很好的
[00:12:06.000 --> 00:12:09.000]  所以我想我們沒有人會說
[00:12:09.000 --> 00:12:11.000]  我做什麼你都不可以跟我說
[00:12:11.000 --> 00:12:12.000]  不會的 是不是
[00:12:12.000 --> 00:12:14.000]  我們做錯事都真是
[00:12:14.000 --> 00:12:16.000]  希望有些人可以告訴我
[00:12:16.000 --> 00:12:18.000]  剛才你這樣做不好
[00:12:18.000 --> 00:12:20.000]  或者你這樣說說得不好
[00:12:20.000 --> 00:12:23.000]  我們想別人指出我們的錯誤
[00:12:23.000 --> 00:12:26.000]  不過但是有些什麼論斷
[00:12:26.000 --> 00:12:28.000]  或者有些什麼評斷
[00:12:28.000 --> 00:12:30.000]  我們不想別人這樣做的
[00:12:30.000 --> 00:12:33.000]  就是將我們分類、歸類
[00:12:33.000 --> 00:12:36.000]  變成他是忠的 我是奸的
[00:12:36.000 --> 00:12:38.000]  如果這樣的論斷
[00:12:38.000 --> 00:12:40.000]  我們都不會喜歡
[00:12:40.000 --> 00:12:43.000]  我們要明白當時後的背景
[00:12:43.000 --> 00:12:45.000]  猶太人
[00:12:45.000 --> 00:12:47.000]  就是耶穌
[00:12:47.000 --> 00:12:48.000]  我講過了
[00:12:48.000 --> 00:12:54.000]  登山補墳是天國裡面新的憲章
[00:12:54.000 --> 00:12:55.000]  可以這麼說
[00:12:55.000 --> 00:12:59.000]  所以當耶穌頒布天國的憲章的時候
[00:12:59.000 --> 00:13:01.000]  他是刻意要將
[00:13:01.000 --> 00:13:04.000]  跟當時猶太人的一些誤解
[00:13:04.000 --> 00:13:06.000]  做一個對比
[00:13:06.000 --> 00:13:10.000]  當時猶太人的一個法理賽人
[00:13:10.000 --> 00:13:13.000]  一些猶太人的領袖的想法
[00:13:13.000 --> 00:13:16.000]  就覺得因為猶太人有十界
[00:13:16.000 --> 00:13:18.000]  好像主席剛才讀了十界
[00:13:18.000 --> 00:13:21.000]  還有一些其他猶太人的律法
[00:13:21.000 --> 00:13:22.000]  摩西的律法
[00:13:22.000 --> 00:13:24.000]  因為他們有律法
[00:13:24.000 --> 00:13:27.000]  所以他就比其他人優越了
[00:13:27.000 --> 00:13:29.000]  因為他們遵行律法
[00:13:29.000 --> 00:13:31.000]  因為他們是拜耶和華的
[00:13:31.000 --> 00:13:33.000]  所以他就比其他人優越了
[00:13:33.000 --> 00:13:36.000]  周圍的人拜什麼都好
[00:13:36.000 --> 00:13:39.000]  拜巴黎 拜什麼神都好
[00:13:39.000 --> 00:13:41.000]  他們不懂得耶和華
[00:13:41.000 --> 00:13:43.000]  他們不知道十界的道理
[00:13:43.000 --> 00:13:45.000]  所以他是次等的
[00:13:45.000 --> 00:13:48.000]  所以從這個角度你明白
[00:13:48.000 --> 00:13:51.000]  為什麼耶穌後來用豬和狗這件事
[00:13:51.000 --> 00:13:55.000]  其實他是借用猶太人的一些說法
[00:13:55.000 --> 00:13:57.000]  是一個諷刺的手法
[00:13:57.000 --> 00:13:58.000]  不過一會兒再回來
[00:13:58.000 --> 00:14:00.000]  當時猶太人
[00:14:00.000 --> 00:14:03.000]  特別是猶太的法理賽人
[00:14:03.000 --> 00:14:05.000]  一個常用的用詞
[00:14:05.000 --> 00:14:07.000]  就是這樣去形容外邦人
[00:14:07.000 --> 00:14:10.000]  說他們是豬和狗的
[00:14:10.000 --> 00:14:14.000]  所以耶穌要說的那種評斷
[00:14:14.000 --> 00:14:18.000]  就是說你將一些人分類
[00:14:18.000 --> 00:14:22.000]  只要那些是屬於某一個類別
[00:14:22.000 --> 00:14:24.000]  那些就是壞人
[00:14:24.000 --> 00:14:28.000]  在香港的社會
[00:14:28.000 --> 00:14:30.000]  其實現在這種風氣
[00:14:30.000 --> 00:14:32.000]  很不幸地是很流行的
[00:14:32.000 --> 00:14:35.000]  說一個實際的例子
[00:14:35.000 --> 00:14:37.000]  譬如現在你知道
[00:14:37.000 --> 00:14:39.000]  關於同性戀這些事情
[00:14:39.000 --> 00:14:40.000]  分化得很厲害
[00:14:40.000 --> 00:14:43.000]  不知道大家記不記得
[00:14:43.000 --> 00:14:45.000]  上一陣子
[00:14:45.000 --> 00:14:47.000]  我想也有兩年前
[00:14:47.000 --> 00:14:51.000]  林二樂牧師在他的教會講道
[00:14:51.000 --> 00:14:55.000]  說了一些批評同性戀的人的說話
[00:14:55.000 --> 00:14:58.000]  接著就被人放上網
[00:14:58.000 --> 00:14:59.000]  現在很小心的
[00:14:59.000 --> 00:15:02.000]  你做什麼都隨時被人放上網
[00:15:02.000 --> 00:15:04.000]  隨時被人偷拍了
[00:15:04.000 --> 00:15:05.000]  就會被放上網
[00:15:05.000 --> 00:15:08.000]  林牧師說的話被人放上網
[00:15:08.000 --> 00:15:11.000]  接著就有很多人去攻擊他
[00:15:11.000 --> 00:15:14.000]  就說林牧師為什麼說這些說話
[00:15:14.000 --> 00:15:18.000]  那時候就因為很多人攻擊他的言故
[00:15:18.000 --> 00:15:21.000]  林牧師是不是說得最好另一個問題
[00:15:21.000 --> 00:15:24.000]  但是攻擊他的人很沒禮貌的
[00:15:24.000 --> 00:15:27.000]  說他連共產黨都不宜
[00:15:27.000 --> 00:15:28.000]  諸如此類的
[00:15:28.000 --> 00:15:30.000]  很落後很蒙塞
[00:15:30.000 --> 00:15:31.000]  說這些說話
[00:15:31.000 --> 00:15:35.000]  我當時就忍不住
[00:15:35.000 --> 00:15:39.000]  寫了一篇短文
[00:15:39.000 --> 00:15:42.000]  其實也是時代論壇登了的
[00:15:42.000 --> 00:15:47.000]  主要就是回應那些攻擊林牧師的人的說話
[00:15:47.000 --> 00:15:51.000]  基本上就說那些攻擊林牧師的人說的話
[00:15:51.000 --> 00:15:53.000]  邏輯上是很大問題的
[00:15:53.000 --> 00:15:54.000]  講不通的
[00:15:54.000 --> 00:15:55.000]  那不要管了
[00:15:55.000 --> 00:15:59.000]  我主要就是回應那些攻擊林牧師的人
[00:15:59.000 --> 00:16:04.000]  接著我很快就發覺那篇文章也是在網上看到的
[00:16:04.000 --> 00:16:06.000]  有人就在網上罵我
[00:16:06.000 --> 00:16:09.000]  就說好像我這些人
[00:16:09.000 --> 00:16:15.000]  如果我給我這些人有機會當權的話
[00:16:15.000 --> 00:16:19.000]  我就會燒死那些同性戀的人
[00:16:19.000 --> 00:16:21.000]  那我全篇文章從來沒有提過
[00:16:21.000 --> 00:16:25.000]  應該怎樣對同性戀人隻字眼會有提到
[00:16:25.000 --> 00:16:30.000]  我只是在回應一些批評林牧師的人的一些言論
[00:16:30.000 --> 00:16:36.000]  很明顯這個在網上留言批評我的這個人
[00:16:36.000 --> 00:16:39.000]  我懷疑他根本連那篇文章都沒有看過
[00:16:39.000 --> 00:16:41.000]  或者看了都不知道我在說什麼
[00:16:41.000 --> 00:16:45.000]  他不過因為認為我認同林牧師
[00:16:45.000 --> 00:16:46.000]  我就一定是壞人了
[00:16:46.000 --> 00:16:48.000]  如果我是壞人的話
[00:16:48.000 --> 00:16:51.000]  我就一定是那些想燒死同性戀的人了
[00:16:51.000 --> 00:16:58.000]  那你發覺現在香港的社會很多時候的言論就到這個地步了
[00:16:58.000 --> 00:17:01.000]  只要你的立場和我不一樣
[00:17:01.000 --> 00:17:03.000]  你就一定是壞人了
[00:17:03.000 --> 00:17:06.000]  所以你就一定是壞透的人了
[00:17:06.000 --> 00:17:13.000]  所以我用什麼說話去罵你都是理所當然的
[00:17:13.000 --> 00:17:17.000]  如果你今天有機會上去Facebook看一下
[00:17:17.000 --> 00:17:20.000]  是一個學粗口很好的地方
[00:17:20.000 --> 00:17:25.000]  很多你面對面你不會這樣跟人說的話
[00:17:25.000 --> 00:17:28.000]  在Facebook那裡的人都寫出來的
[00:17:28.000 --> 00:17:31.000]  只要可能是政治的意見不同
[00:17:31.000 --> 00:17:35.000]  可能是對同性戀這件事有不同的看法
[00:17:35.000 --> 00:17:41.000]  接著就會對方用各種很粗俗的語言去罵對方
[00:17:41.000 --> 00:17:44.000]  那個觀念都一樣了
[00:17:44.000 --> 00:17:46.000]  就因為你和我不同的緣故
[00:17:46.000 --> 00:17:48.000]  所以你就是活該的人了
[00:17:48.000 --> 00:17:50.000]  那很慘的
[00:17:50.000 --> 00:17:52.000]  譬如在佔中的議題上
[00:17:52.000 --> 00:17:56.000]  贊成佔中的那些就會罵不佔中的
[00:17:56.000 --> 00:17:59.000]  所有反對佔中的都是維穩派
[00:17:59.000 --> 00:18:01.000]  之類的
[00:18:01.000 --> 00:18:04.000]  於是乎或者不贊成佔中的
[00:18:04.000 --> 00:18:06.000]  又會罵支持佔中的那些人
[00:18:06.000 --> 00:18:08.000]  你們這批人在搞搞真
[00:18:08.000 --> 00:18:11.000]  其實我相信在教會裡面
[00:18:11.000 --> 00:18:13.000]  譬如佔中舉一個例子
[00:18:13.000 --> 00:18:15.000]  應該可以容許不同的立場
[00:18:15.000 --> 00:18:17.000]  教會可以有些人支持佔中
[00:18:17.000 --> 00:18:19.000]  有些人反對佔中
[00:18:19.000 --> 00:18:22.000]  神的角度是大過一個政治的議題
[00:18:22.000 --> 00:18:25.000]  當別人和我們不同的時候
[00:18:25.000 --> 00:18:28.000]  我們就不需要因為他和我不同
[00:18:28.000 --> 00:18:30.000]  我就要將他叫做壞人
[00:18:30.000 --> 00:18:32.000]  給他一個標籤
[00:18:32.000 --> 00:18:34.000]  然後我就覺得自己很公義
[00:18:34.000 --> 00:18:36.000]  用各種的方法去罵他們
[00:18:36.000 --> 00:18:40.000]  其實這個不但在這個社會的層面是這樣
[00:18:40.000 --> 00:18:43.000]  教會的層面也是這樣的
[00:18:43.000 --> 00:18:47.000]  很多時候我們正正因為我們是基督徒
[00:18:47.000 --> 00:18:50.000]  我們有時候就會覺得被別人優越的
[00:18:50.000 --> 00:18:52.000]  我們基督徒就不會這樣做了
[00:18:52.000 --> 00:18:55.000]  那些人不要管那些是什麼人
[00:18:55.000 --> 00:18:58.000]  總之就是那些人不是我們基督徒
[00:18:58.000 --> 00:19:01.000]  非我族類,其心必易
[00:19:01.000 --> 00:19:03.000]  那些人就做很多壞事
[00:19:03.000 --> 00:19:05.000]  我們基督徒就是好人
[00:19:05.000 --> 00:19:07.000]  千萬不要有這樣的想法
[00:19:07.000 --> 00:19:09.000]  耶穌要提醒我們
[00:19:09.000 --> 00:19:12.000]  其實我們每一個人都是罪人
[00:19:12.000 --> 00:19:16.000]  我們基督徒和那些未認識主耶穌的人
