
[00:00:00.000 --> 00:00:07.000]  如果我們有聖經的話,我們打開詩篇91篇。
[00:04:20.000 --> 00:04:22.000]  這是說中東戰爭,
[00:04:22.000 --> 00:04:24.000]  大家有時看電影,
[00:04:24.000 --> 00:04:27.000]  我解釋這段經文是比較難的,
[00:04:27.000 --> 00:04:29.000]  不過這十年八年,
[00:04:29.000 --> 00:04:31.000]  很多大型幕戲,
[00:04:31.000 --> 00:04:33.000]  說的是古代戰爭,
[00:04:33.000 --> 00:04:37.000]  所以反而容易了,
[00:04:37.000 --> 00:04:45.000]  首先那些人不是住在城內,
[00:04:45.000 --> 00:04:47.000]  他們住在城外,
[00:04:47.000 --> 00:04:50.000]  因為農業社會,
[00:04:50.000 --> 00:04:54.000]  大多數人住在城外,
[00:04:54.000 --> 00:04:56.000]  因為耕種,
[00:04:56.000 --> 00:04:58.000]  城內很小,
[00:04:58.000 --> 00:05:00.000]  維持不住,
[00:05:00.000 --> 00:05:01.000]  耕種不了,
[00:05:01.000 --> 00:05:03.000]  不過如果有兵來,
[00:05:03.000 --> 00:05:06.000]  例如這地方是耶路撒冷,
[00:05:06.000 --> 00:05:08.000]  亞述國一來,
[00:05:08.000 --> 00:05:11.000]  那些人在周圍的村,
[00:05:11.000 --> 00:05:13.000]  田地那些地方,
[00:05:13.000 --> 00:05:16.000]  馬上跑進城內避難,
[00:05:16.000 --> 00:05:19.000]  所以城是避難所,
[00:05:19.000 --> 00:05:23.000]  山寨是絕對適合當時,
[00:05:23.000 --> 00:05:26.000]  他們逃跑到城內,
[00:05:26.000 --> 00:05:29.000]  敵軍來到時,
[00:05:29.000 --> 00:05:30.000]  大家都知道,
[00:05:30.000 --> 00:05:31.000]  撞城,
[00:05:31.000 --> 00:05:33.000]  不只是撞城門,
[00:05:33.000 --> 00:05:35.000]  撞城牆,
[00:05:35.000 --> 00:05:38.000]  接著他們會排陣,
[00:05:38.000 --> 00:05:43.000]  他們有守望者站在高處,
[00:05:43.000 --> 00:05:47.000]  看著敵軍在對面排陣射箭時,
[00:05:47.000 --> 00:05:49.000]  大家有看過,
[00:05:49.000 --> 00:05:50.000]  射上天,
[00:05:50.000 --> 00:05:51.000]  是直射,
[00:05:51.000 --> 00:05:52.000]  射上天,
[00:05:52.000 --> 00:05:53.000]  炸,
[00:05:53.000 --> 00:05:54.000]  灑下來,
[00:05:54.000 --> 00:05:57.000]  一看到敵軍排陣,
[00:05:57.000 --> 00:05:59.000]  馬上吹噗噗,
[00:05:59.000 --> 00:06:03.000]  那些兵有盾牌,
[00:06:03.000 --> 00:06:04.000]  都會站在那裡,
[00:06:04.000 --> 00:06:06.000]  但平常人像我們這樣,
[00:06:06.000 --> 00:06:08.000]  會找地方躲藏,
[00:06:08.000 --> 00:06:10.000]  走進屋內,
[00:06:10.000 --> 00:06:11.000]  窗戶塞住,
[00:06:11.000 --> 00:06:13.000]  窗戶剛好有個洞,
[00:06:13.000 --> 00:06:15.000]  就有箭射進來,
[00:06:15.000 --> 00:06:18.000]  有些人就躲在桌底,
[00:06:18.000 --> 00:06:20.000]  「好,射箭,
[00:06:20.000 --> 00:06:22.000]  好像轟炸機的感覺,
[00:06:22.000 --> 00:06:24.000]  因為他們不是射誰,
[00:06:24.000 --> 00:06:25.000]  他們哪看到你,
[00:06:25.000 --> 00:06:27.000]  對面一群人射過來時,
[00:06:27.000 --> 00:06:29.000]  總之射到誰就誰,
[00:06:29.000 --> 00:06:31.000]  好像下雨般射過來,
[00:06:31.000 --> 00:06:32.000]  射完後,
[00:06:32.000 --> 00:06:34.000]  那些人在城內,
[00:06:34.000 --> 00:06:36.000]  就拿箭射出去,
[00:06:36.000 --> 00:06:38.000]  所以實在挺環保,
[00:06:38.000 --> 00:06:39.000]  射來射去,
[00:06:39.000 --> 00:06:40.000]  射到那支箭,
[00:06:40.000 --> 00:06:41.000]  射不到了,
[00:06:41.000 --> 00:06:42.000]  就遞到一邊,
[00:06:42.000 --> 00:06:43.000]  又有另外的,
[00:06:43.000 --> 00:06:45.000]  找找其他東西,
[00:06:45.000 --> 00:06:46.000]  所以說白日之戰,
[00:06:46.000 --> 00:06:47.000]  他們很明白,
[00:06:47.000 --> 00:06:49.000]  這個好像不是在以前,
[00:06:49.000 --> 00:06:50.000]  日本人打中國,
[00:06:50.000 --> 00:06:52.000]  轟炸的感覺,
[00:06:52.000 --> 00:06:54.000]  這個是古代的轟炸機,
[00:06:54.000 --> 00:06:56.000]  他們沒有戰機,
[00:06:56.000 --> 00:06:58.000]  不過他們有箭,
[00:06:58.000 --> 00:07:00.000]  遠遠地射過來,
[00:07:00.000 --> 00:07:01.000]  轟炸整個城,
[00:07:01.000 --> 00:07:02.000]  轟炸完一輪後,
[00:07:02.000 --> 00:07:03.000]  轟炸第二輪,
[00:07:03.000 --> 00:07:04.000]  第三輪,
[00:07:04.000 --> 00:07:06.000]  很多人中箭身亡,
[00:07:06.000 --> 00:07:10.000]  這個就是他們看到的情景,
[00:07:10.000 --> 00:07:12.000]  但是在這個時候,
[00:07:12.000 --> 00:07:14.000]  實在那些人在裡面,
[00:07:14.000 --> 00:07:16.000]  都很大壓力,
[00:07:16.000 --> 00:07:17.000]  為什麼呢?
[00:07:17.000 --> 00:07:19.000]  因為這麼多人進了城,
[00:07:19.000 --> 00:07:21.000]  現在我不知道可以坐多少人,
[00:07:21.000 --> 00:07:23.000]  400人,
[00:07:23.000 --> 00:07:25.000]  但是如果你無端端說,
[00:07:25.000 --> 00:07:26.000]  外面下雨,
[00:07:26.000 --> 00:07:28.000]  走了800個人,
[00:07:28.000 --> 00:07:29.000]  1200個人,
[00:07:29.000 --> 00:07:31.000]  擠在這個廳裡面,
[00:07:31.000 --> 00:07:32.000]  大家想一下會怎麼樣呢?
[00:07:32.000 --> 00:07:34.000]  在城裡面,
[00:07:34.000 --> 00:07:36.000]  馬上缺水,
[00:07:36.000 --> 00:07:37.000]  缺糧,
[00:07:37.000 --> 00:07:38.000]  衛生,
[00:07:38.000 --> 00:07:40.000]  你不要只想著有東西進,
[00:07:40.000 --> 00:07:41.000]  沒東西出,
[00:07:41.000 --> 00:07:42.000]  永遠都有東西進,
[00:07:42.000 --> 00:07:43.000]  有東西出,
[00:07:43.000 --> 00:07:44.000]  那怎麼好呢?
[00:07:44.000 --> 00:07:45.000]  馬上很多問題,
[00:07:45.000 --> 00:07:47.000]  這些問題就出現,
[00:07:47.000 --> 00:07:49.000]  所以你剛才說瘟疫那件事,
[00:07:49.000 --> 00:07:51.000]  實在是他們最怕的,
[00:07:51.000 --> 00:07:53.000]  我現在跟香港人說,
[00:07:53.000 --> 00:07:54.000]  大家明白的,
[00:07:54.000 --> 00:07:56.000]  大家好明白,
[00:07:56.000 --> 00:07:59.000]  因為我們經過SARS2003年,
[00:07:59.000 --> 00:08:01.000]  一個人,
[00:08:01.000 --> 00:08:03.000]  是有病,
[00:08:03.000 --> 00:08:07.000]  可以使整個屋邨的人都可以病,
[00:08:07.000 --> 00:08:09.000]  一個城裡面,
[00:08:09.000 --> 00:08:10.000]  有一個人,
[00:08:10.000 --> 00:08:12.000]  因為衛生環境不好,
[00:08:12.000 --> 00:08:13.000]  他病,
[00:08:13.000 --> 00:08:15.000]  他可以將病菌,
[00:08:15.000 --> 00:08:17.000]  傳播到整個城都可以,
[00:08:17.000 --> 00:08:19.000]  什麼都不可以,
[00:08:19.000 --> 00:08:21.000]  所以那些人是很怕的,
[00:08:21.000 --> 00:08:23.000]  剛才這裡說毒害,
[00:08:23.000 --> 00:08:24.000]  瘟疫,
[00:08:24.000 --> 00:08:26.000]  為什麼這麼怕這些呢?
[00:08:26.000 --> 00:08:27.000]  因為他們明白,
[00:08:27.000 --> 00:08:29.000]  你個個都在城裡面,
[00:08:29.000 --> 00:08:31.000]  你不能出去了,
[00:08:31.000 --> 00:08:33.000]  所以你看那個人咳嗽,
[00:08:33.000 --> 00:08:34.000]  開始發燒,
[00:08:34.000 --> 00:08:35.000]  你想想,
[00:08:35.000 --> 00:08:36.000]  開始一路打仗的時候,
[00:08:36.000 --> 00:08:38.000]  很多人射箭之後,
[00:08:38.000 --> 00:08:42.000]  他們就會受傷,
[00:08:42.000 --> 00:08:44.000]  他不是那麼多藥,
[00:08:44.000 --> 00:08:46.000]  那個人開始會發燒,
[00:08:46.000 --> 00:08:47.000]  會病,
[00:08:47.000 --> 00:08:48.000]  會有很多這樣的事情發生,
[00:08:48.000 --> 00:08:50.000]  但你實在是沒得醫,
[00:08:50.000 --> 00:08:51.000]  你旁邊那個,
[00:08:51.000 --> 00:08:52.000]  他是病了,
[00:08:52.000 --> 00:08:53.000]  他已經死了,
[00:08:53.000 --> 00:08:55.000]  你知道他現在開始咳嗽,
[00:08:55.000 --> 00:08:57.000]  那你怎麼辦呢?
[00:08:57.000 --> 00:08:59.000]  將他扔出去?
[00:08:59.000 --> 00:09:00.000]  還是怎樣呢?
[00:09:00.000 --> 00:09:02.000]  所以你現在明白,
[00:09:02.000 --> 00:09:04.000]  他們聽到這些事情的時候,
[00:09:04.000 --> 00:09:06.000]  他們的思想在想的時候,
[00:09:06.000 --> 00:09:08.000]  有一點像我們以前說的,
[00:09:08.000 --> 00:09:10.000]  2003年SARS的時候,
[00:09:10.000 --> 00:09:13.000]  你發覺你隔離屋的人,
[00:09:13.000 --> 00:09:15.000]  是又咳嗽,
[00:09:15.000 --> 00:09:17.000]  又發燒的感覺,
[00:09:17.000 --> 00:09:18.000]  還有一樣東西,
[00:09:18.000 --> 00:09:20.000]  我不知道你知不知道,
[00:09:20.000 --> 00:09:21.000]  攻城要多久?
[00:09:21.000 --> 00:09:22.000]  我試過問我的學生,
[00:09:22.000 --> 00:09:23.000]  有些人說,
[00:09:23.000 --> 00:09:24.000]  兩個月吧,
[00:09:24.000 --> 00:09:25.000]  一兩個月吧,
[00:09:25.000 --> 00:09:28.000]  當然不是一兩個月,
[00:09:28.000 --> 00:09:30.000]  一兩個月攻城?
[00:09:30.000 --> 00:09:32.000]  塞馬利亞是用了三年,
[00:09:32.000 --> 00:09:34.000]  不是那麼容易攻入一個城,
[00:09:34.000 --> 00:09:36.000]  那些堅固的城,
[00:09:36.000 --> 00:09:37.000]  城牆厚,
[00:09:37.000 --> 00:09:39.000]  你很難攻入去,
[00:09:39.000 --> 00:09:40.000]  很久很久,
[00:09:40.000 --> 00:09:43.000]  半年是很快的,
[00:09:43.000 --> 00:09:44.000]  兩年,
[00:09:44.000 --> 00:09:45.000]  三年,
[00:09:45.000 --> 00:09:47.000]  耶路撒冷一年多兩年左右,
[00:09:47.000 --> 00:09:50.000]  所以在這個情況下,
[00:09:50.000 --> 00:09:52.000]  你還要記得多一樣東西,
[00:09:52.000 --> 00:09:54.000]  那些人在這種情況下,
[00:09:54.000 --> 00:09:57.000]  是否洗澡呢?
[00:09:57.000 --> 00:09:58.000]  當然不洗澡,
[00:09:58.000 --> 00:10:00.000]  你用水來洗澡,
[00:10:00.000 --> 00:10:01.000]  被人罵死,
[00:10:01.000 --> 00:10:02.000]  打死你,
[00:10:02.000 --> 00:10:03.000]  喝水,
[00:10:03.000 --> 00:10:04.000]  有水用來喝,
[00:10:04.000 --> 00:10:05.000]  有什麼理由洗澡呢?
[00:10:05.000 --> 00:10:06.000]  大家有沒有想過,
[00:10:06.000 --> 00:10:08.000]  在這種情況下會怎樣?
[00:10:08.000 --> 00:10:11.000]  現在說半年到三年,
[00:10:11.000 --> 00:10:13.000]  最後不死,
[00:10:13.000 --> 00:10:15.000]  可能你自己跳下去,
[00:10:15.000 --> 00:10:17.000]  忍不住了,
[00:10:17.000 --> 00:10:18.000]  跳了出去,
[00:10:18.000 --> 00:10:20.000]  當然會有這樣的事情發生,
[00:10:20.000 --> 00:10:22.000]  實在我們聖經裡面,
[00:10:22.000 --> 00:10:24.000]  有一個故事是很能表達這個,
[00:10:24.000 --> 00:10:26.000]  因為那些人在壓力下,
[00:10:26.000 --> 00:10:27.000]  這麼大壓力,
[00:10:27.000 --> 00:10:29.000]  還有經常有人砍伐城牆,
[00:10:29.000 --> 00:10:31.000]  砰砰砰,
[00:10:31.000 --> 00:10:33.000]  想走進來殺你的感覺,
[00:10:33.000 --> 00:10:34.000]  所以那些人很大壓力,
[00:10:34.000 --> 00:10:35.000]  你還記得有一個故事,
[00:10:35.000 --> 00:10:37.000]  是伊麗莎的,
[00:10:37.000 --> 00:10:40.000]  那個女子去到王面前,
[00:10:40.000 --> 00:10:44.000]  控告她的隔離屋,
[00:10:44.000 --> 00:10:45.000]  說:
[00:10:45.000 --> 00:10:47.000]  「王啊,求你秉正!」
[00:10:47.000 --> 00:10:49.000]  她說:「王什麼事?」
[00:10:49.000 --> 00:10:51.000]  「昨天我們談好了,
[00:10:51.000 --> 00:10:53.000]  吃了我的兒子,
[00:10:53.000 --> 00:10:55.000]  今天要吃他的兒子,
[00:10:55.000 --> 00:10:57.000]  他又不肯給兒子給我們吃,
[00:10:57.000 --> 00:10:59.000]  你做公正吧!」
[00:10:59.000 --> 00:11:00.000]  你有沒有想過,
[00:11:00.000 --> 00:11:02.000]  那個女子對於這個地步,
[00:11:02.000 --> 00:11:04.000]  實在應該送進青山了,
[00:11:04.000 --> 00:11:07.000]  首先你哪會這樣走出去,
[00:11:07.000 --> 00:11:08.000]  到處跟人說,
[00:11:08.000 --> 00:11:09.000]  我昨天殺了,
[00:11:09.000 --> 00:11:10.000]  才吃了我的兒子,
[00:11:10.000 --> 00:11:11.000]  今天應該吃他的兒子,
[00:11:11.000 --> 00:11:12.000]  你哪會跟人說的?
[00:11:12.000 --> 00:11:14.000]  還要跟皇帝說,
[00:11:14.000 --> 00:11:15.000]  你想想那個女子,
[00:11:15.000 --> 00:11:17.000]  當時她的腦裡,
[00:11:17.000 --> 00:11:20.000]  基本上已經失控了,
[00:11:20.000 --> 00:11:23.000]  所以皇帝施以你的衣服,
[00:11:23.000 --> 00:11:26.000]  竟然我們弄成這樣,
[00:11:26.000 --> 00:11:29.000]  大家明白那個壓力是怎樣,
[00:11:29.000 --> 00:11:31.000]  既然這樣說,
[00:11:31.000 --> 00:11:32.000]  大家又說,
[00:11:32.000 --> 00:11:33.000]  為什麼要走的去?
[00:11:33.000 --> 00:11:34.000]  我們不走的去就行了,
[00:11:34.000 --> 00:11:36.000]  還有哪裡好走?
[00:11:36.000 --> 00:11:38.000]  問題是沒有什麼好走,
[00:11:38.000 --> 00:11:40.000]  現在大軍來到,
[00:11:40.000 --> 00:11:42.000]  所以誰人進城那一刻,
[00:11:42.000 --> 00:11:47.000]  沒有人知道幾個月後,
[00:11:47.000 --> 00:11:50.000]  一年後,兩年後,
[00:11:50.000 --> 00:11:53.000]  會不會平平安安走出來,
[00:11:53.000 --> 00:11:55.000]  沒有人知道,
[00:11:55.000 --> 00:11:58.000]  誰敢說呢?
[00:11:58.000 --> 00:12:00.000]  這是一個避難所,
[00:12:00.000 --> 00:12:02.000]  但也可能是最後的墳墓,
[00:12:02.000 --> 00:12:04.000]  每個人走進城的時候,
[00:12:04.000 --> 00:12:07.000]  都知道可能性是怎樣,
[00:12:07.000 --> 00:12:09.000]  這個可能是避難所,
[00:12:09.000 --> 00:12:11.000]  然後平平安安走出來,
[00:12:11.000 --> 00:12:14.000]  或者這個就是墳墓,
[00:12:14.000 --> 00:12:15.000]  走進去,
[00:12:15.000 --> 00:12:17.000]  永遠不能出來,
[00:12:17.000 --> 00:12:21.000]  最後如果敵軍攻陷城,
[00:12:21.000 --> 00:12:23.000]  就是我們經常聽到的,
[00:12:23.000 --> 00:12:25.000]  破口,
[00:12:25.000 --> 00:12:26.000]  我們經常出歌,
[00:12:26.000 --> 00:12:27.000]  有得唱,
[00:12:27.000 --> 00:12:28.000]  很流行說的,
[00:12:28.000 --> 00:12:30.000]  我們站在破口,
[00:12:30.000 --> 00:12:33.000]  用禱告站在破口,
[00:12:33.000 --> 00:12:34.000]  老實說,
[00:12:34.000 --> 00:12:35.000]  那些人在破口,
[00:12:35.000 --> 00:12:36.000]  可能都會祈禱,
[00:12:36.000 --> 00:12:38.000]  主下我來,
[00:12:39.000 --> 00:12:44.000]  有一套戲叫做,
[00:12:44.000 --> 00:12:47.000]  我經常都不知道叫做什麼,
[00:12:47.000 --> 00:12:49.000]  叫做Kingdom什麼的,
[00:12:49.000 --> 00:12:51.000]  他就說耶路撒冷城,
[00:12:51.000 --> 00:12:53.000]  我都說是被阿拉伯人攻的,
[00:12:53.000 --> 00:12:56.000]  然後他就去破口打仗,
[00:12:56.000 --> 00:12:58.000]  最後是那些死屍,
[00:12:58.000 --> 00:13:00.000]  那些屍體封著口,
[00:13:00.000 --> 00:13:02.000]  然後因為很多血,
[00:13:02.000 --> 00:13:05.000]  所以那個英雄走上去之後,
[00:13:05.000 --> 00:13:08.000]  說是滑倒對面,
[00:13:08.000 --> 00:13:10.000]  那個是很真實的,
[00:13:10.000 --> 00:13:11.000]  當時的破口,
[00:13:11.000 --> 00:13:13.000]  你以為用什麼封著,
[00:13:13.000 --> 00:13:15.000]  最後人的身體,
[00:13:15.000 --> 00:13:16.000]  死屍,
[00:13:16.000 --> 00:13:18.000]  打仗一個個跌在那裏之後,
[00:13:18.000 --> 00:13:20.000]  封著那個封口,
[00:13:20.000 --> 00:13:22.000]  當然今天如果我們的生命是有破口的,
[00:13:22.000 --> 00:13:24.000]  我們說我們用禱告封著,
[00:13:24.000 --> 00:13:25.000]  這個是對的,
[00:13:25.000 --> 00:13:27.000]  但是我希望大家明白,
[00:13:27.000 --> 00:13:30.000]  當那些人讀這首詩那一刻的時候,
[00:13:30.000 --> 00:13:32.000]  他想的東西是很真實的,
[00:13:32.000 --> 00:13:34.000]  是恐怖的,
[00:13:34.000 --> 00:13:37.000]  是沙士再加敵人在攻打你那一刻,
[00:13:37.000 --> 00:13:39.000]  但是你自己一群人在這裏,
[00:13:39.000 --> 00:13:41.000]  可能會發生沙士,
[00:13:41.000 --> 00:13:43.000]  但是外面已經在攻擊你,
[00:13:43.000 --> 00:13:47.000]  所以那些人是知道危機在這裏,
[00:13:47.000 --> 00:13:48.000]  在這個危機之下,
[00:13:48.000 --> 00:13:50.000]  這個作者,
[00:13:50.000 --> 00:13:53.000]  寫這首詩的人說什麼呢?
[00:13:53.000 --> 00:13:58.000]  他說耶和華是我的避難所,
[00:13:58.000 --> 00:14:01.000]  不是的城,
[00:14:01.000 --> 00:14:02.000]  是神,
[00:14:02.000 --> 00:14:03.000]  我告訴你,
[00:14:03.000 --> 00:14:05.000]  他絕對明白他說什麼,
[00:14:05.000 --> 00:14:06.000]  有時候我們覺得,
[00:14:06.000 --> 00:14:08.000]  這些聖經的人,
[00:14:08.000 --> 00:14:11.000]  他們當然是信心爆棚的,
[00:14:11.000 --> 00:14:13.000]  當然不是,
[00:14:13.000 --> 00:14:15.000]  聖經寫的詩的人,
[00:14:15.000 --> 00:14:18.000]  你督他,你以為他沒有血出嗎?
[00:14:18.000 --> 00:14:21.000]  你以為他病的時候不會死嗎?
[00:14:21.000 --> 00:14:22.000]  他們絕對是,
[00:14:22.000 --> 00:14:23.000]  你知道有一個人說過一句話,
[00:14:23.000 --> 00:14:24.000]  我聽了之後,
[00:14:24.000 --> 00:14:26.000]  我覺得一刻叮一聲醒了,
[00:14:26.000 --> 00:14:28.000]  他說你知不知道,
[00:14:28.000 --> 00:14:31.000]  這麼多個大宗教建立的時候,
[00:14:31.000 --> 00:14:34.000]  是沒有藥,
[00:14:34.000 --> 00:14:36.000]  沒有抗生素,
[00:14:36.000 --> 00:14:38.000]  如果你牙痛,
[00:14:38.000 --> 00:14:41.000]  你用刀去刮牙出來,
[00:14:41.000 --> 00:14:43.000]  不然你會繼續痛,
[00:14:43.000 --> 00:14:44.000]  如果你頭痛,
[00:14:44.000 --> 00:14:45.000]  就弄穿它,
[00:14:45.000 --> 00:14:46.000]  希望有東西走出來,
[00:14:46.000 --> 00:14:47.000]  然後你就不痛,
[00:14:47.000 --> 00:14:49.000]  然後死了,
[00:14:49.000 --> 00:14:51.000]  我想是,
[00:14:51.000 --> 00:14:54.000]  舊時的人絕對明白什麼叫痛苦,
[00:14:54.000 --> 00:14:55.000]  今天我們說,
[00:14:55.000 --> 00:14:57.000]  哎呀,好痛啊,好痛啊,
[00:14:57.000 --> 00:14:58.000]  吃了止痛丸,
[00:14:58.000 --> 00:14:59.000]  然後睡覺,
[00:14:59.000 --> 00:15:00.000]  明天就沒事了,
[00:15:00.000 --> 00:15:01.000]  如果是舊時,
[00:15:01.000 --> 00:15:02.000]  你怎麼做呢?
[00:15:02.000 --> 00:15:04.000]  你說哎呀,好冷啊,
[00:15:04.000 --> 00:15:06.000]  那就開暖氣,
[00:15:06.000 --> 00:15:08.000]  舊時的人開什麼暖氣呢?
[00:15:08.000 --> 00:15:10.000]  所以他們絕對明白是怎麼樣的,
[00:15:10.000 --> 00:15:13.000]  他們明白什麼叫恐懼,
[00:15:13.000 --> 00:15:15.000]  他們明白什麼叫死亡,
[00:15:15.000 --> 00:15:17.000]  這個人說什麼呢?
[00:15:17.000 --> 00:15:21.000]  耶和華是我的避難所,
[00:15:21.000 --> 00:15:23.000]  絕對不要小看他,
[00:15:23.000 --> 00:15:25.000]  因為他知道他在說什麼,
[00:15:25.000 --> 00:15:26.000]  我們不要說,
[00:15:26.000 --> 00:15:27.000]  你不明白的,
[00:15:27.000 --> 00:15:28.000]  我跟你說,
[00:15:28.000 --> 00:15:30.000]  他比我們還要明白,
[00:15:30.000 --> 00:15:31.000]  他說,
[00:15:31.000 --> 00:15:34.000]  住在耶和華的陰下,
[00:15:34.000 --> 00:15:37.000]  這首詩應該是耶路撒冷那裡寫的,
[00:15:37.000 --> 00:15:40.000]  因為是耶路撒冷聖殿唱的詩,
[00:15:40.000 --> 00:15:42.000]  所以他在耶和華的陰下,
[00:15:42.000 --> 00:15:44.000]  實在是影子之下,
[00:15:44.000 --> 00:15:46.000]  應該是聖殿,
[00:15:46.000 --> 00:15:48.000]  他看到的聖殿,
[00:15:48.000 --> 00:15:50.000]  聖殿在山那裡,
[00:15:50.000 --> 00:15:55.000]  所以在山腳圍繞聖殿山腳的人,
[00:15:55.000 --> 00:16:00.000]  感覺上他真的住在耶和華的影子之下過日子,
[00:16:00.000 --> 00:16:02.000]  你有沒有想過?
[00:16:02.000 --> 00:16:04.000]  因為聖殿在山頂,
[00:16:04.000 --> 00:16:05.000]  他們在下面,
[00:16:05.000 --> 00:16:10.000]  他覺得他自己真的住在耶和華的影子之下過日子,
[00:16:10.000 --> 00:16:11.000]  所以覺得安全,
[00:16:11.000 --> 00:16:12.000]  因為神在這裡,
[00:16:12.000 --> 00:16:14.000]  我們是安全的,
[00:16:14.000 --> 00:16:17.000]  今天我們說,
[00:16:17.000 --> 00:16:20.000]  我們是神的聖殿,
[00:16:20.000 --> 00:16:21.000]  我們的身體就是神的聖殿,
[00:16:21.000 --> 00:16:23.000]  我們的教會就是神的聖殿,
[00:16:23.000 --> 00:16:24.000]  這是對的,
[00:16:24.000 --> 00:16:25.000]  既然如此,
[00:16:25.000 --> 00:16:27.000]  我們去到哪裡,
