
[00:00:00.000 --> 00:00:04.000]  各位弟兄姊妹,住內平安。
[00:08:47.000 --> 00:08:52.000]  你要怎樣?「道」,再來一次,「亞當」,
[00:08:52.000 --> 00:08:56.000]  有一個要認的,你不是亞當,你不用認。
[00:08:56.000 --> 00:09:00.000]  如果不懂得讀那個名字怎麼辦?
[00:09:00.000 --> 00:09:07.000]  我試過去代課,在教員休息室裏面,
[00:09:07.000 --> 00:09:12.000]  我問這個問題,有些資深的老師看著我,
[00:09:12.000 --> 00:09:18.000]  他們都是代課,沒有經驗,我教你吧,小朋友。
[00:09:18.000 --> 00:09:25.000]  你不懂那個,不要說不懂,你就不讀他的名字,
[00:09:25.000 --> 00:09:30.000]  叫完全班之後,你就問,誰沒有名字?
[00:09:30.000 --> 00:09:35.000]  舉手吧,什麼名字?自己讀出來,
[00:09:35.000 --> 00:09:41.000]  那你就可以懂得讀,不用說你不懂,老師是什麼都懂的。
[00:09:41.000 --> 00:09:48.000]  這個很重要的,有時你教書教得久,經驗就足夠了。
[00:09:48.000 --> 00:09:55.000]  很多這些是老生常談的經驗分享。
[00:09:55.000 --> 00:09:59.000]  不過在這書《歷代志》做了一件事,
[00:09:59.000 --> 00:10:05.000]  其實它不是想告訴你誰生誰,很沉悶的。
[00:10:05.000 --> 00:10:11.000]  其實它在跟你點名,
[00:10:11.000 --> 00:10:19.000]  亞當、瑟特、以羅氏、蓋南、馬勒烈、瓦烈、
[00:10:19.000 --> 00:10:27.000]  以洛、馬土薩拉、拉麥、羅亞、閃含、瓦忽。
[00:10:27.000 --> 00:10:32.000]  這裏一共有十一代,
[00:10:32.000 --> 00:10:40.000]  從上帝創造天地亞當開始,
[00:10:40.000 --> 00:10:51.000]  幾個名字之後就講到洪水、羅亞、方舟,很快。
[00:10:51.000 --> 00:10:59.000]  本來是很長的歷史,但是用了一個你無法想像的,
[00:10:59.000 --> 00:11:09.000]  再簡單過這個辦法,點名,來將歷史講出來。
[00:11:09.000 --> 00:11:14.000]  當然你要懂得歷史,你才知道它做什麼。
[00:11:14.000 --> 00:11:17.000]  如果你沒有讀過《創世記》,
[00:11:17.000 --> 00:11:23.000]  你不知道歷代志的作者,在頭三節,
[00:11:23.000 --> 00:11:40.000]  十三個人名就已經概括地說明了《創世記》第一章到第九章。
[00:11:40.000 --> 00:11:52.000]  很簡潔,節奏很明快,用的方法是最經濟化的,
[00:11:52.000 --> 00:11:57.000]  就是這樣跟你溫習歷史。
[00:11:57.000 --> 00:12:06.000]  每一個人名背後都有故事的,正如來到教會,
[00:12:06.000 --> 00:12:12.000]  我自己的母會,我受浸的教會,
[00:12:12.000 --> 00:12:20.000]  他們每個星期將弟兄姊妹奉獻的精信,
[00:12:20.000 --> 00:12:27.000]  在他們的秩序表印出來,不是用數目字,是用人名。
[00:12:27.000 --> 00:12:37.000]  嘩!這樣就知道他們有多少身家,每個月加起來有十個。
[00:12:37.000 --> 00:12:41.000]  我不是看這些的,因為我認識他們,
[00:12:41.000 --> 00:12:44.000]  這是我跟他們小時候玩大的,
[00:12:44.000 --> 00:12:47.000]  這個現在做了水警督察,快要退休了,
[00:12:47.000 --> 00:12:51.000]  以前小時候我跟他們打架,差不多掐死他們。
[00:12:51.000 --> 00:12:55.000]  這個離開過教會一段時間,現在回來,
[00:12:55.000 --> 00:13:04.000]  每個月奉獻感謝神,每個人名背後其實都有很多故事。
[00:13:04.000 --> 00:13:08.000]  只差你認識他,不認識他。
[00:13:08.000 --> 00:13:11.000]  歷代志這個人名對我們很陌生,
[00:13:11.000 --> 00:13:16.000]  因為不是在說我們的故事,
[00:13:16.000 --> 00:13:19.000]  在說什麼故事呢?
[00:13:19.000 --> 00:13:25.000]  很快我們就試試跳到第九章,
[00:13:25.000 --> 00:13:28.000]  嘩!這樣好,一至九章就讀完了,
[00:13:28.000 --> 00:13:32.000]  可以去宵夜了,桃園還在開,
[00:13:32.000 --> 00:13:37.000]  我們不過是做個首尾呼應,
[00:13:37.000 --> 00:13:40.000]  第一章我們讀了三節,不要太快就收工,
[00:13:40.000 --> 00:13:42.000]  還沒有,剛剛開工。
[00:13:42.000 --> 00:13:54.000]  第九章第一節到第三節,找到嗎?
[00:13:54.000 --> 00:13:56.000]  我們一起慢慢讀。
[00:13:56.000 --> 00:14:02.000]  以色列人到按加普計算,寫在以色列諸王記上,
[00:14:02.000 --> 00:14:06.000]  猶大人因犯罪就被擄到巴比倫,
[00:14:06.000 --> 00:14:12.000]  先從巴比倫回來,住在自己地業城邑中的,
[00:14:12.000 --> 00:14:18.000]  有以色列人,祭司利美人,利提靈的首領,
[00:14:18.000 --> 00:14:21.000]  住在耶路撒冷的,有猶大人,
[00:14:21.000 --> 00:14:26.000]  變雅敏人,以法連人,馬拿西人。
[00:14:26.000 --> 00:14:31.000]  這幾節又說了另一件事,
[00:14:31.000 --> 00:14:37.000]  說的是猶大被擄到巴比倫,
[00:14:37.000 --> 00:14:40.000]  但是現在他們回到耶路撒冷,
[00:14:40.000 --> 00:14:48.000]  重建聖殿,重建聖城,重建城牆,
[00:14:48.000 --> 00:14:54.000]  記得以色列記,利希米記的記錄。
[00:14:54.000 --> 00:14:59.000]  歷代志就是在這個時代背景完成的,
[00:14:59.000 --> 00:15:04.000]  他們回到耶路撒冷,劫後餘生。
[00:15:04.000 --> 00:15:09.000]  我小時候,有本英文小說,
[00:15:09.000 --> 00:15:12.000]  翻譯成中文,題目很吸引我,
[00:15:12.000 --> 00:15:18.000]  《撒克遜劫後英雄傳》,聽到都熱血沸騰,
[00:15:18.000 --> 00:15:25.000]  原來很悶的,說英國的故事。
[00:15:25.000 --> 00:15:29.000]  這一段的歷史,對我們很遙遠,
[00:15:29.000 --> 00:15:37.000]  但是對回到劫後餘生的猶大人,
[00:15:37.000 --> 00:15:45.000]  來到故鄉,見到耶路撒冷的荒涼,
[00:15:45.000 --> 00:15:49.000]  怎樣重建起來。
[00:15:49.000 --> 00:16:01.000]  歷代志是寫這班猶大人心裏的盼望,
[00:16:01.000 --> 00:16:05.000]  是寫他們怎樣回顧,
[00:16:05.000 --> 00:16:09.000]  不只是過去十年,不只是他們的一生,
[00:16:09.000 --> 00:16:13.000]  他們的歷史一直追上去,
[00:16:13.000 --> 00:16:20.000]  追到第一章第一節,是上帝創造亞當,
[00:16:20.000 --> 00:16:22.000]  由亞當開始說起。
[00:16:22.000 --> 00:16:25.000]  所以,對不起,先回到第一章,
[00:16:25.000 --> 00:16:30.000]  我們不可以這麼快就當自己讀完九章的家譜,
[00:16:30.000 --> 00:16:35.000]  騙誰,只是這裡三節,那裡三節,不可以的。
[00:16:35.000 --> 00:16:39.000]  其實第一章用點名的方式,
[00:16:39.000 --> 00:16:46.000]  第一節到第四節,說完從亞當到羅亞之後,
[00:16:46.000 --> 00:16:52.000]  接續下去的是二十四節到二十七節。
[00:16:52.000 --> 00:16:54.000]  你有聖經在手嗎?
[00:16:54.000 --> 00:16:57.000]  我給你一個IQ題目,
[00:16:57.000 --> 00:16:59.000]  這次我們一起讀,
[00:16:59.000 --> 00:17:05.000]  不過是不讀那些中文聖經翻譯加上去的字,
[00:17:05.000 --> 00:17:07.000]  可以嗎?
[00:17:07.000 --> 00:17:09.000]  懂不懂怎樣讀?
[00:17:09.000 --> 00:17:13.000]  剛才我讀第一節到第四節,
[00:17:13.000 --> 00:17:16.000]  現在用同樣的方法,
[00:17:16.000 --> 00:17:19.000]  我們讀二十四節到二十七節,
[00:17:19.000 --> 00:17:22.000]  來,試試,不要緊,小聲一點,
[00:17:22.000 --> 00:17:24.000]  那你錯了也沒有人知道。
[00:17:24.000 --> 00:17:42.000]  [漢語]
[00:17:42.000 --> 00:17:47.000]  厲害,你們真的懂得希伯來文,這麼厲害。
[00:17:47.000 --> 00:17:49.000]  你明白嗎?
[00:17:49.000 --> 00:17:52.000]  其實十個很簡單的人名,
[00:17:52.000 --> 00:18:01.000]  他們就將歷史從他們的先祖阿伯拉罕,
[00:18:01.000 --> 00:18:08.000]  追上去人類的始祖亞當。
[00:18:08.000 --> 00:18:12.000]  其實這個做法很奇怪,
[00:18:12.000 --> 00:18:16.000]  只有猶大人,
[00:18:16.000 --> 00:18:21.000]  他們會這樣看自己的歷史,
[00:18:21.000 --> 00:18:27.000]  就是說,他們的歷史,他們的民族,
[00:18:27.000 --> 00:18:33.000]  不是由英雄偉人建立開始,
[00:18:33.000 --> 00:18:36.000]  羅馬的歷史你聽過的,
[00:18:36.000 --> 00:18:40.000]  兩兄弟被狼養大了,
[00:18:40.000 --> 00:18:44.000]  於是南征北討,成為羅馬帝國,
[00:18:44.000 --> 00:18:50.000]  每一個民族都有他們輝煌的記憶,
[00:18:50.000 --> 00:18:52.000]  變成神話故事,
[00:18:52.000 --> 00:18:56.000]  最低限度變成傳奇人物。
[00:18:56.000 --> 00:18:58.000]  但是猶大人呢?
[00:18:58.000 --> 00:19:08.000]  他們的歷史是數上去神的創造。
[00:19:08.000 --> 00:19:10.000]  他們是怎樣來的?
[00:19:10.000 --> 00:19:12.000]  他們不只是說阿伯拉罕,
[00:19:12.000 --> 00:19:20.000]  他們是說上帝在他們這班人的身上,
[00:19:20.000 --> 00:19:25.000]  到底在做一件什麼事?
[00:19:25.000 --> 00:19:29.000]  因為一開始最早要數的,
[00:19:29.000 --> 00:19:32.000]  不用說的了,因為你熟創世記,
[00:19:32.000 --> 00:19:34.000]  亞當是怎樣來的?
[00:19:34.000 --> 00:19:38.000]  耶和華神說我們要照著我們的形象,
[00:19:38.000 --> 00:19:41.000]  按著我們的樣式做人,
[00:19:41.000 --> 00:19:44.000]  於是就做男做女,
[00:19:44.000 --> 00:19:46.000]  神就賜福給他們,
[00:19:46.000 --> 00:19:49.000]  生養眾多,遍滿全地。
[00:19:49.000 --> 00:19:52.000]  這是第一章二十七節。
[00:19:52.000 --> 00:19:53.000]  第二章第七節,
[00:19:53.000 --> 00:19:57.000]  耶和華神用地上塵土做人,
[00:19:57.000 --> 00:20:01.000]  將生氣吹在他的鼻孔裏面,
[00:20:01.000 --> 00:20:04.000]  他就成了有靈的活人,
[00:20:04.000 --> 00:20:06.000]  名叫亞當。
[00:20:06.000 --> 00:20:10.000]  神看哪人獨居不好,
[00:20:10.000 --> 00:20:12.000]  就把他當做夏娃,
[00:20:12.000 --> 00:20:13.000]  帶到他的面前,
[00:20:13.000 --> 00:20:17.000]  看骨中的骨,肉中的肉。
[00:20:17.000 --> 00:20:21.000]  整個創世記的敘述,
[00:20:21.000 --> 00:20:26.000]  每一個猶太人已熟能詳,
[00:20:26.000 --> 00:20:29.000]  這是他們的歷史。
[00:20:29.000 --> 00:20:32.000]  所以每一次有人問,
[00:20:32.000 --> 00:20:35.000]  為什麼會搞成這樣?
[00:20:35.000 --> 00:20:38.000]  為什麼我們會經歷這些事?
[00:20:38.000 --> 00:20:41.000]  他們就說,當客吧。
[00:20:41.000 --> 00:20:44.000]  命圖,什麼?
[00:20:44.000 --> 00:20:47.000]  堪苛,還有一個深一點的,
[00:20:47.000 --> 00:20:51.000]  命圖,什麼?多展。
[00:20:51.000 --> 00:20:52.000]  展字怎麼寫?
[00:20:52.000 --> 00:20:54.000]  真的要查一下Google才知道。
[00:20:54.000 --> 00:20:59.000]  不是的,猶太人不是信命運,
[00:20:59.000 --> 00:21:03.000]  猶太人信上帝。
[00:21:03.000 --> 00:21:06.000]  你和我都是,
[00:21:06.000 --> 00:21:09.000]  都被我們中國民間傳統,
[00:21:09.000 --> 00:21:12.000]  壟斷了我們的口頭禪。
[00:21:12.000 --> 00:21:15.000]  黑仔,潮一點的說法,
[00:21:15.000 --> 00:21:17.000]  都是命運來的。
[00:21:17.000 --> 00:21:20.000]  不是的,是上帝。
[00:21:20.000 --> 00:21:22.000]  他掌管歷史,
[00:21:22.000 --> 00:21:25.000]  他創造歷史,
[00:21:25.000 --> 00:21:33.000]  他帶領屬他的兒女子民,百姓,
[00:21:33.000 --> 00:21:38.000]  走過一代又一代,
[00:21:38.000 --> 00:21:41.000]  是在上帝的手中。
[00:21:41.000 --> 00:21:43.000]  我們只是以為那些好的東西,
[00:21:43.000 --> 00:21:45.000]  才是上帝那裡來的,
[00:21:45.000 --> 00:21:48.000]  不好的那些,不提也罷。
[00:21:48.000 --> 00:21:51.000]  不是的,不能跳的。
[00:21:51.000 --> 00:21:55.000]  你喜歡也好,你不喜歡也好,
[00:21:55.000 --> 00:22:01.000]  這些名字就是這樣記錄在聖經裡面。
[00:22:01.000 --> 00:22:09.000]  猶太人面對被擄亡國上帝的審判,
[00:22:09.000 --> 00:22:11.000]  痛苦的經歷,
[00:22:11.000 --> 00:22:16.000]  黑暗的年代,
[00:22:16.000 --> 00:22:23.000]  但他們的信心仍然穿越時空,
[00:22:23.000 --> 00:22:29.000]  回到上帝的掌管。
[00:22:29.000 --> 00:22:33.000]  你看他們從歷代一開始,
[00:22:33.000 --> 00:22:39.000]  用幾個名字,幾個人名,
[00:22:39.000 --> 00:22:41.000]  一直追上去,
[00:22:41.000 --> 00:22:50.000]  他們不是停在他們喜歡說的那些偉大的神蹟騎士,
[00:22:50.000 --> 00:22:52.000]  阿伯拉罕,獻耳撒,
[00:22:52.000 --> 00:22:56.000]  真是有信心,信心之父,信心之父。
[00:22:56.000 --> 00:23:00.000]  瓦國怎樣跟拉班咬手瓜,贏了,
[00:23:00.000 --> 00:23:04.000]  這個好東西,我們就是這樣的後代,
[00:23:04.000 --> 00:23:06.000]  所以沒有人欺負我們。
[00:23:06.000 --> 00:23:08.000]  他們都說這些故事,
[00:23:08.000 --> 00:23:11.000]  因為很entertaining,
[00:23:11.000 --> 00:23:14.000]  吃完飯之後,說大家都很開心,
[00:23:14.000 --> 00:23:17.000]  喝多兩杯之後,還加鹽加醋,
[00:23:17.000 --> 00:23:20.000]  弱失落埃及,被人引誘他,
[00:23:20.000 --> 00:23:23.000]  他又好東西,個個都會說。
[00:23:23.000 --> 00:23:25.000]  他們一直追上去,
[00:23:25.000 --> 00:23:32.000]  其實他們在問上帝創造我們,
[00:23:32.000 --> 00:23:34.000]  為甚麼呢?
[00:23:34.000 --> 00:23:37.000]  有甚麼原因呢?
[00:23:37.000 --> 00:23:40.000]  有甚麼目的呢?
[00:23:40.000 --> 00:23:45.000]  所以,剛才我們追的是以色列人,
[00:23:45.000 --> 00:23:48.000]  猶大的歷史,
[00:23:48.000 --> 00:23:52.000]  從阿伯拉罕,上到阿當,
[00:23:52.000 --> 00:23:54.000]  我再和你看下去,
[00:23:54.000 --> 00:23:57.000]  第一章,二十八節,
[00:23:57.000 --> 00:24:01.000]  這裡說阿伯拉罕的兒子是以撒,
[00:24:01.000 --> 00:24:03.000]  以實瑪利,
[00:24:03.000 --> 00:24:07.000]  然後你看看三十四節,
[00:24:07.000 --> 00:24:10.000]  阿伯拉罕生以撒,
[00:24:10.000 --> 00:24:15.000]  以撒的兒子是以素和以色列,
[00:24:15.000 --> 00:24:19.000]  揭去後面第二章,第一節,
[00:24:19.000 --> 00:24:22.000]  我又要你幫我一起讀了,
[00:24:22.000 --> 00:24:27.000]  因為這書的名字,你應該懂得,
[00:24:27.000 --> 00:24:29.000]  我不敢說熟悉,
[00:24:29.000 --> 00:24:31.000]  不過起碼你應該聽過,
[00:24:31.000 --> 00:24:33.000]  一起來,二章,第一第二節,
[00:24:33.000 --> 00:24:39.000]  以色列的兒子是劉弁,西綿,利未,猶大,
[00:24:39.000 --> 00:24:43.000]  以撒加,西布倫,但,約瑟,
[00:24:43.000 --> 00:24:49.000]  辯雅敏,拿忽他利,加德,阿切,
[00:24:49.000 --> 00:24:51.000]  看到嗎?
[00:24:51.000 --> 00:24:53.000]  他們自己的歷史很熟悉,
[00:24:53.000 --> 00:24:57.000]  所以他一直追上去十二支派,
[00:24:57.000 --> 00:25:00.000]  以色列,雅各是他們的父親,
[00:25:00.000 --> 00:25:02.000]  雅各的父親是誰?
[00:25:02.000 --> 00:25:04.000]  以撒,以撒的父親是誰?
[00:25:04.000 --> 00:25:07.000]  阿伯拉罕,阿伯拉罕的父親是誰?
[00:25:07.000 --> 00:25:11.000]  一直追,用人名追上去,
[00:25:11.000 --> 00:25:15.000]  亞當,上帝創造我們,
[00:25:15.000 --> 00:25:18.000]  他從一本做出萬俗,
[00:25:18.000 --> 00:25:21.000]  我們可以追本溯源,
[00:25:21.000 --> 00:25:26.000]  回到上帝創造天地,
[00:25:26.000 --> 00:25:29.000]  你說他們可以,我們不可以,
[00:25:29.000 --> 00:25:31.000]  我們遲堂都未回過,
[00:25:31.000 --> 00:25:33.000]  又沒有族譜,
[00:25:33.000 --> 00:25:35.000]  我只知道爺爺叫甚麼名字,
[00:25:35.000 --> 00:25:37.000]  人都未見過,
[00:25:37.000 --> 00:25:40.000]  其實,如果我們又試下追下,
[00:25:40.000 --> 00:25:45.000]  我們的信仰的淵源,
[00:25:45.000 --> 00:25:49.000]  西區華基何時成立?
[00:25:49.000 --> 00:25:52.000]  不敢考Pastor Daniel,
[00:25:52.000 --> 00:25:55.000]  你年輕,大概有時你未出世,
[00:25:55.000 --> 00:25:57.000]  考一下盧牧師,
[00:25:57.000 --> 00:25:59.000]  盧牧師在哪裏?
[00:25:59.000 --> 00:26:01.000]  盧牧師在這裏,
[00:26:01.000 --> 00:26:04.000]  你記得哪一年開始?
[00:26:04.000 --> 00:26:06.000]  2001年開始,
[00:26:06.000 --> 00:26:09.000]  這個世紀,很年輕,
[00:26:09.000 --> 00:26:13.000]  請問華基聯會,
[00:26:13.000 --> 00:26:15.000]  你們不是第一間,
[00:26:15.000 --> 00:26:17.000]  你們只是加入,
[00:26:17.000 --> 00:26:21.000]  請問ASAM何時創立?
[00:26:21.000 --> 00:26:22.000]  沒有人知道,
[00:26:22.000 --> 00:26:24.000]  但黃牧師在這裏,
[00:26:24.000 --> 00:26:25.000]  今晚他來到,
[00:26:25.000 --> 00:26:26.000]  就是要問他,
[00:26:26.000 --> 00:26:29.000]  黃牧師,請問你那時多年輕?
[00:26:29.000 --> 00:26:32.000]  未出世,感謝主,
[00:26:32.000 --> 00:26:35.000]  高雲漢牧師來多倫多,
[00:26:35.000 --> 00:26:37.000]  開始學生工作,
[00:26:37.000 --> 00:26:39.000]  60年代?
[00:26:39.000 --> 00:26:41.000]  1974年,
[00:26:41.000 --> 00:26:45.000]  請問高雲漢牧師在多倫多信耶穌?
[00:26:45.000 --> 00:26:47.000]  不是,
[00:26:47.000 --> 00:26:49.000]  有沒有人認識他在哪裏信?
[00:26:49.000 --> 00:26:53.000]  香港?還是內地?
[00:26:53.000 --> 00:26:56.000]  內地,不是香港,
[00:26:56.000 --> 00:26:59.000]  誰帶高牧師信耶穌?
[00:26:59.000 --> 00:27:02.000]  你追上去問,
[00:27:02.000 --> 00:27:04.000]  我們獨立教會,
[00:27:04.000 --> 00:27:05.000]  沒有歷史,
[00:27:05.000 --> 00:27:07.000]  就停在高牧師,
[00:27:07.000 --> 00:27:10.000]  不是的,
[00:27:10.000 --> 00:27:14.000]  誰將福音帶到中國?
[00:27:14.000 --> 00:27:16.000]  宣教士,
[00:27:16.000 --> 00:27:17.000]  你不認識他,
[00:27:17.000 --> 00:27:19.000]  不過總有一個宣教士,
[00:27:19.000 --> 00:27:21.000]  將福音帶到中國,
[00:27:21.000 --> 00:27:24.000]  然後福音帶到高牧師,
[00:27:24.000 --> 00:27:25.000]  高牧師信耶穌,
[00:27:25.000 --> 00:27:27.000]  在香港讀神學,
[00:27:27.000 --> 00:27:28.000]  過來多倫多,
[00:27:28.000 --> 00:27:31.000]  1974年出世了,
[00:27:31.000 --> 00:27:34.000]  是吧?
[00:27:34.000 --> 00:27:36.000]  建立華記教會,
[00:27:36.000 --> 00:27:37.000]  西區華記,
[00:27:37.000 --> 00:27:40.000]  你們在西區華記信主受洗的,
[00:27:40.000 --> 00:27:42.000]  有沒有?
[00:27:42.000 --> 00:27:43.000]  有,感謝主,
[00:27:43.000 --> 00:27:44.000]  請放下,
[00:27:44.000 --> 00:27:45.000]  不是叫你缺志,
[00:27:45.000 --> 00:27:46.000]  不過,
[00:27:46.000 --> 00:27:47.000]  你明白嗎?
[00:27:47.000 --> 00:27:50.000]  你看到你的歷史追上去,
[00:27:50.000 --> 00:27:53.000]  如果你知道那個宣教士是誰的,
[00:27:53.000 --> 00:27:55.000]  我是宣道會的,
[00:27:55.000 --> 00:27:56.000]  我知道的,
[00:27:56.000 --> 00:27:58.000]  宣道會是怎樣開始的?
[00:27:58.000 --> 00:28:00.000]  A.B. Simpson 牧師,
[00:28:00.000 --> 00:28:02.000]  他是長老會的牧師,
[00:28:02.000 --> 00:28:04.000]  長老會是怎樣開始的?
[00:28:04.000 --> 00:28:08.000]  若翰·加爾文在改教運動的時候開始的,
[00:28:08.000 --> 00:28:10.000]  加爾文是怎樣信耶穌的?
[00:28:10.000 --> 00:28:12.000]  中世紀一直傳來,
[00:28:12.000 --> 00:28:13.000]  中世紀的基督徒,
[00:28:13.000 --> 00:28:16.000]  初期教會,
