
[00:00:00.000 --> 00:00:08.960]  多謝主席剛才帶領我們讀了這段今天要思考的經文
[00:03:09.800 --> 00:03:12.120]  你自己說如啟迪我們
[00:03:12.120 --> 00:03:13.880]  開啟我們的心你的靈
[00:03:13.880 --> 00:03:17.160]  也感動我們開我們的眼睛
[00:03:17.160 --> 00:03:18.440]  也給我們力量
[00:03:18.440 --> 00:03:21.960]  讓我們能夠在平常的日子
[00:03:21.960 --> 00:03:23.840]  能夠身體力行
[00:03:23.840 --> 00:03:26.240]  將我們的信仰
[00:03:26.240 --> 00:03:29.120]  我們對你的信能夠實踐出來
[00:03:29.120 --> 00:03:33.360]  誰聽我們禱告奉主命給
[00:03:33.360 --> 00:03:37.840]  這件事整段經文引發事情的原因
[00:03:37.840 --> 00:03:40.440]  當然就是第二節
[00:03:40.440 --> 00:03:49.320]  約翰坐牢的時候
[00:03:49.320 --> 00:03:50.480]  以前和現在一樣
[00:03:50.480 --> 00:03:55.920]  一開始有人探聽見基督所做的事情
[00:03:55.920 --> 00:03:57.480]  這裡很特別的
[00:03:57.480 --> 00:04:00.600]  馬太記載
[00:04:00.600 --> 00:04:05.360]  不是說約翰聽見耶穌所做的事情
[00:04:05.360 --> 00:04:07.280]  已經說明是基督
[00:04:07.280 --> 00:04:10.120]  但如果你看這節經文
[00:04:10.120 --> 00:04:12.520]  約翰聽見基督所做的事情
[00:04:12.520 --> 00:04:13.880]  就派兩個門徒去
[00:04:13.880 --> 00:04:16.040]  第三節就說要問
[00:04:16.040 --> 00:04:19.560]  這裡就轉做耶穌
[00:04:19.560 --> 00:04:22.160]  將來要來的是不是你
[00:04:22.160 --> 00:04:25.120]  還是我們要等另外一個
[00:04:25.120 --> 00:04:26.720]  你也不是
[00:04:26.720 --> 00:04:30.960]  所以馬太說的時候
[00:04:30.960 --> 00:04:34.000]  一開始就承認耶穌是基督
[00:04:34.000 --> 00:04:37.120]  反過來引發的事情
[00:04:37.120 --> 00:04:39.040]  反而是施洗約翰
[00:04:39.040 --> 00:04:41.680]  耶穌的表親
[00:04:41.680 --> 00:04:43.760]  對耶穌出現懷疑
[00:04:43.760 --> 00:04:46.400]  所以第二個問耶穌是合理的
[00:04:46.400 --> 00:04:48.280]  因為施洗約翰的門徒
[00:04:48.280 --> 00:04:50.680]  就不會稱呼耶穌為基督
[00:04:50.680 --> 00:04:54.080]  他們的師父正正懷疑
[00:04:54.080 --> 00:04:55.520]  是不是那位基督
[00:04:55.520 --> 00:04:56.600]  那位彌賽亞
[00:04:56.600 --> 00:05:01.280]  那位先知應許要來的那位
[00:05:01.280 --> 00:05:07.840]  所以整件事情引發的就是
[00:05:07.840 --> 00:05:09.640]  約翰坐牢
[00:05:09.640 --> 00:05:13.120]  他對耶穌起了疑問
[00:05:13.120 --> 00:05:15.160]  坐牢的人
[00:05:15.160 --> 00:05:18.680]  可能都會對很多事情產生疑問
[00:05:18.680 --> 00:05:21.880]  包括對自己的人生都會產生疑問
[00:05:21.880 --> 00:05:23.440]  為什麼會坐牢
[00:05:23.440 --> 00:05:26.120]  我是不是真的做錯事
[00:05:26.120 --> 00:05:29.840]  是不是蒙不白自冤
[00:05:29.840 --> 00:05:32.920]  還是死有餘辜
[00:05:32.920 --> 00:05:34.160]  到底是什麼事情
[00:05:34.160 --> 00:05:38.080]  我們要明白約翰坐牢到底是什麼事情
[00:05:38.080 --> 00:05:41.520]  馬太福音這裡沒有記載
[00:05:41.520 --> 00:05:43.440]  但是三章之後
[00:05:43.440 --> 00:05:47.040]  我們就會看到約翰坐牢最終的下場
[00:05:47.040 --> 00:05:49.600]  盧家福音記載得仔細一點
[00:05:49.600 --> 00:05:52.480]  他最終會被希律所殺
[00:05:52.480 --> 00:05:55.840]  但是他為什麼坐牢
[00:05:55.840 --> 00:06:00.000]  就是因為他的嘴巴
[00:06:00.000 --> 00:06:01.800]  如果我們中國人說的話
[00:06:01.800 --> 00:06:04.080]  是有些意思的話
[00:06:04.080 --> 00:06:05.680]  就是窩從口出
[00:06:05.680 --> 00:06:08.000]  他坐牢的災禍
[00:06:08.000 --> 00:06:09.600]  就是由他的嘴巴招致的
[00:06:09.600 --> 00:06:13.920]  因為他是責備當時候的昏風王希律
[00:06:13.920 --> 00:06:16.800]  不是耶穌出生的時候的大希律
[00:06:16.800 --> 00:06:19.920]  就是將伯利恆附近的城鎮
[00:06:19.920 --> 00:06:22.800]  一歲二十的小孩全部殺了
[00:06:22.800 --> 00:06:27.280]  那個是希律的爸爸
[00:06:27.280 --> 00:06:30.240]  這個是大希律的兒子
[00:06:30.240 --> 00:06:32.640]  希律做了什麼事
[00:06:32.640 --> 00:06:36.720]  使約翰的嘴巴針對他
[00:06:36.720 --> 00:06:39.360]  就是他娶了他的嫂子
[00:06:39.360 --> 00:06:46.480]  他的哥哥菲利亞的妻子希羅底為妻子
[00:06:46.480 --> 00:06:49.600]  問題就是菲利亞還沒死
[00:06:49.600 --> 00:06:52.240]  我們知道猶太人的規矩裡面
[00:06:52.240 --> 00:06:53.920]  為了中國人所說的
[00:06:53.920 --> 00:06:56.640]  某程度上都是繼後香燈
[00:06:56.640 --> 00:06:57.440]  所謂繼後香燈
[00:06:57.440 --> 00:06:59.280]  其實大家盛事都一樣
[00:06:59.280 --> 00:07:02.160]  是承受了遺產
[00:07:02.160 --> 00:07:08.240]  猶太人的內婚
[00:07:08.240 --> 00:07:10.800]  就會兄弟的配偶
[00:07:10.800 --> 00:07:12.400]  由於兄弟過世
[00:07:12.400 --> 00:07:16.000]  是由哥哥或弟弟娶過來
[00:07:16.000 --> 00:07:21.120]  讓他的財產不會流出到外人的地方
[00:07:21.120 --> 00:07:24.080]  路德記可能聽說過
[00:07:24.080 --> 00:07:26.480]  接觸過這類事情
[00:07:26.480 --> 00:07:29.280]  但問題是哥哥還在生的時候
[00:07:29.280 --> 00:07:34.960]  就變成了亂論
[00:07:34.960 --> 00:07:39.440]  再加上希羅底和菲利亞
[00:07:39.440 --> 00:07:40.960]  都是有其他關係的
[00:07:40.960 --> 00:07:42.480]  事源大希律
[00:07:42.480 --> 00:07:44.640]  就是他們的爸爸
[00:07:44.640 --> 00:07:49.120]  很喜歡將生出來的子女
[00:07:49.120 --> 00:07:51.680]  互相分配
[00:07:51.680 --> 00:07:52.880]  很奇怪
[00:07:52.880 --> 00:07:55.840]  希律的子女
[00:07:55.840 --> 00:07:57.680]  都是不同的太太
[00:07:57.680 --> 00:07:59.360]  不同的媽媽生出來的
[00:07:59.360 --> 00:08:02.720]  所以希律和菲利亞
[00:08:02.720 --> 00:08:04.320]  是同父大希律
[00:08:04.320 --> 00:08:05.920]  二母的兄弟
[00:08:05.920 --> 00:08:07.360]  而希羅底
[00:08:07.360 --> 00:08:10.240]  也是希律的大哥
[00:08:10.240 --> 00:08:12.800]  阿利多布的女兒
[00:08:12.800 --> 00:08:14.080]  所以你想想
[00:08:14.080 --> 00:08:15.360]  這個情況就很複雜
[00:08:15.360 --> 00:08:19.840]  他們的爸爸大希律
[00:08:19.840 --> 00:08:22.400]  安排了他的兒子的女兒希羅底
[00:08:22.400 --> 00:08:24.320]  嫁給他另外一個兒子叫做菲力
[00:08:24.320 --> 00:08:29.120]  然後他第三個兒子希律
[00:08:29.120 --> 00:08:31.360]  去到羅馬探望菲力的時候
[00:08:31.360 --> 00:08:33.040]  有一次菲力住在羅馬
[00:08:33.040 --> 00:08:35.520]  見到他的嫂子生了一隻貓
[00:08:35.520 --> 00:08:38.720]  兩個都互相感情
[00:08:39.280 --> 00:08:44.880]  結果希羅底跟了希律回巴勒斯坦
[00:08:44.880 --> 00:08:48.960]  和他的丈夫菲力離婚
[00:08:48.960 --> 00:08:51.040]  所以希律娶了他的嫂子
[00:08:51.040 --> 00:08:53.600]  但希羅底是希律的大哥
[00:08:53.600 --> 00:08:56.000]  也是同父二母的阿利多布的女兒
[00:08:56.000 --> 00:09:00.480]  所以希律的老婆是他的姪女
[00:09:00.480 --> 00:09:02.160]  也是他的嫂子
[00:09:02.160 --> 00:09:03.680]  現在變成了他老婆
[00:09:03.680 --> 00:09:05.920]  很亂啊
[00:09:05.920 --> 00:09:09.360]  我們知道皇族
[00:09:09.360 --> 00:09:12.080]  帝王之家的貴族
[00:09:12.080 --> 00:09:16.080]  我們知道在埃及的法老傳統
[00:09:16.080 --> 00:09:17.360]  宮廷裡面
[00:09:17.360 --> 00:09:20.960]  他們都會有亂倫這種情況出現
[00:09:20.960 --> 00:09:23.200]  但在聖經裡面我們看到
[00:09:23.200 --> 00:09:25.920]  約翰針對他主要是娶了他的嫂子
[00:09:25.920 --> 00:09:27.680]  當他哥哥還在世的時候
[00:09:27.680 --> 00:09:28.960]  他娶了他的嫂子
[00:09:28.960 --> 00:09:32.240]  結果希律就把他扔進監獄
[00:09:32.240 --> 00:09:33.040]  不想聽
[00:09:34.000 --> 00:09:40.720]  為什麼司禮翰的嘴巴會遮攔呢
[00:09:40.720 --> 00:09:43.600]  這當然是和司禮翰的工作
[00:09:43.600 --> 00:09:45.840]  他的身份有關係
[00:09:45.840 --> 00:09:49.200]  我們就要看馬太福音第三章
[00:09:49.200 --> 00:09:50.320]  沒有powerpoint的
[00:09:50.320 --> 00:09:51.440]  我讀給大家聽
[00:09:51.440 --> 00:09:54.000]  其實對司禮翰也會有些認識
[00:09:54.000 --> 00:09:55.440]  我讀給大家聽
[00:09:55.440 --> 00:09:56.560]  第三章
[00:09:56.560 --> 00:09:58.160]  馬太記載
[00:09:58.160 --> 00:10:00.320]  那時我讀的和合本
[00:10:00.320 --> 00:10:02.400]  耶路撒冷和猶太傳遞
[00:10:02.400 --> 00:10:04.960]  並約翰一帶的地方都出去約翰
[00:10:04.960 --> 00:10:06.480]  指著司禮翰那裡
[00:10:06.480 --> 00:10:07.840]  承認他們的罪
[00:10:07.840 --> 00:10:11.120]  司禮翰宣講天國近了
[00:10:11.120 --> 00:10:12.320]  你們都要悔改
[00:10:12.320 --> 00:10:13.760]  後來主耶穌出來的時候
[00:10:13.760 --> 00:10:15.840]  都是宣講這個信息
[00:10:15.840 --> 00:10:18.400]  人們就去約翰那裡承認他們的罪
[00:10:18.400 --> 00:10:20.800]  在約翰裡面受他的洗
[00:10:20.800 --> 00:10:22.880]  約翰看到這麼多的法利賽人
[00:10:22.880 --> 00:10:25.600]  和殺都該人都來受洗
[00:10:25.600 --> 00:10:26.720]  就對他們說
[00:10:26.720 --> 00:10:28.000]  毒蛇的種類
[00:10:28.000 --> 00:10:30.800]  誰指示你們逃避將來的憤怒
[00:10:30.800 --> 00:10:32.560]  你們要結出果子來
[00:10:32.560 --> 00:10:34.960]  和悔改的心相承
[00:10:34.960 --> 00:10:36.880]  不要自己心裡說
[00:10:36.880 --> 00:10:39.120]  阿伯拉罕是我們的祖宗
[00:10:39.120 --> 00:10:40.240]  我告訴你
[00:10:40.240 --> 00:10:43.040]  上帝能夠在這些石頭裡面
[00:10:43.040 --> 00:10:45.600]  替阿伯拉罕興起他的子孫
[00:10:45.600 --> 00:10:48.720]  現在把斧頭已經放在樹根上
[00:10:48.720 --> 00:10:50.560]  凡是結不出果子的樹
[00:10:50.560 --> 00:10:52.160]  都會撞下來
[00:10:52.160 --> 00:10:53.520]  丟到房裡
[00:10:53.520 --> 00:10:54.960]  我是用水
[00:10:54.960 --> 00:10:56.560]  接著下來他就說
[00:10:56.560 --> 00:10:57.680]  耶穌說
[00:10:57.680 --> 00:10:59.280]  用水和你們施洗
[00:10:59.280 --> 00:11:00.560]  叫你們悔改
[00:11:00.560 --> 00:11:02.880]  但是那位在我以後要來的能力
[00:11:02.880 --> 00:11:03.840]  比我更加大
[00:11:03.840 --> 00:11:05.680]  我就是和他提鞋
[00:11:05.680 --> 00:11:06.720]  都不配
[00:11:06.720 --> 00:11:09.120]  他要用聖靈和火
[00:11:09.120 --> 00:11:10.800]  為你們施洗
[00:11:10.800 --> 00:11:12.880]  他手裡面拿著播機
[00:11:12.880 --> 00:11:14.160]  要揚正他的牆
[00:11:14.160 --> 00:11:16.240]  將墨紙收在倉裡面
[00:11:16.240 --> 00:11:20.240]  將腔用不滅的火燒盡了
[00:11:20.240 --> 00:11:22.080]  這段是經文
[00:11:22.080 --> 00:11:25.600]  尤其是約翰說到後來
[00:11:25.600 --> 00:11:27.200]  他的表弟
[00:11:27.200 --> 00:11:28.240]  老表主耶穌
[00:11:28.240 --> 00:11:30.000]  和他差六個月而已
[00:11:30.000 --> 00:11:32.000]  因為瑪利亞
[00:11:32.000 --> 00:11:34.080]  探訪伊利沙伯的時候
[00:11:34.080 --> 00:11:36.400]  他已經有六個月的身孕
[00:11:36.400 --> 00:11:39.440]  他對他的認識
[00:11:39.440 --> 00:11:42.160]  就是說那位要來的比我更加大
[00:11:42.160 --> 00:11:44.080]  我和他提鞋都不配
[00:11:44.080 --> 00:11:45.920]  我是用水和你們洗
[00:11:45.920 --> 00:11:47.440]  但我叫你們悔改
[00:11:47.440 --> 00:11:48.080]  悔罪嘛
[00:11:48.080 --> 00:11:48.960]  天國近了
[00:11:48.960 --> 00:11:50.480]  人都應該悔改
[00:11:50.480 --> 00:11:53.280]  悔改是預備迎接天國的
[00:11:53.280 --> 00:11:55.840]  基本的人類的態度
[00:11:55.840 --> 00:11:58.640]  不然就沒有人能夠進入天國
[00:11:58.640 --> 00:12:01.840]  所以洗禮悔改
[00:12:01.840 --> 00:12:03.040]  接受他的洗
[00:12:03.040 --> 00:12:05.040]  但後來那位
[00:12:05.040 --> 00:12:08.000]  他用聖靈和火
[00:12:08.000 --> 00:12:10.000]  和他廝洗
[00:12:10.000 --> 00:12:13.280]  約翰一開始出來
[00:12:13.280 --> 00:12:14.480]  就嘴巴
[00:12:14.480 --> 00:12:16.240]  我們說嘴巴會遮攔
[00:12:16.240 --> 00:12:17.840]  指著每個人都有罪
[00:12:17.840 --> 00:12:19.120]  你試一下
[00:12:19.120 --> 00:12:21.360]  今天出街
[00:12:21.360 --> 00:12:22.640]  在地鐵站門口
[00:12:22.640 --> 00:12:24.480]  巴士站隔離
[00:12:24.480 --> 00:12:25.520]  不要阻礙人上巴士
[00:12:25.520 --> 00:12:26.560]  總之在隔離
[00:12:26.560 --> 00:12:28.320]  拿個大聲公在那裡叫
[00:12:28.320 --> 00:12:29.360]  天國近了
[00:12:29.360 --> 00:12:30.320]  你們都要悔改
[00:12:30.320 --> 00:12:31.520]  每個人都有罪
[00:12:31.520 --> 00:12:33.040]  世人都有罪
[00:12:33.040 --> 00:12:34.480]  規矩上你試一下說
[00:12:34.480 --> 00:12:35.520]  我們全福音
[00:12:35.520 --> 00:12:39.600]  我都沒見過有人夠膽這樣說
[00:12:39.600 --> 00:12:43.360]  說話是對還是錯
[00:12:43.360 --> 00:12:44.160]  是對的
[00:12:44.160 --> 00:12:45.600]  但能夠說嗎
[00:12:45.600 --> 00:12:47.280]  你夠膽這樣說嗎
[00:12:47.280 --> 00:12:48.880]  約翰就是這樣說
[00:12:48.880 --> 00:12:49.840]  他夠膽說
[00:12:49.840 --> 00:12:51.840]  也就是這樣說
[00:12:51.840 --> 00:12:53.840]  甚至有人來到
[00:12:53.840 --> 00:12:55.360]  要聽聽他說話
[00:12:55.360 --> 00:12:56.240]  又或者
[00:12:56.240 --> 00:12:58.000]  都有點感動
[00:12:58.000 --> 00:13:00.000]  要讓他接受
[00:13:00.000 --> 00:13:02.000]  他在約旦河裡面洗禮
[00:13:02.000 --> 00:13:04.000]  他要罵他們
[00:13:04.000 --> 00:13:06.000]  你們洗什麼呀
[00:13:06.000 --> 00:13:08.000]  你講一套做一套
[00:13:08.000 --> 00:13:10.000]  除非你的行為結出
[00:13:10.000 --> 00:13:12.000]  跟你悔改心中相稱的果子
[00:13:12.000 --> 00:13:14.000]  不然白洗沒用
[00:13:14.000 --> 00:13:16.000]  上帝的斧頭已經放在樹根上
[00:13:16.000 --> 00:13:18.000]  凡結好果子
[00:13:18.000 --> 00:13:20.000]  就斬下來扔在火上
[00:13:20.000 --> 00:13:24.000]  所以約翰他服侍的
[00:13:24.000 --> 00:13:26.000]  有個特徵
[00:13:26.000 --> 00:13:28.000]  他很有火
[00:13:28.000 --> 00:13:30.960]  他的火是從口中噴出來的
[00:13:30.960 --> 00:13:36.000]  大家記得啟示錄第十一章
[00:13:36.000 --> 00:13:38.000]  兩個見證人
[00:13:38.000 --> 00:13:40.000]  突然第十一章開頭
[00:13:40.000 --> 00:13:42.000]  量度那個城城
[00:13:42.000 --> 00:13:44.000]  突然不知道從哪裡來的
[00:13:44.000 --> 00:13:46.000]  就出現兩個見證人
[00:13:46.000 --> 00:13:48.000]  又像伊利亞的穿著
[00:13:48.000 --> 00:13:50.000]  令人想起伊利亞
[00:13:50.000 --> 00:13:52.000]  思洗約翰
[00:13:52.000 --> 00:13:54.000]  他們兩個見證人
[00:13:54.000 --> 00:13:56.000]  口中噴火
[00:13:56.000 --> 00:13:58.000]  凡敵對他們
[00:13:58.000 --> 00:14:00.000]  他們兩個見證人
[00:14:00.000 --> 00:14:02.000]  用口中的火
[00:14:02.000 --> 00:14:04.000]  消滅了這些人
[00:14:04.000 --> 00:14:06.000]  夠火
[00:14:06.000 --> 00:14:08.000]  主要不是透過暴力
[00:14:08.000 --> 00:14:10.000]  是透過口
[00:14:10.000 --> 00:14:12.000]  事實上
[00:14:12.000 --> 00:14:14.000]  如果我們看
[00:14:14.000 --> 00:14:16.000]  不單止他
[00:14:16.000 --> 00:14:18.000]  擁有火
[00:14:18.000 --> 00:14:20.000]  他對主耶穌的理解
[00:14:20.000 --> 00:14:22.000]  對他這位老表的理解
[00:14:22.000 --> 00:14:24.000]  都是由火
[00:14:24.000 --> 00:14:26.000]  來理解
[00:14:26.000 --> 00:14:28.000]  約翰指出耶穌的三味真火
[00:14:28.000 --> 00:14:30.000]  我們中國人道家
[00:14:30.000 --> 00:14:32.000]  所說的三味真火
[00:14:32.000 --> 00:14:34.000]  沒有什麼是燒不爛的真火
[00:14:34.000 --> 00:14:36.000]  剛才我讀給大家聽
[00:14:36.000 --> 00:14:40.000]  馬達芬第三章第十節
[00:14:40.000 --> 00:14:42.000]  當約翰向那些
[00:14:42.000 --> 00:14:44.000]  要來接受洗禮的人
[00:14:44.000 --> 00:14:46.000]  警告他們的時候
[00:14:46.000 --> 00:14:48.000]  第十節他說
[00:14:48.000 --> 00:14:50.000]  現在把斧頭已經放在樹根上
[00:14:50.000 --> 00:14:52.000]  凡不見好果子的樹
[00:14:52.000 --> 00:14:54.000]  就撞下來
[00:14:54.000 --> 00:14:56.000]  燒在火裏
[00:14:56.000 --> 00:14:58.000]  這個就不是
[00:14:58.000 --> 00:15:00.000]  他自己會做的
[00:15:00.000 --> 00:15:02.000]  這個可以說是上帝做的
[00:15:02.000 --> 00:15:04.000]  第十一節
[00:15:04.000 --> 00:15:06.000]  就說到耶穌
[00:15:06.000 --> 00:15:08.000]  我是用水替你們施洗
[00:15:08.000 --> 00:15:10.000]  叫你們悔改
[00:15:10.000 --> 00:15:12.000]  但那個後面來能力比我大
[00:15:12.000 --> 00:15:14.000]  我就算和他提鞋都不配
[00:15:14.000 --> 00:15:16.000]  他用聖靈和火
[00:15:16.000 --> 00:15:18.000]  主耶穌都是和火有關
[00:15:18.000 --> 00:15:20.000]  和你們施洗
[00:15:20.000 --> 00:15:22.000]  再加上進一步
[00:15:22.000 --> 00:15:24.000]  他說耶穌手裏
[00:15:24.000 --> 00:15:26.000]  拿著波基
[00:15:26.000 --> 00:15:28.000]  要揚正他的牆
[00:15:28.000 --> 00:15:30.000]  把墨紙收在倉裏
[00:15:30.000 --> 00:15:32.000]  剩下的安披
[00:15:32.000 --> 00:15:34.000]  就用不滅的火
[00:15:34.000 --> 00:15:36.000]  燒了
[00:15:36.000 --> 00:15:38.000]  所以他將是
[00:15:38.000 --> 00:15:40.000]  耶穌將來會來的那位
[00:15:40.000 --> 00:15:42.000]  的服事
[00:15:42.000 --> 00:15:44.000]  是兩次用火聖靈和火
[00:15:44.000 --> 00:15:46.000]  這個火就沒有理由理解成
[00:15:46.000 --> 00:15:48.000]  是第二章
[00:15:48.000 --> 00:15:50.000]  聖靈降臨
[00:15:50.000 --> 00:15:52.000]  好像火焰
[00:15:52.000 --> 00:15:54.000]  臨到各人頭上
[00:15:54.000 --> 00:15:56.000]  不是那些火
[00:15:56.000 --> 00:15:58.000]  的樣式
[00:15:58.000 --> 00:16:00.000]  而是真是火
[00:16:00.000 --> 00:16:02.000]  而且他說
[00:16:02.000 --> 00:16:04.000]  要把人篩
[00:16:04.000 --> 00:16:06.000]  可能意思
[00:16:06.000 --> 00:16:08.000]  就是那些不願意悔改的人
[00:16:08.000 --> 00:16:10.000]  就會用火不滅的火
[00:16:10.000 --> 00:16:12.000]  燒盡
[00:16:12.000 --> 00:16:14.000]  而且這個
[00:16:14.000 --> 00:16:16.000]  耶穌將來
[00:16:16.000 --> 00:16:18.000]  那個火的服事
[00:16:18.000 --> 00:16:20.000]  聖靈與火
[00:16:20.000 --> 00:16:22.000]  和不滅的火
[00:16:22.000 --> 00:16:24.000]  那個服事
[00:16:24.000 --> 00:16:26.000]  都是和上帝那把斧頭
[00:16:26.000 --> 00:16:28.000]  放在樹根上
[00:16:28.000 --> 00:16:30.000]  對著不願意悔改的人
[00:16:30.000 --> 00:16:32.000]  把那棵樹
[00:16:32.000 --> 00:16:34.000]  不見果子的人
[00:16:34.000 --> 00:16:36.000]  那棵樹砍了扔在火裏
[00:16:36.000 --> 00:16:38.000]  同出一轍
[00:16:38.000 --> 00:16:40.000]  同一條道路
[00:16:40.000 --> 00:16:42.000]  所以我們看到
[00:16:42.000 --> 00:16:44.000]  約翰是這樣看待耶穌
[00:16:44.000 --> 00:16:46.000]  他自己有火
[00:16:46.000 --> 00:16:48.000]  但他預期
[00:16:48.000 --> 00:16:50.000]  要來的那位
[00:16:50.000 --> 00:16:52.000]  耶穌的火更加厲害
[00:16:52.000 --> 00:16:54.000]  我都是用水
[00:16:54.000 --> 00:16:56.000]  其實是水去潑火
[00:16:56.000 --> 00:16:58.000]  水是和你施洗叫你悔改
[00:16:58.000 --> 00:17:00.000]  他就不同了
[00:17:00.000 --> 00:17:02.000]  這是在馬太方第三章
[00:17:02.000 --> 00:17:04.000]  約翰對耶穌的看法
[00:17:04.000 --> 00:17:06.000]  我們剛才讀第十一章
[00:17:06.000 --> 00:17:08.000]  你就會發覺
[00:17:08.000 --> 00:17:10.000]  耶穌對約翰都有看法
[00:17:10.000 --> 00:17:12.000]  互相對對方
[00:17:12.000 --> 00:17:14.000]  都有些看法
[00:17:14.000 --> 00:17:16.000]  耶穌對他的
[00:17:16.000 --> 00:17:18.000]  表哥
[00:17:18.000 --> 00:17:20.000]  的看法又如何呢
[00:17:20.000 --> 00:17:22.000]  我們看第十章第十節
[00:17:22.000 --> 00:17:24.000]  就這樣抽
[00:17:24.000 --> 00:17:26.000]  第十節和第十四節
[00:17:26.000 --> 00:17:28.000]  來讀
[00:17:28.000 --> 00:17:30.000]  第十節之前
[00:17:30.000 --> 00:17:32.000]  你們先去看什麼
[00:17:32.000 --> 00:17:34.000]  看被風吹的蘆葦
[00:17:34.000 --> 00:17:36.000]  不好意思
[00:17:36.000 --> 00:17:38.000]  看蘆葦
[00:17:38.000 --> 00:17:40.000]  不好意思
[00:17:40.000 --> 00:17:42.000]  手機的問題
[00:17:42.000 --> 00:17:44.000]  手動了
[00:17:44.000 --> 00:17:46.000]  一碰就不見了
[00:17:46.000 --> 00:17:48.000]  還是穿細軟衣服的人
[00:17:48.000 --> 00:17:50.000]  還是要看先知
[00:17:50.000 --> 00:17:52.000]  是不是
[00:17:52.000 --> 00:17:54.000]  接著主耶穌在第十節
[00:17:54.000 --> 00:17:56.000]  前面說
[00:17:56.000 --> 00:17:58.000]  主耶穌說沒錯他是先知
[00:17:58.000 --> 00:18:00.000]  比先知更大
[00:18:00.000 --> 00:18:02.000]  第十節說
[00:18:02.000 --> 00:18:04.000]  經上記著說
[00:18:04.000 --> 00:18:06.000]  我要差遣我的使者
[00:18:06.000 --> 00:18:08.000]  在你面前
[00:18:08.000 --> 00:18:10.000]  為你
[00:18:10.000 --> 00:18:12.000]  預備道路
[00:18:12.000 --> 00:18:14.000]  所說的就是這個人
[00:18:14.000 --> 00:18:16.000]  這裡是引用馬拉基書
[00:18:16.000 --> 00:18:18.000]  第三章第一節
[00:18:18.000 --> 00:18:20.000]  接著第十四節
[00:18:20.000 --> 00:18:22.000]  馬太福音第十一章第十四節
[00:18:22.000 --> 00:18:24.000]  主耶穌再說一次
