
[00:00:00.000 --> 00:00:08.000]  師父我們感謝你,讓我們豐足
[00:04:00.000 --> 00:04:05.000]  我去到那邊的時候,他們剛剛成立了一年多的時間
[00:04:05.000 --> 00:04:07.000]  但這間教會
[00:04:07.000 --> 00:04:09.000]  他們是由幾十人開始
[00:04:09.000 --> 00:04:12.000]  兩年的時間已經去到二百多人
[00:04:12.000 --> 00:04:14.000]  我心裡非常感恩
[00:04:14.000 --> 00:04:18.000]  因為我去到的時候,看到他們那把傳福音的熱誠
[00:04:18.000 --> 00:04:20.000]  他們的火是很強
[00:04:20.000 --> 00:04:22.000]  我去到沒多久
[00:04:22.000 --> 00:04:25.000]  那邊的牧師已經找我來幫忙
[00:04:25.000 --> 00:04:28.000]  他知道我那邊教書,那邊讀神學
[00:04:28.000 --> 00:04:31.000]  他就問我可不可以幫忙做福音工作
[00:04:31.000 --> 00:04:35.000]  最後我就在大學生當中,來到大福音聖的查經
[00:04:35.000 --> 00:04:38.000]  兩年多的時間裡,有幾十個學生是信得住的
[00:04:38.000 --> 00:04:42.000]  另一方面,我們也開了一些門訓小組
[00:04:42.000 --> 00:04:46.000]  門訓小組令我感覺到興奮的
[00:04:46.000 --> 00:04:48.000]  就是其中一個門訓小組
[00:04:48.000 --> 00:04:52.000]  七個人,每個人報我的後塵
[00:04:52.000 --> 00:04:55.000]  進入到神學院裡,進修
[00:04:55.000 --> 00:04:58.000]  其中一個,現在在建國,做教務長
[00:04:58.000 --> 00:05:00.000]  我心裡非常感恩
[00:05:00.000 --> 00:05:04.000]  因為看到神學工作在一群留學生當中
[00:05:04.000 --> 00:05:06.000]  是沒有停頓過的
[00:05:06.000 --> 00:05:10.000]  所以兩年多後,當我去到阿寧頓那邊
[00:05:10.000 --> 00:05:13.000]  來到直塘,因為那裡是比較近我的神學院
[00:05:13.000 --> 00:05:17.000]  我不需要開五個多六個小時車到休斯敦
[00:05:17.000 --> 00:05:19.000]  來做福音工作
[00:05:19.000 --> 00:05:21.000]  所以我一開始的時間
[00:05:21.000 --> 00:05:23.000]  我們就三語
[00:05:23.000 --> 00:05:26.000]  國語、廣東話和英文
[00:05:26.000 --> 00:05:30.000]  四十多人,我們已經是三語的崇拜
[00:05:30.000 --> 00:05:33.000]  第二方面,我們去到那邊的時間
[00:05:33.000 --> 00:05:37.000]  也認定每一個人都是我們福音的對象
[00:05:37.000 --> 00:05:40.000]  我們希望能夠帶他們去信耶穌
[00:05:40.000 --> 00:05:42.000]  然後在這幾年裡
[00:05:42.000 --> 00:05:46.000]  神讓我認識有幾個在猜拳方面
[00:05:46.000 --> 00:05:49.000]  是非常有負擔、有恩賜的目者
[00:05:49.000 --> 00:05:52.000]  是影響我在那邊建立教會的時候
[00:05:52.000 --> 00:05:54.000]  教會發展的模式
[00:05:54.000 --> 00:05:59.000]  一個是我在休斯敦的主任牧師
[00:05:59.000 --> 00:06:01.000]  李寧生牧師
[00:06:01.000 --> 00:06:07.000]  他不單止是做了十幾年菲律賓的宣教士
[00:06:07.000 --> 00:06:12.000]  另一方面,他也是訓練我做悉經講道
[00:06:12.000 --> 00:06:14.000]  每一次我講章寫完的時候
[00:06:14.000 --> 00:06:16.000]  他都幫我來看
[00:06:16.000 --> 00:06:18.000]  以至我在當中學習很多
[00:06:18.000 --> 00:06:22.000]  第三方面,他帶領教會的模式
[00:06:22.000 --> 00:06:28.000]  就是注重將宣教看成是整個教會的生命
[00:06:28.000 --> 00:06:30.000]  是一種生活方式
[00:06:30.000 --> 00:06:34.000]  第二個目者對我影響很大
[00:06:34.000 --> 00:06:36.000]  就是戴紹增牧師
[00:06:36.000 --> 00:06:38.000]  他在猜拳聯會和東領會
[00:06:38.000 --> 00:06:41.000]  來到我們當下領會帶領我們的時間
[00:06:41.000 --> 00:06:43.000]  是他們一家的生命
[00:06:43.000 --> 00:06:46.000]  幾代的生命都在影響我們華人教會
[00:06:46.000 --> 00:06:52.000]  對同胞和其他外族福音的工作
[00:06:52.000 --> 00:06:55.000]  第三位目者就是黃詠信牧師
[00:06:55.000 --> 00:06:58.000]  我心裡感恩的是這位牧者
[00:06:58.000 --> 00:07:02.000]  無論在這個世界裡有哪一個點
[00:07:02.000 --> 00:07:06.000]  教會很少人信耶穌
[00:07:06.000 --> 00:07:11.000]  哪怕這個點所講的話不是他所講的話
[00:07:11.000 --> 00:07:14.000]  但他都會挖洞挖瀨
[00:07:14.000 --> 00:07:16.000]  都要去到那些地方
[00:07:16.000 --> 00:07:18.000]  海參崴他去到
[00:07:18.000 --> 00:07:20.000]  吉爾吉斯坦他去到
[00:07:20.000 --> 00:07:22.000]  任何一個不同的地方
[00:07:22.000 --> 00:07:26.000]  一開放,一有機會,有福音的門打開
[00:07:26.000 --> 00:07:28.000]  他就去
[00:07:28.000 --> 00:07:32.000]  去到的時候就和教會合作直託
[00:07:32.000 --> 00:07:35.000]  幾位牧者能夠帶給我一個新的
[00:07:35.000 --> 00:07:39.000]  嶄新的宣教的認識
[00:07:39.000 --> 00:07:41.000]  是因為這樣的緣故
[00:07:41.000 --> 00:07:44.000]  當我去到休斯敦兩年多後
[00:07:44.000 --> 00:07:46.000]  在阿靈頓直堂
[00:07:46.000 --> 00:07:49.000]  我就決定將阿靈頓的教會
[00:07:49.000 --> 00:07:53.000]  都看成一個宣教模式
[00:07:53.000 --> 00:07:56.000]  無論怎樣都要實踐大使命
[00:07:56.000 --> 00:07:58.000]  一個這樣的教會
[00:07:58.000 --> 00:07:59.000]  我很感恩
[00:07:59.000 --> 00:08:01.000]  我們教會開始一年
[00:08:01.000 --> 00:08:04.000]  我們就差一位神學生去到丹頓
[00:08:04.000 --> 00:08:07.000]  離開我們的地方大概有90英里
[00:08:07.000 --> 00:08:10.000]  我們開車大概要一個半小時才到達
[00:08:10.000 --> 00:08:13.000]  因為那裡有一個查勁班
[00:08:13.000 --> 00:08:15.000]  有很多華人學生
[00:08:15.000 --> 00:08:16.000]  但是沒有教會
[00:08:16.000 --> 00:08:19.000]  所以我們就差了一位神學生去到那邊
[00:08:19.000 --> 00:08:20.000]  我很感恩
[00:08:20.000 --> 00:08:22.000]  這個神學生去到那邊的時候
[00:08:22.000 --> 00:08:25.000]  就有很多時間建立那裡的人
[00:08:25.000 --> 00:08:27.000]  將他們轉變成基督徒
[00:08:27.000 --> 00:08:28.000]  然後做門徒的訓練
[00:08:28.000 --> 00:08:31.000]  又建立到一些人繼續進修神學
[00:08:31.000 --> 00:08:33.000]  告訴大家
[00:08:33.000 --> 00:08:36.000]  Robert Lee 也是那個地方
[00:08:36.000 --> 00:08:39.000]  在那邊信主
[00:08:39.000 --> 00:08:40.000]  信主的時間
[00:08:40.000 --> 00:08:42.000]  然後在那邊接受神學的訓練
[00:08:42.000 --> 00:08:44.000]  而這位的目者
[00:08:44.000 --> 00:08:45.000]  慈金代牧師
[00:08:45.000 --> 00:08:47.000]  現在就是馬來西亞
[00:08:47.000 --> 00:08:54.000]  韋斯利神學院的院長
[00:08:54.000 --> 00:08:57.000]  和一個當地中排的領袖
[00:08:57.000 --> 00:08:59.000]  我為了他非常感恩
[00:08:59.000 --> 00:09:01.000]  另一方面兩年後
[00:09:01.000 --> 00:09:04.000]  我們又在另一個大學城
[00:09:04.000 --> 00:09:07.000]  我們開車要六七個小時才到達
[00:09:07.000 --> 00:09:11.000]  這個大學城又開始織另一間華人教會
[00:09:11.000 --> 00:09:14.000]  兩個星期前
[00:09:14.000 --> 00:09:19.000]  先後兩個弟兄姊妹來我們教會
[00:09:19.000 --> 00:09:21.000]  講完道的時候
[00:09:21.000 --> 00:09:23.000]  走出來和我打招呼
[00:09:23.000 --> 00:09:26.000]  蘇默士是知道的
[00:09:26.000 --> 00:09:28.000]  嚇了我一跳
[00:09:28.000 --> 00:09:29.000]  幾十年沒見
[00:09:29.000 --> 00:09:31.000]  仍然一見如故
[00:09:31.000 --> 00:09:37.000]  分別來自Denton和Lubbock兩間教會
[00:09:37.000 --> 00:09:39.000]  各位親愛的弟兄姊妹
[00:09:39.000 --> 00:09:41.000]  我今天要和大家分享
[00:09:41.000 --> 00:09:46.000]  是什麼孕育我宣教的心
[00:09:46.000 --> 00:09:50.000]  是什麼孕育我牧養教會的時候
[00:09:50.000 --> 00:09:52.000]  要走一個這樣的路線
[00:09:52.000 --> 00:09:54.000]  除了是幾位的目者
[00:09:54.000 --> 00:09:58.000]  更加重要的是聖經的教導
[00:09:58.000 --> 00:10:01.000]  我們一起看看聖經十一章
[00:10:01.000 --> 00:10:03.000]  19到21節
[00:10:03.000 --> 00:10:04.000]  我們一起讀
[00:10:04.000 --> 00:10:08.000]  那些因撒尼犯的事遭患難四散的門徒
[00:10:08.000 --> 00:10:12.000]  直走到菲利基和塞浦路斯並安提亞
[00:10:12.000 --> 00:10:14.000]  他們不向別人講道
[00:10:14.000 --> 00:10:16.000]  只向猶太人講
[00:10:16.000 --> 00:10:18.000]  但內中有塞浦路斯和古里內人
[00:10:18.000 --> 00:10:22.000]  他們到了安提亞也向希臘人傳講主耶穌
[00:10:22.000 --> 00:10:24.000]  主與他們同在
[00:10:24.000 --> 00:10:27.000]  信而歸主的人就很多了
[00:10:27.000 --> 00:10:29.000]  各位弟兄姊妹
[00:10:29.000 --> 00:10:31.000]  在這段聖經當中
[00:10:31.000 --> 00:10:35.000]  讓我們看見有幾樣東西很重要
[00:10:35.000 --> 00:10:37.000]  第一個就是這段聖經
[00:10:37.000 --> 00:10:39.000]  它告訴我們
[00:10:39.000 --> 00:10:43.000]  那些因撒尼犯的事
[00:10:43.000 --> 00:10:45.000]  可以一起讀嗎?
[00:10:45.000 --> 00:10:50.000]  遭患難四散的門徒
[00:10:50.000 --> 00:10:52.000]  再說一次
[00:10:52.000 --> 00:10:57.000]  那些因撒尼犯的事遭患難四散的門徒
[00:10:57.000 --> 00:10:59.000]  告訴大家
[00:10:59.000 --> 00:11:04.000]  當時他們是被迫的
[00:11:04.000 --> 00:11:06.000]  他們是逃難的
[00:11:06.000 --> 00:11:09.000]  他們是逃難、逃命的
[00:11:09.000 --> 00:11:11.000]  因為撒尼犯已經被扔死了
[00:11:11.000 --> 00:11:14.000]  很多門徒都在坐牢
[00:11:14.000 --> 00:11:16.000]  在這樣的形勢下
[00:11:16.000 --> 00:11:19.000]  他們不能不走
[00:11:19.000 --> 00:11:21.000]  但當他們走的時候
[00:11:21.000 --> 00:11:23.000]  我們發覺他們的走難
[00:11:23.000 --> 00:11:26.000]  與我們以前的走難
[00:11:26.000 --> 00:11:28.000]  我們一家的走難
[00:11:28.000 --> 00:11:30.000]  有很大的不同
[00:11:30.000 --> 00:11:32.000]  解放的時候
[00:11:32.000 --> 00:11:34.000]  我爸爸帶著一家六口走難
[00:11:34.000 --> 00:11:36.000]  來香港
[00:11:36.000 --> 00:11:40.000]  媽媽看見經濟非常困難
[00:11:40.000 --> 00:11:42.000]  就帶了兩個上班人回去
[00:11:42.000 --> 00:11:44.000]  我曾經說過
[00:11:44.000 --> 00:11:46.000]  媽媽因為這樣的緣故
[00:11:46.000 --> 00:11:49.000]  在上面就被鬥、吊頸死了
[00:11:49.000 --> 00:11:51.000]  但我跟大家說
[00:11:51.000 --> 00:11:54.000]  我看回我爸爸的日記的時候
[00:11:54.000 --> 00:11:57.000]  原來這種患難
[00:11:57.000 --> 00:12:01.000]  帶來他的妻子離世的事
[00:12:01.000 --> 00:12:03.000]  一直影響著他
[00:12:03.000 --> 00:12:05.000]  甚至死的時候
[00:12:05.000 --> 00:12:07.000]  是沒有除去的
[00:12:07.000 --> 00:12:09.000]  我們見到很多人
[00:12:09.000 --> 00:12:12.000]  在過去這些患難的裏面
[00:12:12.000 --> 00:12:14.000]  是走不出來的
[00:12:14.000 --> 00:12:16.000]  仍然耿耿於懷的
[00:12:16.000 --> 00:12:19.000]  在他們的心中是記得那些患難的艱苦
[00:12:19.000 --> 00:12:21.000]  記得那時候的不平
[00:12:21.000 --> 00:12:23.000]  記得那時候的冤獄
[00:12:23.000 --> 00:12:25.000]  記得那時候的冤枉
[00:12:25.000 --> 00:12:27.000]  被人冤枉的感覺
[00:12:27.000 --> 00:12:29.000]  帶來的結果
[00:12:29.000 --> 00:12:31.000]  一生都不開心
[00:12:31.000 --> 00:12:34.000]  但我們看到這班門徒
[00:12:34.000 --> 00:12:36.000]  他們是超越苦難
[00:12:36.000 --> 00:12:38.000]  是超越逆境
[00:12:38.000 --> 00:12:42.000]  我今早六點多
[00:12:42.000 --> 00:12:45.000]  打開手提電話
[00:12:45.000 --> 00:12:47.000]  電郵
[00:12:47.000 --> 00:12:50.000]  看到我哥哥發了一份文件出來
[00:12:50.000 --> 00:12:52.000]  我打開看一看
[00:12:52.000 --> 00:12:54.000]  原來二十年前
[00:12:54.000 --> 00:12:56.000]  他仍然在美國加州的睦會
[00:12:56.000 --> 00:12:58.000]  寫了一篇文章
[00:12:58.000 --> 00:13:00.000]  是用英文寫的
[00:13:00.000 --> 00:13:05.000]  就是去波道那邊的一份
[00:13:05.000 --> 00:13:07.000]  桂刊登了出來
[00:13:07.000 --> 00:13:11.000]  就是講到蘇家過去的經歷
[00:13:11.000 --> 00:13:13.000]  我看完的時候
[00:13:13.000 --> 00:13:15.000]  我都忍不住過去的一些回憶
[00:13:15.000 --> 00:13:17.000]  也有些眼淚
[00:13:17.000 --> 00:13:19.000]  但是感恩的是什麼呢?
[00:13:19.000 --> 00:13:21.000]  就是因為我們的信
[00:13:21.000 --> 00:13:23.000]  以至我們經歷神蹟
[00:13:23.000 --> 00:13:26.000]  妹妹和我們再一次走在一起
[00:13:26.000 --> 00:13:28.000]  是神蹟
[00:13:28.000 --> 00:13:30.000]  第二我們經歷神的醫治
[00:13:30.000 --> 00:13:34.000]  第三我們看得到神透過耶穌的復活
[00:13:34.000 --> 00:13:37.000]  帶給我們復活的盼望
[00:13:37.000 --> 00:13:39.000]  以至我們有醫治
[00:13:39.000 --> 00:13:41.000]  有盼望在我們裡面
[00:13:41.000 --> 00:13:44.000]  過去不好的回憶
[00:13:44.000 --> 00:13:48.000]  神將它扭轉成為我們今天的動力
[00:13:48.000 --> 00:13:51.000]  我哥哥和我去侍奉
[00:13:51.000 --> 00:13:53.000]  又成為我姐姐
[00:13:53.000 --> 00:13:55.000]  每年的暑假她去做短訓
[00:13:55.000 --> 00:13:57.000]  現在在多倫多
[00:13:57.000 --> 00:13:59.000]  她都是在幫一個機構
[00:13:59.000 --> 00:14:01.000]  來做科研工作
[00:14:01.000 --> 00:14:03.000]  做查經的工作
[00:14:03.000 --> 00:14:06.000]  我的妹妹繼續不斷在照顧
[00:14:06.000 --> 00:14:10.000]  探望、牧養一些有需要的弟妹
[00:14:10.000 --> 00:14:12.000]  我們為這一切感恩
[00:14:12.000 --> 00:14:16.000]  在這個地方是什麼令我們感恩呢?
[00:14:16.000 --> 00:14:20.000]  就是因為耶穌基督為我們的罪而死
[00:14:20.000 --> 00:14:22.000]  帶它復活
[00:14:22.000 --> 00:14:27.000]  透過祂的復活帶給我們將來肯定可以復活的盼望
[00:14:27.000 --> 00:14:30.000]  以至我們可以超越苦難
[00:14:30.000 --> 00:14:32.000]  超越逆境
[00:14:32.000 --> 00:14:34.000]  而透過這種超越
[00:14:34.000 --> 00:14:36.000]  我們去到每一個不同的地方
[00:14:36.000 --> 00:14:39.000]  我們就要將人帶到耶穌基督的救恩裡面
[00:14:39.000 --> 00:14:41.000]  第二段的經文
[00:14:41.000 --> 00:14:43.000]  讓我們看得見
[00:14:43.000 --> 00:14:46.000]  更加重要的是什麼呢?
[00:14:46.000 --> 00:14:49.000]  我們看27到30節
[00:14:49.000 --> 00:14:50.000]  一起讀
[00:14:50.000 --> 00:14:55.000]  「當那些日子,有幾位先知從耶路撒冷下到安提岸
[00:14:55.000 --> 00:14:58.000]  內中有一位名叫阿基保站起來
[00:14:58.000 --> 00:15:02.000]  藉著聖靈指明天下將有大饑荒
[00:15:02.000 --> 00:15:06.000]  於是門徒肆意照各人的力量捐錢
[00:15:06.000 --> 00:15:09.000]  送去供給在猶太的弟兄
[00:15:09.000 --> 00:15:15.000]  他們就這樣把捐行托巴拿巴和索羅送到眾長老那裡」
[00:15:15.000 --> 00:15:20.000]  我們看得見他們不單是超越苦難和逆境
[00:15:20.000 --> 00:15:23.000]  他們也超越了一件事
[00:15:23.000 --> 00:15:26.000]  就是說母會和子堂
[00:15:26.000 --> 00:15:30.000]  一定是媽媽供應的
[00:15:30.000 --> 00:15:33.000]  兒子是接受的
[00:15:33.000 --> 00:15:37.000]  我們看得見在這個關係裡面
[00:15:37.000 --> 00:15:40.000]  是讓我們想到今天直堂
[00:15:40.000 --> 00:15:42.000]  過去一直以來
[00:15:42.000 --> 00:15:47.000]  從來都是出現的一個現象
[00:15:47.000 --> 00:15:50.000]  就是新籍的子堂
[00:15:50.000 --> 00:15:55.000]  就希望愈遲獨立就愈好
[00:15:55.000 --> 00:15:58.000]  就是有三樣東西
[00:15:58.000 --> 00:16:02.000]  自治就是愈快愈好
[00:16:02.000 --> 00:16:03.000]  讓我自治
[00:16:03.000 --> 00:16:04.000]  我自己管自己
[00:16:04.000 --> 00:16:05.000]  你不要管我
[00:16:05.000 --> 00:16:08.000]  但是飼養就愈遲愈好
[00:16:08.000 --> 00:16:11.000]  就繼續不斷的母親養
[00:16:11.000 --> 00:16:15.000]  然後自傳就是你派人
[00:16:15.000 --> 00:16:18.000]  我有什麼不夠就派人幫我
[00:16:18.000 --> 00:16:20.000]  沒有人講道就派人幫我講道
[00:16:20.000 --> 00:16:22.000]  沒有人帶茶經就派人幫我帶茶經
[00:16:22.000 --> 00:16:25.000]  沒有人教主學就派人教主學
[00:16:25.000 --> 00:16:27.000]  是因為這樣的緣故
[00:16:27.000 --> 00:16:29.000]  那些工場來來去去
[00:16:29.000 --> 00:16:30.000]  無論是本地也好
[00:16:30.000 --> 00:16:31.000]  外地也好
[00:16:31.000 --> 00:16:34.000]  是幾十年都獨立不了的
[00:16:34.000 --> 00:16:36.000]  牧者一離開的時候
[00:16:36.000 --> 00:16:39.000]  然後母會又要派第二個牧者去
[00:16:39.000 --> 00:16:40.000]  然後執事離開的時候
[00:16:40.000 --> 00:16:42.000]  又要派第二個執事
[00:16:42.000 --> 00:16:45.000]  是繼續不斷不能夠產生新的人
[00:16:45.000 --> 00:16:49.000]  但我們看到這間安提亞的教會
[00:16:49.000 --> 00:16:51.000]  不是這樣的
[00:16:51.000 --> 00:16:54.000]  他們成立教會之後
[00:16:54.000 --> 00:16:57.000]  不是永遠需要母親養他們
[00:16:57.000 --> 00:16:59.000]  而是當看到母親有需要的時候
[00:16:59.000 --> 00:17:02.000]  他們去供應母親的需要
[00:17:02.000 --> 00:17:05.000]  這就是一個真真正正
[00:17:05.000 --> 00:17:09.000]  不分母會子會一家人
[00:17:09.000 --> 00:17:16.000]  而且他們很快可以認清他們自己的角色
[00:17:16.000 --> 00:17:17.000]  他們的位分
[00:17:17.000 --> 00:17:23.000]  第三件事就是我們剛才讀的聖經
[00:17:23.000 --> 00:17:25.000]  這個聖經是什麼呢?
[00:17:25.000 --> 00:17:26.000]  就是二十節
[00:17:26.000 --> 00:17:31.000]  但內中有塞浦路斯人和古里內人
[00:17:31.000 --> 00:17:33.000]  他們去到安提亞的時候
[00:17:33.000 --> 00:17:37.000]  也向希臘人傳講主耶穌
[00:17:37.000 --> 00:17:43.000]  這段聖經給我看到一個很大的幫助
[00:17:43.000 --> 00:17:47.000]  為什麼有這麼大的幫助呢?
[00:17:47.000 --> 00:17:49.000]  就是因為在當中
[00:17:49.000 --> 00:17:50.000]  過去的華人教會
[00:17:50.000 --> 00:17:52.000]  我們做宣教做差傳的時候
[00:17:52.000 --> 00:17:55.000]  無論去到天涯海角
[00:17:55.000 --> 00:18:00.000]  我們都要找黑頭髮的人來傳福音
[00:18:00.000 --> 00:18:06.000]  然後有之後就在一個地方成立了華人教會
[00:18:06.000 --> 00:18:09.000]  甚至可以說
[00:18:09.000 --> 00:18:11.000]  如果是潮州人的時候
[00:18:11.000 --> 00:18:13.000]  就成立了一間潮州的教會
[00:18:13.000 --> 00:18:18.000]  廣東人就成立了一間廣東話的教會
[00:18:18.000 --> 00:18:22.000]  國語人就成立了一間國語人的教會
[00:18:22.000 --> 00:18:25.000]  台語的就成立了台語教會
[00:18:25.000 --> 00:18:29.000]  我們發覺到過去我們很狹窄
[00:18:29.000 --> 00:18:32.000]  但我們看到安提亞的教會
[00:18:32.000 --> 00:18:34.000]  有一件事是很重要的
[00:18:34.000 --> 00:18:38.000]  雖然有些人仍然只是注重向猶太人傳講
[00:18:38.000 --> 00:18:40.000]  只講希伯來話
[00:18:40.000 --> 00:18:43.000]  但也有塞浦路斯人和古里內人
[00:18:43.000 --> 00:18:46.000]  他們因為身受其利
[00:18:46.000 --> 00:18:47.000]  他們是受益者
[00:18:47.000 --> 00:18:49.000]  他們是一個外族
[00:18:49.000 --> 00:18:50.000]  是講希臘話的人
[00:18:50.000 --> 00:18:53.000]  但竟然被帶到耶穌基督裡面
[00:18:53.000 --> 00:18:54.000]  是因為這樣
[00:18:54.000 --> 00:18:56.000]  他們對那些希臘人
[00:18:56.000 --> 00:18:58.000]  或者講希臘話的人
[00:18:58.000 --> 00:19:02.000]  是有一個很強烈的傳福音的熱誠
[00:19:02.000 --> 00:19:03.000]  是因為這樣
[00:19:03.000 --> 00:19:08.000]  他們同樣向這些講希臘話的人傳福音
[00:19:08.000 --> 00:19:10.000]  所以安提亞的教會
[00:19:10.000 --> 00:19:12.000]  是一個八國聯軍
[00:19:12.000 --> 00:19:14.000]  是一個國際的教會
[00:19:14.000 --> 00:19:16.000]  他們有希伯來話的人
[00:19:16.000 --> 00:19:18.000]  有希臘話的人在當中
[00:19:18.000 --> 00:19:24.000]  大概八年前
[00:19:24.000 --> 00:19:28.000]  我被邀請到捷克特耶加達國語禮拜堂
[00:19:28.000 --> 00:19:30.000]  港培領會
[00:19:30.000 --> 00:19:34.000]  在早上六點
[00:19:34.000 --> 00:19:36.000]  他們第一堂的崇拜
[00:19:36.000 --> 00:19:39.000]  我去之前
[00:19:39.000 --> 00:19:41.000]  突然之間
[00:19:41.000 --> 00:19:44.000]  就出現了很多在香港
[00:19:44.000 --> 00:19:47.000]  印尼姐姐的新聞
[00:19:47.000 --> 00:19:49.000]  在我的腦海裡
[00:19:49.000 --> 00:19:51.000]  我記得我去那邊的時候
[00:19:51.000 --> 00:19:52.000]  是剛剛發生了
[00:19:52.000 --> 00:19:54.000]  有印尼姐姐跳樓死了
[00:19:54.000 --> 00:19:57.000]  也有印尼姐姐
[00:19:57.000 --> 00:20:00.000]  是和那些僱主的紛爭鬧上法庭
[00:20:00.000 --> 00:20:03.000]  很多一些很不如意的事情
[00:20:03.000 --> 00:20:06.000]  所以在培領會結論的時候
[00:20:06.000 --> 00:20:09.000]  我忍不住分享出來
[00:20:09.000 --> 00:20:11.000]  我跟他們說
