
[00:00:00.000 --> 00:00:05.220]  我們接著一齊思想聖經的訊息
[00:03:34.300 --> 00:03:39.300]  聖經說:因為你們自己清楚知道
[00:03:39.300 --> 00:03:41.300]  主的日子來到
[00:03:41.300 --> 00:03:44.300]  就像夜間的賊來到一樣
[00:03:44.300 --> 00:03:47.300]  貼前每一章聖經都有提及
[00:03:47.300 --> 00:03:49.300]  主耶穌再來的事情
[00:03:49.300 --> 00:03:52.300]  在第五章最後一章的時候
[00:03:52.300 --> 00:03:56.300]  聖經說:你們知道主的日子來到
[00:03:56.300 --> 00:04:00.300]  亦是主再來要施行審判的日子
[00:04:00.300 --> 00:04:03.300]  這個日子沒有人能夠避開
[00:04:03.300 --> 00:04:07.300]  聖經用兩個比喻來描述這種情況
[00:04:07.300 --> 00:04:10.300]  第一種情況是主的日子來到
[00:04:10.300 --> 00:04:13.300]  就像夜間的賊來到一樣
[00:04:13.300 --> 00:04:15.300]  夜間的賊來到
[00:04:15.300 --> 00:04:18.300]  是不會事先通知你的
[00:04:18.300 --> 00:04:20.300]  亦不會打電話給你
[00:04:20.300 --> 00:04:22.300]  今晚三點半鐘來
[00:04:22.300 --> 00:04:24.300]  時間合不合適
[00:04:24.300 --> 00:04:26.300]  不會跟你商量
[00:04:26.300 --> 00:04:28.300]  不會跟你預約
[00:04:28.300 --> 00:04:32.300]  是會在你完全意想不到
[00:04:32.300 --> 00:04:34.300]  沒有預料到的情況
[00:04:34.300 --> 00:04:37.300]  出其不意突然間會出現
[00:04:37.300 --> 00:04:41.300]  聖經描述主耶穌的再來
[00:04:41.300 --> 00:04:44.300]  是沒有人能夠預料到何時
[00:04:44.300 --> 00:04:48.300]  是突然間出來出現的情況
[00:04:48.300 --> 00:04:50.300]  聖經又再說
[00:04:50.300 --> 00:04:52.300]  主耶穌再來的時候
[00:04:52.300 --> 00:04:56.300]  好像婦人懷胎生產的時候的情形
[00:04:56.300 --> 00:04:57.300]  第三節
[00:04:57.300 --> 00:05:00.300]  人正在說平安穩妥的時候
[00:05:00.300 --> 00:05:04.300]  毀滅性的災禍就突然臨到他們
[00:05:04.300 --> 00:05:09.300]  好像生產的痛苦臨到懷胎的婦人一樣
[00:05:09.300 --> 00:05:12.300]  他們絕不能逃脫
[00:05:12.300 --> 00:05:15.300]  一位女士要生產孩子的時候
[00:05:15.300 --> 00:05:18.300]  她沒有錯大概預計到何時
[00:05:18.300 --> 00:05:21.300]  但當胎兒要出生的時候
[00:05:21.300 --> 00:05:25.300]  她不可以說這個時候不太方便
[00:05:25.300 --> 00:05:28.300]  我正在享受一頓豐富的晚餐
[00:05:28.300 --> 00:05:31.300]  小孩,請你遲些再來
[00:05:31.300 --> 00:05:35.300]  是不可以將事情推延的
[00:05:35.300 --> 00:05:39.300]  不可以去改變那個時刻
[00:05:39.300 --> 00:05:42.300]  她要去接受那個時刻
[00:05:42.300 --> 00:05:45.300]  是不可以逃避開的
[00:05:45.300 --> 00:05:47.300]  聖經就說到這種情況
[00:05:47.300 --> 00:05:49.300]  當主來到日子的時候
[00:05:49.300 --> 00:05:51.300]  既然我們不能夠逃避開
[00:05:51.300 --> 00:05:55.300]  亦不能夠作所謂的預備
[00:05:55.300 --> 00:05:59.300]  反而我們是常作準備
[00:05:59.300 --> 00:06:01.300]  沒有預料到何時
[00:06:01.300 --> 00:06:03.300]  但是常作準備
[00:06:03.300 --> 00:06:07.300]  就是一種真正的回應的態度
[00:06:07.300 --> 00:06:08.300]  正因為這樣的情況
[00:06:08.300 --> 00:06:09.300]  聖經就說
[00:06:09.300 --> 00:06:11.300]  沒錯我們要面對著將來神的審判
[00:06:11.300 --> 00:06:14.300]  但是這個時候我們作為神的子民
[00:06:14.300 --> 00:06:16.300]  要怎樣去作準備呢?
[00:06:16.300 --> 00:06:18.300]  因此第五節就再說
[00:06:18.300 --> 00:06:23.300]  「你們都是光明之子、白晝之子
[00:06:23.300 --> 00:06:25.300]  我們不是屬於黑夜的
[00:06:25.300 --> 00:06:28.300]  也不是屬於黑暗的
[00:06:28.300 --> 00:06:32.300]  是光明之子相對於黑暗
[00:06:32.300 --> 00:06:37.300]  黑暗亦都意味著在罪惡的權勢之下
[00:06:37.300 --> 00:06:40.300]  在罪惡的綑綁之中
[00:06:40.300 --> 00:06:42.300]  但不是在黑暗當中
[00:06:42.300 --> 00:06:46.300]  亦都意味著是屬於光明的
[00:06:46.300 --> 00:06:51.300]  是屬於在光的因點之中
[00:06:51.300 --> 00:06:54.300]  不是屬於黑夜的
[00:06:54.300 --> 00:06:56.300]  相對於白晝的
[00:06:56.300 --> 00:06:58.300]  我們既然是白晝之子
[00:06:58.300 --> 00:07:00.300]  就不屬於黑夜的世界
[00:07:00.300 --> 00:07:02.300]  一個沒有盼望的世界
[00:07:02.300 --> 00:07:07.300]  而是屬於有盼望的一個光明的世界
[00:07:07.300 --> 00:07:10.300]  當聖經提到我們是白晝之子
[00:07:10.300 --> 00:07:12.300]  是光明之子
[00:07:12.300 --> 00:07:16.300]  是說我們已經有了一種屬靈的生命狀況
[00:07:16.300 --> 00:07:19.300]  是上帝將我們從黑暗的權勢
[00:07:19.300 --> 00:07:22.300]  轉移到祂自己的愛子的角度
[00:07:22.300 --> 00:07:24.300]  亦都是光明的角度
[00:07:24.300 --> 00:07:28.300]  我們今天雖然仍然生活在這個世界上
[00:07:28.300 --> 00:07:33.300]  但我們的生命已經是在神的光明的角度裏
[00:07:33.300 --> 00:07:36.300]  亦都聖經說我們是光明之子
[00:07:36.300 --> 00:07:38.300]  白晝之子
[00:07:38.300 --> 00:07:40.300]  既然是白晝之子
[00:07:40.300 --> 00:07:43.300]  聖經就接著說第六節
[00:07:43.300 --> 00:07:47.300]  所以我們不要沉睡像別人一樣
[00:07:47.300 --> 00:07:50.300]  總要警醒謹慎
[00:07:50.300 --> 00:07:52.300]  不要沉睡
[00:07:52.300 --> 00:07:54.300]  有些人會沉睡
[00:07:54.300 --> 00:07:56.300]  但你不需要沉睡
[00:07:56.300 --> 00:07:58.300]  因為你在白晝那裏
[00:07:58.300 --> 00:08:01.300]  這裏的沉睡包含了一種很特別的
[00:08:01.300 --> 00:08:05.300]  講述到人在道德上的隨意而行
[00:08:05.300 --> 00:08:07.300]  任意而行
[00:08:07.300 --> 00:08:09.300]  沒有所謂
[00:08:09.300 --> 00:08:12.300]  是與非 對與錯都不要緊
[00:08:12.300 --> 00:08:16.300]  很隨意地生活的一種狀況
[00:08:16.300 --> 00:08:20.300]  或者你會有些時候留意到一些人士
[00:08:20.300 --> 00:08:22.300]  突然發現自己
[00:08:22.300 --> 00:08:25.300]  最近的錢不夠用
[00:08:25.300 --> 00:08:26.300]  不要緊
[00:08:26.300 --> 00:08:30.300]  在公司裏拿筆出來調動一下
[00:08:30.300 --> 00:08:32.300]  暫時借用
[00:08:32.300 --> 00:08:35.300]  公司不會知道的
[00:08:35.300 --> 00:08:37.300]  或者一些學生
[00:08:37.300 --> 00:08:40.300]  當他在大學裏面要寫一篇論文的時候
[00:08:40.300 --> 00:08:42.300]  趕忙寫不及
[00:08:42.300 --> 00:08:43.300]  不要緊
[00:08:43.300 --> 00:08:46.300]  上網上找一些相關的文章
[00:08:46.300 --> 00:08:48.300]  用一些方法改少少字眼
[00:08:48.300 --> 00:08:51.300]  讓整篇文章可以轉載過來
[00:08:51.300 --> 00:08:53.300]  成為自己的論文
[00:08:53.300 --> 00:08:56.300]  學校未必一定查得到
[00:08:56.300 --> 00:08:58.300]  或者有些時候
[00:08:58.300 --> 00:09:01.300]  有人在自己的公司裏面
[00:09:01.300 --> 00:09:05.300]  見到一個女同事對自己投懷送抱
[00:09:05.300 --> 00:09:06.300]  不要緊
[00:09:06.300 --> 00:09:08.300]  多個關係都很好
[00:09:08.300 --> 00:09:12.300]  很多時候生活上有不同的事情出現
[00:09:12.300 --> 00:09:14.300]  當人在一種沉睡的狀況
[00:09:14.300 --> 00:09:17.300]  意味著在很多不同的事情上
[00:09:17.300 --> 00:09:20.300]  可以很隨便地去接受
[00:09:20.300 --> 00:09:24.300]  而讓自己跌入很多的陷阱當中
[00:09:24.300 --> 00:09:26.300]  聖經提及
[00:09:26.300 --> 00:09:28.300]  我們不要沉睡
[00:09:28.300 --> 00:09:30.300]  正如剛才讀的聖經
[00:09:30.300 --> 00:09:33.300]  我們不要沉睡像別人一樣
[00:09:33.300 --> 00:09:36.300]  總要警醒和謹慎
[00:09:36.300 --> 00:09:39.300]  聖經提出一個方向
[00:09:39.300 --> 00:09:42.300]  就是在過程當中要警醒著
[00:09:42.300 --> 00:09:44.300]  要謹慎著
[00:09:44.300 --> 00:09:45.300]  聖經提到警醒
[00:09:45.300 --> 00:09:48.300]  正是意味著在你人生的路上
[00:09:48.300 --> 00:09:50.300]  如果你是走在白晝的
[00:09:50.300 --> 00:09:52.300]  你知道前面有甚麼障礙物
[00:09:52.300 --> 00:09:54.300]  你會避開它
[00:09:54.300 --> 00:09:56.300]  你會留意到甚麼是一條歪路
[00:09:56.300 --> 00:09:58.300]  你不要走上去
[00:09:58.300 --> 00:10:01.300]  因為你在白晝白日走路
[00:10:01.300 --> 00:10:03.300]  聖經提到警醒
[00:10:03.300 --> 00:10:07.300]  亦都意味著一種警覺的心思
[00:10:07.300 --> 00:10:10.300]  我很高興見到一位作者
[00:10:10.300 --> 00:10:12.300]  大家認識的路易斯先生
[00:10:12.300 --> 00:10:13.300]  C.S. Lewis
[00:10:13.300 --> 00:10:14.300]  寫了一本書
[00:10:14.300 --> 00:10:16.300]  這本書的英文名稱是
[00:10:16.300 --> 00:10:18.300]  Mind Awake
[00:10:18.300 --> 00:10:21.300]  清醒的心
[00:10:21.300 --> 00:10:25.300]  神賜給我們清醒的心
[00:10:25.300 --> 00:10:28.300]  讓我們能夠在世上分辨到
[00:10:28.300 --> 00:10:31.300]  知道甚麼是要警覺著
[00:10:31.300 --> 00:10:34.300]  而不沉在這些陷阱裏面
[00:10:34.300 --> 00:10:37.300]  所以你跳到第15節
[00:10:37.300 --> 00:10:40.300]  15節
[00:10:40.300 --> 00:10:43.300]  聖經說你們要注意
[00:10:43.300 --> 00:10:47.300]  清醒的人會注意到前面有陷阱
[00:10:47.300 --> 00:10:49.300]  不管是誰
[00:10:49.300 --> 00:10:51.300]  都不要以惡報惡
[00:10:51.300 --> 00:10:54.300]  卻要在彼此相處
[00:10:54.300 --> 00:10:56.300]  和對待眾人這方面
[00:10:56.300 --> 00:10:59.300]  向上追求良善
[00:10:59.300 --> 00:11:01.300]  聖經提到我們有些時候
[00:11:01.300 --> 00:11:05.300]  會容易被自己的情慾控制了
[00:11:05.300 --> 00:11:07.300]  容易去以惡報惡
[00:11:07.300 --> 00:11:09.300]  別人怎樣待我好
[00:11:09.300 --> 00:11:11.300]  我怎樣待他
[00:11:11.300 --> 00:11:14.300]  但聖經說你要留心去注意
[00:11:14.300 --> 00:11:16.300]  不要以惡報惡
[00:11:16.300 --> 00:11:18.300]  就算是誰都好
[00:11:18.300 --> 00:11:19.300]  然後提及
[00:11:19.300 --> 00:11:22.300]  無論在彼此的相處和待眾人的事上
[00:11:22.300 --> 00:11:28.300]  要向上追求良善
[00:11:28.300 --> 00:11:31.300]  甚至在一切衝擊的情況下
[00:11:31.300 --> 00:11:34.300]  留心保持神對我們的心意
[00:11:34.300 --> 00:11:37.300]  這是聖經第16節大家熟悉的
[00:11:37.300 --> 00:11:40.300]  不如我們再讀一次第16到第18節
[00:11:40.300 --> 00:11:43.300]  要常常喜樂
[00:11:43.300 --> 00:11:44.300]  不住禱告
[00:11:44.300 --> 00:11:46.300]  凡事值因
[00:11:46.300 --> 00:11:49.300]  這就是神在基督耶穌裡
[00:11:49.300 --> 00:11:51.300]  給你緩定的意義
[00:11:51.300 --> 00:11:54.300]  遇到一些衝擊困難的時候
[00:11:54.300 --> 00:11:56.300]  仍然是常常喜樂
[00:11:56.300 --> 00:11:58.300]  當然聖經所說的
[00:11:58.300 --> 00:12:02.300]  不單單是說一種情緒的表現
[00:12:02.300 --> 00:12:04.300]  或者有些人比較樂天
[00:12:04.300 --> 00:12:06.300]  隨時可以喜樂快樂
[00:12:06.300 --> 00:12:10.300]  但聖經所說的喜樂是一種內心的態度
[00:12:10.300 --> 00:12:12.300]  你記得在菲律賓書第4章第6節
[00:12:12.300 --> 00:12:13.300]  我們常常說
[00:12:13.300 --> 00:12:16.300]  應當一無掛慮
[00:12:16.300 --> 00:12:19.300]  將你們所有的交託神
[00:12:19.300 --> 00:12:21.300]  然後前面的第4章第4節
[00:12:21.300 --> 00:12:23.300]  前兩節經文就說
[00:12:23.300 --> 00:12:28.300]  你們要靠主常常喜樂
[00:12:28.300 --> 00:12:32.300]  我們不會自己可以常常喜樂
[00:12:32.300 --> 00:12:34.300]  但主提醒我們
[00:12:34.300 --> 00:12:37.300]  依靠主知道祂仍然掌管我的人生
[00:12:37.300 --> 00:12:40.300]  知道祂仍然以慈愛待我
[00:12:40.300 --> 00:12:42.300]  所以可以常常喜樂
[00:12:42.300 --> 00:12:44.300]  並且聖經就說
[00:12:44.300 --> 00:12:47.300]  我再說你們要喜樂
[00:12:47.300 --> 00:12:49.300]  大家記得保羅死這段話的時候
[00:12:49.300 --> 00:12:51.300]  當時他在坐牢
[00:12:51.300 --> 00:12:55.300]  然後他勉勵我們要常常喜樂
[00:12:55.300 --> 00:12:57.300]  只說常常喜樂
[00:12:57.300 --> 00:12:58.300]  不住的禱告
[00:12:58.300 --> 00:13:02.300]  不要放鬆你每一天和神的關係
[00:13:02.300 --> 00:13:05.300]  也要學習在一切的情況下
[00:13:05.300 --> 00:13:06.300]  都去謝恩
[00:13:06.300 --> 00:13:07.300]  凡事謝恩
[00:13:07.300 --> 00:13:09.300]  這是神在基督耶穌裡
[00:13:09.300 --> 00:13:12.300]  向我們所定的旨意
[00:13:12.300 --> 00:13:16.300]  一個人當他心靈清醒的時候
[00:13:16.300 --> 00:13:18.300]  他會知道在一些衝擊之下
[00:13:18.300 --> 00:13:21.300]  仍然留心著去常常喜樂
[00:13:21.300 --> 00:13:22.300]  不住禱告
[00:13:22.300 --> 00:13:24.300]  凡事謝恩
[00:13:24.300 --> 00:13:26.300]  以至他的心靈清醒
[00:13:26.300 --> 00:13:28.300]  不住跌在陷阱裡
[00:13:28.300 --> 00:13:33.300]  這是不住沉睡的一種表現
[00:13:33.300 --> 00:13:35.300]  你再看回上面的時候
[00:13:35.300 --> 00:13:37.300]  我們記得剛才讀第六節
[00:13:37.300 --> 00:13:41.300]  聖經就說要警醒謹慎
[00:13:41.300 --> 00:13:43.300]  要謹慎自己
[00:13:43.300 --> 00:13:47.300]  謹慎也表達出一種自制的能力
[00:13:47.300 --> 00:13:50.300]  是知道去判辯
[00:13:50.300 --> 00:13:53.300]  什麼情況下適可而止
[00:13:53.300 --> 00:13:57.300]  什麼情況下在一條正確的路上走
[00:13:57.300 --> 00:14:02.300]  什麼時候可以知道要避開這些錯誤
[00:14:02.300 --> 00:14:04.300]  這裡所說的謹慎
[00:14:04.300 --> 00:14:06.300]  下面經文一直都在描述
[00:14:06.300 --> 00:14:07.300]  我們簡單看一看
[00:14:07.300 --> 00:14:09.300]  在第聖經就說
[00:14:09.300 --> 00:14:14.300]  在下宗第八節
[00:14:14.300 --> 00:14:17.300]  我們既然屬於白晝
[00:14:17.300 --> 00:14:19.300]  就正當謹慎
[00:14:19.300 --> 00:14:23.300]  披上順和愛的胸甲
[00:14:23.300 --> 00:14:25.300]  戴上舊恩的盼望
[00:14:25.300 --> 00:14:27.300]  作頭盔
[00:14:27.300 --> 00:14:31.300]  人生留心著順望愛的追求
[00:14:31.300 --> 00:14:33.300]  然後再說到第十節
[00:14:33.300 --> 00:14:37.300]  我們無論是醒著或睡著
[00:14:37.300 --> 00:14:39.300]  無論在生或過世
[00:14:39.300 --> 00:14:43.300]  都留心在一同與主同活
[00:14:43.300 --> 00:14:49.300]  然後在下面整段經文的二十一節
[00:14:49.300 --> 00:14:51.300]  聖經就說
[00:14:51.300 --> 00:14:53.300]  凡事都要察驗
[00:14:53.300 --> 00:14:55.300]  好的要持守
[00:14:55.300 --> 00:14:59.300]  各樣的惡事要遠離
[00:14:59.300 --> 00:15:01.300]  在一個清醒的人生裏
[00:15:01.300 --> 00:15:03.300]  他會謹慎自己
[00:15:03.300 --> 00:15:06.300]  他會知道怎樣來作出一些自制
[00:15:06.300 --> 00:15:08.300]  當聖經說到謹慎的時候
[00:15:08.300 --> 00:15:10.300]  其中常常描述到一些人
[00:15:10.300 --> 00:15:12.300]  當喝醉酒的時候
[00:15:12.300 --> 00:15:14.300]  是不能自制的那種情況
[00:15:14.300 --> 00:15:17.300]  被酒精控制著的那種情況
[00:15:17.300 --> 00:15:18.300]  但你屬神的人
[00:15:18.300 --> 00:15:19.300]  光明的人
[00:15:19.300 --> 00:15:21.300]  內心有聖靈
[00:15:21.300 --> 00:15:22.300]  聖靈幫助我們
[00:15:22.300 --> 00:15:25.300]  能夠留意到那種情況
[00:15:25.300 --> 00:15:29.300]  以作出適當的取捨、判斷
[00:15:29.300 --> 00:15:32.300]  經文去到這段差不多尾的時候就提到
[00:15:32.300 --> 00:15:33.300]  你們要留心
[00:15:33.300 --> 00:15:36.300]  要凡事都要察驗
[00:15:36.300 --> 00:15:37.300]  當說察驗
[00:15:37.300 --> 00:15:39.300]  大家記不記得一句說話
[00:15:39.300 --> 00:15:45.300]  在我們常常讀的羅馬書第十二章第一節
[00:15:45.300 --> 00:15:47.300]  所以弟兄們
[00:15:47.300 --> 00:15:49.300]  以神的慈悲勸你們
[00:15:49.300 --> 00:15:51.300]  將身體獻上
[00:15:51.300 --> 00:15:53.300]  然後又說到
[00:15:53.300 --> 00:15:57.300]  你們要不要效忽這個世界
[00:15:57.300 --> 00:15:59.300]  要心而更生而變化
[00:15:59.300 --> 00:16:04.300]  察驗何為神的善良
[00:16:04.300 --> 00:16:07.300]  察驗是表達一種裏面的謹慎
[00:16:07.300 --> 00:16:08.300]  會不會去問
[00:16:08.300 --> 00:16:11.300]  神的旨意是怎樣呢?
[00:16:11.300 --> 00:16:12.300]  會不會去問
[00:16:12.300 --> 00:16:16.300]  神的旨意是要我怎樣作這個決定呢?
[00:16:16.300 --> 00:16:17.300]  各位弟兄姊妹
[00:16:17.300 --> 00:16:20.300]  我們很多時候說讀聖經
[00:16:20.300 --> 00:16:23.300]  我們不是純粹去知道一些內容
[00:16:23.300 --> 00:16:25.300]  而在神的話當中
[00:16:25.300 --> 00:16:27.300]  我們更加能夠領受神給我們的智慧
[00:16:27.300 --> 00:16:32.300]  怎樣去判辯是與非
[00:16:32.300 --> 00:16:34.300]  我記得看到一本書
[00:16:34.300 --> 00:16:38.300]  是一位非常資深的教徒傳媒的朋友
[00:16:38.300 --> 00:16:40.300]  他講述了一件事情
[00:16:40.300 --> 00:16:44.300]  他說今天當在網上看到很多資訊的時候
[00:16:44.300 --> 00:16:47.300]  他有一個很清楚對自己的要求
[00:16:47.300 --> 00:16:52.300]  就是要很留心去質疑網上每一句話
[00:16:52.300 --> 00:16:58.300]  每一個影片的片段
[00:16:58.300 --> 00:17:01.300]  或者是每一幅相片
[00:17:01.300 --> 00:17:07.300]  他抱著一個很認真尋求真的精神
[00:17:07.300 --> 00:17:11.300]  然後他說因為一個判斷的思維
[00:17:11.300 --> 00:17:20.300]  是必須要否則就會在一個眼花繚亂的數據世界裏迷失了
[00:17:20.300 --> 00:17:23.300]  這個世界有很多不同的觀念
[00:17:23.300 --> 00:17:25.300]  一直浮現
[00:17:25.300 --> 00:17:29.300]  你和我都知道今天周圍都有很多不同的思潮
[00:17:29.300 --> 00:17:35.300]  聖經不斷提醒我們要測驗何謂神的善良
[00:17:35.300 --> 00:17:38.300]  然後說測驗的時候
[00:17:38.300 --> 00:17:40.300]  美好的要持守著
[00:17:40.300 --> 00:17:42.300]  緊握著它
[00:17:42.300 --> 00:17:43.300]  持守著
[00:17:43.300 --> 00:17:48.300]  然後惡的事情要避開
[00:17:48.300 --> 00:17:51.300]  要遠離這些惡的事情
[00:17:51.300 --> 00:17:53.300]  當聖經一路說的時候
[00:17:53.300 --> 00:17:58.300]  你會留意到前面的第十九節
[00:17:58.300 --> 00:18:03.300]  「不要熄滅聖靈的感動
[00:18:03.300 --> 00:18:06.300]  不要藐視先知的話語」
[00:18:06.300 --> 00:18:08.300]  不是我們自己
[00:18:08.300 --> 00:18:10.300]  我們好像憑自己不能做到
[00:18:10.300 --> 00:18:14.300]  但是聖經一路給我們一種很清楚的盼望
[00:18:14.300 --> 00:18:18.300]  就是聖靈幫助我們能夠領受它的提醒
[00:18:18.300 --> 00:18:20.300]  不過聖經說小心
[00:18:20.300 --> 00:18:22.300]  不要熄滅它的感動
[00:18:22.300 --> 00:18:25.300]  你也要留心神透過某些人
[00:18:25.300 --> 00:18:29.300]  來將他的說話帶給我們
[00:18:29.300 --> 00:18:32.300]  透過不同的渠道讓我們明白真理
[00:18:32.300 --> 00:18:35.300]  以致能夠可以測驗清楚
[00:18:35.300 --> 00:18:37.300]  行在神的路上
[00:18:37.300 --> 00:18:39.300]  各位靈智輩
[00:18:39.300 --> 00:18:41.300]  我們看了這段經文
[00:18:41.300 --> 00:18:44.300]  你記得我們開始的時候說什麼嗎?
[00:18:44.300 --> 00:18:47.300]  記得不要夢遊
[00:18:47.300 --> 00:18:49.300]  我們不需要
[00:18:49.300 --> 00:18:51.300]  這也是危險的事情
[00:18:51.300 --> 00:18:53.300]  聖經說不要沉睡
[00:18:53.300 --> 00:18:55.300]  我們要明白主的旨意
[00:18:55.300 --> 00:18:58.300]  而行在光明的路上
[00:18:58.300 --> 00:19:00.300]  我們一起祈禱
[00:19:00.300 --> 00:19:01.300]  主我們感謝你
[00:19:01.300 --> 00:19:05.300]  你賜下你自己的聖經提醒我們的心
[00:19:05.300 --> 00:19:07.300]  又賜下你寶貴的聖靈
[00:19:07.300 --> 00:19:10.300]  來幫助我們明白你的心意
[00:19:10.300 --> 00:19:12.300]  主也求你保守我們
[00:19:12.300 --> 00:19:15.300]  能夠靠著你有清醒的心
[00:19:15.300 --> 00:19:19.300]  也要知道如何靠著你上上的緊守自己
[00:19:19.300 --> 00:19:22.300]  以致我們真的能夠作光明之詞
[00:19:22.300 --> 00:19:24.300]  行在光明的路上
[00:19:24.300 --> 00:19:27.300]  主呀!今天這個世界充滿著各樣的邪惡
[00:19:27.300 --> 00:19:30.300]  和似非而是,似是而非的道理
[00:19:30.300 --> 00:19:32.300]  主呀!求你幫我們
[00:19:32.300 --> 00:19:34.300]  能夠靠著你
[00:19:34.300 --> 00:19:37.300]  可以明白你的旨意
[00:19:37.300 --> 00:19:39.300]  行在你的路上
[00:19:39.300 --> 00:19:40.300]  聽我們祈禱
[00:19:40.300 --> 00:19:42.300]  奉耶穌聖名求
