
[00:00:00.000 --> 00:00:05.000]  由我們開始聆聽主導熱線
[00:06:38.000 --> 00:06:40.000]  一個按鍵都好
[00:06:40.000 --> 00:06:42.000]  我都可以隨時知道你什麼時候按
[00:06:42.000 --> 00:06:46.000]  只要我進入你的電腦就可以找到
[00:06:46.000 --> 00:06:48.000]  這些叫做數位標誌
[00:06:48.000 --> 00:06:52.000]  有很多不同類型的標誌可以出現
[00:06:52.000 --> 00:06:56.000]  要找到你說都沒那麼容易
[00:06:56.000 --> 00:06:59.000]  而且今天絕對在科技世界裡
[00:06:59.000 --> 00:07:03.000]  沒有一件東西叫做放上去就不存在
[00:07:03.000 --> 00:07:04.000]  沒有這件事
[00:07:04.000 --> 00:07:05.000]  譬如最簡單
[00:07:05.000 --> 00:07:07.000]  以我們教會的網站為例
[00:07:07.000 --> 00:07:09.000]  TICBC.org
[00:07:09.000 --> 00:07:11.000]  曾經試過
[00:07:11.000 --> 00:07:12.000]  曾經啊
[00:07:12.000 --> 00:07:14.000]  試過有一次呢
[00:07:14.000 --> 00:07:18.000]  因為我的後備備用本不夠update
[00:07:18.000 --> 00:07:21.000]  通常我都要兩三個月才做一次
[00:07:21.000 --> 00:07:23.000]  有一天沒有了
[00:07:23.000 --> 00:07:25.000]  我就很擔心
[00:07:25.000 --> 00:07:32.000]  竟然在網上我發現有一個網絡服務
[00:07:32.000 --> 00:07:39.000]  原來是做全世界的網站的後備備用
[00:07:39.000 --> 00:07:44.000]  於是乎我可以在備用上
[00:07:44.000 --> 00:07:47.000]  拿回我們失去的幾個月的資料
[00:07:47.000 --> 00:07:50.000]  所以在這個世界裡
[00:07:50.000 --> 00:07:55.000]  沒有東西是因為你Ctrl+Delete
[00:07:55.000 --> 00:07:57.000]  或者Delete+Enter就能夠取消
[00:07:57.000 --> 00:07:58.000]  不會的
[00:07:58.000 --> 00:08:01.000]  就算一部電腦的硬碟機
[00:08:01.000 --> 00:08:05.000]  我完全把它清洗了
[00:08:05.000 --> 00:08:09.000]  我都可以將它的內容重新拿出來
[00:08:09.000 --> 00:08:12.000]  你說牧師你都可以了
[00:08:12.000 --> 00:08:15.000]  這個世界怎麼會有其他人不行呢
[00:08:15.000 --> 00:08:17.000]  或者這麼說
[00:08:17.000 --> 00:08:20.000]  我對這些研究比較多一點
[00:08:20.000 --> 00:08:24.000]  所以可能比其他人技術性的上面多一點
[00:08:24.000 --> 00:08:27.000]  不過為什麼我講這麼多給你聽呢
[00:08:27.000 --> 00:08:28.000]  其實我想說的是
[00:08:28.000 --> 00:08:31.000]  今天很多人其實很蠢
[00:08:31.000 --> 00:08:35.000]  蠢的地方是因為他們自己犯了罪
[00:08:35.000 --> 00:08:38.000]  他們還將自己的罪拿出來張揚
[00:08:38.000 --> 00:08:44.000]  認為是一件很值得張揚自己的一個途徑
[00:08:44.000 --> 00:08:46.000]  將自己的身份抬高
[00:08:46.000 --> 00:08:49.000]  這種做法其實不是新穎的
[00:08:49.000 --> 00:08:51.000]  在耶穌基督的年代
[00:08:51.000 --> 00:08:54.000]  也有同樣一批蠢人
[00:08:54.000 --> 00:09:00.000]  這群蠢人就是活在耶路撒冷的聖殿周遭的人群
[00:09:00.000 --> 00:09:05.000]  並且作為猶太人格猶太教的領袖
[00:09:05.000 --> 00:09:11.000]  這群叫民事、祭司、法尼塞人、薩杜蓋人
[00:09:11.000 --> 00:09:13.000]  這群人全部都很蠢的
[00:09:13.000 --> 00:09:17.000]  表面上好像有上帝的說話很有智慧
[00:09:17.000 --> 00:09:19.000]  我們經常聽到很多牧師說
[00:09:19.000 --> 00:09:21.000]  你讀多點聖經你就很有智慧
[00:09:21.000 --> 00:09:23.000]  但這群人好像讀了很多聖經
[00:09:23.000 --> 00:09:25.000]  朗朗上口識背
[00:09:25.000 --> 00:09:27.000]  好像今天很多基督徒一樣
[00:09:27.000 --> 00:09:28.000]  他可以識背聖經
[00:09:28.000 --> 00:09:31.000]  但他完全看不通上帝裡面的教導
[00:09:31.000 --> 00:09:34.000]  因為他是沒有智慧的蠢人
[00:09:34.000 --> 00:09:38.000]  而這件事就造成到耶穌基督
[00:09:38.000 --> 00:09:41.000]  在今天我們最後看的一部分
[00:09:41.000 --> 00:09:47.000]  有關於末世教會教徒的模樣的第三講
[00:09:47.000 --> 00:09:56.000]  在第三講裡面我們會專注看最後的兩個愚蠢的行為
[00:09:56.000 --> 00:10:02.000]  而耶穌為此而哀悼、掙扎、擇身
[00:10:02.000 --> 00:10:05.000]  耶穌不想任何一個人失落
[00:10:05.000 --> 00:10:10.000]  但這些人卻甘願自己跌入這種狀態
[00:10:10.000 --> 00:10:13.000]  我們一起去看這段聖經說了些什麼
[00:10:13.000 --> 00:10:15.000]  或者成為一個很好的提醒
[00:10:15.000 --> 00:10:18.000]  成為一個有智慧的基督徒
[00:10:18.000 --> 00:10:23.000]  我們一起去看馬太福音第23章第27至33節
[00:10:23.000 --> 00:10:31.000]  如果大家有聖經請打開第23章第27至第33節
[00:10:31.000 --> 00:10:33.000]  我們一起去讀這段經文
[00:10:33.000 --> 00:10:34.000]  比較長一點點
[00:10:34.000 --> 00:10:38.000]  不過應該容易掌握很多
[00:10:38.000 --> 00:10:40.000]  我們一起讀吧
[00:10:40.000 --> 00:10:45.000]  你們這假冒為善的民是和法尼賽人有和了
[00:10:45.000 --> 00:10:48.000]  因為你們好像粉色的墳墓
[00:10:48.000 --> 00:10:50.000]  外面好看
[00:10:50.000 --> 00:10:56.000]  裡面卻裝滿了死人的骨頭和一切的污垢
[00:10:56.000 --> 00:10:58.000]  你們也是如此
[00:10:58.000 --> 00:11:02.000]  在人前外面顯出公義來
[00:11:02.000 --> 00:11:08.000]  裡面卻裝滿了撒善和不法的事
[00:11:08.000 --> 00:11:13.000]  你們這假冒為善的民是和法尼賽人有和了
[00:11:13.000 --> 00:11:16.000]  因為你們建造先知的墳
[00:11:16.000 --> 00:11:18.000]  修飾二人的墓
[00:11:18.000 --> 00:11:22.000]  說若是我們在我們祖宗的時候
[00:11:22.000 --> 00:11:26.000]  必不和他們同流先知的血
[00:11:26.000 --> 00:11:31.000]  這就是你們自己證明是殺害先知者的子孫了
[00:11:31.000 --> 00:11:35.000]  你們去充滿你們祖宗的惡貫吧
[00:11:35.000 --> 00:11:39.000]  你們這些蛇類毒蛇之種
[00:11:39.000 --> 00:11:42.000]  怎能逃脫地獄的刑罰呢
[00:11:42.000 --> 00:11:44.000]  所以我猜
[00:11:44.000 --> 00:11:47.000]  我讀完了嗎?
[00:11:47.000 --> 00:11:49.000]  33個字讀完了
[00:11:49.000 --> 00:11:52.000]  沒辦法 眼鏡看不清
[00:11:52.000 --> 00:11:54.000]  我也不知道自己讀到哪裡
[00:11:54.000 --> 00:11:58.000]  在這段聖經裡記載得很有趣
[00:11:58.000 --> 00:12:01.000]  同樣記載了兩次
[00:12:01.000 --> 00:12:04.000]  耶穌說道
[00:12:04.000 --> 00:12:11.000]  這假冒為善的人民是和法尼賽人有和了
[00:12:11.000 --> 00:12:13.000]  我們應該很熟悉的了
[00:12:13.000 --> 00:12:15.000]  來到這裡
[00:12:15.000 --> 00:12:20.000]  喂 這些人真是蠢人
[00:12:20.000 --> 00:12:23.000]  真的有沒有搞錯
[00:12:23.000 --> 00:12:26.000]  這樣都行嗎?
[00:12:26.000 --> 00:12:28.000]  太離譜了
[00:12:28.000 --> 00:12:31.000]  我們可以死了
[00:12:31.000 --> 00:12:34.000]  耶穌在這個描述裡
[00:12:34.000 --> 00:12:40.000]  充分反映出他對這些人的掙扎
[00:12:40.000 --> 00:12:47.000]  上文說了五個耶穌的哀悼
[00:12:47.000 --> 00:12:51.000]  剛剛對上的三個我們所看到的
[00:12:51.000 --> 00:12:55.000]  我們發現在末世裡有一個很普遍的現象
[00:12:55.000 --> 00:12:59.000]  罪人往往把自己包裝得漂漂亮亮
[00:12:59.000 --> 00:13:02.000]  屬靈把他包金
[00:13:02.000 --> 00:13:07.000]  但卻沒有正視自己真正在罪當中的問題
[00:13:07.000 --> 00:13:11.000]  於是他們裝作自己沒問題
[00:13:11.000 --> 00:13:13.000]  而且很好
[00:13:13.000 --> 00:13:16.000]  並且做些做路 假冒為善
[00:13:16.000 --> 00:13:18.000]  在這個情況下
[00:13:18.000 --> 00:13:22.000]  耶穌有一種無奈
[00:13:22.000 --> 00:13:27.000]  為什麼他們會這樣呢?
[00:13:27.000 --> 00:13:29.000]  我們作為真正的屬神子民
[00:13:29.000 --> 00:13:34.000]  我們應該如何謹慎
[00:13:34.000 --> 00:13:38.000]  不要把自己包金
[00:13:38.000 --> 00:13:41.000]  包裝得很虔誠
[00:13:41.000 --> 00:13:44.000]  而是活出一個認識自己的屬靈狀態
[00:13:44.000 --> 00:13:48.000]  而肯改變更新變化
[00:13:48.000 --> 00:13:50.000]  這是上文的背景
[00:13:50.000 --> 00:13:55.000]  來到這裡 耶穌繼續提到兩方面
[00:13:55.000 --> 00:13:59.000]  第一方面在第27和第28節裡
[00:13:59.000 --> 00:14:01.000]  我給了一個副題
[00:14:01.000 --> 00:14:05.000]  這個副題叫做美麗的爛心蘋果
[00:14:05.000 --> 00:14:09.000]  始終都是一個爛蘋果
[00:14:09.000 --> 00:14:13.000]  耶穌來到這裡第六樣使他擇心的事情
[00:14:13.000 --> 00:14:16.000]  不知道大家喜不喜歡吃蘋果
[00:14:16.000 --> 00:14:18.000]  我其實也很喜歡吃蘋果
[00:14:18.000 --> 00:14:21.000]  不過最忌諱吃粉的蘋果
[00:14:21.000 --> 00:14:24.000]  我喜歡吃爽口的蘋果
[00:14:24.000 --> 00:14:29.000]  蘋果如果有時煲湯
[00:14:29.000 --> 00:14:31.000]  想煲湯好喝點
[00:14:31.000 --> 00:14:33.000]  煲什麼湯都好
[00:14:33.000 --> 00:14:35.000]  切個蘋果起了個芯 起了個皮
[00:14:35.000 --> 00:14:38.000]  放進去煲 沒技術的
[00:14:38.000 --> 00:14:41.000]  放進去煲 煲完之後煲湯特別好喝
[00:14:41.000 --> 00:14:45.000]  因為蘋果的果糖比較高
[00:14:45.000 --> 00:14:48.000]  而且蘋果比較清潤
[00:14:48.000 --> 00:14:52.000]  最近我也覺得自己喉嚨不太妥
[00:14:52.000 --> 00:14:55.000]  所以蘋果應該挺好的
[00:14:55.000 --> 00:14:57.000]  不過蘋果有個特色
[00:14:57.000 --> 00:14:59.000]  你吃蘋果一定要小心
[00:14:59.000 --> 00:15:03.000]  爛的蘋果很難辨認
[00:15:03.000 --> 00:15:05.000]  除非你真的放到爛
[00:15:05.000 --> 00:15:07.000]  爛到外面都爛就沒救了
[00:15:07.000 --> 00:15:12.000]  蘋果爛心很多時候表面完全看不到
[00:15:12.000 --> 00:15:15.000]  主要原因蘋果爛心
[00:15:15.000 --> 00:15:17.000]  原來蘋果是一種特別的昆蟲
[00:15:17.000 --> 00:15:20.000]  很喜歡在蘋果開花的時候
[00:15:20.000 --> 00:15:25.000]  在花蕊附近生蟲蛋
[00:15:25.000 --> 00:15:30.000]  當蘋果由花變成果之後
[00:15:30.000 --> 00:15:33.000]  蘋果就會很漂亮
[00:15:33.000 --> 00:15:35.000]  因為蘋果外面一定紅色
[00:15:35.000 --> 00:15:37.000]  除非你買青蘋果黃蘋果
[00:15:37.000 --> 00:15:39.000]  都是漂亮的
[00:15:39.000 --> 00:15:42.000]  看不到裡面有沒有蟲卵
[00:15:42.000 --> 00:15:48.000]  這種蟲會在蟲裡孵化成蟲
[00:15:48.000 --> 00:15:52.000]  靠蘋果的豐富養分特別是糖分
[00:15:52.000 --> 00:15:56.000]  餵養這些蟲
[00:15:56.000 --> 00:16:00.000]  最後會咬爛蘋果的內心
[00:16:00.000 --> 00:16:02.000]  然後就跑出來
[00:16:02.000 --> 00:16:05.000]  很多時候如果你買一些蘋果
[00:16:05.000 --> 00:16:07.000]  如果不漂亮的話
[00:16:07.000 --> 00:16:10.000]  切開的時候要特別小心
[00:16:10.000 --> 00:16:12.000]  蘋果特別便宜
[00:16:12.000 --> 00:16:14.000]  切開內心看看
[00:16:14.000 --> 00:16:18.000]  因為很多時候蟲在蘋果內心
[00:16:18.000 --> 00:16:21.000]  黏著核的外殼
[00:16:21.000 --> 00:16:26.000]  就是因為蟲卵在裡面滋生
[00:16:26.000 --> 00:16:30.000]  屬靈的事情都很類似
[00:16:30.000 --> 00:16:33.000]  如果你不處理內部
[00:16:33.000 --> 00:16:36.000]  只是不斷在外面做很多裝修
[00:16:36.000 --> 00:16:38.000]  做很多包裝的話
[00:16:38.000 --> 00:16:43.000]  你的靈性其實表面有多漂亮
[00:16:43.000 --> 00:16:47.000]  其實都是一個爛的屬靈的生命
[00:16:47.000 --> 00:16:49.000]  簡單來說
[00:16:49.000 --> 00:16:51.000]  一個不屬於上帝的生命
[00:16:51.000 --> 00:16:53.000]  是一個罪的生命
[00:16:53.000 --> 00:16:55.000]  回頭看看這兩章的經文
[00:16:55.000 --> 00:16:57.000]  第27第28節
[00:16:57.000 --> 00:17:02.000]  你們這假冒為善的文士和花利賽人有禍了
[00:17:02.000 --> 00:17:07.000]  粉色的墳墓外面好看
[00:17:07.000 --> 00:17:13.000]  裡面卻裝滿了死人的骨頭和一切的污穢
[00:17:13.000 --> 00:17:15.000]  你們也是如此
[00:17:15.000 --> 00:17:19.000]  在人前外面顯出公義來
[00:17:19.000 --> 00:17:26.000]  裡面卻裝滿了假善和不法的事
[00:17:26.000 --> 00:17:31.000]  耶穌斬釘截鐵都懶得和你們兜圈了
[00:17:31.000 --> 00:17:33.000]  一開始就說出
[00:17:33.000 --> 00:17:36.000]  這班法利賽人的表現
[00:17:36.000 --> 00:17:41.000]  竟然是好像粉色的墳墓外面好看
[00:17:41.000 --> 00:17:47.000]  原來裡面裝滿的是死人的骨頭和污穢
[00:17:47.000 --> 00:17:52.000]  什麼叫做粉色的墳墓呢
[00:17:52.000 --> 00:17:54.000]  其實我之前也解釋過
[00:17:54.000 --> 00:18:00.000]  粉色其實是指一種批蕩
[00:18:00.000 --> 00:18:06.000]  在馬太福音裡面除了這裡有解釋之外
[00:18:06.000 --> 00:18:12.000]  在《仕途行傳》第23章第3節也有用過類似的介紹
[00:18:12.000 --> 00:18:22.000]  以西傑書舊約聖經13章15節也同樣指到粉色墳墓的來源
[00:18:22.000 --> 00:18:37.000]  是指有些人將美麗的物料塗在腐爛的建築物表面
[00:18:37.000 --> 00:18:45.000]  其中一個常見的例子就是在《生命記》第27章第2和第4節當中
[00:18:45.000 --> 00:18:49.000]  原來這種行為是非常普遍的
[00:18:49.000 --> 00:18:54.000]  為什麼這麼普遍呢?原來很特別的
[00:18:54.000 --> 00:19:06.000]  要製造這些塗抹在舊的石頭或建築物表面的材料是什麼呢?
[00:19:06.000 --> 00:19:08.000]  原來是石灰
[00:19:08.000 --> 00:19:13.000]  石灰是什麼呢?石灰英文叫做Limestone
[00:19:13.000 --> 00:19:22.000]  Limestone原來是古晉東特別巴勒斯坦地區非常普遍的一種石材
[00:19:22.000 --> 00:19:31.000]  因為巴勒斯坦地區正正他們所處的位置就是一個石灰層積岩的地區
[00:19:31.000 --> 00:19:42.000]  每逢石灰岩的地區都會有石頭之間的裂縫
[00:19:42.000 --> 00:19:50.000]  這些裂縫隨著年日就會開始溶解擴大成為一些溶洞
[00:19:50.000 --> 00:19:54.000]  穆斯林是否真的呢?你不用擔心
[00:19:54.000 --> 00:19:56.000]  我對這些很有興趣的
[00:19:56.000 --> 00:19:59.000]  我很喜歡鑽孔鑽瀨
[00:19:59.000 --> 00:20:04.000]  去到日本沖繩島我都會特意去找個洞來鑽
[00:20:04.000 --> 00:20:06.000]  那裡有個石溶洞
[00:20:06.000 --> 00:20:12.000]  穆斯林我哪有錢去沖繩島呢?
[00:20:12.000 --> 00:20:13.000]  當然啦!在加拿大就不要去啦
[00:20:13.000 --> 00:20:15.000]  以前我在香港去很便宜的
[00:20:15.000 --> 00:20:17.000]  一千多元包住一張榻榻米
[00:20:17.000 --> 00:20:21.000]  二千元港幣去完四天
[00:20:21.000 --> 00:20:25.000]  吃我吃得很便宜
[00:20:25.000 --> 00:20:27.000]  沒有人敢相信
[00:20:27.000 --> 00:20:29.000]  在加拿大都有
[00:20:29.000 --> 00:20:33.000]  如果大家有興趣可以去布魯斯島
[00:20:33.000 --> 00:20:35.000]  很多這些溶洞去看
[00:20:35.000 --> 00:20:37.000]  我曾經有計劃去的
[00:20:37.000 --> 00:20:39.000]  不過因為差距很遠
[00:20:39.000 --> 00:20:42.000]  另外一個地方是普林斯坦地區
[00:20:42.000 --> 00:20:45.000]  在加拿大很近的
[00:20:45.000 --> 00:20:48.000]  開車兩小時會去得到
[00:20:48.000 --> 00:20:50.000]  當然要付入場費
[00:20:50.000 --> 00:20:54.000]  因為人家都要維繫環境
[00:20:54.000 --> 00:20:58.000]  石灰岩最大的特色是因為它是層積岩
[00:20:58.000 --> 00:21:01.000]  它有很多死的動物
[00:21:01.000 --> 00:21:03.000]  特別是魚類
[00:21:03.000 --> 00:21:07.000]  死了之後層積在海底或水底的時候
[00:21:07.000 --> 00:21:11.000]  經過地殼轉移壓成層積岩
[00:21:11.000 --> 00:21:15.000]  它有豐富的岩石在裏面
[00:21:15.000 --> 00:21:21.000]  當石灰能夠在那個地方容易找到的時候
[00:21:21.000 --> 00:21:25.000]  於是人們隨處都可以找到石灰
[00:21:25.000 --> 00:21:30.000]  石頭要怎樣將它成為石面呢
[00:21:30.000 --> 00:21:33.000]  只需要將石灰燒
[00:21:33.000 --> 00:21:36.000]  加水加火
[00:21:36.000 --> 00:21:38.000]  它就會很快溶解
[00:21:38.000 --> 00:21:44.000]  石灰岩是世界上最硬的岩石
[00:21:44.000 --> 00:21:48.000]  不過它很容易被水溶解
[00:21:48.000 --> 00:21:51.000]  受天氣濕度影響
[00:21:51.000 --> 00:21:56.000]  於是很多人就用來塗抹舊建築物
[00:21:56.000 --> 00:21:59.000]  像現在我們用油漆
[00:21:59.000 --> 00:22:03.000]  夏天就用油漆
[00:22:03.000 --> 00:22:08.000]  以前沒有油漆的就用石頭打爛
[00:22:08.000 --> 00:22:11.000]  然後用水煮一鍋東西
[00:22:11.000 --> 00:22:13.000]  然後就用來塗抹牆壁
[00:22:13.000 --> 00:22:15.000]  叫做油灰水
[00:22:15.000 --> 00:22:18.000]  我小時候經常塗灰水
[00:22:18.000 --> 00:22:20.000]  媽媽一到家裡
[00:22:20.000 --> 00:22:22.000]  看到我沒什麼事做
[00:22:22.000 --> 00:22:27.000]  就找到我空餘的女性特色
[00:22:27.000 --> 00:22:29.000]  一看到我坐在那裏
[00:22:29.000 --> 00:22:31.000]  她就會找我做事
[00:22:31.000 --> 00:22:33.000]  塗一塗灰水
[00:22:33.000 --> 00:22:35.000]  我小時候就去買些灰回來
[00:22:35.000 --> 00:22:37.000]  加點水然後塗灰水
[00:22:37.000 --> 00:22:39.000]  塗在牆壁上
[00:22:39.000 --> 00:22:40.000]  很漂亮的白雪雪
[00:22:40.000 --> 00:22:42.000]  不過過一段時間會變黃
[00:22:42.000 --> 00:22:46.000]  這種陳述在聖經裏面
[00:22:46.000 --> 00:22:48.000]  剛才我已經說過很多
[00:22:48.000 --> 00:22:51.000]  往往是一種負面的意思
[00:22:51.000 --> 00:22:56.000]  即是說是一種表裡不一致的狀態
[00:22:56.000 --> 00:22:58.000]  裏面其實不好
[00:22:58.000 --> 00:23:00.000]  已經爛了
[00:23:00.000 --> 00:23:03.000]  不過為了好看一點
[00:23:03.000 --> 00:23:07.000]  於是就塗一種灰上去
[00:23:07.000 --> 00:23:10.000]  當作是一種保護層
[00:23:10.000 --> 00:23:12.000]  灰是很特別的
[00:23:12.000 --> 00:23:14.000]  當它濕了水之後
[00:23:14.000 --> 00:23:16.000]  它就會撲起
[00:23:16.000 --> 00:23:18.000]  撲起會掉出來
[00:23:18.000 --> 00:23:21.000]  所以灰要經常塗
[00:23:21.000 --> 00:23:26.000]  這種做法也成為了當時一種歇後語
[00:23:26.000 --> 00:23:30.000]  每逢說到粉色的墳墓
[00:23:30.000 --> 00:23:33.000]  這個陳述就指到一個人
[00:23:33.000 --> 00:23:36.000]  根本上就是表裡不一致
[00:23:36.000 --> 00:23:40.000]  他根本不和表面的內心
[00:23:40.000 --> 00:23:43.000]  內心和表面是剛剛相反的
[00:23:43.000 --> 00:23:46.000]  他表面越漂亮
[00:23:46.000 --> 00:23:50.000]  其實就反映出他內裡越腐爛
[00:23:50.000 --> 00:23:52.000]  耶穌在說什麼
[00:23:52.000 --> 00:23:54.000]  正正就是這種表現
[00:23:54.000 --> 00:23:57.000]  人們走到墳墓裏面
