
[00:00:00.000 --> 00:00:09.000]  我們聆聽主的說話以先讓我們再一次同心低頭一起去預備
[00:12:05.000 --> 00:12:09.000]  屬神的子民就會回到上帝那裡
[00:12:09.000 --> 00:12:11.000]  和上帝有fellowship
[00:12:11.000 --> 00:12:13.000]  有團契的生活
[00:12:13.000 --> 00:12:15.000]  但如果不相信上帝的人
[00:12:15.000 --> 00:12:20.000]  就會在這個被咒詛的狀態裡面
[00:12:20.000 --> 00:12:22.000]  這個觀念在聖經裡面
[00:12:22.000 --> 00:12:25.000]  尤其是我們去看舊約新約聖經
[00:12:25.000 --> 00:12:27.000]  一邊上帝祝福
[00:12:27.000 --> 00:12:29.000]  另一邊上帝有咒詛
[00:12:29.000 --> 00:12:31.000]  究竟問題是你在哪一個位置
[00:12:31.000 --> 00:12:34.000]  為什麼你會落在這個現象裡面
[00:12:34.000 --> 00:12:36.000]  我們回頭看
[00:12:36.000 --> 00:12:38.000]  既然上帝擺在一個
[00:12:38.000 --> 00:12:40.000]  我現在活著的世界
[00:12:40.000 --> 00:12:43.000]  又不明白這個世界是怎樣的情況
[00:12:43.000 --> 00:12:47.000]  我應該怎樣活在這個當中呢
[00:12:48.000 --> 00:12:50.000]  尤其是今天我們會在這個
[00:12:50.000 --> 00:12:52.000]  2025年
[00:12:52.000 --> 00:12:55.000]  我們發覺每一天的發展
[00:12:55.000 --> 00:12:57.000]  在這個世界裡面
[00:12:57.000 --> 00:12:59.000]  除非你說我什麼都不想知道
[00:12:59.000 --> 00:13:00.000]  我不想看新聞
[00:13:00.000 --> 00:13:01.000]  我什麼都不想理
[00:13:01.000 --> 00:13:04.000]  你如果處在這樣的狀態
[00:13:04.000 --> 00:13:06.000]  其實又好像我剛才所說的
[00:13:06.000 --> 00:13:09.000]  好像畜生和家裡養的寵物一樣
[00:13:09.000 --> 00:13:11.000]  他們的期望就是
[00:13:11.000 --> 00:13:13.000]  什麼時候我走過去給牠吃東西
[00:13:13.000 --> 00:13:15.000]  什麼時候給牠喝水
[00:13:15.000 --> 00:13:16.000]  然後牠就等死那天
[00:13:16.000 --> 00:13:17.000]  是不是這樣呢
[00:13:17.000 --> 00:13:20.000]  還是我和牠有交往呢
[00:13:20.000 --> 00:13:23.000]  有空就放牠出來走走
[00:13:23.000 --> 00:13:25.000]  和牠玩一下
[00:13:25.000 --> 00:13:28.000]  這樣的關係和牠建立
[00:13:28.000 --> 00:13:30.000]  人今天落在這種狀態
[00:13:30.000 --> 00:13:32.000]  很多時候就有一種
[00:13:32.000 --> 00:13:33.000]  算了不要理了
[00:13:33.000 --> 00:13:34.000]  這個世界這麼多事情
[00:13:34.000 --> 00:13:35.000]  不到我們管
[00:13:35.000 --> 00:13:37.000]  所以我們就不要理了
[00:13:37.000 --> 00:13:38.000]  不要知道
[00:13:38.000 --> 00:13:39.000]  不知道就不用煩
[00:13:39.000 --> 00:13:43.000]  但以你卻不是這樣的人
[00:13:43.000 --> 00:13:45.000]  屬神的子民不是這樣的地步
[00:13:45.000 --> 00:13:47.000]  但他所見到的世界
[00:13:47.000 --> 00:13:49.000]  卻是一個充滿殘酷
[00:13:49.000 --> 00:13:52.000]  而且今天我們會進一步看見的
[00:13:52.000 --> 00:13:55.000]  是一個充滿狂傲的世界
[00:13:55.000 --> 00:13:57.000]  而這個狂傲的世界
[00:13:57.000 --> 00:13:59.000]  反而可以變成主流的
[00:13:59.000 --> 00:14:02.000]  但以你怎樣面對一個這樣的狀態呢
[00:14:02.000 --> 00:14:04.000]  尤其是作為基督徒的
[00:14:04.000 --> 00:14:09.000]  我們對異與不異是特別敏感的
[00:14:09.000 --> 00:14:12.000]  如果你對異與不異又不敏感的話
[00:14:12.000 --> 00:14:13.000]  那你要問一下
[00:14:13.000 --> 00:14:15.000]  我作為一個基督徒
[00:14:15.000 --> 00:14:17.000]  我是不是真的一個基督徒呢
[00:14:17.000 --> 00:14:19.000]  但以你是對異與不異
[00:14:19.000 --> 00:14:22.000]  很明白很敏感的一個人
[00:14:22.000 --> 00:14:24.000]  而今天他看的異象
[00:14:24.000 --> 00:14:26.000]  之前已經這麼殘酷了
[00:14:26.000 --> 00:14:29.000]  今天還來到一個進一步的
[00:14:29.000 --> 00:14:31.000]  就是一個狂傲的時代
[00:14:31.000 --> 00:14:32.000]  他怎樣去活
[00:14:32.000 --> 00:14:34.000]  怎樣去處身在其中呢
[00:14:34.000 --> 00:14:36.000]  所以今天和大家一起講道的講題
[00:14:36.000 --> 00:14:38.000]  標題就是
[00:14:38.000 --> 00:14:44.000]  當如何處身於一個狂傲任性的時代
[00:14:44.000 --> 00:14:46.000]  我們作為信徒
[00:14:46.000 --> 00:14:48.000]  在這個時代裏面
[00:14:48.000 --> 00:14:51.000]  既然我們知道什麼叫異與不異
[00:14:51.000 --> 00:14:53.000]  我們應該怎樣處身其中呢
[00:14:53.000 --> 00:14:56.000]  這個是一個很重要的功課
[00:14:56.000 --> 00:14:59.000]  當你看到一些不義的行為
[00:14:59.000 --> 00:15:01.000]  你會怎樣做呢
[00:15:01.000 --> 00:15:04.000]  簡單點來說
[00:15:04.000 --> 00:15:06.000]  如果你在車廂裏面
[00:15:06.000 --> 00:15:09.000]  看到一個孕婦
[00:15:09.000 --> 00:15:10.000]  懷孕了
[00:15:10.000 --> 00:15:12.000]  她被欺凌
[00:15:12.000 --> 00:15:14.000]  又不讓她坐
[00:15:14.000 --> 00:15:18.000]  你會對這種行為怎樣處理呢
[00:15:18.000 --> 00:15:22.000]  你會不會和坐在
[00:15:22.000 --> 00:15:27.000]  應該給優先人士的座位的人
[00:15:27.000 --> 00:15:30.000]  請你站起來讓孕婦坐呢
[00:15:30.000 --> 00:15:32.000]  還是算了
[00:15:32.000 --> 00:15:33.000]  不要理了
[00:15:33.000 --> 00:15:34.000]  當看不見了
[00:15:34.000 --> 00:15:36.000]  你會怎樣處理呢
[00:15:36.000 --> 00:15:38.000]  進一步的就是
[00:15:38.000 --> 00:15:39.000]  我們在這個世界
[00:15:39.000 --> 00:15:41.000]  甚至有些政府
[00:15:41.000 --> 00:15:42.000]  做出來的事
[00:15:42.000 --> 00:15:46.000]  是對於人民不公道的時候
[00:15:46.000 --> 00:15:48.000]  那基督徒是不是就要起義呢
[00:15:48.000 --> 00:15:50.000]  搞抗爭呢
[00:15:50.000 --> 00:15:54.000]  今天所以這段聖經的題目很重要
[00:15:54.000 --> 00:15:58.000]  我們應該怎樣處身在這樣的世界裏面
[00:15:58.000 --> 00:16:01.000]  有時我可以很肯定的告訴大家
[00:16:01.000 --> 00:16:05.000]  抗爭不是基督徒在上帝裏面要我們做的事
[00:16:05.000 --> 00:16:07.000]  不過我們今天去看看
[00:16:07.000 --> 00:16:09.000]  究竟但以理這段聖經
[00:16:09.000 --> 00:16:11.000]  當但以理面對一個狂傲
[00:16:11.000 --> 00:16:14.000]  驕傲任性的世界的時候
[00:16:14.000 --> 00:16:16.000]  又充滿殘酷
[00:16:16.000 --> 00:16:17.000]  他怎樣面對呢
[00:16:17.000 --> 00:16:20.000]  讓我們再次回到這段聖經
[00:16:20.000 --> 00:16:21.000]  我們一起看看
[00:16:21.000 --> 00:16:22.000]  我們讀多一次
[00:16:22.000 --> 00:16:25.000]  這段聖經是比較亂的
[00:16:25.000 --> 00:16:29.000]  我不敢否認
[00:16:29.000 --> 00:16:31.000]  我不否認這段聖經
[00:16:31.000 --> 00:16:32.000]  對於很多信徒來說
[00:16:32.000 --> 00:16:34.000]  是很混亂的一段聖經
[00:16:34.000 --> 00:16:36.000]  尤其是這裏說兩隻羊
[00:16:36.000 --> 00:16:39.000]  這兩隻羊發生了什麼事
[00:16:39.000 --> 00:16:43.000]  我們讀多一次
[00:16:43.000 --> 00:16:46.000]  雖然剛才Sandy已經幫我們讀了一次
[00:16:46.000 --> 00:16:48.000]  我們自己再讀一次
[00:16:48.000 --> 00:16:49.000]  好嗎
[00:16:49.000 --> 00:16:50.000]  我們一起打開
[00:16:50.000 --> 00:16:52.000]  但以理書第八章
[00:16:52.000 --> 00:16:55.000]  第一節至第十四節
[00:16:55.000 --> 00:16:56.000]  我們一起讀
[00:16:57.000 --> 00:17:01.000]  白沙薩王在位第三年
[00:17:01.000 --> 00:17:05.000]  有異象與我但以理
[00:17:05.000 --> 00:17:09.000]  是在先前所見的異象之後
[00:17:09.000 --> 00:17:12.000]  我見了異象的時候
[00:17:12.000 --> 00:17:17.000]  我以為在以蘭省書山城中
[00:17:17.000 --> 00:17:22.000]  我見異象猶如在烏來河邊
[00:17:22.000 --> 00:17:24.000]  我舉目觀看
[00:17:24.000 --> 00:17:29.000]  見有雙角的公綿羊站在河邊
[00:17:29.000 --> 00:17:31.000]  兩角都高
[00:17:31.000 --> 00:17:34.000]  這角高過那角
[00:17:34.000 --> 00:17:37.000]  更高的是後掌的
[00:17:37.000 --> 00:17:44.000]  我見那公綿羊往西往北往南抵觸
[00:17:44.000 --> 00:17:48.000]  受在他面前都站立不住
[00:17:48.000 --> 00:17:52.000]  也沒有能夠護脫離他手的
[00:17:52.000 --> 00:17:55.000]  但他任意而行
[00:17:55.000 --> 00:17:57.000]  至高至大
[00:17:57.000 --> 00:18:00.000]  我正思想的時候
[00:18:00.000 --> 00:18:04.000]  見有一隻公綿羊從西而來
[00:18:04.000 --> 00:18:06.000]  遍行全地
[00:18:06.000 --> 00:18:08.000]  腳不沾塵
[00:18:08.000 --> 00:18:13.000]  這公綿羊兩眼當中有一飛翔的角
[00:18:13.000 --> 00:18:16.000]  他往我所看見
[00:18:16.000 --> 00:18:21.000]  站在河邊有雙角的公綿羊那裡去
[00:18:21.000 --> 00:18:23.000]  大發憤怒
[00:18:23.000 --> 00:18:26.000]  向他直衝
[00:18:26.000 --> 00:18:30.000]  我見公山羊就近公綿羊
[00:18:30.000 --> 00:18:32.000]  向他發裂路
[00:18:32.000 --> 00:18:33.000]  抵觸他
[00:18:33.000 --> 00:18:36.000]  截斷他的兩角
[00:18:36.000 --> 00:18:39.000]  綿羊在他面前站立不住
[00:18:39.000 --> 00:18:43.000]  怕將綿羊捉到在地
[00:18:43.000 --> 00:18:45.000]  用腳踐踏
[00:18:45.000 --> 00:18:50.000]  沒有能夠綿羊脫離他手的
[00:18:50.000 --> 00:18:53.000]  這山羊極其至高至大
[00:18:53.000 --> 00:18:56.000]  正強盛的時候
[00:18:56.000 --> 00:18:58.000]  那大角截斷了
[00:18:58.000 --> 00:19:03.000]  又在角根上向天的四方長出
[00:19:03.000 --> 00:19:06.000]  四個飛翔的角來
[00:19:06.000 --> 00:19:11.000]  四角之中有一角長出一個小角
[00:19:11.000 --> 00:19:15.000]  向南向東向榮美之地
[00:19:15.000 --> 00:19:18.000]  漸漸成為強大
[00:19:18.000 --> 00:19:20.000]  他漸漸強大
[00:19:20.000 --> 00:19:22.000]  高及天象
[00:19:22.000 --> 00:19:27.000]  將這些天象和星獸拋落在地
[00:19:27.000 --> 00:19:29.000]  在腳踐踏
[00:19:29.000 --> 00:19:32.000]  並且他至高至大
[00:19:32.000 --> 00:19:36.000]  以為高及天象之君
[00:19:36.000 --> 00:19:39.000]  除掉常憲及君的煩際
[00:19:39.000 --> 00:19:42.000]  毀壞君的聖所
[00:19:42.000 --> 00:19:44.000]  因罪過的緣故
[00:19:44.000 --> 00:19:49.000]  有君女和常憲的煩際交付他
[00:19:49.000 --> 00:19:52.000]  他將真理拋在地上
[00:19:52.000 --> 00:19:54.000]  任意而行
[00:19:54.000 --> 00:19:56.000]  無不順利
[00:19:56.000 --> 00:20:00.000]  我聽見有一位聖者的話
[00:20:00.000 --> 00:20:04.000]  又有一位聖者問那說話的聖者說
[00:20:04.000 --> 00:20:10.000]  這除掉常憲的煩際和施行毀壞的罪過
[00:20:10.000 --> 00:20:14.000]  將聖所與君女踐踏的異象
[00:20:14.000 --> 00:20:17.000]  要到何時才應驗呢?
[00:20:17.000 --> 00:20:19.000]  他說
[00:20:19.000 --> 00:20:20.000]  他對我說
[00:20:20.000 --> 00:20:23.000]  到二千三百日
[00:20:23.000 --> 00:20:26.000]  聖所就必結正
[00:20:26.000 --> 00:20:29.000]  上文我們已經說過了
[00:20:29.000 --> 00:20:33.000]  第七章裏面說了四隻
[00:20:33.000 --> 00:20:37.000]  不知是什麼的獸
[00:20:37.000 --> 00:20:39.000]  妖怪
[00:20:39.000 --> 00:20:43.000]  我們沒有嘗試將這四隻妖怪
[00:20:43.000 --> 00:20:46.000]  去對應什麼皇朝代
[00:20:46.000 --> 00:20:49.000]  當然你可以去嘗試猜測
[00:20:49.000 --> 00:20:51.000]  不過上次我們已經說得很清楚
[00:20:51.000 --> 00:20:53.000]  這四隻獸是彰顯了
[00:20:53.000 --> 00:20:55.000]  在不同時代裏面
[00:20:55.000 --> 00:20:58.000]  那種殘酷的現象
[00:20:58.000 --> 00:21:01.000]  而且那種殘酷的現象
[00:21:01.000 --> 00:21:03.000]  要包裝成人的樣式
[00:21:03.000 --> 00:21:06.000]  說一些人喜歡聽的說話
[00:21:06.000 --> 00:21:09.000]  使你漸漸跟隨它
[00:21:09.000 --> 00:21:11.000]  很合聽的
[00:21:11.000 --> 00:21:13.000]  你就跟著它走
[00:21:13.000 --> 00:21:16.000]  說到這裏
[00:21:16.000 --> 00:21:18.000]  讓我講一點
[00:21:18.000 --> 00:21:20.000]  最近有一單新聞
[00:21:20.000 --> 00:21:24.000]  這單新聞刊登在時代周刊
[00:21:24.000 --> 00:21:27.000]  雖然我不是很喜歡看時代周刊
[00:21:27.000 --> 00:21:32.000]  但這篇報導說出一件事
[00:21:32.000 --> 00:21:35.000]  譚麟對有一個父母
[00:21:35.000 --> 00:21:39.000]  去控告一間AI公司
[00:21:39.000 --> 00:21:41.000]  這件事不需要說了
[00:21:41.000 --> 00:21:43.000]  很流行的
[00:21:43.000 --> 00:21:46.000]  在西方社會都很喜歡用的
[00:21:46.000 --> 00:21:48.000]  一個chatbot
[00:21:48.000 --> 00:21:52.000]  一個對話機械人
[00:21:52.000 --> 00:21:55.000]  這個青年人因為他的祖母
[00:21:55.000 --> 00:21:58.000]  和他的家人
[00:21:58.000 --> 00:21:59.000]  一隻他很喜歡的狗
[00:21:59.000 --> 00:22:01.000]  從小玩到大就死了
[00:22:01.000 --> 00:22:04.000]  於是他從一個很活潑
[00:22:04.000 --> 00:22:05.000]  很有智慧
[00:22:05.000 --> 00:22:07.000]  很有自信的年輕人
[00:22:07.000 --> 00:22:10.000]  然後他突然間變成一個
[00:22:10.000 --> 00:22:14.000]  很頹廢很失落的年輕人
[00:22:14.000 --> 00:22:17.000]  他媽媽嘗試用很多方法去幫助他
[00:22:17.000 --> 00:22:19.000]  譬如他以前很喜歡打籃球的
[00:22:19.000 --> 00:22:21.000]  參加他的校隊
[00:22:21.000 --> 00:22:22.000]  他鼓勵他繼續參加
[00:22:22.000 --> 00:22:27.000]  但他後來發現自己根本沒有興趣
[00:22:27.000 --> 00:22:32.000]  沒有活力去參加這些學校的球賽
[00:22:32.000 --> 00:22:36.000]  於是他漸漸在學校跟不上
[00:22:36.000 --> 00:22:39.000]  他媽媽於是做了一個決定
[00:22:39.000 --> 00:22:42.000]  不如將他變成home schooling
[00:22:42.000 --> 00:22:46.000]  自己在家中教學
[00:22:46.000 --> 00:22:48.000]  其實在西方社會
[00:22:48.000 --> 00:22:50.000]  這是很流行的
[00:22:50.000 --> 00:22:53.000]  你不需要一定要回學校讀書
[00:22:53.000 --> 00:22:58.000]  有很多家庭學習課程
[00:22:58.000 --> 00:23:00.000]  可以讓你去參與
[00:23:00.000 --> 00:23:06.000]  按照自己的程度和速度去發展
[00:23:06.000 --> 00:23:10.000]  而因為他在這個過程當中
[00:23:10.000 --> 00:23:11.000]  有很多問題
[00:23:11.000 --> 00:23:12.000]  很正常
[00:23:12.000 --> 00:23:14.000]  譬如數理化
[00:23:14.000 --> 00:23:19.000]  有時不是每個人都有天份
[00:23:19.000 --> 00:23:24.000]  他媽媽就建議他嘗試在網上
