
[00:00:00.000 --> 00:00:05.760]  所以你不要妒忌他
[00:01:37.600 --> 00:01:38.880]  如耶稣所说的
[00:01:38.880 --> 00:01:42.960]  天上的仓库是没有从没有抄的
[00:01:42.960 --> 00:01:43.840]  是吧
[00:01:43.840 --> 00:01:46.560]  一定是不会蚀本的
[00:01:46.560 --> 00:01:50.720]  一定是不会倒闭的
[00:01:50.720 --> 00:01:52.160]  只有赚
[00:01:52.160 --> 00:01:53.680]  这个就是我们所面对的
[00:01:53.680 --> 00:01:59.120]  人生的不公平事实和情况
[00:01:59.120 --> 00:02:01.360]  在这里我想做多一个补充
[00:02:01.360 --> 00:02:04.160]  容许我因为时间差不多
[00:02:04.160 --> 00:02:05.760]  但我要用一个补充
[00:02:05.760 --> 00:02:07.200]  第一次
[00:02:07.200 --> 00:02:08.400]  第一晚如果你没有来
[00:02:08.400 --> 00:02:09.280]  可能你不知道
[00:02:09.280 --> 00:02:10.160]  我都说过
[00:02:10.160 --> 00:02:12.720]  全道书是很精彩的
[00:02:12.720 --> 00:02:14.320]  人生的智慧
[00:02:14.320 --> 00:02:16.320]  不过全道书也不等于
[00:02:16.320 --> 00:02:19.280]  全部圣经所有的角度
[00:02:19.280 --> 00:02:19.920]  大家明白了
[00:02:19.920 --> 00:02:20.400]  是不是
[00:02:20.400 --> 00:02:22.320]  它只是其中一卷的书
[00:02:22.320 --> 00:02:23.920]  全道书是较为阴性的
[00:02:23.920 --> 00:02:25.280]  所谓阴性和阳性
[00:02:25.280 --> 00:02:27.120]  阴性就是较为帮助我们
[00:02:27.120 --> 00:02:28.720]  怎么面对一个很不公平
[00:02:28.720 --> 00:02:30.960]  很无聊很无奈的世界里面
[00:02:30.960 --> 00:02:33.920]  我们怎么去改变自己的视野角度
[00:02:33.920 --> 00:02:35.120]  从永恒的角度来看
[00:02:35.120 --> 00:02:38.960]  自处可以活得快乐一点
[00:02:38.960 --> 00:02:39.920]  这个较为阴性的
[00:02:39.920 --> 00:02:41.600]  就是扭转自己去面对
[00:02:41.600 --> 00:02:44.000]  这个荒谬的世界
[00:02:44.000 --> 00:02:45.520]  这个全道书的智慧
[00:02:45.520 --> 00:02:46.880]  但圣经里面不等于
[00:02:46.880 --> 00:02:49.280]  只是有这种的教导
[00:02:49.280 --> 00:02:50.240]  有些比较阳性的
[00:02:50.240 --> 00:02:52.240]  比如先知要改变这个社会
[00:02:52.240 --> 00:02:54.240]  斥责罪恶
[00:02:54.240 --> 00:02:55.200]  对不对
[00:02:55.200 --> 00:02:57.520]  这个也是圣经里面同样的真理
[00:02:57.520 --> 00:02:59.200]  不过全道书不说这件事
[00:02:59.200 --> 00:03:01.360]  不说不是表示他否认这件事
[00:03:01.360 --> 00:03:03.760]  不过你总不能期望一卷书
[00:03:03.760 --> 00:03:04.720]  可以说完的
[00:03:04.720 --> 00:03:07.520]  除非你又来说先知书
[00:03:07.520 --> 00:03:08.800]  我又说过不同的东西
[00:03:08.800 --> 00:03:10.480]  圣经是这样说就这样说
[00:03:10.480 --> 00:03:11.920]  我不能够在全道书里
[00:03:11.920 --> 00:03:13.120]  硬说没说的东西
[00:03:13.120 --> 00:03:16.400]  所以我唯有最后想补充几句
[00:03:16.400 --> 00:03:18.560]  不然今晚我感到不安
[00:03:18.560 --> 00:03:20.000]  多给我五分钟
[00:03:20.000 --> 00:03:21.280]  补充几句
[00:03:21.280 --> 00:03:22.320]  如果今晚回去的时候
[00:03:22.320 --> 00:03:23.360]  有些人顶着剪接
[00:03:23.360 --> 00:03:24.640]  会觉得很弱
[00:03:24.640 --> 00:03:26.080]  我们这样
[00:03:26.080 --> 00:03:27.680]  会化落很多
[00:03:27.680 --> 00:03:28.960]  这个世界根本不公平
[00:03:28.960 --> 00:03:31.280]  有些人上个星期很生气
[00:03:31.280 --> 00:03:32.800]  听完全道书
[00:03:32.800 --> 00:03:34.480]  下个星期看到他一样很坏
[00:03:34.480 --> 00:03:35.520]  笑眉眉
[00:03:35.520 --> 00:03:36.640]  真是正常
[00:03:36.640 --> 00:03:38.560]  那又如何
[00:03:38.560 --> 00:03:40.480]  是不是这样的
[00:03:40.480 --> 00:03:41.600]  究竟这个基督徒
[00:03:41.600 --> 00:03:42.720]  是不是一种这样的
[00:03:42.720 --> 00:03:44.640]  所谓弱者的福音
[00:03:44.640 --> 00:03:46.640]  让我们自己改变了
[00:03:46.640 --> 00:03:47.600]  不是的
[00:03:47.600 --> 00:03:48.800]  圣经里面不是的
[00:03:48.800 --> 00:03:50.480]  圣经不是教我们
[00:03:50.480 --> 00:03:52.000]  逆来顺受
[00:03:52.000 --> 00:03:53.440]  令自己快乐
[00:03:53.440 --> 00:03:56.720]  于是将盼望放在永恒中
[00:03:56.720 --> 00:03:58.080]  那你就可以
[00:03:58.080 --> 00:03:59.680]  安乐度日
[00:03:59.680 --> 00:04:01.120]  与你所爱的妻子
[00:04:01.120 --> 00:04:02.960]  享受罗德莱的法吾
[00:04:02.960 --> 00:04:03.920]  于是就
[00:04:03.920 --> 00:04:06.480]  不一定是这样的
[00:04:06.480 --> 00:04:07.760]  圣经里面还有另外一样东西
[00:04:07.760 --> 00:04:09.760]  强调我们要有公义
[00:04:09.760 --> 00:04:11.280]  不过全道书很有意思
[00:04:11.280 --> 00:04:14.000]  全道书提醒我们动机
[00:04:14.000 --> 00:04:14.880]  我们的心态
[00:04:14.880 --> 00:04:16.640]  有了这个心态之后
[00:04:16.640 --> 00:04:18.080]  不等于我们的行动
[00:04:18.080 --> 00:04:20.640]  我们每样东西都接受
[00:04:20.640 --> 00:04:21.760]  要不要伸张正义
[00:04:21.760 --> 00:04:23.040]  要
[00:04:23.040 --> 00:04:24.480]  不过伸张正义的时候
[00:04:24.480 --> 00:04:27.040]  带着一个接纳和饶恕的心
[00:04:27.040 --> 00:04:29.600]  这个圣经里面全面的教训
[00:04:29.600 --> 00:04:30.880]  我知道这里
[00:04:30.880 --> 00:04:32.160]  所以我特意挑一个
[00:04:32.160 --> 00:04:34.080]  比较难搞的问题出来
[00:04:34.080 --> 00:04:36.240]  一定会有人问
[00:04:36.240 --> 00:04:37.200]  新约都是这样教的
[00:04:37.200 --> 00:04:38.800]  马拉夫音五章三十九节
[00:04:38.800 --> 00:04:40.080]  耶稣说有人打你右脸
[00:04:40.080 --> 00:04:41.120]  左脸也转过来
[00:04:41.120 --> 00:04:42.160]  打
[00:04:42.160 --> 00:04:43.280]  这就是基督徒
[00:04:43.280 --> 00:04:44.320]  是不是
[00:04:44.320 --> 00:04:45.120]  所以这个世界
[00:04:45.120 --> 00:04:47.280]  我们是注定做弱者的
[00:04:47.280 --> 00:04:48.240]  我们是被欺压的
[00:04:48.240 --> 00:04:48.960]  不过欺压得来
[00:04:48.960 --> 00:04:49.840]  也很快乐
[00:04:49.840 --> 00:04:52.400]  我又不觉得是
[00:04:52.400 --> 00:04:56.240]  这句就从这句开始讲
[00:04:56.240 --> 00:04:57.520]  很多人都问这句
[00:04:57.520 --> 00:04:59.440]  这句其实很有意思
[00:04:59.440 --> 00:05:01.760]  耶稣说有人打你右脸
[00:05:01.760 --> 00:05:02.960]  你左脸也给他打
[00:05:02.960 --> 00:05:04.400]  有人拿你衣服
[00:05:04.400 --> 00:05:05.360]  你去外医给他
[00:05:05.360 --> 00:05:06.480]  逼你走一里
[00:05:06.480 --> 00:05:07.280]  走两里
[00:05:07.280 --> 00:05:09.280]  哇 多弱行动
[00:05:09.280 --> 00:05:11.600]  所以很多人就开始不明白
[00:05:11.600 --> 00:05:12.880]  这句经常问这句
[00:05:12.880 --> 00:05:14.160]  有人自作聪明
[00:05:14.160 --> 00:05:16.480]  这句证明耶稣是左腰的
[00:05:16.480 --> 00:05:19.680]  是不是
[00:05:19.680 --> 00:05:21.600]  打你右脸
[00:05:21.600 --> 00:05:23.120]  左手就打右脸
[00:05:23.120 --> 00:05:24.480]  所以耶稣用左右
[00:05:24.480 --> 00:05:26.080]  所以一说就说有人打你右脸
[00:05:26.080 --> 00:05:27.120]  就是用左手
[00:05:27.120 --> 00:05:28.240]  当然不是
[00:05:28.240 --> 00:05:29.280]  这些人自作聪明
[00:05:29.280 --> 00:05:32.080]  想认识耶稣认识多点其他东西
[00:05:32.080 --> 00:05:33.120]  不要猜这些东西
[00:05:33.120 --> 00:05:35.040]  当然不是
[00:05:35.040 --> 00:05:37.200]  在犹太人的风俗里面
[00:05:37.200 --> 00:05:38.880]  社会文化里面
[00:05:38.880 --> 00:05:40.560]  他不是用左手打你
[00:05:40.560 --> 00:05:43.360]  他是用右手用手背拍你
[00:05:43.360 --> 00:05:44.400]  你明白吗
[00:05:44.400 --> 00:05:45.280]  这样拍你
[00:05:45.280 --> 00:05:46.560]  用右手打你
[00:05:46.560 --> 00:05:47.840]  就打到你右脸
[00:05:47.840 --> 00:05:49.120]  你明白吗
[00:05:49.120 --> 00:05:50.400]  那种做法是什么
[00:05:50.400 --> 00:05:52.080]  是一种明明的羞辱你
[00:05:52.080 --> 00:05:53.200]  不是暴力的问题
[00:05:53.200 --> 00:05:54.240]  所以这一节不是说耶稣说
[00:05:54.240 --> 00:05:55.760]  基督徒应不应该用暴力
[00:05:55.760 --> 00:05:57.600]  根本不是暴力
[00:05:57.600 --> 00:06:00.000]  他是侮辱你
[00:06:00.000 --> 00:06:02.160]  看不起你
[00:06:02.160 --> 00:06:02.880]  侮辱你
[00:06:02.880 --> 00:06:04.160]  用手背拍你
[00:06:04.160 --> 00:06:05.280]  那种侮辱
[00:06:05.280 --> 00:06:07.680]  耶稣说你都还没解释
[00:06:07.680 --> 00:06:09.280]  就定那边给他拍
[00:06:09.280 --> 00:06:11.760]  这一节怎么解释
[00:06:11.760 --> 00:06:13.680]  这一节的意思很重要
[00:06:13.680 --> 00:06:15.360]  耶稣在这里
[00:06:15.360 --> 00:06:16.560]  很多基督徒就说
[00:06:16.560 --> 00:06:17.200]  好吧
[00:06:17.200 --> 00:06:19.280]  于是就让他打那边
[00:06:19.280 --> 00:06:21.520]  这个完全不了解
[00:06:21.520 --> 00:06:23.520]  耶稣说这段圣经所说的话
[00:06:23.520 --> 00:06:26.640]  这里是在登山宝训里面所说的
[00:06:26.640 --> 00:06:28.000]  如果你研究圣经的神学
[00:06:28.000 --> 00:06:28.640]  你就知道
[00:06:28.640 --> 00:06:29.680]  登山宝训
[00:06:29.680 --> 00:06:31.600]  马德克斯第五章至第七章
[00:06:31.600 --> 00:06:33.520]  这三章圣经里面所说的
[00:06:33.520 --> 00:06:35.760]  耶稣只有一个很重要的主题
[00:06:35.760 --> 00:06:38.080]  就是面对当时的犹太教
[00:06:38.080 --> 00:06:39.920]  和旧约圣经里面的教训
[00:06:39.920 --> 00:06:40.720]  耶稣说什么
[00:06:40.720 --> 00:06:43.120]  律法一点一滑都不可以废去
[00:06:43.120 --> 00:06:46.720]  不过你们守律法守错了
[00:06:46.720 --> 00:06:49.280]  只是守律法的条文
[00:06:49.280 --> 00:06:51.680]  你没有将律法看成一个生命里面
[00:06:51.680 --> 00:06:52.800]  很重要的动机
[00:06:52.800 --> 00:06:53.280]  你明白吗
[00:06:53.280 --> 00:06:54.080]  记得吗
[00:06:54.080 --> 00:06:56.080]  虽然说古人有话说帮我杀人
[00:06:56.080 --> 00:06:58.240]  不过我告诉你
[00:06:58.240 --> 00:06:59.360]  你心里面恨人的时候
[00:06:59.360 --> 00:07:00.240]  就是杀人
[00:07:00.240 --> 00:07:01.120]  是吧
[00:07:01.120 --> 00:07:01.920]  其实说的是什么
[00:07:01.920 --> 00:07:03.040]  说的是十诫
[00:07:03.040 --> 00:07:04.080]  是律法
[00:07:04.080 --> 00:07:05.600]  你说不可以奸淫
[00:07:05.600 --> 00:07:06.400]  不过我告诉你
[00:07:06.400 --> 00:07:07.600]  如果你眼见到女人
[00:07:07.600 --> 00:07:08.480]  你要动淫念的话
[00:07:08.480 --> 00:07:10.000]  你已经和她行淫了
[00:07:10.000 --> 00:07:15.520]  也就是说将行为的做法并不重要
[00:07:15.520 --> 00:07:18.320]  不是一个表面的规范
[00:07:18.320 --> 00:07:21.920]  最重要的是一个什么样的动机
[00:07:21.920 --> 00:07:23.040]  所以这里不是
[00:07:23.040 --> 00:07:24.720]  如果说耶稣叫我们
[00:07:24.720 --> 00:07:26.000]  还有些经文就说
[00:07:26.000 --> 00:07:26.800]  不要起誓
[00:07:26.800 --> 00:07:27.760]  于是就说死了
[00:07:27.760 --> 00:07:29.200]  那我去法庭起不起誓
[00:07:29.200 --> 00:07:31.120]  我签不签
[00:07:31.120 --> 00:07:32.240]  什么什么买楼的时候
[00:07:32.240 --> 00:07:32.960]  签不签房契
[00:07:32.960 --> 00:07:33.840]  要起誓
[00:07:33.840 --> 00:07:34.400]  当然不是
[00:07:34.400 --> 00:07:36.320]  耶稣就告诉你
[00:07:36.320 --> 00:07:37.840]  就是听不明白他说话
[00:07:37.840 --> 00:07:39.040]  他说了三张圣经
[00:07:39.040 --> 00:07:39.920]  就是想告诉你
[00:07:39.920 --> 00:07:42.880]  你不要守这些表面的规矩
[00:07:42.880 --> 00:07:44.160]  现在你将耶稣所说的
[00:07:44.160 --> 00:07:45.840]  变成了新规矩去守
[00:07:45.840 --> 00:07:46.720]  你明白吗
[00:07:46.720 --> 00:07:48.000]  于是就被人打你左边
[00:07:48.000 --> 00:07:48.720]  右边的时候
[00:07:48.720 --> 00:07:49.920]  你又被左边打
[00:07:49.920 --> 00:07:51.040]  这个是他的规矩
[00:07:51.040 --> 00:07:51.840]  叫你守的吗
[00:07:51.840 --> 00:07:52.880]  你不需要这样守的
[00:07:52.880 --> 00:07:53.840]  你说很矮
[00:07:53.840 --> 00:07:55.360]  叫人不要守耶稣规矩
[00:07:55.360 --> 00:07:55.920]  我告诉你
[00:07:55.920 --> 00:07:58.400]  耶稣自己都不守
[00:07:58.400 --> 00:08:00.000]  约翰福音第十八章
[00:08:00.000 --> 00:08:01.920]  不是说了吗
[00:08:01.920 --> 00:08:02.880]  约翰福音第十八章
[00:08:02.880 --> 00:08:03.760]  有没有记载那里
[00:08:03.760 --> 00:08:07.040]  那些人去大祭司
[00:08:07.040 --> 00:08:08.320]  被人抓去大祭司
[00:08:08.320 --> 00:08:11.120]  大祭司那些人就审他
[00:08:11.120 --> 00:08:11.920]  耶稣审他
[00:08:11.920 --> 00:08:12.800]  耶稣就回答
[00:08:12.800 --> 00:08:15.040]  回答之后
[00:08:15.040 --> 00:08:16.320]  耶稣说
[00:08:16.320 --> 00:08:17.440]  为什么你经常要问我
[00:08:17.440 --> 00:08:18.240]  我所说的话
[00:08:18.240 --> 00:08:19.360]  周围的人都听到
[00:08:19.360 --> 00:08:21.120]  公安地方所说的
[00:08:21.120 --> 00:08:22.160]  你没听过
[00:08:22.160 --> 00:08:23.200]  你问那些人就知道
[00:08:23.200 --> 00:08:25.120]  22次那里
[00:08:25.120 --> 00:08:26.000]  耶稣说了
[00:08:26.000 --> 00:08:28.160]  站在旁边的一个差异
[00:08:28.160 --> 00:08:29.440]  用手掌打他
[00:08:29.440 --> 00:08:31.360]  你会被人打
[00:08:31.360 --> 00:08:32.880]  圣经有没有告诉我
[00:08:32.880 --> 00:08:34.720]  耶稣说这边人没有打
[00:08:34.720 --> 00:08:38.160]  打这边人有没有
[00:08:38.160 --> 00:08:39.040]  耶稣说什么
[00:08:39.040 --> 00:08:39.840]  这边人怎么反应
[00:08:39.840 --> 00:08:41.200]  耶稣说
[00:08:41.200 --> 00:08:44.000]  耶稣说你若说的不是
[00:08:44.000 --> 00:08:44.960]  我若说的不是
[00:08:44.960 --> 00:08:46.480]  你可以指正那不是
[00:08:46.480 --> 00:08:48.000]  我如果说的是真的
[00:08:48.000 --> 00:08:49.600]  你为什么打我
[00:08:49.600 --> 00:08:50.400]  他挑战他
[00:08:50.400 --> 00:08:50.960]  是不是
[00:08:50.960 --> 00:08:52.160]  耶稣说打这边人
[00:08:52.160 --> 00:08:52.800]  没有
[00:08:52.800 --> 00:08:53.680]  耶稣自己都不守
[00:08:53.680 --> 00:08:54.720]  为什么耶稣不守
[00:08:54.720 --> 00:08:56.960]  因为圣经不是要定一条新的律法
[00:08:56.960 --> 00:08:58.560]  和行为守则出来
[00:08:58.560 --> 00:09:00.560]  整个马拉福音第五章
[00:09:00.560 --> 00:09:02.560]  就是要否定行为守则
[00:09:03.520 --> 00:09:05.520]  最重要的是内心
[00:09:05.520 --> 00:09:07.040]  你不要起势
[00:09:07.040 --> 00:09:08.320]  不是不让你起势
[00:09:08.320 --> 00:09:10.240]  不过你做一个信得过的人
[00:09:10.240 --> 00:09:11.840]  比较起势更重要
[00:09:11.840 --> 00:09:12.960]  就是耶稣所说的
[00:09:12.960 --> 00:09:15.040]  就是说这里不是你打哪边
[00:09:15.040 --> 00:09:16.400]  你让那边去打
[00:09:16.400 --> 00:09:17.440]  最重要是说什么
[00:09:17.440 --> 00:09:19.680]  上下文说不要报复
[00:09:19.680 --> 00:09:22.160]  你不要存在一个报复的心
[00:09:22.160 --> 00:09:23.760]  有人羞辱你
[00:09:23.760 --> 00:09:25.440]  你不要以一个羞辱的心
[00:09:25.440 --> 00:09:26.880]  以眼还眼以牙还牙
[00:09:26.880 --> 00:09:28.480]  这个就是旧约的律法
[00:09:28.480 --> 00:09:29.840]  耶稣就说
[00:09:29.840 --> 00:09:32.000]  人家羞辱你的时候
[00:09:32.000 --> 00:09:33.120]  你不要报复的心
[00:09:33.120 --> 00:09:34.000]  你还要什么
[00:09:34.000 --> 00:09:34.960]  爱你的仇敌
[00:09:34.960 --> 00:09:36.240]  还要为他祈祷
[00:09:36.240 --> 00:09:39.840]  这个就是内心的动机的问题
[00:09:39.840 --> 00:09:40.960]  所以内心动机
[00:09:40.960 --> 00:09:42.240]  你没有恨那个人
[00:09:42.240 --> 00:09:43.840]  你没有复仇
[00:09:43.840 --> 00:09:46.560]  你的手仍然可以隔他
[00:09:46.560 --> 00:09:49.200]  你明白吗
[00:09:49.200 --> 00:09:51.200]  你听不明白
[00:09:51.200 --> 00:09:54.080]  把我右边隔着他
[00:09:54.080 --> 00:09:56.480]  但我不会右手砌他一锤
[00:09:56.480 --> 00:09:57.520]  我隔他
[00:09:57.520 --> 00:09:59.680]  为什么要被他欺负我
[00:09:59.680 --> 00:10:00.720]  我不是恨他的时候
[00:10:00.720 --> 00:10:01.920]  我就可以这么做
[00:10:01.920 --> 00:10:03.920]  所以这个行动是行动
[00:10:03.920 --> 00:10:05.440]  动机是动机
[00:10:05.440 --> 00:10:06.400]  圣经说得很清楚
[00:10:06.400 --> 00:10:08.880]  我们的动机是不可以用仇恨
[00:10:08.880 --> 00:10:12.080]  所以我问这个问题
[00:10:12.080 --> 00:10:14.160]  如果今晚散会迟了
[00:10:14.160 --> 00:10:15.440]  我说这么长气
[00:10:15.440 --> 00:10:16.640]  回家就怨了
[00:10:16.640 --> 00:10:17.760]  回家的时候
[00:10:17.760 --> 00:10:18.800]  一下车的时候
[00:10:18.800 --> 00:10:22.640]  有人拿着荷包就走
[00:10:22.640 --> 00:10:24.640]  追不追他
[00:10:24.640 --> 00:10:25.200]  追
[00:10:25.200 --> 00:10:27.760]  挺好的
[00:10:27.760 --> 00:10:29.760]  基督徒
[00:10:29.760 --> 00:10:32.000]  摇摆着
[00:10:32.000 --> 00:10:36.000]  为什么你还没拿着圣经
[00:10:36.000 --> 00:10:39.280]  为什么不这么做
[00:10:39.280 --> 00:10:41.040]  追不追他
[00:10:41.040 --> 00:10:41.840]  追
[00:10:41.840 --> 00:10:42.960]  追到天涯海角
[00:10:42.960 --> 00:10:44.720]  为什么要追他
[00:10:44.720 --> 00:10:47.280]  因为我爱他
[00:10:47.280 --> 00:10:48.400]  我爱他才追他
[00:10:48.400 --> 00:10:49.600]  追了就要抓他坐牢
[00:10:49.600 --> 00:10:50.640]  你知不知道
[00:10:50.640 --> 00:10:51.120]  为什么
[00:10:51.120 --> 00:10:52.560]  因为我爱两样东西
[00:10:52.560 --> 00:10:53.280]  第一
[00:10:53.280 --> 00:10:54.080]  我要告诉他
[00:10:54.080 --> 00:10:56.640]  如果他拿了我的荷包
[00:10:56.640 --> 00:10:58.400]  有人祝福他的时候
[00:10:58.400 --> 00:10:59.840]  他就以为这样拿荷包
[00:10:59.840 --> 00:11:01.760]  以后他可以继续再做
[00:11:01.760 --> 00:11:02.560]  你明白吗
[00:11:02.560 --> 00:11:04.960]  他要做他要受到应有的惩罚
[00:11:04.960 --> 00:11:06.160]  才可以知道
[00:11:06.160 --> 00:11:07.760]  原来他做这个错事
[00:11:07.760 --> 00:11:08.800]  是有代价要付
[00:11:08.800 --> 00:11:10.960]  以至令到他将来不敢做
[00:11:10.960 --> 00:11:12.320]  制止他做
[00:11:12.320 --> 00:11:13.760]  所以我抓他去坐监
[00:11:13.760 --> 00:11:14.400]  才是爱他
[00:11:14.400 --> 00:11:15.360]  爱他才抓他
[00:11:15.360 --> 00:11:16.720]  你明白吗
[00:11:16.720 --> 00:11:17.600]  就好像我的子女
[00:11:17.600 --> 00:11:18.720]  这样你爱他
[00:11:18.720 --> 00:11:20.880]  才是罚他
[00:11:20.880 --> 00:11:22.080]  做错事都不用罚
[00:11:22.080 --> 00:11:22.960]  你不是爱他
[00:11:22.960 --> 00:11:24.560]  你是害死他
[00:11:24.560 --> 00:11:26.160]  做错事都没有后果
[00:11:26.160 --> 00:11:27.520]  说过又不算数
[00:11:27.520 --> 00:11:28.560]  多挨就说没事
[00:11:28.560 --> 00:11:29.120]  算了
[00:11:29.120 --> 00:11:29.840]  下次不要
[00:11:29.840 --> 00:11:31.280]  下次有再做的时候
[00:11:31.280 --> 00:11:33.920]  最怕就是这样
[00:11:33.920 --> 00:11:35.760]  口硬手软
[00:11:35.760 --> 00:11:36.480]  口硬
[00:11:36.480 --> 00:11:37.200]  真是坏人
[00:11:37.200 --> 00:11:38.960]  经常玩这玩那
[00:11:38.960 --> 00:11:41.200]  忘记荷包了
[00:11:41.200 --> 00:11:42.640]  最差就是这样
[00:11:42.640 --> 00:11:43.680]  应该倒转
[00:11:43.680 --> 00:11:45.840]  口软手硬
[00:11:45.840 --> 00:11:46.400]  哎呀
[00:11:46.400 --> 00:11:47.680]  真是惨
[00:11:47.680 --> 00:11:48.560]  还没做完功课
[00:11:48.560 --> 00:11:49.360]  不过说了
[00:11:49.360 --> 00:11:51.280]  没做功课的时候
[00:11:51.280 --> 00:11:52.400]  电视就不能看了
[00:11:52.400 --> 00:11:54.080]  手机又不能打了
[00:11:54.080 --> 00:11:54.480]  哎呀
[00:11:54.480 --> 00:11:55.120]  真是
[00:11:55.120 --> 00:11:57.520]  我都不知道怎么帮你
[00:11:57.520 --> 00:12:00.080]  把他关了
[00:12:00.080 --> 00:12:03.280]  样子很怜悯
[00:12:03.280 --> 00:12:04.400]  手就关了
[00:12:04.400 --> 00:12:06.000]  这样才行
[00:12:06.000 --> 00:12:07.040]  圣经就是这样
[00:12:07.040 --> 00:12:08.160]  我告诉你
[00:12:08.160 --> 00:12:09.840]  耶稣教我们就是这样
[00:12:09.840 --> 00:12:12.480]  所以你见到耶稣在马尔福音那里
[00:12:12.480 --> 00:12:14.000]  马尔福音第一章说到
[00:12:14.000 --> 00:12:17.600]  有人在安息日
[00:12:17.600 --> 00:12:18.800]  摆了个扶手的人
[00:12:18.800 --> 00:12:20.880]  摆明是被迫陷害
[00:12:20.880 --> 00:12:21.600]  看他能不能治好
[00:12:21.600 --> 00:12:22.560]  那些人不可以做事
[00:12:22.560 --> 00:12:23.760]  耶稣做什么
[00:12:23.760 --> 00:12:26.800]  圣经说耶稣怒目看着他们
[00:12:26.800 --> 00:12:28.880]  但心里面忧愁
[00:12:28.880 --> 00:12:30.400]  他们的心硬
[00:12:30.400 --> 00:12:33.920]  耶稣为什么怒目看着他们
[00:12:33.920 --> 00:12:36.160]  耶稣为什么怒目看着他们
[00:12:36.160 --> 00:12:38.080]  耶稣很生气
[00:12:38.080 --> 00:12:38.560]  不是的
[00:12:38.560 --> 00:12:39.200]  没头脑
[00:12:39.200 --> 00:12:41.280]  耶稣不生气的
[00:12:41.280 --> 00:12:42.160]  生气什么
[00:12:42.160 --> 00:12:43.520]  耶稣不生气
[00:12:43.520 --> 00:12:44.400]  如果耶稣生气
[00:12:44.400 --> 00:12:45.600]  心里面就不会忧愁
[00:12:45.600 --> 00:12:46.800]  心硬这帮想害人
[00:12:46.800 --> 00:12:47.840]  耶稣怎么会忧愁
