
[00:00:00.000 --> 00:00:16.000]  早晨,通常節期的講道比較難講的,因為我不是講母親節,我數一數,我都講了十次
[00:18:54.000 --> 00:18:59.000]  吃飯也是,吃得好,應份的
[00:18:59.000 --> 00:19:02.000]  煮得不好吃,太鹹,就很大聲的
[00:19:02.000 --> 00:19:11.000]  所以那個關心其實不是我們在生活上經常說媽媽你好
[00:19:11.000 --> 00:19:17.000]  而是照顧感情,有時候我們去明白它
[00:19:17.000 --> 00:19:21.000]  所以給多點讚賞是好的,多點稱讚是好的
[00:19:21.000 --> 00:19:30.000]  這個是可以安頓她的感情,在她辛苦操勞的時候有安慰
[00:19:30.000 --> 00:19:36.000]  這個看顧家裡的人就是這樣,在我們平日裡照顧她
[00:19:36.000 --> 00:19:43.000]  無論在情緒上、經濟上、身體上,多點關心
[00:19:43.000 --> 00:19:48.000]  然後就是B取悅,二人的父親必大得快樂
[00:19:48.000 --> 00:19:51.000]  人生照的兒子必恩得歡喜
[00:19:51.000 --> 00:19:57.000]  因為作為父親的也一樣,這裡是有父母一起
[00:19:57.000 --> 00:20:04.000]  《針面書》第三章說在我父親面前為孝子
[00:20:04.000 --> 00:20:06.000]  這個很有意思的
[00:20:06.000 --> 00:20:13.000]  在我父親面前為孝子,在母親為獨一的嬌兒
[00:20:13.000 --> 00:20:21.000]  這是第十章第四節,父親教訓我孫,心裡傳記我言語
[00:20:21.000 --> 00:20:24.000]  謹守我的命令,便得全活
[00:20:24.000 --> 00:20:27.000]  這裡有個字是很獨特的
[00:20:27.000 --> 00:20:33.000]  在我父親面前為孝子,在母親眼中為獨一的嬌兒
[00:20:33.000 --> 00:20:38.000]  是什麼意思呢?嬌兒的意思就是說
[00:20:38.000 --> 00:20:47.000]  今天在母親眼中,她很得她的寵愛、很疼愛她
[00:20:47.000 --> 00:20:50.000]  父親面前為孝子我們都明白的
[00:20:50.000 --> 00:20:52.000]  父親覺得你很孝順他
[00:20:52.000 --> 00:20:55.000]  但母親的感情和父親有些不同
[00:20:55.000 --> 00:20:59.000]  是一種很愛惜
[00:20:59.000 --> 00:21:05.000]  然後父親的教訓就是心裡傳記我的言語
[00:21:05.000 --> 00:21:07.000]  遵守命令便得全活
[00:21:07.000 --> 00:21:10.000]  這個言語當然父親代表了聖經
[00:21:10.000 --> 00:21:12.000]  代表了神的話
[00:21:12.000 --> 00:21:16.000]  就是謹守遵行神的命令便得全活
[00:21:16.000 --> 00:21:18.000]  我們先講第三節
[00:21:18.000 --> 00:21:19.000]  什麼叫嬌兒呢?
[00:21:19.000 --> 00:21:23.000]  在舊約的猶太人通常是沒有小學的
[00:21:23.000 --> 00:21:27.000]  他們沒有正式的學校
[00:21:27.000 --> 00:21:30.000]  唯一他們要學習的就是在家裡
[00:21:30.000 --> 00:21:37.000]  父親負責教導在神的話中的希伯來文、語節、各樣節日
[00:21:37.000 --> 00:21:39.000]  但母親的教導是什麼呢?
[00:21:39.000 --> 00:21:41.000]  就是教導做人
[00:21:41.000 --> 00:21:44.000]  怎樣讓人相處、怎樣愛人
[00:21:44.000 --> 00:21:53.000]  而母親的教導很多時候是從生活上的品性去幫助他
[00:21:53.000 --> 00:21:58.000]  所以兩方面使得這個小朋友成長的時候
[00:21:58.000 --> 00:22:00.000]  一方面從聖經而來
[00:22:00.000 --> 00:22:01.000]  從神的話語
[00:22:01.000 --> 00:22:03.000]  一方面從人生而來
[00:22:03.000 --> 00:22:05.000]  從他與人相處
[00:22:05.000 --> 00:22:06.000]  從他情緒上
[00:22:06.000 --> 00:22:08.000]  他自己的成長上
[00:22:08.000 --> 00:22:12.000]  他在一個好的家庭裡成長
[00:22:12.000 --> 00:22:14.000]  所以當他回想他一生的時候
[00:22:14.000 --> 00:22:18.000]  在這兩方面得到一個非常大的造就
[00:22:18.000 --> 00:22:22.000]  而他對父母的愛
[00:22:22.000 --> 00:22:26.000]  是一個很深重、有宗教性、有倫理性的
[00:22:26.000 --> 00:22:28.000]  是雙方面的
[00:22:28.000 --> 00:22:34.000]  周圍父母之道是第四
[00:22:34.000 --> 00:22:37.000]  在《針研書》十九章十八節
[00:22:37.000 --> 00:22:41.000]  他說:親友子忘,要管教你的兒子
[00:22:41.000 --> 00:22:43.000]  心不可以任他死亡
[00:22:43.000 --> 00:22:45.000]  這句很重
[00:22:45.000 --> 00:22:49.000]  今天我們不喜歡責罵子女
[00:22:49.000 --> 00:22:51.000]  又不可以打子女
[00:22:51.000 --> 00:22:53.000]  我不是教你打子女
[00:22:53.000 --> 00:22:56.000]  不過《針研書》可以像打如雷
[00:22:56.000 --> 00:22:58.000]  《針研書》不可以今天坐牢
[00:22:58.000 --> 00:23:03.000]  其實像打如雷有很多誤會
[00:23:03.000 --> 00:23:07.000]  如果你查《針研書》
[00:23:07.000 --> 00:23:09.000]  提到像打如雷
[00:23:09.000 --> 00:23:11.000]  你要看後文
[00:23:11.000 --> 00:23:13.000]  一定要看後文
[00:23:13.000 --> 00:23:14.000]  否則你誤會了
[00:23:14.000 --> 00:23:15.000]  以為可以隨便查
[00:23:15.000 --> 00:23:16.000]  不是
[00:23:16.000 --> 00:23:18.000]  像打如雷使他不似死亡
[00:23:18.000 --> 00:23:20.000]  不似死亡
[00:23:20.000 --> 00:23:25.000]  意思是在很重大的決定上
[00:23:25.000 --> 00:23:27.000]  會影響他的生
[00:23:27.000 --> 00:23:29.000]  甚至使他死亡
[00:23:29.000 --> 00:23:32.000]  你就要用很強烈的方法讓他知道
[00:23:32.000 --> 00:23:36.000]  例如當一個子女
[00:23:36.000 --> 00:23:41.000]  他要做一個決定離家出走
[00:23:41.000 --> 00:23:43.000]  又或者吸毒
[00:23:43.000 --> 00:23:45.000]  或者背叛上帝
[00:23:45.000 --> 00:23:48.000]  是很重大的錯誤
[00:23:48.000 --> 00:23:50.000]  這樣《針研書》就說
[00:23:50.000 --> 00:23:52.000]  要像打如雷
[00:23:52.000 --> 00:23:54.000]  就是在很強烈的時候
[00:23:54.000 --> 00:23:57.000]  你都不和他說
[00:23:57.000 --> 00:23:59.000]  什麼是非、大是大非
[00:23:59.000 --> 00:24:01.000]  你都不說的時候
[00:24:01.000 --> 00:24:04.000]  你就可以送他去死亡
[00:24:04.000 --> 00:24:07.000]  所以像打不是隨便的
[00:24:07.000 --> 00:24:12.000]  而是很重大的大是大非
[00:24:12.000 --> 00:24:16.000]  在這裡他有指望
[00:24:16.000 --> 00:24:19.000]  趁有指望還可以教的時候
[00:24:19.000 --> 00:24:22.000]  就要管教兒子
[00:24:22.000 --> 00:24:24.000]  不要任他死亡
[00:24:24.000 --> 00:24:26.000]  這個死亡是兩方面
[00:24:26.000 --> 00:24:28.000]  一方面離開上帝
[00:24:28.000 --> 00:24:33.000]  另一方面在這個社會上被遺棄
[00:24:33.000 --> 00:24:35.000]  以致他不能生存
[00:24:35.000 --> 00:24:38.000]  但是《針研書》肯定的
[00:24:38.000 --> 00:24:42.000]  孩童的動作原來是清潔正直
[00:24:42.000 --> 00:24:45.000]  他本性神所給的是好的
[00:24:45.000 --> 00:24:47.000]  但這個社會有很多影響
[00:24:47.000 --> 00:24:49.000]  但今天最大的問題就是
[00:24:49.000 --> 00:24:51.000]  孩子在外面學了多少東西
[00:24:51.000 --> 00:24:53.000]  我們不知道
[00:24:53.000 --> 00:24:55.000]  所以今天父母要與時並進
[00:24:55.000 --> 00:24:59.000]  要知道兒女在外面受什麼影響
[00:24:59.000 --> 00:25:01.000]  我舉個例子
[00:25:01.000 --> 00:25:03.000]  因為今天
[00:25:03.000 --> 00:25:06.000]  特別基督徒我們面對很多挑戰
[00:25:06.000 --> 00:25:08.000]  有一次我在教會裏面
[00:25:08.000 --> 00:25:11.000]  父母要教導孩子不同
[00:25:11.000 --> 00:25:13.000]  先講宗教上
[00:25:13.000 --> 00:25:15.000]  兒女上學校
[00:25:15.000 --> 00:25:18.000]  去讀一些進化論詩書
[00:25:18.000 --> 00:25:20.000]  回到家裏
[00:25:20.000 --> 00:25:22.000]  父母是沒有聲音的
[00:25:22.000 --> 00:25:26.000]  因為老師是這樣講的
[00:25:26.000 --> 00:25:28.000]  進化論是這樣這樣
[00:25:28.000 --> 00:25:30.000]  但我想和大家講
[00:25:30.000 --> 00:25:35.000]  如果我們與時並進
[00:25:35.000 --> 00:25:38.000]  其實今天我們信仰
[00:25:38.000 --> 00:25:42.000]  是可以解答很多進化論問題
[00:25:42.000 --> 00:25:45.000]  或者人類起源的問題
[00:25:45.000 --> 00:25:47.000]  所以有一次我在教會
[00:25:47.000 --> 00:25:49.000]  在Calvary 我就說
[00:25:49.000 --> 00:25:52.000]  從最新的科學
[00:25:52.000 --> 00:25:54.000]  最新的理論去看
[00:25:54.000 --> 00:25:57.000]  人類的起源和進化論的問題
[00:25:57.000 --> 00:26:01.000]  其實和聖經相距不遠
[00:26:01.000 --> 00:26:04.000]  而外面很多東西是過時
[00:26:04.000 --> 00:26:06.000]  我們有些勇氣
[00:26:06.000 --> 00:26:10.000]  要有些少許的提升
[00:26:10.000 --> 00:26:14.000]  去幫助在家裏和兒女討論這些問題
[00:26:14.000 --> 00:26:18.000]  同性戀的問題也是一個問題
[00:26:18.000 --> 00:26:21.000]  我們不一定要用宗教上
[00:26:21.000 --> 00:26:24.000]  和他們講同性戀性戀是否正確
[00:26:24.000 --> 00:26:26.000]  我們可以從外面的理論
[00:26:26.000 --> 00:26:30.000]  和他們講同性戀問題是一個甚麼問題
[00:26:30.000 --> 00:26:32.000]  是一個甚麼生活的問題
[00:26:32.000 --> 00:26:34.000]  這些東西
[00:26:34.000 --> 00:26:38.000]  我的意思是我們要有一個主動權
[00:26:38.000 --> 00:26:40.000]  一個主動權
[00:26:40.000 --> 00:26:42.000]  是可以去和他們討論
[00:26:42.000 --> 00:26:44.000]  所以管教已經不是說
[00:26:44.000 --> 00:26:46.000]  對與錯
[00:26:46.000 --> 00:26:48.000]  做與不做
[00:26:48.000 --> 00:26:50.000]  而是我們要提升自己
[00:26:50.000 --> 00:26:52.000]  以致我們可以對這些理論
[00:26:52.000 --> 00:26:56.000]  提出我們的觀點
[00:26:56.000 --> 00:27:00.000]  以後合乎我們信仰的觀點
[00:27:00.000 --> 00:27:02.000]  這是可以說的
[00:27:02.000 --> 00:27:05.000]  因為其實基督教是很進步的
[00:27:05.000 --> 00:27:07.000]  只是我們不太清楚
[00:27:07.000 --> 00:27:11.000]  由於我們有這樣的能力
[00:27:11.000 --> 00:27:14.000]  管教就可以幫助
[00:27:14.000 --> 00:27:19.000]  神所給予他們的原來的正直、清潔
[00:27:19.000 --> 00:27:22.000]  可以繼續提升他們
[00:27:22.000 --> 00:27:25.000]  教養孩童洗手當行的路
[00:27:25.000 --> 00:27:27.000]  道路也不偏離
[00:27:27.000 --> 00:27:29.000]  這對父母來說是一個很大的挑戰
[00:27:29.000 --> 00:27:32.000]  所以今天父母在這個社會上
[00:27:32.000 --> 00:27:34.000]  有很多的挑戰
[00:27:34.000 --> 00:27:38.000]  不過我們說回母親節
[00:27:38.000 --> 00:27:40.000]  做母親是不容易的
[00:27:40.000 --> 00:27:42.000]  不要說你教了這麼多東西
[00:27:42.000 --> 00:27:44.000]  給了這麼多東西
[00:27:44.000 --> 00:27:46.000]  我們需要教會的配合
[00:27:46.000 --> 00:27:47.000]  需要弟兄姊妹的配合
[00:27:47.000 --> 00:27:50.000]  我們需要大家一起去幫助
[00:27:50.000 --> 00:27:52.000]  而當我們想回
[00:27:52.000 --> 00:27:55.000]  作為母親在歷代以來
[00:27:55.000 --> 00:27:57.000]  無論是衛斯理約翰
[00:27:57.000 --> 00:28:00.000]  無論是奧古斯丁
[00:28:00.000 --> 00:28:02.000]  他們的成就也是母親
[00:28:02.000 --> 00:28:04.000]  母親不是一個很有智慧的人
[00:28:04.000 --> 00:28:07.000]  就因為她在神面前很敬虔
[00:28:07.000 --> 00:28:09.000]  她一直和上帝禱告
[00:28:09.000 --> 00:28:11.000]  將兒子的教導
[00:28:11.000 --> 00:28:13.000]  有時候我們做不到
[00:28:13.000 --> 00:28:15.000]  我們沒有這麼多學問
[00:28:15.000 --> 00:28:20.000]  但是對神那種不離不棄的信心
[00:28:20.000 --> 00:28:26.000]  就成為了母親今天最大的財產
[00:28:26.000 --> 00:28:29.000]  就是我們可以去祈求
[00:28:29.000 --> 00:28:32.000]  我們可以求神來帶領
[00:28:32.000 --> 00:28:35.000]  有時候我們很緊張神的兒子
[00:28:35.000 --> 00:28:40.000]  甚至有時候我們去比較其他的人
[00:28:40.000 --> 00:28:42.000]  一比較的時候
[00:28:42.000 --> 00:28:46.000]  就一定有好有不好有長有短
[00:28:46.000 --> 00:28:48.000]  上帝讓我們知道
[00:28:48.000 --> 00:28:50.000]  每個人的生命很獨特
[00:28:50.000 --> 00:28:54.000]  不是一個人可以決定一個人的生命
[00:28:54.000 --> 00:28:56.000]  父母都未必可以決定子女的生命
[00:28:56.000 --> 00:28:58.000]  所以作為母親的時候
[00:28:58.000 --> 00:29:00.000]  我們要放得開
[00:29:00.000 --> 00:29:06.000]  就算子女暫時不是一個很理想的情況
[00:29:06.000 --> 00:29:10.000]  但是我們對上帝沒有失去信心
[00:29:10.000 --> 00:29:12.000]  我們禱告繼續
[00:29:12.000 --> 00:29:17.000]  去比較有時候真的沒有得比
[00:29:17.000 --> 00:29:20.000]  我記得我在屋泰華默會的時候
[00:29:20.000 --> 00:29:22.000]  當時有一個主管
[00:29:22.000 --> 00:29:25.000]  就是區監督
[00:29:25.000 --> 00:29:30.000]  他太太來我們教會做見證
[00:29:30.000 --> 00:29:34.000]  她說她作為一個三個新婚者的母親
[00:29:34.000 --> 00:29:40.000]  她對上帝是完全信任
[00:29:40.000 --> 00:29:43.000]  她是不會有內疚
[00:29:43.000 --> 00:29:48.000]  不過她說我已經盡了我的能力
[00:29:48.000 --> 00:29:51.000]  大兒子做牧師
[00:29:51.000 --> 00:29:55.000]  第三個兒子做宣教士
[00:29:55.000 --> 00:30:00.000]  唯有第二個兒子離開了她
