
[00:00:00.000 --> 00:00:07.000]  好 今天我們來到這個時事記
[00:03:08.200 --> 00:03:10.360]  就去到加拿大
[00:03:10.360 --> 00:03:11.560]  有幾個目的
[00:03:11.560 --> 00:03:15.320]  我想大家都要了解清楚
[00:03:15.320 --> 00:03:19.400]  第一是釋放他們從這個遺老之家
[00:03:19.400 --> 00:03:22.880]  第二就是神說要興起他們
[00:03:22.880 --> 00:03:25.160]  作為上帝的祭司
[00:03:25.160 --> 00:03:26.760]  在《猜埃及記》說得很清楚
[00:03:26.760 --> 00:03:27.960]  19章
[00:03:27.960 --> 00:03:29.840]  成為萬民的祭司
[00:03:29.840 --> 00:03:31.400]  標籍著他們
[00:03:31.400 --> 00:03:36.160]  來給世周圍的人認識上帝
[00:03:36.160 --> 00:03:37.800]  當然透過他們守約
[00:03:37.800 --> 00:03:39.120]  給很多福氣他們
[00:03:39.120 --> 00:03:40.280]  透過他們不守約
[00:03:40.280 --> 00:03:42.520]  有些人都看得出是因為他們不守約
[00:03:42.520 --> 00:03:45.520]  所以上帝要懲罰他們
[00:03:45.520 --> 00:03:47.800]  還有一個任務
[00:03:47.800 --> 00:03:49.360]  就是要進到加拿大
[00:03:49.360 --> 00:03:51.600]  執行清場的工作
[00:03:51.600 --> 00:03:54.320]  但是當我們一直讀《約書亞記》的時候
[00:03:54.320 --> 00:03:55.880]  《約書亞記》的前半部
[00:03:55.880 --> 00:03:57.600]  和《史詩記》的開頭第一章
[00:03:57.600 --> 00:03:58.760]  我們都看到
[00:03:58.760 --> 00:03:59.760]  他們某程度上
[00:03:59.760 --> 00:04:02.200]  就是在執行部份的任務
[00:04:02.200 --> 00:04:04.200]  就是清場
[00:04:04.200 --> 00:04:06.880]  到了《史詩記》的下半部開始
[00:04:06.880 --> 00:04:10.160]  他們就處於一個挨打的狀態
[00:04:10.160 --> 00:04:14.600]  如果在我們的基督徒經歷裏面
[00:04:14.600 --> 00:04:17.000]  我們說上帝呼籲我們走一段路
[00:04:17.000 --> 00:04:19.000]  前面都是所向披靡
[00:04:19.000 --> 00:04:21.000]  走著走著
[00:04:21.000 --> 00:04:25.120]  好像挨打一樣
[00:04:25.120 --> 00:04:28.880]  不知道大家會不會問一個問題
[00:04:28.880 --> 00:04:32.880]  走這條路是不是神的心意?
[00:04:32.880 --> 00:04:34.880]  很多人都會問這個問題
[00:04:34.880 --> 00:04:35.920]  很容易
[00:04:35.920 --> 00:04:37.240]  但其實
[00:04:37.240 --> 00:04:39.640]  走這條路就是神的心意
[00:04:39.640 --> 00:04:40.720]  不過走著走著
[00:04:40.720 --> 00:04:42.720]  自己就不知道走到哪裏了
[00:04:42.720 --> 00:04:45.720]  所以有時候我們都要
[00:04:45.720 --> 00:04:49.720]  好好從這方面學習留心
[00:04:49.720 --> 00:04:51.720]  不過今天我們主要不是談到這裏
[00:04:51.720 --> 00:04:53.320]  不過作為一個
[00:04:53.320 --> 00:04:55.000]  進入第一個《史詩記》
[00:04:55.000 --> 00:04:56.000]  第一個《史詩》的引言
[00:04:56.000 --> 00:04:58.000]  我的引言就用一至四節
[00:04:58.000 --> 00:05:00.000]  來作為今天的引言
[00:05:00.000 --> 00:05:02.000]  《史詩記》第三章
[00:05:02.000 --> 00:05:05.000]  第一至第四節
[00:05:05.000 --> 00:05:07.000]  一起讀吧
[00:05:07.000 --> 00:05:08.000]  預備起
[00:05:08.360 --> 00:05:10.360]  「謝和華留下這幾族
[00:05:10.360 --> 00:05:13.360]  為要試驗那不曾知道
[00:05:13.360 --> 00:05:16.360]  與加南爭戰之時的以色列人
[00:05:16.360 --> 00:05:19.360]  好叫以色列的後代
[00:05:19.360 --> 00:05:21.360]  又知道又學習
[00:05:21.360 --> 00:05:23.360]  未曾曉得的戰事
[00:05:23.360 --> 00:05:25.360]  所留下的是
[00:05:25.360 --> 00:05:28.360]  非利士的五個首領
[00:05:28.360 --> 00:05:31.360]  為一切加南人、西頓人
[00:05:31.360 --> 00:05:34.360]  並住黎巴嫩山的希美人
[00:05:34.360 --> 00:05:36.360]  從巴力柏門山
[00:05:36.360 --> 00:05:38.360]  直到哈馬口
[00:05:38.360 --> 00:05:40.360]  留下這幾族
[00:05:40.360 --> 00:05:42.360]  為要試驗以色列人
[00:05:42.360 --> 00:05:44.360]  知道他們肯聽從
[00:05:44.360 --> 00:05:46.360]  耶和華直摩西
[00:05:46.360 --> 00:05:50.360]  吩咐他們列祖的誡命不肯」
[00:05:50.360 --> 00:05:52.360]  當我們讀到這裏的時候
[00:05:52.360 --> 00:05:53.360]  你會覺得
[00:05:53.360 --> 00:05:57.360]  上帝留下這幾族的
[00:05:57.360 --> 00:06:00.360]  上帝是專登要留下的
[00:06:00.360 --> 00:06:02.360]  其實如果大家一直讀聖經
[00:06:02.360 --> 00:06:03.360]  你就會留意到
[00:06:03.360 --> 00:06:06.360]  上帝是一個活動的神
[00:06:06.360 --> 00:06:09.360]  不是一個死板的神
[00:06:09.360 --> 00:06:11.360]  既然他們不說
[00:06:11.360 --> 00:06:13.360]  我們第二章也讀過了
[00:06:13.360 --> 00:06:15.360]  上帝就專登留下他們
[00:06:15.360 --> 00:06:17.360]  上帝就改變計劃
[00:06:17.360 --> 00:06:19.360]  將這個計劃
[00:06:19.360 --> 00:06:21.360]  由他們留下
[00:06:21.360 --> 00:06:24.360]  就成為了上帝留下
[00:06:24.360 --> 00:06:26.360]  上帝就故意留下
[00:06:26.360 --> 00:06:28.360]  做甚麼呢?
[00:06:28.360 --> 00:06:30.360]  就是要考驗他們
[00:06:30.360 --> 00:06:32.360]  要考驗他們
[00:06:32.360 --> 00:06:33.360]  考驗兩件事
[00:06:33.360 --> 00:06:34.360]  如果大家留心
[00:06:34.360 --> 00:06:35.360]  有沒有留意?
[00:06:35.360 --> 00:06:36.360]  其實考驗他們兩件事
[00:06:36.360 --> 00:06:38.360]  第一考驗甚麼?
[00:06:38.360 --> 00:06:44.360]  考驗他們作戰的經驗
[00:06:44.360 --> 00:06:46.360]  第二考驗甚麼?
[00:06:46.360 --> 00:06:49.360]  守不守誡命
[00:06:49.360 --> 00:06:50.360]  我們剛才說過
[00:06:50.360 --> 00:06:52.360]  神要留下這幾族
[00:06:52.360 --> 00:06:55.360]  目的是要考驗以色列人兩件事
[00:06:55.360 --> 00:06:59.360]  就是關於他們願不願意
[00:06:59.360 --> 00:07:02.360]  去學習戰事
[00:07:02.360 --> 00:07:05.360]  第二就是願不願意
[00:07:05.360 --> 00:07:08.360]  去遵守耶和華籍摩西
[00:07:08.360 --> 00:07:11.360]  吩咐他們列祖的誡命
[00:07:11.360 --> 00:07:12.360]  有人這樣說
[00:07:12.360 --> 00:07:13.360]  神所要吩咐的誡命
[00:07:13.360 --> 00:07:18.360]  其實摩西一再這樣說給以色列人聽
[00:07:18.360 --> 00:07:19.360]  毫無保留的
[00:07:19.360 --> 00:07:21.360]  甚麼都說了
[00:07:21.360 --> 00:07:23.360]  問題是甚麼呢?
[00:07:23.360 --> 00:07:28.360]  問題就是我們聽了這麼多之後
[00:07:28.360 --> 00:07:31.360]  他們願不願意去遵守
[00:07:31.360 --> 00:07:34.360]  可能他們已經聽到純了
[00:07:34.360 --> 00:07:35.360]  聽到厭了
[00:07:35.360 --> 00:07:38.360]  聽到已經沒興趣再聽
[00:07:38.360 --> 00:07:41.360]  因為誡命有一個特性
[00:07:41.360 --> 00:07:44.360]  跟我們生活很多智慧都有關係
[00:07:44.360 --> 00:07:46.360]  有些時候有些生活的智慧
[00:07:46.360 --> 00:07:47.360]  教了你
[00:07:47.360 --> 00:07:48.360]  說一次
[00:07:48.360 --> 00:07:50.360]  你就不想再聽第二次
[00:07:50.360 --> 00:07:52.360]  主要原因是因為你不想做
[00:07:52.360 --> 00:07:54.360]  或者你不做那件事
[00:07:54.360 --> 00:07:55.360]  你不用那件事
[00:07:55.360 --> 00:07:56.360]  你聽了就算了
[00:07:56.360 --> 00:07:58.360]  但你真的要去做那件事的時候
[00:07:58.360 --> 00:07:59.360]  你就發覺到
[00:07:59.360 --> 00:08:01.360]  你會想盡方法
[00:08:01.360 --> 00:08:02.360]  反反覆覆
[00:08:02.360 --> 00:08:05.360]  來使用和嘗試
[00:08:05.360 --> 00:08:08.360]  目的就是希望行得通
[00:08:08.360 --> 00:08:10.360]  所以用與不用
[00:08:10.360 --> 00:08:16.360]  就會直接導致我們聽的果效有多大
[00:08:16.360 --> 00:08:19.360]  這個就是關於誡命
[00:08:19.360 --> 00:08:24.360]  在進入士思記的第一個循環的時候
[00:08:24.360 --> 00:08:27.360]  神就要再提一次
[00:08:27.360 --> 00:08:30.360]  為什麼他們會有困難
[00:08:30.360 --> 00:08:32.360]  為什麼他們會遇到敵人呢
[00:08:32.360 --> 00:08:34.360]  原因就很簡單
[00:08:34.360 --> 00:08:38.360]  第一就是要操練他們的爭戰能力
[00:08:38.360 --> 00:08:40.360]  所以我們經常說
[00:08:40.360 --> 00:08:41.360]  在我們身邊
[00:08:41.360 --> 00:08:43.360]  有些人跟你過不去
[00:08:43.360 --> 00:08:45.360]  是好事
[00:08:45.360 --> 00:08:48.360]  因為唯有有些人跟你過不去
[00:08:48.360 --> 00:08:51.360]  你做人就會比較聰明
[00:08:51.360 --> 00:08:52.360]  是不是
[00:08:52.360 --> 00:08:53.360]  你有沒有發覺
[00:08:53.360 --> 00:08:54.360]  有些人跟你過不去
[00:08:54.360 --> 00:08:56.360]  他經常去挑釁你的時候
[00:08:56.360 --> 00:08:58.360]  你做人就會比較聰明
[00:08:58.360 --> 00:09:00.360]  第二就是
[00:09:00.360 --> 00:09:03.360]  當有人在你身邊跟你過不去的時候
[00:09:03.360 --> 00:09:04.360]  你也會發覺到
[00:09:04.360 --> 00:09:06.360]  你容易成熟一點
[00:09:06.360 --> 00:09:08.360]  因為你有很多的鍛鍊
[00:09:08.360 --> 00:09:09.360]  你要面對
[00:09:09.360 --> 00:09:10.360]  第一
[00:09:10.360 --> 00:09:12.360]  先要考驗的就是你的脾氣
[00:09:12.360 --> 00:09:13.360]  是不是
[00:09:13.360 --> 00:09:15.360]  我每天都會有人抽你後腿
[00:09:15.360 --> 00:09:17.360]  所以有很多東西要學習
[00:09:17.360 --> 00:09:18.360]  同樣的
[00:09:18.360 --> 00:09:20.360]  其實神也要透過那時候的敵人
[00:09:20.360 --> 00:09:24.360]  來給以色列人鍛鍊
[00:09:24.360 --> 00:09:25.360]  好了
[00:09:25.360 --> 00:09:27.360]  這個引言完了之後
[00:09:27.360 --> 00:09:28.360]  本來有兩個考驗
[00:09:28.360 --> 00:09:30.360]  第一就是跟他們打仗
[00:09:30.360 --> 00:09:33.360]  第二就是要遵守耶和華的誡命
[00:09:33.360 --> 00:09:37.360]  但是第五節就成為了轉折句
[00:09:37.360 --> 00:09:38.360]  第五第六節
[00:09:38.360 --> 00:09:39.360]  一起讀吧
[00:09:39.360 --> 00:09:41.360]  以色列人
[00:09:41.360 --> 00:09:43.360]  景住在迦南人
[00:09:43.360 --> 00:09:44.360]  柏人
[00:09:44.360 --> 00:09:45.360]  阿摩利人
[00:09:45.360 --> 00:09:46.360]  比利西人
[00:09:46.360 --> 00:09:47.360]  希美人
[00:09:47.360 --> 00:09:49.360]  耶布斯人中間
[00:09:49.360 --> 00:09:51.360]  取他們的女兒為妻
[00:09:51.360 --> 00:09:54.360]  將自己的女兒嫁給他們的兒子
[00:09:54.360 --> 00:09:57.360]  並侍奉他們的神
[00:09:57.360 --> 00:10:00.360]  那兩個目的是什麼
[00:10:00.360 --> 00:10:02.360]  本來留下他們的目的是什麼
[00:10:02.360 --> 00:10:03.360]  清場
[00:10:03.360 --> 00:10:04.360]  打仗
[00:10:04.360 --> 00:10:05.360]  還有什麼
[00:10:05.360 --> 00:10:07.360]  守戒命
[00:10:07.360 --> 00:10:08.360]  是不是
[00:10:08.360 --> 00:10:09.360]  現在呢
[00:10:09.360 --> 00:10:11.360]  固然又不清場
[00:10:11.360 --> 00:10:13.360]  通婚怎麼清場
[00:10:13.360 --> 00:10:15.360]  是不是
[00:10:15.360 --> 00:10:17.360]  娶了做媳婦
[00:10:17.360 --> 00:10:19.360]  叫了做女婿
[00:10:19.360 --> 00:10:21.360]  怎麼清場呢
[00:10:21.360 --> 00:10:22.360]  是不是
[00:10:22.360 --> 00:10:24.360]  不單不清場還要通婚
[00:10:24.360 --> 00:10:26.360]  通敵了
[00:10:26.360 --> 00:10:28.360]  第二呢
[00:10:28.360 --> 00:10:30.360]  守不守上帝的戒命
[00:10:30.360 --> 00:10:31.360]  還守不守
[00:10:31.360 --> 00:10:32.360]  不守了
[00:10:32.360 --> 00:10:35.360]  因為侍奉他們的神
[00:10:35.360 --> 00:10:40.360]  所以第七至十一節就說了
[00:10:40.360 --> 00:10:41.360]  以色列人行耶和華
[00:10:41.360 --> 00:10:43.360]  眼中看為惡的事
[00:10:43.360 --> 00:10:45.360]  請大家記得
[00:10:45.360 --> 00:10:49.360]  這句話在舊約聖經裡面出現了無數次
[00:10:49.360 --> 00:10:54.360]  就是行耶和華眼中看為惡的事
[00:10:54.360 --> 00:10:57.360]  這句話提醒了我們一個很重要的真理
[00:10:57.360 --> 00:10:59.360]  是什麼
[00:10:59.360 --> 00:11:01.360]  惡和善以什麼做標準呢
[00:11:01.360 --> 00:11:05.360]  神的眼
[00:11:05.360 --> 00:11:06.360]  是不是
[00:11:06.360 --> 00:11:08.360]  上帝的眼目來做判斷
[00:11:08.360 --> 00:11:09.360]  換句話說
[00:11:09.360 --> 00:11:10.360]  有的時候
[00:11:10.360 --> 00:11:11.360]  當然我們都會覺得
[00:11:11.360 --> 00:11:14.360]  上帝這樣好像不用掛
[00:11:14.360 --> 00:11:19.360]  這個就是為什麼昔日以色列人
[00:11:19.360 --> 00:11:20.360]  其實說真的
[00:11:20.360 --> 00:11:23.360]  可能我們做以色列人搬進去
[00:11:23.360 --> 00:11:24.360]  打什麼仗
[00:11:24.360 --> 00:11:26.360]  萬事以和為貴
[00:11:26.360 --> 00:11:28.360]  我們中國人都是
[00:11:28.360 --> 00:11:29.360]  打什麼仗
[00:11:29.360 --> 00:11:30.360]  好好的就好了
[00:11:30.360 --> 00:11:32.360]  我們同化它
[00:11:32.360 --> 00:11:34.360]  行不行
[00:11:34.360 --> 00:11:36.360]  我們同化它
[00:11:36.360 --> 00:11:39.360]  我們中國人的招
[00:11:39.360 --> 00:11:40.360]  是不是
[00:11:40.360 --> 00:11:41.360]  我們同化它
[00:11:41.360 --> 00:11:42.360]  是不是
[00:11:42.360 --> 00:11:43.360]  我們同化它就好了
[00:11:43.360 --> 00:11:45.360]  同化它就好了
[00:11:45.360 --> 00:11:46.360]  又以和為貴
[00:11:46.360 --> 00:11:47.360]  是不是
[00:11:47.360 --> 00:11:50.360]  上帝都是要求太高
[00:11:50.360 --> 00:11:52.360]  只是拜祂一個
[00:11:52.360 --> 00:11:54.360]  好像有很強烈的排他性
[00:11:54.360 --> 00:11:57.360]  不如我們加強我們的融和性
[00:11:57.360 --> 00:11:58.360]  那又怎樣
[00:11:58.360 --> 00:12:01.360]  侍奉他們的神
[00:12:01.360 --> 00:12:02.360]  是不是
[00:12:02.360 --> 00:12:03.360]  是不是順理成章
[00:12:03.360 --> 00:12:05.360]  我們大家都是東方人
[00:12:05.360 --> 00:12:07.360]  其實猶太人都是東方人
[00:12:07.360 --> 00:12:08.360]  去中東
[00:12:08.360 --> 00:12:10.360]  都叫東方人
[00:12:10.360 --> 00:12:12.360]  我們大家的民族性
[00:12:12.360 --> 00:12:13.360]  都有少少相似
[00:12:13.360 --> 00:12:15.360]  合理嗎
[00:12:15.360 --> 00:12:17.360]  以和為貴多好
[00:12:17.360 --> 00:12:18.360]  是不是
[00:12:18.360 --> 00:12:20.360]  同化它多好
[00:12:20.360 --> 00:12:24.360]  何必打打殺殺呢
[00:12:24.360 --> 00:12:28.360]  聽起來百分百合理
[00:12:28.360 --> 00:12:34.360]  但是原來那個判斷在哪裡
[00:12:34.360 --> 00:12:38.360]  所以有時候我們做基督徒
[00:12:38.360 --> 00:12:39.360]  我們要想一想
[00:12:39.360 --> 00:12:43.360]  我們的標準設在哪裡
[00:12:43.360 --> 00:12:47.360]  是用我和你的標準做判斷呢
[00:12:47.360 --> 00:12:49.360]  還是用聖經裡面給我們一些
[00:12:49.360 --> 00:12:51.360]  很清楚的指示的標準做判斷呢
[00:12:51.360 --> 00:12:55.360]  有些是很清楚的指示
[00:12:55.360 --> 00:12:58.360]  有些是相對有活動性的
[00:12:58.360 --> 00:13:00.360]  我們多讀一些聖經來留意
[00:13:00.360 --> 00:13:01.360]  這裡就是以色列人行夜玩鐘
[00:13:01.360 --> 00:13:03.360]  是不是惡的事
[00:13:03.360 --> 00:13:04.360]  結果就是什麼
[00:13:04.360 --> 00:13:08.360]  忘記耶和華貪的神
[00:13:08.360 --> 00:13:12.360]  侍奉諸巴黎和亞瑟拉
[00:13:12.360 --> 00:13:15.360]  所以結果那個取向
[00:13:15.360 --> 00:13:17.360]  我們大綱裡面的取向是什麼
[00:13:17.360 --> 00:13:20.360]  那個取向就是背神
[00:13:20.360 --> 00:13:21.360]  是不是
[00:13:21.360 --> 00:13:23.360]  侍奉偶像
[00:13:23.360 --> 00:13:27.360]  這個就是很容易讓人明白
[00:13:27.360 --> 00:13:28.360]  結果呢
[00:13:28.360 --> 00:13:29.360]  結果是怎麼樣
[00:13:29.360 --> 00:13:30.360]  上帝就說好
[00:13:30.360 --> 00:13:31.360]  你這麼喜歡他們
[00:13:31.360 --> 00:13:33.360]  好那我就將你交給他們
[00:13:33.360 --> 00:13:34.360]  是不是
[00:13:34.360 --> 00:13:35.360]  所以耶和華的怒氣
[00:13:35.360 --> 00:13:36.360]  就向以色列人發作
[00:13:36.360 --> 00:13:38.360]  就將他們交在
[00:13:38.360 --> 00:13:41.360]  美索波大米王
[00:13:41.360 --> 00:13:44.360]  古山利薩田的手裡面
[00:13:44.360 --> 00:13:46.360]  這個就是上帝給他們的懲罰
[00:13:46.360 --> 00:13:48.360]  你這麼喜歡和他們朋友
[00:13:48.360 --> 00:13:51.360]  好讓你慢慢朋友救他
[00:13:51.360 --> 00:13:53.360]  就將他交在
[00:13:53.360 --> 00:13:56.360]  這個古山利薩田的手裡面
[00:13:56.360 --> 00:13:58.360]  這樣服侍呢
[00:13:58.360 --> 00:13:59.360]  就八年
[00:13:59.360 --> 00:14:00.360]  又不是很長
[00:14:00.360 --> 00:14:02.360]  不過如果大家參與過八年抗戰
[00:14:02.360 --> 00:14:04.360]  八年都是很長
[00:14:04.360 --> 00:14:06.360]  八年都是很長
[00:14:06.360 --> 00:14:08.360]  那以色列人就開始怎麼樣
[00:14:08.360 --> 00:14:10.360]  就呼求耶和華
[00:14:10.360 --> 00:14:12.360]  這個很特別的
[00:14:12.360 --> 00:14:14.360]  本來是他想同化別人
[00:14:14.360 --> 00:14:17.360]  那別人就不跟你客氣了
[00:14:17.360 --> 00:14:19.360]  就對付你了
[00:14:19.360 --> 00:14:21.360]  到差不多熬不住
[00:14:21.360 --> 00:14:22.360]  這次也很快
[00:14:22.360 --> 00:14:23.360]  八年而已
[00:14:23.360 --> 00:14:25.360]  就來到呼求耶和華
[00:14:25.360 --> 00:14:28.360]  那神就為他施行了拯救
[00:14:28.360 --> 00:14:30.360]  就預備了一個拯救者
[00:14:30.360 --> 00:14:31.360]  叫做誰
[00:14:31.360 --> 00:14:33.360]  就是迦勒的兄弟
[00:14:33.360 --> 00:14:34.360]  基納斯的兒子
[00:14:34.360 --> 00:14:35.360]  俄陀列
[00:14:35.360 --> 00:14:37.360]  所以大家就在研究
[00:14:37.360 --> 00:14:39.360]  究竟俄陀列出現的時候
[00:14:39.360 --> 00:14:41.360]  約書亞死了沒有呢
[00:14:41.360 --> 00:14:45.360]  因為這個是迦勒的兄弟
[00:14:45.360 --> 00:14:47.360]  基納斯的兒子
[00:14:47.360 --> 00:14:49.360]  就是說這個是迦勒的侄子
[00:14:49.360 --> 00:14:51.360]  是不是
[00:14:51.360 --> 00:14:52.360]  這個是迦勒的侄子
[00:14:52.360 --> 00:14:53.360]  就是俄陀列
[00:14:53.360 --> 00:14:56.360]  那迦勒和約書亞是同代的人
[00:14:56.360 --> 00:14:58.360]  是不是
[00:14:58.360 --> 00:14:59.360]  同代的人
[00:14:59.360 --> 00:15:01.360]  應該大家估計
[00:15:01.360 --> 00:15:03.360]  大家一起去探迦勒
[00:15:03.360 --> 00:15:06.360]  估計兩個年紀都不會差很遠
[00:15:06.360 --> 00:15:07.360]  是不是
[00:15:07.360 --> 00:15:09.360]  所以有人曾經推論
[00:15:09.360 --> 00:15:10.360]  這個是一個趣味
[00:15:10.360 --> 00:15:11.360]  沒有直接關係
[00:15:11.360 --> 00:15:13.360]  不過意思就是說
[00:15:13.360 --> 00:15:15.360]  都很貼
[00:15:15.360 --> 00:15:17.360]  很貼約書亞那一代
[00:15:17.360 --> 00:15:19.360]  其實很貼的
[00:15:19.360 --> 00:15:21.360]  就興起了俄陀列
[00:15:21.360 --> 00:15:24.360]  耶和華的靈就降在他身上
[00:15:24.360 --> 00:15:26.360]  就做了以色列的事先出去
[00:15:26.360 --> 00:15:28.360]  爭戰
[00:15:28.360 --> 00:15:29.360]  耶和華就將
[00:15:29.360 --> 00:15:31.360]  米索波大米王古山李剎田
[00:15:31.360 --> 00:15:32.360]  就交在他手裡
[00:15:32.360 --> 00:15:34.360]  一段聖經都有兩個交在手裡
[00:15:34.360 --> 00:15:37.360]  一次是交在自己的百姓
[00:15:37.360 --> 00:15:39.360]  在外人的手裡
[00:15:39.360 --> 00:15:40.360]  一次是將外人
[00:15:40.360 --> 00:15:43.360]  交回在自己的百姓手裡
[00:15:43.360 --> 00:15:46.360]  我們看到俄陀列這個例子
[00:15:46.360 --> 00:15:47.360]  就講明了
[00:15:47.360 --> 00:15:51.360]  一個理想的事實的領袖
[00:15:51.360 --> 00:15:53.360]  最重要的是什麼呢
[00:15:53.360 --> 00:15:55.360]  就是有神的興起
[00:15:55.360 --> 00:15:57.360]  和有神的靈在他身上
[00:15:57.360 --> 00:15:59.360]  這個很重要
[00:15:59.360 --> 00:16:01.360]  這個我們都要留意一下
[00:16:01.360 --> 00:16:03.360]  我們自己在侍奉的裡面
[00:16:03.360 --> 00:16:04.360]  有沒有上帝的興起
[00:16:04.360 --> 00:16:06.360]  有沒有上帝的靈在他們的裡面
[00:16:06.360 --> 00:16:07.360]  不是說
[00:16:07.360 --> 00:16:09.360]  我沒有就不用做了
[00:16:09.360 --> 00:16:11.360]  不是這個意思
[00:16:11.360 --> 00:16:12.360]  我們千萬不要這樣想
[00:16:12.360 --> 00:16:13.360]  應該是相反的
[00:16:13.360 --> 00:16:15.360]  我們追求上帝的靈在我們裡面
[00:16:15.360 --> 00:16:16.360]  被充滿
[00:16:16.360 --> 00:16:17.360]  來充滿我們
[00:16:17.360 --> 00:16:20.360]  以致我們能夠服侍
[00:16:20.360 --> 00:16:22.360]  他也是涉世時期
[00:16:22.360 --> 00:16:24.360]  以色列的統治者
[00:16:24.360 --> 00:16:26.360]  有一個神將以色列人
[00:16:26.360 --> 00:16:28.360]  交在古山尼撒田的手裡
[00:16:28.360 --> 00:16:29.360]  後來又將古山尼撒田
[00:16:29.360 --> 00:16:31.360]  交在俄陀列的手裡
[00:16:31.360 --> 00:16:35.360]  所以這個就是統治者的問題
[00:16:35.360 --> 00:16:37.360]  好了
[00:16:37.360 --> 00:16:39.360]  我們要問一個問題
[00:16:39.360 --> 00:16:41.360]  這段經文講完了
[00:16:41.360 --> 00:16:43.360]  我們問一個問題
