
[00:00:00.000 --> 00:00:08.640]  今日要和大家講一個題目是有關「試煉」和「試探」
[00:02:34.960 --> 00:02:38.600]  就是當我們遇見有試煉、試探
[00:02:38.600 --> 00:02:41.520]  我們應該要怎樣來對付
[00:02:41.520 --> 00:02:43.200]  今天這一篇道
[00:02:43.200 --> 00:02:46.880]  也會解釋給我們有很好的教訓
[00:02:46.880 --> 00:02:50.320]  怎樣來對抗撒旦的試探
[00:02:50.320 --> 00:02:56.840]  我今天這篇道是講了有所有關於試煉和試探
[00:02:56.840 --> 00:02:59.440]  我所能夠想得到的題目
[00:02:59.440 --> 00:03:02.960]  我也將這篇道上傳到AI
[00:03:02.960 --> 00:03:05.680]  AI的分析就是這篇道
[00:03:05.680 --> 00:03:09.120]  真的非常吻合符合聖經的教導
[00:03:09.120 --> 00:03:13.720]  他說這是一個非常全面性的一篇道
[00:03:13.720 --> 00:03:15.000]  我時時都說
[00:03:15.000 --> 00:03:17.840]  當我們有正確的神學的時候
[00:03:17.840 --> 00:03:22.040]  就好像蓋著一條氈在冬天很舒服
[00:03:22.040 --> 00:03:23.880]  可以全身都蓋著
[00:03:23.880 --> 00:03:28.080]  但是如果你的神學觀不是那麼正確的話
[00:03:28.080 --> 00:03:31.040]  你蓋得到胸口就蓋不到對腳
[00:03:31.040 --> 00:03:34.160]  你蓋得到對腳就蓋不到胸口
[00:03:34.160 --> 00:03:35.080]  為什麼呢?
[00:03:35.080 --> 00:03:39.240]  你不能夠吻合所有聖經的經文
[00:03:39.240 --> 00:03:42.280]  而當你的神學觀是正確的時候
[00:03:42.280 --> 00:03:45.720]  能夠吻合所有聖經的經文
[00:03:45.720 --> 00:03:50.800]  你就好像蓋著一張非常舒適的氈一樣
[00:03:50.800 --> 00:03:53.920]  有人會問我
[00:03:53.920 --> 00:03:57.520]  牧師你為什麼會講這一篇這樣的道?
[00:03:57.520 --> 00:03:58.880]  其實很簡單
[00:03:58.880 --> 00:04:00.800]  因為有人曾經問我
[00:04:00.800 --> 00:04:03.400]  為什麼神要在伊甸園
[00:04:03.400 --> 00:04:08.760]  設立一棵分別善惡樹來善納當夏娃?
[00:04:08.760 --> 00:04:11.360]  你分明是善他們的
[00:04:11.360 --> 00:04:14.160]  試探他們使他們犯罪
[00:04:14.160 --> 00:04:18.720]  然後他們犯罪了就趕他們出伊甸園
[00:04:18.720 --> 00:04:21.520]  但是聖經告訴我們什麼呢?
[00:04:21.520 --> 00:04:23.920]  神是不會試探人的
[00:04:23.920 --> 00:04:28.120]  在《雅各書》的第一章第十三節
[00:04:28.120 --> 00:04:32.400]  人被試探不可說我是被神試探
[00:04:32.400 --> 00:04:35.520]  因為神不能被惡試探
[00:04:35.520 --> 00:04:37.520]  他也不試探人
[00:04:37.520 --> 00:04:40.720]  在這篇經文很清楚告訴我們
[00:04:40.720 --> 00:04:42.720]  神是不會試探人的
[00:04:42.720 --> 00:04:45.840]  而試探這個字出現了四次
[00:04:45.840 --> 00:04:48.800]  而在《雅各書》的一章二節
[00:04:48.800 --> 00:04:51.160]  雅各說:我的弟兄們
[00:04:51.160 --> 00:04:54.280]  你們落在百般試煉中
[00:04:54.280 --> 00:04:56.840]  都要以為大喜樂
[00:04:56.840 --> 00:04:58.240]  有沒有看到
[00:04:58.240 --> 00:05:01.880]  在《雅各書》的一章十三節
[00:05:01.880 --> 00:05:03.880]  是說試探
[00:05:03.880 --> 00:05:08.200]  但是《雅各書》的一章二節是說試煉
[00:05:08.200 --> 00:05:12.400]  其實原文的希臘文是同一個字
[00:05:12.400 --> 00:05:17.000]  名詞來說是Peresmos這個希臘文
[00:05:17.000 --> 00:05:20.840]  但是動詞來說就是Peraso這個字
[00:05:20.840 --> 00:05:24.600]  兩個字都是同一個意思
[00:05:24.600 --> 00:05:29.720]  原文的希臘文根本沒有道德上的含義
[00:05:29.720 --> 00:05:33.000]  不是代表正面的或者負面
[00:05:33.000 --> 00:05:35.720]  或者是代表好或者壞
[00:05:35.720 --> 00:05:37.720]  完全是中性的
[00:05:37.720 --> 00:05:41.560]  這個字的意思就是測試嘗試
[00:05:41.560 --> 00:05:44.920]  而也是我們所熟悉的考試
[00:05:44.920 --> 00:05:48.360]  就好像神給你一個試考
[00:05:48.360 --> 00:05:50.840]  你合格了之後又怎樣?
[00:05:50.840 --> 00:05:52.600]  你就成功了
[00:05:52.600 --> 00:05:54.600]  神就是要你成功
[00:05:54.600 --> 00:05:59.560]  但是同一件事撒旦也能夠拿來試探你
[00:05:59.560 --> 00:06:01.560]  希望你是失敗
[00:06:01.560 --> 00:06:06.520]  所以這個字本身是同一個字
[00:06:06.520 --> 00:06:09.320]  就是看這一節的經文是怎樣用
[00:06:09.320 --> 00:06:13.000]  神是試煉 撒旦是試探
[00:06:13.000 --> 00:06:16.840]  但是很可惜現在很多的現代人
[00:06:16.840 --> 00:06:21.640]  他們一聽見試探就會覺得是負面的
[00:06:21.640 --> 00:06:25.880]  因為他們就會覺得是引誘人
[00:06:25.880 --> 00:06:31.000]  或者是誘惑人來犯罪或者作惡
[00:06:31.000 --> 00:06:33.000]  所以我們再重複一次
[00:06:33.000 --> 00:06:37.080]  同一件事神可以用來測試我們
[00:06:37.080 --> 00:06:39.080]  或者是試煉我們
[00:06:39.080 --> 00:06:43.160]  為了要我們成功 要我們榮耀祂
[00:06:43.160 --> 00:06:46.200]  但是同一件事發生在我們的身上
[00:06:46.200 --> 00:06:49.240]  撒旦也可以用來試探我們
[00:06:49.240 --> 00:06:51.960]  目的就是希望我們會跌倒
[00:06:51.960 --> 00:06:54.280]  希望我們會失敗
[00:06:54.280 --> 00:06:58.360]  一個好的例子就是耶穌基督受洗之後
[00:06:58.360 --> 00:07:00.840]  在《馬太福音》的四章一節
[00:07:00.840 --> 00:07:05.880]  經文說當時耶穌被聖靈引渡曠野
[00:07:05.880 --> 00:07:09.160]  喂!聖靈引你去曠野
[00:07:09.160 --> 00:07:11.160]  這當然是好事
[00:07:11.160 --> 00:07:13.800]  神想試煉耶穌基督
[00:07:13.800 --> 00:07:16.760]  要祂彰顯出自己的聖潔
[00:07:16.760 --> 00:07:19.080]  彰顯出祂的榮耀
[00:07:19.080 --> 00:07:20.600]  但是撒旦呢?
[00:07:20.600 --> 00:07:23.720]  你看完《馬太福音》的四章一節尾
[00:07:23.720 --> 00:07:28.760]  經文說當時耶穌被聖靈引渡曠野
[00:07:28.760 --> 00:07:31.400]  受魔鬼的試探
[00:07:31.400 --> 00:07:36.280]  同一件事撒旦希望將試煉變成試探
[00:07:36.280 --> 00:07:39.640]  希望引誘耶穌基督去犯罪
[00:07:39.640 --> 00:07:45.000]  甚至不是說每一次都是神首先試煉我們
[00:07:45.000 --> 00:07:48.760]  而撒旦是想將這件事變成試探
[00:07:48.760 --> 00:07:55.400]  有時候神就會允許撒旦在我們身上做一些事
[00:07:55.400 --> 00:07:59.000]  他的用意就是要使我們成熟
[00:07:59.000 --> 00:08:01.560]  就是要使我們更加聖潔
[00:08:01.560 --> 00:08:04.120]  而不是要我們去犯罪
[00:08:04.120 --> 00:08:07.560]  一個很好的例子就是約伯
[00:08:07.560 --> 00:08:10.040]  我們遲些會回來看約伯
[00:08:10.040 --> 00:08:14.360]  現在我們其實已經說完了我們要說的第一點
[00:08:14.360 --> 00:08:18.840]  就是究竟試煉和試探有什麼分別?
[00:08:18.840 --> 00:08:22.040]  原文的希臘文是同一個字
[00:08:22.040 --> 00:08:25.880]  所以就要看經文的用法是怎麼樣
[00:08:25.880 --> 00:08:28.680]  如果是神放在我們的身上
[00:08:28.680 --> 00:08:30.360]  祂是給我們試煉
[00:08:30.360 --> 00:08:32.920]  祂是希望我們能夠成功
[00:08:32.920 --> 00:08:34.840]  但是同樣一件事
[00:08:34.840 --> 00:08:37.640]  撒旦可以用來試探我們
[00:08:37.640 --> 00:08:39.080]  希望我們失敗
[00:08:39.080 --> 00:08:41.000]  希望我們跌倒
[00:08:41.000 --> 00:08:44.920]  注意這些都是外在的事
[00:08:44.920 --> 00:08:47.160]  是發生在我們身外
[00:08:47.160 --> 00:08:51.080]  我們怎知道在《雅各書》的一章二節
[00:08:51.080 --> 00:08:54.040]  說「你們落在百般的試煉中」
[00:08:54.040 --> 00:08:58.280]  「落在」這個字原文的希臘文的用法
[00:08:58.280 --> 00:09:01.160]  通常都是外在的事物
[00:09:01.160 --> 00:09:05.640]  就好像約伯突然間在約伯的身上
[00:09:05.640 --> 00:09:07.880]  發生了很多外在的事
[00:09:07.880 --> 00:09:10.440]  例如他的子女全死了
[00:09:10.440 --> 00:09:13.880]  祂的錢財、祂的產業完全沒有了
[00:09:13.880 --> 00:09:17.640]  祂還活到全身都是瘡
[00:09:17.640 --> 00:09:21.000]  如果沒有了約伯記的一章和二章
[00:09:21.000 --> 00:09:23.880]  我們根本不知道發生什麼事
[00:09:23.880 --> 00:09:26.600]  但是有了約伯記的一章至二章
[00:09:26.600 --> 00:09:27.880]  我們就知道
[00:09:27.880 --> 00:09:31.080]  原來當時神和撒旦說
[00:09:31.080 --> 00:09:32.680]  「你看看約伯」
[00:09:32.680 --> 00:09:35.240]  「他是一個完全正直的人」
[00:09:35.240 --> 00:09:37.240]  撒旦就回答說
[00:09:37.240 --> 00:09:39.640]  「喂!當然不是啦」
[00:09:39.640 --> 00:09:42.840]  「他敬畏你 因為你祝福他」
[00:09:42.840 --> 00:09:45.560]  「你試試拿走他身上的一切」
[00:09:45.560 --> 00:09:48.760]  「你看看他不理你 就怪了」
[00:09:48.760 --> 00:09:54.360]  所以神就容許撒旦來試探約伯
[00:09:54.360 --> 00:09:58.200]  我們說完第一樣就是試煉和試探
[00:09:58.200 --> 00:10:03.320]  有什麼相同 有什麼不同的地方
[00:10:03.320 --> 00:10:07.160]  我們見到無論是試煉或者試探
[00:10:07.160 --> 00:10:09.720]  首先這些都是外在的事
[00:10:09.720 --> 00:10:15.240]  很重要的就是我們不要內在化了這些試探
[00:10:15.240 --> 00:10:17.480]  其實我們不可能
[00:10:17.480 --> 00:10:22.040]  當我們遇見外在的試煉或者外在的試探
[00:10:22.040 --> 00:10:24.040]  直接就去犯罪
[00:10:24.040 --> 00:10:27.720]  由外在的試煉試探變成外在的罪
[00:10:27.720 --> 00:10:29.480]  是不可能的
[00:10:29.480 --> 00:10:33.000]  我們一定要經過另外一個步驟
[00:10:33.000 --> 00:10:37.480]  這個就是一個內心的步驟 是內在的步驟
[00:10:37.480 --> 00:10:41.320]  就是將外在的試探內在化了
[00:10:41.320 --> 00:10:44.760]  為什麼我說一定要有這個步驟
[00:10:44.760 --> 00:10:46.760]  是耶穌基督說的
[00:10:46.760 --> 00:10:50.840]  「入口的東西不會使人污穢」
[00:10:50.840 --> 00:10:54.520]  「唯獨出口的是從心裡發出來的」
[00:10:54.520 --> 00:10:56.280]  「這才污穢人」
[00:10:56.280 --> 00:10:58.440]  「因為從心裡發出來的」
[00:10:58.440 --> 00:11:04.840]  「由惡廉、兇殺、監人、狗俠、偷渡、妄證、旁毒」
[00:11:04.840 --> 00:11:08.360]  《馬太福音》15:18-19
[00:11:08.360 --> 00:11:10.760]  什麼叫做入口的東西
[00:11:10.760 --> 00:11:13.240]  入口的東西就是外在的
[00:11:13.240 --> 00:11:15.240]  不能使人污穢的
[00:11:15.240 --> 00:11:18.920]  唯獨是出於口的就是由心發出
[00:11:18.920 --> 00:11:24.440]  我們不能一見到外在的試煉和試探就立刻去犯罪
[00:11:24.440 --> 00:11:28.200]  一定要經過內心的一個步驟
[00:11:28.200 --> 00:11:32.680]  這就是我所說的內在化了試探
[00:11:32.680 --> 00:11:38.440]  所以很重要的就是當我們遇見外在的試探和試煉
[00:11:38.440 --> 00:11:41.240]  千萬不要內在化它
[00:11:41.240 --> 00:11:43.800]  有一節很熟悉的經文
[00:11:43.800 --> 00:11:46.920]  在《馬太福音》六章第十三節
[00:11:46.920 --> 00:11:49.640]  耶穌基督教我們主禱文
[00:11:49.640 --> 00:11:54.440]  祂說「要求天父不叫我們遇見試探」
[00:11:54.440 --> 00:11:59.240]  其實這節經文很多基督徒都會覺得很奇怪
[00:11:59.240 --> 00:12:02.440]  因為在《雅各》書的一章十三節
[00:12:02.440 --> 00:12:06.200]  明明《雅各》說神是不會試探人
[00:12:06.200 --> 00:12:10.120]  為什麼在《馬太福音》的六章十三節
[00:12:10.120 --> 00:12:14.200]  我們又要求神不要讓我們遇見試探呢?
[00:12:14.200 --> 00:12:16.440]  你說是不是充滿矛盾呢?
[00:12:16.440 --> 00:12:20.600]  其實這裡耶穌基督是教我們要求天父
[00:12:20.600 --> 00:12:25.160]  當我們遇見有外在的試煉或試探的時候
[00:12:25.160 --> 00:12:30.360]  就讓這些試煉或試探停留在外在
[00:12:30.360 --> 00:12:33.080]  不要讓我們內在化它
[00:12:33.080 --> 00:12:37.480]  不要讓撒旦有機會引誘我們犯罪
[00:12:37.480 --> 00:12:40.680]  接著的一節經文我們看完
[00:12:40.680 --> 00:12:42.360]  這樣就很清楚了
[00:12:42.360 --> 00:12:45.640]  在《馬太福音》的六章十三節
[00:12:45.640 --> 00:12:47.800]  我們只讀了前半節
[00:12:47.800 --> 00:12:50.360]  就是「不叫我們遇見試探」
[00:12:50.360 --> 00:12:51.960]  下半節是什麼呢?
[00:12:51.960 --> 00:12:54.520]  「救我們脫離凶惡」
[00:12:54.520 --> 00:12:57.880]  「凶惡」這個字原文的希臘文
[00:12:57.880 --> 00:13:00.680]  是Tuponero這個字
[00:13:00.680 --> 00:13:05.000]  Tuponero這個字就是惡者的意思
[00:13:05.000 --> 00:13:08.200]  不要讓惡者來引誘我們
[00:13:08.200 --> 00:13:10.520]  所以耶穌基督教我們
[00:13:10.520 --> 00:13:14.520]  當我們遇見有外在的試煉或試探
[00:13:14.520 --> 00:13:17.480]  我們就要向天父禱告
[00:13:17.480 --> 00:13:20.360]  天父我們實在很軟弱
[00:13:20.360 --> 00:13:23.880]  現在我面對這些試煉這些試探
[00:13:23.880 --> 00:13:27.720]  我沒有辦法來承受撒旦的引誘
[00:13:27.720 --> 00:13:33.880]  求你不要使我外在的試探變成了內在
[00:13:33.880 --> 00:13:37.320]  不要內在化這些試探
[00:13:37.320 --> 00:13:41.800]  那你說什麼叫做內在化試探呢?
[00:13:41.800 --> 00:13:46.680]  就是當我們面對外在的試煉或試探
[00:13:46.680 --> 00:13:50.360]  我們開始想一些不符合聖經
[00:13:50.360 --> 00:13:54.680]  或者不榮耀神的方法來解決眼前的事
[00:13:54.680 --> 00:14:00.520]  來應對來回應這些外在的試煉或試探
[00:14:00.520 --> 00:14:02.360]  如果我們這樣做的時候
[00:14:02.360 --> 00:14:07.240]  就好像在《雅各書》的一章十四節所說
[00:14:07.240 --> 00:14:13.880]  「但各人被試探乃是被自己的私欲牽引有惑的」
[00:14:13.880 --> 00:14:17.960]  當我們面對了外在的試煉和試探
[00:14:17.960 --> 00:14:22.840]  當我們不斷在想怎樣用不榮耀神的方法
[00:14:22.840 --> 00:14:27.960]  不符合聖經教導的方法來回應這些事的時候
[00:14:27.960 --> 00:14:32.600]  我們就會內在化了我們的試探
[00:14:32.600 --> 00:14:37.160]  那你說為什麼《雅各》說是私欲呢?
[00:14:37.160 --> 00:14:39.480]  這些私欲從哪裡來的?
[00:14:39.480 --> 00:14:42.680]  我講羅馬書的時候都講得很清楚
[00:14:42.680 --> 00:14:45.800]  我們信徒靈魂被救贖
[00:14:45.800 --> 00:14:48.440]  但是我們的身體未被救贖
[00:14:48.440 --> 00:14:51.400]  我們仍然是有罪的傾向
[00:14:51.400 --> 00:14:54.600]  所以保羅在羅馬書的第七章說
[00:14:54.600 --> 00:14:58.600]  「我辛苦了 我應該做的我不去做
[00:14:58.600 --> 00:15:01.640]  不應該做的我反而做了」
[00:15:01.640 --> 00:15:05.720]  在約翰一書的二章十六節約翰也說
[00:15:05.720 --> 00:15:09.880]  「因為凡世上的事就像肉體的情慾
[00:15:09.880 --> 00:15:13.160]  眼睛的情慾 並甘心的驕傲
[00:15:13.160 --> 00:15:17.880]  都不是從父來的 乃是從世界來的」
[00:15:17.880 --> 00:15:20.680]  喂 為什麼說是從世界來的?
[00:15:20.680 --> 00:15:21.960]  世界是什麼?
[00:15:21.960 --> 00:15:24.360]  是神所創造的
[00:15:24.360 --> 00:15:28.440]  我在說一篇道叫做《邪惡的起源》
[00:15:28.440 --> 00:15:31.400]  「神為何允許造物墮落?」
[00:15:31.400 --> 00:15:32.440]  我也講過
[00:15:32.440 --> 00:15:35.800]  神創造一切的造物都是美好的
[00:15:35.800 --> 00:15:40.280]  在聖經告訴我們 神六天造完了宇宙萬物
[00:15:40.280 --> 00:15:42.040]  一切都是美好的
[00:15:42.040 --> 00:15:44.040]  那麼你說罪從哪裡來?
[00:15:44.040 --> 00:15:46.760]  是在祂的造物那裡
[00:15:46.760 --> 00:15:50.360]  當祂的造物例如天使、人類
[00:15:50.360 --> 00:15:54.200]  背叛神的時候就產生了罪
[00:15:54.200 --> 00:15:58.920]  所以亞當之後我們每個人生出來都有罪性
[00:15:58.920 --> 00:16:01.880]  這就是我們裡面的私慾
[00:16:01.880 --> 00:16:05.960]  所以當我們遇見外在的思念或者試探
[00:16:05.960 --> 00:16:08.360]  如果我們內在化了試探
[00:16:08.360 --> 00:16:11.720]  被我們的私慾來引牽引我們
[00:16:11.720 --> 00:16:14.520]  拼命在想這些不榮耀神的事
[00:16:14.520 --> 00:16:16.840]  我們就會犯罪
[00:16:16.840 --> 00:16:20.520]  那麼你說內在化試探
[00:16:20.520 --> 00:16:24.600]  就是腦裡想一些不應該想的東西
[00:16:24.600 --> 00:16:28.920]  那麼你說如果我突然間腦裡閃過一個壞念頭
[00:16:28.920 --> 00:16:31.960]  我是不是就是內在化了試探?
[00:16:31.960 --> 00:16:33.480]  絕對不是
[00:16:33.480 --> 00:16:37.880]  我們很多時候腦裡都會閃過一個惡念
[00:16:37.880 --> 00:16:41.880]  但是千萬不要讓這個念頭停留
[00:16:41.880 --> 00:16:43.400]  不要繼續去想
[00:16:43.400 --> 00:16:46.360]  不要讓它發芽 不要讓它成長
[00:16:46.360 --> 00:16:49.400]  這個就是不同的地方
[00:16:49.400 --> 00:16:53.480]  如果我們繼續去想 讓它發芽成長的話
[00:16:53.480 --> 00:16:57.480]  那麼我們就會內在化了試探
[00:16:57.480 --> 00:17:00.280]  一個好的例子就是有一個人
[00:17:00.280 --> 00:17:02.280]  他的太太病了
[00:17:02.280 --> 00:17:05.800]  他沒有錢送她入醫院醫治
[00:17:05.800 --> 00:17:08.280]  他正在樹肺癌的時候
[00:17:08.280 --> 00:17:12.520]  突然間看到辦公室的地上有一疊鈔票
[00:17:12.520 --> 00:17:14.520]  他撿起來數一數
[00:17:14.520 --> 00:17:16.440]  有幾千元
[00:17:16.440 --> 00:17:19.800]  可以送他的太太入醫院
[00:17:19.800 --> 00:17:21.800]  於是他把心入患
[00:17:21.800 --> 00:17:25.000]  他就想將這些錢拿去救急
[00:17:25.000 --> 00:17:30.360]  如果他在這個時候停止這些不應該有的思想
[00:17:30.360 --> 00:17:32.360]  他應該是沒事
[00:17:32.360 --> 00:17:35.880]  他就沒有內在化到這個試探
[00:17:35.880 --> 00:17:39.720]  原來這些錢是屬於他的老闆
[00:17:39.720 --> 00:17:43.080]  當老闆發現不見了這些錢的時候
[00:17:43.080 --> 00:17:44.680]  他就懸想
[00:17:44.680 --> 00:17:47.640]  任何人如果找到這些現金
[00:17:47.640 --> 00:17:49.640]  如果你肯交出來的話
[00:17:49.640 --> 00:17:51.640]  我絕對不會追究
[00:17:51.640 --> 00:17:54.680]  不單止不追究 我還有獎賞
[00:17:54.680 --> 00:17:57.880]  我會將這個現金的三分之一
[00:17:57.880 --> 00:17:59.880]  作為獎賞給你
[00:17:59.880 --> 00:18:01.880]  但是很可惜
[00:18:01.880 --> 00:18:05.400]  這個人已經內在化了他的試探
[00:18:05.400 --> 00:18:07.400]  他已經想到
[00:18:07.400 --> 00:18:09.400]  如果他有了這些錢
[00:18:09.400 --> 00:18:12.280]  不單止他可以醫治他的太太
[00:18:12.280 --> 00:18:15.800]  剩下來的錢他還可以做些什麼
[00:18:15.800 --> 00:18:17.800]  所以他不斷在想
[00:18:17.800 --> 00:18:19.800]  他內在化了他的試探
[00:18:19.800 --> 00:18:22.520]  他沒有回應到他老闆的懸賞
[00:18:22.520 --> 00:18:25.880]  他希望得到全部的現金
[00:18:25.880 --> 00:18:31.240]  但是其中一個同事就見到他撿了這筆銀子
[00:18:31.240 --> 00:18:34.680]  於是就告發他給老闆知道
[00:18:34.680 --> 00:18:37.160]  馬上就人贓並獲
[00:18:37.160 --> 00:18:39.160]  老闆沒有報警
[00:18:39.160 --> 00:18:41.480]  他只是拿回了錢
[00:18:41.480 --> 00:18:44.120]  就炒了這個人的魷魚
[00:18:44.120 --> 00:18:47.960]  第二個問題我們需要解答的就是
[00:18:47.960 --> 00:18:50.360]  喂 試探是不是罪?
[00:18:50.360 --> 00:18:55.640]  你說這個人如果他有內在的試探
[00:18:55.640 --> 00:18:58.360]  如果他沒有拿走這筆銀子
[00:18:58.360 --> 00:19:00.360]  那麼他有沒有犯罪呢?
[00:19:00.360 --> 00:19:02.360]  如果只有內在的試探
[00:19:02.360 --> 00:19:05.960]  其實內在的試探是罪
[00:19:05.960 --> 00:19:08.440]  外在的試探就不是罪
[00:19:08.440 --> 00:19:11.960]  記不記得耶穌基督也有外在的試探
[00:19:11.960 --> 00:19:14.520]  就是剛才我們所讀的經文
[00:19:14.520 --> 00:19:16.520]  他是被撒旦來試探他
[00:19:16.520 --> 00:19:19.560]  但是他沒有內在化了試探
[00:19:19.560 --> 00:19:22.760]  內在化試探就是罪
[00:19:22.760 --> 00:19:24.760]  那你說是誰說的?
[00:19:24.760 --> 00:19:26.440]  是耶穌基督說的
[00:19:26.440 --> 00:19:30.600]  在《馬太福音》的5章21至22節
[00:19:30.600 --> 00:19:31.560]  經文說
[00:19:31.560 --> 00:19:34.840]  「你們聽見有吩咐古人的話說
[00:19:34.840 --> 00:19:36.040]  不可殺人
[00:19:36.040 --> 00:19:39.880]  又說凡殺人的難免受審判
[00:19:39.880 --> 00:19:41.640]  只是我告訴你們
[00:19:41.640 --> 00:19:45.800]  凡向弟兄動腦的難免受審判」
[00:19:45.800 --> 00:19:48.840]  喂 這個人在腦裏想的
[00:19:48.840 --> 00:19:51.080]  為什麼他會受審判?
[00:19:51.080 --> 00:19:52.680]  原因很簡單
[00:19:52.680 --> 00:19:54.680]  耶穌基督告訴我們
[00:19:54.680 --> 00:19:57.560]  當我們內在化試探的時候
[00:19:57.560 --> 00:20:00.040]  我們就是犯了罪
[00:20:00.040 --> 00:20:04.680]  審判這個詞其實是得到神的管教
[00:20:04.680 --> 00:20:07.400]  我們遲些會回來看這一點
[00:20:07.400 --> 00:20:10.840]  《馬太福音》的5章27至28節
[00:20:10.840 --> 00:20:11.960]  經文也說
[00:20:11.960 --> 00:20:15.080]  「你們聽見有話說不可姦淫
[00:20:15.080 --> 00:20:16.920]  只是我告訴你們
[00:20:16.920 --> 00:20:19.720]  凡看見婦女就動淫瞞的
[00:20:19.720 --> 00:20:23.880]  這人心裏已經與他犯姦淫了」
[00:20:23.880 --> 00:20:26.280]  有沒有看到?一模一樣
[00:20:26.280 --> 00:20:30.040]  當我們內心裏面不斷有這些
[00:20:30.040 --> 00:20:32.280]  不應該有的思想的時候
[00:20:32.280 --> 00:20:35.000]  我們就是等於犯了罪
[00:20:35.000 --> 00:20:37.240]  罪由身心
[00:20:37.240 --> 00:20:41.240]  所以內在化試探絕對是罪
[00:20:41.240 --> 00:20:44.920]  我們已經說了兩點
[00:20:44.920 --> 00:20:49.560]  第一點就是思念和試探有什麼不同
[00:20:49.560 --> 00:20:51.960]  又有什麼相同的地方
[00:20:51.960 --> 00:20:54.440]  第二點就是我們說了
[00:20:54.440 --> 00:21:00.040]  究竟內在化試探是不是罪?
[00:21:00.040 --> 00:21:04.600]  我們說內在化試探的確是罪
[00:21:04.600 --> 00:21:06.520]  那就有一個問題了
[00:21:06.520 --> 00:21:08.120]  有人可能會問
[00:21:08.120 --> 00:21:10.680]  當我內在化試探
[00:21:10.680 --> 00:21:12.440]  你又說是罪
[00:21:12.440 --> 00:21:15.800]  而如果我又將這個試探走出來
