
[00:00:00.000 --> 00:00:08.680]  今天跟大家一起思想的經文是出自於馬太福音第五章
[00:02:34.560 --> 00:02:40.160]  所以為何男人後來將女人命名為夏娃
[00:02:40.160 --> 00:02:41.560]  也是這個原因
[00:02:41.560 --> 00:02:46.320]  意思就是說你只是一個生養
[00:02:46.320 --> 00:02:50.120]  或者是一個賜予生命
[00:02:50.120 --> 00:02:51.680]  或者生兒育女
[00:02:51.680 --> 00:02:56.280]  這個意思就冠上了夏娃這個名字
[00:02:56.280 --> 00:03:00.400]  因此當我們再從這個創世紀
[00:03:00.400 --> 00:03:04.040]  延伸到其他舊約聖經裏面的時候
[00:03:04.040 --> 00:03:08.240]  我們就看到在舊約聖經的世界裏面
[00:03:08.640 --> 00:03:15.600]  男人往往視女人都只不過是一個傳宗接代的角色
[00:03:15.600 --> 00:03:21.640]  女人只是扮演一個在生育上的功能
[00:03:21.640 --> 00:03:27.840]  所以當我們去看見男人這樣去看女人的時候
[00:03:27.840 --> 00:03:31.480]  於是他們的關係就開始越來越糟糕
[00:03:31.480 --> 00:03:36.120]  但這種看法有時我們在聖經裏面發現到
[00:03:36.120 --> 00:03:38.320]  不單止男人有這樣的看法
[00:03:38.320 --> 00:03:45.400]  甚至連女人自己都走不出這個框框傳統裏面
[00:03:45.400 --> 00:03:46.760]  結局了
[00:03:46.760 --> 00:03:51.440]  造成了一個局面就是男人和女人
[00:03:51.440 --> 00:03:57.120]  完全失去了神原本做男做女原本的關係
[00:03:57.120 --> 00:03:58.160]  什麼關係呢?
[00:03:58.160 --> 00:03:59.680]  剛才我們所說到
[00:03:59.680 --> 00:04:05.920]  見到男人和女人能夠在伊甸園上帝的創造裏面
[00:04:05.920 --> 00:04:09.680]  互相的補足使男人不會變得孤單
[00:04:09.680 --> 00:04:13.280]  並且女人也同時不是孤單地去陪
[00:04:13.280 --> 00:04:16.360]  能夠有男人去和她一起的生活
[00:04:16.360 --> 00:04:17.800]  彼此補足
[00:04:17.800 --> 00:04:20.240]  這種關係破裂了
[00:04:20.240 --> 00:04:24.440]  於是乎我們就看見在聖經裏面
[00:04:24.440 --> 00:04:27.520]  上帝為了處理這個問題
[00:04:27.520 --> 00:04:32.760]  於是乎當他向摩西頒佈十誡的時候
[00:04:32.920 --> 00:04:37.360]  就加入了第七誡的這段誡命
[00:04:37.360 --> 00:04:40.840]  就指到叫做不可姦淫
[00:04:40.840 --> 00:04:46.080]  這個我們可以看回出埃及記第20篇第14節
[00:04:46.080 --> 00:04:49.840]  或者生命記第五章第18節
[00:04:49.840 --> 00:04:51.480]  我們就可以看見
[00:04:51.480 --> 00:04:56.840]  上帝其實要設立這個誡命的最終目的
[00:04:56.840 --> 00:05:01.320]  是避免男女的關係更進一步地惡化
[00:05:01.520 --> 00:05:05.560]  尤其是免得男人繼續視女人
[00:05:05.560 --> 00:05:08.280]  好像只是生育的角色
[00:05:08.280 --> 00:05:11.520]  以性的手段去傷害女人
[00:05:11.520 --> 00:05:14.440]  所以當我們仔細去看回
[00:05:14.440 --> 00:05:16.840]  在這段聖經裏面
[00:05:16.840 --> 00:05:18.240]  講到十誡
[00:05:18.240 --> 00:05:21.040]  其實最重要的一個目的
[00:05:21.040 --> 00:05:27.360]  其實是上帝想重新鞏固男人和女人的關係
[00:05:28.600 --> 00:05:33.240]  只要在這個關係能夠維持到的時候
[00:05:33.240 --> 00:05:35.520]  或者重建的時候
[00:05:35.520 --> 00:05:40.920]  就能夠真的將人和神之間的關係可以逐步地修和
[00:05:40.920 --> 00:05:42.800]  但很可惜
[00:05:42.800 --> 00:05:45.760]  人的心是很詭詐的
[00:05:45.760 --> 00:05:51.920]  人不單止沒有出力去好好管束自己的心
[00:05:51.920 --> 00:05:53.520]  怎樣去思想
[00:05:53.960 --> 00:06:01.320]  並且嘗試利用這些律例典章的字面的解釋
[00:06:01.320 --> 00:06:04.120]  他們就演繹出一種想法
[00:06:04.120 --> 00:06:08.240]  就是說只要我沒有行動去侵犯
[00:06:08.240 --> 00:06:10.800]  或者去向一個女士
[00:06:10.800 --> 00:06:16.040]  去作出一些行淫的舉動或者挑動的行為
[00:06:16.040 --> 00:06:20.720]  那我就不算是犯了這條誡命了
[00:06:21.040 --> 00:06:25.440]  於是這種看法就和我們先前所看到的
[00:06:25.440 --> 00:06:28.840]  不可殺人這條的誡命
[00:06:28.840 --> 00:06:33.560]  就是我們上一堂主日講到的第六條的誡命
[00:06:33.560 --> 00:06:35.000]  不可殺人
[00:06:35.000 --> 00:06:38.440]  他們認為只要不見血的時候
[00:06:38.440 --> 00:06:41.320]  都不算等同於殺了人
[00:06:41.320 --> 00:06:44.520]  所以從這種看法
[00:06:44.520 --> 00:06:49.840]  他們就只是從表面字面去嘗試去走法律
[00:06:50.080 --> 00:06:54.000]  但是從來都沒有去細心去研究一下
[00:06:54.000 --> 00:06:57.680]  或者監察一下自己的動機
[00:06:57.680 --> 00:07:01.760]  因此我們所看到的登山補訓
[00:07:01.760 --> 00:07:04.560]  耶穌就在這段聖經裡面
[00:07:04.560 --> 00:07:08.640]  一開始作出了很多的反思的討論
[00:07:08.640 --> 00:07:12.360]  讓所有屬於天國的子民
[00:07:12.360 --> 00:07:14.800]  他們都能夠藉著這些討論
[00:07:15.000 --> 00:07:21.280]  再次了解到怎樣才能夠符合天國子民的身份
[00:07:21.280 --> 00:07:25.880]  並且怎樣能夠竭盡所能去保守這個身份
[00:07:25.880 --> 00:07:30.000]  所以這就是我們今天講題的主要原因
[00:07:30.000 --> 00:07:32.840]  或者主要的目的
[00:07:32.840 --> 00:07:37.000]  就是談論到不要讓星星之火燎原
[00:07:37.000 --> 00:07:41.640]  這個心態是存留在天國子民的身上
[00:07:42.000 --> 00:07:45.600]  反而我們要怎樣很小心盡快將這些
[00:07:45.600 --> 00:07:50.960]  會燎原的小小的火種都要將它撲滅
[00:07:50.960 --> 00:07:54.960]  所以這個是我們今天講這段經文的主要目的
[00:07:54.960 --> 00:08:00.200]  讓我們再次在聆聽這段經文的詳細內容之前
[00:08:00.200 --> 00:08:03.200]  讓我們再次讀一下這段經文
[00:08:03.200 --> 00:08:04.880]  不是太長的經文
[00:08:04.880 --> 00:08:07.560]  我們一起去讀一下
[00:08:07.560 --> 00:08:11.240]  我們打開和合本的版本
[00:08:11.760 --> 00:08:15.160]  馬太福音第五章27至30節
[00:08:15.160 --> 00:08:20.160]  「你們聽見有話說不可姦淫
[00:08:20.160 --> 00:08:22.640]  只是我告訴你們
[00:08:22.640 --> 00:08:25.960]  凡看見婦女就凍淫淩的
[00:08:25.960 --> 00:08:30.440]  這人心裡已經與她犯姦淫了
[00:08:30.440 --> 00:08:33.720]  若是你的右眼叫你跌倒
[00:08:33.720 --> 00:08:37.120]  就遠出來丟掉
[00:08:37.120 --> 00:08:40.600]  寧可失去百體中的一體
[00:08:40.920 --> 00:08:43.840]  不叫全身丟在地獄裡
[00:08:43.840 --> 00:08:47.040]  若是右手叫你跌倒
[00:08:47.040 --> 00:08:49.320]  就撼下來丟掉
[00:08:49.320 --> 00:08:52.920]  寧可失去百體中的一體
[00:08:52.920 --> 00:08:56.600]  不叫全身下入地獄」
[00:08:56.600 --> 00:09:01.160]  在這段經文裡面我們主要分為兩個部分去看
[00:09:01.160 --> 00:09:06.680]  第一個部分我們去看的是第五章的第27至28節
[00:09:06.680 --> 00:09:10.680]  給了一個副題它叫做「管束我們的心」
[00:09:11.400 --> 00:09:14.600]  讓我們去看看這段經文所說什麼
[00:09:14.600 --> 00:09:18.680]  首先上一堂我講漏了一些
[00:09:18.680 --> 00:09:24.480]  從登山補訓第五章第21節
[00:09:24.480 --> 00:09:26.480]  開始至第48節
[00:09:26.480 --> 00:09:30.200]  總共有六個反思的題目
[00:09:30.200 --> 00:09:31.960]  耶穌是提了出來的
[00:09:31.960 --> 00:09:36.120]  上一堂我們說到不可殺人是第一個反思的題目
[00:09:36.520 --> 00:09:41.000]  今天我們所看到的是第二條反思的題目
[00:09:41.000 --> 00:09:44.880]  在這條題目裡面耶穌同樣用了
[00:09:44.880 --> 00:09:48.800]  先前那種類似的新論手法
[00:09:48.800 --> 00:09:51.200]  也都先引用一段聖經
[00:09:51.200 --> 00:09:54.680]  所以在這裡耶穌一開始怎麼引用
[00:09:54.680 --> 00:10:00.360]  祂說「你們聽見有話說不可姦淫」
[00:10:00.360 --> 00:10:05.520]  耶穌用同樣這個陳述作為起始點
[00:10:05.800 --> 00:10:13.080]  去提出當時坐在祂面前聆聽祂說道的這群人
[00:10:13.080 --> 00:10:18.640]  他們本身可能已經有一個既定的認知
[00:10:18.640 --> 00:10:24.080]  就是他們聽聞了一個講論
[00:10:24.080 --> 00:10:29.720]  這個講論可以說是一個習以為常的講論
[00:10:29.720 --> 00:10:33.280]  對於他們來講耳熟能詳
[00:10:33.560 --> 00:10:38.000]  究竟這個耳熟能詳的訊息是什麼呢?
[00:10:38.000 --> 00:10:39.760]  不可姦淫
[00:10:39.760 --> 00:10:43.880]  我相信沒有一個猶太人他們不認識這一條的律例
[00:10:43.880 --> 00:10:47.680]  因為這是十誡裡面的條例
[00:10:47.680 --> 00:10:54.000]  十誡第七誡裡面記載了這段的誡命
[00:10:54.000 --> 00:10:58.160]  大意是說到不要姦淫
[00:10:58.160 --> 00:11:01.440]  究竟什麼叫不要姦淫呢?
[00:11:01.440 --> 00:11:03.840]  在剛才我們的引言當中
[00:11:03.840 --> 00:11:06.960]  我們已經簡單地陳述過
[00:11:06.960 --> 00:11:14.640]  在多年以來猶太人他們對兩性之間的關係的扭曲
[00:11:14.640 --> 00:11:17.800]  尤其是他們對於女人
[00:11:17.800 --> 00:11:21.800]  只是一個與性有關係的角色
[00:11:21.800 --> 00:11:23.960]  這樣存在在他們當中
[00:11:23.960 --> 00:11:26.200]  這個這樣的了解
[00:11:26.200 --> 00:11:31.040]  其實是很扭曲了上帝原本在創世的時候
[00:11:31.360 --> 00:11:35.920]  做男做女之間的關係的特點
[00:11:35.920 --> 00:11:39.520]  原本神做男做女的原意
[00:11:39.520 --> 00:11:41.640]  完全被摧毀了
[00:11:41.640 --> 00:11:46.680]  因為在男女男人和女人在伊甸園犯罪之後
[00:11:46.680 --> 00:11:48.920]  在這樣的情況之下
[00:11:48.920 --> 00:11:52.800]  耶穌要提出這個誡命的時候
[00:11:52.800 --> 00:11:55.920]  無非是想首先提出一點
[00:11:55.920 --> 00:11:58.960]  當祂講到這個誡命的時候
[00:11:59.040 --> 00:12:04.440]  很自然地所有群眾就會有一個反射的回應
[00:12:04.440 --> 00:12:05.920]  就是說什麼?
[00:12:05.920 --> 00:12:10.000]  只要一個男人如果他沒有真正有行動
[00:12:10.000 --> 00:12:13.960]  去例如侵犯一個女人
[00:12:13.960 --> 00:12:17.600]  或者用方法去勾引這個女人
[00:12:17.600 --> 00:12:21.440]  去使他和她有性的關係
[00:12:21.440 --> 00:12:24.880]  那麼一般的猶太人的傳統裡面
[00:12:24.880 --> 00:12:29.800]  都不認為這個是犯奸淫的情況
[00:12:29.800 --> 00:12:35.200]  但是耶穌在這裡要更進一步
[00:12:35.200 --> 00:12:40.320]  將這個討論推到一個更準確的層面
[00:12:40.320 --> 00:12:41.360]  聽清楚
[00:12:41.360 --> 00:12:45.360]  耶穌是要將這一條的誡命
[00:12:45.360 --> 00:12:48.920]  在一般人他們的理解的情況之下
[00:12:48.920 --> 00:12:53.480]  讓他們再次進入一個更準確的層面
[00:12:53.480 --> 00:12:55.320]  去了解這段經文
[00:12:55.320 --> 00:12:57.160]  在這段聖經裡面
[00:12:57.160 --> 00:13:00.240]  耶穌很懇切地這樣說
[00:13:00.240 --> 00:13:01.240]  26 28節
[00:13:01.240 --> 00:13:04.200]  祂說 只是我告訴你們
[00:13:04.200 --> 00:13:06.360]  這個「我」在原文聖經裡面
[00:13:06.360 --> 00:13:08.960]  是很刻意地去提出
[00:13:08.960 --> 00:13:13.280]  我 耶穌 現在要告訴你們知道
[00:13:13.280 --> 00:13:17.000]  意思就是說耶穌在這個陳述裡面
[00:13:17.000 --> 00:13:19.280]  是有祂的那個話事權的
[00:13:19.280 --> 00:13:22.160]  耶穌是很清楚地要告訴你知道
[00:13:22.280 --> 00:13:24.760]  我想講清楚讓你們知道
[00:13:24.760 --> 00:13:27.680]  應該放一個什麼層面去討論
[00:13:27.680 --> 00:13:29.720]  不是你們一般以為說
[00:13:29.720 --> 00:13:31.280]  哦 沒有行為
[00:13:31.280 --> 00:13:33.640]  沒有行動 沒有發生性關係
[00:13:33.640 --> 00:13:36.960]  就不代表你是犯奸淫
[00:13:36.960 --> 00:13:39.560]  首先在這裡我們要了解
[00:13:39.560 --> 00:13:41.440]  這個女人
[00:13:41.440 --> 00:13:46.040]  要談論到不可奸淫這個的
[00:13:46.040 --> 00:13:48.880]  律例其實有一個特點的
[00:13:49.160 --> 00:13:52.320]  很多時候我們解經就以為
[00:13:52.320 --> 00:13:56.120]  這個講到不要有婚外情
[00:13:56.120 --> 00:13:57.400]  其實不是的
[00:13:57.400 --> 00:13:59.840]  這裡在原文聖經裡面
[00:13:59.840 --> 00:14:01.160]  如果你回頭去看
[00:14:01.160 --> 00:14:03.160]  這個希伯來文的時候
[00:14:03.160 --> 00:14:04.240]  我們會知道
[00:14:04.240 --> 00:14:06.000]  這裡想談論到奸淫
[00:14:06.000 --> 00:14:11.600]  是指一個普通對任何一個女人的一個的
[00:14:11.600 --> 00:14:14.360]  的描述來的
[00:14:14.360 --> 00:14:17.080]  你要進行想和她做一樣事情
[00:14:18.120 --> 00:14:20.120]  不只是規限在
[00:14:20.120 --> 00:14:23.040]  說你已經已婚有婚外情
[00:14:23.040 --> 00:14:25.600]  這個如果你要看回
[00:14:25.600 --> 00:14:28.120]  談論到妻子的關係
[00:14:28.120 --> 00:14:31.200]  這個其實在第十屆裡面
[00:14:31.200 --> 00:14:32.680]  第十屆其實
[00:14:32.680 --> 00:14:35.480]  最後一屆就已經講得很清楚
[00:14:35.480 --> 00:14:37.840]  不可貪戀人的妻子
[00:14:37.840 --> 00:14:41.360]  那裡就真的講這個婚外情了
[00:14:41.360 --> 00:14:43.160]  但是來到這裡
[00:14:43.160 --> 00:14:47.400]  在第七屆裡面就不是講婚外情這麼簡單
[00:14:47.640 --> 00:14:49.200]  是指一個人
[00:14:49.200 --> 00:14:52.320]  他其實是帶著一種動機
[00:14:52.320 --> 00:14:54.760]  是希望
[00:14:54.760 --> 00:14:57.520]  能夠和另一個女人
[00:14:57.520 --> 00:14:59.840]  有一些性的關係
[00:14:59.840 --> 00:15:02.440]  不恰當的關係
[00:15:02.440 --> 00:15:04.120]  性的上面
[00:15:04.120 --> 00:15:05.400]  是想建立的
[00:15:05.400 --> 00:15:08.200]  不過我們再仔細去看第28節
[00:15:08.200 --> 00:15:10.280]  第28節這裡說耶穌說什麼呢?
[00:15:10.280 --> 00:15:14.560]  「凡看見婦女就動人念的
[00:15:14.760 --> 00:15:20.360]  這人心裡已經與他犯奸淫了」
[00:15:20.360 --> 00:15:22.240]  耶穌在這裡
[00:15:22.240 --> 00:15:24.160]  將那個討論點
[00:15:24.160 --> 00:15:26.760]  不是放在一般普羅大眾
[00:15:26.760 --> 00:15:29.200]  我們和他有沒有開過房
[00:15:29.200 --> 00:15:29.960]  有沒有上過床
[00:15:29.960 --> 00:15:31.040]  有沒有強姦過他
[00:15:31.040 --> 00:15:33.520]  不是說那個情況
[00:15:33.520 --> 00:15:35.840]  耶穌在這裡將那個層次
[00:15:35.840 --> 00:15:37.520]  提升到去
[00:15:37.520 --> 00:15:38.360]  或者應該說
[00:15:38.360 --> 00:15:40.680]  放回剛剛的一個地步就是
[00:15:40.680 --> 00:15:44.360]  當如果你是有一種動機
[00:15:45.240 --> 00:15:47.720]  只要看那個女人的時候
[00:15:47.720 --> 00:15:50.040]  已經帶著這種動機
[00:15:50.040 --> 00:15:52.920]  去到想和這個女人
[00:15:52.920 --> 00:15:54.200]  發生一些
[00:15:54.200 --> 00:15:57.120]  侵犯她
[00:15:57.120 --> 00:15:59.200]  以性的方式去
[00:15:59.200 --> 00:16:00.800]  控制她
[00:16:00.800 --> 00:16:02.440]  搶奪了她
[00:16:02.440 --> 00:16:04.560]  那個貞節的時候
[00:16:04.560 --> 00:16:08.840]  你帶這種心態在看的時候
[00:16:08.840 --> 00:16:12.560]  就已經是犯了奸淫
[00:16:12.880 --> 00:16:14.840]  我們首先看看這裡
[00:16:14.840 --> 00:16:16.920]  首先第一樣東西說看
[00:16:16.920 --> 00:16:19.200]  看是什麼意思呢?
[00:16:19.200 --> 00:16:23.880]  看是指一種視覺上的感官
[00:16:23.880 --> 00:16:27.480]  但是同時也可以指一個人
[00:16:27.480 --> 00:16:31.400]  按照自己的需求或者慾望
[00:16:31.400 --> 00:16:35.080]  來對某些事情進行探究
[00:16:35.080 --> 00:16:37.120]  但是更準確的
[00:16:37.120 --> 00:16:39.280]  這個字眼有另一重的意思
[00:16:39.280 --> 00:16:39.880]  就是說
[00:16:39.880 --> 00:16:42.600]  藉著去看一些事物
[00:16:43.040 --> 00:16:46.680]  去對那些事物產生一種感受
[00:16:46.680 --> 00:16:48.440]  所以
[00:16:48.440 --> 00:16:50.600]  這個看法
[00:16:50.600 --> 00:16:53.560]  我相信是耶穌基督特別在這裡
[00:16:53.560 --> 00:16:55.840]  藉著馬太所寫下的原意
[00:16:55.840 --> 00:16:56.320]  因為
[00:16:56.320 --> 00:17:00.080]  如果我們在同樣一個字眼看
[00:17:00.080 --> 00:17:02.880]  在馬太福音第十四章
[00:17:02.880 --> 00:17:05.200]  第三十節的經文的時候
[00:17:05.200 --> 00:17:06.800]  那段經文說什麼呢?
[00:17:06.800 --> 00:17:09.520]  說到耶穌和他的門徒
[00:17:09.520 --> 00:17:12.120]  一起在大風浪的時候
[00:17:12.120 --> 00:17:13.440]  耶穌離海
[00:17:13.440 --> 00:17:14.840]  接著怎麼樣呢?
[00:17:14.840 --> 00:17:15.640]  門徒
[00:17:15.640 --> 00:17:18.280]  竟然其中一個叫彼得
[00:17:18.280 --> 00:17:20.280]  說我都要去主你那裡
[00:17:20.280 --> 00:17:22.080]  走在海上
[00:17:22.080 --> 00:17:24.760]  接著主真的叫他走過來
[00:17:24.760 --> 00:17:26.080]  但是當彼得
[00:17:26.080 --> 00:17:30.680]  看見周圍那些風浪的時候很大
[00:17:30.680 --> 00:17:32.320]  他就下沉
[00:17:32.320 --> 00:17:33.560]  就驚慌
[00:17:33.560 --> 00:17:36.280]  同樣都是用一個看的字眼
[00:17:36.280 --> 00:17:38.040]  意思就是說一個人
[00:17:38.040 --> 00:17:40.200]  當他看見一些東西
[00:17:40.440 --> 00:17:43.480]  就在他生命裡面或者心裡面
[00:17:43.480 --> 00:17:45.680]  產生一種感受
[00:17:45.680 --> 00:17:49.720]  而這裡耶穌所提及的就是這一點
[00:17:49.720 --> 00:17:51.520]  當一個人
[00:17:51.520 --> 00:17:53.080]  特別一個男人
[00:17:53.080 --> 00:17:55.760]  他見一個女人的時候
[00:17:55.760 --> 00:17:58.480]  這個世界不是男人就是女人的
[00:17:58.480 --> 00:18:00.640]  你望見一個異性
[00:18:00.640 --> 00:18:03.280]  其實是很普遍的一件事情
[00:18:03.280 --> 00:18:05.680]  但是如果你望他
[00:18:05.680 --> 00:18:07.680]  然後望他的時候帶著一種
[00:18:07.680 --> 00:18:09.200]  心情啊
[00:18:09.200 --> 00:18:10.240]  感受啊
[00:18:10.240 --> 00:18:12.800]  我最好跟他發生性關係了
[00:18:12.800 --> 00:18:15.320]  耶穌是指到這種
[00:18:15.320 --> 00:18:17.360]  動機的問題
[00:18:17.360 --> 00:18:18.400]  所以
[00:18:18.400 --> 00:18:19.400]  耶穌
[00:18:19.400 --> 00:18:20.200]  指
[00:18:20.200 --> 00:18:24.960]  當如果你在一種這樣的狀態的時候
[00:18:24.960 --> 00:18:27.880]  你就已經想跟他行淫呢?
[00:18:27.880 --> 00:18:29.360]  這種
[00:18:29.360 --> 00:18:31.840]  不是好像你們以往一直
[00:18:31.840 --> 00:18:34.400]  耳熟能詳那種的說法
[00:18:34.400 --> 00:18:36.920]  有行為才叫淫行
[00:18:36.920 --> 00:18:37.720]  耶穌在這裡
[00:18:37.720 --> 00:18:39.040]  要將這個討論
[00:18:39.040 --> 00:18:40.160]  推到一個
[00:18:40.280 --> 00:18:43.040]  動機的層次問題
[00:18:43.040 --> 00:18:45.160]  要告訴他知道
[00:18:45.160 --> 00:18:47.160]  當如果你有這樣的思維
[00:18:47.160 --> 00:18:48.920]  已經等同於
[00:18:48.920 --> 00:18:51.120]  做了這個行為了
[00:18:51.120 --> 00:18:52.240]  哇
[00:18:52.240 --> 00:18:52.720]  你說
[00:18:52.720 --> 00:18:54.360]  很重要啊牧師
[00:18:54.360 --> 00:18:56.000]  耶穌原來這樣說到
[00:18:56.000 --> 00:18:57.520]  這個情況
[00:18:57.520 --> 00:18:59.480]  原來等同於已經做了
[00:18:59.480 --> 00:19:01.200]  想一想都當做了
[00:19:01.200 --> 00:19:01.920]  沒錯
[00:19:01.920 --> 00:19:04.600]  為什麼這個題目
[00:19:04.600 --> 00:19:07.400]  是耶穌故意在這段經文裡面
[00:19:07.400 --> 00:19:08.760]  去提出來呢?
[00:19:08.760 --> 00:19:09.320]  這個
[00:19:09.560 --> 00:19:11.760]  反而是我們需要
[00:19:11.760 --> 00:19:14.800]  看到耶穌談論這個題目的時候
[00:19:14.800 --> 00:19:17.160]  要再進一步問這條問題
[00:19:17.160 --> 00:19:17.760]  沒錯
[00:19:17.760 --> 00:19:18.640]  耶穌
[00:19:18.640 --> 00:19:20.440]  在這裡首先要將他們
[00:19:20.440 --> 00:19:21.800]  一般的想法
[00:19:21.800 --> 00:19:23.280]  將它打破了
[00:19:23.280 --> 00:19:25.280]  你們以為
[00:19:25.280 --> 00:19:26.640]  做才是行淫
[00:19:26.640 --> 00:19:27.480]  現在不是
[00:19:27.480 --> 00:19:28.920]  有一個更高的層次
[00:19:28.920 --> 00:19:30.640]  就是想到有這個問題
[00:19:30.640 --> 00:19:33.120]  但是耶穌為什麼要提出
[00:19:33.120 --> 00:19:34.680]  這個問題呢?
[00:19:34.680 --> 00:19:36.440]  回到剛才
[00:19:36.440 --> 00:19:39.480]  我們在引言的時候所談論到的
[00:19:40.000 --> 00:19:41.160]  猶太人
[00:19:41.160 --> 00:19:45.560]  對於這個男女之間的關係
[00:19:45.560 --> 00:19:47.840]  有一個已經扭曲了
[00:19:47.840 --> 00:19:49.120]  腐爛了
[00:19:49.120 --> 00:19:50.440]  的一個思維
[00:19:50.440 --> 00:19:52.680]  在這樣的情況之下
[00:19:52.680 --> 00:19:55.800]  很多人對於上帝
[00:19:55.800 --> 00:19:58.800]  擺男人和女人之間的關係
[00:19:58.800 --> 00:20:01.960]  一直都存在一個錯誤的狀態裡面
[00:20:01.960 --> 00:20:04.560]  但當一個人
[00:20:04.560 --> 00:20:08.200]  如果是天國的子民的時候
[00:20:08.960 --> 00:20:12.120]  他就不應該存留在這種思想裡面
[00:20:12.120 --> 00:20:16.040]  他應該回到正確的思想是什麼呢?
[00:20:16.040 --> 00:20:18.560]  創世紀裡面
[00:20:18.560 --> 00:20:23.880]  上帝原本做男做女的時候的動機
[00:20:23.880 --> 00:20:26.720]  但是我先前跟大家說到
[00:20:26.720 --> 00:20:30.040]  在創世紀的第二章裡面
[00:20:30.040 --> 00:20:35.160]  上帝為什麼要做男人和女人出來
[00:20:35.160 --> 00:20:38.400]  為什麼先做男人呢?
[00:20:38.640 --> 00:20:42.520]  如果你看第一個創造的記載裡面
[00:20:42.520 --> 00:20:44.720]  男女是一起做的
[00:20:44.720 --> 00:20:48.000]  但為什麼要有第二個記載呢?
[00:20:48.000 --> 00:20:50.520]  這是一個很有趣的研究
[00:20:50.520 --> 00:20:52.480]  這個創世紀的一個題目
[00:20:52.480 --> 00:20:55.080]  不過我們現在不是研究創世紀
[00:20:55.080 --> 00:20:56.440]  不過我想告訴大家
[00:20:56.440 --> 00:20:59.440]  上帝其實先做男人
[00:20:59.440 --> 00:21:00.840]  後做女人
[00:21:00.840 --> 00:21:05.560]  其實是要顯明出上帝原本做人
[00:21:05.560 --> 00:21:07.920]  包括男和女
[00:21:08.000 --> 00:21:10.920]  他們之間的關係那種互為補足
[00:21:10.920 --> 00:21:15.200]  也是透過上帝他的觀察
[00:21:15.200 --> 00:21:17.040]  而出來的決定
[00:21:17.040 --> 00:21:19.240]  所以簡單一點來說
[00:21:19.240 --> 00:21:23.160]  如果當我們作為天國的子民
[00:21:23.160 --> 00:21:25.720]  神的兒女的時候
[00:21:25.720 --> 00:21:29.440]  我們應該回到創世紀裡面
[00:21:29.440 --> 00:21:34.680]  去理解上帝做男然後做女
[00:21:34.680 --> 00:21:37.160]  那個心腸
[00:21:38.160 --> 00:21:39.400]  簡單一點來說
[00:21:39.400 --> 00:21:42.680]  天國子民就應該有這個正確的
[00:21:42.680 --> 00:21:47.640]  而且是在神所設計之下的男女關係
[00:21:47.640 --> 00:21:51.920]  而不是我們猶太人一直所看到
[00:21:51.920 --> 00:21:54.160]  女人只不過是為了生育而已
[00:21:54.160 --> 00:21:57.440]  所以將她改名做夏娃
[00:21:57.440 --> 00:21:59.440]  就是這樣的情況
[00:21:59.440 --> 00:22:03.080]  所以上帝在這段聖經裡面
