
[00:00:00.000 --> 00:00:07.000]  各位午安,我們今天繼續思想路加福音的信息
[00:10:05.000 --> 00:10:07.000]  猶太人
[00:10:07.000 --> 00:10:09.000]  不可以在羅馬人當官
[00:10:09.000 --> 00:10:11.000]  所以這個官字就不像我們所說的
[00:10:11.000 --> 00:10:13.000]  做官、法官
[00:10:13.000 --> 00:10:15.000]  或者做市長
[00:10:15.000 --> 00:10:17.000]  而是講到法理賽人的領袖
[00:10:17.000 --> 00:10:19.000]  十四章十一節
[00:10:19.000 --> 00:10:21.000]  講到官的時候
[00:10:21.000 --> 00:10:23.000]  是法理賽人領袖
[00:10:23.000 --> 00:10:25.000]  或者猶太人的長老
[00:10:25.000 --> 00:10:27.000]  羅馬人統治猶太人的時候
[00:10:27.000 --> 00:10:29.000]  都給這些猶太人
[00:10:29.000 --> 00:10:31.000]  有一點點的權利
[00:10:31.000 --> 00:10:33.000]  去管治
[00:10:33.000 --> 00:10:35.000]  民事方面的管治
[00:10:35.000 --> 00:10:37.000]  很可能這個就是做官
[00:10:37.000 --> 00:10:39.000]  就是法理賽人的首領
[00:10:39.000 --> 00:10:41.000]  也是一個長老
[00:10:41.000 --> 00:10:43.000]  如果我們看看馬太福音第十九章
[00:10:43.000 --> 00:10:45.000]  我們知道多一點
[00:10:45.000 --> 00:10:47.000]  原來這個人不單做官有權有勢
[00:10:47.000 --> 00:10:49.000]  而且還是年輕
[00:10:49.000 --> 00:10:51.000]  年輕人
[00:10:51.000 --> 00:10:53.000]  在我們中間有些年輕人
[00:10:53.000 --> 00:10:55.000]  好像他這樣年輕人
[00:10:55.000 --> 00:10:57.000]  二十多歲
[00:10:57.000 --> 00:10:59.000]  不單他是一個有錢
[00:10:59.000 --> 00:11:01.000]  不單年輕
[00:11:01.000 --> 00:11:03.000]  我們再看一看的時候
[00:11:03.000 --> 00:11:05.000]  我們發覺這段聖經告訴我們
[00:11:05.000 --> 00:11:07.000]  從小守戒命
[00:11:07.000 --> 00:11:09.000]  守戒命是什麼呢?
[00:11:09.000 --> 00:11:11.000]  聖經的戒命
[00:11:11.000 --> 00:11:13.000]  看來表面上最得人
[00:11:13.000 --> 00:11:15.000]  他是一個虔誠的人
[00:11:15.000 --> 00:11:17.000]  很有宗教意味的人
[00:11:17.000 --> 00:11:19.000]  而且他是一個絕對好人
[00:11:19.000 --> 00:11:23.000]  不姦淫、不殺人、不偷渡、不作假見證
[00:11:23.000 --> 00:11:25.000]  更加孝順父母
[00:11:25.000 --> 00:11:27.000]  從小就遵守
[00:11:27.000 --> 00:11:29.000]  你說這是不是一個好人呢?
[00:11:29.000 --> 00:11:31.000]  你想一想
[00:11:31.000 --> 00:11:33.000]  聖經裡面說這個主人
[00:11:33.000 --> 00:11:35.000]  是一個年輕
[00:11:35.000 --> 00:11:37.000]  做官
[00:11:37.000 --> 00:11:39.000]  有道德
[00:11:39.000 --> 00:11:41.000]  去教會
[00:11:41.000 --> 00:11:43.000]  又孝敬父母
[00:11:43.000 --> 00:11:45.000]  你說
[00:11:45.000 --> 00:11:47.000]  如果你有這樣的女婿
[00:11:47.000 --> 00:11:49.000]  你會不會口水滴滴滴呢?
[00:11:49.000 --> 00:11:53.000]  Irene 馬上投票滴滴滴
[00:11:53.000 --> 00:11:55.000]  有這樣的女婿的時候
[00:11:55.000 --> 00:11:57.000]  當然啦
[00:11:57.000 --> 00:11:59.000]  或者有這樣的兒子
[00:11:59.000 --> 00:12:01.000]  你開不開心?
[00:12:01.000 --> 00:12:03.000]  完全滿足
[00:12:03.000 --> 00:12:05.000]  這是絕對好人
[00:12:05.000 --> 00:12:07.000]  聖經就說一個這樣的人物
[00:12:07.000 --> 00:12:09.000]  和我們剛才所說的小孩
[00:12:09.000 --> 00:12:11.000]  小孩的小孩只是鷹孩
[00:12:11.000 --> 00:12:13.000]  原文的只是鷹孩
[00:12:13.000 --> 00:12:15.000]  跟鷹孩完全不同
[00:12:15.000 --> 00:12:17.000]  這是一個有出人頭地
[00:12:17.000 --> 00:12:19.000]  一個有名聲
[00:12:19.000 --> 00:12:21.000]  有權勢的一個人
[00:12:21.000 --> 00:12:23.000]  但奇怪
[00:12:23.000 --> 00:12:25.000]  這個好人竟然之間來找耶穌
[00:12:25.000 --> 00:12:27.000]  更奇怪呢
[00:12:27.000 --> 00:12:29.000]  他為什麼會來找耶穌呢?
[00:12:29.000 --> 00:12:31.000]  更奇怪
[00:12:31.000 --> 00:12:33.000]  路加夫沒有記載
[00:12:33.000 --> 00:12:35.000]  但馬可福音記載
[00:12:35.000 --> 00:12:37.000]  給我們多些資料
[00:12:37.000 --> 00:12:39.000]  馬可就記載了
[00:12:39.000 --> 00:12:41.000]  他跑來找耶穌
[00:12:41.000 --> 00:12:43.000]  然後跪在耶穌面前
[00:12:43.000 --> 00:12:45.000]  耶穌當時在走路
[00:12:45.000 --> 00:12:47.000]  這個有錢人
[00:12:47.000 --> 00:12:49.000]  這個做官
[00:12:49.000 --> 00:12:51.000]  這個有名氣的人
[00:12:51.000 --> 00:12:53.000]  跑到耶穌面前
[00:12:53.000 --> 00:12:55.000]  跪在耶穌面前
[00:12:55.000 --> 00:12:57.000]  我想問一問你
[00:12:57.000 --> 00:12:59.000]  我給你20元
[00:12:59.000 --> 00:13:01.000]  有誰願意去市場街
[00:13:01.000 --> 00:13:03.000]  看到一個30多歲的鬍鬚人
[00:13:03.000 --> 00:13:05.000]  你跪在那裡
[00:13:05.000 --> 00:13:07.000]  我立刻給你20元
[00:13:07.000 --> 00:13:09.000]  你去嗎?
[00:13:09.000 --> 00:13:11.000]  不去了
[00:13:11.000 --> 00:13:13.000]  為什麼?
[00:13:13.000 --> 00:13:15.000]  20元不夠了
[00:13:15.000 --> 00:13:17.000]  你說我只是普通的凡夫
[00:13:17.000 --> 00:13:19.000]  沒有人認識我
[00:13:19.000 --> 00:13:21.000]  但如果你是市長
[00:13:21.000 --> 00:13:23.000]  或者李嘉誠
[00:13:23.000 --> 00:13:25.000]  有錢的人
[00:13:25.000 --> 00:13:27.000]  你敢去這樣做嗎?
[00:13:27.000 --> 00:13:29.000]  你不會的
[00:13:29.000 --> 00:13:31.000]  在什麼情形你會這樣做呢?
[00:13:31.000 --> 00:13:33.000]  是一種情形我一定會做
[00:13:33.000 --> 00:13:35.000]  你給錢我不做
[00:13:35.000 --> 00:13:39.000]  但假如我和我太太中了毒
[00:13:39.000 --> 00:13:41.000]  你是紅七公
[00:13:41.000 --> 00:13:43.000]  你有解藥
[00:13:43.000 --> 00:13:45.000]  你紅七公說你要跪在那裡
[00:13:45.000 --> 00:13:47.000]  我就給你
[00:13:47.000 --> 00:13:49.000]  死打都跪
[00:13:49.000 --> 00:13:51.000]  因為和生命有關係
[00:13:51.000 --> 00:13:53.000]  但是
[00:13:53.000 --> 00:13:55.000]  這個人沒有中毒
[00:13:55.000 --> 00:13:57.000]  他沒有死
[00:13:57.000 --> 00:13:59.000]  他不是患癌
[00:13:59.000 --> 00:14:01.000]  為什麼他跑到耶穌面前
[00:14:01.000 --> 00:14:03.000]  跪在耶穌那裡
[00:14:03.000 --> 00:14:05.000]  為什麼他這樣做呢?
[00:14:05.000 --> 00:14:07.000]  來找耶穌已經奇怪了
[00:14:07.000 --> 00:14:09.000]  因為他是法利賽人的首領
[00:14:09.000 --> 00:14:11.000]  而他這樣高調地來找耶穌
[00:14:11.000 --> 00:14:13.000]  還跪在耶穌面前
[00:14:13.000 --> 00:14:15.000]  不怕尊嚴
[00:14:15.000 --> 00:14:17.000]  不怕政治不正確
[00:14:17.000 --> 00:14:19.000]  他竟然在那裡跪
[00:14:19.000 --> 00:14:21.000]  他不怕政治不正確
[00:14:21.000 --> 00:14:23.000]  他竟然這樣做
[00:14:23.000 --> 00:14:25.000]  一定有非常困擾的問題
[00:14:25.000 --> 00:14:27.000]  他不敢做
[00:14:27.000 --> 00:14:29.000]  他不敢做
[00:14:29.000 --> 00:14:31.000]  究竟有什麼困擾他呢?
[00:14:31.000 --> 00:14:33.000]  聖經就告訴我們
[00:14:33.000 --> 00:14:35.000]  他怎樣呢?
[00:14:35.000 --> 00:14:37.000]  他來問耶穌
[00:14:37.000 --> 00:14:39.000]  第七節
[00:14:39.000 --> 00:14:41.000]  良善的夫子
[00:14:41.000 --> 00:14:43.000]  我當作什麼事才可以承受永生
[00:14:43.000 --> 00:14:45.000]  原來這個有錢人
[00:14:45.000 --> 00:14:47.000]  是問關於承受永生的問題
[00:14:47.000 --> 00:14:49.000]  原來他是問上天堂的問題
[00:14:49.000 --> 00:14:51.000]  他就來問耶穌
[00:14:51.000 --> 00:14:53.000]  良善的夫子
[00:14:53.000 --> 00:14:55.000]  Good teacher
[00:14:55.000 --> 00:14:57.000]  你是一個很好的老師
[00:14:57.000 --> 00:14:59.000]  你告訴他
[00:14:59.000 --> 00:15:01.000]  我應該做什麼事才可以上天堂
[00:15:01.000 --> 00:15:03.000]  我們就想到摸不著頭腦
[00:15:03.000 --> 00:15:05.000]  這個人又不是
[00:15:05.000 --> 00:15:07.000]  偽病
[00:15:07.000 --> 00:15:09.000]  又不是心臟病
[00:15:09.000 --> 00:15:11.000]  又不是患癌症
[00:15:11.000 --> 00:15:13.000]  無端端還年輕
[00:15:13.000 --> 00:15:15.000]  為什麼去問耶穌呢?
[00:15:15.000 --> 00:15:17.000]  為什麼去問耶穌
[00:15:17.000 --> 00:15:19.000]  永生的問題呢?
[00:15:19.000 --> 00:15:23.000]  為什麼他會想到死的問題呢?
[00:15:23.000 --> 00:15:27.000]  再看下去的時候
[00:15:27.000 --> 00:15:29.000]  你會發覺
[00:15:29.000 --> 00:15:31.000]  原來他有一個問題
[00:15:31.000 --> 00:15:33.000]  他的問題是什麼呢?
[00:15:33.000 --> 00:15:35.000]  錢多、財多
[00:15:35.000 --> 00:15:37.000]  他不是身子弱
[00:15:37.000 --> 00:15:39.000]  是心靈弱
[00:15:39.000 --> 00:15:41.000]  財多的時候就怕失去
[00:15:41.000 --> 00:15:43.000]  怕失去
[00:15:43.000 --> 00:15:45.000]  沒有安全感
[00:15:45.000 --> 00:15:47.000]  他的財產多
[00:15:47.000 --> 00:15:49.000]  他怕失去
[00:15:49.000 --> 00:15:51.000]  什麼時候會失去呢?
[00:15:51.000 --> 00:15:53.000]  死的時候就失去
[00:15:53.000 --> 00:15:55.000]  死的時候那些錢不是你的
[00:15:55.000 --> 00:15:57.000]  那些錢是誰的呢?
[00:15:57.000 --> 00:15:59.000]  死的時候
[00:15:59.000 --> 00:16:01.000]  你想一想
[00:16:01.000 --> 00:16:03.000]  你現在儲了多少億
[00:16:03.000 --> 00:16:05.000]  就像小甜甜一樣
[00:16:05.000 --> 00:16:07.000]  結果死了之後
[00:16:07.000 --> 00:16:09.000]  那些錢去了誰的呢?
[00:16:09.000 --> 00:16:11.000]  不知道去了哪裡
[00:16:11.000 --> 00:16:13.000]  如果我死的時候
