
[00:00:00.000 --> 00:00:02.560]  可不可以聽我們同心協力
[00:02:33.920 --> 00:02:35.920]  究竟
[00:02:35.920 --> 00:02:37.920]  教會發生了什麼事呢
[00:02:37.920 --> 00:02:39.920]  在最近一次的母親節
[00:02:39.920 --> 00:02:41.920]  報道會裏面
[00:02:41.920 --> 00:02:43.920]  有六個的新朋友
[00:02:43.920 --> 00:02:45.920]  跟我們一起
[00:02:45.920 --> 00:02:47.920]  去參加
[00:02:47.920 --> 00:02:49.920]  有六個的新朋友
[00:02:49.920 --> 00:02:51.920]  決志順了主
[00:02:51.920 --> 00:02:53.920]  如果我沒有記錯
[00:02:53.920 --> 00:02:55.920]  是可以說
[00:02:55.920 --> 00:02:57.920]  是這幾年來
[00:02:57.920 --> 00:02:59.920]  最多人在報道會
[00:02:59.920 --> 00:03:01.920]  決志的一次
[00:03:01.920 --> 00:03:03.920]  那我們現在進行的
[00:03:03.920 --> 00:03:05.920]  Day Camp
[00:03:05.920 --> 00:03:07.920]  也是這麼多年來
[00:03:07.920 --> 00:03:09.920]  最多人參加的一次
[00:03:09.920 --> 00:03:11.920]  只是學生
[00:03:11.920 --> 00:03:13.920]  都有50人
[00:03:13.920 --> 00:03:15.920]  再加上一些顧問
[00:03:15.920 --> 00:03:17.920]  可能找一個牧師就更加清楚
[00:03:17.920 --> 00:03:19.920]  所以這裏很虛暗
[00:03:19.920 --> 00:03:21.920]  平日很虛暗
[00:03:21.920 --> 00:03:23.920]  還沒試過的
[00:03:23.920 --> 00:03:25.920]  一早就已經滿了
[00:03:25.920 --> 00:03:27.920]  我們今年的下令會
[00:03:27.920 --> 00:03:29.920]  雖然剛才不是很多人舉手
[00:03:29.920 --> 00:03:31.920]  或者你們客氣
[00:03:31.920 --> 00:03:33.920]  事實上今年的下令會
[00:03:33.920 --> 00:03:35.920]  有180人參加
[00:03:35.920 --> 00:03:37.920]  是從未試過
[00:03:37.920 --> 00:03:39.920]  這麼多人去參加這個下令會
[00:03:39.920 --> 00:03:41.920]  這180人當中
[00:03:41.920 --> 00:03:43.920]  有20多位是未信主的朋友
[00:03:43.920 --> 00:03:45.920]  是我們的福音營的
[00:03:45.920 --> 00:03:47.920]  我們再看看
[00:03:47.920 --> 00:03:49.920]  我們剛才唱的那首歌
[00:03:49.920 --> 00:03:51.920]  Facing a task unfinished
[00:03:51.920 --> 00:03:53.920]  如果大家收到
[00:03:53.920 --> 00:03:55.920]  我給的家書
[00:03:55.920 --> 00:03:57.920]  你就知道歷史的背景
[00:03:57.920 --> 00:03:59.920]  是一個什麼模樣
[00:03:59.920 --> 00:04:01.920]  是1930年代
[00:04:01.920 --> 00:04:03.920]  一個華夫蘭主教
[00:04:03.920 --> 00:04:05.920]  一個中國內地會的總幹事
[00:04:05.920 --> 00:04:07.920]  所寫的一首詩
[00:04:07.920 --> 00:04:09.920]  是激勵了千千萬萬
[00:04:09.920 --> 00:04:11.920]  的中國的信徒
[00:04:11.920 --> 00:04:13.920]  在30年代
[00:04:13.920 --> 00:04:15.920]  是中國最黑暗的日子裏面
[00:04:15.920 --> 00:04:17.920]  竟然之間教會的大復興
[00:04:17.920 --> 00:04:23.920]  而這首歌激動了千千萬萬的人
[00:04:23.920 --> 00:04:25.920]  我們就用這首歌
[00:04:25.920 --> 00:04:27.920]  做我們的主題曲
[00:04:27.920 --> 00:04:29.920]  30週年的活動
[00:04:29.920 --> 00:04:31.920]  不少的團契和弟兄姊妹
[00:04:31.920 --> 00:04:33.920]  都積極參與
[00:04:33.920 --> 00:04:37.920]  有弟兄就跟我說
[00:04:37.920 --> 00:04:39.920]  是不是
[00:04:39.920 --> 00:04:41.920]  復興的火
[00:04:41.920 --> 00:04:43.920]  來到我們教會呢
[00:04:43.920 --> 00:04:47.920]  但同一個時間
[00:04:47.920 --> 00:04:49.920]  接二連三又發生了
[00:04:49.920 --> 00:04:51.920]  令人很擔心的事
[00:04:51.920 --> 00:04:55.920]  過幾個月前
[00:04:55.920 --> 00:04:57.920]  發現我有腺癌
[00:04:57.920 --> 00:05:01.920]  結果要開刀
[00:05:01.920 --> 00:05:03.920]  開刀都
[00:05:03.920 --> 00:05:05.920]  五個星期了
[00:05:05.920 --> 00:05:07.920]  很多人問我
[00:05:07.920 --> 00:05:09.920]  其實我都
[00:05:09.920 --> 00:05:11.920]  都挺好的
[00:05:11.920 --> 00:05:13.920]  我覺得都挺好的
[00:05:13.920 --> 00:05:15.920]  雖然有時中氣都不是
[00:05:15.920 --> 00:05:17.920]  挺夠
[00:05:17.920 --> 00:05:19.920]  但我太太煲烏雞吃
[00:05:19.920 --> 00:05:21.920]  氣就好像回來了
[00:05:21.920 --> 00:05:25.920]  要做手術
[00:05:25.920 --> 00:05:29.920]  我們的Administrator
[00:05:29.920 --> 00:05:31.920]  弟兄Stephen Koh
[00:05:31.920 --> 00:05:33.920]  好像在毫無跡象之下
[00:05:33.920 --> 00:05:35.920]  去到溫哥華
[00:05:35.920 --> 00:05:37.920]  在醫院轉手科
[00:05:37.920 --> 00:05:39.920]  突然之間病得幾乎要死
[00:05:39.920 --> 00:05:41.920]  然後發現是有
[00:05:41.920 --> 00:05:43.920]  末期的肺癌
[00:05:43.920 --> 00:05:45.920]  何非進了醫院
[00:05:45.920 --> 00:05:47.920]  患病
[00:05:47.920 --> 00:05:49.920]  要在ICU現在出發
[00:05:49.920 --> 00:05:51.920]  背後的家人
[00:05:51.920 --> 00:05:53.920]  無端端離世
[00:05:53.920 --> 00:05:55.920]  剛剛今早又收到說
[00:05:55.920 --> 00:05:57.920]  Albert Moon的爸爸又離世
[00:05:57.920 --> 00:05:59.920]  我不禁會問我自己
[00:05:59.920 --> 00:06:01.920]  是不是偶然
[00:06:01.920 --> 00:06:03.920]  我不知道
[00:06:03.920 --> 00:06:05.920]  我也沒有定論
[00:06:05.920 --> 00:06:07.920]  無論是
[00:06:07.920 --> 00:06:09.920]  不是
[00:06:09.920 --> 00:06:11.920]  還是
[00:06:11.920 --> 00:06:13.920]  但聖經是很清楚的告訴我們
[00:06:13.920 --> 00:06:15.920]  我們處於一個
[00:06:15.920 --> 00:06:17.920]  屬靈的爭戰裏面
[00:06:17.920 --> 00:06:19.920]  但很可惜
[00:06:19.920 --> 00:06:21.920]  大多數弟兄姊妹
[00:06:21.920 --> 00:06:23.920]  完全體驗不到我們在打仗
[00:06:23.920 --> 00:06:25.920]  你想想
[00:06:25.920 --> 00:06:27.920]  多可怕
[00:06:27.920 --> 00:06:29.920]  外面打仗我們又走來走去
[00:06:29.920 --> 00:06:31.920]  完全不體會到
[00:06:31.920 --> 00:06:33.920]  不在意
[00:06:33.920 --> 00:06:35.920]  以弗所書第六章第十二節
[00:06:35.920 --> 00:06:39.920]  將這個屬靈的戰爭描繪得很精彩
[00:06:39.920 --> 00:06:41.920]  因為我們並不是屬血氣的爭戰
[00:06:41.920 --> 00:06:43.920]  乃是於那掌權的
[00:06:43.920 --> 00:06:45.920]  幽暗世界的
[00:06:45.920 --> 00:06:47.920]  撒旦天空掌權的
[00:06:47.920 --> 00:06:49.920]  惡魔爭戰
[00:06:49.920 --> 00:06:51.920]  你想想我們現在在打仗
[00:06:51.920 --> 00:06:53.920]  有沒有一個在打仗的人
[00:06:53.920 --> 00:06:55.920]  悠悠閒閒呢
[00:06:55.920 --> 00:06:57.920]  閒閒企企
[00:06:57.920 --> 00:06:59.920]  吃幾個就算了
[00:06:59.920 --> 00:07:01.920]  就像那些猶大將要亡國的時候
[00:07:01.920 --> 00:07:03.920]  我們在以色列歷史
[00:07:03.920 --> 00:07:05.920]  耶利曼大聲疾呼
[00:07:05.920 --> 00:07:07.920]  說明了以色列人要悔改
[00:07:07.920 --> 00:07:11.920]  他們就會說
[00:07:11.920 --> 00:07:13.920]  我有我大哥
[00:07:13.920 --> 00:07:15.920]  阿琴在這裏頂住
[00:07:15.920 --> 00:07:17.920]  我馬照跑
[00:07:17.920 --> 00:07:19.920]  舞照跳
[00:07:19.920 --> 00:07:21.920]  照去做事
[00:07:21.920 --> 00:07:23.920]  不用理會
[00:07:23.920 --> 00:07:25.920]  儘管安日快樂
[00:07:25.920 --> 00:07:27.920]  巴比倫三次來到耶路撒冷的時候
[00:07:27.920 --> 00:07:29.920]  沒有去過他們
[00:07:29.920 --> 00:07:31.920]  國就亡了
[00:07:31.920 --> 00:07:33.920]  其實撒旦
[00:07:33.920 --> 00:07:35.920]  最厲害的武器
[00:07:35.920 --> 00:07:37.920]  不是叫我們生病
[00:07:37.920 --> 00:07:39.920]  不是叫我們遭受試煉
[00:07:39.920 --> 00:07:41.920]  撒旦最厲害的武器
[00:07:41.920 --> 00:07:43.920]  叫我們安日
[00:07:43.920 --> 00:07:45.920]  叫我們看不到原來我們在一場
[00:07:45.920 --> 00:07:47.920]  屬靈的爭戰裏面
[00:07:47.920 --> 00:07:49.920]  叫我們懶懶閒閒
[00:07:49.920 --> 00:07:51.920]  George Bonner
[00:07:51.920 --> 00:07:53.920]  一個很出名的美國的社會學家
[00:07:55.920 --> 00:07:57.920]  他做了一個研究
[00:07:57.920 --> 00:07:59.920]  一個非常有趣的研究
[00:07:59.920 --> 00:08:01.920]  他研究一下在美國的基督徒
[00:08:01.920 --> 00:08:03.920]  和非基督徒
[00:08:03.920 --> 00:08:05.920]  在他們的道德生活
[00:08:05.920 --> 00:08:07.920]  在他們的生活見證裏面有什麼不同
[00:08:07.920 --> 00:08:09.920]  我給一些數據給大家看看
[00:08:09.920 --> 00:08:13.920]  奉獻給慈善機構
[00:08:13.920 --> 00:08:17.920]  奉獻給慈善機構
[00:08:17.920 --> 00:08:19.920]  就是給錢
[00:08:19.920 --> 00:08:21.920]  教會屬於慈善機構
[00:08:21.920 --> 00:08:23.920]  基督徒是有47%
[00:08:23.920 --> 00:08:25.920]  不是說11%奉獻
[00:08:25.920 --> 00:08:27.920]  只是奉獻
[00:08:27.920 --> 00:08:29.920]  基督徒是有47%
[00:08:29.920 --> 00:08:35.920]  而非基督徒是有
[00:08:35.920 --> 00:08:37.920]  你猜多少
[00:08:37.920 --> 00:08:39.920]  多了還是少了
[00:08:39.920 --> 00:08:41.920]  48%
[00:08:41.920 --> 00:08:43.920]  不信耶穌基督的人
[00:08:43.920 --> 00:08:45.920]  奉獻給基督徒還要多
[00:08:45.920 --> 00:08:47.920]  這是George Bonner的研究
[00:08:47.920 --> 00:08:49.920]  離婚
[00:08:49.920 --> 00:08:51.920]  基督徒的離婚率是27%
[00:08:51.920 --> 00:08:53.920]  非基督徒的離婚率
[00:08:53.920 --> 00:08:55.920]  是23%
[00:08:55.920 --> 00:08:57.920]  稍微好一點
[00:08:57.920 --> 00:08:59.920]  做義工的
[00:08:59.920 --> 00:09:01.920]  就是說
[00:09:01.920 --> 00:09:03.920]  我去幫忙做的
[00:09:03.920 --> 00:09:05.920]  做義工包括在教會裏面的侍奉
[00:09:05.920 --> 00:09:07.920]  做義工
[00:09:07.920 --> 00:09:09.920]  基督徒是
[00:09:09.920 --> 00:09:11.920]  21%
[00:09:11.920 --> 00:09:15.920]  就是說100個人來聚會
[00:09:15.920 --> 00:09:17.920]  只有20個侍奉
[00:09:17.920 --> 00:09:19.920]  其餘就走走站站
[00:09:19.920 --> 00:09:21.920]  非基督徒
[00:09:21.920 --> 00:09:23.920]  你知不知道非基督徒
[00:09:23.920 --> 00:09:25.920]  做義工是多少
[00:09:25.920 --> 00:09:27.920]  27%
[00:09:27.920 --> 00:09:29.920]  非基督徒做義工
[00:09:29.920 --> 00:09:31.920]  更加積極過基督徒
[00:09:31.920 --> 00:09:33.920]  說一下錢的問題
[00:09:33.920 --> 00:09:35.920]  買彩票
[00:09:35.920 --> 00:09:37.920]  基督徒買彩票
[00:09:37.920 --> 00:09:39.920]  有多少人呢
[00:09:39.920 --> 00:09:41.920]  23%
[00:09:41.920 --> 00:09:43.920]  不算打麻將的
[00:09:43.920 --> 00:09:45.920]  非基督徒
[00:09:45.920 --> 00:09:47.920]  是27%
[00:09:47.920 --> 00:09:49.920]  非基督徒多一點
[00:09:49.920 --> 00:09:51.920]  去出錢
[00:09:51.920 --> 00:09:53.920]  贊助窮人
[00:09:53.920 --> 00:09:55.920]  變成這樣的人很慘
[00:09:55.920 --> 00:09:57.920]  給錢去贊助
[00:09:57.920 --> 00:09:59.920]  資助窮人
[00:09:59.920 --> 00:10:01.920]  基督徒是24%
[00:10:01.920 --> 00:10:03.920]  非基督徒是34%
[00:10:03.920 --> 00:10:09.920]  患上了抑鬱症
[00:10:09.920 --> 00:10:11.920]  要吃藥
[00:10:11.920 --> 00:10:13.920]  基督徒
[00:10:13.920 --> 00:10:15.920]  7%
[00:10:15.920 --> 00:10:17.920]  在基督徒
[00:10:17.920 --> 00:10:19.920]  100人有7個有抑鬱症
[00:10:19.920 --> 00:10:21.920]  非基督徒是8%
[00:10:21.920 --> 00:10:25.920]  看黃色的刊物
[00:10:25.920 --> 00:10:27.920]  看playboy
[00:10:27.920 --> 00:10:29.920]  基督徒是9%
[00:10:29.920 --> 00:10:31.920]  刊物或者電影
[00:10:31.920 --> 00:10:33.920]  或者上網
[00:10:33.920 --> 00:10:35.920]  非基督徒是16%
[00:10:35.920 --> 00:10:39.920]  我不知道是因為
[00:10:39.920 --> 00:10:41.920]  非基督徒比較神聖
[00:10:41.920 --> 00:10:43.920]  還是非基督徒比較誠實
[00:10:43.920 --> 00:10:45.920]  我不知道
[00:10:45.920 --> 00:10:47.920]  你看完George Barnard的研究
[00:10:47.920 --> 00:10:49.920]  你得到一個什麼結論
[00:10:49.920 --> 00:10:51.920]  結論就是
[00:10:51.920 --> 00:10:53.920]  你都不明白
[00:10:53.920 --> 00:10:55.920]  基督徒和非基督徒
[00:10:55.920 --> 00:10:57.920]  有什麼分別在裡面
[00:10:57.920 --> 00:10:59.920]  我們根本不知道
[00:10:59.920 --> 00:11:01.920]  我們現在是在打一場屬靈的征戰
[00:11:01.920 --> 00:11:03.920]  我們還懶懶閒閒
[00:11:03.920 --> 00:11:05.920]  我跟大家說過
[00:11:05.920 --> 00:11:07.920]  Robert Morrison
[00:11:07.920 --> 00:11:09.920]  馬勵遜在澳門
[00:11:09.920 --> 00:11:11.920]  那個盃裏面
[00:11:11.920 --> 00:11:13.920]  引用了
[00:11:13.920 --> 00:11:15.920]  C.S. Lewis的一句說話
[00:11:15.920 --> 00:11:17.920]  C.S. Lewis說了一句什麼說話
[00:11:17.920 --> 00:11:19.920]  他說如果基督教的真理是假的
[00:11:19.920 --> 00:11:21.920]  錯的
[00:11:21.920 --> 00:11:23.920]  你和我不需要理會
[00:11:23.920 --> 00:11:25.920]  假的東西就不用理會
[00:11:25.920 --> 00:11:27.920]  浪費時間來教會
[00:11:27.920 --> 00:11:29.920]  浪費時間來聽牧師講道
[00:11:29.920 --> 00:11:31.920]  浪費時間來讀聖經
[00:11:31.920 --> 00:11:33.920]  那些都是假的東西
[00:11:33.920 --> 00:11:35.920]  那些都不用讀
[00:11:35.920 --> 00:11:37.920]  如果基督教的真理是真的時候
[00:11:37.920 --> 00:11:39.920]  嘩事態嚴重了
[00:11:39.920 --> 00:11:41.920]  因為這個關於生命的問題
[00:11:41.920 --> 00:11:43.920]  關於屬靈的征戰的問題
[00:11:43.920 --> 00:11:45.920]  關於屬靈的征戰的問題
[00:11:45.920 --> 00:11:47.920]  那是真的還是假的呢
[00:11:47.920 --> 00:11:49.920]  那是真的還是假的呢
[00:11:49.920 --> 00:11:51.920]  最重要的一件事
[00:11:51.920 --> 00:11:53.920]  最重要的一件事
[00:11:53.920 --> 00:11:55.920]  我們肯定
[00:11:55.920 --> 00:11:57.920]  絕對不可以將基督教的真理
[00:11:57.920 --> 00:11:59.920]  絕對不可以將基督教的真理
[00:11:59.920 --> 00:12:01.920]  看來可有可無
[00:12:01.920 --> 00:12:03.920]  看來可有可無
[00:12:03.920 --> 00:12:05.920]  喜歡就拿下來玩玩
[00:12:05.920 --> 00:12:07.920]  喜歡就扔掉
[00:12:07.920 --> 00:12:09.920]  完全不相信
[00:12:09.920 --> 00:12:11.920]  完全扔下去相信
[00:12:11.920 --> 00:12:13.920]  這個就是CS Lewis
[00:12:13.920 --> 00:12:15.920]  但很可惜
[00:12:15.920 --> 00:12:17.920]  今天在教會裏面
[00:12:17.920 --> 00:12:19.920]  大多數的基督徒
[00:12:19.920 --> 00:12:21.920]  大多數的基督徒
[00:12:21.920 --> 00:12:23.920]  是當它是moderately true
[00:12:23.920 --> 00:12:25.920]  是當它是moderately true
[00:12:25.920 --> 00:12:27.920]  信耶穌多好啊
[00:12:27.920 --> 00:12:29.920]  有些精神寄託
[00:12:29.920 --> 00:12:31.920]  如果你這樣看基督教的時候
[00:12:31.920 --> 00:12:33.920]  對不起
[00:12:33.920 --> 00:12:35.920]  你信錯了
[00:12:35.920 --> 00:12:37.920]  哥倫多後書
[00:12:37.920 --> 00:12:39.920]  是一本非常有趣的一段聖經
[00:12:39.920 --> 00:12:41.920]  是一本非常有趣的一段聖經
[00:12:41.920 --> 00:12:43.920]  非常有趣的聖經
[00:12:43.920 --> 00:12:45.920]  非常有趣的聖經
[00:12:45.920 --> 00:12:47.920]  教會一直
[00:12:47.920 --> 00:12:49.920]  都是很多風風雨雨
[00:12:49.920 --> 00:12:51.920]  我們讀教會歷史
[00:12:51.920 --> 00:12:53.920]  讀歷史裏面
[00:12:53.920 --> 00:12:55.920]  大多數的教會都是有很多風風雨雨
[00:12:55.920 --> 00:12:57.920]  充滿了屬靈的征戰
[00:12:57.920 --> 00:12:59.920]  充滿了屬靈的征戰
[00:12:59.920 --> 00:13:01.920]  其實早在保羅的時代也是
[00:13:01.920 --> 00:13:03.920]  其實早在保羅的時代也是
[00:13:03.920 --> 00:13:05.920]  保羅開設了
[00:13:05.920 --> 00:13:07.920]  這個哥倫多教會
[00:13:07.920 --> 00:13:09.920]  這個哥倫多教會
[00:13:09.920 --> 00:13:11.920]  裏面有很多很多的問題
[00:13:11.920 --> 00:13:13.920]  裏面有很多很多的問題
[00:13:13.920 --> 00:13:15.920]  於是保羅就寫了這封信
[00:13:15.920 --> 00:13:17.920]  這封叫《流淚的書信》
[00:13:17.920 --> 00:13:19.920]  寫給哥倫多人
[00:13:19.920 --> 00:13:21.920]  寫給哥倫多人
[00:13:21.920 --> 00:13:23.920]  而且在哥倫多後書裏面
[00:13:23.920 --> 00:13:25.920]  尤其是第十章第一節
[00:13:25.920 --> 00:13:27.920]  尤其是第十章第一節
[00:13:27.920 --> 00:13:29.920]  單單在這六節聖經裏面
[00:13:29.920 --> 00:13:31.920]  單單在這六節聖經裏面
[00:13:31.920 --> 00:13:33.920]  但你再詳細看看這六節聖經裏面
[00:13:33.920 --> 00:13:35.920]  但你再詳細看看這六節聖經裏面
[00:13:35.920 --> 00:13:37.920]  是充滿了火藥氣味的
[00:13:37.920 --> 00:13:39.920]  是充滿了火藥氣味的
[00:13:39.920 --> 00:13:41.920]  他用了不少的軍事用詞
[00:13:41.920 --> 00:13:43.920]  他用了不少的軍事用詞
[00:13:43.920 --> 00:13:45.920]  military terms
[00:13:45.920 --> 00:13:47.920]  在原文希臘文
[00:13:47.920 --> 00:13:49.920]  在原文希臘文
[00:13:49.920 --> 00:13:51.920]  全部是用一些軍事的用語
[00:13:51.920 --> 00:13:53.920]  第一節
[00:13:53.920 --> 00:13:55.920]  第一節
[00:13:55.920 --> 00:13:57.920]  溫柔和和平
[00:13:57.920 --> 00:13:59.920]  溫柔和和平
[00:13:59.920 --> 00:14:01.920]  這兩個字一用起來的時候
[00:14:01.920 --> 00:14:03.920]  就是指到一些軍事的用句
[00:14:03.920 --> 00:14:05.920]  你怎樣去調動你的軍隊
[00:14:05.920 --> 00:14:07.920]  你的態度是怎樣
[00:14:07.920 --> 00:14:09.920]  這個很重要
[00:14:09.920 --> 00:14:11.920]  第二節血氣行事
[00:14:11.920 --> 00:14:13.920]  行事也都和征戰有關
[00:14:13.920 --> 00:14:15.920]  三章血氣征戰
[00:14:15.920 --> 00:14:17.920]  第四章征戰和兵器
[00:14:17.920 --> 00:14:19.920]  第五章攻破盈餘
[00:14:19.920 --> 00:14:21.920]  第五節計謀攻破
[00:14:21.920 --> 00:14:23.920]  第五節奪回
[00:14:23.920 --> 00:14:25.920]  馴服即是投降
[00:14:25.920 --> 00:14:27.920]  全部是軍事的用語
[00:14:27.920 --> 00:14:29.920]  你看不看到保羅在說
[00:14:29.920 --> 00:14:31.920]  給我們聽一句很重要的圖畫
[00:14:31.920 --> 00:14:33.920]  兄弟姐妹
[00:14:33.920 --> 00:14:35.920]  你要留意到在今天我們這個世界裏
[00:14:35.920 --> 00:14:37.920]  作為一個基督徒
[00:14:37.920 --> 00:14:39.920]  我們是在打一場很重要的戰爭
[00:14:39.920 --> 00:14:41.920]  我們是在打一場很重要的戰爭
[00:14:41.920 --> 00:14:43.920]  那你說我不覺得
[00:14:43.920 --> 00:14:45.920]  那不就是打仗嗎
[00:14:45.920 --> 00:14:47.920]  每天上班下班吃飯睡覺
[00:14:47.920 --> 00:14:49.920]  煮飯有空去旅行
[00:14:49.920 --> 00:14:51.920]  那有什麼打仗呢
[00:14:51.920 --> 00:14:53.920]  喜歡牧師廳就聽聽
[00:14:53.920 --> 00:14:55.920]  不喜歡就睡覺
[00:14:55.920 --> 00:14:57.920]  保羅你看看
[00:14:57.920 --> 00:14:59.920]  他講怎樣打仗
[00:14:59.920 --> 00:15:03.920]  剛才我們讀了一段聖經
[00:15:03.920 --> 00:15:05.920]  我們真的不像
[00:15:05.920 --> 00:15:07.920]  就這樣看下去不像
[00:15:07.920 --> 00:15:09.920]  他說
[00:15:09.920 --> 00:15:11.920]  我保羅就是與你們見面的時候
[00:15:11.920 --> 00:15:13.920]  是謙卑的
[00:15:13.920 --> 00:15:15.920]  不在你們那裡的時候
[00:15:15.920 --> 00:15:17.920]  向你們是勇敢的
[00:15:17.920 --> 00:15:19.920]  如今親自值耶基督的
[00:15:19.920 --> 00:15:21.920]  溫柔和平勸你們
[00:15:21.920 --> 00:15:23.920]  有人以為我是憑血氣行事
[00:15:23.920 --> 00:15:25.920]  我也以為必須
[00:15:25.920 --> 00:15:27.920]  用勇敢
[00:15:27.920 --> 00:15:29.920]  勇敢待者等人
[00:15:29.920 --> 00:15:31.920]  求你們不要叫我
[00:15:31.920 --> 00:15:33.920]  在你們那裡的時候有這樣的勇敢
[00:15:33.920 --> 00:15:35.920]  說什麼呀
[00:15:35.920 --> 00:15:41.920]  首先我們要明白一件事
[00:15:41.920 --> 00:15:43.920]  保羅寫這一封信
[00:15:43.920 --> 00:15:45.920]  是去答辯
[00:15:45.920 --> 00:15:47.920]  是去答辯
[00:15:47.920 --> 00:15:49.920]  就是說我們只有答辯的保羅
[00:15:49.920 --> 00:15:51.920]  就是說我們只有答辯的保羅
[00:15:51.920 --> 00:15:53.920]  控訴
[00:15:53.920 --> 00:15:55.920]  究竟哥倫多人去控訴保羅
[00:15:55.920 --> 00:15:57.920]  什麼呢我們不知道
[00:15:57.920 --> 00:15:59.920]  但我們就知道保羅回答
[00:15:59.920 --> 00:16:01.920]  他的控訴是什麼
[00:16:01.920 --> 00:16:03.920]  就是說你是憑答案來看出
[00:16:03.920 --> 00:16:05.920]  問題是什麼
[00:16:05.920 --> 00:16:07.920]  現在我們只有答案而沒有問題
[00:16:07.920 --> 00:16:09.920]  有幾樣東西很重要
[00:16:09.920 --> 00:16:11.920]  首先我們看這個屬靈的增薦
[00:16:11.920 --> 00:16:13.920]  和撒旦有關
[00:16:13.920 --> 00:16:15.920]  撒旦的名字是什麼意思
[00:16:15.920 --> 00:16:17.920]  撒旦的名字就是控訴者
[00:16:17.920 --> 00:16:19.920]  對神的控訴
[00:16:19.920 --> 00:16:21.920]  對教會的控訴
[00:16:21.920 --> 00:16:23.920]  對弟兄姊妹的控訴
[00:16:23.920 --> 00:16:25.920]  其實控訴就是一個很重要的東西
[00:16:25.920 --> 00:16:27.920]  在屬靈增薦裡面第一樣東西
[00:16:27.920 --> 00:16:29.920]  最重要的就是控訴你
[00:16:29.920 --> 00:16:31.920]  指責你
