
[00:00:00.000 --> 00:00:07.120]  我想說一點大家不容易接受的事情
[00:03:36.600 --> 00:03:38.600]  你要紀念
[00:03:38.600 --> 00:03:40.600]  看到它是虛空的
[00:03:40.600 --> 00:03:42.600]  虛空就是不好
[00:03:42.600 --> 00:03:44.600]  這樣你才能享福
[00:03:44.600 --> 00:03:47.600]  享福而民就是看似好的
[00:03:47.600 --> 00:03:49.600]  完全和創世記第一章
[00:03:49.600 --> 00:03:51.600]  神看似好的一樣
[00:03:51.600 --> 00:03:53.600]  它才說神看似好的
[00:03:53.600 --> 00:03:55.600]  它做這個世界
[00:03:55.600 --> 00:04:00.600]  不是一個完美和永恆的世界
[00:04:00.600 --> 00:04:02.600]  但人就看似不好
[00:04:02.600 --> 00:04:04.600]  覺得虛空
[00:04:04.600 --> 00:04:06.600]  但它就說
[00:04:06.600 --> 00:04:08.600]  因為神做人
[00:04:08.600 --> 00:04:10.600]  將永恆放在人的心裡
[00:04:10.600 --> 00:04:12.600]  我們覺得永恆的東西才是滿足
[00:04:12.600 --> 00:04:14.600]  我們覺得好的
[00:04:14.600 --> 00:04:16.600]  但它說神賜福給我們
[00:04:16.600 --> 00:04:18.600]  一樣在今生日光之下
[00:04:18.600 --> 00:04:20.600]  仍然可以看似好的
[00:04:20.600 --> 00:04:22.600]  這樣才是最好
[00:04:22.600 --> 00:04:24.600]  這個就好像很圓
[00:04:24.600 --> 00:04:26.600]  不過這個就是智慧
[00:04:26.600 --> 00:04:28.600]  智慧就是
[00:04:28.600 --> 00:04:30.600]  這個都是神的心意
[00:04:30.600 --> 00:04:33.600]  祂想你在一個不完美的世界
[00:04:33.600 --> 00:04:35.600]  都看似好的
[00:04:35.600 --> 00:04:39.600]  那個關鍵就是
[00:04:39.600 --> 00:04:42.600]  你要看穿它是虛空的
[00:04:42.600 --> 00:04:44.600]  虛空就是不滿足你的
[00:04:44.600 --> 00:04:46.600]  不是永恆的
[00:04:46.600 --> 00:04:48.600]  你掌握不到的
[00:04:48.600 --> 00:04:50.600]  這些東西你覺得不好
[00:04:50.600 --> 00:04:52.600]  不會削減你的享受
[00:04:52.600 --> 00:04:55.600]  這個就是它的重點
[00:04:55.600 --> 00:04:57.600]  這樣你才有智慧
[00:04:57.600 --> 00:05:01.600]  如果平面就不會覺得是
[00:05:01.600 --> 00:05:06.600]  所以這樣說
[00:05:06.600 --> 00:05:08.600]  反而我們要承認
[00:05:08.600 --> 00:05:10.600]  正是現在我們的人生
[00:05:10.600 --> 00:05:12.600]  就是這樣
[00:05:12.600 --> 00:05:14.600]  有光有暗
[00:05:14.600 --> 00:05:16.600]  有福有禍
[00:05:16.600 --> 00:05:17.600]  是這樣的
[00:05:17.600 --> 00:05:19.600]  不關人的罪事
[00:05:19.600 --> 00:05:21.600]  當然人的罪更加狡猾
[00:05:21.600 --> 00:05:23.600]  很多是不必要的苦
[00:05:23.600 --> 00:05:25.600]  但是
[00:05:25.600 --> 00:05:28.600]  你看全球書
[00:05:28.600 --> 00:05:30.600]  它沒有規矩的罪
[00:05:30.600 --> 00:05:33.600]  也沒有說你解決罪的問題
[00:05:33.600 --> 00:05:35.600]  就解決了這個問題
[00:05:35.600 --> 00:05:39.600]  其實我們都不想爭論
[00:05:39.600 --> 00:05:41.600]  如果人不犯罪那怎麼辦呢
[00:05:41.600 --> 00:05:43.600]  因為都不是現實
[00:05:43.600 --> 00:05:47.600]  你就算是說是因為人的罪
[00:05:47.600 --> 00:05:49.600]  你全怪人的罪
[00:05:49.600 --> 00:05:50.600]  這樣都沒有用的
[00:05:50.600 --> 00:05:52.600]  人生都是這樣
[00:05:52.600 --> 00:05:54.600]  不過它真的甚至是
[00:05:54.600 --> 00:05:57.600]  不需要說到因為人的罪
[00:05:57.600 --> 00:06:00.600]  其實你想深一點
[00:06:00.600 --> 00:06:03.600]  真是神的創造沒有那麼差
[00:06:03.600 --> 00:06:05.600]  人的罪
[00:06:05.600 --> 00:06:08.600]  搞不定神的創造
[00:06:08.600 --> 00:06:10.600]  如果根據創世記說
[00:06:10.600 --> 00:06:12.600]  只不過神為了要罰人
[00:06:12.600 --> 00:06:14.600]  其實罰都是想他回轉
[00:06:14.600 --> 00:06:16.600]  想他知罪
[00:06:16.600 --> 00:06:20.600]  所以就加增一些痛苦給他
[00:06:20.600 --> 00:06:23.600]  或者說容讓他的地
[00:06:23.600 --> 00:06:25.600]  是受了影響
[00:06:25.600 --> 00:06:28.600]  所謂影響都是讓人多一點苦
[00:06:28.600 --> 00:06:30.600]  它沒有說到
[00:06:30.600 --> 00:06:33.600]  它的設計於是搞不定
[00:06:33.600 --> 00:06:35.600]  其實我今天就要說這個
[00:06:35.600 --> 00:06:38.600]  安息的意思
[00:06:38.600 --> 00:06:40.600]  完全沒有影響的
[00:06:40.600 --> 00:06:42.600]  你一樣可以享受到
[00:06:42.600 --> 00:06:44.600]  神的創造
[00:06:44.600 --> 00:06:47.600]  假設你有罪就有救贖幫你搞定
[00:06:47.600 --> 00:06:49.600]  但這個其實
[00:06:49.600 --> 00:06:51.600]  罪沒有搞到我們的創造
[00:06:51.600 --> 00:06:53.600]  於是就由本來永恆
[00:06:53.600 --> 00:06:55.600]  變成不永恆
[00:06:55.600 --> 00:06:57.600]  不會這樣的
[00:06:57.600 --> 00:06:59.600]  神沒有那麼差
[00:06:59.600 --> 00:07:01.600]  這個大家要看到
[00:07:01.600 --> 00:07:04.600]  救贖都是讓我們回到
[00:07:04.600 --> 00:07:07.600]  可以享受到真正神的創造
[00:07:07.600 --> 00:07:09.600]  這個創造說到明
[00:07:09.600 --> 00:07:11.600]  就不是永恆的
[00:07:11.600 --> 00:07:13.600]  不是完美的
[00:07:13.600 --> 00:07:17.600]  這樣才考驗到我們是否真的靠他
[00:07:17.600 --> 00:07:19.600]  是否真的信服
[00:07:19.600 --> 00:07:21.600]  這樣才是正
[00:07:21.600 --> 00:07:23.600]  他有一個潛質
[00:07:23.600 --> 00:07:27.600]  神是有潛質變壞的
[00:07:27.600 --> 00:07:31.600]  創造的伊甸園也是這樣說的
[00:07:31.600 --> 00:07:33.600]  這個我應該下一次再說
[00:07:33.600 --> 00:07:36.600]  神給人的禮物
[00:07:36.600 --> 00:07:41.600]  是有潛質變壞
[00:07:41.600 --> 00:07:43.600]  其實神做人都是這樣
[00:07:43.600 --> 00:07:45.600]  可以不聽話
[00:07:45.600 --> 00:07:49.600]  神不怕我們不聽話
[00:07:49.600 --> 00:07:51.600]  他當然不想
[00:07:51.600 --> 00:07:54.600]  所以我們可以接受
[00:07:54.600 --> 00:07:58.600]  其實不需要一個天堂
[00:07:58.600 --> 00:08:02.600]  特別我們信主的人更不用怕
[00:08:02.600 --> 00:08:04.600]  免得要等很久
[00:08:04.600 --> 00:08:10.600]  反而我們可以珍惜現在這個時候
[00:08:10.600 --> 00:08:14.600]  我經常喜歡說
[00:08:14.600 --> 00:08:16.600]  無論是否
[00:08:16.600 --> 00:08:18.600]  做什麼都好
[00:08:18.600 --> 00:08:20.600]  不要太勞碌
[00:08:20.600 --> 00:08:22.600]  傳統說
[00:08:22.600 --> 00:08:26.600]  上到天堂
[00:08:26.600 --> 00:08:29.600]  將來就不能勞碌了
[00:08:29.600 --> 00:08:31.600]  現在試試
[00:08:31.600 --> 00:08:36.600]  所謂的陰間甚麼都沒有
[00:08:36.600 --> 00:08:38.600]  不是不信天堂
[00:08:38.600 --> 00:08:40.600]  上到天堂
[00:08:40.600 --> 00:08:42.600]  全部都不是這樣
[00:08:42.600 --> 00:08:44.600]  整個秩序都不同了
[00:08:44.600 --> 00:08:50.600]  你現在可以試試
[00:08:50.600 --> 00:08:52.600]  要捱下
[00:08:52.600 --> 00:08:54.600]  掙扎下才得到
[00:08:54.600 --> 00:08:56.600]  那種
[00:08:56.600 --> 00:08:58.600]  譬如你要等一件事
[00:08:58.600 --> 00:09:00.600]  得到很開心
[00:09:00.600 --> 00:09:02.600]  這種開心將來天堂你沒得經歷了
[00:09:02.600 --> 00:09:04.600]  因為你沒得等了
[00:09:04.600 --> 00:09:06.600]  那時不用等了
[00:09:06.600 --> 00:09:10.600]  這些經驗都是好的
[00:09:10.600 --> 00:09:12.600]  神開始好的
[00:09:12.600 --> 00:09:14.600]  其實是想人經歷下這些東西
[00:09:14.600 --> 00:09:18.600]  經歷下成長的掙扎
[00:09:18.600 --> 00:09:20.600]  將來你沒得了
[00:09:20.600 --> 00:09:26.600]  神開始好的
[00:09:26.600 --> 00:09:28.600]  總之
[00:09:28.600 --> 00:09:30.600]  祂有足夠恩典給你
[00:09:30.600 --> 00:09:32.600]  所以你不怕
[00:09:32.600 --> 00:09:34.600]  反而你可以珍惜和享受
[00:09:34.600 --> 00:09:38.600]  不知道大家有沒有問題
[00:09:38.600 --> 00:09:44.600]  還是上次說的不完美
[00:09:44.600 --> 00:09:52.600]  大家有沒有問題
[00:09:52.600 --> 00:09:54.600]  我想多些大家
[00:09:54.600 --> 00:09:58.600]  因為這個課題很闊
[00:09:58.600 --> 00:10:00.600]  我不知道你們在想甚麼
[00:10:00.600 --> 00:10:02.600]  有些事我可以幫你
[00:10:02.600 --> 00:10:04.600]  或者大家可以討論一下
[00:10:04.600 --> 00:10:06.600]  我講不完那麼多
[00:10:06.600 --> 00:10:16.600]  可以思考一下
[00:10:16.600 --> 00:10:18.600]  因為我們以前的訓練
[00:10:18.600 --> 00:10:22.600]  我們的想法是
[00:10:22.600 --> 00:10:24.600]  如果上帝的創造很完美
[00:10:24.600 --> 00:10:26.600]  那又有問題出現
[00:10:26.600 --> 00:10:28.600]  如果是完美的時候
[00:10:28.600 --> 00:10:30.600]  我自己在問自己
[00:10:30.600 --> 00:10:32.600]  為何又要墜入這個世界
[00:10:32.600 --> 00:10:34.600]  沒可能
[00:10:34.600 --> 00:10:36.600]  如果創造完美
[00:10:36.600 --> 00:10:38.600]  那你怎樣解釋有墜呢
[00:10:38.600 --> 00:10:40.600]  解釋不了
[00:10:40.600 --> 00:10:42.600]  在邏輯裏面
[00:10:42.600 --> 00:10:44.600]  你這樣說
[00:10:44.600 --> 00:10:46.600]  好像給我一些出路
[00:10:46.600 --> 00:10:48.600]  我不知道這樣說
[00:10:48.600 --> 00:10:50.600]  神不喜歡做機械人
[00:10:50.600 --> 00:10:52.600]  如果他可以做人
[00:10:52.600 --> 00:10:54.600]  是不可以犯罪的
[00:10:54.600 --> 00:10:56.600]  都可以的
[00:10:56.600 --> 00:10:58.600]  就像天使
[00:10:58.600 --> 00:11:00.600]  但神不喜歡
[00:11:00.600 --> 00:11:02.600]  這樣都沒得解釋
[00:11:02.600 --> 00:11:04.600]  他不稀罕
[00:11:04.600 --> 00:11:06.600]  他喜歡做一些人
[00:11:06.600 --> 00:11:08.600]  可以不聽他的話
[00:11:08.600 --> 00:11:10.600]  但都要聽話才好
[00:11:10.600 --> 00:11:12.600]  人就是這樣
[00:11:12.600 --> 00:11:16.600]  我們是辛苦
[00:11:16.600 --> 00:11:18.600]  很多考驗
[00:11:18.600 --> 00:11:22.600]  你看耶穌
[00:11:22.600 --> 00:11:24.600]  耶穌是沒有犯罪的
[00:11:24.600 --> 00:11:26.600]  他是一個最理想的人
[00:11:26.600 --> 00:11:28.600]  神是想這樣的人
[00:11:28.600 --> 00:11:30.600]  他也受很多苦
[00:11:30.600 --> 00:11:34.600]  這是好的
[00:11:34.600 --> 00:11:36.600]  這樣才好
[00:11:36.600 --> 00:11:38.600]  耶穌也經歷過這些考驗
[00:11:38.600 --> 00:11:40.600]  證明他真的聽話
[00:11:40.600 --> 00:11:44.600]  神是喜歡這樣
[00:11:44.600 --> 00:11:46.600]  不是做機械人
[00:11:46.600 --> 00:11:48.600]  按按鈕一定要做
[00:11:48.600 --> 00:11:52.600]  這樣就不是神所希望要的人
[00:11:52.600 --> 00:11:56.600]  結果我們會有很多考驗
[00:11:56.600 --> 00:11:58.600]  很多掙扎
[00:11:58.600 --> 00:12:00.600]  這樣的掙扎
[00:12:00.600 --> 00:12:04.600]  其實是神看事好的
[00:12:04.600 --> 00:12:12.600]  上次提到
[00:12:12.600 --> 00:12:16.600]  假如亞當沒有犯罪都會死
[00:12:16.600 --> 00:12:18.600]  這個問題
[00:12:18.600 --> 00:12:20.600]  以往我都想過這個問題
[00:12:20.600 --> 00:12:22.600]  我都覺得是合理的
[00:12:22.600 --> 00:12:26.600]  這個說法應該是合理的
[00:12:26.600 --> 00:12:29.600]  因為神創造的原初
[00:12:29.600 --> 00:12:32.600]  是按照物理的規律來做
[00:12:32.600 --> 00:12:34.600]  人的身體也是
[00:12:34.600 --> 00:12:36.600]  在創世記時代
[00:12:36.600 --> 00:12:38.600]  如果跌了一隻玻璃杯在地上
[00:12:38.600 --> 00:12:40.600]  一千公尺高
[00:12:40.600 --> 00:12:42.600]  一定會爛掉
[00:12:42.600 --> 00:12:44.600]  如果我是一個人
[00:12:44.600 --> 00:12:46.600]  跌了在峭壁
[00:12:46.600 --> 00:12:48.600]  一定會死
[00:12:48.600 --> 00:12:52.600]  如果神做了身體像塑膠一樣
[00:12:52.600 --> 00:12:54.600]  跌了人會死
[00:12:54.600 --> 00:12:58.600]  這已經不是物理的創造
[00:12:58.600 --> 00:13:01.600]  不過可能是神會不會被人死
[00:13:01.600 --> 00:13:03.600]  會不會有一種特別的因典
[00:13:03.600 --> 00:13:04.600]  托著他
[00:13:04.600 --> 00:13:06.600]  用神跡保護
[00:13:06.600 --> 00:13:07.600]  這是第二個問題
[00:13:07.600 --> 00:13:09.600]  在物理構造裏
[00:13:09.600 --> 00:13:11.600]  如果人的身體不會死
[00:13:11.600 --> 00:13:12.600]  亞當的身體不會死
[00:13:12.600 --> 00:13:16.600]  就很難去解釋神的創造是甚麼
[00:13:16.600 --> 00:13:18.600]  第二個問題
[00:13:18.600 --> 00:13:20.600]  剛才提到耶穌
[00:13:20.600 --> 00:13:21.600]  以前都想過
[00:13:21.600 --> 00:13:23.600]  耶穌沒有咒詛
[00:13:23.600 --> 00:13:25.600]  沒有罪性的咒詛
[00:13:25.600 --> 00:13:27.600]  他釘十字架都會死
[00:13:27.600 --> 00:13:35.600]  不過耶穌的個案特別
[00:13:35.600 --> 00:13:37.600]  死亡的地方
[00:13:37.600 --> 00:13:38.600]  我不肯定
[00:13:38.600 --> 00:13:39.600]  如果看《至楊方》
[00:13:39.600 --> 00:13:41.600]  是祂自己死的
[00:13:41.600 --> 00:13:43.600]  是祂自己死的
[00:13:43.600 --> 00:13:45.600]  自己斷氣的
[00:13:45.600 --> 00:13:46.600]  自己斷氣
[00:13:46.600 --> 00:13:48.600]  不只是自願
[00:13:48.600 --> 00:13:51.600]  《至楊方》是說祂自己斷氣
[00:13:51.600 --> 00:13:53.600]  是祂自己死
[00:13:53.600 --> 00:13:55.600]  這是我們做不到的
[00:13:55.600 --> 00:14:00.600]  所以祂不是被殺的
[00:14:00.600 --> 00:14:02.600]  《至楊方》的
[00:14:02.600 --> 00:14:04.600]  沒錯祂是被釘的
[00:14:04.600 --> 00:14:06.600]  釘的人
[00:14:06.600 --> 00:14:07.600]  你記不記得
[00:14:07.600 --> 00:14:10.600]  比拉多都經其中一罐快死
[00:14:10.600 --> 00:14:13.600]  其實祂不會這麼快死的
[00:14:13.600 --> 00:14:16.600]  祂是特意死的
[00:14:16.600 --> 00:14:21.600]  《至楊方》是耶穌自己說的
[00:14:21.600 --> 00:14:23.600]  是我放下了祂的命
[00:14:23.600 --> 00:14:25.600]  沒有人娶祂
[00:14:25.600 --> 00:14:27.600]  《米主漢》是特意強調
[00:14:27.600 --> 00:14:29.600]  這一方面
[00:14:29.600 --> 00:14:32.600]  自己斷氣的
[00:14:32.600 --> 00:14:35.600]  祂不是自殺
[00:14:35.600 --> 00:14:38.600]  我們根本沒有權
[00:14:38.600 --> 00:14:40.600]  怎麼說呢
[00:14:44.600 --> 00:14:47.600]  其實祂的圖畫是當獻祭
[00:14:47.600 --> 00:14:54.600]  自殺也可以
[00:14:54.600 --> 00:14:56.600]  祂有權這麼做
[00:14:56.600 --> 00:15:00.600]  我們是沒有這個權
[00:15:00.600 --> 00:15:05.600]  不過無論如何
[00:15:05.600 --> 00:15:08.600]  我的意思是
[00:15:08.600 --> 00:15:10.600]  祂的表現就是這樣
[00:15:10.600 --> 00:15:13.600]  這是祂的神學角度
[00:15:13.600 --> 00:15:15.600]  我的意思是
[00:15:15.600 --> 00:15:18.600]  我們自殺也要找個方法去死
[00:15:18.600 --> 00:15:20.600]  祂就不用
[00:15:20.600 --> 00:15:23.600]  祂說死就死
[00:15:23.600 --> 00:15:27.600]  我們試試想深入一點
[00:15:27.600 --> 00:15:32.600]  我們常說耶穌勝過死亡
[00:15:32.600 --> 00:15:34.600]  就是復活
[00:15:34.600 --> 00:15:36.600]  其實不只是這樣
[00:15:36.600 --> 00:15:38.600]  祂就是自己死
[00:15:38.600 --> 00:15:40.600]  《至楊方》要說的
[00:15:40.600 --> 00:15:42.600]  祂才是正式勝過死亡
[00:15:42.600 --> 00:15:44.600]  我們人就是死亡要你死
[00:15:44.600 --> 00:15:46.600]  你不死不行
[00:15:46.600 --> 00:15:48.600]  祂是自己可以死
[00:15:48.600 --> 00:15:52.600]  這樣才是勝過死亡
[00:15:52.600 --> 00:15:54.600]  祂是勝過死亡
[00:15:54.600 --> 00:15:56.600]  勝過罪惡
[00:15:56.600 --> 00:15:58.600]  當然復活是說
[00:15:58.600 --> 00:16:00.600]  祂是生命的源頭
[00:16:00.600 --> 00:16:02.600]  一個新的生命
[00:16:02.600 --> 00:16:04.600]  我告訴你另一個問題
[00:16:04.600 --> 00:16:06.600]  還有一樣
[00:16:06.600 --> 00:16:08.600]  有沒有其他問題
[00:16:08.600 --> 00:16:10.600]  如果不是我也有一個問題
[00:16:10.600 --> 00:16:13.600]  因為你去到第三章的時候
[00:16:13.600 --> 00:16:16.600]  事實上新約舊日也是這樣說
[00:16:16.600 --> 00:16:18.600]  死亡就是因為罪
[00:16:18.600 --> 00:16:20.600]  或者新約律法
[00:16:20.600 --> 00:16:22.600]  肅靈的死
[00:16:22.600 --> 00:16:28.600]  於是我們就有一個感覺
[00:16:28.600 --> 00:16:32.600]  就是什麼壞事都是因為罪
[00:16:32.600 --> 00:16:39.600]  我們被這件事影響得很深
[00:16:39.600 --> 00:16:42.600]  不會有今天這樣的看法
[00:16:42.600 --> 00:16:45.600]  不是,這個也是傳道書
[00:16:45.600 --> 00:16:52.600]  我們的和幻也是一個智慧的文學裡
[00:16:52.600 --> 00:16:55.600]  這樣去理解創造
[00:16:55.600 --> 00:16:58.600]  我們真的解決不了
[00:16:58.600 --> 00:17:00.600]  我們讀經的時候
[00:17:00.600 --> 00:17:02.600]  這一方面的進路
[00:17:02.600 --> 00:17:05.600]  其實約伯針對這個問題反而
[00:17:05.600 --> 00:17:07.600]  約伯受苦
[00:17:07.600 --> 00:17:10.600]  他的朋友就像我們這樣想
[00:17:10.600 --> 00:17:12.600]  一定是有問題
[00:17:12.600 --> 00:17:14.600]  甚至一定是罪
[00:17:14.600 --> 00:17:17.600]  約伯基就說不是
[00:17:17.600 --> 00:17:20.600]  不是所有苦都是因為罪
[00:17:20.600 --> 00:17:24.600]  其實約伯基才處理這個問題
[00:17:24.600 --> 00:17:29.600]  約伯基開始已經很清楚創造神學
[00:17:29.600 --> 00:17:31.600]  他一開始
[00:17:31.600 --> 00:17:33.600]  朋友都還沒來
[00:17:33.600 --> 00:17:35.600]  他已經說神給我
[00:17:35.600 --> 00:17:37.600]  他可以拿走
[00:17:37.600 --> 00:17:39.600]  就是光和暗
[00:17:39.600 --> 00:17:41.600]  他給我福和和
[00:17:41.600 --> 00:17:43.600]  就是這樣
[00:17:43.600 --> 00:17:47.600]  就不是因為罪
[00:17:47.600 --> 00:18:00.600]  這邊,那邊有問題
[00:18:04.600 --> 00:18:06.600]  多謝楊醫和我們分享了兩次
[00:18:06.600 --> 00:18:09.600]  上次其中一個問題就是講到「份」
[00:18:09.600 --> 00:18:12.600]  就是神已經創造了一個「份」給人
[00:18:12.600 --> 00:18:15.600]  好像將陸地和海分開
[00:18:15.600 --> 00:18:17.600]  所以已經有一個boundary
[00:18:17.600 --> 00:18:19.600]  去到這個用在職場
[00:18:19.600 --> 00:18:21.600]  有時我們覺得
[00:18:21.600 --> 00:18:24.600]  有些東西我們不知道要放下多少去爭取
[00:18:24.600 --> 00:18:27.600]  有些東西覺得自己如果可以犧牲多點健康
[00:18:27.600 --> 00:18:29.600]  就可以爭取到
[00:18:29.600 --> 00:18:31.600]  而講到「份」就好像
[00:18:31.600 --> 00:18:33.600]  我們放下多少
[00:18:33.600 --> 00:18:35.600]  「份」都已經定了
[00:18:35.600 --> 00:18:38.600]  聖經怎樣回應這個人的事?
[00:18:38.600 --> 00:18:40.600]  我都喜歡用多一點
[00:18:40.600 --> 00:18:44.600]  這個我們要記得
[00:18:44.600 --> 00:18:47.600]  就是它有三個秩序
[00:18:47.600 --> 00:18:49.600]  這是其中一個秩序
[00:18:49.600 --> 00:18:52.600]  只有一個秩序就有這個問題
[00:18:52.600 --> 00:18:53.600]  我不知道「份」有多少
[00:18:53.600 --> 00:18:54.600]  還有什麼都沒得做
[00:18:54.600 --> 00:18:55.600]  「份」定了
[00:18:55.600 --> 00:18:56.600]  但其實不是
[00:18:56.600 --> 00:18:58.600]  因為還有功能秩序
[00:18:58.600 --> 00:19:01.600]  我們有責任去做好我們
[00:19:01.600 --> 00:19:05.600]  還有我們下一次講的道德秩序
[00:19:05.600 --> 00:19:07.600]  我們要按著神的心意
[00:19:07.600 --> 00:19:08.600]  不可以亂來去做
[00:19:08.600 --> 00:19:10.600]  譬如健康這些
[00:19:10.600 --> 00:19:12.600]  這些我們不應該做的事
[00:19:12.600 --> 00:19:14.600]  現實是怎樣呢?
[00:19:14.600 --> 00:19:17.600]  那份其實你是預早不知道的
[00:19:17.600 --> 00:19:19.600]  你不知道
[00:19:19.600 --> 00:19:21.600]  我們沒有人知道我們那份有多大
[00:19:21.600 --> 00:19:23.600]  你不知道你有多長命
[00:19:23.600 --> 00:19:25.600]  會賺到多少錢
[00:19:25.600 --> 00:19:27.600]  將來你的前途去到哪裡
[00:19:27.600 --> 00:19:28.600]  你不知道的
[00:19:28.600 --> 00:19:32.600]  所以你就盡按著你所知道去做
[00:19:32.600 --> 00:19:34.600]  這是講功能秩序和道德秩序
[00:19:34.600 --> 00:19:37.600]  按著應該神的原則
[00:19:37.600 --> 00:19:41.600]  和按著祂給你的使命
[00:19:41.600 --> 00:19:42.600]  你的恩賜
[00:19:42.600 --> 00:19:45.600]  你忠心地做好你要做的事
[00:19:45.600 --> 00:19:47.600]  所以那份就不是
[00:19:47.600 --> 00:19:49.600]  這個物質秩序
[00:19:49.600 --> 00:19:51.600]  這個神給每人一份
[00:19:51.600 --> 00:19:53.600]  就不是用來幫你做決定的
[00:19:53.600 --> 00:19:55.600]  因為你是不知道的
[00:19:55.600 --> 00:19:58.600]  幫你決定是另外那兩個秩序
[00:19:58.600 --> 00:20:00.600]  三個秩序都要的
[00:20:00.600 --> 00:20:02.600]  就是你的功能秩序
[00:20:02.600 --> 00:20:04.600]  和你的道德秩序
[00:20:04.600 --> 00:20:07.600]  幫你決定你應該怎樣做
[00:20:07.600 --> 00:20:09.600]  就按著你應該做的去做
[00:20:09.600 --> 00:20:11.600]  那份就是你做了之後
[00:20:11.600 --> 00:20:13.600]  你回頭看
[00:20:13.600 --> 00:20:15.600]  那你會知道原來你的那份就是這樣
[00:20:15.600 --> 00:20:17.600]  其實你都還不知道的
[00:20:17.600 --> 00:20:19.600]  這是全學書都有講的
[00:20:19.600 --> 00:20:23.600]  他說人的作為的果效
[00:20:23.600 --> 00:20:25.600]  是放在神的手裏
