
[00:00:00.000 --> 00:00:05.320]  第四個講題是關於突破人生的十種祈求
[00:01:27.200 --> 00:01:29.000]  我永遠
[00:01:29.000 --> 00:01:31.800]  你都提到自己原來我做錯了這個決定
[00:01:31.800 --> 00:01:32.600]  大件事
[00:01:32.600 --> 00:01:35.000]  今天我們從耶穌說的一個比喻
[00:01:35.000 --> 00:01:39.000]  來去學習怎樣選擇正確
[00:01:39.000 --> 00:01:40.600]  剛才說的那個比喻
[00:01:40.600 --> 00:01:43.000]  大家看了上半節
[00:01:43.000 --> 00:01:45.200]  很多人很喜歡看這個比喻
[00:01:45.200 --> 00:01:48.000]  因為好像給了我們很多思想的空間
[00:01:48.000 --> 00:01:51.400]  它還揭示了一些我們很想知道的東西
[00:01:51.400 --> 00:01:53.600]  因為說到人這個世界
[00:01:53.600 --> 00:01:56.400]  也都說到人離開了這個世界
[00:01:56.400 --> 00:01:59.400]  我們將會去到一個永遠的福祿
[00:01:59.400 --> 00:02:01.000]  就是天家
[00:02:01.000 --> 00:02:02.200]  又說到
[00:02:02.200 --> 00:02:04.800]  如果你去到地獄的時候
[00:02:04.800 --> 00:02:06.800]  會有些什麼的景況
[00:02:06.800 --> 00:02:08.000]  如果拍這部電影
[00:02:08.000 --> 00:02:09.800]  我相信應該都會挺好看
[00:02:09.800 --> 00:02:12.000]  因為有不同的場景
[00:02:12.000 --> 00:02:14.600]  但是當你一直去看這個比喻的時候
[00:02:14.600 --> 00:02:16.200]  希望你不要有一個結論
[00:02:16.200 --> 00:02:17.400]  就是說
[00:02:17.400 --> 00:02:19.400]  那就是說貧窮的那些
[00:02:19.400 --> 00:02:22.200]  就是說在世不斷被人欺負的那些
[00:02:22.200 --> 00:02:25.800]  將來上帝就會給回應得的東西來
[00:02:25.800 --> 00:02:26.800]  可能對
[00:02:26.800 --> 00:02:28.800]  但是另一個應該就不對了
[00:02:28.800 --> 00:02:29.800]  就是說
[00:02:29.800 --> 00:02:32.200]  有錢的那些
[00:02:32.200 --> 00:02:33.600]  你就慘了
[00:02:33.600 --> 00:02:36.200]  這個肯定不是我們的結論
[00:02:36.200 --> 00:02:37.400]  因為有錢
[00:02:37.400 --> 00:02:38.400]  說得白一點
[00:02:38.400 --> 00:02:40.400]  不是罪
[00:02:40.400 --> 00:02:42.600]  那究竟為什麼耶穌說這個比喻
[00:02:42.600 --> 00:02:44.600]  究竟想和我們說些什麼呢
[00:02:44.600 --> 00:02:47.600]  在路加福音16章19節開始這個比喻的時候
[00:02:47.600 --> 00:02:49.400]  他說有一個財主
[00:02:49.400 --> 00:02:51.200]  穿著紫色的袍
[00:02:51.200 --> 00:02:52.600]  和細麻衣服
[00:02:52.600 --> 00:02:54.400]  天天奢華
[00:02:54.400 --> 00:02:57.800]  然後財主那件紫色的袍
[00:02:57.800 --> 00:03:00.000]  是說到他的外衣
[00:03:00.000 --> 00:03:02.200]  那就是身份的象徵
[00:03:02.200 --> 00:03:05.200]  細麻布衣服就是說到裡面的襯衫
[00:03:05.200 --> 00:03:08.200]  原來研究回當時耶穌的時代
[00:03:08.200 --> 00:03:11.000]  我們現在可能說最貴價的那些衣服
[00:03:11.000 --> 00:03:12.000]  可能是法國
[00:03:12.000 --> 00:03:15.400]  然後不知道什麼大的設計師設計
[00:03:15.400 --> 00:03:17.200]  就覺得是身份的象徵
[00:03:17.200 --> 00:03:19.400]  原來當時的身份的象徵
[00:03:19.400 --> 00:03:21.200]  是在哪個國家引入呢
[00:03:21.200 --> 00:03:22.600]  是埃及
[00:03:22.600 --> 00:03:25.400]  原來埃及引入的細麻衣的布料
[00:03:25.400 --> 00:03:27.400]  是當時最名貴的
[00:03:27.400 --> 00:03:30.600]  聖經也說他天天奢華燕落
[00:03:30.600 --> 00:03:32.200]  他似乎不用工作
[00:03:32.200 --> 00:03:33.800]  但當然他是奢華
[00:03:33.800 --> 00:03:36.000]  即是說很浪費
[00:03:36.000 --> 00:03:37.600]  這個是財主
[00:03:37.600 --> 00:03:39.000]  耶穌這樣描述
[00:03:39.000 --> 00:03:40.400]  沒有明字的
[00:03:40.400 --> 00:03:42.800]  但另一個有明字的人出現
[00:03:42.800 --> 00:03:45.600]  他說又有一個討飯的
[00:03:45.600 --> 00:03:46.800]  即是一個黑丐
[00:03:46.800 --> 00:03:48.800]  名叫拉薩路
[00:03:48.800 --> 00:03:51.200]  渾身生瘡
[00:03:51.200 --> 00:03:54.200]  被人放在財主的門口
[00:03:54.200 --> 00:03:57.200]  我們記住放這個字
[00:03:57.200 --> 00:03:58.600]  拉薩路的意思
[00:03:58.600 --> 00:04:01.000]  原來當時的意思是說神的幫助
[00:04:01.000 --> 00:04:04.600]  可能他一生就是想得到上帝的幫助
[00:04:04.600 --> 00:04:07.000]  所以他改了拉薩路這個名字
[00:04:07.000 --> 00:04:08.600]  而他渾身生瘡
[00:04:08.600 --> 00:04:11.200]  是當時的環境相信都會很差
[00:04:11.200 --> 00:04:12.600]  所以渾身生瘡之餘
[00:04:12.600 --> 00:04:14.000]  沒有人理他
[00:04:14.000 --> 00:04:16.800]  我那個年代衛生都差的
[00:04:16.800 --> 00:04:19.000]  而其中一樣怎樣看到呢
[00:04:19.000 --> 00:04:20.600]  就是我們上學的時候
[00:04:20.600 --> 00:04:22.800]  就很怕會染了那種
[00:04:22.800 --> 00:04:26.800]  因為衛生環境差而有的一種病
[00:04:26.800 --> 00:04:28.000]  那是甚麼病呢
[00:04:28.000 --> 00:04:28.800]  剪輯說得對
[00:04:28.800 --> 00:04:30.400]  就是頭塞
[00:04:30.400 --> 00:04:32.000]  因為無端端有一天上學
[00:04:32.000 --> 00:04:33.200]  然後又看到一位同學
[00:04:33.200 --> 00:04:35.400]  「喂 為甚麼你沒有剃頭髮呢?」
[00:04:35.400 --> 00:04:37.600]  或者看到一個本來長頭髮的女孩子
[00:04:37.600 --> 00:04:40.000]  「喂 剪得很短」
[00:04:40.000 --> 00:04:42.000]  那時我們很怕這些
[00:04:42.000 --> 00:04:44.200]  而下半節他說
[00:04:44.200 --> 00:04:46.800]  拉薩路被人放在財主的門口
[00:04:46.800 --> 00:04:48.400]  為甚麼會是放在呢
[00:04:48.400 --> 00:04:50.800]  相信他是行動不便
[00:04:50.800 --> 00:04:53.800]  所以是被動地被人放在門口
[00:04:53.800 --> 00:04:54.800]  他做了甚麼呢
[00:04:54.800 --> 00:04:56.000]  21節裏面說
[00:04:56.000 --> 00:04:59.200]  原來他要得財主在桌上
[00:04:59.200 --> 00:05:03.000]  吊下來的零碎充饑
[00:05:03.000 --> 00:05:05.400]  原來他要靠這樣來吃東西
[00:05:05.400 --> 00:05:07.400]  但原來聖經的原文
[00:05:07.400 --> 00:05:11.200]  希臘文是沒有「零碎」這兩個字的
[00:05:11.200 --> 00:05:12.400]  原來只是說
[00:05:12.400 --> 00:05:14.600]  等他吊下來的食物充饑
[00:05:14.600 --> 00:05:16.000]  那等甚麼食物呢
[00:05:16.000 --> 00:05:19.800]  原來當時耶穌時代他們吃飯的習慣是這樣的
[00:05:19.800 --> 00:05:22.000]  用一張長長的
[00:05:22.000 --> 00:05:24.800]  很矮的 好像茶几的桌子
[00:05:24.800 --> 00:05:28.200]  然後他們會側身坐在那裏
[00:05:28.200 --> 00:05:31.000]  或者靠在那裏來吃東西
[00:05:31.000 --> 00:05:32.200]  而他們吃東西
[00:05:32.200 --> 00:05:34.200]  如果是有錢人有一個習慣
[00:05:34.200 --> 00:05:35.400]  就是他們有肉吃
[00:05:35.400 --> 00:05:36.800]  當然有肉汁
[00:05:36.800 --> 00:05:37.800]  好像聖經這樣說
[00:05:37.800 --> 00:05:40.800]  然後他們會吃一些大的麵包
[00:05:40.800 --> 00:05:43.000]  他們就用麵包蘸一些肉汁
[00:05:43.000 --> 00:05:44.400]  然後吃
[00:05:44.400 --> 00:05:46.800]  吃剩的丟掉
[00:05:46.800 --> 00:05:48.000]  而另一方面他們吃完
[00:05:48.000 --> 00:05:49.000]  手髒了
[00:05:49.000 --> 00:05:51.800]  你猜用甚麼抹手呢
[00:05:51.800 --> 00:05:57.600]  原來用麵包來抹手
[00:05:57.600 --> 00:05:59.800]  我不知道那兩個字崇拜出不出得街
[00:05:59.800 --> 00:06:01.400]  但不說了 我還是
[00:06:01.400 --> 00:06:05.600]  好像很嚴重 是吧
[00:06:05.600 --> 00:06:08.200]  你猜現實生活會不會有人這樣
[00:06:08.200 --> 00:06:09.600]  我讀中三的時候
[00:06:09.600 --> 00:06:11.000]  有一天跟同學
[00:06:11.000 --> 00:06:13.200]  因為有幾個現在說的俗語
[00:06:13.200 --> 00:06:14.800]  就是說富二代
[00:06:14.800 --> 00:06:17.000]  中學的時候他也開車上學
[00:06:17.000 --> 00:06:18.600]  然後其中有一個
[00:06:18.600 --> 00:06:19.200]  他怎樣呢
[00:06:19.200 --> 00:06:20.600]  我們一起去茶餐廳吃東西
[00:06:20.600 --> 00:06:23.400]  有個餐 有個公仔麵
[00:06:23.400 --> 00:06:26.800]  有個蛋 有個香腸 有個麵包
[00:06:26.800 --> 00:06:28.800]  他用麵包來做甚麼呢
[00:06:28.800 --> 00:06:30.000]  不是抹手
[00:06:30.000 --> 00:06:34.000]  是抹刀和抹叉
[00:06:34.000 --> 00:06:39.600]  原來真是現實中有人是這麼浪費
[00:06:39.600 --> 00:06:42.600]  拉薩路就是等那些抹手
[00:06:42.600 --> 00:06:43.800]  扔掉的麵包
[00:06:43.800 --> 00:06:46.000]  但聖經說也等不到
[00:06:46.000 --> 00:06:48.200]  也沒有
[00:06:48.200 --> 00:06:50.400]  後來那些討飯的
[00:06:50.400 --> 00:06:52.000]  死了 魏節說
[00:06:52.000 --> 00:06:56.400]  被天使帶去放在阿伯拉罕的懷裏面
[00:06:56.400 --> 00:06:58.000]  我不知道你有沒有馬上
[00:06:58.000 --> 00:06:59.400]  有一點疑惑
[00:06:59.400 --> 00:07:01.200]  拉薩路又不是小朋友
[00:07:01.200 --> 00:07:05.000]  怎樣可以放在阿伯拉罕的懷裏面呢
[00:07:05.000 --> 00:07:06.200]  原來聖經學者說
[00:07:06.200 --> 00:07:08.000]  就是剛才我說他們吃飯的習慣
[00:07:08.000 --> 00:07:10.000]  就是半挨在那裏
[00:07:10.000 --> 00:07:11.400]  原來當時的習俗
[00:07:11.400 --> 00:07:16.400]  如果哪一個是主人最高貴的賓客
[00:07:16.400 --> 00:07:19.200]  他會坐在他的右邊
[00:07:19.200 --> 00:07:23.000]  原來當兩個一起打側坐在那裏的時候
[00:07:23.000 --> 00:07:24.200]  真的有點像
[00:07:24.200 --> 00:07:25.200]  你看進去
[00:07:25.200 --> 00:07:28.800]  在他的懷裏面吃飯
[00:07:28.800 --> 00:07:32.000]  他們半餓半飲地在那裏吃飯
[00:07:32.000 --> 00:07:36.200]  原來當拉薩路生前縱使是多淒涼
[00:07:36.200 --> 00:07:38.400]  但上帝安慰他
[00:07:38.400 --> 00:07:41.000]  他放在阿伯拉罕的懷裏面
[00:07:41.000 --> 00:07:43.000]  在天家裏面
[00:07:43.000 --> 00:07:45.200]  二十四節這樣說
[00:07:45.200 --> 00:07:47.400]  財主都離開了世界
[00:07:47.400 --> 00:07:49.200]  他就大哭著說
[00:07:49.200 --> 00:07:50.400]  我祖阿伯拉罕
[00:07:50.400 --> 00:07:52.200]  這個財主說的
[00:07:52.200 --> 00:07:54.400]  可憐我爸打發拉薩路
[00:07:54.400 --> 00:07:56.600]  用水來點我
[00:07:56.600 --> 00:07:58.800]  因為可以涼一涼我的舌頭
[00:07:58.800 --> 00:08:03.800]  因為我在這裏的火焰裏面極其痛苦
[00:08:03.800 --> 00:08:04.800]  接著說
[00:08:04.800 --> 00:08:05.600]  阿伯拉罕說
[00:08:05.600 --> 00:08:09.200]  二啊 你該回想你生前享過福
[00:08:09.200 --> 00:08:10.600]  拉薩路也受過苦
[00:08:10.600 --> 00:08:12.800]  如今他在這裏得安慰
[00:08:12.800 --> 00:08:14.000]  你倒受痛苦
[00:08:14.000 --> 00:08:15.200]  不但這樣
[00:08:15.200 --> 00:08:18.800]  並且在你我之間有深淵限定
[00:08:18.800 --> 00:08:22.400]  以致人要從這邊過到你們那邊是不能的
[00:08:22.400 --> 00:08:25.000]  要從那邊過到我們這邊
[00:08:25.000 --> 00:08:26.600]  都是不能的
[00:08:26.600 --> 00:08:27.600]  接著財主說
[00:08:27.600 --> 00:08:28.400]  我祖啊
[00:08:28.400 --> 00:08:31.600]  既是這樣求你打發拉薩路到我父家裏
[00:08:31.600 --> 00:08:33.600]  因為我還有五個弟兄
[00:08:33.600 --> 00:08:35.200]  他可以對他們作見證
[00:08:35.200 --> 00:08:38.800]  免得他們來到我這痛苦的地方
[00:08:38.800 --> 00:08:40.400]  阿伯拉罕回應財主說
[00:08:40.400 --> 00:08:44.000]  他們有摩西和先知的話可以聽從
[00:08:44.000 --> 00:08:45.200]  他說
[00:08:45.200 --> 00:08:46.600]  我祖阿伯拉罕
[00:08:46.600 --> 00:08:47.400]  不是的
[00:08:47.400 --> 00:08:50.400]  如果有一個從死裡復活到他們那裏去
[00:08:50.400 --> 00:08:52.600]  他們就會悔改的
[00:08:52.600 --> 00:08:53.400]  阿伯拉罕說
[00:08:53.400 --> 00:08:55.600]  若不聽從摩西和先知的話
[00:08:55.600 --> 00:08:58.000]  就是有一個從死裡復活的
[00:08:58.000 --> 00:09:01.200]  他們也是不聽
[00:09:01.200 --> 00:09:03.600]  原來這裏出現了一個很強烈的對比
[00:09:03.600 --> 00:09:07.800]  就是財主和拉薩路的生前死後
[00:09:07.800 --> 00:09:10.000]  財主生前享盡奢華
[00:09:10.000 --> 00:09:12.600]  死後卻痛苦難受
[00:09:12.600 --> 00:09:15.000]  財主生前享盡美食
[00:09:15.000 --> 00:09:17.600]  死後卻要找水都沒有
[00:09:17.600 --> 00:09:20.000]  拉薩路生前渾身生瘡
[00:09:20.000 --> 00:09:21.400]  但財主死後
[00:09:21.400 --> 00:09:25.200]  他的痛苦相信比他嚴重百倍
[00:09:25.200 --> 00:09:27.400]  因為他身在火焰裏面
[00:09:27.400 --> 00:09:30.000]  拉薩路生前在財主門口討飯
[00:09:30.000 --> 00:09:33.400]  他死後在阿伯拉罕的懷裏面
[00:09:33.400 --> 00:09:37.200]  拉薩路生前只是要吊出來的麵包
[00:09:37.200 --> 00:09:41.800]  但是財主死後一點水都沒有
[00:09:41.800 --> 00:09:43.600]  這個比喻
[00:09:43.600 --> 00:09:46.600]  當時耶穌說最震撼的人
[00:09:46.600 --> 00:09:48.400]  是一班猶太人
[00:09:48.400 --> 00:09:52.800]  因為猶太人一直對於生前死後
[00:09:52.800 --> 00:09:53.800]  不是這樣理解
[00:09:53.800 --> 00:09:55.800]  他們對於金錢也不是這樣理解
[00:09:55.800 --> 00:09:57.200]  他們怎樣理解金錢呢?
[00:09:57.200 --> 00:09:58.600]  原來他們覺得
[00:09:58.600 --> 00:10:00.600]  財主即是有錢人
[00:10:00.600 --> 00:10:02.200]  就等於二人
[00:10:02.200 --> 00:10:04.000]  是受上帝的祝福
[00:10:04.000 --> 00:10:07.000]  所以他今世才有這麼多金錢可以享用
[00:10:07.000 --> 00:10:09.600]  而拉薩路一定是犯了罪人
[00:10:09.600 --> 00:10:10.800]  所以聖經裏也說
[00:10:10.800 --> 00:10:14.200]  見到人家這麼嚴重的災難
[00:10:14.200 --> 00:10:15.800]  那時人們可能會想
[00:10:15.800 --> 00:10:19.000]  究竟他做錯了甚麼
[00:10:19.000 --> 00:10:23.000]  這個比喻揭示了地獄和天堂
[00:10:23.000 --> 00:10:25.000]  剛才我說過整個比喻
[00:10:25.000 --> 00:10:29.800]  肯定不是說有錢入不了天國
[00:10:29.800 --> 00:10:32.800]  但究竟是甚麼原因呢?
[00:10:32.800 --> 00:10:35.200]  我們再看這幾節的聖經
[00:10:35.200 --> 00:10:38.200]  在26節
[00:10:38.200 --> 00:10:40.000]  他說有深淵
[00:10:40.000 --> 00:10:41.400]  如果你看到第二行
[00:10:41.400 --> 00:10:43.000]  有深淵的限定
[00:10:43.000 --> 00:10:46.000]  以至到原來在天國和地獄
[00:10:46.000 --> 00:10:49.400]  他們不可以隨便往來
[00:10:49.400 --> 00:10:52.200]  而到了27、28節
[00:10:52.200 --> 00:10:56.600]  財主想起他還有在生的五個兄弟
[00:10:56.600 --> 00:10:57.600]  我相信即是說
[00:10:57.600 --> 00:10:59.000]  可能那五個兄弟
[00:10:59.000 --> 00:11:02.600]  跟他在生的時候都是一樣的奢華、賢樂
[00:11:02.600 --> 00:11:04.800]  他很想阿布拉罕去找人
[00:11:04.800 --> 00:11:07.800]  去提醒他要快點悔改
[00:11:07.800 --> 00:11:10.000]  29節阿布拉罕很清楚說
[00:11:10.000 --> 00:11:11.200]  他們已經有很多人
[00:11:11.200 --> 00:11:13.600]  有摩西、有先知跟他們的話
[00:11:13.600 --> 00:11:15.200]  他們可以聽
[00:11:15.200 --> 00:11:17.800]  然後財主還堅持
[00:11:17.800 --> 00:11:19.600]  他說不是阿布拉罕
[00:11:19.600 --> 00:11:21.600]  如果有一個在死裡復活
[00:11:21.600 --> 00:11:23.000]  去到他們那裡的人
[00:11:23.000 --> 00:11:25.600]  他們就會悔改
[00:11:25.600 --> 00:11:26.600]  阿布拉罕說
[00:11:26.600 --> 00:11:29.200]  就算從死裡復活
[00:11:29.200 --> 00:11:33.000]  也都不會悔改
[00:11:33.000 --> 00:11:37.000]  究竟我們現在有什麼選擇呢?
[00:11:37.000 --> 00:11:38.800]  有時我們選錯了一些東西
[00:11:38.800 --> 00:11:40.800]  可以選擇過
[00:11:40.800 --> 00:11:42.800]  但有時可能沒有機會
[00:11:42.800 --> 00:11:46.600]  好像財主一樣
[00:11:46.600 --> 00:11:48.000]  剛才很集中說
[00:11:48.000 --> 00:11:50.800]  人有神蹟
[00:11:50.800 --> 00:11:52.400]  是不是就會悔改呢?
[00:11:52.400 --> 00:11:53.600]  你有沒有試過傳福音
[00:11:53.600 --> 00:11:57.000]  跟人說不如你信耶穌
[00:11:57.000 --> 00:11:58.400]  沒有耶穌的
[00:11:58.400 --> 00:11:59.600]  沒有上帝的
[00:11:59.600 --> 00:12:02.000]  如果有神蹟
[00:12:02.000 --> 00:12:03.600]  我就會悔改
[00:12:03.600 --> 00:12:06.000]  你猜是不是呢?
[00:12:06.000 --> 00:12:07.400]  其實上帝很多時候
[00:12:07.400 --> 00:12:09.600]  都發生了很多神蹟
[00:12:09.600 --> 00:12:12.000]  不信的人會怎樣解釋呢?
[00:12:12.000 --> 00:12:14.800]  這麼巧而已
[00:12:14.800 --> 00:12:16.400]  或者有時真的很大的神蹟
[00:12:16.400 --> 00:12:18.800]  可能醫生已經宣佈
[00:12:18.800 --> 00:12:23.200]  那個絕症可能很快已經不行了
[00:12:23.200 --> 00:12:26.200]  結果真的治得好
[00:12:26.200 --> 00:12:27.600]  然後又會有些人說
[00:12:27.600 --> 00:12:31.400]  這個雖然科學解釋不了
[00:12:31.400 --> 00:12:34.800]  但可能有很多很多原因
[00:12:34.800 --> 00:12:36.400]  又說可能人的意志力
[00:12:36.400 --> 00:12:38.800]  又去嘗試解釋
[00:12:38.800 --> 00:12:41.600]  耶穌都行過很多神蹟
[00:12:41.600 --> 00:12:43.800]  祂曾經都去醫治一個
[00:12:43.800 --> 00:12:45.600]  已經死了四天的
[00:12:45.600 --> 00:12:48.400]  馬大馬尼亞的兄弟
[00:12:48.400 --> 00:12:50.000]  很多人看到
[00:12:50.000 --> 00:12:52.400]  是不是很多人都信了耶穌呢?
[00:12:52.400 --> 00:12:53.600]  原來不是
[00:12:53.600 --> 00:12:57.800]  更加加劇他們要除滅耶穌
[00:12:57.800 --> 00:13:01.400]  所以原來不是一有神蹟
[00:13:01.400 --> 00:13:05.200]  人們就相信耶穌
[00:13:05.200 --> 00:13:06.600]  今天不特別說
[00:13:06.600 --> 00:13:09.400]  我們應該怎樣去選擇耶穌
[00:13:09.400 --> 00:13:11.000]  但很想說剛才我說
[00:13:11.000 --> 00:13:13.200]  抱憾永生
[00:13:13.200 --> 00:13:15.800]  財主很明顯選錯了一些東西
[00:13:15.800 --> 00:13:18.400]  他抱憾永生
[00:13:18.400 --> 00:13:20.800]  但原來在現實生活裏面
[00:13:20.800 --> 00:13:22.000]  或者說
[00:13:22.000 --> 00:13:24.800]  以前有一個很出名的悲劇
[00:13:24.800 --> 00:13:26.000]  在1808年
[00:13:26.000 --> 00:13:28.400]  1808年有個悲劇叫做什麼名字呢?
[00:13:28.400 --> 00:13:30.600]  叫做《浮士德》
[00:13:30.600 --> 00:13:32.400]  大家聽過它的名字
[00:13:32.400 --> 00:13:33.800]  原來就是說浮士德
[00:13:33.800 --> 00:13:36.000]  是一個當時很厲害的人
[00:13:36.000 --> 00:13:38.200]  天文地理哲學
[00:13:38.200 --> 00:13:40.000]  所有東西都很厲害
[00:13:40.000 --> 00:13:42.400]  但他就是不開心
[00:13:42.400 --> 00:13:43.200]  他會覺得
[00:13:43.200 --> 00:13:45.000]  哎呀 我回顧回我這一生
[00:13:45.000 --> 00:13:46.000]  雖然我很厲害
[00:13:46.000 --> 00:13:47.800]  但我享受不到
[00:13:47.800 --> 00:13:51.600]  這個世界有的福樂
[00:13:51.600 --> 00:13:54.600]  結果他竟然做了一宗交易
[00:13:54.600 --> 00:13:56.400]  他和魔鬼
[00:13:56.400 --> 00:13:59.000]  他竟然找魔鬼做交易
[00:13:59.000 --> 00:13:59.800]  他說
[00:13:59.800 --> 00:14:01.600]  如果你能夠令到我
[00:14:01.600 --> 00:14:03.400]  可以享受我的餘生
[00:14:03.400 --> 00:14:04.200]  如果你能夠
[00:14:04.200 --> 00:14:05.800]  可以在我有限的生命
[00:14:05.800 --> 00:14:08.000]  我可以開心得到的話
[00:14:08.000 --> 00:14:09.800]  我和你做一宗交易
[00:14:09.800 --> 00:14:11.600]  就是當我死了之後
[00:14:11.600 --> 00:14:14.400]  我的靈魂交給你
[00:14:14.400 --> 00:14:17.000]  哇 聽起來好像很蠢
[00:14:17.000 --> 00:14:19.400]  人的生命匆匆幾十年
[00:14:19.400 --> 00:14:20.800]  這麼短暫
[00:14:20.800 --> 00:14:23.000]  你用將來永遠的生命
[00:14:23.000 --> 00:14:26.600]  去和魔鬼交易
[00:14:26.600 --> 00:14:28.600]  結果魔鬼帶他去
[00:14:28.600 --> 00:14:31.000]  看盡榮華富貴
[00:14:31.000 --> 00:14:36.800]  還令他和一個少女戀愛
[00:14:36.800 --> 00:14:37.800]  結果他死後
[00:14:37.800 --> 00:14:40.800]  當然要履行他的諾言
[00:14:40.800 --> 00:14:43.200]  他抱憾永生
[00:14:43.200 --> 00:14:44.200]  現實裏面
[00:14:44.200 --> 00:14:45.600]  其實都有很多人
[00:14:45.600 --> 00:14:49.400]  選擇和魔鬼交易
[00:14:49.400 --> 00:14:53.200]  我相信一些製毒品的人
[00:14:53.200 --> 00:14:55.200]  一些令人吸毒的人
[00:14:55.200 --> 00:14:58.400]  他令到很多人家破人亡的人
[00:14:58.400 --> 00:15:00.600]  他為了享受今世的錢
[00:15:00.600 --> 00:15:02.200]  為了享受今世的福樂
[00:15:02.200 --> 00:15:06.800]  他情願和魔鬼交換
[00:15:06.800 --> 00:15:08.000]  聖經說
[00:15:08.000 --> 00:15:10.200]  「勿要謹守警醒
[00:15:10.200 --> 00:15:13.200]  因為你們的仇敵魔鬼
[00:15:13.200 --> 00:15:17.200]  如同敲叫的獅子遍地遊行
[00:15:17.200 --> 00:15:20.400]  尋找可吞吃的人」
[00:15:20.400 --> 00:15:24.200]  魔鬼最想吞吃的是誰呢?
[00:15:24.200 --> 00:15:25.600]  在二千多年前
[00:15:25.600 --> 00:15:28.600]  有個人他是最想吞吃的
[00:15:28.600 --> 00:15:32.200]  這個人就是耶穌
[00:15:32.200 --> 00:15:33.400]  當有一天
[00:15:33.400 --> 00:15:35.600]  耶穌受了浸
[00:15:35.600 --> 00:15:37.200]  當耶穌受浸的時候
[00:15:37.200 --> 00:15:38.600]  聖經記載
[00:15:38.600 --> 00:15:41.200]  天忽然為他開了
[00:15:41.200 --> 00:15:44.000]  我相信即是說很光明
[00:15:44.000 --> 00:15:45.400]  然後他就看見
[00:15:45.400 --> 00:15:48.000]  神的靈彷彿甲子一樣
[00:15:48.000 --> 00:15:50.600]  降到耶穌的身上
[00:15:50.600 --> 00:15:52.800]  其實還有一句說話是上帝說
[00:15:52.800 --> 00:15:55.200]  「這個是我的愛子
[00:15:55.200 --> 00:15:57.800]  我所喜悅的」
[00:15:57.800 --> 00:15:58.600]  有些人就說
[00:15:58.600 --> 00:16:02.600]  這個可能是耶穌最榮耀的時候
[00:16:02.600 --> 00:16:03.600]  因為他受浸的時候
[00:16:03.600 --> 00:16:05.000]  肯定有其他人見到
[00:16:05.000 --> 00:16:06.600]  而當他受浸上來
[00:16:06.600 --> 00:16:08.200]  天為他打開
[00:16:08.200 --> 00:16:11.400]  上帝說這個是我的愛子
[00:16:11.400 --> 00:16:13.400]  但鏡頭一轉
[00:16:13.400 --> 00:16:15.000]  有一個浸禮的地方
[00:16:15.000 --> 00:16:16.800]  有一個很光的地方
[00:16:16.800 --> 00:16:20.000]  有一個由上帝有聲音臨到的地方
[00:16:20.000 --> 00:16:23.200]  轉到曠野
[00:16:23.200 --> 00:16:25.800]  一個四野無人的曠野
[00:16:25.800 --> 00:16:31.000]  他還要禁食了四十晝夜
[00:16:31.000 --> 00:16:34.400]  相信因為耶穌都是一個血肉之軀
[00:16:34.400 --> 00:16:36.600]  他這個時候很餓
[00:16:36.600 --> 00:16:38.800]  但聖經記載
[00:16:38.800 --> 00:16:40.400]  他餓了之後
