
[00:00:00.000 --> 00:00:05.600]  我們繼續思想尼西米計的訊息
[00:08:13.600 --> 00:08:15.600]  我在星島電台有個節目
[00:08:15.600 --> 00:08:17.600]  不知道有多少人聽過
[00:08:17.600 --> 00:08:19.600]  叫做百年神州風雲人物
[00:08:19.600 --> 00:08:21.600]  有沒有人聽過這個
[00:08:21.600 --> 00:08:23.600]  你沒有這麼早起床的
[00:08:23.600 --> 00:08:25.600]  我不知道
[00:08:25.600 --> 00:08:27.600]  我自己都沒有聽過
[00:08:27.600 --> 00:08:29.600]  有多少人聽過這個節目
[00:08:29.600 --> 00:08:31.600]  1400
[00:08:31.600 --> 00:08:33.600]  百年神州風雲人物
[00:08:33.600 --> 00:08:35.600]  我有一個很大很大的感受
[00:08:35.600 --> 00:08:37.600]  在過去
[00:08:37.600 --> 00:08:39.600]  一百年來中國有很多很厲害的人
[00:08:39.600 --> 00:08:41.600]  很出名的人
[00:08:41.600 --> 00:08:43.600]  但後面有多少是無名的人
[00:08:43.600 --> 00:08:45.600]  去支援他們
[00:08:45.600 --> 00:08:47.600]  真是一仗功成
[00:08:47.600 --> 00:08:49.600]  萬骨枯
[00:08:51.600 --> 00:08:53.600]  很多很多人
[00:08:53.600 --> 00:08:55.600]  為自己的國家捐軀
[00:08:55.600 --> 00:08:57.600]  為他們
[00:08:57.600 --> 00:08:59.600]  所信任的人捐軀
[00:08:59.600 --> 00:09:01.600]  以致
[00:09:01.600 --> 00:09:03.600]  有今天美國的成就
[00:09:03.600 --> 00:09:05.600]  今天我們看
[00:09:05.600 --> 00:09:07.600]  尼希米基
[00:09:07.600 --> 00:09:09.600]  我想尼希米基是一個很出色的人
[00:09:09.600 --> 00:09:11.600]  他帶領這些
[00:09:11.600 --> 00:09:13.600]  猶太人
[00:09:13.600 --> 00:09:15.600]  從波斯從巴比倫
[00:09:15.600 --> 00:09:17.600]  回到猶大
[00:09:17.600 --> 00:09:19.600]  的地方
[00:09:19.600 --> 00:09:21.600]  建立這個城牆
[00:09:21.600 --> 00:09:23.600]  建立這個聖殿
[00:09:23.600 --> 00:09:25.600]  猶太歷史中中興是一個重要的人物
[00:09:25.600 --> 00:09:27.600]  但是
[00:09:27.600 --> 00:09:29.600]  重要的不只是尼希米基一個人
[00:09:29.600 --> 00:09:31.600]  是後面有很多
[00:09:31.600 --> 00:09:33.600]  很多無名的英雄
[00:09:33.600 --> 00:09:35.600]  犧牲了他們
[00:09:35.600 --> 00:09:37.600]  不知道多少的生命財產
[00:09:37.600 --> 00:09:39.600]  犧牲了多少東西
[00:09:39.600 --> 00:09:41.600]  以致有今天
[00:09:41.600 --> 00:09:43.600]  以致
[00:09:43.600 --> 00:09:45.600]  尼希米基
[00:09:45.600 --> 00:09:47.600]  有中興這個情況出現
[00:09:47.600 --> 00:09:49.600]  所以我想我們要明白
[00:09:49.600 --> 00:09:51.600]  一件事
[00:09:51.600 --> 00:09:53.600]  今天我們看教會
[00:09:53.600 --> 00:09:55.600]  每個崇拜我們多好
[00:09:55.600 --> 00:09:57.600]  每個牧師多好
[00:09:57.600 --> 00:09:59.600]  但是那個牧師不是最重要
[00:09:59.600 --> 00:10:01.600]  後面有
[00:10:01.600 --> 00:10:03.600]  很多弟兄姊妹做了很多事
[00:10:03.600 --> 00:10:05.600]  是你看不到的
[00:10:05.600 --> 00:10:07.600]  很多
[00:10:07.600 --> 00:10:09.600]  背後有很多事
[00:10:09.600 --> 00:10:11.600]  以致我們能夠
[00:10:11.600 --> 00:10:13.600]  有崇拜以致我們能夠有人信主
[00:10:13.600 --> 00:10:15.600]  以致我們能夠有人
[00:10:15.600 --> 00:10:17.600]  明白神的話語
[00:10:17.600 --> 00:10:19.600]  是有很多很多人
[00:10:19.600 --> 00:10:21.600]  能夠去
[00:10:21.600 --> 00:10:23.600]  無名英雄造成的
[00:10:23.600 --> 00:10:25.600]  上個星期我們有機會
[00:10:25.600 --> 00:10:27.600]  去探訪
[00:10:27.600 --> 00:10:29.600]  探訪一個
[00:10:29.600 --> 00:10:31.600]  一個
[00:10:31.600 --> 00:10:33.600]  探訪傅哥
[00:10:33.600 --> 00:10:35.600]  傅哥
[00:10:35.600 --> 00:10:37.600]  他很開心他信了耶穌
[00:10:37.600 --> 00:10:39.600]  他信了主
[00:10:39.600 --> 00:10:41.600]  很開心
[00:10:41.600 --> 00:10:43.600]  我想他只能夠信主
[00:10:43.600 --> 00:10:45.600]  有多少
[00:10:45.600 --> 00:10:47.600]  人在後面
[00:10:47.600 --> 00:10:49.600]  做了多少功夫
[00:10:49.600 --> 00:10:51.600]  很多人做了很多
[00:10:51.600 --> 00:10:53.600]  很多功夫
[00:10:53.600 --> 00:10:55.600]  那些是
[00:10:55.600 --> 00:10:57.600]  無名英雄
[00:10:57.600 --> 00:10:59.600]  今天我們教會之所以能夠
[00:10:59.600 --> 00:11:01.600]  每個星期有聚會
[00:11:01.600 --> 00:11:03.600]  我們之所以有教會
[00:11:03.600 --> 00:11:05.600]  有每一口釘
[00:11:05.600 --> 00:11:07.600]  每一塊木
[00:11:07.600 --> 00:11:09.600]  每一樣東西
[00:11:09.600 --> 00:11:11.600]  其實都有很多弟兄姊妹
[00:11:11.600 --> 00:11:13.600]  他們的名字是出來的
[00:11:13.600 --> 00:11:15.600]  是以致我們能夠一同去聚會
[00:11:15.600 --> 00:11:17.600]  但我們有沒有想到
[00:11:17.600 --> 00:11:19.600]  為了這些無名英雄去感謝神呢?
[00:11:19.600 --> 00:11:21.600]  是不是一定要出個名字呢?
[00:11:21.600 --> 00:11:23.600]  那個不是最重要的
[00:11:23.600 --> 00:11:25.600]  是耶穌基督的名字
[00:11:25.600 --> 00:11:27.600]  是最值得稱頌的
[00:11:27.600 --> 00:11:29.600]  我們來看看這段聖經
[00:11:29.600 --> 00:11:31.600]  看來
[00:11:31.600 --> 00:11:33.600]  這段聖經
[00:11:33.600 --> 00:11:35.600]  全部都是人名呢?
[00:11:35.600 --> 00:11:37.600]  為什麼這麼重要?
[00:11:37.600 --> 00:11:39.600]  不是啊!這段聖經是非常有趣的
[00:11:39.600 --> 00:11:41.600]  我們來看看無名英雄
[00:11:41.600 --> 00:11:43.600]  何許人也呢?
[00:11:43.600 --> 00:11:45.600]  首先我們看第一節第二節
[00:11:45.600 --> 00:11:47.600]  百姓的首領住在耶路撒冷
[00:11:47.600 --> 00:11:49.600]  其餘的百姓祭籤
[00:11:49.600 --> 00:11:51.600]  每十人中十一人住在聖城耶路撒冷
[00:11:51.600 --> 00:11:53.600]  那九人住在別的城邑
[00:11:53.600 --> 00:11:55.600]  凡甘心樂意住在耶路撒冷
[00:11:55.600 --> 00:11:57.600]  百姓都為他們祝福
[00:11:57.600 --> 00:11:59.600]  我們再看第七章第二節
[00:11:59.600 --> 00:12:01.600]  我就派我的弟兄哈蘭尼和
[00:12:01.600 --> 00:12:03.600]  和仁樓的長官
[00:12:03.600 --> 00:12:05.600]  和宰官哈蘭尼
[00:12:05.600 --> 00:12:07.600]  管理
[00:12:07.600 --> 00:12:09.600]  哈蘭尼管理耶路撒冷
[00:12:09.600 --> 00:12:11.600]  因為哈蘭尼是忠信的
[00:12:11.600 --> 00:12:13.600]  又敬畏神
[00:12:13.600 --> 00:12:15.600]  過於眾人的
[00:12:15.600 --> 00:12:17.600]  原來我們看到
[00:12:17.600 --> 00:12:19.600]  不是尼西米一個人
[00:12:19.600 --> 00:12:21.600]  去到耶路撒冷
[00:12:21.600 --> 00:12:23.600]  去建造這個城牆
[00:12:23.600 --> 00:12:25.600]  建造這個聖殿
[00:12:25.600 --> 00:12:27.600]  後面有很多很多人
[00:12:27.600 --> 00:12:29.600]  第一批的無名英雄
[00:12:29.600 --> 00:12:31.600]  就是那些住在耶路撒冷的猶太人
[00:12:31.600 --> 00:12:33.600]  如果我們看看歷代之史
[00:12:33.600 --> 00:12:35.600]  我們看到
[00:12:35.600 --> 00:12:37.600]  如果我們看看歷代之象第九章
[00:12:37.600 --> 00:12:39.600]  我們發覺歷代之象第九章
[00:12:39.600 --> 00:12:41.600]  和尼西米第十章
[00:12:41.600 --> 00:12:43.600]  是幾乎一模一樣
[00:12:43.600 --> 00:12:45.600]  都是講這些無名英雄
[00:12:45.600 --> 00:12:47.600]  這些無名英雄有一個特點
[00:12:47.600 --> 00:12:49.600]  他們都是什麼呢
[00:12:49.600 --> 00:12:51.600]  他們都是移民回到巴勒斯坦的地方
[00:12:51.600 --> 00:12:53.600]  他們都是在巴比倫
[00:12:53.600 --> 00:12:55.600]  在巴比倫的地方
[00:12:55.600 --> 00:12:57.600]  然後移民回到耶路撒冷的地方
[00:12:57.600 --> 00:12:59.600]  然後移民回到耶路撒冷的地方
[00:12:59.600 --> 00:13:01.600]  然後移民回到耶路撒冷的地方
[00:13:01.600 --> 00:13:03.600]  然後移民回到耶路撒冷的地方
[00:13:03.600 --> 00:13:05.600]  然後移民回到耶路撒冷的地方
[00:13:05.600 --> 00:13:07.600]  包括那些管理耶路撒冷的長官
[00:13:07.600 --> 00:13:09.600]  包括那些管理耶路撒冷的長官
[00:13:09.600 --> 00:13:11.600]  第七章第二節就提到有兩個人名
[00:13:11.600 --> 00:13:13.600]  第一個就是弟兄哈蘭尼
[00:13:13.600 --> 00:13:15.600]  第二個就是哈蘭尼亞
[00:13:15.600 --> 00:13:17.600]  哈蘭尼是誰呢
[00:13:17.600 --> 00:13:19.600]  如果我們看尼西米第一章
[00:13:19.600 --> 00:13:21.600]  我們就發覺這個人出名了
[00:13:21.600 --> 00:13:23.600]  原來這個人
[00:13:23.600 --> 00:13:25.600]  是早就去了耶路撒冷
[00:13:25.600 --> 00:13:27.600]  後來就回到波斯
[00:13:27.600 --> 00:13:29.600]  就去告訴
[00:13:29.600 --> 00:13:31.600]  尼西米
[00:13:31.600 --> 00:13:33.600]  那種慘況
[00:13:33.600 --> 00:13:35.600]  極之慘極之慘況
[00:13:35.600 --> 00:13:37.600]  去告訴尼西米
[00:13:37.600 --> 00:13:39.600]  就好像有個人在武漢
[00:13:39.600 --> 00:13:41.600]  那個疫症
[00:13:41.600 --> 00:13:43.600]  發生的時候親眼看到
[00:13:43.600 --> 00:13:45.600]  然後出來
[00:13:45.600 --> 00:13:47.600]  親眼的告訴尼西米
[00:13:47.600 --> 00:13:49.600]  這個人是怎麼死的
[00:13:49.600 --> 00:13:51.600]  然後這個人就回到武漢
[00:13:51.600 --> 00:13:53.600]  然後這個人就回到武漢
[00:13:53.600 --> 00:13:55.600]  你就想一下這個人是什麼人
[00:13:55.600 --> 00:13:57.600]  不是很出名
[00:13:57.600 --> 00:13:59.600]  只是這段聲音出現過哈蘭尼
[00:13:59.600 --> 00:14:01.600]  但我們就會知道
[00:14:01.600 --> 00:14:03.600]  這個人是什麼人
[00:14:03.600 --> 00:14:05.600]  這個人就是離鄉別井
[00:14:05.600 --> 00:14:07.600]  離鄉別井
[00:14:07.600 --> 00:14:09.600]  為什麼我叫
[00:14:09.600 --> 00:14:11.600]  離鄉別井呢
[00:14:11.600 --> 00:14:13.600]  原來一百六十年之前
[00:14:13.600 --> 00:14:15.600]  猶太人亡國
[00:14:15.600 --> 00:14:17.600]  五五八八十六年猶太人亡國
[00:14:17.600 --> 00:14:19.600]  這些巴比倫人就將猶太人
[00:14:19.600 --> 00:14:21.600]  全部移屍到
[00:14:21.600 --> 00:14:23.600]  今天伊拉克的地方
[00:14:23.600 --> 00:14:25.600]  伊朗伊拉克的地方
[00:14:25.600 --> 00:14:27.600]  總共有差不多一千里
[00:14:27.600 --> 00:14:29.600]  走一千里
[00:14:29.600 --> 00:14:31.600]  然後他們的兒子和孫子就留在那裡
[00:14:31.600 --> 00:14:33.600]  好像我們現在
[00:14:33.600 --> 00:14:35.600]  每個移民來美國
[00:14:35.600 --> 00:14:37.600]  我們爺爺就帶我們
[00:14:37.600 --> 00:14:39.600]  這一幫人
[00:14:39.600 --> 00:14:41.600]  已經在那裡
[00:14:41.600 --> 00:14:43.600]  有一百六十年了
[00:14:43.600 --> 00:14:45.600]  但是上帝呼召他們
[00:14:45.600 --> 00:14:47.600]  回到這個
[00:14:47.600 --> 00:14:49.600]  不是回到唐山
[00:14:49.600 --> 00:14:51.600]  回到耶路撒冷的地方
[00:14:51.600 --> 00:14:53.600]  經過一百六十年之後
[00:14:53.600 --> 00:14:55.600]  回到耶路撒冷的地方
[00:14:55.600 --> 00:14:57.600]  差不多很早期就到了
[00:14:57.600 --> 00:14:59.600]  去到的時候
[00:14:59.600 --> 00:15:01.600]  就告訴尼希米基
[00:15:01.600 --> 00:15:03.600]  尼希米基那個情況
[00:15:03.600 --> 00:15:05.600]  是非常非常的惡劣
[00:15:05.600 --> 00:15:09.600]  為什麼會惡劣呢
[00:15:09.600 --> 00:15:11.600]  他有這樣說法
[00:15:11.600 --> 00:15:13.600]  那些被歸回城下的人
[00:15:13.600 --> 00:15:15.600]  在猶太省遭大難
[00:15:15.600 --> 00:15:17.600]  受凌辱
[00:15:17.600 --> 00:15:19.600]  並且耶路撒冷的城牆拆毀
[00:15:19.600 --> 00:15:21.600]  城門被火焚燒
[00:15:21.600 --> 00:15:23.600]  所以
[00:15:23.600 --> 00:15:25.600]  大多數當時的猶太人
[00:15:25.600 --> 00:15:27.600]  回到巴勒斯坦的地方
[00:15:27.600 --> 00:15:29.600]  不去耶路撒冷住
[00:15:29.600 --> 00:15:31.600]  事實上
[00:15:31.600 --> 00:15:33.600]  在耶路撒冷也不容易住
[00:15:33.600 --> 00:15:35.600]  破爛的地方
[00:15:35.600 --> 00:15:37.600]  爛瓦一堆
[00:15:37.600 --> 00:15:39.600]  有誰肯去一個這樣的地方
[00:15:39.600 --> 00:15:41.600]  治安也不好
[00:15:41.600 --> 00:15:43.600]  住居環境也不好
[00:15:43.600 --> 00:15:45.600]  但是他們沒有忘記
[00:15:45.600 --> 00:15:47.600]  一件事
[00:15:47.600 --> 00:15:49.600]  為什麼他們要回到巴勒斯坦的地方
[00:15:49.600 --> 00:15:51.600]  就因為他們去到聖城耶路撒冷
[00:15:51.600 --> 00:15:53.600]  耶路撒冷就是上帝的城
[00:15:53.600 --> 00:15:55.600]  他們要建這個聖殿
[00:15:55.600 --> 00:15:57.600]  耶路撒冷最有名的
[00:15:57.600 --> 00:15:59.600]  就是聖殿在那裡
[00:15:59.600 --> 00:16:01.600]  你回到那裡
[00:16:01.600 --> 00:16:03.600]  你不在聖城耶路撒冷
[00:16:03.600 --> 00:16:05.600]  你到處去
[00:16:05.600 --> 00:16:07.600]  有什麼用呢
[00:16:07.600 --> 00:16:09.600]  你去到就是要建立耶路撒冷
[00:16:09.600 --> 00:16:11.600]  哈蘭尼回到那裡的時候
[00:16:11.600 --> 00:16:13.600]  他發覺他去到耶路撒冷
[00:16:13.600 --> 00:16:15.600]  但是不容易
[00:16:15.600 --> 00:16:17.600]  這裡給我們看到
