
[00:00:00.000 --> 00:00:05.000]  在今早的崇拜裏面
[00:02:40.600 --> 00:02:43.000]  有人又聽不明白
[00:02:43.000 --> 00:02:46.600]  就是有分別的
[00:02:46.600 --> 00:02:48.400]  為什麼有人聽得明白
[00:02:48.400 --> 00:02:50.400]  有人聽不明白
[00:02:50.400 --> 00:02:53.000]  不是因為有些人聰明一點
[00:02:53.000 --> 00:02:55.200]  醒目一點他就聽得明白
[00:02:55.200 --> 00:02:56.800]  有些人沒那麼聰明
[00:02:56.800 --> 00:02:58.400]  讀書少又聽不明白
[00:02:58.400 --> 00:03:00.400]  絕對不是
[00:03:00.400 --> 00:03:04.800]  反而是看你有沒有一個願意的心
[00:03:04.800 --> 00:03:09.800]  在乎那個人肯不肯有一個謙卑願意的心來聽
[00:03:09.800 --> 00:03:12.000]  有些人很聰明很聰明
[00:03:12.000 --> 00:03:13.800]  但是他沒有這個心
[00:03:13.800 --> 00:03:15.800]  沒有這個態度去聽
[00:03:15.800 --> 00:03:17.800]  他是聽不明白的
[00:03:17.800 --> 00:03:21.400]  這個解釋就不是我幫耶穌繞回
[00:03:21.400 --> 00:03:23.400]  是耶穌自己接著
[00:03:23.400 --> 00:03:28.600]  他很清楚我說這段話的意思就是引自
[00:03:28.600 --> 00:03:31.200]  舊約《二賽亞書》第六章
[00:03:31.200 --> 00:03:32.600]  是耶穌自己說的
[00:03:32.600 --> 00:03:36.400]  我們看回第六章或者他引用的時候
[00:03:36.400 --> 00:03:38.600]  那個意思就明白很多了
[00:03:38.600 --> 00:03:41.800]  《二賽亞書》第六章那個意思絕對不是說
[00:03:41.800 --> 00:03:44.000]  特意神令有些人不明白
[00:03:44.000 --> 00:03:47.000]  而是神說我說了這個真理出來的時候
[00:03:47.000 --> 00:03:48.400]  有些人是聽不明白的
[00:03:48.400 --> 00:03:49.000]  為什麼呢?
[00:03:49.000 --> 00:03:51.800]  因為他不想聽
[00:03:51.800 --> 00:03:53.400]  他想聽都聽不明白
[00:03:53.400 --> 00:03:55.800]  就像我引用的
[00:03:55.800 --> 00:03:58.200]  就是耶穌所說的
[00:03:58.200 --> 00:04:02.200]  以賽亞的預言正是要應驗他們的身上
[00:04:02.200 --> 00:04:04.600]  以賽亞說他們聽是聽見了
[00:04:04.600 --> 00:04:05.800]  但是聽不明白
[00:04:05.800 --> 00:04:07.000]  看是看見了
[00:04:07.000 --> 00:04:08.600]  但是看不到
[00:04:08.600 --> 00:04:10.000]  不能夠領悟
[00:04:10.000 --> 00:04:11.800]  因為很清楚
[00:04:11.800 --> 00:04:13.200]  有個原因的
[00:04:13.200 --> 00:04:15.000]  不是神讓他聽到
[00:04:15.000 --> 00:04:18.000]  因為這些人的心是遲鈍的
[00:04:18.000 --> 00:04:19.600]  用不靈的耳朵去聽
[00:04:19.600 --> 00:04:21.400]  又閉上眼睛
[00:04:21.400 --> 00:04:24.200]  免得中文也不是很好
[00:04:24.200 --> 00:04:26.800]  原文是mipoten這個字
[00:04:26.800 --> 00:04:28.200]  是如果
[00:04:28.200 --> 00:04:30.400]  就是說在什麼情況之下
[00:04:30.400 --> 00:04:33.800]  他們願意用他們的眼睛去看見
[00:04:33.800 --> 00:04:34.600]  耳朵聽的時候
[00:04:34.600 --> 00:04:35.400]  心裡明白
[00:04:35.400 --> 00:04:37.000]  神說他馬上
[00:04:37.000 --> 00:04:38.800]  他們的心就迴轉
[00:04:38.800 --> 00:04:41.000]  那時候神就說我就醫治他們
[00:04:41.000 --> 00:04:43.000]  所以神是想醫治他們的
[00:04:43.000 --> 00:04:45.400]  不過如果你真的抗拒的話
[00:04:45.400 --> 00:04:47.400]  神沒有辦法
[00:04:47.400 --> 00:04:51.400]  所以這個就是耶穌為什麼用比喻
[00:04:51.400 --> 00:04:53.800]  不是直接的去解釋
[00:04:53.800 --> 00:04:58.000]  因為比喻是讓有些人能夠把握到
[00:04:58.000 --> 00:05:01.200]  他就能夠明白
[00:05:01.200 --> 00:05:03.400]  是用心去把握的
[00:05:03.400 --> 00:05:05.600]  這是第一個很重要的
[00:05:05.600 --> 00:05:07.600]  有些人以為他明
[00:05:07.600 --> 00:05:08.600]  他以為明
[00:05:08.600 --> 00:05:10.400]  不過他只是很表面
[00:05:10.400 --> 00:05:13.000]  並且是搞錯了
[00:05:13.000 --> 00:05:16.000]  所以耶穌再加多一個層次
[00:05:16.000 --> 00:05:19.000]  他說如果有些人越來越明的
[00:05:19.000 --> 00:05:20.400]  有的還要加給他
[00:05:20.400 --> 00:05:23.400]  沒有的連他本來有的都拿走
[00:05:23.400 --> 00:05:27.000]  就是說有一個深度
[00:05:27.000 --> 00:05:33.000]  比喻他沒有直接去解釋一些天國的道理
[00:05:33.000 --> 00:05:35.800]  是要讓我們進入這個比喻裡面
[00:05:35.800 --> 00:05:39.200]  如果你的心是願意打開
[00:05:39.200 --> 00:05:40.800]  耶穌很想你明白
[00:05:40.800 --> 00:05:43.800]  並且這個明白不單止停留在表面上
[00:05:43.800 --> 00:05:46.200]  並且你明白了之後
[00:05:46.200 --> 00:05:47.800]  你去經歷、體會
[00:05:47.800 --> 00:05:49.600]  哇 越來越精彩
[00:05:49.600 --> 00:05:52.000]  越來越豐富、越來越多
[00:05:52.000 --> 00:05:53.400]  一生就用
[00:05:53.400 --> 00:05:55.400]  永恆都有個祝福
[00:05:55.400 --> 00:05:57.200]  但是如果你說我不願意
[00:05:57.200 --> 00:05:58.600]  這很膚淺的
[00:05:58.600 --> 00:06:00.000]  我都是不願意接受
[00:06:00.000 --> 00:06:01.600]  你摸一個接受心的時候
[00:06:01.600 --> 00:06:03.400]  你不單止看到最表面
[00:06:03.400 --> 00:06:04.600]  甚至你明錯了
[00:06:04.600 --> 00:06:05.800]  甚至你不明
[00:06:05.800 --> 00:06:07.200]  不明白之後
[00:06:07.200 --> 00:06:09.400]  你越走就反而越離開
[00:06:09.400 --> 00:06:12.600]  本來你聰明可以明的東西
[00:06:12.600 --> 00:06:13.600]  你都會搞錯
[00:06:13.600 --> 00:06:15.600]  這個世界有很多很聰明的人
[00:06:15.600 --> 00:06:16.800]  是白白的 是不是?
[00:06:16.800 --> 00:06:18.000]  我們都發覺
[00:06:18.000 --> 00:06:19.200]  說的那些東西
[00:06:19.200 --> 00:06:20.000]  想的那些東西
[00:06:20.000 --> 00:06:22.000]  簡直是離譜的
[00:06:22.000 --> 00:06:23.400]  common sense都不會
[00:06:23.400 --> 00:06:24.600]  騙他也會說
[00:06:24.600 --> 00:06:26.200]  他還有很聰明的方法
[00:06:26.200 --> 00:06:27.600]  自我解釋到
[00:06:27.600 --> 00:06:29.000]  其實是在騙自己
[00:06:29.000 --> 00:06:30.400]  騙其他人
[00:06:30.400 --> 00:06:33.400]  這個就是耶穌所說的那個精彩之處
[00:06:33.400 --> 00:06:35.800]  好了 今天早上我們當然不是停留在
[00:06:35.800 --> 00:06:38.200]  這個耶穌所說的方法
[00:06:38.200 --> 00:06:39.400]  或者那些條件
[00:06:39.400 --> 00:06:44.800]  我們都願意用一個很謙卑的
[00:06:44.800 --> 00:06:47.000]  開放的心 願意的心
[00:06:47.000 --> 00:06:50.800]  去聆聽這些天國比喻裡面的奧秘
[00:06:50.800 --> 00:06:55.000]  但是我們要抓住那個入手點
[00:06:55.000 --> 00:06:56.200]  不是聰明的人
[00:06:56.200 --> 00:06:57.600]  或者讀失書多的人
[00:06:57.600 --> 00:06:59.800]  而是我們找到那個重點
[00:06:59.800 --> 00:07:01.800]  所以解那個比喻的時候
[00:07:01.800 --> 00:07:02.800]  了解比喻的時候
[00:07:02.800 --> 00:07:03.600]  很重要的
[00:07:03.600 --> 00:07:06.800]  你找到它的那個焦點
[00:07:06.800 --> 00:07:08.800]  看到我的手在動
[00:07:08.800 --> 00:07:10.000]  焦點
[00:07:10.000 --> 00:07:12.400]  如果你懂得中學數學的
[00:07:12.400 --> 00:07:15.000]  其實你知道我想做什麼
[00:07:15.000 --> 00:07:17.800]  因為其實比喻中文
[00:07:17.800 --> 00:07:20.600]  在英文的翻譯就是
[00:07:20.600 --> 00:07:22.000]  terrible 是不是?
[00:07:22.000 --> 00:07:23.400]  英文聖經
[00:07:23.400 --> 00:07:26.000]  其實是來自希臘文一個字
[00:07:26.000 --> 00:07:28.400]  就叫做parabola
[00:07:28.400 --> 00:07:30.400]  parabola
[00:07:30.400 --> 00:07:32.200]  這個字
[00:07:32.200 --> 00:07:34.200]  這個字我剛才說了兩次
[00:07:34.200 --> 00:07:35.600]  其實英文有兩個翻譯
[00:07:35.600 --> 00:07:37.000]  一個就是比喻
[00:07:37.000 --> 00:07:39.600]  還有一個我們讀數學的時候讀過的
[00:07:39.600 --> 00:07:40.800]  中學的時候讀過的
[00:07:40.800 --> 00:07:42.800]  就叫做泡沫線 是不是?
[00:07:42.800 --> 00:07:44.800]  parabola
[00:07:44.800 --> 00:07:46.000]  泡沫線
[00:07:46.000 --> 00:07:47.600]  泡沫線是什麼呢?
[00:07:47.600 --> 00:07:49.800]  就是說你扔一塊石頭在天空
[00:07:49.800 --> 00:07:51.400]  它就這樣跌下來
[00:07:51.400 --> 00:07:52.800]  有個弧形的
[00:07:52.800 --> 00:07:54.600]  這個弧形向斜一點
[00:07:54.600 --> 00:07:55.600]  又會有個弧形
[00:07:55.600 --> 00:07:56.800]  高一點又有個弧形
[00:07:56.800 --> 00:07:58.800]  不過如果你懂得數學
[00:07:58.800 --> 00:08:00.600]  或者簡單物理
[00:08:00.600 --> 00:08:02.600]  你知道其實每一次的弧形
[00:08:02.600 --> 00:08:04.000]  都不是隨便出來的
[00:08:04.000 --> 00:08:06.400]  它是沿著一個無形的
[00:08:06.400 --> 00:08:08.400]  但是存在著的焦點
[00:08:08.400 --> 00:08:10.400]  一個focus在這裡的
[00:08:10.400 --> 00:08:12.800]  只要你知道那個焦點在哪裡
[00:08:12.800 --> 00:08:15.600]  你就可以畫出整個弧形的了
[00:08:15.600 --> 00:08:18.600]  所以這個就是我們了解
[00:08:18.600 --> 00:08:19.600]  terrible
[00:08:19.600 --> 00:08:21.800]  了解比喻一個很重要的東西
[00:08:21.800 --> 00:08:23.800]  要抓住這個焦點
[00:08:23.800 --> 00:08:26.800]  抓住這個焦點之後
[00:08:26.800 --> 00:08:28.000]  我們就可以了解
[00:08:28.000 --> 00:08:30.400]  展開整個的比喻
[00:08:30.400 --> 00:08:32.800]  不會走到離譜
[00:08:32.800 --> 00:08:34.000]  完全掉落
[00:08:34.000 --> 00:08:40.000]  這個就是我們對於比喻的了解
[00:08:40.000 --> 00:08:41.600]  現在我們試一下
[00:08:41.600 --> 00:08:43.400]  在這段聖經裡面
[00:08:43.400 --> 00:08:45.000]  這七個比喻當中
[00:08:45.000 --> 00:08:49.800]  去慢慢來看有四組的比喻
[00:08:49.800 --> 00:08:51.800]  四組的比喻
[00:08:51.800 --> 00:08:53.200]  要表現給我們
[00:08:53.200 --> 00:08:57.600]  要讓我們明白四樣天國的奧秘
[00:08:57.600 --> 00:08:58.800]  很寶貴
[00:08:58.800 --> 00:09:00.000]  好像耶穌所說
[00:09:00.000 --> 00:09:01.600]  你得到之後
[00:09:01.600 --> 00:09:03.400]  你就能夠打開你的生命
[00:09:03.400 --> 00:09:05.800]  你的生命就會不單止被醫治
[00:09:05.800 --> 00:09:08.200]  並且是愈發的豐富
[00:09:08.200 --> 00:09:11.600]  所以今天我們一起來開這個寶藏
[00:09:11.600 --> 00:09:15.200]  我們來看看每一個組的比喻裡面
[00:09:15.200 --> 00:09:17.400]  它的焦點在哪裡
[00:09:17.400 --> 00:09:18.800]  抓住那個焦點
[00:09:18.800 --> 00:09:21.600]  我們就能夠將比喻裡面很深刻
[00:09:21.600 --> 00:09:23.400]  但不是深奧的
[00:09:23.400 --> 00:09:26.000]  這些奧秘彰顯出來
[00:09:26.000 --> 00:09:27.600]  成為你和我們
[00:09:27.600 --> 00:09:32.000]  在屬靈生命裡面一個很寶貴的禮物
[00:09:32.000 --> 00:09:34.000]  好 我們一起來看
[00:09:34.000 --> 00:09:37.400]  這七個比喻雖然是很多
[00:09:37.400 --> 00:09:40.600]  但我相信對於基督徒的頂姐妹來說
[00:09:40.600 --> 00:09:42.000]  是很熟悉的
[00:09:42.000 --> 00:09:43.800]  所以我們都不需要慢慢來讀
[00:09:43.800 --> 00:09:45.200]  有機會有時間
[00:09:45.200 --> 00:09:48.600]  你就回去看回《馬頭福音》十三章
[00:09:48.600 --> 00:09:49.800]  相關的經文
[00:09:49.800 --> 00:09:51.600]  你就自然會知道
[00:09:51.600 --> 00:09:54.400]  我就跟大家很總結的來引用
[00:09:54.400 --> 00:09:57.200]  一說就說我記得了
[00:09:57.200 --> 00:10:02.000]  第一組的比喻我們稱它為殺種的比喻
[00:10:02.000 --> 00:10:03.800]  殺種的比喻記得了
[00:10:03.800 --> 00:10:07.400]  殺種的比喻說了有四種的情況
[00:10:07.400 --> 00:10:11.400]  就好像一個殺種的人去殺種這樣
[00:10:11.400 --> 00:10:14.400]  耶穌很明顯在解釋的時候
[00:10:14.400 --> 00:10:17.000]  祂說的當然不是普通的殺種
[00:10:17.000 --> 00:10:21.200]  這個殺種就好像神將祂的真理
[00:10:21.200 --> 00:10:22.400]  放在人的心裡面
[00:10:22.400 --> 00:10:25.200]  我們的土壤就是我們的心田
[00:10:25.200 --> 00:10:28.400]  我們人的心就好像土壤一樣
[00:10:28.400 --> 00:10:32.200]  神自己天國的道和祂的真理
[00:10:32.200 --> 00:10:34.200]  就好像這個殺種的人
[00:10:34.200 --> 00:10:37.800]  放在我們心裡面的種子
[00:10:37.800 --> 00:10:39.600]  那就成長了
[00:10:39.600 --> 00:10:42.600]  一個好的土壤
[00:10:42.600 --> 00:10:44.800]  然後有神自己的真理了
[00:10:44.800 --> 00:10:46.800]  那我們屬靈上就成長了
[00:10:46.800 --> 00:10:50.600]  所以說的是屬靈的增長和成長
[00:10:50.600 --> 00:10:52.400]  所以耶穌在一個比喻裡面說
[00:10:52.400 --> 00:10:54.600]  如果是這樣的時候很正常的
[00:10:54.600 --> 00:10:56.200]  一個正常的屬靈增長
[00:10:56.200 --> 00:10:58.000]  就是三十倍、六十倍、一百倍
[00:10:58.000 --> 00:10:59.400]  就是這麼簡單
[00:10:59.400 --> 00:11:03.000]  不過耶穌也說了
[00:11:03.000 --> 00:11:06.400]  在這些情況下有些不正常的情況
[00:11:06.400 --> 00:11:08.800]  有三種不正常的情況
[00:11:08.800 --> 00:11:10.800]  不健康的情況
[00:11:10.800 --> 00:11:12.200]  為什麼不正常呢?
[00:11:12.200 --> 00:11:15.400]  因為第一種殺種的時候
[00:11:15.400 --> 00:11:17.400]  有些種子落在路的旁邊
[00:11:17.400 --> 00:11:19.000]  沒有落在泥土裡
[00:11:19.000 --> 00:11:21.400]  沒有落在應該的土壤裡面
[00:11:21.400 --> 00:11:23.000]  於是它長不起
[00:11:23.000 --> 00:11:25.200]  不小心鳥來擔了它
[00:11:25.200 --> 00:11:26.400]  沒有了
[00:11:26.400 --> 00:11:28.000]  長不出來
[00:11:28.000 --> 00:11:29.200]  第二種
[00:11:29.200 --> 00:11:30.800]  放在土壤裡
[00:11:30.800 --> 00:11:31.800]  那就長了
[00:11:31.800 --> 00:11:33.200]  長得很快
[00:11:33.200 --> 00:11:34.400]  正常的
[00:11:34.400 --> 00:11:37.400]  不過原來那些土壤很淺的
[00:11:37.400 --> 00:11:39.000]  下面是石頭
[00:11:39.000 --> 00:11:40.600]  所以沒有根
[00:11:40.600 --> 00:11:42.000]  所以長得很快
[00:11:42.000 --> 00:11:43.200]  它又夭折了
[00:11:43.200 --> 00:11:46.600]  這是第二種不健康和不正常的情況
[00:11:46.600 --> 00:11:49.000]  第三種土壤夠深了
[00:11:49.000 --> 00:11:50.200]  那就長得很好
[00:11:50.200 --> 00:11:53.200]  誰知道旁邊有些荊棘擠著它
[00:11:53.200 --> 00:11:55.200]  所以只能夠有一個限度
[00:11:55.200 --> 00:11:57.600]  差不多都沒有長大
[00:11:57.600 --> 00:11:59.800]  於是也是不健康
[00:11:59.800 --> 00:12:01.800]  有病的情況
[00:12:01.800 --> 00:12:05.400]  也不能夠好好的成長
[00:12:05.400 --> 00:12:08.000]  這裡很清楚的
[00:12:08.000 --> 00:12:09.000]  就在說
[00:12:09.000 --> 00:12:11.400]  原來我們的屬靈成長
[00:12:11.400 --> 00:12:14.000]  是有正常的
[00:12:14.000 --> 00:12:18.000]  也有些困難令我們不成長得健康的
[00:12:19.600 --> 00:12:21.600]  如果你留心看一下
[00:12:21.600 --> 00:12:25.400]  耶穌說的這四種情況的比喻裡面
[00:12:25.400 --> 00:12:28.200]  是有四種力量存在的
[00:12:28.200 --> 00:12:29.800]  今天我們要解開的時候
[00:12:29.800 --> 00:12:32.200]  我一定要了解這四種力量
[00:12:32.200 --> 00:12:36.600]  兩種是讓我們可以成長得正常
[00:12:36.600 --> 00:12:38.600]  並且越來越好的
[00:12:38.600 --> 00:12:40.400]  有兩種
[00:12:40.400 --> 00:12:44.600]  是破壞、拉我們離開成長的
[00:12:44.600 --> 00:12:47.400]  這四種我列在這裡很清楚了
[00:12:47.800 --> 00:12:51.400]  兩種正常的拉力
[00:12:51.400 --> 00:12:54.000]  或者我叫正面的力量是什麼呢?
[00:12:54.000 --> 00:12:56.000]  一是來自人的內心
[00:12:56.000 --> 00:12:59.600]  二是來自神自己超自然的吸引力
[00:12:59.600 --> 00:13:01.800]  在這裡就好像剛才說的
[00:13:01.800 --> 00:13:05.000]  一個正常的土壤就好像你和我的內心
[00:13:05.000 --> 00:13:06.400]  神做你和我
[00:13:06.400 --> 00:13:08.200]  甚至不是基督徒也好
[00:13:08.200 --> 00:13:09.600]  其實他沒有留意而已
[00:13:09.600 --> 00:13:11.000]  你有留意你就知道了
[00:13:11.000 --> 00:13:12.400]  你都一定會知道
[00:13:12.400 --> 00:13:13.600]  其實人的內心
[00:13:13.600 --> 00:13:15.600]  基本上神創造我們的時候
[00:13:15.600 --> 00:13:17.200]  我們是需要神的
[00:13:17.200 --> 00:13:18.400]  就像土壤一樣
[00:13:18.400 --> 00:13:20.800]  落粒種子正常地生長
[00:13:20.800 --> 00:13:22.200]  這有什麼特別呢?
[00:13:22.200 --> 00:13:24.800]  所以屬靈生命應該是成長的
[00:13:24.800 --> 00:13:26.800]  應該是越來越好的
[00:13:26.800 --> 00:13:28.000]  越來越愛神的
[00:13:28.000 --> 00:13:28.600]  為什麼呢?
[00:13:28.600 --> 00:13:32.000]  因為我們人的心靈根本就是需要神的
[00:13:32.000 --> 00:13:35.000]  其實我們留意一下自己的心靈
[00:13:35.000 --> 00:13:36.400]  如果是誠實的
[00:13:36.400 --> 00:13:39.200]  你知道我們人生怎麼會有把握呢?
[00:13:39.200 --> 00:13:41.400]  有些事情可以暫時有把握
[00:13:41.400 --> 00:13:43.800]  但是真正的安全感
[00:13:43.800 --> 00:13:46.400]  除非來自那位絕對有能力
[00:13:46.400 --> 00:13:48.000]  又帶領我們
[00:13:48.000 --> 00:13:50.000]  保守我們與我們同行的神
[00:13:50.000 --> 00:13:53.600]  所以我們其實是需要神才有真正的安全感
[00:13:53.600 --> 00:13:55.000]  人其實是知道的
[00:13:55.000 --> 00:13:59.600]  其實我們心裡面就是有這種天然的天心
[00:13:59.600 --> 00:14:01.600]  每一個人都有這樣的需要
[00:14:01.600 --> 00:14:03.000]  我們是需要神的
[00:14:03.000 --> 00:14:04.800]  或者我們說
[00:14:04.800 --> 00:14:05.800]  我們都知道
[00:14:05.800 --> 00:14:10.400]  如果我們要尋找一個真正的愛和陪伴的關係
[00:14:10.400 --> 00:14:12.200]  這是我們每一個人都需要的
[00:14:12.200 --> 00:14:16.000]  是要神才能夠真正滿足到這種愛
[00:14:16.000 --> 00:14:17.600]  無條件的愛
[00:14:17.600 --> 00:14:18.600]  是不是?
[00:14:18.600 --> 00:14:20.600]  人間的愛當然會很好
[00:14:20.600 --> 00:14:22.600]  我們都不斷要追求
[00:14:22.600 --> 00:14:24.000]  不過我們都明白的
[00:14:24.000 --> 00:14:26.400]  其實有哪一個愛的關係
[00:14:26.400 --> 00:14:30.600]  無論是朋友、無論是夫婦、無論是父母子女
[00:14:30.600 --> 00:14:35.000]  都沒有辦法能夠真正得到這種絕對完美的關係
[00:14:35.000 --> 00:14:38.200]  就是說對方能夠完全的了解你
[00:14:38.200 --> 00:14:40.000]  完全的接納你
[00:14:40.000 --> 00:14:40.800]  是不是?
[00:14:40.800 --> 00:14:44.200]  你可以毫無保留的依賴他
[00:14:45.000 --> 00:14:46.400]  更加重要的
[00:14:46.400 --> 00:14:50.200]  沒有一個人能夠夠膽說我永遠不會離開你
[00:14:50.200 --> 00:14:55.000]  其實我們心裡面知道一個絕對能夠符合這些條件的
[00:14:55.000 --> 00:14:57.600]  我們真是在這種關係裡面
[00:14:57.600 --> 00:15:00.200]  在愛裡面一個完美的對象只有什麼呢?
[00:15:00.200 --> 00:15:01.200]  是神自己
[00:15:01.200 --> 00:15:05.000]  所以你和我心裡面的心田
[00:15:05.000 --> 00:15:09.600]  田本來就是等待種子下來生長的
[00:15:09.600 --> 00:15:11.000]  這個是很自然的
[00:15:12.000 --> 00:15:16.000]  這個根本就是神給我們田的第一個
[00:15:16.000 --> 00:15:18.600]  就是我們心裡面對神的渴慕和需要
[00:15:18.600 --> 00:15:20.000]  好了
[00:15:20.000 --> 00:15:21.400]  更加美麗的
[00:15:21.400 --> 00:15:24.200]  這裡說到神真的將種子
[00:15:24.200 --> 00:15:26.200]  就是祂自己和祂的真理
[00:15:26.200 --> 00:15:28.000]  散落到我們的心田裡面
[00:15:28.000 --> 00:15:29.800]  這樣就一拍即合了
[00:15:29.800 --> 00:15:31.200]  我們又需要神
[00:15:31.200 --> 00:15:35.200]  神自己本身都有祂自己偉大的吸引力
[00:15:35.200 --> 00:15:36.800]  當我們了解神的時候
[00:15:36.800 --> 00:15:37.800]  真的
[00:15:37.800 --> 00:15:40.400]  我們心裡面所需要的正正就是這個了
[00:15:40.800 --> 00:15:43.000]  就是那位絕對有能力的
[00:15:43.000 --> 00:15:44.400]  無所不知
[00:15:44.400 --> 00:15:45.800]  無所不能的神
[00:15:45.800 --> 00:15:47.600]  如果祂陪伴我們行人生的路
[00:15:47.600 --> 00:15:48.400]  我們當然是
[00:15:48.400 --> 00:15:49.400]  就是
[00:15:49.400 --> 00:15:49.800]  是不是?
[00:15:49.800 --> 00:15:50.600]  正好
[00:15:50.600 --> 00:15:51.800]  就是需要那個
[00:15:51.800 --> 00:15:55.400]  而神就是有這樣的吸引力和特性
[00:15:55.400 --> 00:15:59.800]  神的愛就是那種無微不至的關懷的愛
[00:15:59.800 --> 00:16:01.600]  正是我們心裡面所渴慕
[00:16:01.600 --> 00:16:03.400]  祂永遠不會離開我們的愛
[00:16:03.400 --> 00:16:05.800]  所以神有祂的吸引力
[00:16:05.800 --> 00:16:07.400]  就好像種子
[00:16:07.400 --> 00:16:09.600]  一個好種子
[00:16:09.600 --> 00:16:12.800]  正常的種子就是神自己的吸引力
[00:16:12.800 --> 00:16:14.800]  加上我們的土壤
[00:16:14.800 --> 00:16:16.200]  我們對神的需要
[00:16:16.200 --> 00:16:17.600]  一拍即合
[00:16:17.600 --> 00:16:20.600]  沒有理由不會成長的
[00:16:20.600 --> 00:16:23.600]  我們屬靈生命每個人正常一定會成長
[00:16:23.600 --> 00:16:24.200]  耶穌說
[00:16:24.200 --> 00:16:25.800]  三十倍、六十倍、一百倍
[00:16:25.800 --> 00:16:26.800]  就是這麼說下去了
[00:16:26.800 --> 00:16:27.800]  不就正常了
[00:16:27.800 --> 00:16:29.600]  這是最簡單的道理
[00:16:29.600 --> 00:16:31.600]  不過剛才說
[00:16:31.600 --> 00:16:33.200]  除了這兩種力量之外
[00:16:33.200 --> 00:16:35.200]  耶穌提醒我們這個比喻裡面
[00:16:35.200 --> 00:16:37.600]  還有兩種負面的力量
[00:16:37.600 --> 00:16:40.000]  有些不正常的情況會出現的
[00:16:40.000 --> 00:16:44.400]  以至為什麼會越信這個人越冷淡呢?
[00:16:44.400 --> 00:16:46.400]  就是說有病了
[00:16:46.400 --> 00:16:47.600]  是不是?
[00:16:47.600 --> 00:16:49.400]  或者去年比今年還好
[00:16:49.400 --> 00:16:50.800]  為什麼今年還退步了呢?
[00:16:50.800 --> 00:16:52.200]  去年和城市的關係是這樣
