
[00:00:00.000 --> 00:00:02.720]  在新聞的報告
[00:11:13.280 --> 00:11:14.640]  我喜歡怎樣就怎樣
[00:11:14.640 --> 00:11:15.920]  這是第二樣東西
[00:11:15.920 --> 00:11:16.640]  第三
[00:11:16.640 --> 00:11:20.240]  將生育和婚姻分開
[00:11:20.240 --> 00:11:23.360]  生育不一定要在婚姻里做
[00:11:23.360 --> 00:11:26.000]  而是說我喜歡怎樣生就怎樣生
[00:11:26.000 --> 00:11:28.720]  我喜歡怎樣做就怎樣做
[00:11:28.720 --> 00:11:30.000]  因為這樣
[00:11:30.000 --> 00:11:31.680]  我們就見到
[00:11:31.680 --> 00:11:34.880]  家庭婚姻的破裂
[00:11:34.880 --> 00:11:38.800]  是令到在家裡的家教
[00:11:38.800 --> 00:11:39.920]  道德的教育
[00:11:39.920 --> 00:11:41.600]  倫理的教育
[00:11:41.600 --> 00:11:42.960]  規範的教育
[00:11:42.960 --> 00:11:44.560]  公眾利益的教育
[00:11:44.560 --> 00:11:46.000]  是要去想人家
[00:11:46.000 --> 00:11:47.040]  不要只想自己
[00:11:47.040 --> 00:11:50.800]  這些教育蕩然無存
[00:11:50.800 --> 00:11:53.920]  就是因為這些蕩然無存之後
[00:11:53.920 --> 00:11:55.520]  接下來的結果
[00:11:55.520 --> 00:11:56.480]  這個社會
[00:11:56.480 --> 00:11:58.160]  就越來越多
[00:11:58.160 --> 00:12:00.960]  無法無天的行為
[00:12:00.960 --> 00:12:02.160]  為什麼會這樣呢?
[00:12:02.160 --> 00:12:03.840]  就是因為我們覺得
[00:12:03.840 --> 00:12:06.080]  我的權利先行
[00:12:06.080 --> 00:12:08.320]  我的自由先行
[00:12:08.320 --> 00:12:11.600]  我吸煙關你什麼事?
[00:12:11.600 --> 00:12:13.200]  我喜歡吃就吃
[00:12:13.200 --> 00:12:14.240]  喜歡怎樣就怎樣
[00:12:14.240 --> 00:12:16.320]  我吸毒關你什麼事?
[00:12:16.320 --> 00:12:17.280]  我需要吸
[00:12:17.280 --> 00:12:18.160]  我喜歡吸
[00:12:18.160 --> 00:12:20.480]  你就不要影響我的自由
[00:12:20.480 --> 00:12:22.240]  全部都是這樣
[00:12:22.240 --> 00:12:24.560]  如果你是整個社會裡面
[00:12:24.560 --> 00:12:27.680]  規範不合我的心意的時間
[00:12:27.680 --> 00:12:28.800]  我就去示威
[00:12:28.800 --> 00:12:29.760]  我就去搗蛋
[00:12:29.760 --> 00:12:31.600]  我就去毀壞
[00:12:31.600 --> 00:12:34.560]  我就用各種方法衝擊
[00:12:34.560 --> 00:12:36.000]  跪下我的頂之背
[00:12:36.000 --> 00:12:40.160]  我們見到《創世記》第六章的背景
[00:12:40.160 --> 00:12:43.920]  去到9到22節的時候
[00:12:43.920 --> 00:12:46.640]  你就會看到非常清晰
[00:12:46.640 --> 00:12:51.120]  是地上滿了強暴
[00:12:51.120 --> 00:12:54.480]  神觀看這個世界是怎樣呢?
[00:12:54.480 --> 00:12:55.760]  是這件事敗壞了
[00:12:55.760 --> 00:12:59.680]  凡有血氣的人在地上都敗壞了行為
[00:12:59.680 --> 00:13:01.200]  換句話來說
[00:13:01.200 --> 00:13:03.360]  就是因為大家看見
[00:13:03.360 --> 00:13:05.280]  那麼多的人無法無天
[00:13:05.280 --> 00:13:06.480]  他照樣都是這樣
[00:13:06.480 --> 00:13:07.600]  沒事的
[00:13:07.600 --> 00:13:09.520]  哦,原來可以做完一大堆的事
[00:13:09.520 --> 00:13:11.760]  打人、毀壞、燒東西什麼的
[00:13:11.760 --> 00:13:13.520]  最後都是沒事的
[00:13:13.520 --> 00:13:15.280]  既然是這樣的時間
[00:13:15.280 --> 00:13:17.200]  索性見到這樣的事
[00:13:17.200 --> 00:13:18.480]  我就以牙還牙
[00:13:18.480 --> 00:13:20.080]  以暴抑暴
[00:13:20.080 --> 00:13:24.000]  繼續不斷就是這樣
[00:13:24.000 --> 00:13:26.720]  跪下我的頂之背
[00:13:26.720 --> 00:13:29.360]  我講到第六章開頭
[00:13:29.360 --> 00:13:31.040]  我就看回今天的情況
[00:13:31.040 --> 00:13:35.120]  完全十足十一樣
[00:13:35.120 --> 00:13:37.200]  多元的婚姻
[00:13:37.200 --> 00:13:40.480]  已經在世界很多不同的地方開始
[00:13:40.480 --> 00:13:42.800]  美國開始了同性的婚姻合法
[00:13:42.800 --> 00:13:46.400]  加拿大又完全的認同同性的婚姻
[00:13:46.400 --> 00:13:49.920]  歐洲越來越多的地方同性婚姻合法
[00:13:49.920 --> 00:13:53.120]  澳洲、紐西蘭已經趨向那一步
[00:13:53.120 --> 00:13:55.840]  接下來就是香港和台灣
[00:13:55.840 --> 00:13:57.680]  越來越多的人都感覺到
[00:13:57.680 --> 00:14:00.960]  是志在必然會通過的
[00:14:00.960 --> 00:14:03.440]  接下來就是新加坡
[00:14:03.440 --> 00:14:05.440]  我自己心目中我相信
[00:14:05.440 --> 00:14:09.040]  這個世界繼續這樣走下去的時候
[00:14:09.040 --> 00:14:12.960]  全球只會有一種國家
[00:14:12.960 --> 00:14:15.600]  是不會通過同性婚姻的
[00:14:15.600 --> 00:14:18.400]  你猜不猜到是哪種國家呢?
[00:14:18.400 --> 00:14:20.400]  是伊斯蘭的國家
[00:14:20.400 --> 00:14:23.920]  其餘的全部都會失守
[00:14:23.920 --> 00:14:24.960]  親愛的頂之背
[00:14:24.960 --> 00:14:26.240]  就在這個時候
[00:14:26.240 --> 00:14:29.280]  神就向整個世界的人
[00:14:29.280 --> 00:14:30.640]  創世記的時候
[00:14:30.640 --> 00:14:33.360]  就向我們發出一些警告
[00:14:33.360 --> 00:14:34.960]  這個警告是什麼呢?
[00:14:34.960 --> 00:14:37.200]  是這個世界已經敗壞了
[00:14:37.200 --> 00:14:39.360]  整個世界已經敗壞了
[00:14:39.360 --> 00:14:42.720]  婚姻敗壞、道德敗壞、滿了強暴
[00:14:42.720 --> 00:14:43.840]  是因為這樣
[00:14:43.840 --> 00:14:46.240]  在這個一坨東西的世代
[00:14:46.240 --> 00:14:48.960]  是已經無法收拾的世代
[00:14:48.960 --> 00:14:51.760]  是只會越來越多人受害
[00:14:51.760 --> 00:14:53.920]  而且這種害
[00:14:53.920 --> 00:14:55.280]  不僅是今生
[00:14:55.280 --> 00:14:57.680]  甚至可能會來生都受害了
[00:14:57.680 --> 00:14:59.200]  神就在這個時間
[00:14:59.200 --> 00:15:04.000]  要重整整個世界的秩序
[00:15:04.000 --> 00:15:05.440]  這個秩序是什麼呢?
[00:15:05.440 --> 00:15:07.440]  第一,清洗
[00:15:07.440 --> 00:15:12.880]  第二,保留那些很合神心意的
[00:15:12.880 --> 00:15:16.000]  所以今天跟大家來分享的
[00:15:16.000 --> 00:15:18.560]  就跟大家來講一講
[00:15:18.560 --> 00:15:22.400]  方舟外和方舟內
[00:15:22.400 --> 00:15:24.400]  帶來一些結果
[00:15:24.400 --> 00:15:28.720]  首先我們要看看方舟的內
[00:15:28.720 --> 00:15:32.240]  方舟是神給人的出路
[00:15:32.240 --> 00:15:37.200]  我們看看這個方舟的設計
[00:15:37.200 --> 00:15:38.960]  神在十四節
[00:15:38.960 --> 00:15:40.560]  六章十四節
[00:15:40.560 --> 00:15:42.560]  祂叫它「羅瓦」
[00:15:42.560 --> 00:15:44.080]  你用戈飛木
[00:15:44.080 --> 00:15:46.080]  是那些最好的木
[00:15:46.080 --> 00:15:47.920]  浸都不會爛的木
[00:15:47.920 --> 00:15:49.840]  浸都不會壞的木
[00:15:49.840 --> 00:15:51.760]  是保留長久的木
[00:15:51.760 --> 00:15:54.000]  這種木在聖經的記載當中
[00:15:54.000 --> 00:15:56.080]  是最好的木
[00:15:56.080 --> 00:15:58.000]  做一隻方舟
[00:15:58.000 --> 00:15:59.440]  這只方舟是怎樣呢?
[00:15:59.440 --> 00:16:01.760]  是要一間一間做
[00:16:01.760 --> 00:16:02.800]  然後呢
[00:16:02.800 --> 00:16:04.640]  做完之後
[00:16:04.640 --> 00:16:06.400]  在那個地方一起
[00:16:06.400 --> 00:16:09.760]  那時候我真的有很多很多懷疑
[00:16:09.760 --> 00:16:10.640]  怎麼做啊?
[00:16:10.640 --> 00:16:12.960]  這麼久之前又沒有電鋸
[00:16:12.960 --> 00:16:14.720]  你怎麼做啊?
[00:16:14.720 --> 00:16:16.320]  我去完加拿大
[00:16:16.320 --> 00:16:18.160]  看完那些樹
[00:16:18.160 --> 00:16:19.520]  我就發覺
[00:16:19.520 --> 00:16:22.560]  哇 真的不是不可能的
[00:16:22.560 --> 00:16:24.400]  然後我看到那些樹
[00:16:24.400 --> 00:16:28.400]  我不知道有多少人有去過加拿大溫哥華的那個島
[00:16:28.400 --> 00:16:29.600]  去那裡旅行過
[00:16:29.600 --> 00:16:30.480]  有多少人去過
[00:16:30.480 --> 00:16:32.000]  我沒有舉手
[00:16:32.000 --> 00:16:34.720]  我去到那邊一個最大的奇觀
[00:16:34.720 --> 00:16:36.720]  就是那些樹
[00:16:36.720 --> 00:16:39.920]  由下面一直到樹頂
[00:16:39.920 --> 00:16:42.560]  成百尺高都好
[00:16:42.560 --> 00:16:45.120]  都是這麼粗的
[00:16:45.120 --> 00:16:46.400]  脊不甩
[00:16:46.400 --> 00:16:48.640]  都是這麼粗
[00:16:48.640 --> 00:16:50.320]  沒有說下面就大一點
[00:16:50.320 --> 00:16:51.600]  上面就越整越細
[00:16:51.600 --> 00:16:53.680]  然後越整越這樣
[00:16:53.680 --> 00:16:54.640]  而是說呢
[00:16:54.640 --> 00:16:57.760]  下面是一尺的直徑
[00:16:57.760 --> 00:17:01.360]  去到最上面都是一尺的直徑
[00:17:01.360 --> 00:17:02.880]  最高的那些去到多高啊?
[00:17:02.880 --> 00:17:03.920]  哇 我自己算一算
[00:17:03.920 --> 00:17:06.080]  我想起碼是百多尺高
[00:17:06.080 --> 00:17:09.040]  都是這樣的
[00:17:09.040 --> 00:17:10.320]  奇跡啊
[00:17:10.320 --> 00:17:12.800]  原來有些樹是這樣的
[00:17:12.800 --> 00:17:14.400]  然後我們再看一看
[00:17:14.400 --> 00:17:16.160]  神吩咐他做的時候
[00:17:16.160 --> 00:17:18.640]  是要用戈飛木來做
[00:17:18.640 --> 00:17:20.720]  然後做法就是這樣
[00:17:20.720 --> 00:17:23.600]  這整個方舟
[00:17:23.600 --> 00:17:25.840]  是長300腳
[00:17:25.840 --> 00:17:29.200]  就是450尺
[00:17:29.200 --> 00:17:30.960]  過半政府大球場
[00:17:30.960 --> 00:17:32.880]  這麼長
