
[00:00:00.000 --> 00:00:03.000]  幸福和快乐的人生
[00:04:46.000 --> 00:04:48.000]  下两场雪已经鬼散了
[00:04:48.000 --> 00:04:50.000]  骂政府又塞车
[00:04:50.000 --> 00:04:52.000]  最多下两场雪
[00:04:52.000 --> 00:04:54.000]  没什么天然灾难
[00:04:54.000 --> 00:04:56.000]  那条飞沙河不会泛滥
[00:04:56.000 --> 00:04:58.000]  不知道长江一年泛滥几次
[00:04:58.000 --> 00:05:00.000]  天然灾难
[00:05:00.000 --> 00:05:02.000]  在日本
[00:05:02.000 --> 00:05:04.000]  日本 菲律宾
[00:05:04.000 --> 00:05:06.000]  年年风灾
[00:05:06.000 --> 00:05:08.000]  日本又地震又火山爆发
[00:05:08.000 --> 00:05:10.000]  没安全感
[00:05:10.000 --> 00:05:12.000]  天然灾难 没得避免
[00:05:12.000 --> 00:05:14.000]  第二
[00:05:14.000 --> 00:05:16.000]  脑和疾病
[00:05:16.000 --> 00:05:18.000]  病痛
[00:05:18.000 --> 00:05:20.000]  难以避免
[00:05:20.000 --> 00:05:22.000]  但是在一个比较先进的城市
[00:05:22.000 --> 00:05:24.000]  在香港 在温哥华
[00:05:24.000 --> 00:05:26.000]  在加拿大
[00:05:26.000 --> 00:05:28.000]  我们医学比较昌明
[00:05:28.000 --> 00:05:30.000]  医疗系统比较完善
[00:05:30.000 --> 00:05:32.000]  可以减少这方面的痛苦
[00:05:32.000 --> 00:05:34.000]  第三
[00:05:34.000 --> 00:05:36.000]  人际伤害
[00:05:36.000 --> 00:05:38.000]  人际伤害
[00:05:38.000 --> 00:05:40.000]  其实
[00:05:40.000 --> 00:05:42.000]  是令到我们
[00:05:42.000 --> 00:05:44.000]  最痛苦的
[00:05:44.000 --> 00:05:46.000]  所以我们要将这些
[00:05:46.000 --> 00:05:48.000]  不开心不快乐的东西
[00:05:48.000 --> 00:05:50.000]  拿开它
[00:05:50.000 --> 00:05:52.000]  就可以多点幸福快乐感
[00:05:52.000 --> 00:05:54.000]  但是你发觉
[00:05:54.000 --> 00:05:56.000]  有些东西 无法避免
[00:05:56.000 --> 00:05:58.000]  譬如你身为一个日本人
[00:05:58.000 --> 00:06:00.000]  你就要面对
[00:06:00.000 --> 00:06:02.000]  那种天然的灾难
[00:06:02.000 --> 00:06:04.000]  所以日本人
[00:06:04.000 --> 00:06:06.000]  很喜欢看樱花
[00:06:06.000 --> 00:06:08.000]  樱花很有日本
[00:06:08.000 --> 00:06:10.000]  的民族
[00:06:10.000 --> 00:06:12.000]  那种宿命
[00:06:12.000 --> 00:06:14.000]  于是他们要生得灿烂
[00:06:14.000 --> 00:06:16.000]  因为生命
[00:06:16.000 --> 00:06:18.000]  可能
[00:06:18.000 --> 00:06:20.000]  很短暂
[00:06:20.000 --> 00:06:22.000]  很特别
[00:06:22.000 --> 00:06:24.000]  原来那种生存环境
[00:06:24.000 --> 00:06:26.000]  会影响到一个民族的人生观
[00:06:26.000 --> 00:06:30.000]  我今天
[00:06:30.000 --> 00:06:32.000]  和大家讲一件经文
[00:06:32.000 --> 00:06:34.000]  一节那么多
[00:06:34.000 --> 00:06:36.000]  就是在《马太福音》
[00:06:36.000 --> 00:06:38.000]  很熟悉的
[00:06:38.000 --> 00:06:40.000]  十一章应该是二十六节
[00:06:40.000 --> 00:06:42.000]  犯奴婦
[00:06:42.000 --> 00:06:44.000]  重担的人
[00:06:44.000 --> 00:06:46.000]  可以到我这里来
[00:06:46.000 --> 00:06:48.000]  我可以叫你们得安息
[00:06:48.000 --> 00:06:50.000]  经文
[00:06:50.000 --> 00:06:52.000]  很多教会很喜欢
[00:06:52.000 --> 00:06:54.000]  将它放在门口
[00:06:54.000 --> 00:06:56.000]  犯奴婦
[00:06:56.000 --> 00:06:58.000]  重担的人
[00:06:58.000 --> 00:07:00.000]  可以到我这里来
[00:07:00.000 --> 00:07:02.000]  我可以叫你们
[00:07:02.000 --> 00:07:04.000]  得安息
[00:07:04.000 --> 00:07:06.000]  当然一个的寓意
[00:07:06.000 --> 00:07:08.000]  并非只是真正那些
[00:07:08.000 --> 00:07:10.000]  做苦力
[00:07:10.000 --> 00:07:12.000]  做担担抬抬的人
[00:07:12.000 --> 00:07:14.000]  不是那些
[00:07:14.000 --> 00:07:16.000]  但是其实我们每个人
[00:07:16.000 --> 00:07:18.000]  都会有很多重担
[00:07:18.000 --> 00:07:22.000]  李生
[00:07:22.000 --> 00:07:24.000]  你太不了解温哥华了
[00:07:24.000 --> 00:07:26.000]  我都很开心
[00:07:26.000 --> 00:07:28.000]  天天出去
[00:07:28.000 --> 00:07:30.000]  你听得最多的说话
[00:07:30.000 --> 00:07:32.000]  那些说话是什么呢
[00:07:32.000 --> 00:07:34.000]  叫列治文金句
[00:07:34.000 --> 00:07:36.000]  列治文区的餐厅
[00:07:36.000 --> 00:07:38.000]  那些食肆
[00:07:38.000 --> 00:07:40.000]  你住一年半载
[00:07:40.000 --> 00:07:42.000]  你都吃不完
[00:07:42.000 --> 00:07:44.000]  有些新的有些开的
[00:07:44.000 --> 00:07:46.000]  你不停地吃
[00:07:46.000 --> 00:07:48.000]  总有新的开的
[00:07:48.000 --> 00:07:50.000]  你永远吃不完的
[00:07:50.000 --> 00:07:52.000]  这是列治文金句
[00:07:52.000 --> 00:07:54.000]  我又不想人占中
[00:07:54.000 --> 00:07:56.000]  多好啊我们
[00:07:56.000 --> 00:07:58.000]  各方面都有
[00:07:58.000 --> 00:08:00.000]  唯一的就是楼价升多少
[00:08:00.000 --> 00:08:02.000]  不过几层那些不要紧
[00:08:02.000 --> 00:08:04.000]  又炒起它
[00:08:04.000 --> 00:08:06.000]  我们多开心
[00:08:06.000 --> 00:08:08.000]  温哥华是全世界其中一个最宜居的城市
[00:08:08.000 --> 00:08:10.000]  我很喜欢在这里
[00:08:10.000 --> 00:08:12.000]  有没有位子啊
[00:08:12.000 --> 00:08:14.000]  不知道
[00:08:14.000 --> 00:08:16.000]  但是
[00:08:16.000 --> 00:08:18.000]  上帝要把我放在香港
[00:08:18.000 --> 00:08:20.000]  其实二十几三十年前
[00:08:20.000 --> 00:08:22.000]  我绝对是有
[00:08:22.000 --> 00:08:24.000]  这个机会和条件移民
[00:08:24.000 --> 00:08:26.000]  我当时升到万部众牵绊
[00:08:26.000 --> 00:08:28.000]  升到老板胡仙首客
[00:08:28.000 --> 00:08:30.000]  第一外将
[00:08:30.000 --> 00:08:32.000]  我喜欢去哪里
[00:08:32.000 --> 00:08:34.000]  很多办事处
[00:08:34.000 --> 00:08:36.000]  那时候升到胡家
[00:08:36.000 --> 00:08:38.000]  我去哪里就去哪里
[00:08:38.000 --> 00:08:40.000]  够去哪里的
[00:08:40.000 --> 00:08:42.000]  我都在一个位置
[00:08:42.000 --> 00:08:44.000]  但我仍然决定留在香港
[00:08:44.000 --> 00:08:46.000]  我再说为什么
[00:08:46.000 --> 00:08:48.000]  但是
[00:08:48.000 --> 00:08:50.000]  当你深入和大家聊天
[00:08:50.000 --> 00:08:52.000]  真的
[00:08:52.000 --> 00:08:54.000]  一家不知一家事
[00:08:54.000 --> 00:08:56.000]  每个家庭
[00:08:56.000 --> 00:08:58.000]  每个人其实都有不同的
[00:08:58.000 --> 00:09:00.000]  忧虑
[00:09:00.000 --> 00:09:02.000]  不同的重担
[00:09:02.000 --> 00:09:04.000]  我试着说几样
[00:09:04.000 --> 00:09:06.000]  一个重担是
[00:09:06.000 --> 00:09:08.000]  你放不下过去
[00:09:08.000 --> 00:09:10.000]  或者你仍然
[00:09:10.000 --> 00:09:12.000]  放不下过去
[00:09:12.000 --> 00:09:14.000]  你那个在香港
[00:09:14.000 --> 00:09:16.000]  在哪里光辉的日子
[00:09:16.000 --> 00:09:18.000]  或者你放不下过去曾经在成长的过程当中
[00:09:18.000 --> 00:09:20.000]  去受到一些伤害
[00:09:20.000 --> 00:09:22.000]  受到一些
[00:09:22.000 --> 00:09:24.000]  很难承受的痛
[00:09:24.000 --> 00:09:26.000]  那个伤口
[00:09:26.000 --> 00:09:28.000]  你不敢去处理
[00:09:28.000 --> 00:09:30.000]  你不敢去斗它
[00:09:30.000 --> 00:09:32.000]  埋藏在心里
[00:09:32.000 --> 00:09:34.000]  原来过去很多历史
[00:09:34.000 --> 00:09:36.000]  我们今天仍然背着
[00:09:36.000 --> 00:09:38.000]  放不下
[00:09:38.000 --> 00:09:40.000]  其实很多的忧鬱
[00:09:40.000 --> 00:09:42.000]  很多的抑鬱病
[00:09:42.000 --> 00:09:44.000]  就因为我们没有去处理过
[00:09:44.000 --> 00:09:46.000]  一些经年累月累积了的伤害
[00:09:46.000 --> 00:09:48.000]  第二个
[00:09:48.000 --> 00:09:50.000]  你背着很多人
[00:09:50.000 --> 00:09:52.000]  除了家庭负担
[00:09:52.000 --> 00:09:54.000]  那个必须之外
[00:09:54.000 --> 00:09:56.000]  你背着很多人的期望
[00:09:56.000 --> 00:09:58.000]  很多人对你的看法
[00:09:58.000 --> 00:10:00.000]  很多人对你的批评
[00:10:00.000 --> 00:10:02.000]  很多人对你的要求
[00:10:02.000 --> 00:10:04.000]  背着很多东西
[00:10:04.000 --> 00:10:06.000]  可能教育
[00:10:06.000 --> 00:10:08.000]  或者做任何的领袖
[00:10:08.000 --> 00:10:10.000]  你就背着很多人的期望
[00:10:10.000 --> 00:10:12.000]  个个不同
[00:10:12.000 --> 00:10:14.000]  你为什么满足那么多人呢
[00:10:14.000 --> 00:10:16.000]  于是你是背着很多人的期望
[00:10:16.000 --> 00:10:18.000]  你背着很多人的
[00:10:18.000 --> 00:10:20.000]  很辛苦的
[00:10:20.000 --> 00:10:22.000]  第三呢
[00:10:22.000 --> 00:10:24.000]  你背着你自己
[00:10:24.000 --> 00:10:26.000]  对自己的期望
[00:10:26.000 --> 00:10:28.000]  对自己的要求
[00:10:28.000 --> 00:10:30.000]  特别
[00:10:30.000 --> 00:10:32.000]  很多移民
[00:10:32.000 --> 00:10:34.000]  特别是以前的
[00:10:34.000 --> 00:10:36.000]  很有工作能力
[00:10:36.000 --> 00:10:38.000]  很有表现很理想的人来到这里
[00:10:38.000 --> 00:10:40.000]  真的有时英雄
[00:10:40.000 --> 00:10:42.000]  无庸无之地
[00:10:42.000 --> 00:10:44.000]  你可能要改行
[00:10:44.000 --> 00:10:46.000]  你要重新去学习
[00:10:46.000 --> 00:10:48.000]  你对自己有很多的要求
[00:10:48.000 --> 00:10:50.000]  期望但未必
[00:10:50.000 --> 00:10:52.000]  样样都达至
[00:10:52.000 --> 00:10:54.000]  于是你就背着自己
[00:10:54.000 --> 00:10:56.000]  或者你自己知道自己很多东西
[00:10:56.000 --> 00:10:58.000]  你自己知道自己很多坏东西
[00:10:58.000 --> 00:11:00.000]  表面很好很好
[00:11:00.000 --> 00:11:02.000]  你不敢告诉别人
[00:11:02.000 --> 00:11:04.000]  你很多的缺点
[00:11:04.000 --> 00:11:06.000]  很多的病态
[00:11:06.000 --> 00:11:08.000]  自己掩藏着
[00:11:08.000 --> 00:11:10.000]  不敢告诉别人
[00:11:10.000 --> 00:11:12.000]  自己知道
[00:11:12.000 --> 00:11:14.000]  又背着
[00:11:14.000 --> 00:11:16.000]  但是一个比较更加普遍
[00:11:16.000 --> 00:11:18.000]  就是背着对将来
[00:11:18.000 --> 00:11:20.000]  未来可能变化的
[00:11:20.000 --> 00:11:22.000]  忧虑
[00:11:22.000 --> 00:11:24.000]  特别在加拿大
[00:11:24.000 --> 00:11:26.000]  lay off是生菜
[00:11:26.000 --> 00:11:28.000]  吃生菜
[00:11:28.000 --> 00:11:30.000]  经济的小小的转变
[00:11:30.000 --> 00:11:32.000]  又兜了一大群人
[00:11:32.000 --> 00:11:34.000]  温哥华可能好一点
[00:11:34.000 --> 00:11:36.000]  可能很多都
[00:11:36.000 --> 00:11:38.000]  一脚踏不上岸
[00:11:38.000 --> 00:11:40.000]  见到朋友
[00:11:40.000 --> 00:11:42.000]  第一个就说最近又被人兜了
[00:11:42.000 --> 00:11:44.000]  没关系
[00:11:44.000 --> 00:11:46.000]  很惯的将来又找回
[00:11:46.000 --> 00:11:48.000]  原来很多东西都
[00:11:48.000 --> 00:11:50.000]  不是可以打住的
[00:11:50.000 --> 00:11:52.000]  特别现在这个世代找工作
[00:11:52.000 --> 00:11:54.000]  香港一样的
[00:11:54.000 --> 00:11:56.000]  不是当时公务员金饭碗
[00:11:56.000 --> 00:11:58.000]  现在进去公政府工作
[00:11:58.000 --> 00:12:00.000]  都是短约
[00:12:00.000 --> 00:12:02.000]  两年可能就兜了
[00:12:02.000 --> 00:12:04.000]  没东西是永恒的
[00:12:04.000 --> 00:12:06.000]  更加担心健康
[00:12:06.000 --> 00:12:10.000]  突然间很多人
[00:12:10.000 --> 00:12:12.000]  很年轻
[00:12:12.000 --> 00:12:14.000]  突然间不知道发生什么事
[00:12:14.000 --> 00:12:16.000]  没有不良习惯
[00:12:16.000 --> 00:12:18.000]  没有任何的遗传就出事
[00:12:18.000 --> 00:12:20.000]  一个月总有两三个这样的朋友
[00:12:20.000 --> 00:12:22.000]  不知道为什么身体又出现一些
[00:12:22.000 --> 00:12:24.000]  令人相当担心的冒状
[00:12:24.000 --> 00:12:26.000]  总是忧这样
[00:12:26.000 --> 00:12:28.000]  忧那样
[00:12:28.000 --> 00:12:30.000]  简单些忧柴忧米
[00:12:30.000 --> 00:12:32.000]  当你有柴有米
[00:12:32.000 --> 00:12:34.000]  又担心后院失火
[00:12:34.000 --> 00:12:36.000]  又担心这样担心那样
[00:12:36.000 --> 00:12:38.000]  其实很多问题
[00:12:38.000 --> 00:12:40.000]  都成为我们的重担
[00:12:40.000 --> 00:12:42.000]  犯老虎
[00:12:42.000 --> 00:12:44.000]  担重担的人
[00:12:44.000 --> 00:12:46.000]  可以到我
[00:12:46.000 --> 00:12:48.000]  死来
[00:12:48.000 --> 00:12:50.000]  很多人说信耶稣
[00:12:50.000 --> 00:12:52.000]  无非拿一张
[00:12:52.000 --> 00:12:54.000]  天堂入场券
[00:12:54.000 --> 00:12:56.000]  将来是可以上天堂
[00:12:56.000 --> 00:12:58.000]  于是
[00:12:58.000 --> 00:13:00.000]  我搭尾班车就行
[00:13:00.000 --> 00:13:02.000]  临到这么上下
[00:13:02.000 --> 00:13:04.000]  才信不用那么快被你绑住
[00:13:04.000 --> 00:13:06.000]  什么都不能做不能玩
[00:13:06.000 --> 00:13:08.000]  很多这样的朋友
[00:13:08.000 --> 00:13:10.000]  有人又说
[00:13:10.000 --> 00:13:12.000]  天堂很寂寞
[00:13:12.000 --> 00:13:14.000]  为什么因为我的老友全部在下面
[00:13:14.000 --> 00:13:20.000]  天堂我没去过
[00:13:20.000 --> 00:13:22.000]  是凭想象
[00:13:22.000 --> 00:13:24.000]  凭圣经
[00:13:24.000 --> 00:13:26.000]  天堂是一个境界
[00:13:26.000 --> 00:13:28.000]  当我们死后
[00:13:28.000 --> 00:13:30.000]  基本上很相信
[00:13:30.000 --> 00:13:32.000]  我们是一个永恒的生命
[00:13:32.000 --> 00:13:34.000]  我们的灵魂
[00:13:34.000 --> 00:13:36.000]  会上天堂
[00:13:36.000 --> 00:13:38.000]  天堂是一个没有眼泪
[00:13:38.000 --> 00:13:40.000]  没有改变
[00:13:40.000 --> 00:13:42.000]  一个永恒的地方
[00:13:42.000 --> 00:13:48.000]  在温哥华很多人去坐游轮
[00:13:48.000 --> 00:13:50.000]  我最近学过名字叫老人与海
[00:13:50.000 --> 00:13:52.000]  老人最好去坐游轮
[00:13:52.000 --> 00:13:54.000]  因为比在岸上生活便宜
[00:13:54.000 --> 00:13:56.000]  很爽的
[00:13:56.000 --> 00:13:58.000]  上船就一架船
[00:13:58.000 --> 00:14:00.000]  船叫老人与海
[00:14:00.000 --> 00:14:02.000]  温哥华版本老人与海
[00:14:02.000 --> 00:14:04.000]  有故事这么说
[00:14:04.000 --> 00:14:06.000]  有个老人家
[00:14:06.000 --> 00:14:08.000]  又坐游轮
[00:14:08.000 --> 00:14:10.000]  所以不是那么短途去阿拉斯加
[00:14:10.000 --> 00:14:12.000]  横渡大西洋去探女
[00:14:12.000 --> 00:14:14.000]  谁知道
[00:14:14.000 --> 00:14:16.000]  船到中途出事了
[00:14:16.000 --> 00:14:18.000]  于是船长BBB公布
[00:14:18.000 --> 00:14:20.000]  大家穿旧衣服
[00:14:20.000 --> 00:14:22.000]  去哪里集合
[00:14:22.000 --> 00:14:24.000]  演习过
[00:14:24.000 --> 00:14:26.000]  老人家坐在甲板上
[00:14:26.000 --> 00:14:28.000]  仍然喝着可乐欣赏海景
[00:14:28.000 --> 00:14:30.000]  船员说
[00:14:30.000 --> 00:14:32.000]  婆婆快点走
[00:14:32.000 --> 00:14:34.000]  我们要穿旧衣服可能会出事
[00:14:34.000 --> 00:14:36.000]  快点穿
[00:14:36.000 --> 00:14:38.000]  我这么老不用穿了
[00:14:38.000 --> 00:14:40.000]  不用走了
[00:14:40.000 --> 00:14:42.000]  他说不是
[00:14:42.000 --> 00:14:44.000]  可能真的出事
[00:14:44.000 --> 00:14:46.000]  我说不要紧
[00:14:46.000 --> 00:14:48.000]  我很安定
[00:14:48.000 --> 00:14:50.000]  如果
[00:14:50.000 --> 00:14:52.000]  我不死
[00:14:52.000 --> 00:14:54.000]  船继续航行
[00:14:54.000 --> 00:14:56.000]  我去到美国我见到我女儿
[00:14:56.000 --> 00:14:58.000]  船沉了死了
[00:14:58.000 --> 00:15:00.000]  我回天堂
[00:15:00.000 --> 00:15:02.000]  见到我死鬼老公
[00:15:02.000 --> 00:15:04.000]  又见到上帝
[00:15:04.000 --> 00:15:06.000]  我怕什么
[00:15:06.000 --> 00:15:08.000]  我怕什么
[00:15:08.000 --> 00:15:10.000]  从这个老太婆
[00:15:10.000 --> 00:15:12.000]  所想的
[00:15:12.000 --> 00:15:14.000]  不是死了
[00:15:14.000 --> 00:15:16.000]  她此刻能够面对
[00:15:16.000 --> 00:15:18.000]  死亡
[00:15:18.000 --> 00:15:20.000]  人心惶惶
[00:15:20.000 --> 00:15:22.000]  仍然坐稳吊儿船
[00:15:22.000 --> 00:15:26.000]  怕什么
[00:15:26.000 --> 00:15:28.000]  连死都不怕你怕什么
[00:15:28.000 --> 00:15:30.000]  这就是
[00:15:30.000 --> 00:15:32.000]  天堂的入场券
[00:15:32.000 --> 00:15:34.000]  是即时兑现的
[00:15:34.000 --> 00:15:36.000]  改变来得很快
[00:15:36.000 --> 00:15:38.000]  很快
[00:15:40.000 --> 00:15:42.000]  这二十多三十年来
[00:15:42.000 --> 00:15:44.000]  其实我一直
[00:15:44.000 --> 00:15:46.000]  都很努力去传福音
[00:15:46.000 --> 00:15:48.000]  这是神给我的使命
[00:15:48.000 --> 00:15:50.000]  我不断去努力
[00:15:50.000 --> 00:15:52.000]  去如何提升
[00:15:52.000 --> 00:15:54.000]  说话技巧
[00:15:54.000 --> 00:15:56.000]  我师父很了不起
[00:15:56.000 --> 00:15:58.000]  我师父教我两样东西
[00:15:58.000 --> 00:16:00.000]  很简单
[00:16:00.000 --> 00:16:02.000]  演讲
[00:16:02.000 --> 00:16:04.000]  讲话不要抓稿
[00:16:04.000 --> 00:16:06.000]  一抓稿就没人听你讲话
[00:16:06.000 --> 00:16:08.000]  第二多讲些故事
[00:16:08.000 --> 00:16:10.000]  没有人听你讲话
[00:16:10.000 --> 00:16:12.000]  我师父的林思齐
[00:16:12.000 --> 00:16:14.000]  林思齐
[00:16:14.000 --> 00:16:16.000]  前基思省
[00:16:16.000 --> 00:16:18.000]  省督教我几样东西
[00:16:18.000 --> 00:16:20.000]  他说
[00:16:20.000 --> 00:16:22.000]  有涯的人生
[00:16:22.000 --> 00:16:24.000]  只能满足无涯
[00:16:24.000 --> 00:16:26.000]  的欲望一世纪徒
[00:16:26.000 --> 00:16:28.000]  有涯的人生
[00:16:28.000 --> 00:16:30.000]  人生有涯的嘛
[00:16:30.000 --> 00:16:32.000]  欲望无涯
[00:16:32.000 --> 00:16:34.000]  你怎么满足呢
[00:16:34.000 --> 00:16:36.000]  所以你看见林思齐的
[00:16:36.000 --> 00:16:38.000]  晚年
[00:16:38.000 --> 00:16:40.000]  多丰盛
[00:16:40.000 --> 00:16:42.000]  其实他所赚取的
[00:16:42.000 --> 00:16:44.000]  不是多少个名誉
[00:16:44.000 --> 00:16:46.000]  多少个世界
[00:16:46.000 --> 00:16:48.000]  他经常说
[00:16:48.000 --> 00:16:50.000]  你找个世界做什么
[00:16:50.000 --> 00:16:52.000]  他经常和李嘉诚聊天
[00:16:52.000 --> 00:16:54.000]  你找个世界做什么
[00:16:54.000 --> 00:16:56.000]  你不是要享受那么少的东西
[00:16:56.000 --> 00:16:58.000]  人总是要追求改变
[00:16:58.000 --> 00:17:00.000]  讲起成哥
[00:17:00.000 --> 00:17:02.000]  又讲成哥的故事
[00:17:02.000 --> 00:17:04.000]  我师父教我讲很多故事
[00:17:04.000 --> 00:17:06.000]  很多故事
[00:17:06.000 --> 00:17:08.000]  李嘉诚很喜欢讲故事
[00:17:08.000 --> 00:17:10.000]  很喜欢讲自己的故事
[00:17:10.000 --> 00:17:12.000]  林思齐教他
[00:17:12.000 --> 00:17:16.000]  前几年李嘉诚在
[00:17:16.000 --> 00:17:18.000]  内地的长江商学院
[00:17:18.000 --> 00:17:20.000]  辉瑞演讲
[00:17:20.000 --> 00:17:22.000]  他对着当代的中国精英
[00:17:22.000 --> 00:17:24.000]  讲一个题目
[00:17:24.000 --> 00:17:26.000]  很宗教性
[00:17:26.000 --> 00:17:28.000]  叫做行动改变天命
[00:17:28.000 --> 00:17:32.000]  整个报道会题目
[00:17:32.000 --> 00:17:34.000]  行动改变天命
[00:17:34.000 --> 00:17:36.000]  一会儿我都会讲
[00:17:36.000 --> 00:17:38.000]  用行动改变你的生命
[00:17:38.000 --> 00:17:42.000]  他说原来
