
[00:00:00.000 --> 00:00:07.400]  各位網友 多謝大家收看 多謝大家支持 多謝多謝
[00:03:56.760 --> 00:04:00.200]  我們的遺傳 我們的DNA
[00:04:00.200 --> 00:04:02.200]  我們的特性在哪裡
[00:04:02.200 --> 00:04:05.800]  有一個教會在St. Catherine
[00:04:05.800 --> 00:04:09.180]  他在獲得獎項就是獲得了20多本
[00:04:09.180 --> 00:04:11.840]  楊牧師的宣導會淑寧傳統
[00:04:11.840 --> 00:04:13.340]  我說你拿這麼多幹什麼?
[00:04:13.340 --> 00:04:15.480]  他說我教主人學
[00:04:15.480 --> 00:04:17.220]  用那些來教主人學
[00:04:17.220 --> 00:04:19.380]  我說其實你可以等一年
[00:04:19.380 --> 00:04:21.320]  因為楊牧師都答應了我們
[00:04:21.320 --> 00:04:24.820]  明年會為我們設計一個主學課程
[00:04:24.820 --> 00:04:26.520]  12課的
[00:04:26.520 --> 00:04:28.760]  用那本書 用其它材料
[00:04:28.760 --> 00:04:31.060]  讓我們在主學的時候
[00:04:31.060 --> 00:04:35.020]  來重新認識宣導會究竟是怎麼樣的
[00:04:35.020 --> 00:04:36.760]  我們可能在宣導會很多年
[00:04:36.760 --> 00:04:39.260]  但不是真的這麼宣導會
[00:04:39.260 --> 00:04:42.700]  我們回到去不是高舉宣導會的主意
[00:04:42.700 --> 00:04:46.700]  其實是我們怎樣去重拾起初的使命
[00:04:46.700 --> 00:04:47.780]  在這個時代裡面
[00:04:47.780 --> 00:04:51.240]  更加積極的將科技傳到地球傳給萬民
[00:04:51.240 --> 00:04:53.740]  三重的培訓
[00:04:53.740 --> 00:04:56.120]  所以我們有門道訓練 1月開始
[00:04:56.120 --> 00:05:01.300]  然後今天跟曾牧師說的就是神學培訓
[00:05:01.300 --> 00:05:03.300]  是針對一幫淑寧的領袖
[00:05:03.300 --> 00:05:06.100]  甚至將來有機會奉獻的
[00:05:06.100 --> 00:05:08.540]  第二個就是領袖的培訓
[00:05:08.540 --> 00:05:11.900]  我在9月30號跟郭繼昱牧師
[00:05:11.900 --> 00:05:16.800]  在滿地可搞了一個長老的培訓
[00:05:16.800 --> 00:05:18.240]  反應很好
[00:05:18.240 --> 00:05:19.440]  如果可以的話
[00:05:19.440 --> 00:05:22.480]  我們希望在其它城市都會舉辦
[00:05:22.480 --> 00:05:25.040]  我們的長輩怎麼能夠真是很好的
[00:05:25.040 --> 00:05:29.020]  跟同工一起配搭興旺福音
[00:05:29.020 --> 00:05:30.520]  所以有不同的培訓
[00:05:30.520 --> 00:05:32.420]  因為其實教會將來怎麼樣
[00:05:32.420 --> 00:05:34.660]  很在乎我們今天工人怎麼樣
[00:05:34.660 --> 00:05:37.220]  就好像這次我們的主題
[00:05:37.220 --> 00:05:40.300]  「靈命盡心 使命更新」
[00:05:40.300 --> 00:05:42.300]  神要先得罪一個人
[00:05:42.300 --> 00:05:45.900]  然後使用這個人成就他的功
[00:05:45.900 --> 00:05:48.040]  如果我們不能夠盡心的話
[00:05:48.040 --> 00:05:51.840]  神都不會用到我們 也都不會用我們
[00:05:51.840 --> 00:05:53.840]  所以我們昨天思想盡心
[00:05:53.840 --> 00:05:58.240]  今天就思想這個「使命更新」
[00:05:58.240 --> 00:06:02.280]  這本書「Soul of Ministry」
[00:06:02.280 --> 00:06:05.120]  是Ray Anderson 是一個Fuller的教授
[00:06:05.120 --> 00:06:07.120]  他已經歸他主了
[00:06:07.120 --> 00:06:09.820]  這本書裡面其中一課
[00:06:09.820 --> 00:06:13.000]  提出一個很識切華人教會的問題
[00:06:13.000 --> 00:06:15.760]  因為我上一次
[00:06:15.760 --> 00:06:17.920]  昨天講到這個「靈命盡心」的時候
[00:06:17.920 --> 00:06:19.120]  最後我講到
[00:06:19.120 --> 00:06:21.120]  其實真是生命能夠改變
[00:06:21.120 --> 00:06:23.400]  都不是我們的決心
[00:06:23.400 --> 00:06:25.400]  都不是我們有多少的能力
[00:06:25.400 --> 00:06:28.580]  其實很在乎聖靈的工作
[00:06:28.580 --> 00:06:30.780]  如果不是聖靈在我們生命裡面
[00:06:30.780 --> 00:06:34.020]  更新、改變、做扎心、開眼
[00:06:34.020 --> 00:06:36.460]  讓我們看到原來我們是這麼軟弱
[00:06:36.460 --> 00:06:38.220]  然後我們願意放下自己
[00:06:38.220 --> 00:06:40.220]  順從聖靈、生命改變的話
[00:06:40.220 --> 00:06:42.220]  我們不能夠改變
[00:06:42.220 --> 00:06:45.800]  所以我們昨晚是用聖靈來結束
[00:06:45.800 --> 00:06:48.300]  今天我專門用聖靈來開始
[00:06:48.300 --> 00:06:50.800]  因為生命的盡心
[00:06:50.800 --> 00:06:53.160]  和普世的猜拳、使命的更新
[00:06:53.160 --> 00:06:55.160]  都是聖靈的工作
[00:06:55.160 --> 00:06:57.160]  這本書裡面其中一課
[00:06:57.160 --> 00:06:58.800]  特別針對一個課題
[00:06:58.800 --> 00:07:01.600]  它是按照《使徒行傳》第一章第八節
[00:07:01.600 --> 00:07:03.600]  它說「聖靈降臨在你們身上
[00:07:03.600 --> 00:07:04.860]  你們就得到能力
[00:07:04.860 --> 00:07:06.860]  並要在耶路撒冷猶太傳遞
[00:07:06.860 --> 00:07:09.540]  撒瑪利亞地界為我作見證」
[00:07:09.540 --> 00:07:12.640]  Ray Anderson特別針對這個經文裡面講到
[00:07:12.640 --> 00:07:15.220]  他說原來聖靈賜給我們
[00:07:15.220 --> 00:07:18.240]  不是叫我們有很特殊的經歷
[00:07:18.240 --> 00:07:21.020]  因為很多charismatic的教會
[00:07:21.020 --> 00:07:23.960]  他們很體會到我們需要一些很特殊的經歷
[00:07:23.960 --> 00:07:25.960]  來經歷到神的同在
[00:07:25.960 --> 00:07:27.960]  Ray Anderson說不是
[00:07:27.960 --> 00:07:29.460]  聖靈賜給我們的目的
[00:07:29.460 --> 00:07:32.120]  不是最終要給我們一些很特殊的經歷
[00:07:32.120 --> 00:07:34.120]  讓我們看到神的同在
[00:07:34.120 --> 00:07:35.480]  但同樣聖靈的利益
[00:07:35.480 --> 00:07:37.780]  也不只是讓我們開眼睛
[00:07:37.780 --> 00:07:39.120]  activate(啟動)我們
[00:07:39.120 --> 00:07:41.120]  讓我們看到聖經的真理
[00:07:41.120 --> 00:07:43.620]  傳統的華人教會、方派
[00:07:43.620 --> 00:07:45.120]  就很看重這件事
[00:07:45.120 --> 00:07:46.960]  我們不明白神的話語
[00:07:46.960 --> 00:07:48.960]  唯有聖靈開啟我們的眼睛
[00:07:48.960 --> 00:07:52.420]  但Ray他說其實最重要的不是這件事
[00:07:52.420 --> 00:07:54.420]  他其中一課針對
[00:07:54.420 --> 00:07:57.340]  聖靈降臨不是叫我們有些特殊的經歷
[00:07:57.340 --> 00:08:00.420]  也不是叫我們只認識聖經的真理
[00:08:00.420 --> 00:08:03.260]  聖靈降臨按照《始童童子》第一章第八節
[00:08:03.260 --> 00:08:05.260]  是為了大使命
[00:08:05.260 --> 00:08:07.260]  所以昨晚有一個弟兄問我
[00:08:07.260 --> 00:08:09.260]  他昨晚沒有時間問
[00:08:09.260 --> 00:08:12.260]  他說我們怎樣去discern聖靈的工作呢?
[00:08:12.260 --> 00:08:15.180]  我怎麼知道這是聖靈的工作呢?
[00:08:15.180 --> 00:08:16.180]  不是聖靈的工作
[00:08:16.180 --> 00:08:18.180]  其實這是很重要的地方
[00:08:18.180 --> 00:08:21.680]  聖靈降臨是叫我們離開生命盡心
[00:08:21.680 --> 00:08:24.680]  更加經歷、認識神
[00:08:24.680 --> 00:08:26.680]  但另一個很重要的就是
[00:08:26.680 --> 00:08:29.680]  聖靈降臨是否叫我們更加在大使命裏面
[00:08:29.680 --> 00:08:32.680]  更加投身、更加擺上
[00:08:32.680 --> 00:08:36.180]  裏面說到一個很重要的
[00:08:36.180 --> 00:08:38.180]  聖靈降臨原來是為了大使命
[00:08:38.180 --> 00:08:40.680]  所以當我們今天說這個使命更新的時候
[00:08:40.680 --> 00:08:43.680]  我們不能夠不提聖靈的工作
[00:08:43.680 --> 00:08:46.680]  在最近一段時間
[00:08:46.680 --> 00:08:50.680]  我聽鍾臣院長
[00:08:50.680 --> 00:08:52.680]  現在院長是誰?
[00:08:52.680 --> 00:08:54.680]  李思敬
[00:08:54.680 --> 00:08:56.680]  是很久以前他還沒有來到多倫多之前
[00:08:56.680 --> 00:08:58.680]  我聽回很久的
[00:08:58.680 --> 00:09:02.680]  一系列的講聖靈的內容
[00:09:02.680 --> 00:09:04.680]  用了十幾段的經文
[00:09:04.680 --> 00:09:06.680]  舊約、新約來講聖靈的工作
[00:09:06.680 --> 00:09:09.680]  我聽了整個講座
[00:09:09.680 --> 00:09:11.680]  其實只有兩個重點
[00:09:11.680 --> 00:09:13.680]  第一個重點他都說
[00:09:13.680 --> 00:09:15.680]  聖靈叫我們來得到能力
[00:09:15.680 --> 00:09:17.680]  被充滿
[00:09:17.680 --> 00:09:19.680]  不是一些很奇蹟、特殊的經歷
[00:09:19.680 --> 00:09:21.680]  當然聖經裏面也有
[00:09:21.680 --> 00:09:23.680]  我們也有些人有這樣的經歷
[00:09:23.680 --> 00:09:25.680]  我們不否定這件事
[00:09:25.680 --> 00:09:27.680]  但他更加講到其實聖靈的充滿
[00:09:27.680 --> 00:09:29.680]  生命的更新
[00:09:29.680 --> 00:09:31.680]  往往是在生活的環境裏面
[00:09:31.680 --> 00:09:33.680]  在我們的家庭
[00:09:33.680 --> 00:09:35.680]  在我們平日的生活裏面
[00:09:35.680 --> 00:09:39.680]  那個才是真正我們屬靈的戰場
[00:09:39.680 --> 00:09:41.680]  第二個他講到
[00:09:41.680 --> 00:09:43.680]  聖靈的充滿的時候
[00:09:43.680 --> 00:09:45.680]  不單只是根據生命改變
[00:09:45.680 --> 00:09:47.680]  好像昨天我們講到
[00:09:47.680 --> 00:09:49.680]  不只是在教會裏面
[00:09:49.680 --> 00:09:51.680]  我們有一個很清楚的角色
[00:09:51.680 --> 00:09:53.680]  我們怎樣去表現
[00:09:53.680 --> 00:09:55.680]  更加重要的是在平日的生活裏面
[00:09:55.680 --> 00:09:57.680]  我的言行
[00:09:57.680 --> 00:09:59.680]  我的生命
[00:09:59.680 --> 00:10:01.680]  是不是流露出這種基督的生命的改變
[00:10:01.680 --> 00:10:03.680]  這個很重要
[00:10:03.680 --> 00:10:05.680]  第二件事他講到
[00:10:05.680 --> 00:10:07.680]  其實聖靈的充滿
[00:10:07.680 --> 00:10:09.680]  在教會裏面的教育和新約
[00:10:09.680 --> 00:10:11.680]  都是顯明一件事
[00:10:11.680 --> 00:10:13.680]  就是沒有可能的東西
[00:10:13.680 --> 00:10:15.680]  竟然成就出來
[00:10:15.680 --> 00:10:17.680]  所以在這個《使徒行傳》第13章
[00:10:17.680 --> 00:10:19.680]  不單只是第一章聖靈的降臨
[00:10:19.680 --> 00:10:21.680]  教會成立在第二章
[00:10:21.680 --> 00:10:23.680]  然後試圖改變
[00:10:23.680 --> 00:10:25.680]  到13章的時候
[00:10:25.680 --> 00:10:27.680]  在安提阿在我們祈禱的時候
[00:10:27.680 --> 00:10:29.680]  聖靈差遣保羅和巴拿巴
[00:10:29.680 --> 00:10:33.680]  以至宣教的第一個旅程就出現
[00:10:33.680 --> 00:10:35.680]  你知不知道
[00:10:35.680 --> 00:10:37.680]  聖靈的降臨很多時候
[00:10:37.680 --> 00:10:39.680]  明明沒有可能的
[00:10:39.680 --> 00:10:41.680]  不行的 但因為聖靈的降臨
[00:10:41.680 --> 00:10:43.680]  就出現了
[00:10:43.680 --> 00:10:45.680]  所以我希望用昨晚和今天
[00:10:45.680 --> 00:10:47.680]  這個開始的時候我們都講講聖靈
[00:10:47.680 --> 00:10:49.680]  因為我發覺
[00:10:49.680 --> 00:10:51.680]  華人教會正在聖靈的工作裏面
[00:10:51.680 --> 00:10:53.680]  是最軟弱的
[00:10:53.680 --> 00:10:55.680]  我不知道你認不認同
[00:10:55.680 --> 00:10:57.680]  因為我們很多時候
[00:10:57.680 --> 00:10:59.680]  科恩派的華人教會
[00:10:59.680 --> 00:11:01.680]  我們很多時候怕
[00:11:01.680 --> 00:11:03.680]  被標籤為靈恩
[00:11:03.680 --> 00:11:05.680]  我們就不敢講也不敢提
[00:11:05.680 --> 00:11:07.680]  但你發覺聖靈
[00:11:07.680 --> 00:11:09.680]  卻是在我們的靈明根深進深
[00:11:09.680 --> 00:11:11.680]  和在使命的根深
[00:11:11.680 --> 00:11:13.680]  和猜拳上
[00:11:13.680 --> 00:11:15.680]  是佔一個
[00:11:15.680 --> 00:11:17.680]  決定性很重要的位置
[00:11:17.680 --> 00:11:19.680]  但很多時候在華人教會裏面
[00:11:19.680 --> 00:11:21.680]  我們卻是最少
[00:11:21.680 --> 00:11:23.680]  參與 最少去研究
[00:11:23.680 --> 00:11:25.680]  最少去認識聖靈的工作
[00:11:25.680 --> 00:11:27.680]  所以我在昨晚和今天
[00:11:27.680 --> 00:11:29.680]  都提一提這件事
[00:11:29.680 --> 00:11:31.680]  希望我們能夠在這方面
[00:11:31.680 --> 00:11:33.680]  有更深的認識
[00:11:33.680 --> 00:11:35.680]  今天其實是講使命的根深
[00:11:35.680 --> 00:11:37.680]  我想從這個missionary church
[00:11:37.680 --> 00:11:39.680]  這個角度來說
[00:11:39.680 --> 00:11:41.680]  missionary church已經不是一個新的課題
[00:11:41.680 --> 00:11:43.680]  我自己在呼拉圖讀的時候
[00:11:43.680 --> 00:11:45.680]  我看了很多關於這方面的書
[00:11:45.680 --> 00:11:47.680]  大概已經是十幾年前的事
[00:11:47.680 --> 00:11:49.680]  使命教會是在
[00:11:49.680 --> 00:11:51.680]  20世紀末的一個教會
[00:11:51.680 --> 00:11:53.680]  根深的運動
[00:11:53.680 --> 00:11:55.680]  其實是北美的教會 看到今天教會
[00:11:55.680 --> 00:11:57.680]  越來越失敗
[00:11:57.680 --> 00:11:59.680]  看到教會在社會裏面的角色
[00:11:59.680 --> 00:12:01.680]  影響力
[00:12:01.680 --> 00:12:03.680]  越來越減退的時候
[00:12:03.680 --> 00:12:05.680]  一些有心之士就回去問一個
[00:12:05.680 --> 00:12:07.680]  很簡單的問題
[00:12:07.680 --> 00:12:09.680]  究竟教會存在的目的是什麼
[00:12:09.680 --> 00:12:11.680]  為什麼
[00:12:11.680 --> 00:12:13.680]  有教會
[00:12:13.680 --> 00:12:15.680]  就出現了這個
[00:12:15.680 --> 00:12:17.680]  missionary church
[00:12:17.680 --> 00:12:19.680]  我們儘管叫它做使命教會
[00:12:19.680 --> 00:12:21.680]  這個課題
[00:12:21.680 --> 00:12:23.680]  裏面強調其實教會
[00:12:23.680 --> 00:12:25.680]  是要忠於
[00:12:25.680 --> 00:12:27.680]  使命的本質
[00:12:27.680 --> 00:12:29.680]  就是大使命 《馬太福音》28章
[00:12:29.680 --> 00:12:31.680]  19、20節 這個大家都熟悉
[00:12:31.680 --> 00:12:33.680]  但另一個比較新的課題
[00:12:33.680 --> 00:12:35.680]  是我們比較少思想的
[00:12:35.680 --> 00:12:37.680]  就是講到的missionary living
[00:12:37.680 --> 00:12:39.680]  使命人生
[00:12:39.680 --> 00:12:41.680]  什麼是使命人生呢
[00:12:41.680 --> 00:12:43.680]  在《Wikipedia》也講到另一個解釋
[00:12:43.680 --> 00:12:45.680]  就是說儘管你和我
[00:12:45.680 --> 00:12:47.680]  不是一個
[00:12:47.680 --> 00:12:49.680]  蒙召全職的宣教士
[00:12:49.680 --> 00:12:51.680]  但原來你和我
[00:12:51.680 --> 00:12:53.680]  都是宣教士
[00:12:53.680 --> 00:12:55.680]  我們不是一個
[00:12:55.680 --> 00:12:57.680]  locational missionary
[00:12:57.680 --> 00:12:59.680]  但我們是被寄託的
[00:12:59.680 --> 00:13:01.680]  我們是被差遣的
[00:13:01.680 --> 00:13:03.680]  我們是被差遣
[00:13:03.680 --> 00:13:05.680]  不是去到非洲
[00:13:05.680 --> 00:13:07.680]  不是去到中國 不是去到中南美洲
[00:13:07.680 --> 00:13:09.680]  我們是被差遣去到
[00:13:09.680 --> 00:13:11.680]  工作的地方
[00:13:11.680 --> 00:13:13.680]  我們被差遣到學校
[00:13:13.680 --> 00:13:15.680]  被差遣到社群 甚至被差遣到
[00:13:15.680 --> 00:13:17.680]  我們的家 我們是
[00:13:17.680 --> 00:13:19.680]  帶著使命成為基督的見證
[00:13:19.680 --> 00:13:21.680]  所以在這裏
[00:13:21.680 --> 00:13:23.680]  missionary living很強調
[00:13:23.680 --> 00:13:25.680]  儘管我們不是一個全職的宣教士
[00:13:25.680 --> 00:13:27.680]  但我們需要好像活出一個
[00:13:27.680 --> 00:13:29.680]  宣教士一般的
[00:13:29.680 --> 00:13:31.680]  生活意識形態
[00:13:31.680 --> 00:13:33.680]  因為我們的言行
[00:13:33.680 --> 00:13:35.680]  我們的生命就是一個
[00:13:35.680 --> 00:13:37.680]  的見證 所以這是一個
[00:13:37.680 --> 00:13:39.680]  比較重要的
[00:13:39.680 --> 00:13:41.680]  一個醒覺
[00:13:41.680 --> 00:13:43.680]  這個是和我們過去的觀念
[00:13:43.680 --> 00:13:45.680]  是比較少有的
[00:13:45.680 --> 00:13:47.680]  這個講到使命教會
[00:13:47.680 --> 00:13:49.680]  其實針對幾方面很簡單的 第一
[00:13:49.680 --> 00:13:51.680]  神是一個差遣的神
[00:13:51.680 --> 00:13:53.680]  這裏出埃及記19章
[00:13:53.680 --> 00:13:55.680]  如今如果你們
[00:13:55.680 --> 00:13:57.680]  聽從我的話 遵守我的約
[00:13:57.680 --> 00:13:59.680]  你就在萬民當中
[00:13:59.680 --> 00:14:01.680]  做我的子民
[00:14:01.680 --> 00:14:03.680]  針對以色列人
[00:14:03.680 --> 00:14:05.680]  以色列人是神的子民
[00:14:05.680 --> 00:14:07.680]  因為全地都是我的
[00:14:07.680 --> 00:14:09.680]  你們要歸我作祭司的國度
[00:14:09.680 --> 00:14:11.680]  成為聖結的國民
[00:14:11.680 --> 00:14:13.680]  這些說你要告訴以色列人
[00:14:13.680 --> 00:14:15.680]  我就問你
[00:14:15.680 --> 00:14:17.680]  你看回屬我的子民
[00:14:17.680 --> 00:14:19.680]  祭司的國度 聖結的國民
[00:14:19.680 --> 00:14:21.680]  是否屬口目 屬面
[00:14:21.680 --> 00:14:23.680]  是否屬口屬面 屬啊
[00:14:23.680 --> 00:14:25.680]  在哪裏出現過啊
[00:14:25.680 --> 00:14:27.680]  彼得前書
[00:14:27.680 --> 00:14:29.680]  這個是出埃及記的
[00:14:29.680 --> 00:14:31.680]  神是一個差遣的神
[00:14:31.680 --> 00:14:33.680]  在舊約的時候
[00:14:33.680 --> 00:14:35.680]  他揀選以色列人
[00:14:35.680 --> 00:14:37.680]  成為他的子民
[00:14:37.680 --> 00:14:39.680]  成為祭司的國度 成為聖結的國民
[00:14:39.680 --> 00:14:41.680]  但你發覺在彼得前書
[00:14:41.680 --> 00:14:43.680]  第二章第九節
[00:14:43.680 --> 00:14:45.680]  同樣有一個這樣的意味
[00:14:45.680 --> 00:14:47.680]  你有君尊的祭司 聖結的國度
[00:14:47.680 --> 00:14:49.680]  屬神的子民
[00:14:49.680 --> 00:14:51.680]  但不是揀選了這樣
[00:14:51.680 --> 00:14:53.680]  後面說叫你們去宣揚
[00:14:53.680 --> 00:14:55.680]  那召你們出黑暗
[00:14:55.680 --> 00:14:57.680]  入奇妙光明者的彼得
[00:14:57.680 --> 00:14:59.680]  所以你看看無論舊約
[00:14:59.680 --> 00:15:01.680]  甚至新約 神都是
[00:15:01.680 --> 00:15:03.680]  揀選並且
[00:15:03.680 --> 00:15:05.680]  差派人成為他的見證
[00:15:05.680 --> 00:15:07.680]  這個很重要
[00:15:07.680 --> 00:15:09.680]  以色列人失敗
[00:15:09.680 --> 00:15:11.680]  因為他只是覺得
[00:15:11.680 --> 00:15:13.680]  我是被揀選的 我是特殊的
[00:15:13.680 --> 00:15:15.680]  我是神的子民
[00:15:15.680 --> 00:15:17.680]  其他人是豬
[00:15:17.680 --> 00:15:19.680]  外邦人是不配的
[00:15:19.680 --> 00:15:21.680]  所以他們沒有盡到
[00:15:21.680 --> 00:15:23.680]  他們的責任
[00:15:23.680 --> 00:15:25.680]  他們只是覺得我是神的子民 很特殊的身份
[00:15:25.680 --> 00:15:27.680]  所以今天當他來到教會
[00:15:27.680 --> 00:15:29.680]  我們新的一班人的時候
[00:15:29.680 --> 00:15:31.680]  我們要不要
[00:15:31.680 --> 00:15:33.680]  重蹈覆轍
[00:15:33.680 --> 00:15:35.680]  不要說神揀選了我們
[00:15:35.680 --> 00:15:37.680]  就停在那裡
[00:15:37.680 --> 00:15:39.680]  神揀選我們是成為他的見證
[00:15:39.680 --> 00:15:41.680]  所以很重要
[00:15:41.680 --> 00:15:43.680]  這裡說耶穌說
[00:15:43.680 --> 00:15:45.680]  「願平安父枕讓差遣我
[00:15:45.680 --> 00:15:47.680]  我也是照樣差遣你們」
[00:15:47.680 --> 00:15:49.680]  耶穌基督被神差遣
[00:15:49.680 --> 00:15:51.680]  但是耶穌基督同樣今年差遣你和我
[00:15:51.680 --> 00:15:53.680]  所以我們是被差的
[00:15:53.680 --> 00:15:55.680]  剛才使命人生就是針對這件事
[00:15:55.680 --> 00:15:57.680]  我們不是一個蒙恩的人
[00:15:57.680 --> 00:15:59.680]  坐在那裡
[00:15:59.680 --> 00:16:01.680]  等神慰養我們
[00:16:01.680 --> 00:16:03.680]  原來我有一個身份
