
[00:00:00.000 --> 00:00:03.200]  大家好 很多新人來
[00:05:06.800 --> 00:05:08.800]  我剛才在聽你們唱歌的時候
[00:05:08.800 --> 00:05:10.800]  剛才我唱不出來
[00:05:10.800 --> 00:05:12.800]  因為昨天CBN放了我
[00:05:12.800 --> 00:05:14.800]  那個星火飛騰的節目
[00:05:14.800 --> 00:05:16.800]  突然間回想自己的樣子
[00:05:16.800 --> 00:05:18.800]  回想過去
[00:05:18.800 --> 00:05:20.800]  我想起住在我家裡的兩個小孩
[00:05:20.800 --> 00:05:23.800]  當時那個醫生就提醒我太太
[00:05:23.800 --> 00:05:26.800]  千萬不要被傷風菌感染
[00:05:26.800 --> 00:05:28.800]  如果不是的話
[00:05:28.800 --> 00:05:30.800]  一上肺就死在肺癌
[00:05:30.800 --> 00:05:32.800]  因為他是胰臟癌
[00:05:32.800 --> 00:05:34.800]  病發症最大可能是肺癌
[00:05:34.800 --> 00:05:36.800]  當時我們有兩個小孩住在那裡
[00:05:36.800 --> 00:05:38.800]  其中一個經常都帶傷風的
[00:05:38.800 --> 00:05:40.800]  早上發霉
[00:05:40.800 --> 00:05:42.800]  下午發霉
[00:05:42.800 --> 00:05:44.800]  晚上發霉
[00:05:44.800 --> 00:05:46.800]  太太經常問我送不送孤兒回家好呢
[00:05:46.800 --> 00:05:48.800]  我想我們做好心都做不到
[00:05:48.800 --> 00:05:50.800]  這麼危險的好心
[00:05:50.800 --> 00:05:52.800]  最後我說你決定吧
[00:05:52.800 --> 00:05:54.800]  我太太就說都不要了
[00:05:54.800 --> 00:05:56.800]  人家沒有家
[00:05:56.800 --> 00:05:58.800]  繼續住在那裡
[00:05:58.800 --> 00:06:00.800]  我太太去世之後
[00:06:00.800 --> 00:06:02.800]  隔了一個月
[00:06:02.800 --> 00:06:04.800]  兩月三月就發生了什麼事呢
[00:06:04.800 --> 00:06:06.800]  就是那兩個小孩
[00:06:06.800 --> 00:06:08.800]  都是流感
[00:06:08.800 --> 00:06:10.800]  兩個發高燒
[00:06:10.800 --> 00:06:12.800]  學校送回來
[00:06:12.800 --> 00:06:14.800]  其實不只是流感
[00:06:14.800 --> 00:06:16.800]  只是知道傷風和發燒
[00:06:16.800 --> 00:06:18.800]  直至拿去養和
[00:06:18.800 --> 00:06:20.800]  醫生就說
[00:06:20.800 --> 00:06:22.800]  打針一千五百塊
[00:06:22.800 --> 00:06:24.800]  馬上要打
[00:06:24.800 --> 00:06:26.800]  於是就送回家
[00:06:26.800 --> 00:06:28.800]  感謝上帝
[00:06:28.800 --> 00:06:30.800]  不是在我太太死之前
[00:06:30.800 --> 00:06:32.800]  這個流感出現的
[00:06:32.800 --> 00:06:34.800]  是我太太死之後
[00:06:34.800 --> 00:06:36.800]  這兩個小孩後來就染了流感
[00:06:36.800 --> 00:06:38.800]  你會說我們不明白
[00:06:38.800 --> 00:06:40.800]  真的不明白
[00:06:40.800 --> 00:06:42.800]  為什麼神可以保守
[00:06:42.800 --> 00:06:44.800]  兩個這麼容易染上的小孩
[00:06:44.800 --> 00:06:46.800]  偏偏不在那兩年裡
[00:06:46.800 --> 00:06:48.800]  出現這件事
[00:06:48.800 --> 00:06:50.800]  而是我太太死之後
[00:06:50.800 --> 00:06:52.800]  這個流感就出現了
[00:06:52.800 --> 00:06:54.800]  另一個小孩更厲害
[00:06:54.800 --> 00:06:56.800]  他打了一針就染上了流感
[00:06:56.800 --> 00:06:58.800]  他在政府官校
[00:06:58.800 --> 00:07:00.800]  馬上叫他不要上學
[00:07:00.800 --> 00:07:02.800]  去醫院
[00:07:02.800 --> 00:07:04.800]  隔了一個月我們知道
[00:07:04.800 --> 00:07:06.800]  原來他媽媽
[00:07:06.800 --> 00:07:08.800]  他媽媽沒有知識
[00:07:08.800 --> 00:07:10.800]  是國內的女士
[00:07:10.800 --> 00:07:12.800]  今天沒有帶他去看過醫生
[00:07:12.800 --> 00:07:14.800]  就這樣染上了
[00:07:14.800 --> 00:07:16.800]  但命就在這裡
[00:07:16.800 --> 00:07:18.800]  到今天已經是死年了
[00:07:18.800 --> 00:07:20.800]  沒有打任何針
[00:07:20.800 --> 00:07:22.800]  就這樣流感
[00:07:22.800 --> 00:07:24.800]  我太太護士早就把他帶走了
[00:07:24.800 --> 00:07:26.800]  有時我們真的不明白
[00:07:26.800 --> 00:07:28.800]  為什麼有些事無端端又好起來
[00:07:28.800 --> 00:07:30.800]  為什麼有些事事後
[00:07:30.800 --> 00:07:32.800]  發生這麼久又出現
[00:07:32.800 --> 00:07:34.800]  我們不明白
[00:07:34.800 --> 00:07:36.800]  所以今天就算你聽完我這個
[00:07:36.800 --> 00:07:38.800]  少年十五二十時
[00:07:38.800 --> 00:07:40.800]  你走的時候說我都不明白
[00:07:40.800 --> 00:07:42.800]  那是正常的
[00:07:42.800 --> 00:07:44.800]  那我就洗掉了我說不好的嫌疑
[00:07:44.800 --> 00:07:46.800]  說這麼久都是廢話
[00:07:46.800 --> 00:07:48.800]  那就要開始說今天要說的話
[00:07:48.800 --> 00:07:50.800]  上次呢
[00:07:50.800 --> 00:07:52.800]  我們說了三個階段
[00:07:52.800 --> 00:07:54.800]  但我忠心說一件事
[00:07:54.800 --> 00:07:56.800]  一個家最健康的家
[00:07:56.800 --> 00:07:58.800]  就是互相依賴
[00:07:58.800 --> 00:08:00.800]  互相依賴
[00:08:00.800 --> 00:08:02.800]  互相依賴
[00:08:02.800 --> 00:08:04.800]  我收到一些問題
[00:08:04.800 --> 00:08:06.800]  其中一個很引起我的興趣
[00:08:06.800 --> 00:08:08.800]  我今天說完一邊帶問題
[00:08:08.800 --> 00:08:10.800]  一邊說新的內容
[00:08:10.800 --> 00:08:12.800]  說到小朋友
[00:08:12.800 --> 00:08:14.800]  不要說子女
[00:08:14.800 --> 00:08:16.800]  將子女
[00:08:16.800 --> 00:08:18.800]  說就好聽一點
[00:08:18.800 --> 00:08:20.800]  或者正在逼
[00:08:20.800 --> 00:08:22.800]  買車
[00:08:22.800 --> 00:08:26.800]  買不買好呢
[00:08:26.800 --> 00:08:28.800]  很多家長喜歡問這個問題
[00:08:28.800 --> 00:08:30.800]  我相信問得我當然想不買
[00:08:30.800 --> 00:08:32.800]  但是
[00:08:32.800 --> 00:08:34.800]  你知道不買的後果
[00:08:34.800 --> 00:08:36.800]  我又怕
[00:08:36.800 --> 00:08:38.800]  這輛車搞出了
[00:08:38.800 --> 00:08:40.800]  關係上的麻煩
[00:08:40.800 --> 00:08:42.800]  兒子或女兒就知道
[00:08:42.800 --> 00:08:44.800]  父母沒理由沒錢買車
[00:08:44.800 --> 00:08:46.800]  我又到了
[00:08:46.800 --> 00:08:48.800]  可以學車的年齡
[00:08:48.800 --> 00:08:50.800]  我相信降幅堂
[00:08:50.800 --> 00:08:52.800]  幾大機會有這個處境
[00:08:52.800 --> 00:08:54.800]  不如早點聽好很多
[00:08:54.800 --> 00:08:56.800]  老實說
[00:08:56.800 --> 00:08:58.800]  我看完這些個案
[00:08:58.800 --> 00:09:00.800]  通常電郵我收到
[00:09:00.800 --> 00:09:02.800]  我通常都問一個問題
[00:09:02.800 --> 00:09:04.800]  太太或先生
[00:09:04.800 --> 00:09:06.800]  你猜不猜到買完車後
[00:09:06.800 --> 00:09:08.800]  還有什麼買
[00:09:08.800 --> 00:09:10.800]  麻煩你一次過寫給我
[00:09:10.800 --> 00:09:12.800]  我的讀者很好
[00:09:12.800 --> 00:09:14.800]  寫回來我怕下次
[00:09:14.800 --> 00:09:16.800]  叫我付錢做生意
[00:09:16.800 --> 00:09:18.800]  我怕下次是買樓
[00:09:18.800 --> 00:09:20.800]  我怕下次叫我
[00:09:20.800 --> 00:09:22.800]  不用做那麼多
[00:09:22.800 --> 00:09:24.800]  早點付我
[00:09:24.800 --> 00:09:26.800]  沒錯
[00:09:26.800 --> 00:09:28.800]  如果你肯寫出來
[00:09:28.800 --> 00:09:30.800]  這件事真相大白
[00:09:30.800 --> 00:09:32.800]  意思是
[00:09:32.800 --> 00:09:34.800]  你的就是他的
[00:09:34.800 --> 00:09:36.800]  現在小朋友真的覺得
[00:09:36.800 --> 00:09:38.800]  你的就是他的
[00:09:38.800 --> 00:09:40.800]  我三歲在家畫牆
[00:09:40.800 --> 00:09:42.800]  工人
[00:09:42.800 --> 00:09:44.800]  來跟我說
[00:09:44.800 --> 00:09:46.800]  他說
[00:09:46.800 --> 00:09:48.800]  畫牆我告訴老爸
[00:09:48.800 --> 00:09:50.800]  我就告訴工人
[00:09:50.800 --> 00:09:52.800]  老爸死了房子都是我的
[00:09:52.800 --> 00:09:54.800]  工人馬上告訴老爸
[00:09:54.800 --> 00:09:56.800]  那晚
[00:09:56.800 --> 00:09:58.800]  我恨死他
[00:09:58.800 --> 00:10:00.800]  其實用不著眼中
[00:10:00.800 --> 00:10:02.800]  我是你兒子
[00:10:02.800 --> 00:10:04.800]  我是你女兒
[00:10:04.800 --> 00:10:06.800]  你的就是我的
[00:10:06.800 --> 00:10:08.800]  我老爸很聰明
[00:10:08.800 --> 00:10:10.800]  一直保持沉默
[00:10:10.800 --> 00:10:12.800]  就賣了房子
[00:10:12.800 --> 00:10:14.800]  從此家裡就沒有房子
[00:10:14.800 --> 00:10:16.800]  我寫了一條心
[00:10:16.800 --> 00:10:18.800]  不用想那麼多
[00:10:18.800 --> 00:10:20.800]  這個故事
[00:10:20.800 --> 00:10:22.800]  很難忘
[00:10:22.800 --> 00:10:24.800]  答案是
[00:10:24.800 --> 00:10:26.800]  心理輔導只是一個故事
[00:10:26.800 --> 00:10:28.800]  他用林肯的故事
[00:10:28.800 --> 00:10:30.800]  林肯
[00:10:30.800 --> 00:10:32.800]  總統當然有多少錢
[00:10:32.800 --> 00:10:34.800]  有名望
[00:10:34.800 --> 00:10:36.800]  他侄子向他借錢
[00:10:36.800 --> 00:10:38.800]  說是借他叫他給
[00:10:38.800 --> 00:10:40.800]  他侄子很懶不做事
[00:10:40.800 --> 00:10:42.800]  林肯怎麼說
[00:10:42.800 --> 00:10:44.800]  林肯的那招
[00:10:44.800 --> 00:10:46.800]  是現在心學家用的
[00:10:46.800 --> 00:10:48.800]  好
[00:10:48.800 --> 00:10:50.800]  我是你叔叔
[00:10:50.800 --> 00:10:52.800]  我有責任幫你的
[00:10:52.800 --> 00:10:54.800]  如果你貧窮我有責任幫你的
[00:10:54.800 --> 00:10:56.800]  問題在於
[00:10:56.800 --> 00:10:58.800]  是不是我的東西就是你的東西
[00:10:58.800 --> 00:11:00.800]  和我想幫你的是兩回事
[00:11:00.800 --> 00:11:02.800]  因為很多東西
[00:11:02.800 --> 00:11:04.800]  我幫你
[00:11:04.800 --> 00:11:06.800]  如果幫得不對我是在害你
[00:11:06.800 --> 00:11:08.800]  害你
[00:11:08.800 --> 00:11:10.800]  比如說買一包煙送給我
[00:11:10.800 --> 00:11:12.800]  沒錯我買一包煙給你
[00:11:12.800 --> 00:11:14.800]  是不是我幫你
[00:11:14.800 --> 00:11:16.800]  其實那包煙是在害你
[00:11:16.800 --> 00:11:18.800]  所以不給不代表不愛
[00:11:18.800 --> 00:11:20.800]  說得很清楚
[00:11:20.800 --> 00:11:22.800]  因為不給你不適合有的東西
[00:11:22.800 --> 00:11:24.800]  不代表不愛
[00:11:24.800 --> 00:11:26.800]  所以基督徒每個人都明白
[00:11:26.800 --> 00:11:28.800]  上帝很多時候都不給你東西
[00:11:28.800 --> 00:11:30.800]  但不代表不愛你
[00:11:30.800 --> 00:11:32.800]  因為覺得給了你可能害了你
[00:11:32.800 --> 00:11:34.800]  他會知道那東西對你有益還是沒有益
[00:11:34.800 --> 00:11:36.800]  自己不太知道
[00:11:36.800 --> 00:11:38.800]  所以林肯那天跟他說
[00:11:38.800 --> 00:11:40.800]  如果你真的窮
[00:11:40.800 --> 00:11:42.800]  又問到我拿錢
[00:11:42.800 --> 00:11:44.800]  有一個辦法
[00:11:44.800 --> 00:11:46.800]  我會給你
[00:11:46.800 --> 00:11:48.800]  這個辦法是什麼呢
[00:11:48.800 --> 00:11:50.800]  就是你去打工
[00:11:50.800 --> 00:11:52.800]  你找到一元我借一元給你
[00:11:52.800 --> 00:11:54.800]  你找到一百元我借一百元給你
[00:11:54.800 --> 00:11:56.800]  你找到一千元我借一千元給你
[00:11:56.800 --> 00:11:58.800]  講明不是搶
[00:11:58.800 --> 00:12:00.800]  是打工
[00:12:00.800 --> 00:12:02.800]  你找到十萬我借十萬給你
[00:12:02.800 --> 00:12:04.800]  你找到一千元我借一千元給你
[00:12:04.800 --> 00:12:06.800]  你找到一千元我借一千元給你
[00:12:06.800 --> 00:12:08.800]  你找到一千元我借一千元給你
[00:12:08.800 --> 00:12:10.800]  你找到一千元我借一千元給你
[00:12:10.800 --> 00:12:12.800]  你找到一千元我借一千元給你
[00:12:12.800 --> 00:12:14.800]  你找到一千元我借一千元給你
[00:12:14.800 --> 00:12:16.800]  你找到一千元我借一千元給你
[00:12:16.800 --> 00:12:18.800]  你找到一千元我借一千元給你
[00:12:18.800 --> 00:12:20.800]  你找到一千元我借一千元給你
[00:12:20.800 --> 00:12:22.800]  你找到一千元我借一千元給你
[00:12:22.800 --> 00:12:24.800]  你找到一千元我借一千元給你
[00:12:24.800 --> 00:12:26.800]  你找到一千元我借一千元給你
[00:12:26.800 --> 00:12:28.800]  你找到一千元我借一千元給你
[00:12:28.800 --> 00:12:30.800]  你找到一千元我借一千元給你
[00:12:30.800 --> 00:12:32.800]  你找到一千元我借一千元給你
[00:12:32.800 --> 00:12:34.800]  你找到一千元我借一千元給你
[00:12:34.800 --> 00:12:36.800]  你找到一千元我借一千元給你
[00:12:36.800 --> 00:12:38.800]  你找到一千元我借一千元給你
[00:12:38.800 --> 00:12:40.800]  你找到一千元我借一千元給你
[00:12:40.800 --> 00:12:42.800]  你找到一千元我借一千元給你
[00:12:42.800 --> 00:12:44.800]  你找到一千元我借一千元給你
[00:12:44.800 --> 00:12:46.800]  你找到一千元我借一千元給你
[00:12:46.800 --> 00:12:48.800]  你找到一千元我借一千元給你
[00:12:48.800 --> 00:12:50.800]  你找到一千元我借一千元給你
[00:12:50.800 --> 00:12:52.800]  你找到一千元我借一千元給你
[00:12:52.800 --> 00:12:54.800]  你找到一千元我借一千元給你
[00:12:54.800 --> 00:12:56.800]  這個問的問題
[00:12:56.800 --> 00:12:58.800]  我想他不是急著明天沒有車就殘廢
[00:12:58.800 --> 00:13:00.800]  我想他不是急著明天沒有車就殘廢
[00:13:00.800 --> 00:13:02.800]  街上有很多車可以坐
[00:13:02.800 --> 00:13:04.800]  但是問題就是要想一想
[00:13:04.800 --> 00:13:06.800]  買車要加多一樣東西
[00:13:06.800 --> 00:13:08.800]  你猜是什麼呢
[00:13:08.800 --> 00:13:10.800]  就是車的危險
[00:13:10.800 --> 00:13:12.800]  就是他有保養的可能
[00:13:12.800 --> 00:13:14.800]  就是壞
[00:13:14.800 --> 00:13:16.800]  會撞到車
[00:13:16.800 --> 00:13:18.800]  車要保養
[00:13:18.800 --> 00:13:20.800]  車要修理
[00:13:20.800 --> 00:13:22.800]  那筆錢應該誰給呢
[00:13:22.800 --> 00:13:24.800]  要講清楚
[00:13:24.800 --> 00:13:26.800]  所以你會說
[00:13:26.800 --> 00:13:28.800]  現在開始你想我
[00:13:28.800 --> 00:13:30.800]  無論加多少給你
[00:13:30.800 --> 00:13:32.800]  你出去找多少
[00:13:32.800 --> 00:13:34.800]  我借多少給多少
[00:13:34.800 --> 00:13:36.800]  你要讓我看到你有儲錢
[00:13:36.800 --> 00:13:38.800]  如果車壞了
[00:13:38.800 --> 00:13:40.800]  去修理
[00:13:40.800 --> 00:13:42.800]  你有錢
[00:13:42.800 --> 00:13:44.800]  所以這個後補基金
[00:13:44.800 --> 00:13:46.800]  你要儲我才放心去買車
[00:13:46.800 --> 00:13:48.800]  或者加一些錢給你買車
[00:13:48.800 --> 00:13:50.800]  其實講全部的東西
[00:13:50.800 --> 00:13:52.800]  都是講盡量
[00:13:52.800 --> 00:13:54.800]  責任是他有份的
[00:13:54.800 --> 00:13:56.800]  盡量責任是他有份的
[00:13:56.800 --> 00:13:58.800]  你只要買車還有危險
[00:13:58.800 --> 00:14:00.800]  就是開著開著說不好
[00:14:00.800 --> 00:14:02.800]  想換一輛好一點的
[00:14:02.800 --> 00:14:04.800]  或者陸續有利
[00:14:04.800 --> 00:14:06.800]  所以你給了第一個
[00:14:06.800 --> 00:14:08.800]  錢的支持
[00:14:08.800 --> 00:14:10.800]  以後那些是他包辦的
[00:14:10.800 --> 00:14:12.800]  他自己儲自己賺的
[00:14:12.800 --> 00:14:14.800]  我全部的原理都是
[00:14:14.800 --> 00:14:16.800]  我媽在我小時候說一句金句
[00:14:16.800 --> 00:14:18.800]  金句就是
[00:14:18.800 --> 00:14:20.800]  有本事找錢將來自己買
[00:14:20.800 --> 00:14:22.800]  就永遠不買東西給我
[00:14:22.800 --> 00:14:24.800]  我覺得這句話
[00:14:24.800 --> 00:14:26.800]  很精彩 有本事
[00:14:26.800 --> 00:14:28.800]  將來找錢你自己買
[00:14:28.800 --> 00:14:30.800]  他沒有說你一輩子
[00:14:30.800 --> 00:14:32.800]  不可能
[00:14:32.800 --> 00:14:34.800]  你一輩子都可能有能力去賺錢
[00:14:34.800 --> 00:14:36.800]  那時候你自己買
[00:14:36.800 --> 00:14:38.800]  我只能給你住和吃飯
[00:14:38.800 --> 00:14:40.800]  有本事
[00:14:40.800 --> 00:14:42.800]  你找錢你自己買
[00:14:42.800 --> 00:14:44.800]  有時你說在港澳堂聽這些
[00:14:44.800 --> 00:14:46.800]  你覺得好像很沒人情味
[00:14:46.800 --> 00:14:48.800]  我兒子我女兒
[00:14:48.800 --> 00:14:50.800]  其實我的能力給他多一點錢
[00:14:50.800 --> 00:14:52.800]  我覺得最重要你給他
[00:14:52.800 --> 00:14:54.800]  就是他的賺錢能力
[00:14:54.800 --> 00:14:56.800]  就是他賺錢的能力
[00:14:56.800 --> 00:14:58.800]  這是你最大的禮物送給他
[00:14:58.800 --> 00:15:00.800]  他有機會讀比較多的書
[00:15:00.800 --> 00:15:02.800]  或者在你身上
[00:15:02.800 --> 00:15:04.800]  你教育他的東西
[00:15:04.800 --> 00:15:06.800]  很多是令他在社會裏面
[00:15:06.800 --> 00:15:08.800]  被人接受他比較成熟
[00:15:08.800 --> 00:15:10.800]  這個賺錢能力你給了他
[00:15:10.800 --> 00:15:12.800]  你已經沒有什麼欠他
[00:15:12.800 --> 00:15:14.800]  因為賺錢能力隨時是
[00:15:14.800 --> 00:15:16.800]  比你的身家好很多倍
[00:15:16.800 --> 00:15:18.800]  因為他還有幾十年可以賺錢
[00:15:18.800 --> 00:15:20.800]  我不相信你的錢
[00:15:20.800 --> 00:15:22.800]  等於他幾十年的總和
[00:15:22.800 --> 00:15:24.800]  但問題是他沒有賺錢能力
[00:15:24.800 --> 00:15:26.800]  你給他一直這樣
[00:15:26.800 --> 00:15:28.800]  少了下去
[00:15:28.800 --> 00:15:30.800]  根本上不敢包
[00:15:30.800 --> 00:15:32.800]  他用到尾的
[00:15:32.800 --> 00:15:34.800]  可能已經沒有了
[00:15:34.800 --> 00:15:36.800]  所以有時我們做父母
[00:15:36.800 --> 00:15:38.800]  要有一個想法
[00:15:38.800 --> 00:15:40.800]  所以我剛才說
[00:15:40.800 --> 00:15:42.800]  為什麼不說父母四十五十事
[00:15:42.800 --> 00:15:44.800]  有時我們這麼多人有共識
[00:15:44.800 --> 00:15:46.800]  但他們十五歲
[00:15:46.800 --> 00:15:48.800]  十一歲至十八歲
[00:15:48.800 --> 00:15:50.800]  他們不知道
[00:15:50.800 --> 00:15:52.800]  他們只看到表面的東西
[00:15:52.800 --> 00:15:54.800]  他們不明白你的心想什麼
[00:15:54.800 --> 00:15:56.800]  他們覺得你不給就是壞
[00:15:56.800 --> 00:15:58.800]  你不給就是刻薄
[00:15:58.800 --> 00:16:00.800]  他們沒有想到你不給的理由
[00:16:00.800 --> 00:16:02.800]  是非常大和很有智慧
[00:16:02.800 --> 00:16:04.800]  有時做這些說服工作
[00:16:04.800 --> 00:16:06.800]  是我們做家長很重要的事
[00:16:06.800 --> 00:16:08.800]  今天我想帶一個新領域
[00:16:08.800 --> 00:16:10.800]  想想家庭關係
[00:16:10.800 --> 00:16:12.800]  家庭關係就是你和子女之間的疏離
[00:16:12.800 --> 00:16:14.800]  疏離
[00:16:14.800 --> 00:16:16.800]  因為很多人都問
[00:16:16.800 --> 00:16:18.800]  我現在繼續這樣和他相處下去
[00:16:18.800 --> 00:16:20.800]  我相信很多人
