
[00:00:00.000 --> 00:00:08.440]  我想問哪些朋友弟兄姐妹和我一樣是第一次參加崇拜的
[00:04:37.040 --> 00:04:39.040]  他說到他哥哥阿倫
[00:04:39.040 --> 00:04:41.040]  第二行要歸到他祖先那裡
[00:04:41.040 --> 00:04:43.040]  他說到他哥哥阿倫
[00:04:43.040 --> 00:04:45.040]  第二行要歸到他祖先那裡
[00:04:45.040 --> 00:04:47.040]  他說到他哥哥阿倫
[00:04:47.040 --> 00:04:49.040]  他必不得進入我所賜給以色列人的地
[00:04:49.040 --> 00:04:51.040]  因為你們在米利安的事上
[00:04:51.040 --> 00:04:53.040]  違背了我的指示
[00:04:53.040 --> 00:04:55.040]  因為你們在米利安的事上
[00:04:55.040 --> 00:04:57.040]  違背了我的指示
[00:04:57.040 --> 00:04:59.040]  這裡其實摩西都經歷到
[00:04:59.040 --> 00:05:01.040]  我們相信的神當然是慈愛的
[00:05:01.040 --> 00:05:03.040]  但也是有公義的
[00:05:03.040 --> 00:05:05.040]  我們很多時候忘記了
[00:05:05.040 --> 00:05:07.040]  所以我們可能放肆了
[00:05:07.040 --> 00:05:09.040]  我們很多時候就會違背了神
[00:05:09.040 --> 00:05:11.040]  但這裡摩西很清楚
[00:05:11.040 --> 00:05:13.040]  他自己反思的時候
[00:05:13.040 --> 00:05:15.040]  他自己記得的時候
[00:05:15.040 --> 00:05:17.040]  是因為他們違背了上帝的指示
[00:05:17.040 --> 00:05:19.040]  以至到原來真的有懲罰
[00:05:19.040 --> 00:05:21.040]  所以在這一章都告訴我們
[00:05:21.040 --> 00:05:23.040]  他另一個至親阿倫離開了世界
[00:05:23.040 --> 00:05:25.040]  他另一個至親阿倫離開了世界
[00:05:25.040 --> 00:05:27.040]  當我在病床的那七天
[00:05:27.040 --> 00:05:29.040]  當我在病床的那七天
[00:05:29.040 --> 00:05:31.040]  那一個星期
[00:05:31.040 --> 00:05:33.040]  我思考這篇詩篇
[00:05:33.040 --> 00:05:35.040]  在詩篇第一第二節
[00:05:35.040 --> 00:05:37.040]  摩西這樣對神的認訊
[00:05:37.040 --> 00:05:39.040]  摩西這樣對神的認訊
[00:05:39.040 --> 00:05:41.040]  主啊!禰世世代代作我們的居所
[00:05:41.040 --> 00:05:43.040]  主啊!禰世世代代作我們的居所
[00:05:43.040 --> 00:05:45.040]  所有的東西珠珊未曾生出
[00:05:45.040 --> 00:05:47.040]  地與世界禰未曾造成
[00:05:47.040 --> 00:05:49.040]  從耿古到永遠
[00:05:49.040 --> 00:05:51.040]  禰就是神
[00:05:51.040 --> 00:05:53.040]  這個都給了我們基督徒一個認訊
[00:05:53.040 --> 00:05:55.040]  這個都給了我們基督徒一個認訊
[00:05:55.040 --> 00:05:57.040]  原來我們相信的天父爸爸
[00:05:57.040 --> 00:05:59.040]  是創造這個天地
[00:05:59.040 --> 00:06:01.040]  所有東西沒有之前
[00:06:01.040 --> 00:06:03.040]  其實神已經在
[00:06:03.040 --> 00:06:05.040]  其實神已經在
[00:06:05.040 --> 00:06:07.040]  這裡他用到
[00:06:07.040 --> 00:06:09.040]  中文版本他翻譯成居所
[00:06:09.040 --> 00:06:11.040]  中文版本他翻譯成居所
[00:06:11.040 --> 00:06:13.040]  其實如果你看原文
[00:06:13.040 --> 00:06:15.040]  這個字是更加闊的
[00:06:15.040 --> 00:06:17.040]  還有另外的解釋
[00:06:17.040 --> 00:06:19.040]  希伯來文當然可以解作居所
[00:06:19.040 --> 00:06:21.040]  所以和合本這樣翻譯
[00:06:21.040 --> 00:06:23.040]  但同樣有另一個意思是幫助
[00:06:23.040 --> 00:06:25.040]  或者另一個意思是避難所
[00:06:25.040 --> 00:06:27.040]  或者另一個意思是避難所
[00:06:27.040 --> 00:06:29.040]  所以在詩篇三十七篇三十九節
[00:06:29.040 --> 00:06:31.040]  他用避難所翻譯這個字
[00:06:31.040 --> 00:06:33.040]  他說義人得救是出於神
[00:06:33.040 --> 00:06:35.040]  在患難的時候
[00:06:35.040 --> 00:06:37.040]  我們就能夠看到他們的避難所
[00:06:37.040 --> 00:06:39.040]  所以開頭在詩篇里
[00:06:39.040 --> 00:06:41.040]  摩西可能在極其的不開心
[00:06:41.040 --> 00:06:43.040]  在他低谷里
[00:06:43.040 --> 00:06:45.040]  但他有一個很強烈的認訊
[00:06:45.040 --> 00:06:47.040]  就是我們相信的神
[00:06:47.040 --> 00:06:49.040]  是創造天地萬物
[00:06:49.040 --> 00:06:51.040]  我們相信的神
[00:06:51.040 --> 00:06:53.040]  是我們的避難所
[00:06:53.040 --> 00:06:55.040]  是我們的避難所
[00:06:55.040 --> 00:06:57.040]  而在另一節他看到
[00:06:57.040 --> 00:06:59.040]  不單止神那種偉大
[00:06:59.040 --> 00:07:01.040]  他也看到人那種渺小
[00:07:01.040 --> 00:07:03.040]  和生命的短暫
[00:07:03.040 --> 00:07:05.040]  他看到世人歸於塵土
[00:07:05.040 --> 00:07:07.040]  就說世人你們要歸回
[00:07:07.040 --> 00:07:09.040]  就說世人你們要歸回
[00:07:09.040 --> 00:07:11.040]  我不知道大家有沒有想象過
[00:07:11.040 --> 00:07:13.040]  有沒有計算過
[00:07:13.040 --> 00:07:15.040]  摩西有機會在曠野里
[00:07:15.040 --> 00:07:17.040]  進行多少次的安息禮
[00:07:17.040 --> 00:07:19.040]  進行多少次的安息禮
[00:07:19.040 --> 00:07:21.040]  有沒有想過
[00:07:21.040 --> 00:07:23.040]  當我們人越來越大的時候
[00:07:23.040 --> 00:07:25.040]  以前像你們那樣年輕的時候
[00:07:25.040 --> 00:07:27.040]  開始出來工作的時候
[00:07:27.040 --> 00:07:29.040]  就經常去喝酒
[00:07:29.040 --> 00:07:31.040]  炸彈炸你
[00:07:31.040 --> 00:07:33.040]  但是當我們這個年紀
[00:07:33.040 --> 00:07:35.040]  過了半百那些去哪裡多呢
[00:07:35.040 --> 00:07:37.040]  就去殯儀館多
[00:07:37.040 --> 00:07:39.040]  就經常去殯儀館
[00:07:39.040 --> 00:07:41.040]  上個禮拜我和
[00:07:41.040 --> 00:07:43.040]  鄧遠寧小姐
[00:07:43.040 --> 00:07:45.040]  去了殯儀館
[00:07:45.040 --> 00:07:47.040]  去了殯儀館
[00:07:47.040 --> 00:07:49.040]  我們開始要去很多很多殯儀館
[00:07:49.040 --> 00:07:51.040]  我們看多了很多生死
[00:07:51.040 --> 00:07:53.040]  我們看多了很多生死
[00:07:53.040 --> 00:07:55.040]  摩西那時候看多不多生死呢
[00:07:55.040 --> 00:07:57.040]  我想多了
[00:07:57.040 --> 00:07:59.040]  他帶著多少人出去
[00:07:59.040 --> 00:08:01.040]  離開埃及
[00:08:01.040 --> 00:08:03.040]  不知道
[00:08:03.040 --> 00:08:05.040]  肯定幾十萬
[00:08:05.040 --> 00:08:07.040]  很多人
[00:08:07.040 --> 00:08:09.040]  那些人有多少個會死在曠野
[00:08:09.040 --> 00:08:11.040]  那幾十年里
[00:08:11.040 --> 00:08:13.040]  幾乎全部
[00:08:13.040 --> 00:08:15.040]  只有很少
[00:08:15.040 --> 00:08:17.040]  有些人計算可能每天
[00:08:17.040 --> 00:08:19.040]  摩西都不知要見盡多少人
[00:08:19.040 --> 00:08:21.040]  歸回塵土
[00:08:21.040 --> 00:08:23.040]  所以他看到生命那種
[00:08:23.040 --> 00:08:25.040]  短暫
[00:08:25.040 --> 00:08:27.040]  所以他說在你看來
[00:08:27.040 --> 00:08:29.040]  已過的昨日
[00:08:29.040 --> 00:08:31.040]  又如夜更的一更
[00:08:31.040 --> 00:08:33.040]  一個夜晚
[00:08:33.040 --> 00:08:35.040]  一個夜晚
[00:08:35.040 --> 00:08:37.040]  如果有機會有人做護士
[00:08:37.040 --> 00:08:39.040]  有人做其他工作
[00:08:39.040 --> 00:08:41.040]  一晚完了夜晚人生就完了
[00:08:41.040 --> 00:08:43.040]  人生可以短到這個地步
[00:08:43.040 --> 00:08:45.040]  好像水
[00:08:45.040 --> 00:08:47.040]  大點衝走了
[00:08:47.040 --> 00:08:49.040]  因為摩西在曠野
[00:08:49.040 --> 00:08:51.040]  如果有機會去到聖地
[00:08:51.040 --> 00:08:53.040]  去到曠野的時候
[00:08:53.040 --> 00:08:55.040]  平時很乾旱
[00:08:55.040 --> 00:08:57.040]  大雨的時候一大陣雨下
[00:08:57.040 --> 00:08:59.040]  第二天真的會生了草
[00:08:59.040 --> 00:09:01.040]  但因為沒有根
[00:09:01.040 --> 00:09:03.040]  所以一曬又會枯乾
[00:09:03.040 --> 00:09:05.040]  這個就是摩西經常
[00:09:05.040 --> 00:09:07.040]  見到的情況
[00:09:07.040 --> 00:09:09.040]  就是生命那種短暫
[00:09:09.040 --> 00:09:11.040]  但同樣他也有說到
[00:09:11.040 --> 00:09:13.040]  神的怒氣是很清晰的
[00:09:13.040 --> 00:09:15.040]  今日神的怒氣
[00:09:15.040 --> 00:09:17.040]  沒有臨到你
[00:09:17.040 --> 00:09:19.040]  和我的身上
[00:09:19.040 --> 00:09:21.040]  是因為神容許
[00:09:21.040 --> 00:09:23.040]  但原來神要罰的時候
[00:09:23.040 --> 00:09:25.040]  神不能避
[00:09:25.040 --> 00:09:27.040]  不能退
[00:09:27.040 --> 00:09:29.040]  好像摩西那麼拼命
[00:09:29.040 --> 00:09:31.040]  為他做了那麼多
[00:09:31.040 --> 00:09:33.040]  不讓他進迦南地
[00:09:33.040 --> 00:09:35.040]  就不讓
[00:09:35.040 --> 00:09:37.040]  神的確有他的怒氣
[00:09:37.040 --> 00:09:39.040]  神的確有他的主權
[00:09:39.040 --> 00:09:41.040]  我們經過的日子
[00:09:41.040 --> 00:09:43.040]  都是神的震怒之下
[00:09:43.040 --> 00:09:45.040]  我們所渡進的年歲
[00:09:45.040 --> 00:09:47.040]  就好像一聲彈息
[00:09:47.040 --> 00:09:49.040]  我不知道你人生有沒有
[00:09:49.040 --> 00:09:51.040]  久不久
[00:09:51.040 --> 00:09:53.040]  就像一聲彈息
[00:09:53.040 --> 00:09:55.040]  你怎麼看人生呢
[00:09:55.040 --> 00:09:57.040]  最長
[00:09:57.040 --> 00:09:59.040]  當年摩西是八十歲
[00:09:59.040 --> 00:10:01.040]  但現在人是越來越長命
[00:10:01.040 --> 00:10:03.040]  但我們長命里
[00:10:03.040 --> 00:10:05.040]  我們有時覺得很長
[00:10:05.040 --> 00:10:07.040]  但其實回望
[00:10:07.040 --> 00:10:09.040]  是可以很短
[00:10:09.040 --> 00:10:11.040]  短到如飛而去
[00:10:11.040 --> 00:10:13.040]  好了我們來到今天
[00:10:13.040 --> 00:10:15.040]  很想和大家一起
[00:10:15.040 --> 00:10:17.040]  去論下思考的經文
[00:10:17.040 --> 00:10:19.040]  在第十二節摩西說了這句
[00:10:19.040 --> 00:10:23.040]  數算日子得智慧心
[00:10:23.040 --> 00:10:27.040]  為什麼數算日子會有智慧心呢?
[00:10:27.040 --> 00:10:29.040]  我曾經有一段時間
[00:10:29.040 --> 00:10:31.040]  數日子就是七月的時候
[00:10:31.040 --> 00:10:33.040]  七月十六日早上
[00:10:33.040 --> 00:10:35.040]  就是兩個月前
[00:10:35.040 --> 00:10:37.040]  七月十六日早上
[00:10:37.040 --> 00:10:39.040]  我在溫哥華
[00:10:39.040 --> 00:10:41.040]  看專科醫生
[00:10:41.040 --> 00:10:43.040]  最早的一個
[00:10:43.040 --> 00:10:45.040]  appointment 7.9
[00:10:45.040 --> 00:10:47.040]  醫生坐在那裡和我說
[00:10:47.040 --> 00:10:49.040]  我們幫你照了MRI
[00:10:49.040 --> 00:10:51.040]  知道MRI是什麼嗎?
[00:10:51.040 --> 00:10:53.040]  就是有個圓圓圓的
[00:10:53.040 --> 00:10:55.040]  整個人躺在那裡
[00:10:55.040 --> 00:10:57.040]  有人形容得挺好笑
[00:10:57.040 --> 00:10:59.040]  好像打寶機
[00:10:59.040 --> 00:11:01.040]  移進移出
[00:11:01.040 --> 00:11:03.040]  我就在那裡移移移
[00:11:03.040 --> 00:11:05.040]  他就在那裡不停轉
[00:11:05.040 --> 00:11:07.040]  出來的結果是
[00:11:07.040 --> 00:11:09.040]  5
[00:11:09.040 --> 00:11:11.040]  我拿了五星星
[00:11:11.040 --> 00:11:13.040]  什麼5是什麼概念呢?
[00:11:13.040 --> 00:11:15.040]  就是MRI前列腺的報告
[00:11:15.040 --> 00:11:17.040]  出現了有五個level
[00:11:17.040 --> 00:11:19.040]  level 1就是最不可能有cancer
[00:11:19.040 --> 00:11:21.040]  level 5就是有
[00:11:21.040 --> 00:11:23.040]  如果你看上網
[00:11:23.040 --> 00:11:25.040]  75%的機會有cancer
[00:11:25.040 --> 00:11:27.040]  那我就是level 5
[00:11:27.040 --> 00:11:29.040]  醫生還說有2cm的陰影
[00:11:29.040 --> 00:11:31.040]  大家想象下
[00:11:31.040 --> 00:11:33.040]  不過如果你沒試過
[00:11:33.040 --> 00:11:35.040]  就想象不到
[00:11:35.040 --> 00:11:37.040]  我以前也想象不到
[00:11:37.040 --> 00:11:39.040]  就是那一刻
[00:11:39.040 --> 00:11:41.040]  我都不知道自己在想什麼
[00:11:41.040 --> 00:11:43.040]  有可能有cancer?
[00:11:43.040 --> 00:11:45.040]  2cm陰影?
[00:11:45.040 --> 00:11:47.040]  我探了這麼多病
[00:11:47.040 --> 00:11:49.040]  我接觸了很多
[00:11:49.040 --> 00:11:51.040]  cancer的病友
[00:11:51.040 --> 00:11:53.040]  病人
[00:11:53.040 --> 00:11:55.040]  但今天到我自己的時候
[00:11:55.040 --> 00:11:57.040]  我真的不太懂得反應
[00:11:57.040 --> 00:11:59.040]  到後來
[00:11:59.040 --> 00:12:01.040]  我真的決定了
[00:12:01.040 --> 00:12:03.040]  要再進一步的檢查
[00:12:03.040 --> 00:12:05.040]  我就7月26號回來香港
[00:12:05.040 --> 00:12:07.040]  7月25號下機
[00:12:07.040 --> 00:12:09.040]  7月26號入院
[00:12:09.040 --> 00:12:11.040]  7月27號做切片檢查
[00:12:11.040 --> 00:12:13.040]  7月28號
[00:12:13.040 --> 00:12:15.040]  確認我有前列腺癌
[00:12:15.040 --> 00:12:17.040]  前列腺癌的結果
[00:12:17.040 --> 00:12:19.040]  有10個等級
[00:12:19.040 --> 00:12:21.040]  我就是level 7
[00:12:21.040 --> 00:12:23.040]  level 7是什麼呢
[00:12:23.040 --> 00:12:25.040]  就是說要有擴散的風險
[00:12:25.040 --> 00:12:27.040]  最好盡快
[00:12:27.040 --> 00:12:29.040]  要進行手術
[00:12:29.040 --> 00:12:31.040]  所以我8月15號
[00:12:31.040 --> 00:12:33.040]  一個月前就進行了
[00:12:33.040 --> 00:12:35.040]  前列腺的手術
[00:12:35.040 --> 00:12:37.040]  因為他已經
[00:12:37.040 --> 00:12:39.040]  開始擴散了
[00:12:39.040 --> 00:12:41.040]  出了前列腺
[00:12:41.040 --> 00:12:43.040]  所以我要把整個前列腺切除
[00:12:43.040 --> 00:12:45.040]  再切除外面的組織
[00:12:45.040 --> 00:12:47.040]  因為再不做的時候就會去到膀胱
[00:12:47.040 --> 00:12:49.040]  所以感謝上帝
[00:12:49.040 --> 00:12:51.040]  讓我在趕得及的時候
[00:12:51.040 --> 00:12:53.040]  就清除了
[00:12:53.040 --> 00:12:55.040]  那些癌症
[00:12:55.040 --> 00:12:57.040]  究竟過清了沒有呢
[00:12:57.040 --> 00:12:59.040]  要11月再做驗血報告
[00:12:59.040 --> 00:13:01.040]  才知道究竟PSA指數
[00:13:01.040 --> 00:13:03.040]  是不是可以回到
[00:13:03.040 --> 00:13:05.040]  理想的範圍
[00:13:05.040 --> 00:13:07.040]  我想問
[00:13:07.040 --> 00:13:09.040]  我一直在數日子
[00:13:09.040 --> 00:13:11.040]  但是我有沒有智慧多了呢
[00:13:11.040 --> 00:13:13.040]  我不覺
[00:13:13.040 --> 00:13:15.040]  我們可能都在數日子
[00:13:15.040 --> 00:13:17.040]  你數下什麼時候放假
[00:13:17.040 --> 00:13:19.040]  數下什麼時候旅行
[00:13:19.040 --> 00:13:21.040]  數下什麼時候回家
[00:13:21.040 --> 00:13:23.040]  但一路數的時候
[00:13:23.040 --> 00:13:25.040]  你的智慧有沒有多到呢
[00:13:25.040 --> 00:13:27.040]  我發現可能沒有
[00:13:27.040 --> 00:13:29.040]  這句話是什麼意思呢
[00:13:29.040 --> 00:13:31.040]  感恩我看另一個版本
[00:13:31.040 --> 00:13:33.040]  所以我現在鼓勵大家查經的時候
[00:13:33.040 --> 00:13:35.040]  不要只看一個版本
[00:13:35.040 --> 00:13:37.040]  看NASB的譯管
[00:13:37.040 --> 00:13:39.040]  我發現
[00:13:39.040 --> 00:13:41.040]  在這段經文立體了
[00:13:41.040 --> 00:13:43.040]  它說什麼呢
[00:13:43.040 --> 00:13:45.040]  (英文)
[00:13:45.040 --> 00:13:47.040]  (英文)
[00:13:47.040 --> 00:13:49.040]  (英文)
[00:13:49.040 --> 00:13:51.040]  (英文)
[00:13:51.040 --> 00:13:53.040]  我看到present這個字
[00:13:53.040 --> 00:13:55.040]  我們讀大學的時候
[00:13:55.040 --> 00:13:57.040]  人生做很多的presentation
[00:13:57.040 --> 00:13:59.040]  有些人要見客
[00:13:59.040 --> 00:14:01.040]  經常要present
[00:14:01.040 --> 00:14:03.040]  什麼叫對神present
[00:14:03.040 --> 00:14:05.040]  有智慧的心
[00:14:05.040 --> 00:14:07.040]  在那一刻
[00:14:07.040 --> 00:14:09.040]  我想到原來我們要
[00:14:09.040 --> 00:14:11.040]  數算日子
[00:14:11.040 --> 00:14:13.040]  是數算過去的日子
[00:14:13.040 --> 00:14:15.040]  為什麼會有這樣的領袖呢
[00:14:15.040 --> 00:14:17.040]  就是當你數算
[00:14:17.040 --> 00:14:19.040]  以往的日子的時候
[00:14:19.040 --> 00:14:21.040]  你可以知道神
[00:14:21.040 --> 00:14:23.040]  怎麼和你同在
[00:14:23.040 --> 00:14:25.040]  你可以和神present
[00:14:25.040 --> 00:14:27.040]  原來神真的
[00:14:27.040 --> 00:14:29.040]  我們回想很多很多的時候
[00:14:29.040 --> 00:14:31.040]  很多很多的日子
[00:14:31.040 --> 00:14:33.040]  神怎麼和我們一起
[00:14:33.040 --> 00:14:35.040]  當我們要present給神
[00:14:35.040 --> 00:14:37.040]  當我們要做見證的時候
[00:14:37.040 --> 00:14:39.040]  其實我們就在反思
[00:14:39.040 --> 00:14:41.040]  過往神怎麼和我們一起
[00:14:41.040 --> 00:14:43.040]  所以今天我知道
[00:14:43.040 --> 00:14:45.040]  有人是沒接受耶穌
[00:14:45.040 --> 00:14:47.040]  沒相信耶穌
[00:14:47.040 --> 00:14:49.040]  其實我們為什麼這麼緊張
[00:14:49.040 --> 00:14:51.040]  想你相信耶穌呢
[00:14:51.040 --> 00:14:53.040]  就是當你早些相信耶穌
[00:14:53.040 --> 00:14:55.040]  早些在困難的時候
[00:14:55.040 --> 00:14:57.040]  你可以回想我們的天父爸爸
[00:14:57.040 --> 00:14:59.040]  怎麼和我們一起
[00:14:59.040 --> 00:15:01.040]  看著數算主因的心呢
[00:15:01.040 --> 00:15:03.040]  我相信你的智慧
[00:15:03.040 --> 00:15:05.040]  會更加大
[00:15:05.040 --> 00:15:07.040]  另外當我看原文的時候
[00:15:07.040 --> 00:15:09.040]  我更加闊對於智慧的意思
[00:15:09.040 --> 00:15:11.040]  我們剛才說
[00:15:11.040 --> 00:15:13.040]  一路看智慧可能你是想著
[00:15:13.040 --> 00:15:15.040]  腦子會比較聰明
[00:15:15.040 --> 00:15:17.040]  選擇會做得好一點
[00:15:17.040 --> 00:15:19.040]  但原來在原文裡面
[00:15:19.040 --> 00:15:21.040]  智慧不單止停留在思考
[00:15:21.040 --> 00:15:23.040]  原來停留
[00:15:23.040 --> 00:15:25.040]  還可以是說技術技巧
[00:15:25.040 --> 00:15:27.040]  我更加確信
[00:15:27.040 --> 00:15:29.040]  我的領袖是在說
[00:15:29.040 --> 00:15:31.040]  數算過往的日子
[00:15:31.040 --> 00:15:33.040]  你怎麼可以存到技術技巧呢
